id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist
2512598449,596,1,2,70,24,9xmhnv6im8h7c9e17oqvcx8gl,1,26.2,50.9,2023-02-26T05:32:17.981Z,2023-02-26T05:32:20Z,4057989275,56,Back,4057989281,212,24.0,4057989277,140,43.4,4057989279,141,74.1,4057989283,213,0.7,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598451,597,50,2,70,27,9xmhnv6im8h7c9e17oqvcx8gl,1,40.3,72,2023-02-26T05:32:20.527Z,2023-02-26T05:32:23Z,4057989289,286,,4057989355,233,683,4057989287,56,Back,,,,,,,,,,,,,,,,bzzknt1y8qkmcon3vw7hdadp1,B. Kamau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598465,683,7,2,70,27,6lezh5aazy0xca1800e5dqxwl,1,59.7,28,2023-02-26T05:32:20.528Z,2023-02-26T08:03:47Z,4058186085,384,,4057989331,285,,4057989339,233,597,4057989329,56,Center,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598467,684,49,2,70,29,6lezh5aazy0xca1800e5dqxwl,1,65.1,49.6,2023-02-26T05:32:23.056Z,2023-02-26T05:32:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598471,685,1,2,70,30,6lezh5aazy0xca1800e5dqxwl,1,65.1,49.6,2023-02-26T05:32:23.312Z,2023-02-26T05:32:24Z,4057989359,56,Center,4057989363,141,60.0,4057989365,212,10.3,4057989367,213,0.8,4057989361,140,72.2,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598473,686,1,2,70,31,6lezh5aazy0xca1800e5dqxwl,0,72.2,60,2023-02-26T05:32:24.206Z,2023-02-26T05:32:26Z,4057989373,140,83.3,4057989379,213,0.3,4057989371,56,Center,4057989377,212,12.3,4057989375,141,65.7,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598479,598,1,2,70,32,9xmhnv6im8h7c9e17oqvcx8gl,1,17,28.9,2023-02-26T05:32:26.030Z,2023-02-26T05:32:27Z,4057989407,140,5.3,4057989409,141,47.0,4057989413,213,2.4,4057989405,56,Back,4057989411,212,17.4,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598481,599,49,2,70,34,9xmhnv6im8h7c9e17oqvcx8gl,1,5.3,47,2023-02-26T05:32:27.311Z,2023-02-26T05:32:27Z,,,,,,,,,,,,,,,,,,,,,,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598509,600,1,2,70,35,9xmhnv6im8h7c9e17oqvcx8gl,0,4.5,45.9,2023-02-26T05:32:28.607Z,2023-02-26T05:32:33Z,4057989543,1,,4057989531,155,,4057989533,56,Back,4057989541,213,5.6,4057989535,140,44.2,4057989539,212,52.4,4057989537,141,0.0,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598511,601,5,2,70,40,9xmhnv6im8h7c9e17oqvcx8gl,0,45.8,-0.6,2023-02-26T05:32:33.343Z,2023-02-26T05:36:10Z,4057989547,347,,4057989545,56,Back,4057989689,233,687,,,,,,,,,,,,,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598531,687,5,2,70,40,6lezh5aazy0xca1800e5dqxwl,1,54.2,100.6,2023-02-26T05:32:33.343Z,2023-02-26T05:32:43Z,4057989675,56,Left,4057989677,347,,4057989683,233,601,,,,,,,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598533,688,1,2,70,49,6lezh5aazy0xca1800e5dqxwl,1,54.7,100,2023-02-26T05:32:42.304Z,2023-02-26T08:04:10Z,4057989701,56,Left,4058186399,189,,4057989699,107,,4057989707,212,13.2,4057989709,213,5.0,4057989705,141,82.2,4057989703,140,57.8,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598535,689,1,2,70,50,6lezh5aazy0xca1800e5dqxwl,1,56.8,81.6,2023-02-26T05:32:43.344Z,2023-02-26T08:04:11Z,4057989721,213,1.9,4057989713,56,Left,4057989719,212,12.3,4057989717,141,98.7,4057989715,140,52.9,4058186429,189,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598541,690,1,2,70,51,6lezh5aazy0xca1800e5dqxwl,1,52.9,98.7,2023-02-26T05:32:44.192Z,2023-02-26T08:04:14Z,4057989745,140,42.2,4057989747,141,67.0,4057989749,212,24.3,4057989753,213,4.2,4057989743,56,Back,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598545,691,1,2,70,52,6lezh5aazy0xca1800e5dqxwl,1,42.2,67,2023-02-26T05:32:45.776Z,2023-02-26T05:32:47Z,4057989781,212,22.9,4057989775,56,Back,4057989779,141,33.4,4057989777,140,42.5,4057989783,213,4.7,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598557,692,1,2,70,54,6lezh5aazy0xca1800e5dqxwl,1,42.5,33.4,2023-02-26T05:32:47.168Z,2023-02-26T05:32:49Z,4057989841,141,51.8,4057989839,140,44.8,4057989837,56,Back,4057989845,213,1.4,4057989843,212,12.7,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598563,693,1,2,70,56,6lezh5aazy0xca1800e5dqxwl,1,42.1,63.3,2023-02-26T05:32:49.777Z,2023-02-26T05:32:52Z,4057989911,212,10.6,4057989909,141,76.1,4057989907,140,47.9,4057989905,56,Back,4057989913,213,1.0,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598585,694,1,2,70,59,6lezh5aazy0xca1800e5dqxwl,1,54.1,77.3,2023-02-26T05:32:52.320Z,2023-02-26T05:32:58Z,4057990089,140,71.5,4057990087,56,Left,4057990093,212,22.5,4057990095,213,0.6,4057990091,141,96.6,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598591,695,1,2,71,4,6lezh5aazy0xca1800e5dqxwl,1,69.9,85.7,2023-02-26T05:32:57.984Z,2023-02-26T05:32:59Z,4057990145,56,Center,4057990149,141,65.4,4057990147,140,68.7,4057990153,213,4.6,4057990151,212,13.9,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598599,696,1,2,71,6,6lezh5aazy0xca1800e5dqxwl,1,68.7,65.4,2023-02-26T05:32:59.664Z,2023-02-26T05:33:05Z,4057990293,1,,4057990285,140,73.5,4057990287,141,17.4,4057990289,212,33.0,4057990291,213,4.9,4057990283,56,Right,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598613,697,1,2,71,12,6lezh5aazy0xca1800e5dqxwl,1,72.5,28.9,2023-02-26T05:33:05.185Z,2023-02-26T05:33:08Z,4057990383,212,17.7,4057990385,213,6.2,4057990379,140,89.3,4057990377,56,Center,4057990381,141,26.1,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598617,698,1,2,71,15,6lezh5aazy0xca1800e5dqxwl,0,89.4,26.1,2023-02-26T05:33:08.256Z,2023-02-26T08:04:32Z,4058186697,223,,4058186699,72,,4057990409,2,,4057990431,213,1.7,4057990413,155,,4057990423,140,88.2,4057990429,212,7.3,4057990419,56,Center,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,4057990427,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598623,602,49,2,71,18,9xmhnv6im8h7c9e17oqvcx8gl,1,12.6,56.2,2023-02-26T05:33:11.117Z,2023-02-26T05:33:11Z,,,,,,,,,,,,,,,,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598639,603,1,2,71,18,9xmhnv6im8h7c9e17oqvcx8gl,1,12.6,56.2,2023-02-26T05:33:11.261Z,2023-02-26T05:33:15Z,4057990635,140,8.9,4057990641,213,1.8,4057990637,141,84.3,4057990639,212,19.5,4057990633,56,Back,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598643,604,1,2,71,22,9xmhnv6im8h7c9e17oqvcx8gl,0,9.6,84.3,2023-02-26T05:33:15.230Z,2023-02-26T05:33:16Z,4057990671,141,58.5,4057990661,155,,4057990673,212,52.7,4057990669,140,56.9,4057990677,1,,4057990667,56,Center,4057990675,213,5.9,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598645,699,49,2,71,23,6lezh5aazy0xca1800e5dqxwl,1,41.4,37.6,2023-02-26T05:33:16.947Z,2023-02-26T05:33:17Z,,,,,,,,,,,,,,,,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598653,700,1,2,71,25,6lezh5aazy0xca1800e5dqxwl,1,42.2,37.9,2023-02-26T05:33:18.257Z,2023-02-26T05:33:19Z,4057990761,56,Back,4057990763,140,46.2,4057990765,141,46.9,4057990767,212,7.4,4057990769,213,1.0,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598665,701,1,2,71,26,6lezh5aazy0xca1800e5dqxwl,1,46.2,46.9,2023-02-26T05:33:19.569Z,2023-02-26T05:33:23Z,4057990893,141,74.7,4057990889,56,Back,4057990897,213,1.4,4057990895,212,19.3,4057990891,140,49.7,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598675,702,1,2,71,30,6lezh5aazy0xca1800e5dqxwl,1,53.4,73.6,2023-02-26T05:33:23.457Z,2023-02-26T05:33:28Z,4057990971,212,16.3,4057990965,56,Back,4057990967,140,48.4,4057990969,141,50.9,4057990973,213,4.4,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598679,703,1,2,71,34,6lezh5aazy0xca1800e5dqxwl,1,53,48.1,2023-02-26T05:33:28.017Z,2023-02-26T05:33:30Z,4057990997,141,15.8,4057990999,212,22.7,4057990995,140,58.5,4057990993,56,Right,4057991001,213,5.0,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598687,704,1,2,71,39,6lezh5aazy0xca1800e5dqxwl,1,60.6,17.6,2023-02-26T05:33:32.545Z,2023-02-26T05:33:34Z,4057991083,141,9.2,4057991085,212,11.8,4057991087,213,5.8,4057991077,56,Right,4057991081,140,70.4,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598699,705,1,2,71,41,6lezh5aazy0xca1800e5dqxwl,1,70.4,9.2,2023-02-26T05:33:34.577Z,2023-02-26T05:33:38Z,4057991183,140,72.6,4057991185,141,29.5,4057991187,212,14.0,4057991189,213,1.4,4057991181,56,Center,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598701,706,61,2,71,42,6lezh5aazy0xca1800e5dqxwl,0,72.6,29.5,2023-02-26T05:33:35.482Z,2023-02-26T05:34:19Z,4057991193,56,Center,,,,,,,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598693,605,49,2,71,43,9xmhnv6im8h7c9e17oqvcx8gl,1,23.7,48,2023-02-26T05:33:36.445Z,2023-02-26T05:33:36Z,,,,,,,,,,,,,,,,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598703,606,1,2,71,43,9xmhnv6im8h7c9e17oqvcx8gl,0,23.7,48.2,2023-02-26T05:33:36.799Z,2023-02-26T05:33:39Z,4057991207,1,,4057991205,213,0.3,4057991203,212,46.5,4057991201,141,70.9,4057991197,56,Center,4057991199,140,65.5,4057991195,155,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598709,707,1,2,71,46,6lezh5aazy0xca1800e5dqxwl,1,44.3,21.3,2023-02-26T05:33:39.730Z,2023-02-26T05:33:41Z,4057991245,140,36.8,4057991249,212,14.8,4057991247,141,39.7,4057991243,56,Back,4057991251,213,2.1,4057991241,3,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598711,708,49,2,71,48,6lezh5aazy0xca1800e5dqxwl,1,34.2,41,2023-02-26T05:33:41.715Z,2023-02-26T05:33:42Z,,,,,,,,,,,,,,,,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598723,709,1,2,71,49,6lezh5aazy0xca1800e5dqxwl,1,31.1,49.9,2023-02-26T05:33:43.090Z,2023-02-26T08:04:56Z,4057991343,141,92.3,4057991347,213,1.1,4057991345,212,32.0,4057991341,140,44.3,4057991339,56,Back,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598725,710,1,2,71,54,6lezh5aazy0xca1800e5dqxwl,1,49.1,86.5,2023-02-26T05:33:47.666Z,2023-02-26T05:33:49Z,4057991355,56,Left,4057991363,213,0.4,4057991357,140,61.5,4057991359,141,94.5,4057991361,212,14.1,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598729,711,1,2,71,55,6lezh5aazy0xca1800e5dqxwl,1,61.5,94.5,2023-02-26T05:33:49.026Z,2023-02-26T05:33:50Z,4057991383,213,3.4,4057991375,56,Back,4057991381,212,14.3,4057991377,140,48.5,4057991379,141,88.3,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598745,712,1,2,71,57,6lezh5aazy0xca1800e5dqxwl,1,48.5,88.3,2023-02-26T05:33:50.482Z,2023-02-26T05:33:54Z,4057991473,141,58.7,4057991475,212,20.4,4057991469,56,Back,4057991477,213,4.5,4057991471,140,45.1,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598753,713,1,2,72,1,6lezh5aazy0xca1800e5dqxwl,1,47.4,55.2,2023-02-26T05:33:54.770Z,2023-02-26T05:33:56Z,4057991519,213,4.7,4057991517,212,17.3,4057991515,141,29.8,4057991513,140,47.5,4057991511,56,Back,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598761,714,1,2,72,3,6lezh5aazy0xca1800e5dqxwl,1,47.9,31.5,2023-02-26T05:33:56.866Z,2023-02-26T05:33:59Z,4057991561,212,11.0,4057991555,56,Back,4057991563,213,1.8,4057991559,141,47.2,4057991557,140,45.4,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598771,715,1,2,72,6,6lezh5aazy0xca1800e5dqxwl,1,45.8,49.1,2023-02-26T05:33:59.554Z,2023-02-26T05:34:02Z,4057991631,141,67.0,4057991633,212,15.0,4057991629,140,54.2,4057991627,56,Center,4057991635,213,0.9,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598777,716,1,2,72,9,6lezh5aazy0xca1800e5dqxwl,1,54.1,66.6,2023-02-26T05:34:02.594Z,2023-02-26T05:34:05Z,4057991683,213,3.8,4057991675,56,Back,4057991681,212,10.2,4057991677,140,46.5,4057991679,141,57.2,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598785,717,1,2,72,12,6lezh5aazy0xca1800e5dqxwl,1,46.5,57.2,2023-02-26T05:34:05.218Z,2023-02-26T05:34:08Z,4057991715,141,71.5,4057991717,212,12.4,4057991719,213,0.9,4057991713,140,53.9,4057991711,56,Center,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598793,718,1,2,72,15,6lezh5aazy0xca1800e5dqxwl,0,55.8,74.1,2023-02-26T05:34:08.514Z,2023-02-26T05:34:11Z,4057991761,213,0.5,4057991753,56,Left,4057991763,1,,4057991759,212,37.2,4057991757,141,100.0,4057991755,140,86.5,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598841,607,5,2,72,18,9xmhnv6im8h7c9e17oqvcx8gl,1,12.8,-1.1,2023-02-26T05:34:11.324Z,2023-02-26T05:36:11Z,4057992047,233,719,4057992045,347,,4057992043,56,Back,,,,,,,,,,,,,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598797,719,5,2,72,18,6lezh5aazy0xca1800e5dqxwl,0,87.2,101.1,2023-02-26T05:34:11.324Z,2023-02-26T05:34:24Z,4057992051,233,607,4057991777,56,Left,4057991779,347,,,,,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598853,608,1,2,72,31,9xmhnv6im8h7c9e17oqvcx8gl,1,12.1,0,2023-02-26T05:34:24.156Z,2023-02-26T05:34:28Z,4057992143,213,0.2,4057992133,107,,4057992139,141,4.3,4057992137,140,27.8,4057992141,212,16.9,4057992135,56,Back,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598857,609,50,2,72,35,9xmhnv6im8h7c9e17oqvcx8gl,1,32.4,5.9,2023-02-26T05:34:28.446Z,2023-02-26T05:34:30Z,4057992157,285,,4057992155,56,Back,4057992201,233,720,,,,,,,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598863,720,7,2,72,35,6lezh5aazy0xca1800e5dqxwl,0,67.6,94.1,2023-02-26T05:34:28.447Z,2023-02-26T08:05:20Z,4057992173,56,Left,4057992185,286,,4058187221,385,,4057992181,233,609,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598861,610,61,2,72,36,9xmhnv6im8h7c9e17oqvcx8gl,0,27.2,3.3,2023-02-26T05:34:29.292Z,2023-02-26T08:05:38Z,4057992171,56,Back,,,,,,,,,,,,,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598873,721,49,2,72,38,6lezh5aazy0xca1800e5dqxwl,1,56.5,95.7,2023-02-26T05:34:31.637Z,2023-02-26T05:34:31Z,,,,,,,,,,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598887,722,1,2,72,38,6lezh5aazy0xca1800e5dqxwl,1,56.5,95.7,2023-02-26T05:34:31.843Z,2023-02-26T05:34:33Z,4057992261,140,54.6,4057992267,213,4.6,4057992265,212,15.4,4057992263,141,73.3,4057992259,56,Center,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598893,723,1,2,72,40,6lezh5aazy0xca1800e5dqxwl,1,54.6,73.3,2023-02-26T05:34:33.587Z,2023-02-26T05:34:35Z,4057992289,56,Back,4057992293,141,74.2,4057992295,212,16.6,4057992297,213,3.1,4057992291,140,38.8,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598911,724,1,2,72,41,6lezh5aazy0xca1800e5dqxwl,1,38.8,74.2,2023-02-26T05:34:35.075Z,2023-02-26T05:34:39Z,4057992395,213,4.0,4057992387,56,Back,4057992389,140,25.7,4057992393,212,22.1,4057992391,141,48.7,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598923,725,1,2,72,46,6lezh5aazy0xca1800e5dqxwl,1,25.3,52.7,2023-02-26T05:34:39.283Z,2023-02-26T05:34:43Z,4057992453,140,28.6,4057992457,212,14.8,4057992459,213,1.3,4057992451,56,Back,4057992455,141,73.9,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598943,726,1,2,72,55,6lezh5aazy0xca1800e5dqxwl,1,32.9,60.9,2023-02-26T05:34:48.883Z,2023-02-26T08:08:03Z,4057992621,56,Back,4057992629,213,4.8,4057992627,212,16.8,4057992625,141,36.3,4057992623,140,33.9,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598945,727,1,2,73,1,6lezh5aazy0xca1800e5dqxwl,0,46.1,23,2023-02-26T05:34:54.435Z,2023-02-26T05:34:56Z,4057992687,286,,4057992683,233,611,4057992641,56,Back,4057992681,236,,4057992643,140,47.0,4057992645,141,23.0,4057992649,213,0,4057992647,212,0.9,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598951,611,74,2,73,1,9xmhnv6im8h7c9e17oqvcx8gl,1,50.9,86.7,2023-02-26T05:34:54.436Z,2023-02-26T05:36:30Z,4057992673,56,Left,4057992689,233,727,4057992675,285,,,,,,,,,,,,,,,,,bzzknt1y8qkmcon3vw7hdadp1,B. Kamau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598957,728,61,2,73,4,6lezh5aazy0xca1800e5dqxwl,1,47,23,2023-02-26T05:34:57.534Z,2023-02-26T05:34:57Z,4057992711,56,Back,,,,,,,,,,,,,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598967,729,1,2,73,6,6lezh5aazy0xca1800e5dqxwl,1,42.8,17.4,2023-02-26T05:34:59.347Z,2023-02-26T05:35:02Z,4057992771,140,41.3,4057992773,141,30.4,4057992775,212,9.0,4057992777,213,1.7,4057992769,56,Back,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598979,730,1,2,73,8,6lezh5aazy0xca1800e5dqxwl,0,43.9,32.5,2023-02-26T05:35:02.052Z,2023-02-26T05:35:06Z,4057992851,155,,4057992859,212,48.7,4057992857,141,92.1,4057992863,1,,4057992855,140,69.7,4057992853,56,Left,4057992861,213,1.0,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598981,612,8,2,73,12,9xmhnv6im8h7c9e17oqvcx8gl,1,23.4,15,2023-02-26T05:35:06.044Z,2023-02-26T08:08:18Z,4058189119,384,,4057992865,56,Back,,,,,,,,,,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512598985,613,49,2,73,14,9xmhnv6im8h7c9e17oqvcx8gl,1,40.3,9.6,2023-02-26T05:35:07.133Z,2023-02-26T05:35:07Z,,,,,,,,,,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512599025,614,1,2,73,15,9xmhnv6im8h7c9e17oqvcx8gl,1,39.8,13.1,2023-02-26T05:35:08.444Z,2023-02-26T05:35:20Z,4057993109,56,Back,4057993111,140,37.3,4057993113,141,32.5,4057993115,212,13.5,4057993117,213,1.8,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
