id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2474884349,27,4,1,2,50,7p460lrzt1kmp4rsofqa47eqy,1,39.3,15.4,2022-10-21T08:48:02.129Z,2022-10-21T08:48:08Z,3859372425,286,,3859372417,13,,3859372539,294,,3859372419,56,Back,3859372431,233,31,3859372421,152,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884317,31,4,1,2,50,7jv344gvcvgqg7oeuc9u554dm,0,60.7,84.6,2022-10-21T08:48:02.130Z,2022-10-21T08:48:06Z,3859372445,233,27,3859372289,285,,3859372281,13,,3859372285,152,,3859372283,56,Left,3859372363,294,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884467,28,1,1,3,10,7p460lrzt1kmp4rsofqa47eqy,0,42.1,17.4,2022-10-21T08:48:21.449Z,2022-10-21T08:48:23Z,3859372991,212,35.0,3859372979,155,,3859372981,152,,3859372987,140,75.3,3859372993,213,0.1,3859372977,5,,3859372989,141,22.1,3859372995,1,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,3859372985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884483,32,8,1,3,13,7jv344gvcvgqg7oeuc9u554dm,1,24.5,75.9,2022-10-21T08:48:24.426Z,2022-10-22T11:13:33Z,3859373045,56,Back,3861357329,384,,,,,,,,,,,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884497,33,49,1,3,14,7jv344gvcvgqg7oeuc9u554dm,1,28.9,84.5,2022-10-21T08:48:25.402Z,2022-10-21T08:48:30Z,,,,,,,,,,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884503,34,1,1,3,15,7jv344gvcvgqg7oeuc9u554dm,0,28.9,84.5,2022-10-21T08:48:26.530Z,2022-10-21T08:48:27Z,3859373099,141,86.2,3859373103,213,0.2,3859373095,56,Back,3859373097,140,36.1,3859373101,212,7.6,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884511,29,49,1,3,16,7p460lrzt1kmp4rsofqa47eqy,1,67.9,12.8,2022-10-21T08:48:27.832Z,2022-10-21T08:48:27Z,,,,,,,,,,,,,,,,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884545,30,1,1,3,16,7p460lrzt1kmp4rsofqa47eqy,1,69.7,14.5,2022-10-21T08:48:28.329Z,2022-10-22T11:13:52Z,3859373257,140,80.2,3859373259,141,3.8,3859373255,56,Right,3859373263,213,5.7,3859373261,212,13.2,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884555,31,1,1,3,21,7p460lrzt1kmp4rsofqa47eqy,0,77.6,17.6,2022-10-21T08:48:32.904Z,2022-10-22T11:14:06Z,3859373307,213,1.0,3859373301,140,89.5,3861359141,223,,3859373299,56,Center,3859373303,141,45.4,3861359143,72,,3859373297,155,,3859373305,212,22.7,8wrppgiwivlivxryo6rvocamt,J. Troisi,3859373295,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884575,35,12,1,3,22,7jv344gvcvgqg7oeuc9u554dm,1,12.2,57.8,2022-10-21T08:48:33.921Z,2022-10-22T11:14:17Z,3859373367,56,Back,3859373369,140,28.1,3859373373,212,22.3,3859373371,141,79.6,3859373389,15,,3859373377,213,0.7,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884603,32,1,1,3,25,7p460lrzt1kmp4rsofqa47eqy,1,70.5,19.4,2022-10-21T08:48:36.728Z,2022-10-22T11:14:28Z,3859373495,140,80.9,3859373499,212,11.9,3859373491,3,,3859373497,141,12.6,3859373501,213,5.9,3859373493,56,Right,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884615,33,3,1,3,27,7p460lrzt1kmp4rsofqa47eqy,1,87.5,14.8,2022-10-21T08:48:39.128Z,2022-10-22T11:14:35Z,3861360517,465,,3859373541,286,,3859373539,56,Right,3859373571,233,36,,,,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884609,36,45,1,3,27,7jv344gvcvgqg7oeuc9u554dm,0,12.5,85.2,2022-10-21T08:48:39.128Z,2022-10-21T08:48:41Z,3859373525,56,Back,3859373527,285,,3859373583,233,33,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884621,34,61,1,3,29,7p460lrzt1kmp4rsofqa47eqy,0,88.2,14,2022-10-21T08:48:40.408Z,2022-10-21T08:48:40Z,3859373565,56,Right,,,,,,,,,,,,,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884661,37,61,1,3,31,7jv344gvcvgqg7oeuc9u554dm,0,2.8,72.7,2022-10-21T08:48:43.042Z,2022-10-22T11:15:35Z,3859373723,56,Back,,,,,,,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475266031,806,51,1,3,32,7jv344gvcvgqg7oeuc9u554dm,1,2.2,67.7,2022-10-21T08:48:43.972Z,2022-10-22T11:15:31Z,3861363663,169,,,,,,,,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884693,35,13,1,3,34,7p460lrzt1kmp4rsofqa47eqy,1,94.4,35.5,2022-10-21T08:48:45.937Z,2022-10-22T11:15:20Z,3859374421,84,,3859374431,230,99.0,3859373861,22,,3859374433,231,47.3,3859374423,102,43.0,3859374325,20,,3859374425,103,29.2,3859373865,56,Center,43o49py4g8fmyg5pawvjsf8tm,D. Wenzel-Halls,3859374429,458,,3859374427,328,3861362993,62,,,,,,,,,,,,,,,,,,,,,,,,,
2474884699,36,5,1,3,35,7p460lrzt1kmp4rsofqa47eqy,0,100.9,41.4,2022-10-21T08:48:46.386Z,2022-10-21T08:58:39Z,3859373923,233,38,3859373891,56,Center,3859373893,346,,,,,,,,,,,,,,,,,43o49py4g8fmyg5pawvjsf8tm,D. Wenzel-Halls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884679,38,5,1,3,35,7jv344gvcvgqg7oeuc9u554dm,1,-0.9,58.6,2022-10-21T08:48:46.386Z,2022-10-21T08:48:50Z,3859373901,233,36,3859373785,346,,3859373783,56,Back,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884873,39,1,1,4,6,7jv344gvcvgqg7oeuc9u554dm,0,4.1,42.7,2022-10-21T08:49:17.890Z,2022-10-22T11:17:13Z,3859374871,1,,3859374859,124,,3859374865,141,22.3,3859374875,74,,3859374863,140,57.4,3859374867,212,57.7,3859374861,56,Center,3859374869,213,6.0,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884887,37,44,1,4,11,7p460lrzt1kmp4rsofqa47eqy,1,42.7,78.1,2022-10-21T08:49:22.769Z,2022-10-22T11:17:10Z,3859374955,56,Back,3859374957,285,,3859374959,233,40,,,,,,,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884877,40,44,1,4,11,7jv344gvcvgqg7oeuc9u554dm,0,57.3,21.9,2022-10-21T08:49:22.770Z,2022-10-22T11:17:10Z,3859374963,233,37,3859374885,56,Center,3859374887,286,,,,,,,,,,,,,,,,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884893,38,1,1,4,11,7p460lrzt1kmp4rsofqa47eqy,0,43.3,77.3,2022-10-21T08:49:22.792Z,2022-10-22T16:32:46Z,3859374989,213,0.4,3859374987,212,20.7,3859374985,141,88.0,3859374981,56,Left,3859374979,3,,3859374983,140,61.8,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884895,41,1,1,4,13,7jv344gvcvgqg7oeuc9u554dm,1,31.1,13.4,2022-10-21T08:49:24.850Z,2022-10-22T11:17:25Z,3859374999,212,13.1,3859374997,141,19.2,3859374991,3,,3859374995,140,43.0,3859375001,213,0.3,3859374993,56,Back,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884897,42,1,1,4,14,7jv344gvcvgqg7oeuc9u554dm,0,40.6,18.6,2022-10-21T08:49:25.633Z,2022-10-22T11:17:55Z,3859375011,141,28.1,3859375013,212,12.1,3859375005,3,,3859375015,213,0.6,3861371045,168,,3859375007,56,Center,3859375009,140,50.4,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884909,39,1,1,4,15,7p460lrzt1kmp4rsofqa47eqy,1,44.2,70.6,2022-10-21T08:49:26.631Z,2022-10-22T11:17:56Z,3859375089,3,,3859375093,140,55.6,3859375091,56,Center,3859375097,212,12.0,3859375095,141,72.0,3859375099,213,0.1,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884913,40,1,1,4,16,7p460lrzt1kmp4rsofqa47eqy,0,54.2,71.7,2022-10-21T08:49:28.087Z,2022-10-22T11:19:17Z,3859375109,56,Center,3861375685,3,,3859375113,141,54.3,3861375485,168,,3859375115,212,18.0,3859375117,213,5.6,3859375111,140,67.1,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884921,43,1,1,4,17,7jv344gvcvgqg7oeuc9u554dm,0,36.2,47.2,2022-10-21T08:49:28.898Z,2022-10-22T11:20:06Z,3859375175,3,,3859375185,213,5.9,3859375177,56,Back,3859375181,141,40.9,3859375179,140,47.7,3859375183,212,12.8,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884929,41,49,1,4,20,7p460lrzt1kmp4rsofqa47eqy,1,53.2,59.3,2022-10-21T08:49:31.641Z,2022-10-21T08:49:31Z,,,,,,,,,,,,,,,,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884935,42,1,1,4,20,7p460lrzt1kmp4rsofqa47eqy,0,53.4,59.4,2022-10-21T08:49:31.799Z,2022-10-22T11:20:16Z,3859375247,140,68.7,3859375245,56,Center,3859375249,141,57.9,3859375253,212,16.1,3859375257,213,6.2,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884931,44,49,1,4,21,7jv344gvcvgqg7oeuc9u554dm,1,35.9,43.3,2022-10-21T08:49:32.481Z,2022-10-21T08:49:32Z,,,,,,,,,,,,,,,,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884949,45,1,1,4,21,7jv344gvcvgqg7oeuc9u554dm,0,34.3,46.2,2022-10-21T08:49:32.642Z,2022-10-22T11:20:27Z,3859375301,213,0.1,3859375293,56,Center,3859375303,1,,3859375299,212,36.7,3859375297,141,54.2,3859375295,140,68.9,3859375291,157,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884975,43,1,1,4,25,7p460lrzt1kmp4rsofqa47eqy,0,31.1,41.3,2022-10-21T08:49:36.599Z,2022-10-21T08:49:38Z,3859375397,56,Back,3859375399,140,45.7,3859375401,141,51.8,3859375403,212,16.9,3859375395,3,,3859375405,213,0.4,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474884999,46,4,1,4,30,7jv344gvcvgqg7oeuc9u554dm,1,62.4,62.2,2022-10-21T08:49:41.873Z,2022-10-21T08:49:44Z,3859375495,13,,3859375537,233,44,3859375497,56,Center,3859375499,152,,3859375503,286,,3859375501,265,,,,,,,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885003,44,4,1,4,30,7p460lrzt1kmp4rsofqa47eqy,0,37.6,37.8,2022-10-21T08:49:41.874Z,2022-10-22T11:20:53Z,3859375529,285,,3859375549,233,46,3859375521,13,,3859375527,265,,3859375523,56,Back,3859375525,152,,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885053,47,43,1,4,43,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2022-10-21T08:49:54.497Z,2022-10-22T11:21:41Z,3859375841,212,4.2,3859375839,141,67.0,3861383761,144,1,3859375837,140,59.4,3859375831,5,0,3859375843,213,2.1,3859375833,152,0,3859375835,56,Center,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885055,48,1,1,4,43,7jv344gvcvgqg7oeuc9u554dm,1,59.4,67,2022-10-21T08:49:55.217Z,2022-10-22T11:22:00Z,3859375857,141,69.1,3859375851,56,Back,3859375859,212,13.2,3861384885,152,,3859375855,140,46.9,3861384883,5,,3859375861,213,3.0,,,,6f9jrka1qz3j5mfx4x3a5ubfu,J. Skotadis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885059,49,1,1,4,44,7jv344gvcvgqg7oeuc9u554dm,1,46.9,69.1,2022-10-21T08:49:55.905Z,2022-10-21T08:49:56Z,3859375883,140,55.4,3859375887,212,13.3,3859375881,56,Left,3859375885,141,83.6,3859375889,213,0.8,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885079,50,1,1,4,45,7jv344gvcvgqg7oeuc9u554dm,0,55.4,83.6,2022-10-21T08:49:56.706Z,2022-10-22T11:22:22Z,3859376003,213,0.5,3859376001,212,17.6,3859375995,56,Left,3859375997,140,69.8,3859375999,141,96.8,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885083,45,4,1,4,49,7p460lrzt1kmp4rsofqa47eqy,1,31.3,6.6,2022-10-21T08:50:00.664Z,2022-10-22T11:22:27Z,3859376035,13,,3859376079,233,51,3859376037,56,Back,3859376721,294,,3859376039,152,,3859376043,285,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885081,51,4,1,4,49,7jv344gvcvgqg7oeuc9u554dm,0,68.7,93.4,2022-10-21T08:50:00.665Z,2022-10-22T11:22:34Z,3859376011,152,,3859376015,286,,3859376087,233,45,3859376007,13,,3859376097,294,,3859376009,56,Left,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885133,46,1,1,4,59,7p460lrzt1kmp4rsofqa47eqy,1,34.8,8,2022-10-21T08:50:10.680Z,2022-10-22T11:22:57Z,3859376323,212,4.0,3859376319,140,33.4,3859376317,56,Back,3859376321,141,13.5,3859376313,5,,3859376315,152,,3859376325,213,1.9,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885149,47,1,1,5,0,7p460lrzt1kmp4rsofqa47eqy,1,33.4,13.5,2022-10-21T08:50:11.447Z,2022-10-21T09:33:23Z,3859376409,56,Back,3859376413,141,12.5,3859376415,212,15.0,3859376417,213,3.2,3859376411,140,19.1,,,,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885161,48,1,1,5,3,7p460lrzt1kmp4rsofqa47eqy,1,19.1,12.5,2022-10-21T08:50:14.539Z,2022-10-21T08:50:16Z,3859376455,141,16.1,3859376457,212,22.1,3859376451,56,Back,3859376459,213,0.1,3859376449,155,,3859376453,140,40.0,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885163,49,1,1,5,4,7p460lrzt1kmp4rsofqa47eqy,0,40,16.1,2022-10-21T08:50:15.439Z,2022-10-22T11:23:06Z,3859376465,56,Back,3859376467,140,44.9,3859376473,213,5.1,3859376469,141,0.0,3859376471,212,13.1,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885167,50,5,1,5,5,7p460lrzt1kmp4rsofqa47eqy,0,44,-1.7,2022-10-21T08:50:16.902Z,2022-10-21T08:50:32Z,3859376497,347,,3859376495,56,Back,3859376843,233,52,,,,,,,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885243,52,5,1,5,5,7jv344gvcvgqg7oeuc9u554dm,1,56,101.7,2022-10-21T08:50:16.902Z,2022-10-21T08:58:39Z,3859376825,347,,3859376831,233,50,3859376823,56,Left,,,,,,,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885251,53,1,1,5,19,7jv344gvcvgqg7oeuc9u554dm,1,55.8,100,2022-10-21T08:50:31.217Z,2022-10-22T11:23:21Z,3859376885,213,5.4,3859377385,189,,3859376875,107,,3859376883,212,11.5,3859376881,141,88.2,3859376879,140,62.8,3859376877,56,Left,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885259,54,1,1,5,21,7jv344gvcvgqg7oeuc9u554dm,1,58.7,86.3,2022-10-21T08:50:32.929Z,2022-10-21T09:41:26Z,3859376933,212,13.4,3859376929,140,47.3,3859376927,56,Back,3859376931,141,95.0,3859377501,189,,3859376935,213,2.7,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885267,55,1,1,5,22,7jv344gvcvgqg7oeuc9u554dm,1,47.3,95.1,2022-10-21T08:50:34.017Z,2022-10-21T08:50:35Z,3859376969,213,3.8,3859376967,212,15.2,3859376965,141,82.0,3859376961,56,Back,3859376963,140,35.6,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885281,56,1,1,5,24,7jv344gvcvgqg7oeuc9u554dm,1,34.9,84.7,2022-10-21T08:50:35.633Z,2022-10-22T11:23:32Z,3859377027,212,27.6,3859377021,56,Back,3859377029,213,4.6,3859377023,140,32.9,3859377025,141,44.3,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885297,57,1,1,5,27,7jv344gvcvgqg7oeuc9u554dm,1,38.2,33.9,2022-10-21T08:50:39.137Z,2022-10-22T11:23:38Z,3859377133,212,16.8,3859377129,140,40.6,3859377131,141,9.4,3859377127,56,Back,3859377135,213,4.9,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885303,58,1,1,5,30,7jv344gvcvgqg7oeuc9u554dm,0,32.2,8.5,2022-10-21T08:50:41.458Z,2022-10-21T08:54:27Z,3859377153,141,12.0,3859377151,140,36.5,3859377157,213,0.5,3859377147,155,,3859377149,56,Back,3859377155,212,5.1,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474886845,94,61,1,5,31,7p460lrzt1kmp4rsofqa47eqy,1,65.5,93.8,2022-10-21T08:50:43.277Z,2022-10-21T08:54:33Z,3859385033,56,Left,,,,,,,,,,,,,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885319,51,49,1,5,32,7p460lrzt1kmp4rsofqa47eqy,1,59.8,82.3,2022-10-21T08:50:43.878Z,2022-10-21T08:50:43Z,,,,,,,,,,,,,,,,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885333,52,1,1,5,32,7p460lrzt1kmp4rsofqa47eqy,1,58,82.4,2022-10-21T08:50:44.007Z,2022-10-22T11:23:57Z,3859377323,140,67.1,3859377327,212,13.2,3859377321,56,Left,3859377329,213,0.8,3859377325,141,95.8,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885349,53,1,1,5,34,7p460lrzt1kmp4rsofqa47eqy,1,66.4,94.8,2022-10-21T08:50:46.215Z,2022-10-21T08:50:48Z,3859377417,56,Left,3859377419,140,60.7,3859377423,212,7.1,3859377421,141,89.1,3859377425,213,3.7,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885371,54,1,1,5,37,7p460lrzt1kmp4rsofqa47eqy,1,61.5,85.4,2022-10-21T08:50:48.599Z,2022-10-21T08:50:52Z,3859377543,213,5.3,3859377537,140,71.5,3859377539,141,64.5,3859377541,212,17.7,3859377535,56,Center,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885379,55,1,1,5,40,7p460lrzt1kmp4rsofqa47eqy,1,68.5,67.8,2022-10-21T08:50:52.119Z,2022-10-21T08:50:54Z,3859377587,213,0.5,3859377581,140,77.2,3859377585,212,10.3,3859377579,56,Center,3859377583,141,74.7,,,,,,,,,,43o49py4g8fmyg5pawvjsf8tm,D. Wenzel-Halls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885381,56,61,1,5,41,7p460lrzt1kmp4rsofqa47eqy,0,76.7,73.6,2022-10-21T08:50:53.039Z,2022-10-22T11:24:27Z,3859377597,56,Center,,,,,,,,,,,,,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885423,59,12,1,5,43,7jv344gvcvgqg7oeuc9u554dm,1,23.1,34.9,2022-10-21T08:50:54.874Z,2022-10-21T08:52:47Z,3859377817,140,24.6,3859377823,213,0.9,3859377819,141,37.7,3859378937,233,57,3859377821,212,2.5,3859377815,56,Back,3859378935,397,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885397,57,74,1,5,43,7p460lrzt1kmp4rsofqa47eqy,1,77.3,73.6,2022-10-21T08:50:54.875Z,2022-10-21T09:17:17Z,3859378925,397,,3859377663,56,Center,3859378961,233,59,3859377665,285,,,,,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474886233,74,61,1,5,44,7jv344gvcvgqg7oeuc9u554dm,1,23.2,34.8,2022-10-21T08:50:55.684Z,2022-10-21T08:52:59Z,3859381671,56,Back,,,,,,,,,,,,,,,,,,,,,,6f9jrka1qz3j5mfx4x3a5ubfu,J. Skotadis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885427,60,49,1,5,46,7jv344gvcvgqg7oeuc9u554dm,1,24.9,48.1,2022-10-21T08:50:57.578Z,2022-10-21T08:51:12Z,,,,,,,,,,,,,,,,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885429,61,1,1,5,46,7jv344gvcvgqg7oeuc9u554dm,0,19.8,41.2,2022-10-21T08:50:57.950Z,2022-10-21T09:17:13Z,3859378725,213,0.8,3859378723,212,2.6,3859378719,140,21.5,3859377831,56,Back,3859378743,286,,3859378721,141,43.9,3859378737,236,,3859378739,233,62,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885599,62,74,1,5,46,7p460lrzt1kmp4rsofqa47eqy,1,73.8,57.5,2022-10-21T08:50:57.951Z,2022-10-21T08:51:36Z,3859378609,56,Center,3859378611,285,,3859378943,233,61,,,,,,,,,,,,,,,,43o49py4g8fmyg5pawvjsf8tm,D. Wenzel-Halls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474885459,59,49,1,5,47,7p460lrzt1kmp4rsofqa47eqy,1,74.9,58.4,2022-10-21T08:50:58.864Z,2022-10-21T08:51:13Z,,,,,,,,,,,,,,,,,,,,,,,,,43o49py4g8fmyg5pawvjsf8tm,D. Wenzel-Halls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
