id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2530101645,485,3,2,50,47,v046no35g7ebk8lytdjmfb43,0,90.5,88.7,2023-04-08T08:09:14.842Z,2023-04-09T12:26:13Z,4176343393,465,,4171571019,233,571,4171571007,56,Left,4171571009,286,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101643,571,7,2,50,47,chu9blh367xs3yumct5tqto2q,0,9.5,11.3,2023-04-08T08:09:14.843Z,2023-04-09T12:26:14Z,4171570997,56,Back,4176343301,383,,4171571015,233,485,4171570995,167,,4171570999,285,,,,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531018347,822,61,2,50,48,v046no35g7ebk8lytdjmfb43,1,90.8,91.9,2023-04-08T08:09:15.617Z,2023-04-09T12:26:12Z,4176343759,56,Left,,,,,,,,,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530103695,763,61,2,50,49,chu9blh367xs3yumct5tqto2q,0,4.4,12.4,2023-04-08T08:09:16.573Z,2023-04-09T12:01:47Z,4171584581,56,Back,,,,,,,,,,,,,,,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101651,487,6,2,50,51,v046no35g7ebk8lytdjmfb43,1,91,90.2,2023-04-08T08:09:18.868Z,2023-04-09T11:59:14Z,4171571033,56,Left,4171571037,233,572,4171571035,73,,,,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101647,572,6,2,50,51,chu9blh367xs3yumct5tqto2q,0,9,9.8,2023-04-08T08:09:18.868Z,2023-04-09T12:26:31Z,4171571025,73,,4171571043,233,487,4171571023,56,Back,,,,,,,,,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101687,489,1,2,51,20,v046no35g7ebk8lytdjmfb43,0,99.6,99.1,2023-04-08T08:09:47.503Z,2023-04-09T12:26:34Z,4171571287,141,10.4,4171571337,6,,4171571285,140,100.0,4171571293,1,,4171571367,223,,4171571291,213,4.7,4171571289,212,60.3,4176344791,20,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,4171584737,345,4171571281,155,,4171571283,56,4171571279,2,,,,Right,,,,,,,,,,,,,,,,,,,,,,,,
2530101795,504,5,2,51,30,v046no35g7ebk8lytdjmfb43,0,101.5,12.2,2023-04-08T08:09:57.538Z,2023-04-09T11:59:14Z,4171572219,233,573,4171572175,56,Right,4171572177,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101689,573,5,2,51,30,chu9blh367xs3yumct5tqto2q,1,-1.5,87.8,2023-04-08T08:09:57.538Z,2023-04-09T12:01:46Z,4171571275,56,Back,4171572215,233,504,4171571277,346,,,,,,,,,,,,,,,,,4epapct9t0a0skf8522jyerjd,M. Weier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101693,574,1,2,51,33,chu9blh367xs3yumct5tqto2q,1,3.5,50.9,2023-04-08T08:10:01.091Z,2023-04-09T12:01:46Z,4171571325,237,,4171571317,141,71.2,4171571321,213,1.1,4171571315,140,9.9,4171571311,124,,4171571313,56,Back,4171571329,189,,4171571319,212,15.4,4epapct9t0a0skf8522jyerjd,M. Weier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101697,575,1,2,51,36,chu9blh367xs3yumct5tqto2q,1,9.9,71.2,2023-04-08T08:10:03.394Z,2023-04-09T12:01:46Z,4171571379,1,,4171571373,141,95.9,4171571375,212,32.8,4171571371,140,36.7,4171571369,56,Back,4171571377,213,0.5,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101699,576,1,2,51,41,chu9blh367xs3yumct5tqto2q,1,28.4,80.2,2023-04-08T08:10:09.347Z,2023-04-09T12:01:45Z,4171571393,140,30.3,4171571397,212,12.3,4171571395,141,62.3,4171571391,56,Back,4171571399,213,4.9,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101703,577,1,2,51,43,chu9blh367xs3yumct5tqto2q,1,30.4,62,2023-04-08T08:10:11.251Z,2023-04-09T12:01:45Z,4171571445,213,4.0,4171571441,141,36.1,4171571437,56,Back,4171571443,212,22.7,4171571439,140,16.8,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101711,578,1,2,51,48,chu9blh367xs3yumct5tqto2q,1,21.1,22.4,2023-04-08T08:10:16.034Z,2023-04-09T12:01:45Z,4171571497,213,5.0,4171571489,56,Back,4171571495,212,14.1,4171571491,140,25.2,4171571493,141,2.6,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101721,579,1,2,51,51,chu9blh367xs3yumct5tqto2q,1,25.2,2.6,2023-04-08T08:10:18.995Z,2023-04-09T12:01:45Z,4171571545,141,6.7,4171571541,56,Back,4171571547,212,19.9,4171571549,213,0.1,4171571543,140,44.0,,,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101723,580,61,2,51,54,chu9blh367xs3yumct5tqto2q,0,44,6.7,2023-04-08T08:10:22.226Z,2023-04-09T12:01:44Z,4171571553,56,Back,,,,,,,,,,,,,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101725,490,61,2,51,55,v046no35g7ebk8lytdjmfb43,0,62.8,89.7,2023-04-08T08:10:22.687Z,2023-04-09T11:59:13Z,4171571555,56,Left,,,,,,,,,,,,,,,,,,,,,,cap22dno3uid8jyckne737tyi,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101731,581,3,2,51,56,chu9blh367xs3yumct5tqto2q,0,39.4,12,2023-04-08T08:10:23.582Z,2023-04-09T12:29:38Z,4176353355,465,,4171571587,56,Back,4171571619,233,491,4171571589,286,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101733,491,7,2,51,56,v046no35g7ebk8lytdjmfb43,1,60.6,88,2023-04-08T08:10:23.583Z,2023-04-09T12:29:56Z,4171571597,285,,4171571599,233,581,4171571595,56,Left,4176354481,383,,,,,,,,,,,,,,cap22dno3uid8jyckne737tyi,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101735,492,49,2,51,56,v046no35g7ebk8lytdjmfb43,1,62.6,80.5,2023-04-08T08:10:24.048Z,2023-04-09T11:59:13Z,,,,,,,,,,,,,,,,,,,,,,,,,cap22dno3uid8jyckne737tyi,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101737,493,1,2,51,56,v046no35g7ebk8lytdjmfb43,1,62.6,80.3,2023-04-08T08:10:24.287Z,2023-04-09T11:59:13Z,4171571629,140,68.0,4171571637,213,5.2,4171571631,141,65.5,4171571633,212,11.6,4171571627,56,Center,,,,,,,,,,cap22dno3uid8jyckne737tyi,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101749,494,1,2,51,58,v046no35g7ebk8lytdjmfb43,1,68.7,61.1,2023-04-08T08:10:25.999Z,2023-04-09T11:59:12Z,4171571737,213,5.0,4171571729,56,Center,4171571735,212,22.3,4171571731,140,75.0,4171571733,141,29.8,,,,,,,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101751,495,3,2,52,5,v046no35g7ebk8lytdjmfb43,1,88.4,31.2,2023-04-08T08:10:32.718Z,2023-04-09T12:30:14Z,4171571741,56,Center,4171585651,233,582,4171571743,286,,4176355571,464,,,,,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101753,582,45,2,52,5,chu9blh367xs3yumct5tqto2q,0,11.6,68.8,2023-04-08T08:10:32.718Z,2023-04-09T17:07:23Z,4171571745,56,Back,4177341345,233,495,4171571747,285,,,,,,,,,,,,,,,,,305har0fmf8wye7e3wbpfqcid,M. Saitō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101757,496,1,2,52,6,v046no35g7ebk8lytdjmfb43,1,78.6,31.8,2023-04-08T08:10:34.352Z,2023-04-09T11:59:12Z,4171571777,141,39.8,4171571773,56,Center,4171571781,213,1.8,4171571775,140,77.5,4171571779,212,5.6,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101763,497,1,2,52,8,v046no35g7ebk8lytdjmfb43,1,77.5,39.8,2023-04-08T08:10:35.537Z,2023-04-09T11:59:12Z,4171571833,140,85.6,4171571839,213,5.5,4171571837,212,12.0,4171571829,155,,4171571835,141,27.3,4171571831,56,Center,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101765,498,50,2,52,11,v046no35g7ebk8lytdjmfb43,1,86.4,31,2023-04-08T08:10:38.640Z,2023-04-09T11:59:12Z,4171571845,286,,4171571879,233,583,4171571843,56,Center,,,,,,,,,,,,,,,,cap22dno3uid8jyckne737tyi,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101767,583,7,2,52,11,chu9blh367xs3yumct5tqto2q,1,13.6,69,2023-04-08T08:10:38.641Z,2023-04-09T12:30:25Z,4176356333,384,,4171571859,233,498,4171571849,56,Back,4171571851,285,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101779,584,12,2,52,12,chu9blh367xs3yumct5tqto2q,1,10.1,62.3,2023-04-08T08:10:40.357Z,2023-04-09T12:30:38Z,4171571937,141,72.1,4171571941,213,0.1,4171571933,56,Center,4171571939,212,45.2,4171571935,140,52.7,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101781,499,1,2,52,17,v046no35g7ebk8lytdjmfb43,1,42.6,27.7,2023-04-08T08:10:44.656Z,2023-04-09T11:59:11Z,4171571949,140,55.8,4171571951,141,29.4,4171571955,213,0.1,4171571947,56,Center,4171571953,212,13.9,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101783,500,1,2,52,19,v046no35g7ebk8lytdjmfb43,1,55.9,23.4,2023-04-08T08:10:47.311Z,2023-04-09T11:59:11Z,4171571969,141,4.6,4171571971,212,13.2,4171571965,56,Right,4171571967,140,52.7,4171571973,213,4.5,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101785,501,1,2,52,21,v046no35g7ebk8lytdjmfb43,1,52.7,4.6,2023-04-08T08:10:48.912Z,2023-04-09T11:59:11Z,4171571993,212,10.6,4171571989,140,55.7,4171571987,56,Right,4171571995,213,1.3,4171571991,141,19.5,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101787,502,1,2,52,22,v046no35g7ebk8lytdjmfb43,1,55.5,19.7,2023-04-08T08:10:50.352Z,2023-04-09T11:59:11Z,4171572005,56,Right,4171572009,141,20.4,4171572013,213,0.1,4171572007,140,62.4,4171572011,212,7.3,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101793,503,1,2,52,24,v046no35g7ebk8lytdjmfb43,1,63,20.4,2023-04-08T08:10:51.824Z,2023-04-09T11:59:10Z,4171572045,212,13.4,4171572041,140,67.8,4171572047,213,5.1,4171572039,56,Right,4171572043,141,2.2,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101797,505,1,2,52,27,v046no35g7ebk8lytdjmfb43,1,69.1,2.9,2023-04-08T08:10:54.719Z,2023-04-09T11:59:10Z,4171572071,212,29.3,4171572069,141,41.0,4171572065,56,Center,4171572073,213,1.1,4171572067,140,82.2,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101799,506,1,2,52,28,v046no35g7ebk8lytdjmfb43,0,82.3,41.3,2023-04-08T08:10:56.255Z,2023-04-09T11:59:10Z,4171572083,212,8.2,4171572079,140,90.0,4171572085,213,0.1,4171572077,56,Center,4171572081,141,43.0,,,,,,,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101803,585,52,2,52,30,chu9blh367xs3yumct5tqto2q,1,6.9,51,2023-04-08T08:10:58.050Z,2023-04-09T12:30:54Z,4176358235,376,,,,,,,,,,,,,,,,,,,,,,,4epapct9t0a0skf8522jyerjd,M. Weier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101809,586,1,2,52,30,chu9blh367xs3yumct5tqto2q,1,6.9,51,2023-04-08T08:10:58.213Z,2023-04-09T12:01:43Z,4171572127,213,5.8,4171572121,140,22.4,4171572125,212,18.1,4171572117,123,,4171572119,56,Back,4171572123,141,39.5,,,,,,,4epapct9t0a0skf8522jyerjd,M. Weier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101811,587,1,2,52,34,chu9blh367xs3yumct5tqto2q,1,22.4,39.5,2023-04-08T08:11:01.651Z,2023-04-09T12:01:43Z,4171572143,141,21.9,4171572137,56,Back,4171572147,213,4.5,4171572141,140,20.0,4171572145,212,12.2,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101817,588,1,2,52,35,chu9blh367xs3yumct5tqto2q,1,20,21.9,2023-04-08T08:11:02.755Z,2023-04-09T12:01:42Z,4171572189,212,14.7,4171572183,56,Back,4171572191,213,5.3,4171572185,140,28.3,4171572187,141,4.4,,,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531021241,1021,3,2,52,36,chu9blh367xs3yumct5tqto2q,0,26.1,11.8,2023-04-08T08:11:04.183Z,2023-04-09T12:31:15Z,4176359665,56,Back,4176359669,464,,4176359671,467,uyhh5u2ezau9f095symdh3sa,4176359667,285,,,,,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101819,589,4,2,52,37,chu9blh367xs3yumct5tqto2q,1,31.4,8,2023-04-08T08:11:04.419Z,2023-04-09T12:01:42Z,4171572201,152,,4171572197,295,,4171572199,56,Back,4171572223,233,507,4171572195,13,,4171572203,285,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101821,507,4,2,52,37,v046no35g7ebk8lytdjmfb43,0,68.6,92,2023-04-08T08:11:04.420Z,2023-04-09T11:59:10Z,4171572205,13,,4171572227,233,589,4171572211,152,,4171572207,295,,4171572209,56,Left,4171572231,286,,,,,,,,cap22dno3uid8jyckne737tyi,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101825,590,1,2,52,45,chu9blh367xs3yumct5tqto2q,1,26.4,5.3,2023-04-08T08:11:13.331Z,2023-04-09T12:01:42Z,4171572257,213,0.8,4171572255,212,22.0,4171572249,56,Back,4171572251,140,40.5,4171572253,141,29.2,4171572247,152,,4171572261,189,,4171572245,5,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101835,591,1,2,52,48,chu9blh367xs3yumct5tqto2q,0,44,31.8,2023-04-08T08:11:15.763Z,2023-04-09T12:01:42Z,4171572307,155,,4171572311,56,Back,4171572315,141,100.0,4171572317,212,47.6,4171572319,213,1.6,4171572323,1,,4171572313,140,42.3,4171572309,196,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101831,508,5,2,52,49,v046no35g7ebk8lytdjmfb43,1,56,-1.6,2023-04-08T08:11:16.720Z,2023-04-09T11:59:09Z,4171572293,347,,4171572343,233,592,4171572291,56,Right,,,,,,,,,,,,,,,,cap22dno3uid8jyckne737tyi,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101839,592,5,2,52,49,chu9blh367xs3yumct5tqto2q,0,44,101.6,2023-04-08T08:11:16.720Z,2023-04-09T12:01:41Z,4171572347,233,508,4171572331,347,,4171572329,56,Back,,,,,,,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101855,509,18,2,53,11,v046no35g7ebk8lytdjmfb43,1,0,0,2023-04-08T08:11:38.393Z,2023-04-09T11:59:09Z,4171572479,59,15,4171572503,55,510,4171572475,42,,4171572477,44,Defender,,,,,,,,,,,,,cap22dno3uid8jyckne737tyi,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101857,510,19,2,53,11,v046no35g7ebk8lytdjmfb43,1,0,0,2023-04-08T08:11:38.394Z,2023-04-09T11:59:09Z,4171572495,55,509,4171572491,293,1,4171572489,292,3,4171572487,59,3,4171572493,44,Defender,4171572485,145,3,4171572481,42,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101887,593,18,2,53,44,chu9blh367xs3yumct5tqto2q,1,0,0,2023-04-08T08:12:12.140Z,2023-04-09T12:01:41Z,4171572773,42,,4171572797,55,594,4171572777,59,39,4171572775,44,Defender,,,,,,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101889,594,19,2,53,44,chu9blh367xs3yumct5tqto2q,1,0,0,2023-04-08T08:12:12.141Z,2023-04-09T12:01:41Z,4171572779,42,,4171572791,44,Defender,4171572783,145,2,4171572789,293,2,4171572787,292,3,4171572793,55,593,4171572785,59,3,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101897,595,18,2,53,52,chu9blh367xs3yumct5tqto2q,1,0,0,2023-04-08T08:12:19.571Z,2023-04-09T12:01:41Z,4171572843,42,,4171572847,59,4,4171572867,55,596,4171572845,44,Forward,,,,,,,,,,,,,305har0fmf8wye7e3wbpfqcid,M. Saitō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101899,596,19,2,53,52,chu9blh367xs3yumct5tqto2q,1,0,0,2023-04-08T08:12:19.572Z,2023-04-09T12:01:40Z,4171572857,292,7,4171572849,42,,4171572855,59,11,4171572863,55,595,4171572861,44,Midfielder,4171572853,145,11,4171572859,293,1,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101915,511,1,2,53,57,v046no35g7ebk8lytdjmfb43,1,62.2,0,2023-04-08T08:12:24.800Z,2023-04-09T15:01:59Z,4171572949,56,Right,4171572955,141,6.4,4171572957,212,7.5,4171572959,213,0.7,4171572953,140,67.7,4171572947,107,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101917,512,1,2,53,59,v046no35g7ebk8lytdjmfb43,1,66.2,6.4,2023-04-08T08:12:26.768Z,2023-04-09T11:59:08Z,4171572973,212,4.8,4171572967,56,Right,4171572969,140,62.2,4171572971,141,3.1,4171572975,213,3.6,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101919,513,1,2,54,0,v046no35g7ebk8lytdjmfb43,0,62,2.9,2023-04-08T08:12:28.143Z,2023-04-09T11:59:08Z,4171573005,213,6.0,4171572997,56,Right,4171573001,141,0.0,4171573003,212,6.6,4171572999,140,68.0,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101921,514,5,2,54,1,v046no35g7ebk8lytdjmfb43,0,71.6,-1,2023-04-08T08:12:28.624Z,2023-04-09T11:59:08Z,4171573041,233,597,4171573009,347,,4171573007,56,Right,,,,,,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101925,597,5,2,54,1,chu9blh367xs3yumct5tqto2q,1,28.4,101,2023-04-08T08:12:28.624Z,2023-04-09T12:01:40Z,4171573033,347,,4171573031,56,Back,4171573035,233,514,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101927,598,1,2,54,5,chu9blh367xs3yumct5tqto2q,1,24.9,100,2023-04-08T08:12:32.803Z,2023-04-09T12:01:40Z,4171573057,212,17.8,4171573055,141,91.5,4171573049,107,,4171573051,56,Back,4171573053,140,40.5,4171573059,213,5.9,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101931,599,4,2,54,9,chu9blh367xs3yumct5tqto2q,1,39,92.4,2023-04-08T08:12:37.140Z,2023-04-09T12:01:40Z,4171573093,152,,4171573087,13,,4171573109,233,515,4171573089,294,,4171573095,286,,4171573091,56,Back,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101933,515,4,2,54,9,v046no35g7ebk8lytdjmfb43,0,61,7.6,2023-04-08T08:12:37.141Z,2023-04-09T11:59:08Z,4171573099,294,,4171573113,233,599,4171573103,152,,4171573101,56,Right,4171573105,285,,4171573097,13,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101937,600,1,2,54,14,chu9blh367xs3yumct5tqto2q,1,33.8,85.9,2023-04-08T08:12:41.636Z,2023-04-09T12:01:39Z,4171573143,140,44.2,4171573149,213,0.5,4171573137,5,,4171573139,152,,4171573153,189,,4171573147,212,12.7,4171573145,141,95.3,4171573141,56,Back,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101939,601,1,2,54,16,chu9blh367xs3yumct5tqto2q,1,43.3,95.3,2023-04-08T08:12:43.651Z,2023-04-09T12:01:39Z,4171573167,141,83.9,4171573165,140,36.3,4171573163,56,Back,4171573169,212,10.7,4171573171,213,4.0,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101941,602,1,2,54,17,chu9blh367xs3yumct5tqto2q,1,36.3,83.9,2023-04-08T08:12:44.659Z,2023-04-09T12:01:39Z,4171573189,212,10.6,4171573183,56,Back,4171573191,213,2.3,4171573185,140,29.7,4171573187,141,95.7,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101943,603,1,2,54,19,chu9blh367xs3yumct5tqto2q,1,29.7,95.7,2023-04-08T08:12:46.402Z,2023-04-09T12:01:39Z,4171573213,212,18.3,4171573209,140,39.0,4171573215,213,5.3,4171573207,56,Back,4171573211,141,72.9,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101945,604,1,2,54,21,chu9blh367xs3yumct5tqto2q,1,42.9,69.6,2023-04-08T08:12:48.819Z,2023-04-09T12:01:38Z,4171573231,141,45.1,4171573235,213,4.1,4171573227,56,Back,4171573229,140,32.6,4171573233,212,19.9,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530101947,605,1,2,54,24,chu9blh367xs3yumct5tqto2q,1,34.4,43.1,2023-04-08T08:12:52.373Z,2023-04-09T12:01:38Z,4171573257,213,5.7,4171573255,212,48.2,4171573251,140,73.2,4171573249,56,Right,4171573247,155,,4171573253,141,5.2,4171573259,1,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
