id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value
2517741603,25,1,1,3,37,cuj4qahgk4idsme4dg8clk6gw,1,10.5,57.8,2023-03-10T11:03:47.569Z,2023-03-12T07:24:45Z,4085199833,141,76.1,4085199831,140,11.9,4085199829,56,Back,4085199837,213,1.5,4085199835,212,12.5,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741609,26,1,1,3,42,cuj4qahgk4idsme4dg8clk6gw,0,3.8,86.8,2023-03-10T11:03:52.401Z,2023-03-12T07:24:49Z,4085199863,140,6.7,4085199869,213,0,4085199861,56,Back,4085199867,212,3.0,4085199865,141,86.8,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741611,31,61,1,3,42,6h553bwfqkoxayuv80uikkn42,1,91.3,9.5,2023-03-10T11:03:52.481Z,2023-03-12T07:24:55Z,4085199875,56,Right,,,,,,,,,,,,,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518128819,953,49,1,3,43,6h553bwfqkoxayuv80uikkn42,1,85.5,5.5,2023-03-10T11:03:53.073Z,2023-03-11T08:21:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741629,32,1,1,3,44,6h553bwfqkoxayuv80uikkn42,1,83.4,7.7,2023-03-10T11:03:54.135Z,2023-03-11T08:21:43Z,4085199919,56,Right,4085199925,212,8.0,4085199927,213,0.2,4085199921,140,90.9,4085199923,141,9.5,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741639,34,3,1,3,45,6h553bwfqkoxayuv80uikkn42,0,96.6,13.7,2023-03-10T11:03:54.926Z,2023-03-11T08:21:53Z,4085199977,211,,4087269595,465,,4085199965,56,Right,4085199967,286,,,,,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741623,27,43,1,3,45,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-03-10T11:03:55.297Z,2023-03-10T11:03:59Z,4085199905,285,0,4085199991,144,45,4085199903,56,Back,,,,,,,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741631,33,43,1,3,46,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-03-10T11:03:56.286Z,2023-03-11T08:21:50Z,4087269777,144,49,,,,,,,,,,,,,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741637,28,12,1,3,46,cuj4qahgk4idsme4dg8clk6gw,1,2.3,72.9,2023-03-10T11:03:56.794Z,2023-03-10T11:03:57Z,4085199957,140,0.0,4085199961,212,3.8,4085199955,56,Back,4085199963,213,2.8,4085199973,167,,4085199959,141,75.0,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741641,29,6,1,3,47,cuj4qahgk4idsme4dg8clk6gw,0,1.2,80.6,2023-03-10T11:03:57.131Z,2023-03-11T08:23:07Z,4085200025,233,35,4085199969,56,Back,4085199971,73,,,,,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741655,35,6,1,3,47,6h553bwfqkoxayuv80uikkn42,1,98.8,19.4,2023-03-10T11:03:57.131Z,2023-03-10T11:11:39Z,4085200015,75,,4085200019,233,29,4085200013,56,Right,,,,,,,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741787,36,1,1,4,26,6h553bwfqkoxayuv80uikkn42,0,99.5,0.5,2023-03-10T11:04:35.918Z,2023-03-11T08:23:05Z,4085200597,2,,4085200603,224,,4085200605,56,Center,4085200611,212,35.8,4085200607,140,95.4,4085200615,1,,4085200601,155,,4087270091,20,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,4085200609,141,52.8,4085200599,6,4085200613,213,1.7,,,,,,,,,,,,,,,,,,,,,,,
2517741795,30,44,1,4,28,cuj4qahgk4idsme4dg8clk6gw,1,4.6,53.4,2023-03-10T11:04:38.039Z,2023-03-11T08:25:33Z,4085201763,285,,4085201761,56,Back,4085201773,233,37,,,,,,,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741789,37,44,1,4,28,6h553bwfqkoxayuv80uikkn42,0,95.4,46.6,2023-03-10T11:04:38.040Z,2023-03-11T08:25:34Z,4085200621,286,,4085200619,56,Center,4085201777,233,30,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741797,31,61,1,4,28,cuj4qahgk4idsme4dg8clk6gw,1,5,55.5,2023-03-10T11:04:38.433Z,2023-03-11T08:25:36Z,4085201949,56,Back,,,,,,,,,,,,,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741809,39,13,1,4,30,6h553bwfqkoxayuv80uikkn42,1,88,49.8,2023-03-10T11:04:40.037Z,2023-03-11T08:25:39Z,4085201091,231,50.4,4087270779,113,,4085200951,72,,4085201077,77,,4085200687,17,,4085200949,25,,4085201089,230,98.6,4085201087,103,83.3,pc2pewu255axe28t955qjcnp,B. Borello,4085201085,102,56.6,4087270781,458,4085200691,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2517741799,38,43,1,4,31,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-03-10T11:04:40.958Z,2023-03-11T08:25:03Z,4085200643,56,Center,4087270707,144,61,,,,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741805,32,5,1,4,31,cuj4qahgk4idsme4dg8clk6gw,1,-1.5,40.8,2023-03-10T11:04:41.369Z,2023-03-11T08:25:43Z,4085200663,56,Back,4085200731,233,40,4085200665,346,,,,,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741815,40,5,1,4,31,6h553bwfqkoxayuv80uikkn42,0,101.5,59.2,2023-03-10T11:04:41.369Z,2023-03-11T08:25:42Z,4085200739,233,32,4085200715,346,,4085200713,56,Center,,,,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741939,33,1,1,5,9,cuj4qahgk4idsme4dg8clk6gw,1,5,56.5,2023-03-10T11:05:19.553Z,2023-03-11T08:26:43Z,4085201363,213,0.4,4085201359,141,90.3,4085201365,1,,4085201357,140,55.1,4085201369,74,,4085201355,56,Left,4085201361,212,57.4,4085201353,124,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741955,34,1,1,5,16,cuj4qahgk4idsme4dg8clk6gw,1,56.2,95.3,2023-03-10T11:05:25.919Z,2023-03-10T11:05:28Z,4085201413,56,Left,4085201419,212,8.9,4085201421,213,5.8,4085201417,141,89.6,4085201415,140,63.8,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741959,35,61,1,5,17,cuj4qahgk4idsme4dg8clk6gw,0,60.4,83.6,2023-03-10T11:05:27.452Z,2023-03-11T08:27:13Z,4085201433,56,Left,,,,,,,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741951,41,1,1,5,17,6h553bwfqkoxayuv80uikkn42,0,39.2,19.2,2023-03-10T11:05:27.453Z,2023-03-11T08:27:19Z,4087271419,141,16.1,4085201407,56,Back,4087271421,212,7.6,4087271417,140,46.2,4087271423,213,6.0,,,,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741971,36,1,1,5,20,cuj4qahgk4idsme4dg8clk6gw,1,53.1,75.8,2023-03-10T11:05:30.208Z,2023-03-11T08:28:28Z,4085201509,212,5.5,4085201507,141,68.6,4085201511,213,5.2,4085201505,140,55.4,4085201503,56,Center,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741979,37,1,1,5,20,cuj4qahgk4idsme4dg8clk6gw,1,56.4,64.1,2023-03-10T11:05:30.800Z,2023-03-11T08:28:33Z,4085201531,213,2.8,4085201529,212,6.4,4085201523,56,Center,4085201525,140,50.6,4085201527,141,67.0,,,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517741987,38,1,1,5,21,cuj4qahgk4idsme4dg8clk6gw,1,51,68,2023-03-10T11:05:31.472Z,2023-03-11T08:28:42Z,4085201563,140,54.3,4085201565,141,31.2,4085201567,212,25.3,4085201561,56,Center,4085201569,213,4.8,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742023,39,1,1,5,24,cuj4qahgk4idsme4dg8clk6gw,1,62.5,11,2023-03-10T11:05:34.655Z,2023-03-11T08:29:02Z,4085201717,213,0.1,4085201709,56,Right,4085201715,212,34.7,4085201713,141,14.6,4085201719,1,,4085201711,140,95.5,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742027,40,1,1,5,33,cuj4qahgk4idsme4dg8clk6gw,0,89,5.6,2023-03-10T11:05:43.120Z,2023-03-11T08:29:09Z,4085201737,212,4.6,4085201735,141,0.0,4085201733,140,87.6,4085201739,213,4.4,4085201731,56,Right,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742029,41,5,1,5,33,cuj4qahgk4idsme4dg8clk6gw,0,84.2,-1,2023-03-10T11:05:43.485Z,2023-03-10T11:11:36Z,4085201855,233,42,4085201743,347,,4085201741,56,Right,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742047,42,5,1,5,33,6h553bwfqkoxayuv80uikkn42,1,15.8,101,2023-03-10T11:05:43.485Z,2023-03-10T11:05:50Z,4085201837,233,41,4085201829,56,Back,4085201831,347,,,,,,,,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742055,43,1,1,5,39,6h553bwfqkoxayuv80uikkn42,1,13.8,100,2023-03-10T11:05:49.664Z,2023-03-10T11:05:50Z,4085201889,213,4.7,4085201881,56,Back,4085201883,140,13.8,4085201879,107,,4085201887,212,4.9,4085201885,141,94.1,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742059,44,1,1,5,40,6h553bwfqkoxayuv80uikkn42,1,13.8,94.1,2023-03-10T11:05:50.542Z,2023-03-10T11:05:51Z,4085201917,213,1.4,4085201909,56,Back,4085201915,212,2.5,4085201913,141,97.8,4085201911,140,14.1,,,,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742075,45,1,1,5,41,6h553bwfqkoxayuv80uikkn42,1,14.1,97.8,2023-03-10T11:05:51.774Z,2023-03-10T11:05:55Z,4085201975,140,33.2,4085201977,141,93.0,4085201973,56,Back,4085201981,213,6.1,4085201971,155,,4085201979,212,20.3,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742081,46,43,1,5,45,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-03-10T11:05:55.022Z,2023-03-10T11:08:29Z,4085204117,233,43,4085201991,286,0,4085201989,56,Back,4085204673,144,50,,,,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742087,42,43,1,5,45,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-03-10T11:05:55.023Z,2023-03-10T11:07:56Z,4085204101,144,7,4085202029,233,46,4085202027,285,0,4085202025,56,Right,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742089,47,50,1,5,45,6h553bwfqkoxayuv80uikkn42,1,40.9,97.5,2023-03-10T11:05:55.598Z,2023-03-11T08:29:33Z,4085202039,286,,4085202037,56,Back,4085202125,233,43,,,,,,,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742107,43,7,1,5,45,cuj4qahgk4idsme4dg8clk6gw,1,59.1,2.5,2023-03-10T11:05:55.599Z,2023-03-11T08:29:45Z,4085202105,167,,4085202119,233,47,4085202107,56,Right,4087272157,385,,4085202109,285,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742109,44,5,1,5,50,cuj4qahgk4idsme4dg8clk6gw,0,59.6,-1,2023-03-10T11:06:00.752Z,2023-03-10T11:06:06Z,4085202115,56,Right,4085202197,233,48,4085202117,347,,,,,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742119,48,5,1,5,50,6h553bwfqkoxayuv80uikkn42,1,40.4,101,2023-03-10T11:06:00.752Z,2023-03-10T11:11:36Z,4085202167,347,,4085202165,56,Back,4085202185,233,44,,,,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742145,49,1,1,6,8,6h553bwfqkoxayuv80uikkn42,0,36.2,100,2023-03-10T11:06:18.206Z,2023-03-10T11:06:20Z,4085202345,141,92.3,4085202339,107,,4085202347,212,19.8,4085202341,56,Left,4085202343,140,54.2,4085202349,213,6.0,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742153,45,8,1,6,10,cuj4qahgk4idsme4dg8clk6gw,1,41.4,4.7,2023-03-10T11:06:20.160Z,2023-03-11T18:59:24Z,4085202379,56,Back,4089929681,384,,4085202387,15,,,,,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742163,46,44,1,6,11,cuj4qahgk4idsme4dg8clk6gw,1,40,13.2,2023-03-10T11:06:21.372Z,2023-03-10T11:06:22Z,4085202415,233,50,4085202409,56,Back,4085202411,285,,,,,,,,,,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742161,50,44,1,6,11,6h553bwfqkoxayuv80uikkn42,0,60,86.8,2023-03-10T11:06:21.373Z,2023-03-10T11:06:22Z,4085202405,56,Left,4085202419,233,46,4085202407,286,,,,,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742169,47,1,1,6,12,cuj4qahgk4idsme4dg8clk6gw,1,40,9.1,2023-03-10T11:06:22.146Z,2023-03-10T11:20:02Z,4085202451,212,8.2,4085202443,3,,4085202447,140,35.8,4085202445,56,Back,4085202449,141,19.2,4085202453,213,2.1,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742171,48,49,1,6,13,cuj4qahgk4idsme4dg8clk6gw,1,37.3,21.2,2023-03-10T11:06:22.928Z,2023-03-10T11:06:23Z,,,,,,,,,,,,,,,,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742175,49,1,1,6,14,cuj4qahgk4idsme4dg8clk6gw,0,38.7,20.3,2023-03-10T11:06:24.424Z,2023-03-11T18:59:31Z,4085202483,140,60.6,4085202495,213,0.1,4085202479,56,Center,4085202497,1,,4085202491,212,23.2,4085202487,141,25.0,4085202475,157,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742181,51,1,1,6,15,6h553bwfqkoxayuv80uikkn42,0,37.3,76.5,2023-03-10T11:06:25.718Z,2023-03-11T18:59:42Z,4085202503,56,Left,4085202509,212,23.6,4085202501,3,,4085202507,141,85.8,4085202505,140,59.0,4085202511,213,0.3,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742185,50,1,1,6,16,cuj4qahgk4idsme4dg8clk6gw,0,42,18.6,2023-03-10T11:06:25.984Z,2023-03-10T11:20:18Z,4085202539,213,3.6,4085202533,140,34.0,4085202537,212,9.3,4085202525,3,,4085202527,56,Back,4085202535,141,12.8,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742191,52,49,1,6,17,6h553bwfqkoxayuv80uikkn42,1,65.3,88.2,2023-03-10T11:06:27.278Z,2023-03-10T11:06:27Z,,,,,,,,,,,,,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742203,51,45,1,6,20,cuj4qahgk4idsme4dg8clk6gw,0,26.6,14.6,2023-03-10T11:06:30.046Z,2023-03-10T11:11:32Z,4085202589,56,Back,4085202655,233,53,4085202591,285,,,,,,,,,,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742201,53,3,1,6,20,6h553bwfqkoxayuv80uikkn42,1,73.4,85.4,2023-03-10T11:06:30.046Z,2023-03-11T18:59:55Z,4085202581,56,Left,4085202583,286,,4089931189,464,,4085202783,233,51,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742211,52,45,1,6,21,cuj4qahgk4idsme4dg8clk6gw,0,24.1,19,2023-03-10T11:06:31.528Z,2023-03-11T19:00:05Z,4085202617,56,Back,4085202795,233,54,4085202619,285,,,,,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742217,54,3,1,6,21,6h553bwfqkoxayuv80uikkn42,1,75.9,81,2023-03-10T11:06:31.528Z,2023-03-11T19:00:07Z,4085202629,56,Left,4085202631,286,,4089931555,465,,4085202649,233,52,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742229,55,1,1,6,23,6h553bwfqkoxayuv80uikkn42,1,75.4,75.2,2023-03-10T11:06:33.197Z,2023-03-11T19:00:16Z,4085202691,140,88.6,4085202693,141,76.7,4085202695,212,13.9,4085202689,56,Center,4085202697,213,0.1,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742233,56,1,1,6,25,6h553bwfqkoxayuv80uikkn42,0,98,73,2023-03-10T11:06:35.822Z,2023-03-11T19:00:27Z,4085202737,212,12.8,4089932859,225,,4085202723,2,,4089932863,72,,4085202733,141,54.4,4085202731,140,95.9,4089932861,386,,4085202729,56,Center,pc2pewu255axe28t955qjcnp,B. Borello,4085202739,213,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742253,53,12,1,6,26,cuj4qahgk4idsme4dg8clk6gw,1,6.2,39.1,2023-03-10T11:06:36.549Z,2023-03-10T11:20:50Z,4085202847,56,Back,4085202855,213,5.3,4085202853,212,12.3,4085202849,140,12.6,4085202851,141,24.0,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742259,57,1,1,6,30,6h553bwfqkoxayuv80uikkn42,1,83.1,79.7,2023-03-10T11:06:40.333Z,2023-03-10T11:06:42Z,4085202871,56,Center,4085202879,213,6.1,4085202875,141,77.0,4085202877,212,11.3,4085202873,140,93.7,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742263,54,45,1,6,32,cuj4qahgk4idsme4dg8clk6gw,0,7.6,25.9,2023-03-10T11:06:42.528Z,2023-03-10T11:06:46Z,4085202887,56,Back,4085202941,233,58,4085202889,285,,,,,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742275,58,3,1,6,32,6h553bwfqkoxayuv80uikkn42,1,92.4,74.1,2023-03-10T11:06:42.528Z,2023-03-11T19:00:36Z,4089933267,464,,4085202937,233,54,4085202935,286,,4085202933,56,Center,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742285,59,1,1,6,35,6h553bwfqkoxayuv80uikkn42,1,80.9,73.5,2023-03-10T11:06:45.790Z,2023-03-10T11:06:49Z,4085203019,140,89.6,4085203025,213,0.6,4085203017,56,Left,4085203021,141,83.1,4085203023,212,11.2,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742295,60,1,1,6,39,6h553bwfqkoxayuv80uikkn42,0,86.1,80.9,2023-03-10T11:06:49.646Z,2023-03-11T19:00:50Z,4085203073,141,22.3,4085203065,2,,4085203077,213,4.9,4085203067,155,,4085203075,212,40.5,4085203079,1,,4089933993,223,,4085203071,140,93.2,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,4085203069,56,Center,4089933995,20,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742297,55,49,1,6,43,cuj4qahgk4idsme4dg8clk6gw,1,4.7,73.6,2023-03-10T11:06:53.137Z,2023-03-10T11:06:53Z,,,,,,,,,,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742319,56,1,1,6,46,cuj4qahgk4idsme4dg8clk6gw,0,7.2,92,2023-03-10T11:06:56.032Z,2023-03-10T11:06:58Z,4085203165,1,,4085203159,141,78.7,4085203163,213,6.1,4085203153,157,,4085203155,56,Back,4085203161,212,42.1,4085203157,140,46.4,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742325,61,61,1,6,49,6h553bwfqkoxayuv80uikkn42,0,52.9,16.1,2023-03-10T11:06:59.821Z,2023-03-10T11:06:59Z,4085203189,56,Right,,,,,,,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742329,57,50,1,6,51,cuj4qahgk4idsme4dg8clk6gw,1,44.7,73.4,2023-03-10T11:07:00.877Z,2023-03-11T19:01:43Z,4085203211,56,Back,4085203215,286,,4089937289,233,62,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742331,62,7,1,6,51,6h553bwfqkoxayuv80uikkn42,0,55.3,26.6,2023-03-10T11:07:00.878Z,2023-03-11T19:01:27Z,4085203219,56,Center,4085203235,233,57,4085203221,285,,4089936321,385,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742349,58,1,1,6,54,cuj4qahgk4idsme4dg8clk6gw,0,38.9,56.9,2023-03-10T11:07:03.889Z,2023-03-10T11:25:13Z,4085203303,56,Center,4085203309,212,22.4,4085203307,141,49.1,4085203305,140,59.6,4085203311,213,6.0,,,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742351,63,8,1,6,55,6h553bwfqkoxayuv80uikkn42,1,33.1,46.4,2023-03-10T11:07:05.453Z,2023-03-11T19:01:56Z,4085203313,56,Back,4089938123,384,,,,,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742355,64,49,1,6,56,6h553bwfqkoxayuv80uikkn42,1,36.9,63.3,2023-03-10T11:07:06.406Z,2023-03-10T11:07:06Z,,,,,,,,,,,,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517742389,65,1,1,7,0,6h553bwfqkoxayuv80uikkn42,1,44.7,57.9,2023-03-10T11:07:10.237Z,2023-03-10T11:07:13Z,4085203439,140,38.3,4085203445,213,4.4,4085203443,212,25.8,4085203441,141,21.2,4085203437,56,Back,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
