id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value
2508587017,323,1,1,34,11,6j4xzc2g1eeafo6v1f38d4x22,1,42.3,10.7,2023-02-17T09:19:31.563Z,2023-02-17T09:19:33Z,4036833255,141,37.4,4036833259,213,1.9,4036833257,212,18.9,4036833253,140,37.3,4036833251,56,Back,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587025,324,1,1,34,14,6j4xzc2g1eeafo6v1f38d4x22,1,37.5,35.1,2023-02-17T09:19:34.586Z,2023-02-17T09:19:36Z,4036833295,141,13.4,4036833293,140,39.9,4036833291,56,Back,4036833299,213,4.9,4036833297,212,15.0,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587037,325,1,1,34,16,6j4xzc2g1eeafo6v1f38d4x22,0,39.7,12,2023-02-17T09:19:36.028Z,2023-02-17T09:19:38Z,4036833345,1,,4036833343,213,0.1,4036833341,212,32.8,4036833335,56,Right,4036833333,155,,4036833337,140,70.9,4036833339,141,14.9,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587047,255,1,1,34,19,7p460lrzt1kmp4rsofqa47eqy,0,23.7,84.2,2023-02-17T09:19:39.590Z,2023-02-17T09:19:40Z,4036833381,213,0.5,4036833373,56,Back,4036833371,3,,4036833379,212,3.9,4036833377,141,87.1,4036833375,140,26.9,,,,,,,dgffw31wnpl5u0304dpdet52h,C. O'Toole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587069,326,1,1,34,22,6j4xzc2g1eeafo6v1f38d4x22,1,75.6,14,2023-02-17T09:19:42.395Z,2023-02-17T09:19:43Z,4036833463,213,5.0,4036833457,140,77.3,4036833459,141,5.0,4036833461,212,6.4,4036833455,56,Right,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587075,327,1,1,34,23,6j4xzc2g1eeafo6v1f38d4x22,1,77.3,5,2023-02-17T09:19:43.498Z,2023-02-17T09:19:45Z,4036833505,141,2.8,4036833501,56,Right,4036833503,140,70.1,4036833507,212,7.7,4036833509,213,3.3,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587087,328,1,1,34,25,6j4xzc2g1eeafo6v1f38d4x22,1,70,2.9,2023-02-17T09:19:45.130Z,2023-02-17T09:19:47Z,4036833553,56,Right,4036833559,212,8.7,4036833561,213,2.5,4036833557,141,10.4,4036833555,140,63.3,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587113,329,1,1,34,27,6j4xzc2g1eeafo6v1f38d4x22,1,62.4,12.6,2023-02-17T09:19:47.290Z,2023-02-17T09:19:52Z,4036833645,140,49.3,4036833643,56,Back,4036833651,213,2.1,4036833647,141,44.0,4036833649,212,25.4,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587117,330,1,1,34,32,6j4xzc2g1eeafo6v1f38d4x22,1,49.3,43.1,2023-02-17T09:19:52.123Z,2023-02-17T09:19:54Z,4036833675,212,9.7,4036833665,56,Back,4036833671,141,28.9,4036833679,213,4.7,4036833667,140,48.8,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587139,331,1,1,34,34,6j4xzc2g1eeafo6v1f38d4x22,1,48.6,27.4,2023-02-17T09:19:53.931Z,2023-02-17T09:19:58Z,4036833737,56,Right,4036833739,140,61.4,4036833745,213,5.4,4036833743,212,22.0,4036833741,141,1.7,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587161,332,1,1,34,38,6j4xzc2g1eeafo6v1f38d4x22,1,68.8,3.4,2023-02-17T09:19:58.506Z,2023-02-17T09:20:02Z,4036833827,212,11.4,4036833829,213,2.1,4036833821,56,Right,4036833823,140,63.4,4036833825,141,17.9,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587173,333,1,1,34,42,6j4xzc2g1eeafo6v1f38d4x22,1,57.5,22.2,2023-02-17T09:20:02.283Z,2023-02-17T09:20:04Z,4036833877,212,18.1,4036833879,213,2.1,4036833871,56,Back,4036833873,140,49.5,4036833875,141,45.8,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587183,334,1,1,34,44,6j4xzc2g1eeafo6v1f38d4x22,1,50.9,43.3,2023-02-17T09:20:04.602Z,2023-02-17T09:20:06Z,4036833911,56,Back,4036833913,140,46.1,4036833917,212,12.9,4036833919,213,4.3,4036833915,141,25.9,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587209,335,1,1,34,46,6j4xzc2g1eeafo6v1f38d4x22,0,45.9,21.6,2023-02-17T09:20:06.396Z,2023-02-17T09:20:12Z,4036834015,141,20.3,4036834019,213,6.3,4036834009,155,,4036834017,212,57.8,4036834013,140,100.0,4036834021,1,,4036834011,56,Right,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587215,256,56,1,34,51,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2023-02-17T09:20:11.147Z,2023-02-17T09:20:19Z,4036834031,56,Back,,,,,,,,,,,,,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587217,257,5,1,34,52,7p460lrzt1kmp4rsofqa47eqy,1,-0.8,80.2,2023-02-17T09:20:12.568Z,2023-02-17T09:26:31Z,4036834041,56,Back,4036834043,346,,4036834049,233,336,,,,,,,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587213,336,5,1,34,52,6j4xzc2g1eeafo6v1f38d4x22,0,100.8,19.8,2023-02-17T09:20:12.568Z,2023-02-17T09:20:14Z,4036834061,233,257,4036834027,56,Right,4036834029,346,,,,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587271,258,1,1,35,4,7p460lrzt1kmp4rsofqa47eqy,1,3,46,2023-02-17T09:20:23.991Z,2023-02-17T09:20:25Z,4036834275,140,11.0,4036834285,237,,4036834279,212,13.5,4036834277,141,30.4,4036834273,56,Back,4036834281,213,5.4,4036834271,124,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587287,259,1,1,35,5,7p460lrzt1kmp4rsofqa47eqy,1,13.6,35.2,2023-02-17T09:20:25.303Z,2023-02-17T09:20:27Z,4036834331,140,8.6,4036834333,141,50.7,4036834335,212,11.8,4036834329,56,Back,4036834337,213,2.0,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587309,260,1,1,35,8,7p460lrzt1kmp4rsofqa47eqy,1,8.5,50.6,2023-02-17T09:20:27.727Z,2023-02-17T09:20:31Z,4036834411,141,74.5,4036834413,212,16.8,4036834409,140,12.7,4036834407,56,Back,4036834415,213,1.3,,,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587311,261,1,1,35,11,7p460lrzt1kmp4rsofqa47eqy,0,14.1,75.7,2023-02-17T09:20:31.062Z,2023-02-17T09:20:32Z,4036834433,212,17.3,4036834435,213,6.1,4036834431,141,70.3,4036834427,56,Back,4036834429,140,30.2,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587315,337,49,1,35,13,6j4xzc2g1eeafo6v1f38d4x22,1,68.1,34.5,2023-02-17T09:20:33.514Z,2023-02-17T09:20:33Z,,,,,,,,,,,,,,,,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587333,338,1,1,35,14,6j4xzc2g1eeafo6v1f38d4x22,0,69.9,35.8,2023-02-17T09:20:34.139Z,2023-02-17T09:20:35Z,4036834499,56,Center,4036834507,213,0.7,4036834501,140,77.5,4036834503,141,46.6,4036834505,212,10.8,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587331,262,8,1,35,15,7p460lrzt1kmp4rsofqa47eqy,1,26.2,49.6,2023-02-17T09:20:34.695Z,2023-02-18T13:04:39Z,4039110955,383,,4036834497,56,Back,,,,,,,,,,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587337,263,49,1,35,16,7p460lrzt1kmp4rsofqa47eqy,1,26.3,51.2,2023-02-17T09:20:36.096Z,2023-02-17T09:36:37Z,,,,,,,,,,,,,,,,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587355,264,1,1,35,16,7p460lrzt1kmp4rsofqa47eqy,1,26.3,51.2,2023-02-17T09:20:36.286Z,2023-02-17T09:37:03Z,4036834597,141,39.7,4036834599,212,15.0,4036834601,213,5.7,4036834593,56,Back,4036834595,140,38.5,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587383,265,1,1,35,21,7p460lrzt1kmp4rsofqa47eqy,1,37.5,33.4,2023-02-17T09:20:41.142Z,2023-02-17T09:20:46Z,4036834725,213,5.4,4036834721,141,4.9,4036834723,212,25.7,4036834719,140,53.6,4036834717,56,Right,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587395,266,1,1,35,26,7p460lrzt1kmp4rsofqa47eqy,1,65.1,6.7,2023-02-17T09:20:46.541Z,2023-02-17T09:20:49Z,4036834789,212,4.8,4036834787,141,6.4,4036834793,213,3.2,4036834783,56,Right,4036834785,140,60.5,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587433,267,1,1,35,29,7p460lrzt1kmp4rsofqa47eqy,1,65.2,12.9,2023-02-17T09:20:49.607Z,2023-02-17T09:20:54Z,4036834925,141,34.3,4036834929,213,1.5,4036834927,212,14.6,4036834923,140,66.1,4036834921,56,Center,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587447,268,1,1,35,34,7p460lrzt1kmp4rsofqa47eqy,1,70,49.3,2023-02-17T09:20:54.470Z,2023-02-17T09:20:56Z,4036834977,140,86.4,4036834979,141,70.6,4036834983,213,0.7,4036834975,56,Center,4036834981,212,22.5,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587455,269,1,1,35,36,7p460lrzt1kmp4rsofqa47eqy,1,86.4,70.6,2023-02-17T09:20:56.214Z,2023-02-17T09:20:57Z,4036835023,213,1.2,4036835021,212,12.4,4036835015,56,Left,4036835017,140,90.6,4036835019,141,87.7,,,,,,,,,,dpre9cmklv12i80xbyqnku505,A. Prijović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587469,270,1,1,35,37,7p460lrzt1kmp4rsofqa47eqy,0,90.5,86.6,2023-02-17T09:20:57.477Z,2023-02-18T13:05:03Z,4036835085,212,24.9,4036835075,2,,4036835083,141,50.1,4039112981,72,,4036835081,140,92.4,4036835077,155,,4036835079,56,Center,4039112979,224,,dgffw31wnpl5u0304dpdet52h,C. O'Toole,4036835087,213,,,,,,,,,,,,,,,,,,,,,4.8,,,,,,,,,,,,,,
2508587477,339,12,1,35,39,6j4xzc2g1eeafo6v1f38d4x22,1,6.7,53.7,2023-02-17T09:20:59.371Z,2023-02-17T09:21:00Z,4036835119,141,41.9,4036835117,140,25.6,4036835121,212,21.4,4036835115,56,Back,4036835125,15,,4036835123,213,5.9,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587491,340,1,1,35,41,6j4xzc2g1eeafo6v1f38d4x22,1,25.6,42.1,2023-02-17T09:21:01.147Z,2023-02-17T09:21:02Z,4036835177,212,8.9,4036835179,213,0.5,4036835171,56,Back,4036835173,140,32.9,4036835175,141,48.8,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587493,341,49,1,35,42,6j4xzc2g1eeafo6v1f38d4x22,1,32.4,48.5,2023-02-17T09:21:02.187Z,2023-02-17T09:21:02Z,,,,,,,,,,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587533,342,1,1,35,43,6j4xzc2g1eeafo6v1f38d4x22,1,27,51.8,2023-02-17T09:21:03.130Z,2023-02-17T09:21:11Z,4036835345,140,23.3,4036835351,213,1.8,4036835343,56,Back,4036835347,141,82.6,4036835349,212,21.3,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587547,343,1,1,35,51,6j4xzc2g1eeafo6v1f38d4x22,1,63,95.4,2023-02-17T09:21:11.530Z,2023-02-17T09:21:15Z,4036835419,140,68.0,4036835417,56,Center,4036835421,141,78.4,4036835423,212,12.7,4036835425,213,5.1,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587563,344,3,1,35,55,6j4xzc2g1eeafo6v1f38d4x22,0,78.4,74.8,2023-02-17T09:21:14.640Z,2023-02-18T13:06:00Z,4036835465,56,Center,4039117793,465,,4036836029,233,272,4036835679,286,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587649,272,7,1,35,55,7p460lrzt1kmp4rsofqa47eqy,1,21.6,25.2,2023-02-17T09:21:14.641Z,2023-02-18T13:06:02Z,4036835933,285,,4036835837,56,Back,4036836021,233,344,4039117895,385,,,,,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587569,271,6,1,35,56,7p460lrzt1kmp4rsofqa47eqy,0,21.8,25.5,2023-02-17T09:21:16.458Z,2023-02-18T13:06:06Z,4036836123,233,345,4036836107,73,,4036835493,56,Back,,,,,,,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587565,345,6,1,35,56,6j4xzc2g1eeafo6v1f38d4x22,1,78.2,74.5,2023-02-17T09:21:16.458Z,2023-02-17T09:21:45Z,4036835475,56,Center,4036835629,73,,4036836117,233,271,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587819,346,1,1,36,40,6j4xzc2g1eeafo6v1f38d4x22,1,99.5,99.5,2023-02-17T09:22:00.571Z,2023-02-18T13:10:15Z,4036836515,1,,4036836505,56,Center,4036838041,210,15,4036836499,6,,4036836497,2,,4036838043,154,,4036836501,155,,4036836513,213,4.4,3sqlv5wy64mmcnmr5bepafefp,T. Payne,4036836511,212,4036836503,223,,1,4039136483,20,4036836507,140,4036836509,141,,,,,,,,,,,33.8,,51.8,90.4,,,,,,,,,,,
2508587829,347,44,1,36,42,6j4xzc2g1eeafo6v1f38d4x22,1,90.6,53.2,2023-02-17T09:22:01.706Z,2023-02-17T09:23:20Z,4036837113,233,273,4036836545,286,,4036836543,56,Center,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587841,273,44,1,36,42,7p460lrzt1kmp4rsofqa47eqy,0,9.4,46.8,2023-02-17T09:22:01.707Z,2023-02-17T09:23:22Z,4036837125,233,347,4036836595,285,,4036836593,56,Back,,,,,,,,,,,,,,,,dgffw31wnpl5u0304dpdet52h,C. O'Toole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587833,348,15,1,36,43,6j4xzc2g1eeafo6v1f38d4x22,1,90.3,53,2023-02-17T09:22:02.663Z,2023-02-18T13:10:16Z,4036837779,328,,4036837781,82,,4036838047,78,,4036838051,154,,4036838067,230,99.3,4036838065,147,52.5,4036836573,56,Center,4036838063,146,91.7,7ex2ik73ntprjkatncipscudx,B. Kraev,4036838059,102,4036838049,29,,,4036838069,231,4036838053,55,4036836571,17,4036838111,233,274,4036837773,25,,4036838061,103,4036837775,15,49.8,49.1,,346,,19,,,,,,,,,
2508587843,274,10,1,36,43,7p460lrzt1kmp4rsofqa47eqy,1,9.3,45.5,2023-02-17T09:22:02.763Z,2023-02-17T09:26:38Z,4036836601,56,Back,4036837797,233,348,4036836599,94,,,,,,,,,,,,,,,,,dgffw31wnpl5u0304dpdet52h,C. O'Toole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587863,275,1,1,36,46,7p460lrzt1kmp4rsofqa47eqy,1,14.8,32.8,2023-02-17T09:22:06.323Z,2023-02-17T09:22:39Z,4036836679,141,64.2,4036836677,140,30.0,4036836675,56,Back,4036836681,212,26.7,4036836673,3,,4036836683,213,0.9,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587867,276,49,1,36,49,7p460lrzt1kmp4rsofqa47eqy,1,30.8,65.8,2023-02-17T09:22:09.397Z,2023-02-17T09:22:09Z,,,,,,,,,,,,,,,,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587897,277,1,1,36,49,7p460lrzt1kmp4rsofqa47eqy,1,30.8,65.8,2023-02-17T09:22:09.564Z,2023-02-17T09:22:14Z,4036836837,140,36.9,4036836839,141,79.6,4036836843,213,1.0,4036836833,56,Back,4036836841,212,11.4,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587901,278,50,1,36,54,7p460lrzt1kmp4rsofqa47eqy,1,55.7,75.9,2023-02-17T09:22:14.165Z,2023-02-17T09:22:16Z,4036836859,286,,4036836857,56,Center,4036836931,233,349,,,,,,,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587907,349,7,1,36,54,6j4xzc2g1eeafo6v1f38d4x22,1,44.3,24.1,2023-02-17T09:22:14.166Z,2023-02-18T13:10:31Z,4036836891,285,,4036836889,56,Back,4036836919,233,278,4039139141,384,,,,,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587911,350,49,1,36,56,6j4xzc2g1eeafo6v1f38d4x22,1,39.9,37.9,2023-02-17T09:22:15.770Z,2023-02-17T09:22:16Z,,,,,,,,,,,,,,,,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587935,351,1,1,36,59,6j4xzc2g1eeafo6v1f38d4x22,1,56.3,52.8,2023-02-17T09:22:19.370Z,2023-02-17T09:22:22Z,4036837091,140,55.6,4036837089,56,Center,4036837093,141,67.0,4036837097,212,9.7,4036837099,213,1.6,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587953,352,1,1,37,2,6j4xzc2g1eeafo6v1f38d4x22,1,56.8,67.9,2023-02-17T09:22:22.361Z,2023-02-17T09:22:25Z,4036837205,212,8.2,4036837203,141,57.3,4036837201,140,53.0,4036837207,213,4.2,4036837199,56,Center,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587963,353,1,1,37,5,6j4xzc2g1eeafo6v1f38d4x22,1,51.9,57.6,2023-02-17T09:22:25.578Z,2023-02-17T09:22:29Z,4036837301,213,4.1,4036837295,140,43.2,4036837299,212,16.7,4036837297,141,37.1,4036837293,56,Back,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587973,354,1,1,37,9,6j4xzc2g1eeafo6v1f38d4x22,1,42.5,33.7,2023-02-17T09:22:29.465Z,2023-02-17T09:22:31Z,4036837365,140,38.3,4036837371,213,1.8,4036837363,56,Back,4036837369,212,19.7,4036837367,141,62.0,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587987,355,1,1,37,11,6j4xzc2g1eeafo6v1f38d4x22,1,38.7,62,2023-02-17T09:22:31.610Z,2023-02-17T09:22:33Z,4036837437,141,74.7,4036837439,212,10.6,4036837435,140,44.5,4036837441,213,1.0,4036837433,56,Back,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508587995,356,1,1,37,13,6j4xzc2g1eeafo6v1f38d4x22,1,44.5,74.7,2023-02-17T09:22:33.130Z,2023-02-17T09:22:34Z,4036837487,212,6.5,4036837489,213,4.1,4036837481,56,Back,4036837485,141,66.7,4036837483,140,41.1,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508588013,357,1,1,37,14,6j4xzc2g1eeafo6v1f38d4x22,1,41.1,65.7,2023-02-17T09:22:34.617Z,2023-02-17T09:22:38Z,4036837625,213,4.4,4036837623,212,8.0,4036837621,141,54.6,4036837617,56,Back,4036837619,140,38.7,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508588041,358,1,1,37,19,6j4xzc2g1eeafo6v1f38d4x22,1,37.9,41.7,2023-02-17T09:22:38.730Z,2023-02-17T09:22:44Z,4036837735,213,4.9,4036837733,212,15.8,4036837725,56,Back,4036837727,140,40.3,4036837729,141,18.8,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508588059,359,1,1,37,25,6j4xzc2g1eeafo6v1f38d4x22,1,40.7,18,2023-02-17T09:22:45.482Z,2023-02-17T09:22:47Z,4036837815,140,38.7,4036837821,212,10.9,4036837811,56,Back,4036837823,213,1.8,4036837819,141,33.7,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508588075,360,1,1,37,27,6j4xzc2g1eeafo6v1f38d4x22,1,38.9,36.1,2023-02-17T09:22:46.906Z,2023-02-17T09:22:49Z,4036837865,56,Back,4036837871,212,15.5,4036837873,213,2.1,4036837869,141,55.8,4036837867,140,31.4,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508588129,361,1,1,37,29,6j4xzc2g1eeafo6v1f38d4x22,1,30.4,57.6,2023-02-17T09:22:49.402Z,2023-02-17T09:22:57Z,4036838083,213,1.2,4036838081,212,25.3,4036838075,56,Back,4036838077,140,40.0,4036838079,141,91.8,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508588131,362,1,1,37,37,6j4xzc2g1eeafo6v1f38d4x22,1,48.2,90.6,2023-02-17T09:22:57.209Z,2023-02-17T09:22:57Z,4036838091,140,44.8,4036838089,56,Back,4036838095,212,11.0,4036838093,141,75.3,4036838097,213,4.4,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508588145,363,1,1,37,38,6j4xzc2g1eeafo6v1f38d4x22,1,44.6,78.8,2023-02-17T09:22:58.266Z,2023-02-17T09:22:59Z,4036838137,141,90.3,4036838139,212,9.1,4036838135,140,49.0,4036838141,213,1.0,4036838133,56,Back,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
