id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/12/value,assist,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value
2498957505,583,7,2,50,39,apoawtpvac4zqlancmvw4nk4o,0,18.6,90.7,2023-01-20T20:43:17.912Z,2023-01-21T04:07:46Z,3986282233,56,Back,3986578627,178,,3986497361,385,,3986282235,285,,3986282287,233,468,,,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957513,469,61,2,50,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,80.8,8.5,2023-01-20T20:43:18.064Z,2023-01-21T04:07:52Z,3986578723,178,,3986282269,56,Right,,,,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957523,584,49,2,50,42,apoawtpvac4zqlancmvw4nk4o,1,14.4,93,2023-01-20T20:43:20.091Z,2023-01-21T04:07:58Z,,,,,,,,,,,,,,,,,,,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957533,585,1,2,50,42,apoawtpvac4zqlancmvw4nk4o,1,14.4,93,2023-01-20T20:43:20.835Z,2023-01-21T04:08:02Z,3986282363,212,9.2,3986282355,155,,3986282357,56,Back,3986282365,213,5.7,3986282359,140,21.9,3986282361,141,85.9,3986578885,178,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957559,586,1,2,50,43,apoawtpvac4zqlancmvw4nk4o,1,22,86,2023-01-20T20:43:21.876Z,2023-01-21T04:08:13Z,3986282465,140,22.1,3986579005,178,,3986282471,213,1.6,3986282467,141,96.9,3986282469,212,7.4,3986282463,56,Back,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957565,587,1,2,50,44,apoawtpvac4zqlancmvw4nk4o,0,22.1,96.9,2023-01-20T20:43:22.756Z,2023-01-21T04:08:16Z,3986579069,178,,3986282501,213,6.1,3986282497,141,91.7,3986282495,140,36.4,3986282499,212,15.4,3986282493,56,Back,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957577,470,1,2,50,46,9gefq4dz9b2hl8rqrxwrlrzmp,0,69.2,7,2023-01-20T20:43:24.165Z,2023-01-21T04:08:22Z,3986282545,213,6.3,3986282543,212,6.7,3986282537,56,Right,3986282535,3,,3986282539,140,75.6,3986282541,141,6.7,3986579207,388,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957607,588,1,2,50,47,apoawtpvac4zqlancmvw4nk4o,0,27,90.5,2023-01-20T20:43:25.187Z,2023-01-21T04:08:28Z,3986282695,56,Back,3986282697,140,34.6,3986282701,212,8.6,3986282699,141,95.4,3986282693,3,,3986282703,213,0.4,3986579273,388,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957617,471,49,2,50,48,9gefq4dz9b2hl8rqrxwrlrzmp,1,74.1,3.2,2023-01-20T20:43:26.877Z,2023-01-21T04:08:38Z,,,,,,,,,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957615,589,43,2,50,49,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-01-20T20:43:27.889Z,2023-01-20T20:44:23Z,3986282731,56,Back,3986285653,144,61,,,,,,,,,,,,,,,,,,,e5mjphb52suw89189nyca72z9,E. Choupo-Moting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957663,472,61,2,50,51,9gefq4dz9b2hl8rqrxwrlrzmp,0,81,2.2,2023-01-20T20:43:29.608Z,2023-01-21T04:08:47Z,3986579589,178,,3986282977,56,Right,,,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957673,473,5,2,50,53,9gefq4dz9b2hl8rqrxwrlrzmp,0,85.6,-1.3,2023-01-20T20:43:31.037Z,2023-01-21T04:08:52Z,3986283229,233,590,3986283019,347,,3986283017,56,Right,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957719,590,5,2,50,53,apoawtpvac4zqlancmvw4nk4o,1,14.4,101.3,2023-01-20T20:43:31.037Z,2023-01-21T04:08:52Z,3986283209,347,,3986283211,233,473,3986283207,56,Back,,,,,,,,,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957739,591,1,2,50,58,apoawtpvac4zqlancmvw4nk4o,1,19.7,100,2023-01-20T20:43:36.285Z,2023-01-21T04:09:03Z,3986283323,107,,3986283335,213,3.7,3986283331,141,90.0,3986283333,212,15.1,3986283325,56,Back,3986283327,140,7.4,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957763,592,1,2,51,1,apoawtpvac4zqlancmvw4nk4o,0,6.3,85.1,2023-01-20T20:43:39.011Z,2023-01-21T04:09:07Z,3986283455,213,5.5,3986283451,141,48.4,3986283449,140,28.5,3986283457,1,,3986283453,212,34.1,3986283447,56,Back,3986283445,155,,3986579879,178,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957773,474,49,2,51,3,9gefq4dz9b2hl8rqrxwrlrzmp,1,69.1,56,2023-01-20T20:43:41.444Z,2023-01-21T04:09:19Z,,,,,,,,,,,,,,,,,,,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957793,475,1,2,51,3,9gefq4dz9b2hl8rqrxwrlrzmp,1,69.1,56,2023-01-20T20:43:41.507Z,2023-01-21T04:09:25Z,3986580123,21,,3986283583,56,Center,3986283589,212,5.5,3986283591,213,0.6,3986283585,140,73.5,3986283587,141,60.5,3986580121,178,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957805,476,1,2,51,4,9gefq4dz9b2hl8rqrxwrlrzmp,1,73.5,60.3,2023-01-20T20:43:42.403Z,2023-01-21T04:09:31Z,3986283677,140,81.7,3986283675,56,Center,3986283683,213,5.6,3986283681,212,11.0,3986580167,178,,3986283673,3,,3986283679,141,50.3,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957857,477,1,2,51,5,9gefq4dz9b2hl8rqrxwrlrzmp,1,81.7,49.7,2023-01-20T20:43:43.555Z,2023-01-21T04:09:36Z,3986283961,141,34.6,3986283959,140,94.4,3986283965,213,5.6,3986580201,178,,3986283957,56,Center,3986283955,155,,3986283963,212,16.8,,,,ckox9w95duwhmt72xxk7lt2vp,E. Forsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957881,478,1,2,51,9,9gefq4dz9b2hl8rqrxwrlrzmp,1,97.5,33.4,2023-01-20T20:43:47.416Z,2023-01-21T04:09:45Z,3986284097,212,19.4,3986284085,155,,3986286035,154,,3986284095,141,60.5,3986580255,178,,3986284089,56,Center,3986286033,210,13,3986284093,140,91.7,dhhmffih4gl51nlu92hfctqs5,André Silva,3986284099,213,1.9,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957901,479,13,2,51,11,9gefq4dz9b2hl8rqrxwrlrzmp,1,91.3,62.5,2023-01-20T20:43:48.997Z,2023-01-21T04:09:46Z,3986286071,230,99.3,3986285199,22,,3986286073,231,50.4,3986286061,102,41.2,3986286067,146,97.6,3986285201,17,,3986286065,153,,3986286063,103,22.2,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,3986286069,147,48.6,3986286053,29,,3986580361,178,,,3986286057,55,3986286051,84,3986286055,154,,3986285539,328,3986284207,56,3986285535,15,,,478,,1,,,,,,,,Center
2498957903,480,16,2,51,13,9gefq4dz9b2hl8rqrxwrlrzmp,1,96.9,46.4,2023-01-20T20:43:51.468Z,2023-01-21T04:10:00Z,3986287493,80,,3986287499,55,479,3986284231,56,Center,3986287495,29,,3986287497,133,,3986497805,395,99.7,3986497807,396,49.8,3986286513,375,51:11.846,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,3986287513,230,99.1,3986284229,16,,3986284227,22,,,3986287515,231,3986287511,328,3986287503,102,47.6,3986286509,374,3986580523,178,3986287505,103,3986286505,72,51.6,,,2023-01-20 20:43:49.802,12.7,3986287507,214,,,,
2498957997,593,17,2,51,20,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-01-20T20:43:58.295Z,2023-01-21T04:10:08Z,3986284797,184,,3986284795,31,,,,,,,,,,,,,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958525,594,1,2,52,21,apoawtpvac4zqlancmvw4nk4o,1,50.2,49.9,2023-01-20T20:44:59.183Z,2023-01-21T04:10:32Z,3986287841,141,41.8,3986580917,178,,3986287839,140,28.6,3986287847,279,G,3986287845,213,3.4,3986287843,212,23.3,3986287837,56,Back,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958541,595,1,2,52,23,apoawtpvac4zqlancmvw4nk4o,1,28.6,41.6,2023-01-20T20:45:01.570Z,2023-01-21T04:10:35Z,3986287951,212,30.7,3986287949,141,86.5,3986287945,56,Back,3986287953,213,1.5,3986580981,178,,3986287947,140,31.3,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958569,596,1,2,52,26,apoawtpvac4zqlancmvw4nk4o,1,31.4,86.8,2023-01-20T20:45:04.435Z,2023-01-21T04:10:39Z,3986288101,140,42.5,3986288107,213,0.4,3986288105,212,12.5,3986288099,56,Back,3986581039,178,,3986288103,141,93.5,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958575,597,1,2,52,29,apoawtpvac4zqlancmvw4nk4o,0,36.3,92.5,2023-01-20T20:45:07.488Z,2023-01-21T04:10:44Z,3986290879,141,92.7,3986292105,233,497,3986290881,212,1.1,3986290883,213,3.0,3986292109,286,,3986292103,236,,3986290877,140,35.3,3986581115,178,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,3986288129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498959247,497,74,2,52,29,9gefq4dz9b2hl8rqrxwrlrzmp,1,56.5,4,2023-01-20T20:45:07.570Z,2023-01-21T04:10:48Z,3986291831,285,,3986292127,233,597,3986581189,178,,3986291829,56,Right,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958603,482,49,2,52,30,9gefq4dz9b2hl8rqrxwrlrzmp,1,57.4,6,2023-01-20T20:45:08.356Z,2023-01-21T04:10:56Z,,,,,,,,,,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958599,481,1,2,52,30,9gefq4dz9b2hl8rqrxwrlrzmp,1,57.8,6.4,2023-01-20T20:45:08.935Z,2023-01-21T04:11:23Z,3986288241,140,54.4,3986288247,213,3.0,3986288239,56,Right,3986581869,178,,3986288245,212,3.6,3986288243,141,7.1,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958617,483,1,2,52,32,9gefq4dz9b2hl8rqrxwrlrzmp,1,54.3,7.1,2023-01-20T20:45:10.688Z,2023-01-21T04:11:01Z,3986288343,212,5.2,3986288337,56,Right,3986288345,213,1.6,3986288339,140,54.2,3986581475,178,,3986288341,141,14.7,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958629,484,1,2,52,33,9gefq4dz9b2hl8rqrxwrlrzmp,1,54.4,16.4,2023-01-20T20:45:11.916Z,2023-01-21T04:11:28Z,3986288473,212,23.9,3986288469,140,36.4,3986288475,213,2.5,3986581927,178,,3986288467,56,Back,3986288471,141,37.9,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958639,485,1,2,52,37,9gefq4dz9b2hl8rqrxwrlrzmp,1,38.4,40.1,2023-01-20T20:45:15.736Z,2023-01-21T04:11:31Z,3986582011,178,,3986288555,141,42.5,3986288557,212,7.5,3986288551,56,Back,3986288553,140,45.4,3986288559,213,0.2,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958691,486,1,2,52,38,9gefq4dz9b2hl8rqrxwrlrzmp,1,45.4,42.2,2023-01-20T20:45:16.846Z,2023-01-21T04:11:36Z,3986288835,141,19.8,3986582107,178,,3986288837,212,20.7,3986288831,56,Back,3986288839,213,4.0,3986288833,140,32.0,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958725,487,1,2,52,45,9gefq4dz9b2hl8rqrxwrlrzmp,1,33,34.3,2023-01-20T20:45:23.779Z,2023-01-21T04:11:42Z,3986289033,56,Back,3986289039,212,23.1,3986289041,213,1.7,3986582243,178,,3986289037,141,68.1,3986289035,140,31.0,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958745,488,1,2,52,48,9gefq4dz9b2hl8rqrxwrlrzmp,1,30.8,64.5,2023-01-20T20:45:26.680Z,2023-01-21T04:11:45Z,3986289131,140,29.8,3986289137,213,4.6,3986289135,212,16.7,3986289129,56,Back,3986582263,178,,3986289133,141,40.0,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958759,489,1,2,52,51,9gefq4dz9b2hl8rqrxwrlrzmp,1,30.4,45.4,2023-01-20T20:45:29.093Z,2023-01-21T04:11:48Z,3986289249,213,1.5,3986289243,140,32.3,3986289245,141,75.1,3986582339,178,,3986289241,56,Back,3986289247,212,20.3,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958773,490,1,2,52,53,9gefq4dz9b2hl8rqrxwrlrzmp,1,31.3,74.5,2023-01-20T20:45:31.673Z,2023-01-21T04:11:52Z,3986582377,178,,3986289327,140,21.3,3986289325,56,Back,3986289333,213,3.9,3986289331,212,14.3,3986289329,141,60.3,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958791,491,1,2,52,56,9gefq4dz9b2hl8rqrxwrlrzmp,1,21.4,60.2,2023-01-20T20:45:34.722Z,2023-01-21T04:11:55Z,3986289419,213,1.1,3986289413,140,30.3,3986289415,141,90.3,3986582435,178,,3986289411,56,Back,3986289417,212,22.5,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958807,492,1,2,53,0,9gefq4dz9b2hl8rqrxwrlrzmp,0,40.4,91.7,2023-01-20T20:45:38.819Z,2023-01-21T04:11:59Z,3986289527,213,5.6,3986289521,140,54.1,3986289519,56,Center,3986582477,178,,3986289525,212,18.5,3986289523,141,74.5,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958835,598,1,2,53,3,apoawtpvac4zqlancmvw4nk4o,1,43.5,28.6,2023-01-20T20:45:41.306Z,2023-01-21T04:12:04Z,3986582551,178,,3986289655,141,13.5,3986289659,213,3.9,3986289653,140,32.3,3986289657,212,15.6,3986289651,56,Back,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958857,599,49,2,53,5,apoawtpvac4zqlancmvw4nk4o,1,32.3,13.4,2023-01-20T20:45:43.151Z,2023-01-21T04:12:09Z,,,,,,,,,,,,,,,,,,,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958905,600,1,2,53,5,apoawtpvac4zqlancmvw4nk4o,1,32.3,13.4,2023-01-20T20:45:43.183Z,2023-01-21T04:12:15Z,3986289975,212,22.1,3986289977,213,2.6,3986289971,140,14.1,3986289969,56,Back,3986289973,141,29.8,3986582739,178,,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958931,601,1,2,53,9,apoawtpvac4zqlancmvw4nk4o,0,15.2,22.4,2023-01-20T20:45:47.687Z,2023-01-21T04:12:20Z,3986290105,141,12.5,3986290115,213,6.1,3986582805,178,,3986290117,1,,3986290111,212,30.2,3986290101,140,43.2,3986290097,56,Back,3986290091,157,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958969,493,1,2,53,12,9gefq4dz9b2hl8rqrxwrlrzmp,1,58,91.7,2023-01-20T20:45:50.916Z,2023-01-21T07:20:47Z,3986719023,389,,3986290273,212,12.4,3986290269,140,69.5,3986290627,210,15,3986290267,56,Left,3986290271,141,96.0,3986290275,213,0.2,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958971,494,49,2,53,14,9gefq4dz9b2hl8rqrxwrlrzmp,1,71.3,89.9,2023-01-20T20:45:51.979Z,2023-01-21T04:12:36Z,,,,,,,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499033451,1661,83,2,53,14,apoawtpvac4zqlancmvw4nk4o,1,28.3,13.3,2023-01-20T20:45:52.434Z,2023-01-21T05:51:59Z,3986672805,399,179370,,,,,,,,,,,,,,,,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498958995,495,15,2,53,18,9gefq4dz9b2hl8rqrxwrlrzmp,1,74.4,57.3,2023-01-20T20:45:56.528Z,2023-01-21T04:12:51Z,3986290679,233,602,3986290643,215,,3986290417,20,,3986290641,103,5.7,3986290647,147,51.3,3986290645,146,98.1,3986583275,178,,3986290635,55,493,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,3986290629,80,,3986290377,22,,3986290631,29,,,3986290379,18,3986290639,102,3986290633,133,,3986290381,56,,,,,,,,47.7,,Center,,,,,,,
2498959025,602,10,2,53,19,apoawtpvac4zqlancmvw4nk4o,1,2.7,51.5,2023-01-20T20:45:57.465Z,2023-01-21T04:14:07Z,3986290587,233,495,3986497987,376,,3986290563,173,,3986290569,56,Back,3986290567,182,,3986290565,179,,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498959027,603,52,2,53,19,apoawtpvac4zqlancmvw4nk4o,1,2.7,51.5,2023-01-20T20:45:57.526Z,2023-01-21T04:13:42Z,3986497993,376,,3986583873,179,,,,,,,,,,,,,,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498959101,604,1,2,53,27,apoawtpvac4zqlancmvw4nk4o,1,8.5,40.7,2023-01-20T20:46:05.103Z,2023-01-21T04:13:45Z,3986291045,140,20.4,3986291047,141,4.4,3986291041,123,,3986291051,213,5.2,3986291049,212,27.7,3986291043,56,Back,3986583937,178,,3986291085,189,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498959171,605,1,2,53,35,apoawtpvac4zqlancmvw4nk4o,1,26.9,7.4,2023-01-20T20:46:12.994Z,2023-01-21T04:13:54Z,3986291399,56,Right,3986291401,140,66.1,3986291407,213,6.2,3986584163,178,,3986291405,212,41.2,3986291409,1,,3986291403,141,4.3,3986291397,155,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498959193,606,1,2,53,39,apoawtpvac4zqlancmvw4nk4o,1,54.6,4.6,2023-01-20T20:46:17.646Z,2023-01-21T04:14:15Z,3986291533,140,46.1,3986291539,213,2.4,3986291535,141,17.7,3986291537,212,12.6,3986291531,56,Back,3986584353,178,,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498959195,607,4,2,53,41,apoawtpvac4zqlancmvw4nk4o,1,46.2,12.2,2023-01-20T20:46:19.672Z,2023-01-21T04:14:47Z,3986291547,152,,3986291549,265,,3986291543,13,,3986291545,56,Back,3986291551,286,,3986291711,233,496,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498959211,496,4,2,53,41,9gefq4dz9b2hl8rqrxwrlrzmp,0,53.8,87.8,2023-01-20T20:46:19.673Z,2023-01-21T04:14:46Z,3986291641,13,,3986291647,265,,3986291645,152,,3986584719,178,,3986291643,56,Left,3986291649,285,,3986291715,233,607,,,,ckox9w95duwhmt72xxk7lt2vp,E. Forsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498959271,608,1,2,53,49,apoawtpvac4zqlancmvw4nk4o,1,46.4,12.6,2023-01-20T20:46:27.034Z,2023-01-21T04:14:48Z,3986584749,178,,3986291947,141,19.4,3986291939,152,,3986291941,56,Back,3986291951,213,2.3,3986291943,140,42.6,3986291949,212,6.1,3986291937,5,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,3986291955,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498959281,609,1,2,53,51,apoawtpvac4zqlancmvw4nk4o,1,42.6,19.4,2023-01-20T20:46:29.187Z,2023-01-21T04:14:52Z,3986292007,189,,3986291985,141,59.1,3986291987,212,27.7,3986291981,56,Back,3986291989,213,1.8,3986584779,178,,3986291983,140,36.9,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498959315,610,1,2,53,56,apoawtpvac4zqlancmvw4nk4o,1,38.2,52.2,2023-01-20T20:46:34.029Z,2023-01-21T04:14:59Z,3986292183,213,4.5,3986292175,56,Back,3986292177,140,35.9,3986292179,141,33.4,3986292181,212,13.0,3986584871,178,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498959367,611,1,2,53,58,apoawtpvac4zqlancmvw4nk4o,1,37.1,35.4,2023-01-20T20:46:36.484Z,2023-01-21T04:15:17Z,3986292429,56,Right,3986292435,212,32.0,3986292431,140,60.7,3986292437,213,5.6,3986292439,1,,3986292433,141,5.6,3986585115,178,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498959379,612,1,2,54,3,apoawtpvac4zqlancmvw4nk4o,0,70.4,7.3,2023-01-20T20:46:41.305Z,2023-01-21T04:15:23Z,3986292495,155,,3986585199,178,,3986292505,213,0.8,3986292497,56,Center,3986292501,141,23.3,3986292499,140,81.0,3986292503,212,15.6,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498959393,498,8,2,54,4,9gefq4dz9b2hl8rqrxwrlrzmp,1,29.2,77.5,2023-01-20T20:46:42.135Z,2023-01-21T04:15:31Z,3986292565,56,Back,3986498181,384,,3986292581,15,,3986585335,388,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498959407,499,49,2,54,5,9gefq4dz9b2hl8rqrxwrlrzmp,1,38.6,80.6,2023-01-20T20:46:43.886Z,2023-01-21T04:15:41Z,,,,,,,,,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499033931,1306,67,2,54,5,9gefq4dz9b2hl8rqrxwrlrzmp,1,27.9,84.8,2023-01-20T20:46:43.951Z,2023-01-21T06:09:18Z,3986674753,233,1728,,,,,,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499033929,1728,67,2,54,5,apoawtpvac4zqlancmvw4nk4o,0,72.1,15.2,2023-01-20T20:46:43.952Z,2023-01-21T05:55:32Z,3986674757,233,1306,,,,,,,,,,,,,,,,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
