id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/15/value,qualifier/17/value
2448515593,600,1,2,75,9,6k5zscdm9ufw0tguvzyjlp5hq,1,13,32.4,2022-08-20T15:08:13.416Z,2022-08-21T04:55:17Z,3719100729,140,54.6,3719100735,213,6.2,3719100731,141,26.6,3719100739,1,,3719100727,56,Center,3721749195,155,,3722117347,178,,3719100733,212,43.9,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448515657,601,1,2,75,13,6k5zscdm9ufw0tguvzyjlp5hq,1,55.7,26.4,2022-08-20T15:08:16.500Z,2022-08-21T04:55:22Z,3719101051,212,11.7,3719101055,213,3.8,3719101041,56,Back,3722117411,178,,3719101043,140,47.2,3719101047,141,15.3,,,,,,,arjwwth6yazptr851wu2u6e0a,Jeong Woo-Yeong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448515701,602,1,2,75,15,6k5zscdm9ufw0tguvzyjlp5hq,1,46.6,13.2,2022-08-20T15:08:19.011Z,2022-08-21T04:55:27Z,3722117475,178,,3719101261,213,0.2,3719101255,140,56.0,3719101259,212,10.1,3719101257,141,16.3,3719101253,56,Right,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448515731,603,1,2,75,16,6k5zscdm9ufw0tguvzyjlp5hq,1,55.7,16.9,2022-08-20T15:08:19.827Z,2022-08-21T04:55:32Z,3719101427,168,,3722117541,178,,3719101437,212,12.2,3719101433,140,63.7,3719101431,56,Center,3719101439,213,0.8,3719101435,141,29.9,,,,arjwwth6yazptr851wu2u6e0a,Jeong Woo-Yeong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448515975,604,1,2,75,18,6k5zscdm9ufw0tguvzyjlp5hq,1,63.4,30,2022-08-20T15:08:22.280Z,2022-08-21T04:55:42Z,3719102601,140,64.8,3719102605,212,27.9,3719104155,210,13,3722117609,178,,3719102607,213,1.5,3719102603,141,70.9,3719102599,56,Center,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448515991,605,13,2,75,22,6k5zscdm9ufw0tguvzyjlp5hq,1,74.9,73.4,2022-08-20T15:08:26.451Z,2022-08-21T04:55:42Z,3719102681,22,,3719104197,215,,3719102683,18,,3722117665,178,,3719104179,75,,3719104191,103,1.4,3719102685,56,Center,3719104207,231,52.9,b7ve7k983eaewnupejiow3jdh,C. Günter,3719104183,55,604,3719104187,102,,3719104203,230,97.5,3719103443,72,3719104181,29,,,,,37.1,,,,,,,,,,,,,,,,,
2448516035,606,5,2,75,25,6k5zscdm9ufw0tguvzyjlp5hq,0,101.4,34.2,2022-08-20T15:08:28.708Z,2022-08-21T04:55:45Z,3719102849,346,,3719102847,56,Center,3719169943,233,746,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448516243,746,5,2,75,25,3dwlvz6cl4lcavvrg0y2dycrt,1,-1.4,65.8,2022-08-20T15:08:28.708Z,2022-08-21T04:55:45Z,3719103985,346,,3719169897,233,606,3719103981,56,Back,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448516435,747,1,2,75,33,3dwlvz6cl4lcavvrg0y2dycrt,1,5.3,55.4,2022-08-20T15:08:36.934Z,2022-08-21T04:55:51Z,3719105101,213,0.4,3719105095,140,9.2,3719105099,212,4.5,3719105091,124,,3719105105,237,,3719105097,141,58.2,3719105093,56,Back,,,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448516657,748,1,2,75,36,3dwlvz6cl4lcavvrg0y2dycrt,1,13.1,64.1,2022-08-20T15:08:40.111Z,2022-08-21T04:56:03Z,3719106175,56,Back,3719106185,213,1.2,3719106181,141,90.7,3719106177,140,20.1,3719106183,212,19.5,3722117987,178,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448516713,749,1,2,75,40,3dwlvz6cl4lcavvrg0y2dycrt,1,27.2,90.9,2022-08-20T15:08:43.930Z,2022-08-21T04:56:07Z,3719106461,140,26.0,3719106465,212,18.3,3722118051,178,,3719106459,56,Back,3719106463,141,64.1,3719106467,213,4.6,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448516827,750,1,2,75,44,3dwlvz6cl4lcavvrg0y2dycrt,1,27.9,61.5,2022-08-20T15:08:47.882Z,2022-08-21T04:56:12Z,3719107063,212,21.7,3722118101,178,,3719107057,56,Back,3719107059,140,30.6,3719107065,213,4.8,3719107061,141,29.9,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448516915,751,1,2,75,49,3dwlvz6cl4lcavvrg0y2dycrt,1,33.7,28.9,2022-08-20T15:08:52.659Z,2022-08-21T04:56:16Z,3719107459,141,59.4,3719107469,213,1.6,3719107455,140,34.1,3719107449,56,Back,3719107463,212,20.7,3722118155,178,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448517065,752,1,2,75,51,3dwlvz6cl4lcavvrg0y2dycrt,1,35.3,62.6,2022-08-20T15:08:55.216Z,2022-08-21T04:56:20Z,3719108205,141,95.0,3719108201,56,Left,3719108209,213,0.7,3719108207,212,35.2,3722118217,178,,3719108203,140,61.4,3719108211,1,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448517187,753,1,2,75,55,3dwlvz6cl4lcavvrg0y2dycrt,1,67.1,94.4,2022-08-20T15:08:59.329Z,2022-08-21T04:56:24Z,3719108801,213,5.7,3719108793,56,Left,3719108797,141,88.0,3719108795,140,73.4,3722118281,178,,3719108799,212,7.9,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449072107,1533,67,2,75,56,3dwlvz6cl4lcavvrg0y2dycrt,1,72.7,89.8,2022-08-20T15:09:00.394Z,2022-08-21T06:30:38Z,3722137295,233,1028,,,,,,,,,,,,,,,,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449072101,1028,67,2,75,56,6k5zscdm9ufw0tguvzyjlp5hq,0,27.3,10.2,2022-08-20T15:09:00.395Z,2022-08-21T05:17:56Z,3722137307,233,1533,,,,,,,,,,,,,,,,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448517249,754,1,2,75,59,3dwlvz6cl4lcavvrg0y2dycrt,1,68.1,95.3,2022-08-20T15:09:02.973Z,2022-08-21T04:56:35Z,3719109113,213,3.4,3719109109,141,92.4,3719109105,56,Left,3722118387,178,,3719109111,212,7.2,3719109107,140,61.5,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448517415,755,1,2,76,0,3dwlvz6cl4lcavvrg0y2dycrt,1,61.5,92.4,2022-08-20T15:09:04.401Z,2022-08-21T04:56:39Z,3719109963,212,20.7,3719109957,56,Back,3722118413,178,,3719109959,140,42.2,3719109965,213,3.4,3719109961,141,86.0,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448517555,756,1,2,76,6,3dwlvz6cl4lcavvrg0y2dycrt,1,51.7,77.3,2022-08-20T15:09:10.007Z,2022-08-21T04:56:47Z,3719110687,56,Center,3722118519,178,,3719110701,213,4.7,3719110697,212,21.6,3719110695,141,45.5,3719110691,140,51.2,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448517587,757,1,2,76,11,3dwlvz6cl4lcavvrg0y2dycrt,1,68.5,49.3,2022-08-20T15:09:15.029Z,2022-08-21T04:56:54Z,3719110907,140,73.5,3719110903,56,Center,3722118631,178,,3719110919,213,0.2,3719110911,141,51.1,3719110915,212,5.4,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448517727,758,1,2,76,12,3dwlvz6cl4lcavvrg0y2dycrt,1,71.8,51.1,2022-08-20T15:09:15.520Z,2022-08-21T04:56:59Z,3719111621,213,4.5,3719111617,141,33.2,3719111613,56,Center,3722118707,178,,3719111619,212,12.4,3719111615,140,69.7,,,,,,,33hs47yxefec8e9ntgqgr49n9,S. Kalajdzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448517853,759,1,2,76,16,3dwlvz6cl4lcavvrg0y2dycrt,1,69,17.8,2022-08-20T15:09:19.676Z,2022-08-21T04:57:06Z,3719112189,213,5.2,3719112181,56,Right,3719112185,141,8.0,3719112183,140,72.1,3719112187,212,7.4,3722118787,178,,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448517937,760,1,2,76,20,3dwlvz6cl4lcavvrg0y2dycrt,1,72.9,17.6,2022-08-20T15:09:23.619Z,2022-08-21T04:57:10Z,3719112661,213,0.4,3719112641,56,Center,3719112653,141,26.2,3719112657,212,16.8,3719112647,140,87.9,3722118851,178,,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448517985,761,1,2,76,21,3dwlvz6cl4lcavvrg0y2dycrt,1,90.2,23.5,2022-08-20T15:09:25.424Z,2022-08-21T04:57:15Z,3722118905,178,,3719112873,141,38.0,3719112865,56,Center,3719112875,212,9.9,3719112879,213,1.5,3719112871,140,91.2,,,,,,,80nniieqtuwjhomwjcebnxyzu,L. Egloff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448518201,762,1,2,76,23,3dwlvz6cl4lcavvrg0y2dycrt,1,90.6,36.3,2022-08-20T15:09:26.960Z,2022-08-21T04:57:26Z,3719119517,154,,3719113901,213,3.7,3719113895,141,31.2,3719113899,212,6.3,3719113891,56,Center,3719119515,210,15,3719113893,140,85.6,3722118945,178,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448518207,763,15,2,76,24,3dwlvz6cl4lcavvrg0y2dycrt,1,85.5,32,2022-08-20T15:09:27.802Z,2022-08-21T04:57:26Z,3722119011,178,,3721756999,78,,3719115263,20,,3719119563,29,,3719119579,230,99.1,3719119577,147,41.3,3719119565,154,,3719113947,56,Center,3kti58d195gmtzwrjh5nprx05,W. Endo,3719113945,63,,3719136459,233,,3721757005,328,,3719115267,82,3719119567,55,762,3719119575,146,93.4,619,,3719119573,103,3719119581,231,3719113943,22,,19,3719119571,102,,,,,47.7,49.1
2448522079,619,10,2,76,24,6k5zscdm9ufw0tguvzyjlp5hq,1,7.5,53.4,2022-08-20T15:09:28.163Z,2022-08-21T04:57:36Z,3719134025,94,,3722119181,178,,3722119183,21,,3719134027,56,Back,3719136565,233,763,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448518271,764,61,2,76,24,3dwlvz6cl4lcavvrg0y2dycrt,1,92.7,47.4,2022-08-20T15:09:28.292Z,2022-08-21T04:57:42Z,3719114277,56,Center,3722119319,178,,3722119317,21,,,,,,,,,,,,,,,,,33hs47yxefec8e9ntgqgr49n9,S. Kalajdzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448518249,608,5,2,76,27,6k5zscdm9ufw0tguvzyjlp5hq,1,-1.3,65.8,2022-08-20T15:09:30.916Z,2022-08-21T04:57:44Z,3719114759,233,765,3719114153,56,Back,3719114155,346,,,,,,,,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448518341,765,5,2,76,27,3dwlvz6cl4lcavvrg0y2dycrt,0,101.3,34.2,2022-08-20T15:09:30.916Z,2022-08-21T04:57:44Z,3719114619,56,Center,3719120447,361,,3719114839,233,608,3719114621,346,,,,,,,,,,,,,,33hs47yxefec8e9ntgqgr49n9,S. Kalajdzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448519503,609,1,2,77,2,6k5zscdm9ufw0tguvzyjlp5hq,0,3.7,39.5,2022-08-20T15:10:06.088Z,2022-08-21T04:57:50Z,3719120709,124,,3719120721,1,,3719120713,140,75.4,3719120717,212,76.8,3719120711,56,Right,3719120719,213,6.1,3719120715,141,17.3,3719120723,74,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448519631,766,1,2,77,7,3dwlvz6cl4lcavvrg0y2dycrt,1,24,81.2,2022-08-20T15:10:11.359Z,2022-08-21T04:57:55Z,3722119499,388,,3719121467,141,80.4,3719121463,56,Back,3719121471,213,6.2,3719121465,140,29.7,3719121469,212,6.0,3719121461,3,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448519647,767,49,2,77,9,3dwlvz6cl4lcavvrg0y2dycrt,1,30.7,80.6,2022-08-20T15:10:12.659Z,2022-08-21T04:57:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448519721,768,1,2,77,9,3dwlvz6cl4lcavvrg0y2dycrt,0,30.7,80.6,2022-08-20T15:10:12.721Z,2022-08-21T04:58:02Z,3719121911,56,Left,3719121919,141,100.0,3719121915,140,60.5,3719121927,213,0.4,3719121923,212,34.3,3719121907,157,,3722119595,178,,3719121929,1,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448520953,610,5,2,77,13,6k5zscdm9ufw0tguvzyjlp5hq,1,41.8,-1.5,2022-08-20T15:10:17.075Z,2022-08-21T04:58:09Z,3719128227,56,Back,3719128229,347,,3719128279,233,769,,,,,,,,,,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448519733,769,5,2,77,13,3dwlvz6cl4lcavvrg0y2dycrt,0,58.2,101.5,2022-08-20T15:10:17.075Z,2022-08-21T04:58:10Z,3719121977,56,Left,3719128327,233,610,3719121979,347,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448520267,770,18,2,77,22,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-08-20T15:10:26.417Z,2022-08-21T04:58:27Z,3719124765,59,32,3719124761,42,,3719124891,55,771,3719124763,44,Midfielder,,,,,,,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448520281,771,19,2,77,22,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-08-20T15:10:26.418Z,2022-08-21T04:58:28Z,3719124845,145,4,3719244775,293,4,3719124849,44,Midfielder,3719124841,42,,3719124851,55,770,3719124847,59,8,3719244773,292,7,,,,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448520985,611,1,2,77,45,6k5zscdm9ufw0tguvzyjlp5hq,1,43.7,0,2022-08-20T15:10:48.802Z,2022-08-21T04:58:32Z,3719128419,141,7.5,3719128411,56,Right,3719128423,213,0.2,3719128421,212,29.2,3719128425,1,,3719128417,140,70.9,3719128409,107,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448521025,612,1,2,77,46,6k5zscdm9ufw0tguvzyjlp5hq,0,71.7,7.3,2022-08-20T15:10:50.418Z,2022-08-21T04:58:44Z,3719128581,212,10.0,3719128585,213,2.3,3722120187,388,,3719128569,140,65.5,3719128565,56,Right,3719128577,141,18.4,3719128559,3,,,,,arjwwth6yazptr851wu2u6e0a,Jeong Woo-Yeong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448521073,772,1,2,77,47,3dwlvz6cl4lcavvrg0y2dycrt,1,34.6,81,2022-08-20T15:10:51.158Z,2022-08-21T04:58:50Z,3719128833,141,73.6,3722120295,178,,3719128835,212,6.8,3719128839,213,4.0,3719128831,140,30.2,3719128829,56,Back,,,,,,,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448521095,773,49,2,77,48,3dwlvz6cl4lcavvrg0y2dycrt,1,30.2,72.3,2022-08-20T15:10:52.227Z,2022-08-21T04:58:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448521441,774,1,2,77,48,3dwlvz6cl4lcavvrg0y2dycrt,1,30.6,74,2022-08-20T15:10:52.322Z,2022-08-21T04:58:58Z,3719130721,212,28.9,3719130725,213,6.2,3719130711,140,58.0,3719130715,141,69.9,3722120455,178,,3719130707,56,Center,3719130703,155,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449072843,1055,83,2,77,55,6k5zscdm9ufw0tguvzyjlp5hq,1,29.2,58.4,2022-08-20T15:10:58.664Z,2022-08-21T05:20:53Z,3722139935,399,429414,,,,,,,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448521523,775,1,2,77,59,3dwlvz6cl4lcavvrg0y2dycrt,1,73.4,34,2022-08-20T15:11:02.633Z,2022-08-21T04:59:22Z,3719131131,141,18.2,3719131135,212,12.0,3722120787,178,,3719131121,140,78.5,3719131137,213,5.2,3719131115,56,Right,,,,,,,33hs47yxefec8e9ntgqgr49n9,S. Kalajdzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448521597,776,1,2,78,1,3dwlvz6cl4lcavvrg0y2dycrt,1,78.9,17.9,2022-08-20T15:11:04.835Z,2022-08-21T04:59:29Z,3722120873,178,,3719131525,212,5.6,3719131521,140,81.2,3719131527,213,5.2,3719131523,141,10.4,3719131519,56,Right,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448521735,777,1,2,78,3,3dwlvz6cl4lcavvrg0y2dycrt,0,83.2,7.5,2022-08-20T15:11:07.193Z,2022-08-21T04:59:40Z,3719132217,140,92.3,3719132213,155,,3719132221,212,29.6,3721764291,20,,3721764289,224,,3719132223,213,1.2,3719132215,56,Center,3719132211,2,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,3719132219,141,48.7,3722121007,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448521723,613,44,2,78,4,6k5zscdm9ufw0tguvzyjlp5hq,1,7.7,51.1,2022-08-20T15:11:08.463Z,2022-08-21T06:30:38Z,3719132137,56,Back,3719132139,285,,3719132629,233,778,,,,,,,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448521759,778,44,2,78,4,3dwlvz6cl4lcavvrg0y2dycrt,0,92.3,48.9,2022-08-20T15:11:08.464Z,2022-08-21T04:59:47Z,3719132803,233,613,3719132337,286,,3719132335,56,Center,,,,,,,,,,,,,,,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448521797,615,12,2,78,5,6k5zscdm9ufw0tguvzyjlp5hq,1,8.1,52,2022-08-20T15:11:08.530Z,2022-08-21T06:30:39Z,3719132531,141,41.2,3722121187,388,,3719132535,213,4.8,3719572129,15,,3719132529,140,8.5,3719132533,212,7.4,3719132527,56,Back,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448521749,614,43,2,78,6,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2022-08-20T15:11:09.846Z,2022-08-20T15:41:16Z,3719132299,213,0,3719132297,212,0,3719132295,141,48.1,3719132293,140,8.2,3719132289,56,Back,3719431675,144,12,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448521887,779,44,2,78,7,3dwlvz6cl4lcavvrg0y2dycrt,1,90.6,58.3,2022-08-20T15:11:11.330Z,2022-08-21T06:30:39Z,3719133155,233,616,3719133005,286,,3719133003,56,Center,,,,,,,,,,,,,,,,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448521821,616,44,2,78,7,6k5zscdm9ufw0tguvzyjlp5hq,0,9.4,41.7,2022-08-20T15:11:11.331Z,2022-08-21T04:59:59Z,3719133211,233,779,3719132673,285,,3719132671,56,Back,,,,,,,,,,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448521897,780,15,2,78,7,3dwlvz6cl4lcavvrg0y2dycrt,1,90.5,57.5,2022-08-20T15:11:11.457Z,2022-08-21T06:30:40Z,3721767037,80,,3719135167,103,14.6,3719133889,328,,3719571631,458,,3719135159,133,,3719135171,146,98.5,3719133063,56,Center,3719135177,147,49.8,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,3719135165,102,46.2,3719133915,233,,3719133061,17,,3719133059,22,3722121371,388,,3719133883,15,,618,,,,,,,,,,,,,,,,,
2448522039,618,10,2,78,9,6k5zscdm9ufw0tguvzyjlp5hq,1,1.1,51.2,2022-08-20T15:11:12.621Z,2022-08-21T05:00:10Z,3719133829,179,,3721767405,376,,3719133961,233,780,3719133837,56,Back,3721767403,177,,3719133833,182,,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448522031,617,52,2,78,9,6k5zscdm9ufw0tguvzyjlp5hq,1,1.5,51.9,2022-08-20T15:11:12.745Z,2022-08-21T05:00:17Z,3721767553,376,,3722121709,179,,,,,,,,,,,,,,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448523113,623,1,2,78,29,6k5zscdm9ufw0tguvzyjlp5hq,0,14.4,31.6,2022-08-20T15:11:32.793Z,2022-08-21T05:01:06Z,3719139377,213,6.3,3719139373,141,30.7,3719139369,56,Center,3719139439,287,,3722122617,178,,3719139367,123,,3719139375,212,46.8,3719139379,1,,920yurg08gqayxwc80q9f8ixh,M. Flekken,3719139371,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448522663,781,44,2,78,31,3dwlvz6cl4lcavvrg0y2dycrt,1,40.6,69.7,2022-08-20T15:11:35.182Z,2022-08-21T06:30:40Z,3719137187,56,Back,3719148917,233,625,3719137189,285,,,,,,,,,,,,,,,,,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448524573,625,44,2,78,31,6k5zscdm9ufw0tguvzyjlp5hq,0,59.4,30.3,2022-08-20T15:11:35.183Z,2022-08-21T05:02:30Z,3719148981,233,781,3719146795,286,,3719146793,56,Center,,,,,,,,,,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448522677,782,61,2,78,31,3dwlvz6cl4lcavvrg0y2dycrt,1,39.9,69,2022-08-20T15:11:35.220Z,2022-08-21T06:30:40Z,3719137247,56,Back,3722123747,388,,3722123745,15,,,,,,,,,,,,,,,,,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448522745,783,1,2,78,33,3dwlvz6cl4lcavvrg0y2dycrt,0,33.9,63.7,2022-08-20T15:11:37.459Z,2022-08-21T05:02:40Z,3719137557,56,Center,3719137553,3,,3719137563,141,64.3,3719137561,140,57.6,3719137569,212,24.9,3719137573,213,0.0,3722123801,388,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448522871,620,1,2,78,35,6k5zscdm9ufw0tguvzyjlp5hq,1,43.2,34.2,2022-08-20T15:11:39.333Z,2022-08-21T05:02:45Z,3719138191,212,16.6,3722123877,388,,3719138185,56,Center,3719138189,141,30.3,3719138193,213,6.1,3719138183,3,,3719138187,140,58.8,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448522881,621,44,2,78,37,6k5zscdm9ufw0tguvzyjlp5hq,1,59.5,31.8,2022-08-20T15:11:41.093Z,2022-08-21T06:30:41Z,3719138229,286,,3719138227,56,Center,3719156219,233,784,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
