id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2503894941,880,1,2,76,15,c5hderjlkcoaze51e5wgvptk,1,31.5,80.1,2023-02-04T16:06:10.999Z,2023-02-05T04:52:02Z,4012106101,140,31.2,4012106107,213,4.7,4012106103,141,56.6,4013968639,178,,4012106105,212,16.0,4012106099,56,Back,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503895017,881,1,2,76,17,c5hderjlkcoaze51e5wgvptk,1,31.1,50,2023-02-04T16:06:12.538Z,2023-02-05T04:52:12Z,4012106483,141,68.8,4012106479,56,Back,4012106487,213,1.9,4012106481,140,26.3,4013968833,178,,4012106485,212,13.7,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503895137,882,1,2,76,20,c5hderjlkcoaze51e5wgvptk,1,26.3,68.8,2023-02-04T16:06:15.737Z,2023-02-05T04:52:18Z,4013968893,178,,4012107043,56,Back,4012107047,141,92.4,4012107049,212,19.2,4012107051,213,1.0,4012107045,140,36.4,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503895225,883,1,2,76,24,c5hderjlkcoaze51e5wgvptk,1,40.1,86.5,2023-02-04T16:06:19.567Z,2023-02-05T04:52:22Z,4012107505,141,72.8,4012107507,212,9.3,4013968987,178,,4012107509,213,4.8,4012107501,56,Back,4012107503,140,40.8,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503895285,884,1,2,76,27,c5hderjlkcoaze51e5wgvptk,1,45.2,75.7,2023-02-04T16:06:22.499Z,2023-02-05T04:52:28Z,4013969141,178,,4012107867,140,53.3,4012107869,141,93.7,4012107865,56,Left,4012107871,212,14.9,4012107873,213,1.0,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503895335,885,1,2,76,29,c5hderjlkcoaze51e5wgvptk,1,54.6,92.8,2023-02-04T16:06:24.617Z,2023-02-05T04:52:32Z,4012108131,212,8.4,4012108119,56,Back,4013969239,178,,4012108133,213,3.9,4012108127,141,84.7,4012108123,140,48.6,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503895469,886,1,2,76,31,c5hderjlkcoaze51e5wgvptk,1,51.5,81.6,2023-02-04T16:06:27.117Z,2023-02-05T04:52:39Z,4012108767,140,64.5,4012108769,141,74.3,4012108773,213,5.9,4012108771,212,14.5,4013969355,178,,4012108765,56,Center,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503895521,887,1,2,76,33,c5hderjlkcoaze51e5wgvptk,1,68.7,68.5,2023-02-04T16:06:28.778Z,2023-02-05T04:52:50Z,4012109005,213,5.5,4012108995,140,73.2,4013969519,178,,4012109001,212,6.8,4012108997,141,61.3,4012108993,56,Center,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503895553,888,1,2,76,34,c5hderjlkcoaze51e5wgvptk,1,73.2,61.3,2023-02-04T16:06:29.737Z,2023-02-05T04:52:58Z,4013969661,178,,4012109149,141,63.5,4012109147,140,65.8,4012109153,213,3.0,4012109151,212,7.9,4012109145,56,Center,,,,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503895607,889,1,2,76,35,c5hderjlkcoaze51e5wgvptk,1,66.2,64,2023-02-04T16:06:30.448Z,2023-02-05T04:53:06Z,4012109451,1,,4012109441,56,Center,4012109449,213,0.2,4012109447,212,34.5,4013969781,178,,4012109443,140,98.2,4012109445,141,75.4,4012109439,155,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503895615,890,1,2,76,38,c5hderjlkcoaze51e5wgvptk,0,98.2,75.4,2023-02-04T16:06:34.317Z,2023-02-05T04:53:47Z,4013638121,286,,4013638199,72,,4013638197,386,,4013687557,233,698,4013637955,2,,4013638195,225,,4013638119,236,,4012109505,213,4.6,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,4013970491,178,,,4012109499,140,98.1,4012109497,56,Center,4012109501,141,4012109503,212,,,,73.4,,,,,,,,,,1.4,,,,,,,,,,,,,
2503895711,698,12,2,76,38,f0w62l8zql3tukxsy8fqwp72x,1,1.3,27.7,2023-02-04T16:06:34.397Z,2023-02-05T04:53:54Z,4013970561,389,,4013638037,185,,4013687565,233,890,4012109947,56,Back,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503895733,699,6,2,76,39,f0w62l8zql3tukxsy8fqwp72x,0,1.8,27.3,2023-02-04T16:06:34.567Z,2023-02-05T04:54:00Z,4012110077,73,,4012110075,56,Back,4012110261,233,891,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503895673,891,6,2,76,39,c5hderjlkcoaze51e5wgvptk,1,98.2,72.7,2023-02-04T16:06:34.567Z,2023-02-05T04:54:00Z,4012110229,233,699,4012109735,73,,4012109733,56,Center,,,,,,,,,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503896453,892,1,2,77,4,c5hderjlkcoaze51e5wgvptk,0,99.5,99.5,2023-02-04T16:06:59.457Z,2023-02-05T04:54:09Z,4012113565,6,,4013970777,178,,4012113569,224,,4012113567,155,,4012113561,2,,4012113571,56,Center,4012113579,213,4.6,4012113577,212,25.2,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,4012113573,140,97.1,,4012113575,141,62.6,4013638611,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503896831,700,12,2,77,5,f0w62l8zql3tukxsy8fqwp72x,1,4.1,43.3,2023-02-04T16:07:00.657Z,2023-02-05T07:38:30Z,4012115435,141,23.1,4012115433,140,30.0,4012115437,212,30.5,4012115431,56,Back,4012115439,213,5.8,4014165499,388,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503896655,893,1,2,77,10,c5hderjlkcoaze51e5wgvptk,1,68.1,78.9,2023-02-04T16:07:05.488Z,2023-02-05T04:54:18Z,4012114505,140,64.8,4012114513,213,4.0,4012114503,56,Center,4012114509,212,5.6,4012114507,141,72.4,4013970983,178,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503896699,894,1,2,77,11,c5hderjlkcoaze51e5wgvptk,1,66.7,74.6,2023-02-04T16:07:07.320Z,2023-02-05T04:54:24Z,4012114731,141,91.8,4012114733,212,21.0,4013971079,178,,4012114735,213,0.6,4012114727,56,Left,4012114729,140,83.3,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503896731,895,1,2,77,13,c5hderjlkcoaze51e5wgvptk,1,84.8,90,2023-02-04T16:07:08.850Z,2023-02-05T04:54:36Z,4012114911,141,81.4,4012114913,212,7.3,4012114909,140,80.6,4013971305,178,,4012114905,56,Left,4012114915,213,4.1,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503896767,896,1,2,77,13,c5hderjlkcoaze51e5wgvptk,0,80.6,81.4,2023-02-04T16:07:09.397Z,2023-02-05T04:54:57Z,4012115099,213,6.0,4012115091,141,76.6,4012115095,212,12.0,4012115087,140,91.6,4012115085,56,Center,4013971697,178,,,,,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503896879,703,49,2,77,16,f0w62l8zql3tukxsy8fqwp72x,1,3.3,21.2,2023-02-04T16:07:11.447Z,2023-02-05T04:55:14Z,,,,,,,,,,,,,,,,,,,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503896845,701,12,2,77,16,f0w62l8zql3tukxsy8fqwp72x,1,2.7,19.4,2023-02-04T16:07:11.777Z,2023-02-05T04:55:20Z,4012115509,212,14.7,4012115507,141,0.0,4012115503,56,Back,4012115511,213,5.0,4013972061,178,,4012115551,167,,4012115505,140,7.2,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503896847,702,5,2,77,17,f0w62l8zql3tukxsy8fqwp72x,0,10.4,-0.9,2023-02-04T16:07:13.047Z,2023-02-05T04:55:29Z,4012115521,347,,4012116929,233,897,4012115517,56,Back,,,,,,,,,,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503897109,897,5,2,77,17,c5hderjlkcoaze51e5wgvptk,1,89.6,100.9,2023-02-04T16:07:13.047Z,2023-02-05T04:55:28Z,4012116909,233,702,4012116857,56,Left,4012116859,347,,,,,,,,,,,,,,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503897391,898,1,2,77,32,c5hderjlkcoaze51e5wgvptk,1,83.8,100,2023-02-04T16:07:27.459Z,2023-02-05T04:55:42Z,4012118303,107,,4012118307,140,77.5,4012118309,141,91.9,4012118313,213,3.9,4012118311,212,9.5,4012118305,56,Left,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503897527,899,1,2,77,34,c5hderjlkcoaze51e5wgvptk,1,78.8,92.4,2023-02-04T16:07:29.489Z,2023-02-05T04:55:50Z,4013972559,178,,4012119045,141,86.5,4012119043,140,83.6,4012119047,212,6.4,4012119041,56,Left,4012119049,213,5.6,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504283187,1508,67,2,77,34,c5hderjlkcoaze51e5wgvptk,1,81.5,86.4,2023-02-04T16:07:30.293Z,2023-02-05T08:50:33Z,4014166979,233,1151,,,,,,,,,,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504283185,1151,67,2,77,34,f0w62l8zql3tukxsy8fqwp72x,0,18.5,13.6,2023-02-04T16:07:30.294Z,2023-02-05T07:40:48Z,4014166985,233,1508,,,,,,,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503897539,900,1,2,77,35,c5hderjlkcoaze51e5wgvptk,0,83.9,87.8,2023-02-04T16:07:30.868Z,2023-02-05T08:50:34Z,4013972967,178,,4012124259,141,90.1,4012124257,140,84.6,4012119121,56,Left,4012124261,212,1.7,4012124263,213,1.1,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503897569,705,49,2,77,37,f0w62l8zql3tukxsy8fqwp72x,1,12.5,16.5,2023-02-04T16:07:32.529Z,2023-02-05T07:41:05Z,,,,,,,,,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503897739,706,1,2,77,39,f0w62l8zql3tukxsy8fqwp72x,1,12.5,18.9,2023-02-04T16:07:34.808Z,2023-02-05T04:56:25Z,4013973551,178,,4012120159,56,Back,4012120173,213,0.7,4012120163,140,28.7,4012120167,141,40.3,4012120171,212,22.4,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504283345,1156,67,2,77,42,f0w62l8zql3tukxsy8fqwp72x,1,29.7,42.8,2023-02-04T16:07:37.880Z,2023-02-05T08:50:34Z,4014168311,233,1509,,,,,,,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504283343,1509,67,2,77,42,c5hderjlkcoaze51e5wgvptk,0,70.3,57.2,2023-02-04T16:07:37.881Z,2023-02-05T07:41:45Z,4014168319,233,1156,,,,,,,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503897841,707,1,2,77,43,f0w62l8zql3tukxsy8fqwp72x,0,36.1,54.3,2023-02-04T16:07:39.198Z,2023-02-05T04:56:29Z,4012120735,140,76.8,4012120743,213,0.2,4012120745,1,,4012120733,56,Center,4012120739,212,43.4,4012120737,141,65.5,4013973677,178,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503897817,901,49,2,77,47,c5hderjlkcoaze51e5wgvptk,1,27.3,29.4,2023-02-04T16:07:42.489Z,2023-02-05T04:56:52Z,,,,,,,,,,,,,,,,,,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503897953,902,1,2,77,47,c5hderjlkcoaze51e5wgvptk,1,24,29.1,2023-02-04T16:07:42.529Z,2023-02-05T04:56:56Z,4012121255,141,39.6,4012121253,140,11.2,4012121257,212,15.2,4013974117,178,,4012121259,213,2.7,4012121251,56,Back,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503898021,903,1,2,77,48,c5hderjlkcoaze51e5wgvptk,1,8.3,44.4,2023-02-04T16:07:44.390Z,2023-02-05T04:57:03Z,4012121795,213,5.9,4012121781,141,19.9,4012121773,140,49.3,4012121789,212,46.2,4012121765,56,Back,4012121759,157,,4012121797,1,,4013974445,178,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503898051,904,1,2,77,52,c5hderjlkcoaze51e5wgvptk,0,49.4,21.1,2023-02-04T16:07:47.738Z,2023-02-05T04:57:07Z,4012121933,140,55.6,4012121939,213,0.6,4012121931,56,Center,4012121937,212,7.8,4012121935,141,27.3,4013974549,388,,4012121927,3,,4012121929,168,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504283445,1157,67,2,77,53,f0w62l8zql3tukxsy8fqwp72x,1,44.2,71.8,2023-02-04T16:07:49.212Z,2023-02-05T08:50:35Z,4014169473,233,1510,,,,,,,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504283443,1510,67,2,77,53,c5hderjlkcoaze51e5wgvptk,0,55.8,28.2,2023-02-04T16:07:49.213Z,2023-02-05T07:46:12Z,4014169489,233,1157,,,,,,,,,,,,,,,,,,,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503898227,708,8,2,77,53,f0w62l8zql3tukxsy8fqwp72x,1,35.3,77.6,2023-02-04T16:07:49.240Z,2023-02-05T08:50:35Z,4012122793,56,Back,4013974657,178,,4013640833,385,,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503898237,709,5,2,77,55,f0w62l8zql3tukxsy8fqwp72x,0,56.2,101,2023-02-04T16:07:51.270Z,2023-02-05T04:57:20Z,4012122837,347,,4012122967,233,905,4012122835,56,Left,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503898215,905,5,2,77,55,c5hderjlkcoaze51e5wgvptk,1,43.8,-1,2023-02-04T16:07:51.270Z,2023-02-05T04:57:20Z,4012122907,233,709,4012122741,56,Back,4012122743,347,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503898807,906,1,2,78,15,c5hderjlkcoaze51e5wgvptk,0,43.7,0,2023-02-04T16:08:11.353Z,2023-02-05T04:57:55Z,4012126023,140,53.0,4012126027,212,14.9,4012126029,213,0.9,4012126021,56,Right,4012126019,107,,4012126025,141,15.6,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503898831,710,8,2,78,17,f0w62l8zql3tukxsy8fqwp72x,1,43.1,79.1,2023-02-04T16:08:12.589Z,2023-02-05T07:44:12Z,4013975661,178,,4012126171,56,Back,4013641085,383,,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503898841,711,49,2,78,18,f0w62l8zql3tukxsy8fqwp72x,1,43.1,79.1,2023-02-04T16:08:13.672Z,2023-02-05T04:58:39Z,,,,,,,,,,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503898977,712,4,2,78,18,f0w62l8zql3tukxsy8fqwp72x,1,53.5,77.2,2023-02-04T16:08:14.224Z,2023-02-05T07:44:32Z,4012126977,265,,4012126979,286,,4012126971,13,,4012126973,56,Center,4012127051,233,907,4012126975,152,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503898931,907,4,2,78,18,c5hderjlkcoaze51e5wgvptk,0,46.5,22.8,2023-02-04T16:08:14.225Z,2023-02-05T07:44:32Z,4012127095,233,712,4012126773,265,,4012126779,285,,4013976033,178,,4012126765,13,,4012126769,152,,4012126767,56,Back,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503899445,713,1,2,78,30,f0w62l8zql3tukxsy8fqwp72x,1,53.7,73.9,2023-02-04T16:08:26.030Z,2023-02-05T04:58:50Z,4013976101,178,,4012129335,213,0.2,4012129323,5,,4012129329,140,68.6,4012129327,56,Center,4012129333,212,15.9,4012129331,141,78.2,4012129325,152,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503899519,714,1,2,78,34,f0w62l8zql3tukxsy8fqwp72x,1,76.1,78.8,2023-02-04T16:08:30.069Z,2023-02-05T04:58:53Z,4012129705,141,91.7,4012129703,140,93.4,4013976147,178,,4012129701,56,Left,4012129709,213,0.4,4012129707,212,20.2,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503899605,715,1,2,78,36,f0w62l8zql3tukxsy8fqwp72x,0,93.7,91.7,2023-02-04T16:08:32.030Z,2023-02-05T04:58:57Z,4012130093,140,89.6,4012130099,213,4.6,4012130097,212,31.3,4012130091,56,Center,4012130095,141,46.1,4013641721,224,,4013641723,72,,4013976187,178,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,4012130089,155,,,4012130087,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503899663,908,12,2,78,38,c5hderjlkcoaze51e5wgvptk,1,11.7,53,2023-02-04T16:08:33.899Z,2023-02-05T04:59:04Z,4013976267,178,,4012130423,15,,4012130375,56,Back,4012130381,212,26.0,4012130383,213,5.2,4012130379,141,18.6,4012130377,140,22.5,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503899735,909,49,2,78,41,c5hderjlkcoaze51e5wgvptk,1,22.8,17.5,2023-02-04T16:08:36.691Z,2023-02-05T04:59:16Z,,,,,,,,,,,,,,,,,,,,,,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504285617,1164,43,2,78,42,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T16:08:38.387Z,2023-02-05T10:08:24Z,4014297957,144,83,4014186615,399,174289,,,,,,,,,,,,,,,,,,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503899903,910,1,2,78,43,c5hderjlkcoaze51e5wgvptk,1,26.1,32.7,2023-02-04T16:08:38.403Z,2023-02-05T04:59:22Z,4012131535,213,0.7,4012131529,140,32.1,4013976539,178,,4012131527,56,Back,4012131531,141,41.3,4012131533,212,8.6,,,,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503900111,911,1,2,78,46,c5hderjlkcoaze51e5wgvptk,1,48,58.6,2023-02-04T16:08:41.781Z,2023-02-05T04:59:29Z,4012132613,140,73.7,4012132617,212,28.3,4012132619,213,0.3,4012132611,56,Center,4013976663,178,,4012132615,141,71.0,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504289109,1233,83,2,78,52,f0w62l8zql3tukxsy8fqwp72x,1,7.4,25,2023-02-04T16:08:47.471Z,2023-02-05T08:35:22Z,4014204815,399,247693,,,,,,,,,,,,,,,,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503900163,912,1,2,78,52,c5hderjlkcoaze51e5wgvptk,0,98.2,67.1,2023-02-04T16:08:47.751Z,2023-02-05T04:59:35Z,4012132909,56,Center,4013976765,178,,4012132917,213,4.3,4012132911,140,92.3,4012132913,141,46.5,4012132915,212,15.3,4012133101,195,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503900555,716,12,2,78,54,f0w62l8zql3tukxsy8fqwp72x,1,8.5,52.8,2023-02-04T16:08:49.832Z,2023-02-05T04:59:39Z,4012134845,140,20.7,4012134851,213,5.1,4012134847,141,2.9,4012134849,212,36.3,4012134843,56,Back,4013976835,178,,,,,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503900571,717,4,2,78,59,f0w62l8zql3tukxsy8fqwp72x,1,12.6,3.6,2023-02-04T16:08:54.461Z,2023-02-05T08:35:48Z,4012134945,294,,4012134947,56,Back,4012135057,233,913,4012134943,13,,4012134959,285,,4012134951,152,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503900471,913,4,2,78,59,c5hderjlkcoaze51e5wgvptk,0,87.4,96.4,2023-02-04T16:08:54.462Z,2023-02-05T08:35:47Z,4012135149,233,717,4012134459,294,,4013977061,178,,4012134467,56,Left,4012134455,13,,4012134479,286,,4012134473,152,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503901571,718,18,2,79,24,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T16:09:19.478Z,2023-02-05T04:59:55Z,4012140005,59,29,4012140083,55,719,4012140001,42,,4012140003,44,Midfielder,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503901579,719,19,2,79,24,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T16:09:19.479Z,2023-02-05T04:59:55Z,4012140045,55,718,4012140039,59,27,4012140037,145,8,4012140033,42,,4012140499,293,5,4012140497,292,6,4012140041,44,Midfielder,,,,6hgj78mr8wy2i5izf8x10ij11,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503901927,720,1,2,79,38,f0w62l8zql3tukxsy8fqwp72x,0,15.5,6.7,2023-02-04T16:09:34.399Z,2023-02-05T05:00:00Z,4012141923,213,0.4,4012141921,212,60.8,4013977215,178,,4012141915,56,Center,4012141925,1,,4012141911,155,,4012141919,141,41.5,4012141917,140,68.8,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,4012141913,152,,,4012141909,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
