id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/16/value,qualifier/17/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2451456213,34,49,1,3,20,4l9mrqzmajz5crzlz50mtbt6x,1,31.7,89.6,2022-08-27T13:33:55.807Z,2022-08-27T23:40:35Z,,,,,,,,,,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456217,35,50,1,3,20,4l9mrqzmajz5crzlz50mtbt6x,1,36.3,78.1,2022-08-27T13:33:55.922Z,2022-08-27T23:41:01Z,3734714927,233,22,3734714645,56,Back,3734714931,286,,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456267,22,7,1,3,20,ex3psl8e3ajeypwjy4xfltpx6,1,63.7,21.9,2022-08-27T13:33:56.410Z,2022-08-27T23:41:15Z,3737059897,385,,3734714863,233,35,3734714847,285,,3734714843,56,Center,3737884799,178,,,,,,,,,,,89hc9e27swp796vy7yvylg3x1,R. Framberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452225389,1405,67,1,3,22,4l9mrqzmajz5crzlz50mtbt6x,1,26.7,78.6,2022-08-27T13:33:57.892Z,2022-08-28T07:06:46Z,3738884271,233,1288,,,,,,,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452225387,1288,67,1,3,22,ex3psl8e3ajeypwjy4xfltpx6,0,73.3,21.4,2022-08-27T13:33:57.893Z,2022-08-28T05:49:43Z,3738884279,233,1405,,,,,,,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456263,36,1,1,3,22,4l9mrqzmajz5crzlz50mtbt6x,0,26.5,77.3,2022-08-27T13:33:57.951Z,2022-08-28T07:06:46Z,3734714817,157,,3734714825,212,2.1,3734714819,56,Back,3734714823,141,76.1,3734714827,213,5.9,3734714829,1,,3734714895,286,,3734714821,140,28.3,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,3737886773,178,,3734714889,236,3734714891,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452207625,858,43,1,3,22,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2022-08-27T13:33:57.973Z,2022-08-28T05:49:36Z,3738884153,144,67,3738802343,233,920,,,,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452207623,920,43,1,3,22,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-08-27T13:33:57.974Z,2022-08-28T05:49:36Z,3738884161,144,67,3738802355,233,858,,,,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456271,23,74,1,3,22,ex3psl8e3ajeypwjy4xfltpx6,1,70.9,23.5,2022-08-27T13:33:58.027Z,2022-08-27T23:43:23Z,3734714971,233,36,3734714859,56,Center,3737893857,178,,3734714861,285,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456297,24,49,1,3,24,ex3psl8e3ajeypwjy4xfltpx6,1,88.5,8.2,2022-08-27T13:34:00.345Z,2022-08-27T23:43:37Z,,,,,,,,,,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456313,25,50,1,3,25,ex3psl8e3ajeypwjy4xfltpx6,1,93.3,13.4,2022-08-27T13:34:01.463Z,2022-08-27T23:44:05Z,3734715283,233,37,3734715057,56,Right,3734715059,286,,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456355,37,7,1,3,26,4l9mrqzmajz5crzlz50mtbt6x,1,6.7,86.6,2022-08-27T13:34:02.636Z,2022-08-27T23:44:22Z,3734715239,285,,3734715259,233,25,3734715237,56,Back,3737061989,385,,3737897847,389,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452207659,921,43,1,3,29,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-08-27T13:34:04.880Z,2022-08-28T05:50:01Z,3738802597,178,0,3738884741,144,82,,,,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452225435,1406,43,1,3,29,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-08-27T13:34:04.917Z,2022-08-28T05:50:02Z,3738884773,144,82,3738884507,178,0,,,,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456359,38,49,1,3,29,4l9mrqzmajz5crzlz50mtbt6x,1,2.5,95.6,2022-08-27T13:34:04.997Z,2022-08-27T23:46:08Z,,,,,,,,,,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456367,39,61,1,3,30,4l9mrqzmajz5crzlz50mtbt6x,0,2,95.7,2022-08-27T13:34:05.764Z,2022-08-27T23:46:43Z,3734715291,56,Back,3737907277,178,,,,,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456423,26,5,1,3,30,ex3psl8e3ajeypwjy4xfltpx6,1,93.7,-1.4,2022-08-27T13:34:06.269Z,2022-08-27T23:46:51Z,3734715545,347,,3734715581,233,40,3734715543,56,Right,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456375,40,5,1,3,30,4l9mrqzmajz5crzlz50mtbt6x,0,6.3,101.4,2022-08-27T13:34:06.269Z,2022-08-27T23:46:52Z,3734715315,347,,3734715313,56,Back,3734715597,233,26,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456515,27,1,1,3,43,ex3psl8e3ajeypwjy4xfltpx6,1,96.2,0,2022-08-27T13:34:19.366Z,2022-08-27T23:47:03Z,3734716023,56,Right,3734716027,141,12.6,3734716025,140,97.0,3734716031,213,1.5,3734716029,212,9.7,3734716021,107,,,,,,,,89hc9e27swp796vy7yvylg3x1,R. Framberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456525,28,1,1,3,44,ex3psl8e3ajeypwjy4xfltpx6,1,97.7,13,2022-08-27T13:34:20.435Z,2022-08-27T23:47:56Z,3734716081,140,92.5,3737912371,178,,3734716079,56,Right,3734716085,212,7.6,3734716087,213,3.9,3734716083,141,5.2,,,,,,,9bzlvn0twr2b5z30k30gugw5x,F. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456567,29,1,1,3,45,ex3psl8e3ajeypwjy4xfltpx6,0,91.6,5.4,2022-08-27T13:34:21.544Z,2022-08-27T23:48:18Z,3734716257,213,1.6,3734716253,141,9.1,3734716249,56,Right,3737913909,178,,3734716255,212,2.5,3734716247,155,,3734716251,140,91.6,,,,89hc9e27swp796vy7yvylg3x1,R. Framberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451526409,437,61,1,3,45,4l9mrqzmajz5crzlz50mtbt6x,1,13.1,91.2,2022-08-27T13:34:21.563Z,2022-08-27T23:48:39Z,3735072851,56,Back,3737915489,178,,,,,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456577,30,1,1,3,50,ex3psl8e3ajeypwjy4xfltpx6,0,56.3,57.1,2022-08-27T13:34:26.306Z,2022-08-27T23:49:08Z,3734716293,56,Center,3734716297,141,70.5,3734716301,213,0.8,3734716299,212,12.9,3734716295,140,65.0,3737917723,178,,3734716291,155,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456597,41,1,1,3,52,4l9mrqzmajz5crzlz50mtbt6x,0,38.6,34.5,2022-08-27T13:34:28.366Z,2022-08-27T23:49:17Z,3734716405,141,25.8,3734716401,56,Back,3737918601,388,,3734716403,140,46.1,3734716407,212,9.8,3734716399,3,,3734716409,213,5.6,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456595,31,1,1,3,53,ex3psl8e3ajeypwjy4xfltpx6,0,55.8,72.8,2022-08-27T13:34:29.551Z,2022-08-27T23:49:37Z,3737920033,178,,3735037015,141,72.1,3735037011,140,58.3,3735037009,157,,3735037025,1,,3735037021,213,6.1,3735037019,212,2.7,3734716389,56,Center,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456607,42,61,1,3,53,4l9mrqzmajz5crzlz50mtbt6x,1,46.1,25.8,2022-08-27T13:34:29.637Z,2022-08-27T23:49:52Z,3734716447,56,Back,3737921295,178,,,,,,,,,,,,,,,,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452207787,922,43,1,3,55,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-08-27T13:34:31.194Z,2022-08-28T05:50:19Z,3738885153,144,82,3738803381,178,0,,,,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452225571,1408,43,1,3,55,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-08-27T13:34:31.293Z,2022-08-28T05:50:17Z,3738885059,178,0,3738885103,144,82,,,,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456621,43,49,1,3,55,4l9mrqzmajz5crzlz50mtbt6x,1,55.3,20.4,2022-08-27T13:34:31.313Z,2022-08-27T23:50:10Z,,,,,,,,,,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456647,32,45,1,3,57,ex3psl8e3ajeypwjy4xfltpx6,0,43.4,76.3,2022-08-27T13:34:33.327Z,2022-08-27T23:50:43Z,3735104923,233,44,3734716609,56,Back,3735104841,285,,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456627,44,3,1,3,57,4l9mrqzmajz5crzlz50mtbt6x,1,56.6,23.7,2022-08-27T13:34:33.327Z,2022-08-27T23:50:43Z,3734716525,56,Center,3737925449,178,,3737069887,464,,3735104883,233,32,3735101519,286,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456697,45,1,1,4,2,4l9mrqzmajz5crzlz50mtbt6x,1,60.8,40.4,2022-08-27T13:34:38.178Z,2022-08-27T23:50:59Z,3734716871,56,Left,3734716875,141,89.0,3734716879,213,1.4,3737071031,1,,3734716877,212,33.3,3734716873,140,65.0,3737926325,178,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456715,46,1,1,4,6,4l9mrqzmajz5crzlz50mtbt6x,0,67.7,82.4,2022-08-27T13:34:42.194Z,2022-08-27T23:51:08Z,3734716997,213,5.6,3734716993,141,50.9,3737071595,224,,3734716985,2,,3737927345,178,,3734716991,140,90.9,3737072665,1,,3734716989,56,Center,9uthj64y9f77y63tq7did539x,Angeliño,3737071597,72,,3734716987,155,3734716995,212,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456735,33,12,1,4,8,ex3psl8e3ajeypwjy4xfltpx6,1,10.3,49.5,2022-08-27T13:34:43.878Z,2022-08-27T23:51:31Z,3734717099,56,Back,3734717101,140,27.3,3734717105,212,22.0,3734717131,15,,3737929137,178,,3734717103,141,30.5,3734717107,213,5.7,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456749,34,49,1,4,9,ex3psl8e3ajeypwjy4xfltpx6,1,24.9,34,2022-08-27T13:34:45.432Z,2022-08-27T23:51:53Z,,,,,,,,,,,,,,,,,,,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456771,35,1,1,4,10,ex3psl8e3ajeypwjy4xfltpx6,1,26.9,30.5,2022-08-27T13:34:46.040Z,2022-08-27T23:52:02Z,3737931157,178,,3734717293,213,3.4,3734717285,56,Back,3734717289,141,28.1,3734717291,212,5.8,3734717287,140,21.6,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456789,36,1,1,4,11,ex3psl8e3ajeypwjy4xfltpx6,1,23.6,26,2022-08-27T13:34:47.069Z,2022-08-27T23:52:19Z,3734717399,213,0.5,3734717397,212,14.2,3734717393,140,35.5,3734717391,56,Back,3737076649,155,,3737932219,178,,3734717395,141,35.9,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456765,47,43,1,4,14,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-08-27T13:34:49.705Z,2022-08-27T13:34:55Z,3734717259,286,0,3734717257,56,Center,3734717585,144,7,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456793,37,4,1,4,14,ex3psl8e3ajeypwjy4xfltpx6,1,35.2,39.2,2022-08-27T13:34:50.484Z,2022-08-27T23:52:30Z,3734717417,286,,3734717413,152,,3734717473,233,48,3734724383,295,,3734717409,13,,3734717411,56,Back,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456801,48,4,1,4,14,4l9mrqzmajz5crzlz50mtbt6x,0,64.8,60.8,2022-08-27T13:34:50.485Z,2022-08-27T23:52:30Z,3734717453,152,,3734717449,295,,3734717505,233,37,3734717447,13,,3734717455,285,,3737933137,178,,3734717451,56,Center,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456977,38,1,1,4,37,ex3psl8e3ajeypwjy4xfltpx6,1,35.4,49.9,2022-08-27T13:35:13.550Z,2022-08-27T23:52:48Z,3734718405,213,0.2,3734718391,5,,3734718615,189,,3734718401,141,53.6,3737934907,178,,3734718397,56,Back,3734718393,152,,3734718403,212,12.6,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,3734718399,140,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451457009,39,1,1,4,38,ex3psl8e3ajeypwjy4xfltpx6,1,47.2,53.6,2022-08-27T13:35:14.401Z,2022-08-27T23:53:06Z,3734718587,212,18.1,3734718583,140,30.6,3734718589,213,3.4,3737935709,178,,3734718585,141,46.7,3734718581,56,Back,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451457043,40,1,1,4,42,ex3psl8e3ajeypwjy4xfltpx6,1,31.4,42.4,2022-08-27T13:35:18.192Z,2022-08-27T23:53:17Z,3734718751,56,Back,3737936597,178,,3734718755,141,7.6,3734718759,213,5.2,3734718757,212,26.2,3734718753,140,42.1,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451457085,41,1,1,4,45,ex3psl8e3ajeypwjy4xfltpx6,0,43,7,2022-08-27T13:35:21.632Z,2022-08-27T23:53:29Z,3734718937,155,,3734718949,1,,3737937427,178,,3734718947,213,0.5,3734718943,141,42.4,3734718939,56,Center,3734718941,140,87.9,3734718945,212,52.9,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451457083,49,52,1,4,49,4l9mrqzmajz5crzlz50mtbt6x,1,12,64.1,2022-08-27T13:35:24.787Z,2022-08-27T23:53:42Z,3737938483,178,,3737079187,377,,,,,,,,,,,,,,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451457173,50,1,1,4,49,4l9mrqzmajz5crzlz50mtbt6x,1,13.2,63,2022-08-27T13:35:25.672Z,2022-08-27T23:53:53Z,3734719327,213,5.0,3734719323,141,27.3,3734719317,123,,3737939033,178,,3734719325,212,25.4,3734719319,56,Back,3734719321,140,20.4,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451457229,51,1,1,4,57,4l9mrqzmajz5crzlz50mtbt6x,1,41.4,29.8,2022-08-27T13:35:32.976Z,2022-08-27T23:54:02Z,3734719583,212,22.8,3737940019,178,,3734719585,213,5.5,3734719579,140,56.2,3734719577,56,Right,3734719581,141,5.2,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451457269,52,1,1,5,1,4l9mrqzmajz5crzlz50mtbt6x,1,45.1,16.2,2022-08-27T13:35:37.280Z,2022-08-27T23:54:35Z,3734719795,56,Back,3734719801,212,22.2,3734719797,140,35.3,3737942187,178,,3734719803,213,2.1,3734719799,141,45.2,,,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451457309,53,1,1,5,5,4l9mrqzmajz5crzlz50mtbt6x,1,43.3,50,2022-08-27T13:35:41.394Z,2022-08-27T23:54:49Z,3734719977,212,18.1,3734719973,140,50.6,3737943491,178,,3734719979,213,1.1,3734719975,141,74.1,3734719969,56,Center,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451457357,54,1,1,5,11,4l9mrqzmajz5crzlz50mtbt6x,1,55.1,69.9,2022-08-27T13:35:47.025Z,2022-08-27T23:55:02Z,3734720161,212,16.9,3734720155,56,Back,3734720157,140,42.6,3734720163,213,3.8,3734720159,141,54.2,3737944373,178,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451457399,55,1,1,5,14,4l9mrqzmajz5crzlz50mtbt6x,1,43.2,52.2,2022-08-27T13:35:49.787Z,2022-08-27T23:55:12Z,3734720391,212,26.5,3734720389,141,46.9,3737945329,178,,3734720387,140,68.2,3734720393,213,6.1,3734720385,56,Center,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451457403,56,1,1,5,15,4l9mrqzmajz5crzlz50mtbt6x,0,68.2,46.9,2022-08-27T13:35:51.360Z,2022-08-27T23:59:47Z,3734720417,140,70.8,3734720413,168,,3737960813,178,,3734720419,141,46.9,3734720421,212,2.7,3734720415,56,Center,3734720423,213,0.0,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451457423,42,61,1,5,15,ex3psl8e3ajeypwjy4xfltpx6,1,30,61.1,2022-08-27T13:35:51.471Z,2022-08-28T00:00:22Z,3734720515,56,Back,3737961215,178,,,,,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471265,248,49,1,5,16,ex3psl8e3ajeypwjy4xfltpx6,1,27,53.7,2022-08-27T13:35:52.447Z,2022-08-28T00:01:23Z,,,,,,,,,,,,,,,,,,,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471347,249,1,1,5,16,ex3psl8e3ajeypwjy4xfltpx6,0,27.5,46.8,2022-08-27T13:35:52.468Z,2022-08-28T00:01:40Z,3737966363,178,,3734784475,140,31.5,3734784479,212,5.9,3734784473,56,Back,3734784481,213,0.8,3734784477,141,52.8,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451457499,57,1,1,5,21,4l9mrqzmajz5crzlz50mtbt6x,1,61.3,59.8,2022-08-27T13:35:57.307Z,2022-08-28T00:01:50Z,3737966775,178,,3734720893,212,13.7,3734720889,140,68.8,3734720891,141,76.3,3734720887,56,Center,3734720895,213,1.0,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451457525,58,1,1,5,25,4l9mrqzmajz5crzlz50mtbt6x,1,72.9,86.5,2022-08-27T13:36:00.875Z,2022-08-28T00:02:11Z,3734721047,56,Left,3734721051,141,96.3,3737967743,178,,3734721053,212,9.0,3734721049,140,78.6,3734721055,213,0.8,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451457549,59,1,1,5,28,4l9mrqzmajz5crzlz50mtbt6x,1,62,95.1,2022-08-27T13:36:04.106Z,2022-08-28T00:02:46Z,3734721175,56,Center,3734721183,213,4.2,3734721177,140,56.5,3734721181,212,12.9,3737969827,178,,3734721179,141,78.2,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451457565,60,1,1,5,30,4l9mrqzmajz5crzlz50mtbt6x,0,58.3,80.8,2022-08-27T13:36:06.243Z,2022-08-28T00:03:01Z,3734721241,213,0.1,3737970615,178,,3734721235,140,68.5,3734721239,212,10.8,3734721237,141,82.7,3734721233,56,Left,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452208615,879,67,1,5,31,ex3psl8e3ajeypwjy4xfltpx6,1,30.5,19.4,2022-08-27T13:36:06.879Z,2022-08-28T07:06:47Z,3738808203,233,978,,,,,,,,,,,,,,,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452208611,978,67,1,5,31,4l9mrqzmajz5crzlz50mtbt6x,0,69.5,80.6,2022-08-27T13:36:06.880Z,2022-08-28T05:00:50Z,3738808219,233,879,,,,,,,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451457581,43,8,1,5,31,ex3psl8e3ajeypwjy4xfltpx6,1,32.6,21.3,2022-08-27T13:36:06.987Z,2022-08-28T07:06:47Z,3737086123,383,,3734721371,56,Back,3737974215,178,,,,,,,,,,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451457597,44,49,1,5,31,ex3psl8e3ajeypwjy4xfltpx6,1,30.3,33.1,2022-08-27T13:36:07.224Z,2022-08-28T00:11:56Z,,,,,,,,,,,,,,,,,,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451457605,45,1,1,5,31,ex3psl8e3ajeypwjy4xfltpx6,0,29.2,17.2,2022-08-27T13:36:07.234Z,2022-08-28T00:12:14Z,3737980367,178,,3734826329,213,0.2,3734721453,56,Back,3734826325,141,18.4,3734826327,212,4.6,3734826323,140,33.5,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451457589,61,61,1,5,32,4l9mrqzmajz5crzlz50mtbt6x,1,68,77.5,2022-08-27T13:36:07.874Z,2022-08-28T00:05:24Z,3734721403,56,Center,3737977801,178,,,,,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451475743,283,1,1,5,33,ex3psl8e3ajeypwjy4xfltpx6,0,33.8,19.6,2022-08-27T13:36:08.794Z,2022-08-28T00:12:35Z,3734804461,140,31.1,3734804465,212,14.7,3737981641,178,,3734804463,141,0.0,3734804459,56,Back,3734804467,213,4.5,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
