id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,keyPass,qualifier/13/value,qualifier/12/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value,qualifier/19/value
2500298217,27,1,1,1,43,9gefq4dz9b2hl8rqrxwrlrzmp,1,34.8,54,2023-01-24T17:32:44.306Z,2023-01-25T01:18:34Z,3993321005,56,Back,3993321013,213,3.0,3993321011,212,6.1,3994021767,178,,3993321007,140,29.1,3993321009,141,55.7,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298237,28,1,1,1,44,9gefq4dz9b2hl8rqrxwrlrzmp,1,29.1,55.7,2023-01-24T17:32:44.942Z,2023-01-25T01:18:37Z,3993321093,212,6.7,3993321089,140,35.5,3993321087,56,Back,3994021775,178,,3993321091,141,56.2,3993321095,213,0.1,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298249,29,1,1,1,46,9gefq4dz9b2hl8rqrxwrlrzmp,1,37.5,52.6,2023-01-24T17:32:47.299Z,2023-01-25T01:18:50Z,3993321135,212,10.0,3993321131,140,34.2,3993321133,141,38.8,3993321137,213,4.4,3993321129,56,Back,3994021835,178,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298261,30,1,1,1,48,9gefq4dz9b2hl8rqrxwrlrzmp,1,35,36.8,2023-01-24T17:32:48.836Z,2023-01-25T01:18:54Z,3993321221,140,40.5,3994021839,178,,3993321225,212,18.4,3993321223,141,11.1,3993321227,213,5.0,3993321219,56,Back,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298291,31,1,1,1,51,9gefq4dz9b2hl8rqrxwrlrzmp,1,37.6,8.6,2023-01-24T17:32:51.492Z,2023-01-25T01:18:57Z,3993321369,212,17.7,3993321371,213,2.8,3993321363,56,Back,3993321367,141,18.5,3994021843,178,,3993321365,140,22.0,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298305,32,1,1,1,53,9gefq4dz9b2hl8rqrxwrlrzmp,1,22.7,18.6,2023-01-24T17:32:54.300Z,2023-01-25T01:19:02Z,3993321455,140,9.1,3993321461,213,2.2,3994021851,178,,3993321453,56,Back,3993321457,141,45.8,3993321459,212,23.4,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298327,33,1,1,1,56,9gefq4dz9b2hl8rqrxwrlrzmp,1,10.4,44.9,2023-01-24T17:32:57.246Z,2023-01-25T01:19:08Z,3993321561,141,40.5,3994021857,178,,3993321565,213,6.1,3993321563,212,15.5,3993321559,140,24.9,3993321557,56,Back,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298361,34,1,1,1,58,9gefq4dz9b2hl8rqrxwrlrzmp,1,24.9,40.5,2023-01-24T17:32:58.553Z,2023-01-25T01:19:09Z,3994021863,178,,3993321727,213,3.0,3993321723,141,43.7,3993321719,56,Back,3993321721,140,9.2,3993321725,212,16.6,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298383,35,1,1,2,1,9gefq4dz9b2hl8rqrxwrlrzmp,1,10.2,43.7,2023-01-24T17:33:01.409Z,2023-01-25T01:19:13Z,3993321815,140,21.1,3993321821,213,6.0,3994021871,178,,3993321819,212,11.8,3993321813,56,Back,3993321817,141,39.4,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298449,36,1,1,2,4,9gefq4dz9b2hl8rqrxwrlrzmp,1,24.7,40.6,2023-01-24T17:33:04.960Z,2023-01-25T01:19:17Z,3993322163,212,18.0,3993322159,140,8.0,3993322157,56,Back,3993322161,141,46.8,3994021925,178,,3993322165,213,2.9,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298505,37,1,1,2,15,9gefq4dz9b2hl8rqrxwrlrzmp,1,5.3,38.2,2023-01-24T17:33:16.139Z,2023-01-25T01:19:25Z,3993322413,140,45.0,3993322417,212,45.8,3993322419,213,5.9,3993322411,56,Back,3994021945,178,,3993322415,141,10.2,3993322421,1,,3993322409,155,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298545,38,1,1,2,20,9gefq4dz9b2hl8rqrxwrlrzmp,1,44.6,10.2,2023-01-24T17:33:20.466Z,2023-01-25T01:19:33Z,3994021985,178,,3993322591,141,4.8,3993322595,213,3.7,3993322589,140,39.3,3993322593,212,6.7,3993322587,56,Back,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298575,39,1,1,2,26,9gefq4dz9b2hl8rqrxwrlrzmp,1,55.8,6.8,2023-01-24T17:33:26.801Z,2023-01-25T01:19:39Z,3994021995,178,,3993322717,56,Back,3993322719,140,37.7,3993322723,212,19.1,3993322725,213,3.1,3993322721,141,9.2,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298597,40,1,1,2,29,9gefq4dz9b2hl8rqrxwrlrzmp,0,38.7,12,2023-01-24T17:33:29.792Z,2023-01-25T01:19:42Z,3993322791,212,22.2,3993322789,141,17.6,3993322793,213,0.2,3994022011,178,,3993322787,140,59.5,3993322785,56,Right,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500440591,803,67,1,2,30,cz4a6wmzx2obyisadhgaccx7b,1,38.2,80.4,2023-01-24T17:33:31.049Z,2023-01-25T03:56:49Z,3994036995,233,933,,,,,,,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500440589,933,67,1,2,30,9gefq4dz9b2hl8rqrxwrlrzmp,0,61.8,19.6,2023-01-24T17:33:31.050Z,2023-01-25T04:24:15Z,3994037001,233,803,,,,,,,,,,,,,,,,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500318577,416,8,1,2,30,cz4a6wmzx2obyisadhgaccx7b,1,37.4,76.7,2023-01-24T17:33:31.071Z,2023-01-25T03:56:49Z,3993426735,56,Back,3993751057,384,,3994022229,178,,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298609,41,43,1,2,32,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-01-24T17:33:33.278Z,2023-01-24T18:27:59Z,3993426853,144,1,3993322835,140,57.0,3993322841,213,1.7,3993322839,212,16.1,3993322833,56,Center,3993322837,141,34.9,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298617,42,1,1,2,33,9gefq4dz9b2hl8rqrxwrlrzmp,0,57,34.9,2023-01-24T17:33:33.980Z,2023-01-25T01:20:54Z,3993322877,213,0.7,3993322873,141,50.2,3993322869,56,Center,3993322871,140,68.7,3994022323,178,,3993322875,212,16.1,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500440607,804,67,1,2,34,cz4a6wmzx2obyisadhgaccx7b,1,35.1,31.5,2023-01-24T17:33:34.999Z,2023-01-25T03:56:50Z,3994037133,233,936,,,,,,,,,,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500440605,936,67,1,2,34,9gefq4dz9b2hl8rqrxwrlrzmp,0,64.9,68.5,2023-01-24T17:33:35Z,2023-01-25T02:02:10Z,3994037137,233,804,,,,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298621,28,8,1,2,34,cz4a6wmzx2obyisadhgaccx7b,1,35.3,30.7,2023-01-24T17:33:35.003Z,2023-01-25T03:56:50Z,3994022399,178,,3993322895,56,Back,3993751329,385,,,,,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298631,29,49,1,2,36,cz4a6wmzx2obyisadhgaccx7b,1,61.7,58.4,2023-01-24T17:33:36.817Z,2023-01-25T01:21:17Z,,,,,,,,,,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298643,30,50,1,2,37,cz4a6wmzx2obyisadhgaccx7b,1,56.8,56.5,2023-01-24T17:33:37.748Z,2023-01-25T01:22:05Z,3993322973,56,Center,3993367211,233,230,3993366757,286,,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500307247,230,7,1,2,37,9gefq4dz9b2hl8rqrxwrlrzmp,1,43.2,43.5,2023-01-24T17:33:38.191Z,2023-01-25T01:22:08Z,3993751665,384,,3993367177,233,30,3994022611,178,,3993367149,56,Back,3993367151,285,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298661,43,49,1,2,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,31.1,50,2023-01-24T17:33:40.570Z,2023-01-25T02:02:49Z,,,,,,,,,,,,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500440649,806,83,1,2,40,cz4a6wmzx2obyisadhgaccx7b,1,67.6,52.1,2023-01-24T17:33:40.646Z,2023-01-25T02:03:19Z,3994037511,399,477424,,,,,,,,,,,,,,,,,,,,,,e1wv1pujaj9nf92pgs7sm1wtm,S. Kozuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298671,44,1,1,2,41,9gefq4dz9b2hl8rqrxwrlrzmp,1,31.1,50,2023-01-24T17:33:41.907Z,2023-01-25T01:23:30Z,3993323131,141,73.5,3994022891,178,,3993323135,213,1.8,3993323127,56,Back,3993323133,212,16.5,3993323129,140,27.0,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298689,45,1,1,2,43,9gefq4dz9b2hl8rqrxwrlrzmp,1,27,73.5,2023-01-24T17:33:44.244Z,2023-01-25T01:23:33Z,3993323273,140,40.5,3993323277,212,19.0,3993323271,56,Back,3993323279,213,0.7,3993323275,141,92.2,3994022899,178,,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298715,46,3,1,2,49,9gefq4dz9b2hl8rqrxwrlrzmp,0,54.2,96.6,2023-01-24T17:33:50.272Z,2023-01-25T01:24:54Z,3993752225,464,,3993323415,286,,3994023101,178,,3993323413,56,Left,3993323587,233,31,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298739,31,7,1,2,50,cz4a6wmzx2obyisadhgaccx7b,1,45.8,3.4,2023-01-24T17:33:51.232Z,2023-01-25T01:24:57Z,3993323551,167,,3993323555,285,,3993323577,233,46,3993323553,56,Back,3994023115,178,,3993752417,385,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298743,32,5,1,2,51,cz4a6wmzx2obyisadhgaccx7b,0,45.8,-1,2023-01-24T17:33:51.574Z,2023-01-25T01:25:02Z,3993323593,56,Back,3993323595,347,,3993323677,233,47,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298751,47,5,1,2,51,9gefq4dz9b2hl8rqrxwrlrzmp,1,54.2,101,2023-01-24T17:33:51.574Z,2023-01-25T01:25:02Z,3993323645,233,32,3993323637,56,Left,3993323639,347,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298861,48,1,1,3,7,9gefq4dz9b2hl8rqrxwrlrzmp,0,52.8,100,2023-01-24T17:34:08.149Z,2023-01-25T01:25:05Z,3993324261,1,,3993324251,56,Left,3993324255,141,79.5,3993324259,213,5.6,3993324253,140,70.4,3993324257,212,24.0,3993324249,107,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298865,33,49,1,3,9,cz4a6wmzx2obyisadhgaccx7b,1,20.8,26.4,2023-01-24T17:34:10.022Z,2023-01-25T01:26:09Z,,,,,,,,,,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298919,34,1,1,3,11,cz4a6wmzx2obyisadhgaccx7b,1,24.8,23.5,2023-01-24T17:34:11.783Z,2023-01-25T01:26:12Z,3993324489,213,2.4,3993324487,212,30.1,3994023429,178,,3993324483,140,3.1,3993324485,141,52.4,3993324481,56,Back,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298937,35,1,1,3,15,cz4a6wmzx2obyisadhgaccx7b,1,3.3,49.9,2023-01-24T17:34:15.852Z,2023-01-25T01:26:27Z,3994023517,178,,3993324605,141,1.4,3993324601,56,Back,3993324599,155,,3993324611,1,,3993324609,213,5.4,3993324607,212,43.0,3993324603,140,29.6,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298941,36,1,1,3,18,cz4a6wmzx2obyisadhgaccx7b,0,29.6,1.4,2023-01-24T17:34:18.699Z,2023-01-25T01:26:50Z,3993324645,212,18.7,3994023603,178,,3993324641,140,36.5,3993324647,213,1.2,3993324643,141,26.8,3993324637,3,,3993324639,56,Back,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298947,49,44,1,3,20,9gefq4dz9b2hl8rqrxwrlrzmp,1,64,77,2023-01-24T17:34:20.769Z,2023-01-25T03:56:51Z,3993324671,286,,3993324741,233,37,3993324669,56,Center,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298949,37,44,1,3,20,cz4a6wmzx2obyisadhgaccx7b,0,36,23,2023-01-24T17:34:20.770Z,2023-01-25T01:28:26Z,3993324675,285,,3993324673,56,Back,3993324829,233,49,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298955,50,1,1,3,20,9gefq4dz9b2hl8rqrxwrlrzmp,0,64.5,80.9,2023-01-24T17:34:20.829Z,2023-01-25T03:56:51Z,3994024085,388,,3993324713,213,0.5,3993324705,56,Left,3993324709,141,84.2,3993324703,3,,3993324707,140,68.0,3993324711,212,4.3,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298975,38,1,1,3,22,cz4a6wmzx2obyisadhgaccx7b,1,31.3,24.4,2023-01-24T17:34:22.515Z,2023-01-25T01:28:46Z,3993324881,141,7.1,3993324885,213,4.0,3993324877,56,Back,3993324883,212,16.1,3994024103,178,,3993324879,140,20.9,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298991,39,1,1,3,24,cz4a6wmzx2obyisadhgaccx7b,0,21.1,7.1,2023-01-24T17:34:24.484Z,2023-01-25T01:28:49Z,3993324957,56,Right,3993324959,140,53.9,3993324967,1,,3993324963,212,34.6,3994024107,178,,3993324961,141,12.6,3993324955,155,,3993324965,213,0.1,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500298999,51,44,1,3,26,9gefq4dz9b2hl8rqrxwrlrzmp,1,45.2,88.7,2023-01-24T17:34:26.566Z,2023-01-25T03:56:52Z,3993325011,285,,3993325009,56,Back,3993325047,233,40,,,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500299001,40,44,1,3,26,cz4a6wmzx2obyisadhgaccx7b,0,54.8,11.3,2023-01-24T17:34:26.567Z,2023-01-25T01:28:52Z,3993325013,56,Right,3993325055,233,51,3993325015,286,,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500299011,52,12,1,3,26,9gefq4dz9b2hl8rqrxwrlrzmp,1,44.4,90,2023-01-24T17:34:26.740Z,2023-01-25T03:56:52Z,3993325061,140,48.6,3993325065,212,9.3,3993325085,15,,3993325063,141,100.0,3993325059,56,Back,3993325067,213,1.1,3993325073,167,,3994024119,388,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500299101,41,5,1,3,27,cz4a6wmzx2obyisadhgaccx7b,1,51.6,-1.9,2023-01-24T17:34:27.984Z,2023-01-25T01:28:58Z,3993325535,233,53,3993325531,56,Right,3993325533,347,,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500299013,53,5,1,3,27,9gefq4dz9b2hl8rqrxwrlrzmp,0,48.4,101.9,2023-01-24T17:34:27.984Z,2023-01-25T01:28:59Z,3993325071,347,,3993325539,233,41,3993325069,56,Back,,,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500299111,42,1,1,3,42,cz4a6wmzx2obyisadhgaccx7b,0,53.3,0,2023-01-24T17:34:43.376Z,2023-01-25T01:29:02Z,3993325593,213,0.5,3993325589,141,13.7,3993325583,107,,3993325587,140,72.7,3993325595,1,,3993325585,56,Right,3993325591,212,22.8,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500299145,54,4,1,3,44,9gefq4dz9b2hl8rqrxwrlrzmp,1,31.2,86.6,2023-01-24T17:34:45.222Z,2023-01-25T01:29:17Z,3993325765,285,,3993325761,56,Back,3993325791,233,43,3993325763,152,,3993325759,295,,3993325757,13,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500299149,43,4,1,3,44,cz4a6wmzx2obyisadhgaccx7b,0,68.8,13.4,2023-01-24T17:34:45.223Z,2023-01-25T01:29:17Z,3993325905,295,,3993325783,152,,3994024253,178,,3993325777,13,,3993325809,233,54,3993325781,56,Right,3993325785,286,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500299203,55,1,1,3,55,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.4,88,2023-01-24T17:34:56.340Z,2023-01-25T01:29:20Z,3993326061,140,16.0,3993326065,212,22.9,3993326055,5,,3993326067,213,4.1,3993326059,56,Back,3993326063,141,60.3,3993326057,152,,3994024283,178,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500299221,56,1,1,3,59,9gefq4dz9b2hl8rqrxwrlrzmp,1,15.5,58.8,2023-01-24T17:34:59.392Z,2023-01-25T01:29:23Z,3993326159,213,5.0,3993326153,141,22.0,3993326149,56,Back,3994024289,178,,3993326151,140,21.5,3993326155,212,25.8,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500299241,57,1,1,4,2,9gefq4dz9b2hl8rqrxwrlrzmp,1,24.1,19.2,2023-01-24T17:35:02.516Z,2023-01-25T01:29:26Z,3993326317,1,,3993326305,56,Center,3993326309,141,26.6,3994024305,178,,3993326307,140,58.3,3993326303,155,,3993326315,213,0.1,3993326311,212,36.3,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500299249,58,61,1,4,4,9gefq4dz9b2hl8rqrxwrlrzmp,0,58.9,26.6,2023-01-24T17:35:04.727Z,2023-01-25T01:29:33Z,3993326343,56,Center,3994024313,178,,,,,,,,,,,,,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500299245,44,49,1,4,5,cz4a6wmzx2obyisadhgaccx7b,1,25.2,77.8,2023-01-24T17:35:05.928Z,2023-01-25T01:29:37Z,,,,,,,,,,,,,,,,,,,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500299285,45,1,1,4,7,cz4a6wmzx2obyisadhgaccx7b,1,40.1,89.6,2023-01-24T17:35:07.528Z,2023-01-25T01:29:42Z,3994024349,178,,3993326565,140,58.0,3993326567,141,80.6,3993326561,56,Left,3993326571,213,6.0,3993326569,212,19.8,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500299307,47,50,1,4,9,cz4a6wmzx2obyisadhgaccx7b,1,52.9,76.2,2023-01-24T17:35:10.092Z,2023-01-25T01:31:22Z,3993326655,56,Center,3993326863,233,59,3993326657,286,,,,,,,,,,,,,,,,,aahyom322jdc6f21960ycuzth,J. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500299291,46,43,1,4,10,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-01-24T17:35:10.738Z,2023-01-24T17:35:18Z,3993326907,144,61,3993326591,56,Center,,,,,,,,,,,,,,,,,,,aahyom322jdc6f21960ycuzth,J. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500299335,59,7,1,4,10,9gefq4dz9b2hl8rqrxwrlrzmp,1,47.1,23.8,2023-01-24T17:35:10.899Z,2023-01-25T01:31:33Z,3993754761,383,,3993326829,56,Back,3993326843,233,47,3993326831,285,,3994024875,178,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500299337,60,4,1,4,12,9gefq4dz9b2hl8rqrxwrlrzmp,1,44.8,25.3,2023-01-24T17:35:13.285Z,2023-01-25T01:31:51Z,3993326841,286,,3993326835,295,,3993326833,13,,3993326837,56,Back,3993326847,233,48,3993326839,152,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500299327,48,4,1,4,12,cz4a6wmzx2obyisadhgaccx7b,0,55.2,74.7,2023-01-24T17:35:13.286Z,2023-01-25T01:31:51Z,3993326785,56,Center,3993326781,13,,3993326869,233,60,3994024981,178,,3993326787,152,,3993326783,295,,3993326789,285,,,,,aahyom322jdc6f21960ycuzth,J. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500299417,61,1,1,4,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,45.3,27.1,2023-01-24T17:35:25.040Z,2023-01-25T01:31:58Z,3993327175,140,30.9,3993327181,213,3.3,3993327171,152,,3994025027,178,,3993327179,212,15.2,3993327177,141,24.6,3993327173,56,Back,3993327169,5,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500299423,62,1,1,4,27,9gefq4dz9b2hl8rqrxwrlrzmp,1,30.9,24.6,2023-01-24T17:35:27.405Z,2023-01-25T01:32:06Z,3994025067,178,,3993327217,141,44.3,3993327213,56,Back,3993327219,212,16.5,3993327215,140,21.8,3993327221,213,2.2,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
