id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/18/value
2458080449,31,49,1,2,13,eq1oq6y61xnzq88zu0cnw131z,1,48.4,63.8,2022-09-10T16:33:04.270Z,2022-09-11T04:23:49Z,,,,,,,,,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458080497,32,4,1,2,16,eq1oq6y61xnzq88zu0cnw131z,1,47.9,73,2022-09-10T16:33:07.661Z,2022-09-11T04:23:53Z,3770002371,13,,3770002375,152,,3770002471,233,26,3770002377,265,,3770002373,56,Back,3770002379,286,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458080503,26,4,1,2,16,cz4a6wmzx2obyisadhgaccx7b,0,52.1,27,2022-09-10T16:33:07.662Z,2022-09-11T04:23:53Z,3770002409,152,,3772185889,178,,3770002413,265,,3770002417,285,,3770002407,56,Center,3770002405,13,,3770002479,233,32,,,,aahyom322jdc6f21960ycuzth,J. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458080757,33,27,1,2,39,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-09-10T16:33:30.211Z,2022-09-11T04:24:00Z,3770003829,53,2bzdn7cqqonejqmlq85w8z6qd,3770003825,41,Injury,3770188775,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458098381,234,27,1,2,39,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-09-10T16:33:30.211Z,2022-09-11T04:24:00Z,3770188755,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458081415,36,28,1,3,31,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-09-10T16:34:22.733Z,2022-09-11T04:24:10Z,3770188821,233,235,3770007545,55,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458099573,235,28,1,3,31,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-09-10T16:34:22.733Z,2022-09-11T04:24:09Z,3770106125,233,36,3770105893,55,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458081307,34,18,1,3,36,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-09-10T16:34:27.364Z,2022-09-11T04:24:17Z,3770006995,59,11,3770006991,41,,3770006993,44,Forward,3770007089,55,35,,,,,,,,,,,,,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458081319,35,19,1,3,36,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-09-10T16:34:27.365Z,2022-09-11T04:24:17Z,3770007031,41,,3770007035,145,11,3770007037,59,17,3770007041,293,1,3770007045,55,34,3770007043,44,Midfielder,3770007039,292,6,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458081555,37,1,1,3,45,eq1oq6y61xnzq88zu0cnw131z,1,52.2,79.6,2022-09-10T16:34:36.787Z,2022-09-11T04:24:23Z,3772187299,178,,3770008199,152,,3770008205,141,74.2,3770008201,56,Center,3770008207,212,6.3,3770008203,140,57.1,3770008197,5,,3770008209,213,5.7,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458081569,38,1,1,3,46,eq1oq6y61xnzq88zu0cnw131z,1,57.1,74.2,2022-09-10T16:34:37.538Z,2022-09-11T04:24:29Z,3770008269,140,55.0,3772187477,178,,3770008273,212,7.8,3770008267,56,Left,3770008275,213,1.9,3770008271,141,85.2,,,,,,,98e7uohj6lcvf59sfssff2y8l,P. Förster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458081571,39,1,1,3,49,eq1oq6y61xnzq88zu0cnw131z,0,55,85.2,2022-09-10T16:34:40.609Z,2022-09-11T04:24:35Z,3770008513,236,,3770008293,212,6.2,3770008291,141,88.4,3770008289,140,60.5,3770008521,286,,3770008287,56,Left,3770008515,233,27,3772187663,178,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,3770008295,213,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458081599,27,74,1,3,49,cz4a6wmzx2obyisadhgaccx7b,1,41.2,9.5,2022-09-10T16:34:40.737Z,2022-09-11T04:24:41Z,3770008413,56,Back,3770008415,285,,3770008535,233,39,3772187797,178,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458081625,28,5,1,3,50,cz4a6wmzx2obyisadhgaccx7b,0,39.8,-2,2022-09-10T16:34:41.594Z,2022-09-11T04:24:46Z,3770008841,233,40,3770008567,347,,3770008565,56,Back,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458081661,40,5,1,3,50,eq1oq6y61xnzq88zu0cnw131z,1,60.2,102,2022-09-10T16:34:41.594Z,2022-09-11T04:24:45Z,3770008763,56,Left,3770008765,347,,3770008821,233,28,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458081799,41,1,1,4,6,eq1oq6y61xnzq88zu0cnw131z,1,61.8,100,2022-09-10T16:34:57.329Z,2022-09-11T04:24:54Z,3770009603,212,17.0,3770009599,140,77.3,3770009605,213,6.0,3770009601,141,94.8,3770009595,107,,3770009597,56,Left,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458081801,42,50,1,4,8,eq1oq6y61xnzq88zu0cnw131z,1,81.8,95.4,2022-09-10T16:34:59.685Z,2022-09-11T04:25:19Z,3770009689,233,29,3770009609,56,Left,3770009611,286,,,,,,,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458081809,29,7,1,4,9,cz4a6wmzx2obyisadhgaccx7b,0,18.2,4.6,2022-09-10T16:35:00.301Z,2022-09-11T04:25:22Z,3772189561,178,,3770009643,56,Back,3770009645,285,,3770870129,385,,3770009683,233,42,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458081803,43,61,1,4,9,eq1oq6y61xnzq88zu0cnw131z,1,83.3,95.1,2022-09-10T16:35:00.559Z,2022-09-11T04:25:29Z,3772189779,178,,3770009613,56,Left,,,,,,,,,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458081833,30,5,1,4,9,cz4a6wmzx2obyisadhgaccx7b,1,15,-1.4,2022-09-10T16:35:00.840Z,2022-09-11T04:25:33Z,3770009765,347,,3770009769,233,44,3770009763,56,Back,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458081811,44,5,1,4,9,eq1oq6y61xnzq88zu0cnw131z,0,85,101.4,2022-09-10T16:35:00.840Z,2022-09-11T04:25:33Z,3770009649,347,,3770009647,56,Left,3770009777,233,30,,,,,,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458081885,31,1,1,4,18,cz4a6wmzx2obyisadhgaccx7b,0,18.4,0,2022-09-10T16:35:09.824Z,2022-09-11T04:25:40Z,3770010047,1,,3770010043,213,0.3,3770010027,107,,3770010035,212,22.6,3770010031,140,38.9,3770010033,141,8.0,3770010029,56,Back,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458081925,45,1,1,4,20,eq1oq6y61xnzq88zu0cnw131z,0,61.3,94.6,2022-09-10T16:35:11.745Z,2022-09-11T04:26:07Z,3770010259,213,5.4,3772254125,178,,3770010251,56,Center,3770010255,141,75.4,3770010253,140,72.1,3770010257,212,17.3,3770010249,3,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458081997,32,1,1,4,22,cz4a6wmzx2obyisadhgaccx7b,1,25.3,28.6,2022-09-10T16:35:13.743Z,2022-09-11T04:26:13Z,3770010683,56,Back,3770010687,141,37.4,3770010685,140,32.6,3770010681,3,,3772190949,388,,3770010689,212,9.7,3770010691,213,0.7,,,,58ixsja4yf7pskmshzo7ohwfe,S. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082001,33,4,1,4,23,cz4a6wmzx2obyisadhgaccx7b,1,34,35.3,2022-09-10T16:35:14.958Z,2022-09-11T04:26:22Z,3770010701,13,,3770010705,56,Back,3770010707,152,,3770010703,294,,3770010853,233,46,3770010857,286,,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458081947,46,4,1,4,23,eq1oq6y61xnzq88zu0cnw131z,0,66,64.7,2022-09-10T16:35:14.959Z,2022-09-11T04:26:22Z,3770010863,233,33,3770010789,285,,3770010401,56,Center,3772191251,388,,3770010783,13,,3770010787,152,,3770010785,294,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458081955,47,43,1,4,25,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-09-10T16:35:16.667Z,2022-09-10T16:35:19Z,3770010553,144,1,3770010439,56,Center,3770010437,3,0,3770010443,141,60.6,3770010447,213,5.8,3770010445,212,8.6,3770010441,140,71.6,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082129,34,1,1,4,37,cz4a6wmzx2obyisadhgaccx7b,1,39.4,33.7,2022-09-10T16:35:28.101Z,2022-09-11T04:26:30Z,3772191435,178,,3770011407,140,33.8,3770011403,152,,3770011405,56,Back,3770011401,5,,3770011411,212,5.9,3770011413,213,3.1,3770011409,141,33.9,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082189,35,1,1,4,38,cz4a6wmzx2obyisadhgaccx7b,1,34.3,34.5,2022-09-10T16:35:30.020Z,2022-09-11T04:26:35Z,3770011769,140,34.2,3772191677,178,,3770011771,141,67.9,3770011775,213,1.6,3770011773,212,22.7,3770011767,56,Back,,,,,,,58ixsja4yf7pskmshzo7ohwfe,S. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082231,36,1,1,4,43,cz4a6wmzx2obyisadhgaccx7b,1,47.1,75.1,2022-09-10T16:35:35.044Z,2022-09-11T04:26:45Z,3770012021,213,0.9,3772191825,178,,3770012017,141,96.9,3770012013,56,Left,3770012015,140,57.5,3770012019,212,18.4,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082251,37,1,1,4,46,cz4a6wmzx2obyisadhgaccx7b,0,57.4,96.9,2022-09-10T16:35:37.531Z,2022-09-11T04:26:50Z,3772192077,178,,3770012147,140,75.3,3770012145,56,Left,3770012151,212,19.1,3770012153,213,0.2,3770012149,141,100.0,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082255,38,5,1,4,47,cz4a6wmzx2obyisadhgaccx7b,0,72.9,101.6,2022-09-10T16:35:38.723Z,2022-09-11T04:26:54Z,3770013347,233,48,3770012175,347,,3770012171,56,Left,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082461,48,5,1,4,47,eq1oq6y61xnzq88zu0cnw131z,1,27.1,-1.6,2022-09-10T16:35:38.723Z,2022-09-11T04:26:54Z,3770013309,233,38,3770013291,56,Back,3770013293,347,,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082483,49,1,1,5,5,eq1oq6y61xnzq88zu0cnw131z,1,41.6,0,2022-09-10T16:35:56.266Z,2022-09-11T04:27:02Z,3770013437,141,6.8,3770013433,140,60.9,3770013431,56,Right,3770013443,212,21.1,3770013429,107,,3770013449,213,0.3,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082495,50,1,1,5,6,eq1oq6y61xnzq88zu0cnw131z,0,60.9,6.8,2022-09-10T16:35:57.977Z,2022-09-11T04:27:10Z,3770013517,3,,3770013519,168,,3772193537,178,,3770013527,212,4.6,3770013531,213,0.1,3770013523,140,65.3,3770013521,56,Right,3770013525,141,7.3,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082565,39,1,1,5,7,cz4a6wmzx2obyisadhgaccx7b,0,39.6,93.3,2022-09-10T16:35:58.834Z,2022-09-11T04:27:16Z,3770013847,56,Left,3770013845,157,,3772193773,178,,3770013855,213,6.2,3770013851,141,90.6,3770013853,212,30.3,3770013857,1,,3770013849,140,68.4,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082569,51,61,1,5,11,eq1oq6y61xnzq88zu0cnw131z,0,29.1,8.3,2022-09-10T16:36:02.806Z,2022-09-11T04:27:37Z,3770013877,56,Back,3772194259,178,,,,,,,,,,,,,,,,,,,,b7fqivvacy7mmarlp180k276d,V. Lampropoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082665,40,5,1,5,13,cz4a6wmzx2obyisadhgaccx7b,1,69.3,102,2022-09-10T16:36:04.259Z,2022-09-11T04:27:40Z,3770014361,347,,3770014357,56,Left,3770014403,233,52,,,,,,,,,,,,,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082579,52,5,1,5,13,eq1oq6y61xnzq88zu0cnw131z,0,30.7,-2,2022-09-10T16:36:04.259Z,2022-09-11T04:27:41Z,3770014407,233,40,3770013903,56,Back,3770013905,347,,,,,,,,,,,,,,,,,b7fqivvacy7mmarlp180k276d,V. Lampropoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082675,41,1,1,5,16,cz4a6wmzx2obyisadhgaccx7b,1,68.1,100,2022-09-10T16:36:07.673Z,2022-09-11T04:27:54Z,3770014423,56,Left,3770014431,213,5.1,3770014427,141,92.9,3770014425,140,70.7,3770014421,107,,3770014429,212,6.8,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082693,42,1,1,5,18,cz4a6wmzx2obyisadhgaccx7b,1,70.7,92.9,2022-09-10T16:36:09.566Z,2022-09-11T04:28:00Z,3770014531,140,71.1,3770014535,212,2.6,3770014537,213,1.4,3770014533,141,96.6,3772195013,178,,3770014529,56,Left,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082719,43,1,1,5,20,cz4a6wmzx2obyisadhgaccx7b,1,71.1,96.6,2022-09-10T16:36:11.859Z,2022-09-11T04:28:07Z,3772195407,178,,3770014639,212,13.4,3770014641,213,3.7,3770014635,140,60.5,3770014637,141,85.6,3770014633,56,Left,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082789,44,1,1,5,22,cz4a6wmzx2obyisadhgaccx7b,1,58.4,82.9,2022-09-10T16:36:13.879Z,2022-09-11T04:28:22Z,3770014939,140,54.5,3772195619,178,,3770014947,213,4.4,3770014945,212,14.1,3770014941,141,63.0,3770014937,56,Center,,,,,,,58jjd14yvf4d6tvqcz4xo3a7e,F. Flick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082827,45,1,1,5,27,cz4a6wmzx2obyisadhgaccx7b,1,64.1,54.5,2022-09-10T16:36:18.209Z,2022-09-11T04:28:29Z,3770015159,141,30.3,3772196097,178,,3770015155,56,Center,3770015157,140,62.6,3770015161,212,16.5,3770015163,213,4.6,,,,,,,58ixsja4yf7pskmshzo7ohwfe,S. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082851,46,1,1,5,30,cz4a6wmzx2obyisadhgaccx7b,1,64.7,20,2022-09-10T16:36:21.095Z,2022-09-11T04:28:34Z,3770015279,56,Right,3770015281,140,74.8,3770015285,212,12.5,3770015283,141,10.4,3770015287,213,5.7,3772196673,178,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082873,47,1,1,5,31,cz4a6wmzx2obyisadhgaccx7b,1,74.8,10.4,2022-09-10T16:36:22.902Z,2022-09-11T04:28:39Z,3772196889,178,,3770015405,212,13.4,3770015401,140,63.8,3770015407,213,2.6,3770015399,56,Right,3770015403,141,20.3,,,,,,,aahyom322jdc6f21960ycuzth,J. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082903,48,1,1,5,33,cz4a6wmzx2obyisadhgaccx7b,1,63.4,20,2022-09-10T16:36:24.969Z,2022-09-11T04:28:58Z,3770015531,56,Center,3772197057,178,,3770015535,140,76.1,3770015543,212,14.6,3770015547,213,0.4,3770015539,141,28.6,,,,,,,58ixsja4yf7pskmshzo7ohwfe,S. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082909,49,1,1,5,36,cz4a6wmzx2obyisadhgaccx7b,0,74.6,30.9,2022-09-10T16:36:27.073Z,2022-09-11T04:29:06Z,3770015577,212,1.0,3770015575,141,31.3,3770015653,286,,3770015649,233,53,3772197673,178,,3770015573,140,75.5,3770015571,56,Center,3770015579,213,0.3,w2jovd0ta6to004lvlri5gtm,H. Matriciani,3770015647,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082911,53,74,1,5,36,eq1oq6y61xnzq88zu0cnw131z,1,24.2,64.3,2022-09-10T16:36:27.174Z,2022-09-11T04:29:10Z,3772197963,178,,3770015581,56,Back,3770015585,285,,3770015663,233,49,,,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082985,50,1,1,5,39,cz4a6wmzx2obyisadhgaccx7b,1,60.7,59.3,2022-09-10T16:36:30.694Z,2022-09-11T04:29:20Z,3770016011,213,3.5,3770016009,212,15.4,3772198225,178,,3770016007,141,51.8,3770016003,56,Back,3770016005,140,46.9,,,,,,,58jjd14yvf4d6tvqcz4xo3a7e,F. Flick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458082937,54,43,1,5,39,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-09-10T16:36:31.054Z,2022-09-10T16:37:13Z,3770018849,144,61,3770015743,56,Back,,,,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083013,51,1,1,5,40,cz4a6wmzx2obyisadhgaccx7b,1,45.6,47,2022-09-10T16:36:31.948Z,2022-09-11T04:29:27Z,3772199535,178,,3770016135,212,11.3,3770016137,213,0.0,3770016125,56,Center,3770016133,141,47.6,3770016129,140,56.4,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083035,52,1,1,5,42,cz4a6wmzx2obyisadhgaccx7b,1,56.3,47.6,2022-09-10T16:36:34.056Z,2022-09-11T04:29:35Z,3770016261,213,2.8,3772200131,178,,3770016255,140,42.9,3770016259,212,15.1,3770016253,56,Back,3770016257,141,55.7,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083089,53,1,1,5,44,cz4a6wmzx2obyisadhgaccx7b,1,42.9,55.8,2022-09-10T16:36:35.447Z,2022-09-11T04:29:43Z,3772200485,178,,3770016519,213,2.0,3770016511,56,Back,3770016515,141,82.9,3770016517,212,20.1,3770016513,140,35.3,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083119,54,1,1,5,47,cz4a6wmzx2obyisadhgaccx7b,1,35.6,83,2022-09-10T16:36:38.768Z,2022-09-11T04:29:49Z,3770016695,212,11.1,3770016693,141,67.0,3770016697,213,4.5,3770016687,140,33.5,3770016685,56,Back,3772200781,178,,,,,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083201,55,1,1,5,50,cz4a6wmzx2obyisadhgaccx7b,1,34.6,58.1,2022-09-10T16:36:42.025Z,2022-09-11T04:29:56Z,3770017075,140,33.9,3770017071,56,Back,3770017085,213,4.7,3770017083,212,18.6,3770017079,141,30.7,3772201073,178,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083231,56,1,1,5,55,cz4a6wmzx2obyisadhgaccx7b,1,41,26.7,2022-09-10T16:36:46.893Z,2022-09-11T04:30:02Z,3770017237,56,Center,3770017245,213,0.2,3770017241,141,33.7,3770017243,212,21.4,3770017239,140,60.9,3772201717,178,,,,,,,,58ixsja4yf7pskmshzo7ohwfe,S. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083279,57,1,1,5,57,cz4a6wmzx2obyisadhgaccx7b,1,61.2,31.2,2022-09-10T16:36:48.107Z,2022-09-11T04:30:08Z,3770017493,140,67.6,3770017497,212,19.0,3770017499,213,5.1,3770017495,141,5.0,3770017491,56,Right,3772201877,178,,,,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458495319,1076,83,1,6,0,eq1oq6y61xnzq88zu0cnw131z,1,32.9,94,2022-09-10T16:36:51.642Z,2022-09-11T04:58:51Z,3772302879,399,192774,,,,,,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083303,58,1,1,6,2,cz4a6wmzx2obyisadhgaccx7b,1,61.2,28.3,2022-09-10T16:36:53.940Z,2022-09-11T04:30:15Z,3772202473,178,,3770017609,140,53.7,3770017613,212,8.9,3770017611,141,34.3,3770017615,213,2.7,3770017605,56,Center,,,,,,,aahyom322jdc6f21960ycuzth,J. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083367,59,1,1,6,5,cz4a6wmzx2obyisadhgaccx7b,1,53.9,30.9,2022-09-10T16:36:56.287Z,2022-09-11T04:30:27Z,3770017999,140,41.3,3770018003,212,13.3,3770018005,213,3.2,3770018001,141,29.7,3770017997,56,Back,3772202793,178,,,,,,,,58jjd14yvf4d6tvqcz4xo3a7e,F. Flick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083453,60,1,1,6,10,cz4a6wmzx2obyisadhgaccx7b,1,45.7,31.2,2022-09-10T16:37:01.153Z,2022-09-11T04:30:32Z,3770018497,1,,3770018493,212,41.6,3770018491,141,14.6,3770018495,213,6.0,3770018489,140,83.8,3772203043,178,,3770018485,155,,3770018487,56,Right,58ixsja4yf7pskmshzo7ohwfe,S. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083481,61,1,1,6,15,cz4a6wmzx2obyisadhgaccx7b,1,93.2,8.6,2022-09-10T16:37:07.025Z,2022-09-11T04:30:38Z,3772203539,178,,3770018635,140,96.9,3770018639,212,9.6,3770018633,56,Center,3770018637,141,21.5,3770018641,213,1.2,,,,,,,aahyom322jdc6f21960ycuzth,J. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083485,62,1,1,6,17,cz4a6wmzx2obyisadhgaccx7b,0,96.9,21.5,2022-09-10T16:37:08.473Z,2022-09-11T04:30:49Z,3772206451,178,,3770882135,386,,3770882137,20,,3770882133,225,,3770018669,56,Center,3770018675,212,15.3,3770018665,2,,3770018671,140,94.8,dgysidzshgxqm3jegaihwi5wq,T. Krauß,3770018673,141,43.7,3770018677,213,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
