id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2475390187,133,1,1,12,9,7ad69ngbpjuyzv96drf8d9sn2,1,41.3,78.7,2022-10-22T13:42:30.469Z,2022-10-23T03:02:59Z,3865193513,178,,3862009673,140,43.3,3862009679,213,1.4,3862009677,212,9.7,3862009671,56,Back,3862009675,141,92.7,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475390243,134,1,1,12,11,7ad69ngbpjuyzv96drf8d9sn2,1,43.3,92.7,2022-10-22T13:42:33.054Z,2022-10-23T03:03:07Z,3862009897,212,9.5,3862009895,141,79.7,3862009891,56,Back,3862009899,213,4.3,3865193623,178,,3862009893,140,39.9,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475390329,135,1,1,12,12,7ad69ngbpjuyzv96drf8d9sn2,1,39.9,79.7,2022-10-22T13:42:34.214Z,2022-10-23T03:03:10Z,3862010383,141,76.6,3865193675,178,,3862010385,212,11.8,3862010381,140,28.8,3862010375,56,Back,3862010389,213,3.3,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475390405,136,1,1,12,17,7ad69ngbpjuyzv96drf8d9sn2,1,36,63.3,2022-10-22T13:42:38.383Z,2022-10-23T03:03:12Z,3862010703,141,52.3,3862010701,140,45.2,3862010705,212,12.2,3862010707,213,5.6,3862010699,56,Back,3865193695,178,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475390453,137,1,1,12,20,7ad69ngbpjuyzv96drf8d9sn2,1,44,61.9,2022-10-22T13:42:42.095Z,2022-10-23T03:03:14Z,3862010907,140,34.9,3862010911,212,11.6,3862010905,56,Back,3862010909,141,71.6,3862010913,213,2.5,3865193707,178,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475390485,138,1,1,12,22,7ad69ngbpjuyzv96drf8d9sn2,1,34.9,71.6,2022-10-22T13:42:43.623Z,2022-10-23T03:03:15Z,3865193723,178,,3862011073,56,Back,3862011083,213,0.7,3862011077,141,87.5,3862011075,140,46.5,3862011079,212,16.3,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475390511,139,1,1,12,24,7ad69ngbpjuyzv96drf8d9sn2,0,46.5,87.5,2022-10-22T13:42:45.404Z,2022-10-23T03:03:19Z,3865193797,178,,3862011237,140,59.0,3862011235,56,Center,3862011243,213,5.8,3862011239,141,76.8,3862011241,212,15.0,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475998381,819,67,1,12,24,a8l3w3n0j99qjlsxj3jnmgkz1,1,40.4,26.1,2022-10-22T13:42:46.200Z,2022-10-23T05:38:14Z,3865280477,233,1010,,,,,,,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475998379,1010,67,1,12,24,7ad69ngbpjuyzv96drf8d9sn2,0,59.6,73.9,2022-10-22T13:42:46.201Z,2022-10-23T04:37:54Z,3865280481,233,819,,,,,,,,,,,,,,,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475390513,102,8,1,12,24,a8l3w3n0j99qjlsxj3jnmgkz1,1,43.8,21.5,2022-10-22T13:42:46.228Z,2022-10-23T05:38:15Z,3865193883,178,,3862011247,56,Back,3863578365,385,,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475390657,140,1,1,12,28,7ad69ngbpjuyzv96drf8d9sn2,1,36.8,65.1,2022-10-22T13:42:50.223Z,2022-10-23T03:03:27Z,3862011949,213,5.9,3865193923,178,,3862011941,56,Center,3862011945,141,35.4,3862011947,212,49.3,3862011939,155,,3862011997,4,,3862011943,140,79.6,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,3862011951,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475390715,141,43,1,12,36,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2022-10-22T13:42:57.698Z,2022-10-22T13:43:30Z,3862012261,56,Center,3862012349,233,103,3862012263,286,0,3862015539,144,50,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475390727,103,43,1,12,36,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-10-22T13:42:57.699Z,2022-10-22T13:43:31Z,3862012305,56,Back,3862015583,144,7,3862012309,285,0,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475390833,142,1,1,12,37,7ad69ngbpjuyzv96drf8d9sn2,1,94.9,11.2,2022-10-22T13:42:58.359Z,2022-10-23T03:03:33Z,3862012785,141,9.0,3862012781,56,Right,3862012787,212,8.6,3865193977,178,,3862012791,213,3.3,3862012783,140,86.8,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475390855,143,1,1,12,40,7ad69ngbpjuyzv96drf8d9sn2,1,81.2,18,2022-10-22T13:43:02.183Z,2022-10-23T03:03:35Z,3862012931,213,3.2,3862012923,56,Right,3865194017,178,,3862012929,212,9.7,3862012927,141,16.6,3862012925,140,72.0,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475390919,144,1,1,12,41,7ad69ngbpjuyzv96drf8d9sn2,1,72,16.6,2022-10-22T13:43:02.799Z,2022-10-23T03:03:37Z,3865194039,178,,3862013251,212,11.8,3862013249,141,7.0,3862013253,213,5.7,3862013247,140,81.4,3862013241,56,Right,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475390995,145,1,1,12,44,7ad69ngbpjuyzv96drf8d9sn2,1,80.1,8.3,2022-10-22T13:43:05.501Z,2022-10-23T03:03:48Z,3865194099,178,,3862017095,210,15,3862013563,212,25.4,3862013561,141,41.5,3862013565,213,2.0,3862013559,140,69.0,3862013557,56,Center,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2475391001,146,15,1,12,47,7ad69ngbpjuyzv96drf8d9sn2,1,73.8,43.7,2022-10-22T13:43:08.531Z,2022-10-23T03:03:48Z,3862013585,18,,3862017103,29,,3862017113,215,,3862013589,56,Center,3862016085,82,,3862017121,230,98.1,3862016081,72,,3865194195,178,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,3862017123,231,49.1,3862017109,102,3862017119,147,3862013583,22,,3862017117,146,3862017115,139,,49.0,45.7,,83.6,3862017101,78,3862017111,103,19,3862017105,55,145,,,,,,,,,,,,,
2475391229,152,61,1,12,47,7ad69ngbpjuyzv96drf8d9sn2,1,85.8,47.4,2022-10-22T13:43:08.897Z,2022-10-23T03:03:56Z,3865194307,178,,3862014973,228,,3862014693,56,Center,,,,,,,,,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475391033,104,61,1,12,47,a8l3w3n0j99qjlsxj3jnmgkz1,1,20.4,58.2,2022-10-22T13:43:09.146Z,2022-10-23T03:04:06Z,3865194449,178,,3862013767,56,Back,,,,,,,,,,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475391075,147,1,1,12,49,7ad69ngbpjuyzv96drf8d9sn2,1,86,41.8,2022-10-22T13:43:11.087Z,2022-10-23T03:04:12Z,3862013993,56,Center,3862013995,140,90.1,3862014001,213,5.3,3862013997,141,33.0,3862022179,154,,3865194483,178,,3862022177,210,15,3862013999,212,7.4,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2475391083,148,15,1,12,51,7ad69ngbpjuyzv96drf8d9sn2,1,93.6,31.4,2022-10-22T13:43:12.719Z,2022-10-23T03:04:13Z,3862018043,20,,3862022193,154,,3862022189,78,,3865194523,178,,3862022203,146,98.6,3862014029,63,,3862022201,103,1.9,3862022205,147,45.3,9qo448ueot8pfc5oqo378wag9,J. Frimpong,3862014027,22,,3862022199,102,3862014031,56,3862022195,55,147,3862022191,29,3862018085,233,105,51.4,Center,,,,,,,,,,,,,,,,,,,,,,,
2475391137,105,10,1,12,51,a8l3w3n0j99qjlsxj3jnmgkz1,1,1.1,53.6,2022-10-22T13:43:13.018Z,2022-10-23T03:04:17Z,3862014271,56,Back,3862018123,233,148,3862014269,182,,3862014267,179,,3863585949,376,,3862014265,173,,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475391167,149,1,1,12,54,7ad69ngbpjuyzv96drf8d9sn2,1,84.4,69.7,2022-10-22T13:43:16.085Z,2022-10-23T03:04:26Z,3862014403,212,8.0,3865194601,178,,3862014405,213,3.9,3862014401,141,61.8,3862014399,140,78.7,3862025627,210,13,3862014397,56,Center,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2475391175,150,13,1,12,55,7ad69ngbpjuyzv96drf8d9sn2,1,77.8,62.5,2022-10-22T13:43:16.973Z,2022-10-23T03:04:26Z,3862025649,102,56.5,3862025653,215,,3862025645,55,149,3862025641,77,,3862025639,121,,3865194675,178,,3862014443,56,Center,3862014441,18,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,3862014439,22,,3862024885,72,3862025659,231,3862025643,29,,3862025657,230,3862025655,328,,,52.3,,98.9,3862025651,103,,,,,,,65.3,,,,,,,,,,,,
2475391193,106,5,1,12,56,a8l3w3n0j99qjlsxj3jnmgkz1,1,-1.6,45.6,2022-10-22T13:43:18.095Z,2022-10-23T03:04:29Z,3862014529,346,,3862014537,233,151,3862014527,56,Back,,,,,,,,,,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475391191,151,5,1,12,56,7ad69ngbpjuyzv96drf8d9sn2,0,101.6,54.4,2022-10-22T13:43:18.095Z,2022-10-23T03:04:29Z,3862014521,346,,3862014557,233,106,3862014519,56,Center,,,,,,,,,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475391935,107,1,1,13,36,a8l3w3n0j99qjlsxj3jnmgkz1,0,4.6,46.1,2022-10-22T13:43:57.506Z,2022-10-23T03:04:38Z,3862018497,141,81.4,3862018491,124,,3862018495,140,57.1,3862018499,212,60.1,3862018507,74,,3862018501,213,0.4,3862018493,56,Left,3862018503,1,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475391965,153,44,1,13,39,7ad69ngbpjuyzv96drf8d9sn2,1,38.4,26.8,2022-10-22T13:44:01.067Z,2022-10-23T05:38:15Z,3862018645,56,Back,3862018649,285,,3862018715,233,108,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475391949,108,44,1,13,39,a8l3w3n0j99qjlsxj3jnmgkz1,0,61.6,73.2,2022-10-22T13:44:01.068Z,2022-10-23T03:04:40Z,3862018569,56,Center,3862018753,233,153,3862018571,286,,,,,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475391993,154,1,1,13,39,7ad69ngbpjuyzv96drf8d9sn2,1,36.1,34.9,2022-10-22T13:44:01.173Z,2022-10-23T05:38:15Z,3862018843,3,,3862018851,212,14.4,3862018853,213,1.0,3862018847,140,43.5,3862018845,56,Back,3865195035,388,,3862018849,141,52.8,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392041,155,1,1,13,41,7ad69ngbpjuyzv96drf8d9sn2,1,43.5,52.8,2022-10-22T13:44:03.176Z,2022-10-23T03:04:48Z,3865195071,388,,3862019071,212,16.1,3862019069,141,67.2,3862019073,213,2.5,3862019067,140,31.3,3862019065,56,Back,3862019061,3,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392047,156,49,1,13,43,7ad69ngbpjuyzv96drf8d9sn2,1,33,70.4,2022-10-22T13:44:05.167Z,2022-10-23T03:04:52Z,,,,,,,,,,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392113,157,50,1,13,44,7ad69ngbpjuyzv96drf8d9sn2,1,33.9,72.8,2022-10-22T13:44:05.895Z,2022-10-23T03:04:56Z,3862019379,56,Back,3862019559,286,,3862019561,233,109,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392125,109,7,1,13,44,a8l3w3n0j99qjlsxj3jnmgkz1,1,66.1,27.2,2022-10-22T13:44:06.072Z,2022-10-23T03:05:01Z,3862019443,285,,3863593529,385,,3862019497,233,157,3862019439,167,,3862019441,56,Center,3865195331,178,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392133,110,5,1,13,47,a8l3w3n0j99qjlsxj3jnmgkz1,0,71.6,-1.6,2022-10-22T13:44:08.939Z,2022-10-23T03:05:03Z,3862019475,347,,3862019473,56,Right,3862019829,233,158,,,,,,,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392193,158,5,1,13,47,7ad69ngbpjuyzv96drf8d9sn2,1,28.4,101.6,2022-10-22T13:44:08.939Z,2022-10-23T03:05:03Z,3862019789,56,Back,3862019791,347,,3862019803,233,110,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392235,159,1,1,13,51,7ad69ngbpjuyzv96drf8d9sn2,1,31.3,100,2022-10-22T13:44:12.716Z,2022-10-23T03:05:06Z,3862020009,141,86.3,3862020011,212,17.2,3862020005,56,Back,3862020007,140,18.4,3862020013,213,3.8,3862020003,107,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392345,160,1,1,13,54,7ad69ngbpjuyzv96drf8d9sn2,1,18.5,84.6,2022-10-22T13:44:15.613Z,2022-10-23T03:05:10Z,3862020523,141,96.1,3862020527,213,0.8,3862020521,140,25.2,3862020525,212,10.5,3865195487,178,,3862020519,56,Back,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392433,161,1,1,13,56,7ad69ngbpjuyzv96drf8d9sn2,1,28,93,2022-10-22T13:44:18.240Z,2022-10-23T03:05:13Z,3862020995,141,15.8,3862020991,56,Back,3862020997,212,52.7,3862020999,213,4.8,3862020993,140,32.2,3862020989,196,,3862020987,155,,3865195523,178,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,3862021001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392465,162,1,1,14,1,7ad69ngbpjuyzv96drf8d9sn2,1,32.2,15.8,2022-10-22T13:44:22.743Z,2022-10-23T03:05:16Z,3862021131,141,12.5,3862021135,212,14.9,3862021139,213,6.1,3865195569,178,,3862021127,140,46.2,3862021125,56,Back,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392473,163,1,1,14,3,7ad69ngbpjuyzv96drf8d9sn2,0,52.4,7.5,2022-10-22T13:44:25.191Z,2022-10-23T03:05:18Z,3862021163,140,53.8,3862021253,236,,3865195595,178,,3862021167,212,2.1,3862021261,286,,3862021165,141,5.3,3862021161,56,Right,3862021169,213,5.5,9ydkbbygq6uocors9kcdnzbop,M. Diaby,3862021255,233,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392481,111,74,1,14,3,a8l3w3n0j99qjlsxj3jnmgkz1,1,43.9,95.6,2022-10-22T13:44:25.232Z,2022-10-23T03:05:20Z,3862021281,233,163,3862021209,56,Back,3862021211,285,,3865195631,178,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392501,112,5,1,14,4,a8l3w3n0j99qjlsxj3jnmgkz1,0,48.7,102,2022-10-22T13:44:25.472Z,2022-10-23T03:05:24Z,3862021595,233,164,3862021291,347,,3862021289,56,Back,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392537,164,5,1,14,4,7ad69ngbpjuyzv96drf8d9sn2,1,51.3,-2,2022-10-22T13:44:25.472Z,2022-10-23T03:05:24Z,3862021553,233,112,3862021453,347,,3862021451,56,Right,,,,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392727,165,1,1,14,14,7ad69ngbpjuyzv96drf8d9sn2,1,50.4,0,2022-10-22T13:44:36.145Z,2022-10-23T03:05:30Z,3862022449,213,0.6,3862022441,56,Right,3862022445,141,12.5,3862022447,212,16.5,3862022439,107,,3862022443,140,63.0,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475449183,442,43,1,14,16,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2022-10-22T13:44:38.244Z,2022-10-22T17:05:51Z,3862311955,56,Right,3862311957,286,0,3863601341,144,50,,,,,,,,,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475449215,407,43,1,14,17,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-10-22T13:44:38.245Z,2022-10-22T17:05:49Z,3862312153,56,Back,3863601089,144,7,3862312155,285,0,3862312177,233,442,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475999317,821,83,1,14,17,a8l3w3n0j99qjlsxj3jnmgkz1,1,36.4,88.4,2022-10-22T13:44:38.688Z,2022-10-23T04:43:49Z,3865285965,399,467008,,,,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392745,166,1,1,14,17,7ad69ngbpjuyzv96drf8d9sn2,1,61.7,10.5,2022-10-22T13:44:38.712Z,2022-10-23T03:05:38Z,3862022539,140,56.4,3862022543,212,5.7,3862022537,56,Right,3865196013,178,,3862022541,141,8.8,3862022545,213,3.3,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392749,167,50,1,14,18,7ad69ngbpjuyzv96drf8d9sn2,1,54.4,14.2,2022-10-22T13:44:39.636Z,2022-10-23T03:05:42Z,3862022613,233,113,3862022553,286,,3862022551,56,Right,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392753,113,7,1,14,19,a8l3w3n0j99qjlsxj3jnmgkz1,1,45.6,85.8,2022-10-22T13:44:40.589Z,2022-10-23T03:05:47Z,3862022589,233,167,3862022571,285,,3863604157,384,,3862022569,56,Back,3865196209,178,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392757,114,49,1,14,20,a8l3w3n0j99qjlsxj3jnmgkz1,1,43.1,93,2022-10-22T13:44:41.600Z,2022-10-23T03:05:50Z,,,,,,,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392829,115,1,1,14,20,a8l3w3n0j99qjlsxj3jnmgkz1,1,43.9,93.2,2022-10-22T13:44:41.673Z,2022-10-23T03:05:55Z,3862022939,141,81.8,3865196315,178,,3862022937,140,50.7,3862022943,213,5.5,3862022935,56,Left,3862022941,212,10.5,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392839,116,4,1,14,22,a8l3w3n0j99qjlsxj3jnmgkz1,1,51.1,84.8,2022-10-22T13:44:43.460Z,2022-10-23T03:05:58Z,3863609029,294,,3862022993,152,,3862022997,286,,3862023037,233,168,3862022989,13,,3862022991,56,Left,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392809,168,4,1,14,22,7ad69ngbpjuyzv96drf8d9sn2,0,48.9,15.2,2022-10-22T13:44:43.461Z,2022-10-23T03:05:58Z,3865196373,178,,3862022839,152,,3862022831,13,,3862022835,56,Back,3863609373,294,,3862023079,233,116,3862022847,285,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475393079,117,1,1,14,34,a8l3w3n0j99qjlsxj3jnmgkz1,1,54.2,79.1,2022-10-22T13:44:55.403Z,2022-10-23T03:06:03Z,3862024063,5,,3862024071,141,94.1,3862024075,213,0.9,3865196471,178,,3862024065,152,,3862024067,56,Left,3862024073,212,13.0,3862024069,140,61.9,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475393139,118,1,1,14,38,a8l3w3n0j99qjlsxj3jnmgkz1,0,70.4,91.8,2022-10-22T13:44:59.834Z,2022-10-23T03:06:04Z,3862024319,141,23.3,3865196497,178,,3862024317,140,100.0,3862024325,1,,3862024321,212,56.1,3862024315,56,Center,3862024313,155,,3862024323,213,5.3,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,3863610741,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475393143,119,5,1,14,42,a8l3w3n0j99qjlsxj3jnmgkz1,0,100.6,25.1,2022-10-22T13:45:03.653Z,2022-10-23T03:06:07Z,3862024343,56,Center,3862024345,346,,3862024391,233,169,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475393125,169,5,1,14,42,7ad69ngbpjuyzv96drf8d9sn2,1,-0.6,74.9,2022-10-22T13:45:03.653Z,2022-10-23T03:06:08Z,3862024271,346,,3862024369,233,119,3862024269,56,Back,,,,,,,,,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475393503,170,1,1,15,0,7ad69ngbpjuyzv96drf8d9sn2,1,5,59.6,2022-10-22T13:45:21.393Z,2022-10-23T03:13:57Z,3862026091,237,,3862026083,141,87.3,3862026079,56,Back,3862026081,140,18.6,3862026077,124,,3862026085,212,23.6,3862026087,213,0.9,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475393533,171,1,1,15,2,7ad69ngbpjuyzv96drf8d9sn2,1,18.9,88.1,2022-10-22T13:45:24.181Z,2022-10-23T03:14:02Z,3862026229,213,6.0,3862026227,212,9.8,3865203501,178,,3862026221,56,Back,3862026225,141,83.4,3862026223,140,27.7,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475393577,172,1,1,15,4,7ad69ngbpjuyzv96drf8d9sn2,0,28.1,83.4,2022-10-22T13:45:25.729Z,2022-10-23T03:14:09Z,3865203591,178,,3862026403,212,32.8,3862026397,56,Left,3862026405,213,0.1,3862026401,141,90.2,3862026407,1,,3862026399,140,59.0,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
