id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/17/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2533873367,31,1,1,1,39,go76xxm0xyfgqt1h6tcrtimm,0,54.3,0,2023-04-15T16:31:54.362Z,2023-04-16T06:30:34Z,4191562283,140,62.9,4191562289,213,1.1,4191562281,56,Center,4191562287,212,19.2,4191562285,141,23.2,4191562279,107,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873375,25,49,1,1,40,c5hderjlkcoaze51e5wgvptk,1,42.5,73,2023-04-15T16:31:55.541Z,2023-04-16T06:30:38Z,,,,,,,,,,,,,,,,,,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873397,26,1,1,1,42,c5hderjlkcoaze51e5wgvptk,1,43.2,69,2023-04-15T16:31:57.862Z,2023-04-16T06:30:42Z,4191562461,140,53.7,4191562459,56,Center,4191562463,141,77.6,4191562467,213,0.5,4194058997,178,,4191562465,212,12.5,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873415,27,1,1,1,44,c5hderjlkcoaze51e5wgvptk,1,53.7,77.5,2023-04-15T16:31:59.502Z,2023-04-16T06:30:44Z,4194059061,178,,4191562545,140,45.9,4191562547,141,68.8,4191562543,56,Back,4191562551,213,3.8,4191562549,212,10.1,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873511,28,1,1,1,46,c5hderjlkcoaze51e5wgvptk,1,46.8,70.5,2023-04-15T16:32:01.144Z,2023-04-16T06:30:47Z,4191563029,140,70.5,4191563033,141,95.6,4191563037,213,0.6,4194059107,178,,4191563035,212,30.2,4191563023,56,Left,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873521,29,3,1,1,52,c5hderjlkcoaze51e5wgvptk,0,78.2,72.4,2023-04-15T16:32:07.760Z,2023-04-16T06:30:53Z,4192771441,464,,4191563069,56,Center,4191563071,286,,4191563207,233,32,4194059203,178,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873547,32,7,1,1,52,go76xxm0xyfgqt1h6tcrtimm,0,21.8,27.6,2023-04-15T16:32:07.862Z,2023-04-16T06:30:57Z,4191563187,285,,4191563185,56,Back,4192771645,383,,4194059267,178,,4191563201,233,29,,,,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873605,30,1,1,1,56,c5hderjlkcoaze51e5wgvptk,1,90.5,83.3,2023-04-15T16:32:11.757Z,2023-04-16T06:31:11Z,4191563447,56,Left,4191563451,141,89.0,4191563453,212,14.0,4194059569,178,,4191563449,140,77.7,4191563455,213,2.9,,,,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873635,31,1,1,1,59,c5hderjlkcoaze51e5wgvptk,1,78,88.9,2023-04-15T16:32:14.942Z,2023-04-16T06:31:14Z,4194059643,178,,4191563581,213,0.3,4191563579,212,10.9,4191563577,141,93.0,4191563575,140,88.0,4191563573,56,Left,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873651,32,1,1,2,1,c5hderjlkcoaze51e5wgvptk,0,89.8,93.2,2023-04-15T16:32:17.010Z,2023-04-16T06:31:21Z,4191563643,213,5.0,4194059771,178,,4191563633,155,,4191563635,56,Center,4192772251,224,,4191563637,140,96.9,4191563639,141,52.1,4192772253,72,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,4191563641,212,28.9,4191563631,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873657,33,52,1,2,3,go76xxm0xyfgqt1h6tcrtimm,1,4.1,47.5,2023-04-15T16:32:18.258Z,2023-04-16T06:31:27Z,4192772433,377,,4194059989,178,,,,,,,,,,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873769,34,80,1,2,11,go76xxm0xyfgqt1h6tcrtimm,0,9.6,47.3,2023-04-15T16:32:26.967Z,2023-04-16T06:31:39Z,4194060297,178,,,,,,,,,,,,,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873903,35,1,1,2,18,go76xxm0xyfgqt1h6tcrtimm,1,8.8,48.1,2023-04-15T16:32:33.965Z,2023-04-16T06:31:42Z,4191564935,212,15.7,4191564937,213,5.0,4194060435,178,,4191564933,141,25.9,4191564929,56,Back,4191564931,140,12.9,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873961,36,1,1,2,23,go76xxm0xyfgqt1h6tcrtimm,1,11,15.3,2023-04-15T16:32:38.117Z,2023-04-16T06:31:46Z,4191565189,140,6.9,4191565195,213,1.8,4191565193,212,19.2,4191565191,141,42.8,4191565187,56,Back,4194060525,178,,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874005,37,1,1,2,25,go76xxm0xyfgqt1h6tcrtimm,1,7.6,42.6,2023-04-15T16:32:40.957Z,2023-04-16T06:31:48Z,4191565431,140,12.8,4191565429,56,Back,4191565441,213,1.3,4194060579,178,,4191565439,212,23.0,4191565435,141,75.4,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874007,38,61,1,2,27,go76xxm0xyfgqt1h6tcrtimm,1,12.8,75.4,2023-04-15T16:32:42.275Z,2023-04-16T06:31:55Z,4191565445,56,Back,4194060771,178,,,,,,,,,,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874061,39,1,1,2,30,go76xxm0xyfgqt1h6tcrtimm,1,20.6,89.2,2023-04-15T16:32:45.745Z,2023-04-16T06:31:59Z,4191565763,140,23.9,4191565767,212,15.3,4191565765,141,67.3,4191565769,213,4.9,4191565761,56,Back,4194060845,178,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874081,40,1,1,2,34,go76xxm0xyfgqt1h6tcrtimm,1,29.7,61.6,2023-04-15T16:32:49.716Z,2023-04-16T06:32:02Z,4191565867,212,14.4,4191565865,141,44.4,4194060929,178,,4191565863,140,37.7,4191565861,56,Back,4191565869,213,5.3,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874091,41,1,1,2,35,go76xxm0xyfgqt1h6tcrtimm,1,37.7,43.8,2023-04-15T16:32:50.562Z,2023-04-16T06:32:07Z,4194061023,178,,4191565931,212,11.8,4191565929,141,28.9,4191565927,140,32.0,4191565933,213,4.2,4191565925,56,Back,,,,,,,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874131,42,1,1,2,38,go76xxm0xyfgqt1h6tcrtimm,1,33.8,27.5,2023-04-15T16:32:53.239Z,2023-04-16T06:32:10Z,4191566093,141,5.8,4191566095,212,16.8,4191566089,56,Back,4191566097,213,5.2,4194061085,178,,4191566091,140,41.5,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874183,43,1,1,2,41,go76xxm0xyfgqt1h6tcrtimm,1,36.5,9.1,2023-04-15T16:32:56.206Z,2023-04-16T06:32:12Z,4191566273,140,26.2,4191566277,212,14.2,4194061161,178,,4191566275,141,22.6,4191566281,213,2.4,4191566271,56,Back,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874209,44,1,1,2,43,go76xxm0xyfgqt1h6tcrtimm,1,24.3,26.3,2023-04-15T16:32:58.577Z,2023-04-16T06:32:15Z,4191566433,56,Back,4194061287,178,,4191566437,141,62.0,4191566435,140,22.6,4191566439,212,24.3,4191566441,213,1.6,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874257,45,1,1,2,46,go76xxm0xyfgqt1h6tcrtimm,1,23.7,61.3,2023-04-15T16:33:01.728Z,2023-04-16T06:32:17Z,4191566669,141,54.9,4191566671,212,8.1,4191566673,213,5.7,4191566665,56,Back,4194061321,178,,4191566667,140,30.2,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874283,46,1,1,2,51,go76xxm0xyfgqt1h6tcrtimm,1,39,63.4,2023-04-15T16:33:06.133Z,2023-04-16T06:32:20Z,4191566805,212,21.4,4194061401,178,,4191566811,213,1.5,4191566797,140,39.6,4191566801,141,94.8,4191566795,56,Back,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874425,47,1,1,2,53,go76xxm0xyfgqt1h6tcrtimm,1,38.9,94.6,2023-04-15T16:33:08.532Z,2023-04-16T06:32:23Z,4191567375,56,Back,4191567377,140,30.4,4191567383,213,4.1,4194061477,178,,4191567379,141,77.6,4191567381,212,14.6,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874443,48,1,1,2,59,go76xxm0xyfgqt1h6tcrtimm,1,26.2,55.8,2023-04-15T16:33:14.331Z,2023-04-16T06:32:32Z,4191567489,212,16.7,4194061715,178,,4191567491,213,4.4,4191567483,56,Back,4191567485,140,21.6,4191567487,141,32.3,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874489,49,1,1,3,1,go76xxm0xyfgqt1h6tcrtimm,1,20.8,30.2,2023-04-15T16:33:16.280Z,2023-04-16T06:32:35Z,4194061801,178,,4191567739,212,15.0,4191567741,213,5.0,4191567733,56,Back,4191567737,141,8.9,4191567735,140,24.4,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874571,50,1,1,3,3,go76xxm0xyfgqt1h6tcrtimm,1,24.3,7.9,2023-04-15T16:33:18.560Z,2023-04-16T06:32:37Z,4191568141,140,46.5,4191568139,56,Back,4191568147,213,0.4,4191568145,212,25.7,4191568143,141,23.8,4194061887,178,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874575,51,61,1,3,4,go76xxm0xyfgqt1h6tcrtimm,0,46.5,23.8,2023-04-15T16:33:19.825Z,2023-04-16T06:32:44Z,4194062101,178,,4194062099,21,,4191568157,56,Back,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874547,33,1,1,3,5,c5hderjlkcoaze51e5wgvptk,1,55.9,70.6,2023-04-15T16:33:20.438Z,2023-04-16T06:32:49Z,4191568053,56,Left,4191568055,140,59.2,4191568057,141,80.6,4191568059,212,7.6,4191568061,213,1.1,4194062163,178,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874551,34,49,1,3,6,c5hderjlkcoaze51e5wgvptk,1,59.2,80.6,2023-04-15T16:33:21.333Z,2023-04-16T06:32:53Z,,,,,,,,,,,,,,,,,,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874603,35,1,1,3,6,c5hderjlkcoaze51e5wgvptk,1,58.8,81.4,2023-04-15T16:33:21.353Z,2023-04-16T06:32:57Z,4191568333,56,Back,4191568337,141,83.9,4191568335,140,42.8,4194062331,178,,4191568339,212,16.9,4191568341,213,3.0,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874623,36,1,1,3,8,c5hderjlkcoaze51e5wgvptk,0,43.3,85.4,2023-04-15T16:33:23.681Z,2023-04-16T06:33:04Z,4191568441,141,91.8,4191568439,140,77.5,4191568445,213,0.1,4191568435,155,,4191568437,56,Left,4191568447,1,,4191568443,212,36.2,4194062461,178,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874635,52,49,1,3,13,go76xxm0xyfgqt1h6tcrtimm,1,14,12.2,2023-04-15T16:33:28.133Z,2023-04-16T06:33:11Z,,,,,,,,,,,,,,,,,,,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874697,53,1,1,3,14,go76xxm0xyfgqt1h6tcrtimm,1,9.9,14.3,2023-04-15T16:33:29.307Z,2023-04-16T06:33:16Z,4191568813,213,2.0,4191568809,141,40.7,4191568807,140,2.7,4191568805,56,Back,4191568811,212,19.5,4194062731,178,,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874791,54,1,1,3,16,go76xxm0xyfgqt1h6tcrtimm,1,2.7,40.7,2023-04-15T16:33:31.905Z,2023-04-16T06:33:19Z,4194062789,178,,4191569301,56,Back,4191569309,213,5.8,4191569305,141,32.5,4191569307,212,12.8,4191569303,140,13.7,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874889,55,1,1,3,24,go76xxm0xyfgqt1h6tcrtimm,1,37.1,33.5,2023-04-15T16:33:39.780Z,2023-04-16T06:33:24Z,4191569703,212,24.2,4191569699,140,53.9,4194062855,178,,4191569705,213,5.5,4191569701,141,9.1,4191569697,56,Right,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874993,56,1,1,3,27,go76xxm0xyfgqt1h6tcrtimm,1,45.4,14.1,2023-04-15T16:33:42.887Z,2023-04-16T06:33:27Z,4194062995,178,,4191570183,141,62.0,4191570191,213,1.9,4191570185,212,34.8,4191570179,56,Back,4191570181,140,33.6,4191570193,1,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875085,57,1,1,3,34,go76xxm0xyfgqt1h6tcrtimm,1,34.3,57.8,2023-04-15T16:33:49.687Z,2023-04-16T06:33:29Z,4191570685,212,20.9,4191570687,213,4.8,4194063061,178,,4191570683,141,27.3,4191570679,56,Back,4191570681,140,36.7,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875129,58,1,1,3,38,go76xxm0xyfgqt1h6tcrtimm,1,40.7,25.7,2023-04-15T16:33:53.243Z,2023-04-16T06:33:33Z,4191570889,141,16.0,4194063135,178,,4191570893,213,6.0,4191570891,212,22.8,4191570887,140,61.5,4191570885,56,Right,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875189,59,1,1,3,39,go76xxm0xyfgqt1h6tcrtimm,0,65.6,17.4,2023-04-15T16:33:54.880Z,2023-04-16T06:33:36Z,4191571147,212,17.4,4191571137,56,Right,4191571143,141,11.0,4191571151,213,6.0,4191571141,140,81.6,4194063203,178,,,,,,,,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875179,37,49,1,3,42,c5hderjlkcoaze51e5wgvptk,1,20.6,81.2,2023-04-15T16:33:57.219Z,2023-04-16T06:33:41Z,,,,,,,,,,,,,,,,,,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875231,38,1,1,3,42,c5hderjlkcoaze51e5wgvptk,1,20.4,83.6,2023-04-15T16:33:57.223Z,2023-04-16T06:33:44Z,4191571385,212,20.2,4191571387,213,3.7,4191571383,141,66.9,4191571379,56,Back,4191571381,140,4.5,4194063409,178,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875241,39,1,1,3,43,c5hderjlkcoaze51e5wgvptk,0,4.6,66.3,2023-04-15T16:33:58.778Z,2023-04-16T06:33:49Z,4191571459,141,65.4,4191571461,212,39.3,4191571453,157,,4191571467,1,,4194063509,178,,4191571455,56,Back,4191571463,213,6.3,4191571457,140,42.0,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875265,60,49,1,3,45,go76xxm0xyfgqt1h6tcrtimm,1,56,26.1,2023-04-15T16:34:01.016Z,2023-04-16T06:33:54Z,,,,,,,,,,,,,,,,,,,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875307,61,1,1,3,45,go76xxm0xyfgqt1h6tcrtimm,1,55.8,26,2023-04-15T16:34:01.017Z,2023-04-16T06:34:00Z,4191571681,212,11.2,4194063819,178,,4191571679,141,10.6,4191571683,213,5.1,4191571677,140,59.7,4191571675,56,Right,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875315,62,61,1,3,46,go76xxm0xyfgqt1h6tcrtimm,0,58.4,11.2,2023-04-15T16:34:01.846Z,2023-04-16T06:34:10Z,4191571711,56,Right,4194064099,178,,,,,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875337,40,49,1,3,48,c5hderjlkcoaze51e5wgvptk,1,38.5,83.8,2023-04-15T16:34:03.532Z,2023-04-16T14:06:21Z,,,,,,,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534612103,1088,67,1,3,48,c5hderjlkcoaze51e5wgvptk,1,41.7,84.3,2023-04-15T16:34:03.568Z,2023-04-16T15:15:17Z,4195479553,233,955,,,,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534612095,955,67,1,3,48,go76xxm0xyfgqt1h6tcrtimm,0,58.3,15.7,2023-04-15T16:34:03.569Z,2023-04-16T14:06:18Z,4195479581,233,1088,,,,,,,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875365,41,1,1,3,48,c5hderjlkcoaze51e5wgvptk,1,38.5,83.8,2023-04-15T16:34:03.607Z,2023-04-16T15:15:17Z,4191571923,140,34.5,4191571925,141,66.0,4194064449,178,,4191571927,212,12.8,4191571929,213,4.4,4191571921,56,Back,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875373,42,1,1,3,50,c5hderjlkcoaze51e5wgvptk,0,34.5,66,2023-04-15T16:34:05.646Z,2023-04-16T06:34:31Z,4191571985,212,26.8,4191571987,213,0.4,4191571977,155,,4191571983,141,80.3,4191571979,56,Left,4194064647,178,,4191571981,140,58.3,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875379,63,49,1,3,51,go76xxm0xyfgqt1h6tcrtimm,1,43.2,14.7,2023-04-15T16:34:06.485Z,2023-04-16T06:34:35Z,,,,,,,,,,,,,,,,,,,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875399,64,1,1,3,53,go76xxm0xyfgqt1h6tcrtimm,1,43.9,17.2,2023-04-15T16:34:08.585Z,2023-04-16T06:34:39Z,4191572143,141,19.7,4191572145,212,12.1,4191572137,56,Right,4191572147,213,0.1,4194064905,178,,4191572139,140,55.3,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875463,65,1,1,3,54,go76xxm0xyfgqt1h6tcrtimm,1,55.3,19.7,2023-04-15T16:34:09.463Z,2023-04-16T06:34:41Z,4191572393,213,4.9,4191572389,141,6.0,4191572385,56,Right,4194065015,178,,4191572387,140,57.4,4191572391,212,9.6,,,,,,,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875503,66,1,1,3,56,go76xxm0xyfgqt1h6tcrtimm,1,56.2,4.6,2023-04-15T16:34:12.101Z,2023-04-16T06:34:45Z,4191572607,140,42.8,4191572605,56,Back,4191572611,212,20.0,4191572613,213,2.3,4194065125,178,,4191572609,141,25.6,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875535,67,1,1,3,59,go76xxm0xyfgqt1h6tcrtimm,1,42.6,31.2,2023-04-15T16:34:14.790Z,2023-04-16T06:34:48Z,4191572793,212,20.1,4191572795,213,1.0,4191572789,140,53.1,4191572787,56,Center,4194065173,178,,4191572791,141,56.0,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875557,68,1,1,4,0,go76xxm0xyfgqt1h6tcrtimm,1,53.1,56,2023-04-15T16:34:15.899Z,2023-04-16T06:34:56Z,4191572907,212,15.1,4191572895,56,Back,4191572913,213,3.0,4191572897,140,38.8,4191572901,141,58.9,4194065235,178,,,,,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875629,69,1,1,4,3,go76xxm0xyfgqt1h6tcrtimm,1,39.3,62.8,2023-04-15T16:34:18.592Z,2023-04-16T06:34:57Z,4191573249,212,16.8,4194065363,178,,4191573251,213,1.4,4191573243,56,Back,4191573247,141,86.9,4191573245,140,42.6,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875643,70,1,1,4,7,go76xxm0xyfgqt1h6tcrtimm,0,41.2,75.6,2023-04-15T16:34:22.335Z,2023-04-16T06:35:02Z,4191573359,140,89.3,4191573361,141,70.8,4191573355,155,,4191573363,212,50.6,4191573357,56,Center,4191573365,213,6.2,4191573367,1,,4194065461,178,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875677,43,49,1,4,10,c5hderjlkcoaze51e5wgvptk,1,9.9,25.2,2023-04-15T16:34:25.818Z,2023-04-16T14:07:19Z,,,,,,,,,,,,,,,,,,,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875775,44,1,1,4,12,c5hderjlkcoaze51e5wgvptk,1,7.2,26.4,2023-04-15T16:34:27.318Z,2023-04-16T06:35:11Z,4191574039,141,16.5,4194065679,178,,4191574041,212,23.9,4191574043,213,6.0,4191574035,56,Back,4191574037,140,29.0,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875789,45,1,1,4,16,c5hderjlkcoaze51e5wgvptk,1,31.5,27.3,2023-04-15T16:34:31.586Z,2023-04-16T06:35:18Z,4191574115,56,Back,4191574117,140,24.5,4191574129,1,,4194065841,178,,4191574123,212,32.1,4191574127,213,1.8,4191574119,141,73.3,4191574133,189,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875849,46,1,1,4,20,c5hderjlkcoaze51e5wgvptk,1,25.5,65.4,2023-04-15T16:34:35.823Z,2023-04-16T06:35:20Z,4191574501,141,36.9,4194065933,178,,4191574499,140,14.0,4191574497,56,Back,4191574505,213,4.2,4191574503,212,22.8,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875883,47,1,1,4,22,c5hderjlkcoaze51e5wgvptk,1,14,36.9,2023-04-15T16:34:37.896Z,2023-04-16T06:35:25Z,4194066033,178,,4191574641,212,11.8,4191574631,56,Back,4191574635,140,20.8,4191574645,213,5.4,4191574637,141,23.1,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
