id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/11/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2472676423,1098,43,1,20,26,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-10-15T13:51:59.546Z,2022-10-16T05:28:38Z,3847753863,144,82,3847753799,178,0,,,,,,,,,,,,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472046009,177,1,1,20,26,go76xxm0xyfgqt1h6tcrtimm,1,45.5,28,2022-10-15T13:52:00.093Z,2022-10-15T22:48:28Z,3844345751,212,25.8,3844345745,56,Back,3847019065,178,,3844345749,141,63.8,3844345747,140,37.5,3844345753,213,1.9,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472046089,178,1,1,20,29,go76xxm0xyfgqt1h6tcrtimm,1,37,63,2022-10-15T13:52:02.567Z,2022-10-15T22:48:40Z,3844346107,213,3.6,3844346099,141,50.1,3844346103,212,20.3,3844346095,56,Back,3844346097,140,19.6,3847019535,178,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472046125,179,1,1,20,33,go76xxm0xyfgqt1h6tcrtimm,1,21.6,50,2022-10-15T13:52:06.426Z,2022-10-15T22:48:47Z,3844346303,213,1.2,3847019723,178,,3844346297,140,24.1,3844346301,212,7.7,3844346299,141,60.6,3844346295,56,Back,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472046165,180,1,1,20,35,go76xxm0xyfgqt1h6tcrtimm,1,23.9,49.4,2022-10-15T13:52:09.007Z,2022-10-15T22:48:54Z,3844346505,213,3.0,3847019863,178,,3844346503,212,11.8,3844346497,140,12.7,3844346499,141,51.2,3844346495,56,Back,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472046233,181,1,1,20,38,go76xxm0xyfgqt1h6tcrtimm,1,12.2,49.1,2022-10-15T13:52:12.143Z,2022-10-15T22:49:00Z,3844346777,141,10.9,3844346779,212,27.3,3844346775,140,20.3,3847020037,178,,3844346781,213,5.0,3844346773,56,Back,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472676611,1105,43,1,20,41,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-10-15T13:52:14.586Z,2022-10-16T05:29:10Z,3847754491,178,0,3847754613,144,82,,,,,,,,,,,,,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472046319,182,1,1,20,42,go76xxm0xyfgqt1h6tcrtimm,1,20.7,9.8,2022-10-15T13:52:15.194Z,2022-10-15T22:49:05Z,3844347317,141,14.8,3847020197,178,,3844347315,140,33.6,3844347321,213,0.2,3844347319,212,14.0,3844347313,56,Back,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472046323,183,4,1,20,45,go76xxm0xyfgqt1h6tcrtimm,1,31.2,13.6,2022-10-15T13:52:18.734Z,2022-10-15T22:49:13Z,3844347343,152,,3844347337,13,,3844347341,56,Back,3844347361,233,166,3844347345,285,,3844347339,294,,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472046311,166,4,1,20,45,a8l3w3n0j99qjlsxj3jnmgkz1,0,68.8,86.4,2022-10-15T13:52:18.735Z,2022-10-15T22:49:13Z,3844347275,286,,3844347267,13,,3844347395,233,183,3844347271,56,Left,3844347269,294,,3844347273,152,,3847020507,178,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472046513,184,1,1,21,0,go76xxm0xyfgqt1h6tcrtimm,1,33.7,14,2022-10-15T13:52:33.181Z,2022-10-15T22:49:23Z,3844348325,212,23.9,3844348329,213,2.3,3844348307,5,,3844348311,152,,3844348315,56,Back,3844348319,140,18.7,3847020763,178,,3844348323,141,40.4,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472046533,185,1,1,21,3,go76xxm0xyfgqt1h6tcrtimm,1,19,40.1,2022-10-15T13:52:37.063Z,2022-10-15T22:49:32Z,3844348429,212,13.3,3844348431,213,1.2,3844348425,141,58.5,3844348417,56,Back,3844348421,140,23.3,3847021029,178,,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472046627,186,1,1,21,5,go76xxm0xyfgqt1h6tcrtimm,1,23.6,60.5,2022-10-15T13:52:38.895Z,2022-10-15T22:49:38Z,3844348903,213,1.2,3844348897,140,31.8,3844348899,141,92.3,3844348895,56,Back,3847021261,178,,3844348901,212,23.3,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472046671,187,1,1,21,9,go76xxm0xyfgqt1h6tcrtimm,1,31.7,90.6,2022-10-15T13:52:43.013Z,2022-10-15T22:49:50Z,3847021547,178,,3844349159,56,Back,3844349163,140,36.8,3844349167,141,83.7,3844349171,213,5.6,3844349169,212,7.1,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472046827,188,1,1,21,13,go76xxm0xyfgqt1h6tcrtimm,1,37.2,77,2022-10-15T13:52:46.213Z,2022-10-15T22:49:58Z,3844349955,1,,3844349951,212,59.2,3844349943,155,,3844349953,213,5.6,3844349947,140,79.4,3844349949,141,19.3,3844349945,56,Right,3847021745,178,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472046919,190,1,1,21,19,go76xxm0xyfgqt1h6tcrtimm,1,85.6,8.9,2022-10-15T13:52:53.019Z,2022-10-15T22:50:06Z,3844350449,140,87.6,3844350447,56,Right,3847021995,178,,3844350453,212,6.5,3844350451,141,18.0,3844350455,213,1.2,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472046831,189,1,1,21,21,go76xxm0xyfgqt1h6tcrtimm,0,92.5,13.3,2022-10-15T13:52:55.067Z,2022-10-15T22:50:23Z,3847022391,178,,3844350087,286,,3844349973,56,Right,3844350081,236,,3844349979,212,2.9,3844349969,2,,3844349971,155,,3844350083,233,167,43eq31reskwn9veb3vickralm,J. Scally,3844349977,141,3846082769,224,,17.5,3846082771,20,,3844349981,213,,3844349975,140,,,,,,93.0,1.4,,,,,,,,,,,,,,,,
2472046839,167,12,1,21,21,a8l3w3n0j99qjlsxj3jnmgkz1,1,6,87.8,2022-10-15T13:52:55.154Z,2022-10-15T22:50:34Z,3844350091,233,189,3844350033,56,Back,3847022605,178,,3844350031,185,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472372937,752,1,1,21,27,go76xxm0xyfgqt1h6tcrtimm,0,70.3,3.8,2022-10-15T13:53:00.295Z,2022-10-15T22:51:02Z,3846084213,140,77.5,3846084215,141,13.3,3846084219,213,0.7,3846084217,212,9.9,3847023501,178,,3846084211,56,Right,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472046927,168,49,1,21,27,a8l3w3n0j99qjlsxj3jnmgkz1,1,22.9,87.9,2022-10-15T13:53:01Z,2022-10-15T22:51:12Z,,,,,,,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047055,169,1,1,21,32,a8l3w3n0j99qjlsxj3jnmgkz1,1,27.3,61.4,2022-10-15T13:53:05.479Z,2022-10-15T22:51:23Z,3844351085,213,4.9,3847024027,178,,3844351081,141,38.6,3844351079,140,30.3,3844351083,212,15.8,3844351077,56,Back,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472677339,1398,43,1,21,34,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-10-15T13:53:07.522Z,2022-10-16T05:31:01Z,3847757343,144,82,3847757257,178,0,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047129,170,1,1,21,36,a8l3w3n0j99qjlsxj3jnmgkz1,1,29.8,26,2022-10-15T13:53:09.552Z,2022-10-15T22:51:30Z,3844351355,140,8.0,3844351359,212,25.3,3844351357,141,41.9,3847024179,178,,3844351353,56,Back,3844351361,213,2.7,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047201,171,1,1,21,39,a8l3w3n0j99qjlsxj3jnmgkz1,1,9.3,42.4,2022-10-15T13:53:13.115Z,2022-10-15T22:51:39Z,3844351643,141,89.4,3844351649,1,,3844351645,212,38.8,3847024397,178,,3844351639,56,Back,3844351641,140,30.2,3844351647,213,1.0,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047219,172,1,1,21,43,a8l3w3n0j99qjlsxj3jnmgkz1,1,30.8,89.6,2022-10-15T13:53:16.915Z,2022-10-15T22:51:46Z,3844351717,141,72.2,3844351721,213,5.1,3844351719,212,13.0,3844351715,140,36.0,3847024645,178,,3844351713,56,Back,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047239,173,1,1,21,44,a8l3w3n0j99qjlsxj3jnmgkz1,1,36,72.2,2022-10-15T13:53:17.850Z,2022-10-15T22:51:52Z,3844351829,141,90.6,3844351831,212,13.5,3844351825,56,Back,3847024885,178,,3844351827,140,31.2,3844351833,213,2.0,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047291,174,1,1,21,46,a8l3w3n0j99qjlsxj3jnmgkz1,1,31.2,90.6,2022-10-15T13:53:19.856Z,2022-10-15T22:51:58Z,3847025075,178,,3844352057,141,73.8,3844352059,212,12.8,3844352055,140,25.7,3844352053,56,Back,3844352061,213,4.2,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047365,175,1,1,21,48,a8l3w3n0j99qjlsxj3jnmgkz1,1,25.7,72.8,2022-10-15T13:53:21.691Z,2022-10-15T22:52:02Z,3847025207,178,,3844352423,56,Back,3844352427,141,48.7,3844352425,140,26.5,3844352431,213,4.8,3844352429,212,16.4,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047441,176,1,1,21,52,a8l3w3n0j99qjlsxj3jnmgkz1,1,29.8,50,2022-10-15T13:53:25.786Z,2022-10-15T22:52:06Z,3847025339,178,,3844352779,212,14.4,3844352783,213,1.3,3844352767,56,Back,3844352775,141,70.2,3844352771,140,33.9,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047469,177,1,1,21,56,a8l3w3n0j99qjlsxj3jnmgkz1,1,39.5,71.3,2022-10-15T13:53:29.691Z,2022-10-15T22:52:12Z,3844352879,56,Left,3844352883,141,92.6,3844352887,213,0.5,3844352881,140,64.6,3844352885,212,30.1,3847025497,178,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047513,178,1,1,21,58,a8l3w3n0j99qjlsxj3jnmgkz1,1,64.6,92.6,2022-10-15T13:53:31.593Z,2022-10-15T22:52:19Z,3847025729,178,,3844353123,141,92.7,3844353127,213,3.1,3844353119,56,Left,3844353121,140,52.1,3844353125,212,13.1,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047601,179,1,1,22,0,a8l3w3n0j99qjlsxj3jnmgkz1,1,52.7,92.4,2022-10-15T13:53:33.788Z,2022-10-15T22:52:35Z,3847026301,178,,3844353587,212,23.5,3844353581,140,41.2,3844353579,56,Back,3844353583,141,62.7,3844353589,213,4.2,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047651,180,1,1,22,5,a8l3w3n0j99qjlsxj3jnmgkz1,1,45.3,51.6,2022-10-15T13:53:39.037Z,2022-10-15T22:52:49Z,3844353837,213,4.6,3847026699,178,,3844353829,141,26.9,3844353825,140,42.7,3844353823,56,Back,3844353833,212,17.0,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047719,181,1,1,22,8,a8l3w3n0j99qjlsxj3jnmgkz1,1,45.3,24.7,2022-10-15T13:53:41.585Z,2022-10-15T22:52:55Z,3844354133,56,Right,3844354141,213,5.6,3844354137,141,4.1,3844354139,212,21.2,3847026867,178,,3844354135,140,60.5,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047751,182,1,1,22,12,a8l3w3n0j99qjlsxj3jnmgkz1,1,57.5,6.7,2022-10-15T13:53:45.500Z,2022-10-15T22:53:04Z,3844354285,212,14.7,3847027077,178,,3844354287,213,1.7,3844354283,141,28.1,3844354279,140,55.4,3844354277,56,Center,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047763,183,1,1,22,13,a8l3w3n0j99qjlsxj3jnmgkz1,1,55.4,28.1,2022-10-15T13:53:46.503Z,2022-10-15T22:53:14Z,3844354345,213,3.1,3847027345,178,,3844354339,140,44.2,3844354337,56,Back,3844354341,141,28.6,3844354343,212,11.8,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047815,184,1,1,22,14,a8l3w3n0j99qjlsxj3jnmgkz1,1,44.2,28.6,2022-10-15T13:53:47.978Z,2022-10-15T22:53:36Z,3844354557,140,44.3,3844354563,212,19.2,3844354551,56,Back,3844354559,141,56.9,3847028057,178,,3844354565,213,1.6,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047879,185,1,1,22,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,54.3,66.5,2022-10-15T13:53:51.835Z,2022-10-15T22:53:49Z,3844354853,141,95.4,3844354849,56,Left,3844354855,212,28.0,3847028419,178,,3844354851,140,73.3,3844354857,213,0.8,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047931,186,1,1,22,23,a8l3w3n0j99qjlsxj3jnmgkz1,1,78.2,95.3,2022-10-15T13:53:56.555Z,2022-10-15T22:53:58Z,3844355057,56,Center,3846108437,223,,3844355063,212,25.9,3847028743,178,,3844355059,140,87.2,3846108439,20,,3844355061,141,59.9,3844355053,2,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,3844355055,155,3844355065,213,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047945,187,1,1,22,24,a8l3w3n0j99qjlsxj3jnmgkz1,0,87.2,59.9,2022-10-15T13:53:58.111Z,2022-10-15T22:54:07Z,3844355115,140,88.4,3844355109,3,,3844355121,213,4.8,3844355119,212,23.0,3844355117,141,26.2,3844355111,168,,3844355113,56,Center,3847029111,178,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047979,191,12,1,22,27,go76xxm0xyfgqt1h6tcrtimm,1,9.8,73.1,2022-10-15T13:54:01.159Z,2022-10-15T22:54:15Z,3844355253,141,100.0,3844355249,56,Back,3844355323,167,,3847029347,178,,3844355255,212,22.9,3844355251,140,21.4,3844355257,213,1.0,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472048115,188,5,1,22,31,a8l3w3n0j99qjlsxj3jnmgkz1,1,74,-1.3,2022-10-15T13:54:04.763Z,2022-10-15T22:54:20Z,3844355769,347,,3844355767,56,Right,3844355795,233,192,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472047989,192,5,1,22,31,go76xxm0xyfgqt1h6tcrtimm,0,26,101.3,2022-10-15T13:54:04.763Z,2022-10-15T22:54:20Z,3844355293,347,,3844355821,233,188,3844355291,56,Back,,,,,,,,,,,,,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472048145,189,1,1,22,34,a8l3w3n0j99qjlsxj3jnmgkz1,1,70.6,0,2022-10-15T13:54:07.471Z,2022-10-15T22:54:22Z,3844355923,212,6.3,3844355915,107,,3844355921,141,7.3,3844355919,140,68.0,3844355925,213,2.0,3844357977,189,,3844355917,56,Right,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472048171,190,1,1,22,36,a8l3w3n0j99qjlsxj3jnmgkz1,1,67.9,7.3,2022-10-15T13:54:09.474Z,2022-10-15T22:54:25Z,3844356087,213,5.7,3844356081,140,71.5,3844358483,189,,3844356085,212,4.5,3844356083,141,3.7,3844356079,56,Right,3847029713,178,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472048213,191,1,1,22,40,a8l3w3n0j99qjlsxj3jnmgkz1,1,74.8,4.3,2022-10-15T13:54:13.809Z,2022-10-15T22:55:06Z,3847030735,178,,3844356277,140,69.1,3844356279,141,24.5,3844356283,213,2.0,3844356275,56,Center,3844356281,212,15.0,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472048283,192,1,1,22,43,a8l3w3n0j99qjlsxj3jnmgkz1,1,71.1,31.6,2022-10-15T13:54:16.823Z,2022-10-15T22:55:59Z,3844356491,140,72.4,3844356497,213,1.5,3844356489,56,Center,3844356495,212,23.4,3847032051,178,,3844356493,141,66.0,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472048301,193,1,1,22,46,a8l3w3n0j99qjlsxj3jnmgkz1,0,73.9,68.4,2022-10-15T13:54:19.675Z,2022-10-15T22:56:11Z,3844356587,141,31.3,3844356591,213,5.3,3844356581,155,,3844356585,140,91.4,3844356589,212,31.2,3847032309,178,,3844356583,56,Center,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472048349,193,1,1,22,48,go76xxm0xyfgqt1h6tcrtimm,1,8,63.2,2022-10-15T13:54:21.402Z,2022-10-15T22:56:19Z,3844356805,56,Back,3844356809,141,48.8,3844356811,212,16.2,3844356807,140,20.3,3844356803,3,,3847032457,388,,3844356813,213,5.6,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472048355,194,49,1,22,50,go76xxm0xyfgqt1h6tcrtimm,1,21.3,47.8,2022-10-15T13:54:23.621Z,2022-10-15T22:56:32Z,,,,,,,,,,,,,,,,,,,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472048395,195,1,1,22,51,go76xxm0xyfgqt1h6tcrtimm,1,24.5,50.3,2022-10-15T13:54:24.882Z,2022-10-15T22:58:45Z,3844356985,140,32.5,3844356989,212,10.1,3844356987,141,58.5,3844356991,213,0.6,3844356983,56,Back,3847036295,178,,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472705769,1190,43,1,22,52,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-10-15T13:54:25.732Z,2022-10-16T07:16:32Z,3847899197,144,67,3847899137,233,1512,,,,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472705785,1191,67,1,22,52,go76xxm0xyfgqt1h6tcrtimm,1,33.7,57.5,2022-10-15T13:54:25.733Z,2022-10-16T08:46:39Z,3847899261,233,1513,,,,,,,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472705767,1512,43,1,22,52,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-10-15T13:54:25.733Z,2022-10-16T07:16:32Z,3847899187,144,67,3847899141,233,1190,,,,,,,,,,,,,,,,,,,embn1jhcly07i6pjcvcdiavo5,L. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472705783,1513,67,1,22,52,a8l3w3n0j99qjlsxj3jnmgkz1,0,66.3,42.5,2022-10-15T13:54:25.734Z,2022-10-16T07:16:35Z,3847899283,233,1191,,,,,,,,,,,,,,,,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472048397,196,1,1,22,52,go76xxm0xyfgqt1h6tcrtimm,0,33.5,58.5,2022-10-15T13:54:25.782Z,2022-10-16T08:46:40Z,3844357001,141,64.2,3844357005,213,1.8,3844360417,156,,3844356999,140,32.6,3847036723,178,,3844356997,56,Back,3844357003,212,4.0,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472048431,194,61,1,22,53,a8l3w3n0j99qjlsxj3jnmgkz1,1,62.9,29,2022-10-15T13:54:26.395Z,2022-10-15T22:59:23Z,3847037411,178,,3844357145,56,Center,,,,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472048453,195,49,1,22,54,a8l3w3n0j99qjlsxj3jnmgkz1,1,61.7,32.3,2022-10-15T13:54:27.886Z,2022-10-15T22:59:33Z,,,,,,,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472048473,196,1,1,22,55,a8l3w3n0j99qjlsxj3jnmgkz1,1,61.7,32.3,2022-10-15T13:54:28.188Z,2022-10-15T22:59:50Z,3844357351,56,Back,3844357357,212,23.3,3844357359,213,2.5,3844357355,141,53.4,3847038127,178,,3844357353,140,44.2,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472048519,197,1,1,22,58,a8l3w3n0j99qjlsxj3jnmgkz1,1,44.3,55.8,2022-10-15T13:54:31.623Z,2022-10-15T22:59:58Z,3844357537,56,Back,3844357541,141,47.2,3847038477,178,,3844357545,213,3.4,3844357539,140,25.2,3844357543,212,20.9,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472048567,198,1,1,23,1,a8l3w3n0j99qjlsxj3jnmgkz1,1,25.2,47.3,2022-10-15T13:54:34.267Z,2022-10-15T23:00:10Z,3844357747,141,29.9,3844357745,140,36.4,3844357749,212,16.7,3847038899,178,,3844357751,213,5.5,3844357743,56,Back,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472048611,199,1,1,23,4,a8l3w3n0j99qjlsxj3jnmgkz1,1,36.9,29.2,2022-10-15T13:54:37.679Z,2022-10-15T23:00:15Z,3844357955,141,62.7,3847039005,178,,3844357959,213,1.7,3844357957,212,23.0,3844357951,56,Back,3844357953,140,33.7,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472048661,200,1,1,23,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,34.6,67.5,2022-10-15T13:54:40.860Z,2022-10-15T23:00:22Z,3844358185,213,0.6,3844358181,141,94.5,3847039175,178,,3844358187,1,,3844358183,212,34.4,3844358179,140,62.3,3844358177,56,Left,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
