id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2478326011,215,61,1,23,51,dvmw7d6jb38qvv7e6ziwu0vyr,0,70.5,80,2022-10-28T18:25:26.508Z,2022-10-28T18:25:26Z,3877566327,56,Left,,,,,,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326035,213,1,1,23,52,2xlnfgrl6r18ftv38unwp7h4s,0,17.2,18.6,2022-10-28T18:25:27.590Z,2022-10-28T18:25:28Z,3877566453,1,,3877566449,212,3.7,3877566445,140,20.7,3877566441,157,,3877566447,141,18.3,3877566451,213,6.2,3877566443,56,Back,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326077,214,1,1,23,54,2xlnfgrl6r18ftv38unwp7h4s,1,14.5,33,2022-10-28T18:25:29.526Z,2022-10-28T18:25:31Z,3877566655,141,19.8,3877566657,212,9.9,3877566653,140,18.5,3877566659,213,5.2,3877566651,56,Back,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326081,215,49,1,23,56,2xlnfgrl6r18ftv38unwp7h4s,1,18.5,19.8,2022-10-28T18:25:30.934Z,2022-10-28T18:25:31Z,,,,,,,,,,,,,,,,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326083,216,1,1,23,56,2xlnfgrl6r18ftv38unwp7h4s,1,18.5,19.8,2022-10-28T18:25:31.046Z,2022-10-28T18:25:31Z,3877566685,56,Back,3877566687,140,23.3,3877566691,212,11.7,3877566689,141,4.3,3877566693,213,5.2,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326109,217,1,1,23,57,2xlnfgrl6r18ftv38unwp7h4s,1,23.3,4.3,2022-10-28T18:25:31.799Z,2022-10-28T18:25:33Z,3877566837,141,21.0,3877566833,56,Back,3877566843,213,1.2,3877566839,212,12.1,3877566835,140,27.2,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326251,218,1,1,23,58,2xlnfgrl6r18ftv38unwp7h4s,1,30.3,25,2022-10-28T18:25:33.638Z,2022-10-28T18:25:43Z,3877567515,196,,3877567525,213,0.9,3877567527,1,,3877567513,155,,3877567523,212,53.5,3877567517,56,Left,3877567519,140,60.2,3877567521,141,88.7,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326269,219,1,1,24,8,2xlnfgrl6r18ftv38unwp7h4s,1,70.9,90.3,2022-10-28T18:25:43.079Z,2022-10-28T18:25:44Z,3877567617,213,5.3,3877567613,141,73.0,3877567609,56,Center,3877567615,212,13.7,3877567611,140,77.6,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326285,220,1,1,24,10,2xlnfgrl6r18ftv38unwp7h4s,1,77.6,73,2022-10-28T18:25:44.742Z,2022-10-28T18:25:46Z,3877567709,140,75.9,3877567711,141,95.3,3877567715,213,1.7,3877567707,56,Left,3877567713,212,15.3,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326347,221,1,1,24,11,2xlnfgrl6r18ftv38unwp7h4s,0,75.9,95.3,2022-10-28T18:25:46.392Z,2022-10-28T18:25:50Z,3877568095,212,52.5,3877568097,213,5.2,3877568093,141,28.6,3877568089,56,Center,3877568087,155,,3877568091,140,100.0,3877568099,1,,3877568083,2,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326353,217,5,1,24,16,dvmw7d6jb38qvv7e6ziwu0vyr,1,-0.8,69.2,2022-10-28T18:25:50.731Z,2022-10-28T19:00:47Z,3877568119,346,,3877568161,233,222,3877568117,56,Back,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326351,222,5,1,24,16,2xlnfgrl6r18ftv38unwp7h4s,0,100.8,30.8,2022-10-28T18:25:50.731Z,2022-10-28T18:25:51Z,3877568113,56,Center,3877568181,233,217,3877568115,346,,,,,,,,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326559,218,1,1,24,36,dvmw7d6jb38qvv7e6ziwu0vyr,1,3.8,56.6,2022-10-28T18:26:10.828Z,2022-10-28T18:26:12Z,3877569279,140,14.3,3877569285,213,0.8,3877569283,212,16.7,3877569315,189,,3877569275,124,,3877569281,141,75.0,3877569289,237,,3877569277,56,Back,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326611,219,1,1,24,37,dvmw7d6jb38qvv7e6ziwu0vyr,1,14.3,75,2022-10-28T18:26:11.980Z,2022-10-28T18:26:15Z,3877569581,141,97.4,3877569585,213,1.0,3877569575,56,Back,3877569579,140,23.7,3877569583,212,18.2,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326627,220,1,1,24,40,dvmw7d6jb38qvv7e6ziwu0vyr,0,21.4,92.9,2022-10-28T18:26:15.372Z,2022-10-28T18:26:17Z,3877569655,212,28.5,3877569651,140,48.5,3877569649,56,Back,3877569657,213,6.2,3877569653,141,89.6,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326639,223,8,1,24,43,2xlnfgrl6r18ftv38unwp7h4s,1,53.9,27.1,2022-10-28T18:26:18.055Z,2022-10-28T18:26:18Z,3877569753,56,Center,,,,,,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326663,224,49,1,24,45,2xlnfgrl6r18ftv38unwp7h4s,1,62.8,27.6,2022-10-28T18:26:20.007Z,2022-10-28T18:26:20Z,,,,,,,,,,,,,,,,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326673,225,1,1,24,45,2xlnfgrl6r18ftv38unwp7h4s,1,62.8,27.6,2022-10-28T18:26:20.118Z,2022-10-28T18:26:21Z,3877569943,213,3.0,3877569935,56,Back,3877569937,140,44.1,3877569939,141,33.0,3877569941,212,20.0,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326701,226,1,1,24,46,2xlnfgrl6r18ftv38unwp7h4s,1,44.1,33,2022-10-28T18:26:21.606Z,2022-10-28T18:26:25Z,3877570097,212,16.0,3877570093,140,37.0,3877570095,141,53.9,3877570099,213,2.1,3877570091,56,Back,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326741,227,1,1,24,50,2xlnfgrl6r18ftv38unwp7h4s,1,39.9,63.3,2022-10-28T18:26:25.718Z,2022-10-28T18:26:29Z,3877570295,212,7.6,3877570289,56,Back,3877570293,141,55.4,3877570297,213,5.5,3877570291,140,45.0,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326819,228,1,1,24,54,2xlnfgrl6r18ftv38unwp7h4s,1,51,53.7,2022-10-28T18:26:29.439Z,2022-10-28T18:26:36Z,3877570707,140,55.8,3877570705,56,Right,3877570711,212,33.3,3877570713,213,4.9,3877570709,141,5.3,3877570715,1,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326853,229,1,1,25,1,2xlnfgrl6r18ftv38unwp7h4s,1,62.3,4.1,2022-10-28T18:26:36.342Z,2022-10-28T18:26:39Z,3877570857,56,Back,3877570861,141,15.5,3877570863,212,22.8,3877570865,213,2.8,3877570859,140,41.9,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326891,230,1,1,25,4,2xlnfgrl6r18ftv38unwp7h4s,1,41.9,15.5,2022-10-28T18:26:38.919Z,2022-10-28T18:26:43Z,3877571077,140,41.8,3877571075,56,Back,3877571081,212,33.0,3877571083,213,1.6,3877571079,141,64.0,3877571085,1,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326925,231,1,1,25,8,2xlnfgrl6r18ftv38unwp7h4s,1,46.7,67,2022-10-28T18:26:43.174Z,2022-10-28T18:26:45Z,3877571251,213,1.9,3877571247,141,94.8,3877571243,56,Back,3877571245,140,39.6,3877571249,212,20.3,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326949,232,1,1,25,10,2xlnfgrl6r18ftv38unwp7h4s,1,39.5,93.5,2022-10-28T18:26:45.702Z,2022-10-28T18:26:49Z,3877571373,140,28.0,3877571377,212,33.5,3877571375,141,47.5,3877571381,1,,3877571371,56,Back,3877571379,213,4.3,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326975,233,1,1,25,14,2xlnfgrl6r18ftv38unwp7h4s,1,28,47.5,2022-10-28T18:26:49.015Z,2022-10-28T18:26:52Z,3877571535,212,20.7,3877571537,213,5.0,3877571529,56,Back,3877571533,141,18.3,3877571531,140,33.6,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478326985,234,1,1,25,17,2xlnfgrl6r18ftv38unwp7h4s,0,36.4,10.4,2022-10-28T18:26:52.423Z,2022-10-28T18:26:52Z,3877571593,140,39.3,3877571589,155,,3877571597,212,3.1,3877571595,141,10.9,3877571591,56,Back,3877571599,213,0.1,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327021,222,61,1,25,18,dvmw7d6jb38qvv7e6ziwu0vyr,1,59.4,92.7,2022-10-28T18:26:53.012Z,2022-10-28T18:37:55Z,3877571805,56,Left,,,,,,,,,,,,,,,,,,,,,,3v2grfhuisr456ibcvqjfx4yy,Y. Azzagari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327031,235,1,1,25,20,2xlnfgrl6r18ftv38unwp7h4s,1,61,33.1,2022-10-28T18:26:54.982Z,2022-10-28T18:37:49Z,3877571837,56,Center,3877571845,213,3.3,3877571841,141,31.5,3877571839,140,53.5,3877571843,212,7.9,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327075,236,1,1,25,22,2xlnfgrl6r18ftv38unwp7h4s,1,53.5,31.5,2022-10-28T18:26:56.966Z,2022-10-28T18:27:00Z,3877572127,213,3.1,3877572123,141,32.4,3877572125,212,10.1,3877572119,56,Back,3877572121,140,43.9,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327137,237,1,1,25,25,2xlnfgrl6r18ftv38unwp7h4s,1,49.6,34.2,2022-10-28T18:27:00.246Z,2022-10-28T18:27:06Z,3877572519,140,53.8,3877572525,213,1.2,3877572521,141,50.4,3877572517,56,Center,3877572523,212,11.9,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327149,238,1,1,25,31,2xlnfgrl6r18ftv38unwp7h4s,1,56,28.8,2022-10-28T18:27:06.694Z,2022-10-28T18:27:08Z,3877572633,140,52.9,3877572643,213,3.9,3877572639,212,4.3,3877572631,56,Center,3877572635,141,24.6,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327171,239,1,1,25,33,2xlnfgrl6r18ftv38unwp7h4s,1,52.9,24.6,2022-10-28T18:27:08.294Z,2022-10-28T18:27:10Z,3877572741,212,18.6,3877572737,141,51.6,3877572733,140,55.7,3877572743,213,1.4,3877572731,56,Center,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327191,240,1,1,25,35,2xlnfgrl6r18ftv38unwp7h4s,1,55.7,51.6,2022-10-28T18:27:10.214Z,2022-10-28T18:27:12Z,3877572899,140,44.2,3877572901,141,51.0,3877572905,213,3.2,3877572897,56,Back,3877572903,212,12.1,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327213,241,1,1,25,37,2xlnfgrl6r18ftv38unwp7h4s,1,44.5,50.4,2022-10-28T18:27:12.486Z,2022-10-28T18:27:15Z,3877573079,212,26.2,3877573073,56,Back,3877573077,141,88.9,3877573075,140,44.3,3877573081,213,1.6,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327263,242,1,1,25,40,2xlnfgrl6r18ftv38unwp7h4s,1,44.3,88.9,2022-10-28T18:27:15.350Z,2022-10-28T18:27:21Z,3877573375,140,63.9,3877573381,213,6.0,3877573373,56,Left,3877573377,141,80.9,3877573379,212,21.3,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327275,243,1,1,25,46,2xlnfgrl6r18ftv38unwp7h4s,0,67.3,47,2022-10-28T18:27:21.526Z,2022-10-28T18:27:23Z,3877573449,212,8.4,3877573445,140,75.3,3877573447,141,48.1,3877573451,213,0.1,3877573443,56,Center,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327277,223,8,1,25,48,dvmw7d6jb38qvv7e6ziwu0vyr,1,27.5,46.3,2022-10-28T18:27:23.596Z,2022-10-28T18:27:23Z,3877573453,56,Back,,,,,,,,,,,,,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327291,224,49,1,25,49,dvmw7d6jb38qvv7e6ziwu0vyr,1,34,47.6,2022-10-28T18:27:24.555Z,2022-10-28T18:27:24Z,,,,,,,,,,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327339,225,1,1,25,52,dvmw7d6jb38qvv7e6ziwu0vyr,1,33,58.2,2022-10-28T18:27:27.612Z,2022-10-28T18:27:30Z,3877573753,212,12.7,3877573749,140,20.9,3877573747,56,Back,3877573755,213,3.1,3877573751,141,58.7,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327349,226,1,1,25,55,dvmw7d6jb38qvv7e6ziwu0vyr,1,19.7,61.8,2022-10-28T18:27:30.044Z,2022-10-28T18:27:31Z,3877573811,140,34.6,3877573813,141,63.4,3877573817,213,0.1,3877573815,212,15.7,3877573809,56,Back,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327359,227,1,1,25,56,dvmw7d6jb38qvv7e6ziwu0vyr,0,34.6,63.4,2022-10-28T18:27:30.940Z,2022-10-28T18:27:32Z,3877573925,286,,3877573879,212,1.3,3877573921,233,244,3877573877,141,65.2,3877573919,236,,3877573873,56,Back,3877573881,213,1.2,3877573875,140,35.0,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327365,244,74,1,25,56,2xlnfgrl6r18ftv38unwp7h4s,1,69.1,37.1,2022-10-28T18:27:30.941Z,2022-10-28T20:01:54Z,3877573915,56,Center,3877573931,233,227,3877573917,285,,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327371,245,49,1,25,58,2xlnfgrl6r18ftv38unwp7h4s,1,66.6,33.7,2022-10-28T18:27:33.366Z,2022-10-28T18:27:33Z,,,,,,,,,,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327401,246,1,1,25,58,2xlnfgrl6r18ftv38unwp7h4s,1,65.7,33.3,2022-10-28T18:27:33.686Z,2022-10-28T18:27:36Z,3877574143,212,21.7,3877574139,140,45.1,3877574145,213,3.2,3877574141,141,31.5,3877574137,56,Back,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327479,247,1,1,26,1,2xlnfgrl6r18ftv38unwp7h4s,1,43.5,31.2,2022-10-28T18:27:36.197Z,2022-10-28T18:27:42Z,3877574517,56,Back,3877574523,212,17.2,3877574519,140,34.0,3877574525,213,2.2,3877574521,141,51.8,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327529,248,1,1,26,7,2xlnfgrl6r18ftv38unwp7h4s,1,44,44,2022-10-28T18:27:42.646Z,2022-10-28T18:27:47Z,3877574833,213,0.6,3877574829,141,62.1,3877574831,212,23.5,3877574827,140,63.1,3877574825,56,Center,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327559,249,1,1,26,12,2xlnfgrl6r18ftv38unwp7h4s,1,70.5,59.7,2022-10-28T18:27:47.430Z,2022-10-28T18:27:49Z,3877574987,140,75.9,3877574991,212,8.2,3877574985,56,Center,3877574989,141,50.9,3877574993,213,5.5,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327565,250,1,1,26,14,2xlnfgrl6r18ftv38unwp7h4s,0,75.9,50.9,2022-10-28T18:27:49.461Z,2022-10-28T18:27:50Z,3877575007,140,77.5,3877575043,236,,3877575011,212,1.7,3877575045,233,228,3877575005,56,Center,3877575013,213,6.2,3877575049,286,,3877575009,141,50.7,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327569,228,74,1,26,14,dvmw7d6jb38qvv7e6ziwu0vyr,1,21.6,44.2,2022-10-28T18:27:49.462Z,2022-10-28T20:01:55Z,3877575079,233,250,3877575023,56,Back,3877575027,285,,,,,,,,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327585,229,49,1,26,16,dvmw7d6jb38qvv7e6ziwu0vyr,1,31.9,69,2022-10-28T18:27:51.612Z,2022-10-28T18:27:51Z,,,,,,,,,,,,,,,,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327607,230,1,1,26,17,dvmw7d6jb38qvv7e6ziwu0vyr,1,31.9,69,2022-10-28T18:27:51.964Z,2022-10-28T18:27:53Z,3877575223,213,4.4,3877575217,140,27.6,3877575215,56,Back,3877575219,141,45.7,3877575221,212,16.5,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327681,231,1,1,26,18,dvmw7d6jb38qvv7e6ziwu0vyr,1,29.2,48.1,2022-10-28T18:27:52.988Z,2022-10-28T18:27:59Z,3877575619,213,0.7,3877575611,56,Left,3877575617,212,37.0,3877575623,1,,3877575613,140,55.6,3877575615,141,84.1,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327699,232,1,1,26,24,dvmw7d6jb38qvv7e6ziwu0vyr,1,57.7,82.9,2022-10-28T18:27:59.692Z,2022-10-28T18:28:01Z,3877575771,140,68.0,3877575769,56,Left,3877575775,212,11.3,3877575777,213,0.3,3877575773,141,87.5,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327703,233,61,1,26,26,dvmw7d6jb38qvv7e6ziwu0vyr,0,68.5,87.2,2022-10-28T18:28:01.147Z,2022-10-28T18:28:01Z,3877575791,56,Left,,,,,,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327713,251,49,1,26,27,2xlnfgrl6r18ftv38unwp7h4s,1,33.8,5.5,2022-10-28T18:28:02.294Z,2022-10-28T18:28:02Z,,,,,,,,,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327753,252,1,1,26,29,2xlnfgrl6r18ftv38unwp7h4s,1,36.5,9.7,2022-10-28T18:28:04.069Z,2022-10-28T18:28:06Z,3877576031,140,24.5,3877576035,212,17.7,3877576037,213,2.4,3877576033,141,28.0,3877576029,56,Back,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327833,253,1,1,26,31,2xlnfgrl6r18ftv38unwp7h4s,1,24.5,28,2022-10-28T18:28:06.069Z,2022-10-28T18:28:11Z,3877576457,140,30.9,3877576461,212,19.6,3877576455,56,Back,3877576463,213,1.2,3877576459,141,55.1,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327891,254,1,1,26,36,2xlnfgrl6r18ftv38unwp7h4s,1,35.7,53.7,2022-10-28T18:28:11.414Z,2022-10-28T18:28:16Z,3877576729,213,5.2,3877576721,56,Back,3877576725,141,46.3,3877576723,140,38.1,3877576727,212,5.6,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327943,255,1,1,26,41,2xlnfgrl6r18ftv38unwp7h4s,1,53.9,56,2022-10-28T18:28:16.422Z,2022-10-28T18:28:20Z,3877576985,140,40.1,3877576987,141,78.1,3877576991,213,2.3,3877576983,56,Back,3877576989,212,20.9,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327989,256,1,1,26,45,2xlnfgrl6r18ftv38unwp7h4s,1,43.1,68.2,2022-10-28T18:28:20.405Z,2022-10-28T18:28:23Z,3877577243,140,39.3,3877577247,212,21.4,3877577249,213,4.5,3877577241,56,Back,3877577245,141,37.3,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328027,257,1,1,26,48,2xlnfgrl6r18ftv38unwp7h4s,1,41,35.7,2022-10-28T18:28:23.189Z,2022-10-28T18:28:26Z,3877577453,212,19.6,3877577449,140,46.0,3877577455,213,5.0,3877577451,141,7.9,3877577447,56,Back,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328055,258,1,1,26,52,2xlnfgrl6r18ftv38unwp7h4s,1,46.3,9.2,2022-10-28T18:28:26.838Z,2022-10-28T18:28:29Z,3877577589,141,35.1,3877577593,213,2.1,3877577585,56,Back,3877577587,140,35.6,3877577591,212,20.9,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328083,259,1,1,26,54,2xlnfgrl6r18ftv38unwp7h4s,1,33,38.5,2022-10-28T18:28:29.669Z,2022-10-28T18:28:33Z,3877577755,56,Back,3877577761,212,19.4,3877577757,140,34.2,3877577759,141,10.0,3877577763,213,4.8,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328121,260,1,1,26,58,2xlnfgrl6r18ftv38unwp7h4s,0,34,9.5,2022-10-28T18:28:33.511Z,2022-10-28T18:28:35Z,3877577977,212,42.9,3877577969,140,74.8,3877577961,155,,3877577965,56,Right,3877577973,141,13.4,3877577981,1,,3877577979,213,0.1,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328157,234,1,1,27,1,dvmw7d6jb38qvv7e6ziwu0vyr,1,23.8,94.4,2022-10-28T18:28:36.412Z,2022-10-28T18:28:37Z,3877578123,213,0.2,3877578117,140,31.9,3877578113,3,,3877578115,56,Back,3877578121,212,8.6,3877578119,141,96.3,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
