id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/13/value,qualifier/16/value
2460603797,30,1,1,2,47,1fttb31hnskynpku8qd09yhm8,1,40.5,67.4,2022-09-16T18:06:52.807Z,2022-09-16T18:28:07Z,3783481301,141,67.2,3783481299,140,30.2,3783481295,3,,3783481303,212,10.8,3783481297,56,Back,3783481305,213,3.2,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460603849,31,44,1,2,51,1fttb31hnskynpku8qd09yhm8,1,34.1,66.1,2022-09-16T18:06:56.663Z,2022-09-16T18:10:45Z,3783481587,233,29,3783481569,285,,3783481567,56,Back,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460603837,29,44,1,2,51,xcevba75jfkrg4s6tl89zl3y,0,65.9,33.9,2022-09-16T18:06:56.664Z,2022-09-16T18:06:58Z,3783481527,286,,3783481613,233,31,3783481525,56,Center,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460603875,32,1,1,2,52,1fttb31hnskynpku8qd09yhm8,1,34.3,63.2,2022-09-16T18:06:57.198Z,2022-09-16T18:11:08Z,3783481681,3,,3783481687,141,69.6,3783481689,212,9.6,3783481691,213,0.5,3783481685,140,42.5,3783481683,56,Back,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460603883,33,1,1,2,52,1fttb31hnskynpku8qd09yhm8,0,42.5,69.6,2022-09-16T18:06:57.591Z,2022-09-16T18:28:00Z,3783481741,141,63.2,3783481737,56,Back,3783481743,212,5.5,3783481735,3,,3783481745,213,4.1,3783481739,140,39.3,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460603877,30,1,1,2,52,xcevba75jfkrg4s6tl89zl3y,0,64.6,35.9,2022-09-16T18:06:58Z,2022-09-16T18:11:13Z,3783481711,140,59.6,3783481709,56,Center,3783481713,141,39.7,3783481707,3,,3783481719,213,2.7,3783481715,212,5.9,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460603917,34,1,1,2,55,1fttb31hnskynpku8qd09yhm8,1,39.1,62.7,2022-09-16T18:07:00.270Z,2022-09-16T18:07:02Z,3783481897,3,,3783481905,212,9.7,3783481903,141,71.1,3783481899,56,Back,3783481907,213,0.6,3783481901,140,46.6,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460603923,35,61,1,2,57,1fttb31hnskynpku8qd09yhm8,1,46.6,71.1,2022-09-16T18:07:02.426Z,2022-09-16T18:07:02Z,3783481919,56,Back,,,,,,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460603939,36,49,1,2,58,1fttb31hnskynpku8qd09yhm8,1,51.3,76.1,2022-09-16T18:07:03.647Z,2022-09-16T18:07:55Z,,,,,,,,,,,,,,,,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460604191,37,1,1,2,58,1fttb31hnskynpku8qd09yhm8,1,51.3,76.1,2022-09-16T18:07:03.944Z,2022-09-16T18:07:54Z,3783483295,140,52.2,3783483293,56,Center,3783483299,212,5.4,3783483301,213,4.9,3783483297,141,68.3,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460604317,38,1,1,2,59,1fttb31hnskynpku8qd09yhm8,1,69.9,63.6,2022-09-16T18:07:04.422Z,2022-09-16T18:08:26Z,3783484055,213,0.3,3783484049,140,89.1,3783484053,212,21.1,3783484047,56,Center,3783484051,141,72.6,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460604327,39,1,1,3,2,1fttb31hnskynpku8qd09yhm8,0,85.9,69.9,2022-09-16T18:07:07.527Z,2022-09-16T18:08:49Z,3783492435,236,,3783492441,286,,3783484125,213,5.3,3783484115,140,87.8,3783484113,56,Center,3783492437,233,31,3783484117,141,65.1,3783484121,212,3.8,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460604069,31,74,1,3,2,xcevba75jfkrg4s6tl89zl3y,1,7.6,37.1,2022-09-16T18:07:07.528Z,2022-09-16T18:35:41Z,3783482693,285,,3783482687,56,Back,3783492459,233,39,,,,,,,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460604077,32,6,1,3,5,xcevba75jfkrg4s6tl89zl3y,0,2.9,31.5,2022-09-16T18:07:10.689Z,2022-09-16T18:08:48Z,3783492255,233,40,3783482753,73,,3783482715,56,Back,,,,,,,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460604357,40,6,1,3,5,1fttb31hnskynpku8qd09yhm8,1,97.1,68.5,2022-09-16T18:07:10.689Z,2022-09-16T18:35:40Z,3783484281,56,Center,3783484283,73,,3783492217,233,32,,,,,,,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460604613,41,1,1,3,36,1fttb31hnskynpku8qd09yhm8,0,99.5,99.5,2022-09-16T18:07:41.976Z,2022-09-16T18:07:43Z,3783485621,56,Center,3783485619,223,,3783485615,6,,3783485623,140,91.9,3783485617,155,,3783485629,212,27.0,3783485613,2,,3783485625,141,61.6,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,3783485631,213,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460604735,33,12,1,3,39,xcevba75jfkrg4s6tl89zl3y,1,5.8,38.6,2022-09-16T18:07:44.466Z,2022-09-16T18:07:50Z,3783486259,213,0.4,3783486249,56,Back,3783486257,212,30.6,3783486251,140,32.7,3783486255,141,55.8,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460604707,42,1,1,3,42,1fttb31hnskynpku8qd09yhm8,0,57.9,63.6,2022-09-16T18:07:47.823Z,2022-09-16T18:07:48Z,3783486125,212,26.8,3783486129,1,,3783486117,157,,3783486123,141,100.0,3783486119,56,Left,3783486127,213,1.3,3783486121,140,65.1,,,,a59aos4xq3vklv2joqa09axre,N. Grootfaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460604961,34,5,1,3,43,xcevba75jfkrg4s6tl89zl3y,1,33.6,-1.6,2022-09-16T18:07:48.601Z,2022-09-16T18:35:33Z,3783487523,347,,3783487555,233,43,3783487521,56,Back,,,,,,,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460604711,43,5,1,3,43,1fttb31hnskynpku8qd09yhm8,0,66.4,101.6,2022-09-16T18:07:48.601Z,2022-09-16T18:08:03Z,3783487559,233,34,3783486145,347,,3783486143,56,Left,,,,,,,,,,,,,,,,a59aos4xq3vklv2joqa09axre,N. Grootfaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460604997,35,1,1,3,57,xcevba75jfkrg4s6tl89zl3y,1,28.5,0,2022-09-16T18:08:02.961Z,2022-09-16T18:08:05Z,3783487755,140,23.6,3783487761,213,2.3,3783487759,212,8.0,3783487753,56,Back,3783487751,107,,3783487757,141,7.1,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460605027,36,1,1,3,59,xcevba75jfkrg4s6tl89zl3y,0,23.4,7.7,2022-09-16T18:08:05.059Z,2022-09-16T18:08:07Z,3783487915,213,0.5,3783487907,56,Center,3783487913,212,38.6,3783487905,157,,3783487911,141,32.9,3783487917,1,,3783487909,140,56.3,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460605161,44,1,1,4,2,1fttb31hnskynpku8qd09yhm8,0,44.8,68.1,2022-09-16T18:08:07.095Z,2022-09-16T18:08:14Z,3783488601,56,Center,3783488607,212,16.7,3783488609,213,5.8,3783488605,141,56.5,3783488603,140,58.8,3783488599,3,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460605095,37,44,1,4,5,xcevba75jfkrg4s6tl89zl3y,1,42.6,41,2022-09-16T18:08:10.307Z,2022-09-16T18:08:14Z,3783488239,56,Back,3783488241,285,,3783488695,233,45,,,,,,,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460605165,45,44,1,4,5,1fttb31hnskynpku8qd09yhm8,0,57.4,59,2022-09-16T18:08:10.308Z,2022-09-16T18:08:14Z,3783488635,56,Center,3783488773,233,37,3783488637,286,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460605157,38,1,1,4,5,xcevba75jfkrg4s6tl89zl3y,1,43.8,38.5,2022-09-16T18:08:10.627Z,2022-09-16T18:08:13Z,3783488577,3,,3783488585,212,22.6,3783488587,213,1.7,3783488581,140,40.6,3783488579,56,Back,3783488583,141,71.4,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460605237,39,1,1,4,8,xcevba75jfkrg4s6tl89zl3y,0,42.1,71.6,2022-09-16T18:08:13.186Z,2022-09-16T18:08:18Z,3783489089,140,96.6,3783489097,1,,3783489091,141,100.0,3783489093,212,60.6,3783489087,56,Left,3783489095,213,0.3,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460605241,40,5,1,4,13,xcevba75jfkrg4s6tl89zl3y,0,95,101,2022-09-16T18:08:18.204Z,2022-09-16T18:08:38Z,3783489115,56,Left,3783491135,233,46,3783489117,347,,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460605575,46,5,1,4,13,1fttb31hnskynpku8qd09yhm8,1,5,-1,2022-09-16T18:08:18.204Z,2022-09-16T18:35:33Z,3783491071,347,,3783491107,233,40,3783491069,56,Back,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460605591,47,1,1,4,32,1fttb31hnskynpku8qd09yhm8,0,9.8,0,2022-09-16T18:08:37.920Z,2022-09-16T18:08:39Z,3783491179,56,Back,3783491187,213,0.2,3783491181,140,29.5,3783491183,141,4.0,3783491177,107,,3783491185,212,21.0,,,,,,,a59aos4xq3vklv2joqa09axre,N. Grootfaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460605585,41,1,1,4,32,xcevba75jfkrg4s6tl89zl3y,0,71,94.8,2022-09-16T18:08:38.050Z,2022-09-16T18:08:38Z,3783491161,213,5.1,3783491155,141,69.2,3783491159,212,19.0,3783491149,56,Center,3783491147,157,,3783491151,140,78.2,3783491165,1,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460605661,48,1,1,4,35,1fttb31hnskynpku8qd09yhm8,1,29.5,38.6,2022-09-16T18:08:40.256Z,2022-09-16T18:08:55Z,3783491571,140,47.4,3783491577,213,6.0,3783491575,212,19.6,3783491573,141,30.2,3783491569,56,Back,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460605767,49,1,1,4,37,1fttb31hnskynpku8qd09yhm8,0,52.7,32.2,2022-09-16T18:08:42.320Z,2022-09-16T18:08:53Z,3783492147,141,100.0,3783492141,196,,3783492151,213,2.0,3783492149,212,51.0,3783492145,140,33.9,3783492143,56,Back,3783492153,1,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460606111,42,5,1,4,43,xcevba75jfkrg4s6tl89zl3y,1,65.8,-1.1,2022-09-16T18:08:49Z,2022-09-16T18:35:33Z,3783494175,56,Right,3783494177,347,,3783494201,233,50,,,,,,,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460605809,50,5,1,4,43,1fttb31hnskynpku8qd09yhm8,0,34.2,101.1,2022-09-16T18:08:49Z,2022-09-16T18:09:06Z,3783492409,347,,3783492407,56,Back,3783494213,233,42,,,,,,,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460606237,43,1,1,5,1,xcevba75jfkrg4s6tl89zl3y,1,67,0,2022-09-16T18:09:06.211Z,2022-09-16T18:09:13Z,3783494849,107,,3783494861,212,25.7,3783494855,141,8.5,3783494865,213,0.3,3783494851,56,Right,3783494853,140,90.6,3783494869,1,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460606245,44,3,1,5,7,xcevba75jfkrg4s6tl89zl3y,0,88,3.4,2022-09-16T18:09:12.330Z,2022-09-16T18:09:20Z,3783494895,56,Right,3783495617,233,51,3783494897,286,,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460606221,51,7,1,5,7,1fttb31hnskynpku8qd09yhm8,1,12,96.6,2022-09-16T18:09:12.331Z,2022-09-16T18:09:14Z,3783494787,56,Back,3783494789,285,,3783494951,233,44,,,,,,,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460606233,52,49,1,5,8,1fttb31hnskynpku8qd09yhm8,1,12.7,92.1,2022-09-16T18:09:13.089Z,2022-09-16T18:09:13Z,,,,,,,,,,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460606337,53,4,1,5,10,1fttb31hnskynpku8qd09yhm8,1,10.6,91.2,2022-09-16T18:09:16.019Z,2022-09-16T18:09:18Z,3783495357,265,,3783495349,13,,3783495359,285,,3783495353,56,Back,3783495355,152,,3783495375,233,45,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460606305,45,4,1,5,10,xcevba75jfkrg4s6tl89zl3y,0,89.4,8.8,2022-09-16T18:09:16.020Z,2022-09-16T18:09:18Z,3783495395,233,53,3783495185,265,,3783495183,152,,3783495179,13,,3783495187,286,,3783495181,56,Right,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460606741,54,1,1,5,32,1fttb31hnskynpku8qd09yhm8,1,12.4,88.8,2022-09-16T18:09:37.201Z,2022-09-16T18:09:39Z,3783497353,152,,3783497351,5,,3783497357,140,24.1,3783497361,212,16.1,3783497355,56,Back,3783497363,213,5.6,3783497359,141,73.5,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460606895,55,1,1,5,37,1fttb31hnskynpku8qd09yhm8,1,25,62.9,2022-09-16T18:09:42.737Z,2022-09-16T18:09:46Z,3783498167,140,23.4,3783498173,213,4.6,3783498169,141,31.9,3783498165,56,Back,3783498171,212,21.1,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460607019,56,1,1,5,41,1fttb31hnskynpku8qd09yhm8,1,23.1,56.2,2022-09-16T18:09:46.857Z,2022-09-16T18:09:53Z,3783498845,56,Back,3783498849,141,96.2,3783498853,213,1.3,3783498847,140,29.5,3783498851,212,28.0,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460607075,57,1,1,5,47,1fttb31hnskynpku8qd09yhm8,1,36.2,93.8,2022-09-16T18:09:53.066Z,2022-09-16T18:09:56Z,3783499145,141,79.4,3783499143,140,54.4,3783499149,213,5.8,3783499147,212,21.5,3783499141,56,Left,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460607087,58,1,1,5,51,1fttb31hnskynpku8qd09yhm8,1,54.4,79.4,2022-09-16T18:09:56.553Z,2022-09-16T18:09:57Z,3783499205,140,62.5,3783499203,56,Center,3783499207,141,68.8,3783499209,212,11.1,3783499211,213,5.6,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460607107,59,1,1,5,52,1fttb31hnskynpku8qd09yhm8,0,62.9,68.8,2022-09-16T18:09:57.410Z,2022-09-16T18:09:58Z,3783499311,141,83.0,3783499309,140,60.4,3783499307,56,Left,3783499313,212,10.0,3783499315,213,1.8,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460607135,46,8,1,5,54,xcevba75jfkrg4s6tl89zl3y,1,41.6,17.9,2022-09-16T18:09:59.174Z,2022-09-16T18:09:59Z,3783499413,56,Back,,,,,,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460607145,47,49,1,5,54,xcevba75jfkrg4s6tl89zl3y,1,41.6,17.9,2022-09-16T18:09:59.621Z,2022-09-16T18:09:59Z,,,,,,,,,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460607185,48,50,1,5,56,xcevba75jfkrg4s6tl89zl3y,1,55.8,21.6,2022-09-16T18:10:01.958Z,2022-09-16T18:10:05Z,3783499697,286,,3783500159,233,60,3783499695,56,Center,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460607257,60,7,1,5,56,1fttb31hnskynpku8qd09yhm8,1,44.2,78.4,2022-09-16T18:10:01.959Z,2022-09-16T18:10:05Z,3783500075,56,Back,3783500111,233,48,3783500077,285,,,,,,,,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460607263,61,61,1,5,57,1fttb31hnskynpku8qd09yhm8,1,40.1,75.5,2022-09-16T18:10:02.856Z,2022-09-16T18:10:12Z,3783500099,56,Back,,,,,,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460607269,49,3,1,5,58,xcevba75jfkrg4s6tl89zl3y,0,57.7,18.4,2022-09-16T18:10:03.845Z,2022-09-16T18:10:06Z,3783500125,56,Right,3783500171,211,,3783500127,286,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460607307,62,12,1,6,1,1fttb31hnskynpku8qd09yhm8,1,21.5,90.3,2022-09-16T18:10:06.930Z,2022-09-16T18:10:08Z,3783500321,56,Back,3783500327,212,7.7,3783500329,213,1.7,3783500325,141,100.0,3783500323,140,20.9,3783500367,167,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460607727,50,5,1,6,2,xcevba75jfkrg4s6tl89zl3y,1,77.7,-1.4,2022-09-16T18:10:07.437Z,2022-09-16T18:35:34Z,3783502765,347,,3783502759,56,Right,3783502807,233,63,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460607313,63,5,1,6,2,1fttb31hnskynpku8qd09yhm8,0,22.3,101.4,2022-09-16T18:10:07.437Z,2022-09-16T18:10:38Z,3783502813,233,50,3783500365,347,,3783500363,56,Back,,,,,,,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460607785,51,1,1,6,32,xcevba75jfkrg4s6tl89zl3y,0,82.3,0,2022-09-16T18:10:37.478Z,2022-09-16T18:10:41Z,3783503089,140,100.0,3783503097,1,,3783503091,141,36.4,3783503085,107,,3783503093,212,32.7,3783503087,56,Center,3783503095,213,0.9,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460607789,52,5,1,6,35,xcevba75jfkrg4s6tl89zl3y,0,101.4,38.8,2022-09-16T18:10:40.991Z,2022-09-16T18:10:42Z,3783503171,233,64,3783503103,56,Center,3783503105,346,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460607793,64,5,1,6,35,1fttb31hnskynpku8qd09yhm8,1,-1.4,61.2,2022-09-16T18:10:40.991Z,2022-09-16T18:35:34Z,3783503107,56,Back,3783503109,346,,3783503149,233,52,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460607979,65,1,1,6,44,1fttb31hnskynpku8qd09yhm8,1,1.4,56.5,2022-09-16T18:10:49.930Z,2022-09-16T18:10:51Z,3783504073,212,21.3,3783504069,140,7.5,3783504065,124,,3783504071,141,26.7,3783504067,56,Back,3783504075,213,5.0,3783504083,237,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460608033,66,1,1,6,46,1fttb31hnskynpku8qd09yhm8,1,7.2,23.9,2022-09-16T18:10:51.515Z,2022-09-16T18:10:54Z,3783504337,212,12.5,3783504339,213,4.9,3783504335,141,6.0,3783504333,140,10.0,3783504327,56,Back,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460608069,67,1,1,6,49,1fttb31hnskynpku8qd09yhm8,0,10.1,5.8,2022-09-16T18:10:54.203Z,2022-09-16T18:10:56Z,3783504515,1,,3783504503,157,,3783504507,140,47.4,3783504513,213,0.4,3783504505,56,Back,3783504509,141,28.4,3783504511,212,42.1,,,,a59aos4xq3vklv2joqa09axre,N. Grootfaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460608149,53,1,1,6,51,xcevba75jfkrg4s6tl89zl3y,0,54.9,74.9,2022-09-16T18:10:56.150Z,2022-09-16T18:11:00Z,3783504927,56,Center,3783504935,213,5.5,3783504933,212,38.9,3783504929,140,81.6,3783504925,157,,3783504937,1,,3783504931,141,35.2,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460608175,68,1,1,6,54,1fttb31hnskynpku8qd09yhm8,1,21.3,67.3,2022-09-16T18:11:00.002Z,2022-09-16T18:11:02Z,3783505129,56,Back,3783505133,141,90.6,3783505135,212,17.0,3783505137,213,1.2,3783505131,140,27.1,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460608215,69,1,1,6,57,1fttb31hnskynpku8qd09yhm8,1,27.1,90.1,2022-09-16T18:11:02.635Z,2022-09-16T18:11:05Z,3783505353,140,23.6,3783505357,212,9.4,3783505351,56,Back,3783505355,141,77.4,3783505359,213,4.3,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460608305,70,1,1,7,1,1fttb31hnskynpku8qd09yhm8,1,26.2,69.2,2022-09-16T18:11:06.395Z,2022-09-16T18:11:09Z,3783505873,213,4.7,3783505869,141,34.0,3783505865,56,Back,3783505871,212,23.9,3783505867,140,26.6,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460608353,71,1,1,7,4,1fttb31hnskynpku8qd09yhm8,1,24.8,32.5,2022-09-16T18:11:09.882Z,2022-09-16T18:11:12Z,3783506141,141,9.9,3783506137,56,Back,3783506143,212,15.4,3783506145,213,4.8,3783506139,140,25.7,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460608393,72,1,1,7,7,1fttb31hnskynpku8qd09yhm8,1,24.8,11.4,2022-09-16T18:11:12.355Z,2022-09-16T18:11:14Z,3783506361,140,32.7,3783506367,213,0.4,3783506359,56,Back,3783506365,212,8.8,3783506363,141,15.9,,,,,,,,,,a59aos4xq3vklv2joqa09axre,N. Grootfaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460608409,73,1,1,7,9,1fttb31hnskynpku8qd09yhm8,1,32.6,15,2022-09-16T18:11:14.219Z,2022-09-16T18:11:15Z,3783506465,141,2.8,3783506457,56,Back,3783506473,213,5.7,3783506469,212,16.2,3783506461,140,45.8,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
