id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,assist
2500092893,125,1,1,11,46,2xlnfgrl6r18ftv38unwp7h4s,1,41,29.3,2023-01-23T19:11:54.465Z,2023-01-23T19:11:58Z,3992261375,168,,3992261373,3,,3992261377,56,Right,3992261379,140,65.9,3992261385,213,5.9,3992261383,212,27.9,3992261381,141,14.8,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500092897,126,50,1,11,49,2xlnfgrl6r18ftv38unwp7h4s,1,63.2,5.2,2023-01-23T19:11:57.414Z,2023-01-23T19:16:40Z,3992266637,286,,3992267245,233,145,3992261399,56,Right,,,,,,,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093807,145,7,1,11,49,cv5ftekuejf0ryxvd5h2my47r,0,36.8,94.8,2023-01-23T19:11:57.415Z,2023-01-23T19:16:41Z,3992267123,285,,3992267121,56,Back,3992267241,233,126,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093743,154,61,1,11,49,2xlnfgrl6r18ftv38unwp7h4s,1,55.3,11.5,2023-01-23T19:11:57.439Z,2023-01-23T19:51:27Z,3992266781,56,Right,,,,,,,,,,,,,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500092895,105,43,1,11,49,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2023-01-23T19:11:57.465Z,2023-01-23T19:12:05Z,3992261393,285,0,3992261513,144,7,3992261391,56,Back,3992261389,167,0,3992261407,233,126,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500092899,106,5,1,11,50,cv5ftekuejf0ryxvd5h2my47r,1,34.8,101.8,2023-01-23T19:11:58.377Z,2023-01-23T19:15:39Z,3992265775,361,,3992261405,347,,3992261501,233,127,3992261403,56,Back,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500092911,127,5,1,11,50,2xlnfgrl6r18ftv38unwp7h4s,0,65.2,-1.8,2023-01-23T19:11:58.377Z,2023-01-23T19:54:23Z,3992261497,233,106,3992261493,56,Right,3992261495,347,,3992265643,361,,,,,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500092985,107,1,1,12,20,cv5ftekuejf0ryxvd5h2my47r,1,32.3,100,2023-01-23T19:12:28.200Z,2023-01-23T19:14:16Z,3992261949,213,3.5,3992261941,56,Back,3992261943,140,17.8,3992261945,141,92.4,3992261947,212,16.3,3992263861,107,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500092987,108,1,1,12,23,cv5ftekuejf0ryxvd5h2my47r,1,18.8,90.9,2023-01-23T19:12:31.464Z,2023-01-23T19:12:33Z,3992261967,56,Back,3992261977,1,,3992261971,141,30.0,3992261965,196,,3992261973,212,41.7,3992261975,213,4.8,3992261969,140,23.8,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500092997,109,1,1,12,25,cv5ftekuejf0ryxvd5h2my47r,1,23.8,30,2023-01-23T19:12:33.400Z,2023-01-23T19:12:36Z,3992262025,140,7.8,3992262023,56,Back,3992262031,213,3.1,3992262021,3,,3992262029,212,16.9,3992262027,141,32.2,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093005,110,1,1,12,28,cv5ftekuejf0ryxvd5h2my47r,1,7.8,32.2,2023-01-23T19:12:36.152Z,2023-01-23T19:12:42Z,3992262087,212,24.7,3992262089,213,5.8,3992262081,56,Back,3992262085,141,13.8,3992262083,140,28.1,,,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093017,111,1,1,12,34,cv5ftekuejf0ryxvd5h2my47r,0,38.1,24,2023-01-23T19:12:42.633Z,2023-01-23T19:12:46Z,3992262169,213,0.5,3992262159,56,Center,3992262165,212,48.5,3992262163,141,60.9,3992262173,1,,3992262157,155,,3992262161,140,77.6,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093027,128,1,1,12,39,2xlnfgrl6r18ftv38unwp7h4s,0,23.9,37.4,2023-01-23T19:12:47.169Z,2023-01-23T19:12:48Z,3992262221,3,,3992262231,212,18.8,3992262233,213,0.7,3992262225,56,Back,3992262227,140,37.6,3992262229,141,55.1,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093033,112,1,1,12,41,cv5ftekuejf0ryxvd5h2my47r,0,63.8,54.3,2023-01-23T19:12:49Z,2023-01-23T19:12:50Z,3992262281,140,78.5,3992262277,155,,3992262279,56,Center,3992262285,212,15.5,3992262283,141,55.7,3992262287,213,0.1,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093037,129,1,1,12,42,2xlnfgrl6r18ftv38unwp7h4s,0,24.5,44.8,2023-01-23T19:12:50.145Z,2023-01-23T19:12:53Z,3992262317,140,47.9,3992262319,141,59.0,3992262323,213,0.4,3992262313,3,,3992262315,56,Back,3992262321,212,26.4,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093049,113,1,1,12,44,cv5ftekuejf0ryxvd5h2my47r,1,56.2,41.9,2023-01-23T19:12:52.712Z,2023-01-23T19:12:53Z,3992262375,56,Back,3992262377,140,43.1,3992262383,213,2.8,3992262379,141,49.9,3992262381,212,14.8,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093057,114,1,1,12,47,cv5ftekuejf0ryxvd5h2my47r,1,40.9,50.4,2023-01-23T19:12:55.321Z,2023-01-23T19:12:58Z,3992262453,213,1.6,3992262447,140,40.6,3992262451,212,13.9,3992262445,56,Back,3992262449,141,70.9,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093073,115,1,1,12,50,cv5ftekuejf0ryxvd5h2my47r,1,48.6,69.9,2023-01-23T19:12:57.944Z,2023-01-23T19:13:01Z,3992262547,213,1.6,3992262539,56,Back,3992262545,212,18.7,3992262543,141,97.4,3992262541,140,47.7,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093077,116,1,1,12,53,cv5ftekuejf0ryxvd5h2my47r,0,47.7,97.4,2023-01-23T19:13:01.433Z,2023-01-23T19:13:02Z,3992262569,140,79.8,3992262567,56,Center,3992262577,1,,3992262571,141,61.2,3992262565,155,,3992262573,212,41.7,3992262575,213,5.7,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093083,130,1,1,12,54,2xlnfgrl6r18ftv38unwp7h4s,0,25,40.6,2023-01-23T19:13:02.704Z,2023-01-23T19:13:04Z,3992262591,3,,3992262593,56,Back,3992262595,140,41.8,3992262597,141,33.2,3992262601,213,6.0,3992262599,212,18.3,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093093,117,1,1,12,56,cv5ftekuejf0ryxvd5h2my47r,1,61.5,62.9,2023-01-23T19:13:04.280Z,2023-01-23T19:13:08Z,3992262649,3,,3992262653,140,77.7,3992262655,141,86.8,3992262651,56,Left,3992262659,213,0.8,3992262657,212,23.5,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093099,118,4,1,12,59,cv5ftekuejf0ryxvd5h2my47r,1,76.4,87.4,2023-01-23T19:13:07.120Z,2023-01-23T19:13:09Z,3992262683,286,,3992262679,265,,3992262677,152,,3992262703,233,131,3992262673,13,,3992262675,56,Left,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093095,131,4,1,12,59,2xlnfgrl6r18ftv38unwp7h4s,0,23.6,12.6,2023-01-23T19:13:07.121Z,2023-01-23T19:13:09Z,3992262669,265,,3992262667,152,,3992262707,233,118,3992262665,56,Back,3992262663,13,,3992262671,285,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093177,119,1,1,13,30,cv5ftekuejf0ryxvd5h2my47r,0,75.1,88.1,2023-01-23T19:13:38.584Z,2023-01-23T19:13:40Z,3992263213,5,,3992263215,155,,3992263221,140,91.4,3992263225,212,29.9,3992263223,141,52.1,3992263211,2,,3992263227,213,5.3,3992263217,152,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,3992263219,56,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,
2500093181,132,12,1,13,33,2xlnfgrl6r18ftv38unwp7h4s,1,9.3,46.4,2023-01-23T19:13:40.944Z,2023-01-23T19:13:42Z,3992263245,140,26.1,3992263243,56,Back,3992263259,15,,3992263249,212,18.0,3992263247,141,51.9,3992263251,213,0.2,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093187,120,13,1,13,34,cv5ftekuejf0ryxvd5h2my47r,1,75.2,40.9,2023-01-23T19:13:42.712Z,2023-01-23T19:13:55Z,3992263675,215,,3992263671,102,44.0,3992263417,24,,3992263321,56,Center,3992263683,231,49.8,3992263419,20,,3992263673,103,87.5,3992263677,328,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,3992263319,18,3992263669,81,,3992263679,458,3992263681,230,98.4,,,,,,,,,,,,,,,,,,,,,,
2500093191,121,5,1,13,35,cv5ftekuejf0ryxvd5h2my47r,0,101.2,50.2,2023-01-23T19:13:43.865Z,2023-01-23T19:13:45Z,3992263367,233,133,3992263341,56,Center,3992263343,346,,,,,,,,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093193,133,5,1,13,35,2xlnfgrl6r18ftv38unwp7h4s,1,-1.2,49.8,2023-01-23T19:13:43.865Z,2023-01-23T19:54:23Z,3992263347,346,,3992263349,233,121,3992263345,56,Back,,,,,,,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093341,134,1,1,14,7,2xlnfgrl6r18ftv38unwp7h4s,1,5.5,42.8,2023-01-23T19:14:15.872Z,2023-01-23T19:14:19Z,3992264231,124,,3992264243,1,,3992264235,140,56.2,3992264233,56,Right,3992264241,213,5.9,3992264237,141,13.6,3992264247,74,,3992264239,212,56.8,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093343,135,44,1,14,11,2xlnfgrl6r18ftv38unwp7h4s,1,57.2,13.8,2023-01-23T19:14:19.543Z,2023-01-23T19:14:20Z,3992264251,286,,3992264249,56,Right,3992264265,233,122,,,,,,,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093337,122,44,1,14,11,cv5ftekuejf0ryxvd5h2my47r,0,42.8,86.2,2023-01-23T19:14:19.544Z,2023-01-23T19:14:21Z,3992264215,56,Back,3992264217,285,,3992264281,233,135,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093363,136,1,1,14,12,2xlnfgrl6r18ftv38unwp7h4s,1,56.2,13.6,2023-01-23T19:14:20.017Z,2023-01-23T19:14:24Z,3992264353,213,6.3,3992264351,212,20.9,3992264347,141,13.1,3992264343,140,76.1,3992264335,3,,3992264339,56,Right,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093379,137,1,1,14,16,2xlnfgrl6r18ftv38unwp7h4s,1,75.7,14.6,2023-01-23T19:14:23.968Z,2023-01-23T19:14:27Z,3992264457,213,2.3,3992264451,140,70.0,3992264455,212,9.3,3992264453,141,25.1,3992264449,56,Center,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093407,138,1,1,14,19,2xlnfgrl6r18ftv38unwp7h4s,1,69.2,28.6,2023-01-23T19:14:27.025Z,2023-01-23T19:14:34Z,3992264629,212,39.4,3992264631,213,1.6,3992264633,1,,3992264627,141,86.6,3992264621,155,,3992264623,56,Left,3992264625,140,68.6,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093417,139,1,1,14,26,2xlnfgrl6r18ftv38unwp7h4s,1,69.6,67.2,2023-01-23T19:14:34.080Z,2023-01-23T19:14:37Z,3992264673,141,43.1,3992264675,212,16.5,3992264671,140,71.3,3992264669,56,Center,3992264677,213,4.8,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093433,140,1,1,14,30,2xlnfgrl6r18ftv38unwp7h4s,0,71.2,29.9,2023-01-23T19:14:38.576Z,2023-01-23T19:14:39Z,3992264763,141,0.0,3992264765,212,23.6,3992264759,56,Right,3992264761,140,81.4,3992264767,213,5.2,,,,,,,,,,ch4mwwdzqiksjm5kfda3f3klw,T. van den Heuvel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093475,123,5,1,14,31,cv5ftekuejf0ryxvd5h2my47r,1,15.8,101.5,2023-01-23T19:14:39.352Z,2023-01-23T19:14:58Z,3992265053,56,Back,3992265055,347,,3992265059,233,141,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093435,141,5,1,14,31,2xlnfgrl6r18ftv38unwp7h4s,0,84.2,-1.5,2023-01-23T19:14:39.352Z,2023-01-23T19:54:24Z,3992265075,233,123,3992264773,56,Right,3992264775,347,,,,,,,,,,,,,,,,,ch4mwwdzqiksjm5kfda3f3klw,T. van den Heuvel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093483,124,1,1,14,50,cv5ftekuejf0ryxvd5h2my47r,1,17.8,100,2023-01-23T19:14:57.992Z,2023-01-23T19:15:00Z,3992265107,213,5.7,3992265099,56,Back,3992265101,140,25.1,3992265103,141,93.5,3992265105,212,9.1,3992265097,107,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093489,125,1,1,14,52,cv5ftekuejf0ryxvd5h2my47r,1,25.1,93.5,2023-01-23T19:15:00.664Z,2023-01-23T19:15:15Z,3992265141,141,87.8,3992265145,213,6.1,3992265143,212,23.8,3992265137,56,Back,3992265355,168,,3992265139,140,47.5,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093493,126,44,1,14,53,cv5ftekuejf0ryxvd5h2my47r,1,43.2,89.6,2023-01-23T19:15:01.120Z,2023-01-23T19:59:26Z,3992265161,285,,3992265159,56,Back,3992265177,233,142,,,,,,,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093491,142,44,1,14,53,2xlnfgrl6r18ftv38unwp7h4s,0,56.8,10.4,2023-01-23T19:15:01.121Z,2023-01-23T19:59:28Z,3992265151,56,Right,3992265153,286,,3992265181,233,126,,,,,,,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093495,127,1,1,14,53,cv5ftekuejf0ryxvd5h2my47r,0,47.5,87.8,2023-01-23T19:15:01.248Z,2023-01-23T19:59:29Z,3992265171,141,83.6,3992265165,168,,3992265163,3,,3992265173,212,16.7,3992265175,213,6.1,3992265167,56,Left,3992265169,140,63.2,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093497,143,1,1,14,54,2xlnfgrl6r18ftv38unwp7h4s,1,45.1,13.3,2023-01-23T19:15:02.696Z,2023-01-23T19:59:31Z,3992265201,141,17.6,3992265203,212,12.1,3992265205,213,0.2,3992265199,140,56.3,3992265195,3,,3992265197,56,Right,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093501,144,49,1,14,55,2xlnfgrl6r18ftv38unwp7h4s,1,56.3,17.6,2023-01-23T19:15:03.640Z,2023-01-23T19:59:33Z,,,,,,,,,,,,,,,,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093505,145,50,1,14,56,2xlnfgrl6r18ftv38unwp7h4s,1,57.5,25.6,2023-01-23T19:15:04.943Z,2023-01-23T19:59:02Z,3992314925,286,,3992265225,56,Center,3992320457,233,491,,,,,,,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500103113,491,7,1,14,57,cv5ftekuejf0ryxvd5h2my47r,0,42.5,74.4,2023-01-23T19:15:04.944Z,2023-01-23T19:59:09Z,3992320441,56,Back,3992320443,285,,3992320453,233,145,,,,,,,,,,,,,,,,4o1150mpv9nz55cwj9b0vblk9,K. Kristinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093509,128,1,1,15,0,cv5ftekuejf0ryxvd5h2my47r,0,60.9,98.1,2023-01-23T19:15:08.586Z,2023-01-23T19:15:09Z,3992265267,212,25.4,3992265263,140,81.0,3992265265,141,77.2,3992265271,1,,3992265261,56,Center,3992265269,213,5.7,3992265259,157,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093513,146,1,1,15,1,2xlnfgrl6r18ftv38unwp7h4s,1,27.3,33.5,2023-01-23T19:15:09.376Z,2023-01-23T19:15:11Z,3992265299,212,20.6,3992265291,3,,3992265295,140,20.7,3992265293,56,Back,3992265301,213,4.4,3992265297,141,4.9,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093515,147,61,1,15,3,2xlnfgrl6r18ftv38unwp7h4s,0,20.7,4.9,2023-01-23T19:15:11.631Z,2023-01-23T19:15:12Z,3992265309,56,Back,,,,,,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093523,129,5,1,15,3,cv5ftekuejf0ryxvd5h2my47r,1,82.2,101.5,2023-01-23T19:15:11.864Z,2023-01-23T19:15:16Z,3992265349,347,,3992265347,56,Left,3992265359,233,148,,,,,,,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093517,148,5,1,15,3,2xlnfgrl6r18ftv38unwp7h4s,0,17.8,-1.5,2023-01-23T19:15:11.864Z,2023-01-23T19:54:24Z,3992265369,233,129,3992265315,347,,3992265313,56,Back,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093533,130,1,1,15,8,cv5ftekuejf0ryxvd5h2my47r,1,85.5,100,2023-01-23T19:15:16.824Z,2023-01-23T19:15:20Z,3992265455,140,77.6,3992265453,56,Left,3992265451,107,,3992265461,213,4.1,3992265459,212,13.6,3992265457,141,85.6,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093537,131,4,1,15,11,cv5ftekuejf0ryxvd5h2my47r,1,77.4,87.8,2023-01-23T19:15:19.432Z,2023-01-23T19:15:21Z,3992265489,265,,3992265487,152,,3992265491,286,,3992265483,13,,3992265485,56,Left,3992265493,233,149,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093535,149,4,1,15,11,2xlnfgrl6r18ftv38unwp7h4s,0,22.6,12.2,2023-01-23T19:15:19.433Z,2023-01-23T19:15:21Z,3992265479,265,,3992265477,152,,3992265481,285,,3992265475,56,Back,3992265473,13,,3992265501,233,131,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093601,132,1,1,15,43,cv5ftekuejf0ryxvd5h2my47r,0,76.7,89.4,2023-01-23T19:15:51.528Z,2023-01-23T19:15:56Z,3992265987,152,,3992265997,213,5.2,3992265991,140,92.8,3992265981,2,,3992265985,155,,3992265983,5,,3992265995,212,33.1,3992265993,141,47.6,qgusrrldd48qxku8yna03ap5,K. de Boer,3992265999,1,3992265989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093609,150,44,1,15,48,2xlnfgrl6r18ftv38unwp7h4s,1,7.9,48,2023-01-23T19:15:55.959Z,2023-01-23T19:20:36Z,3992266079,233,133,3992266045,285,,3992266043,56,Back,,,,,,,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093603,133,44,1,15,48,cv5ftekuejf0ryxvd5h2my47r,0,92.1,52,2023-01-23T19:15:55.960Z,2023-01-23T19:27:42Z,3992266003,56,Center,3992266005,286,,3992266091,233,150,,,,,,,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093619,151,12,1,15,48,2xlnfgrl6r18ftv38unwp7h4s,1,7.7,46.4,2023-01-23T19:15:56.735Z,2023-01-23T19:20:48Z,3992266109,140,19.8,3992266117,15,,3992266107,56,Back,3992266111,141,9.5,3992266115,213,5.2,3992266113,212,28.1,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500094437,175,61,1,15,49,cv5ftekuejf0ryxvd5h2my47r,1,90.8,62.4,2023-01-23T19:15:57.600Z,2023-01-23T19:27:45Z,3992271253,56,Center,,,,,,,,,,,,,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093621,152,49,1,15,50,2xlnfgrl6r18ftv38unwp7h4s,1,18.3,9.4,2023-01-23T19:15:58.351Z,2023-01-23T19:15:58Z,,,,,,,,,,,,,,,,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093625,153,1,1,15,51,2xlnfgrl6r18ftv38unwp7h4s,0,18.3,9.4,2023-01-23T19:15:59.007Z,2023-01-23T19:16:00Z,3992266143,157,,3992266145,56,Back,3992266153,213,0.3,3992266155,1,,3992266151,212,30.0,3992266147,140,45.7,3992266149,141,22.1,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093635,134,49,1,15,54,cv5ftekuejf0ryxvd5h2my47r,1,48,76.7,2023-01-23T19:16:02.167Z,2023-01-23T19:16:02Z,,,,,,,,,,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093643,135,1,1,15,54,cv5ftekuejf0ryxvd5h2my47r,1,47.3,76.4,2023-01-23T19:16:02.727Z,2023-01-23T19:16:05Z,3992266267,141,46.6,3992266269,212,23.6,3992266271,213,4.2,3992266263,56,Back,3992266265,140,35.7,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093657,136,1,1,15,57,cv5ftekuejf0ryxvd5h2my47r,1,33.3,45.8,2023-01-23T19:16:05.144Z,2023-01-23T19:16:07Z,3992266359,141,70.8,3992266363,213,1.7,3992266357,140,30.8,3992266361,212,17.2,3992266355,56,Back,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093667,137,1,1,15,59,cv5ftekuejf0ryxvd5h2my47r,1,36.4,82.3,2023-01-23T19:16:07.592Z,2023-01-23T19:16:10Z,3992266427,140,60.5,3992266425,56,Left,3992266429,141,97.2,3992266431,212,27.3,3992266433,213,0.4,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093685,138,1,1,16,2,cv5ftekuejf0ryxvd5h2my47r,1,60.3,97.4,2023-01-23T19:16:10.311Z,2023-01-23T19:16:12Z,3992266507,213,3.8,3992266501,140,45.3,3992266505,212,20.5,3992266503,141,78.1,3992266499,56,Back,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
