id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2484316359,164,1,1,19,12,cv5ftekuejf0ryxvd5h2my47r,1,23.9,39.2,2022-11-11T19:20:41.914Z,2022-11-11T19:20:45Z,3908990697,140,21.7,3908990703,212,26.0,3908990707,213,1.7,3908990695,56,Back,3908990699,141,77.3,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316379,165,1,1,19,15,cv5ftekuejf0ryxvd5h2my47r,1,23.9,80.2,2022-11-11T19:20:45.033Z,2022-11-11T19:20:47Z,3908990803,212,11.1,3908990799,140,32.6,3908990801,141,70.9,3908990805,213,5.7,3908990797,56,Back,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316387,166,1,1,19,17,cv5ftekuejf0ryxvd5h2my47r,1,33.7,70.2,2022-11-11T19:20:47.401Z,2022-11-11T19:20:48Z,3908990845,141,41.8,3908990849,213,5.3,3908990841,56,Back,3908990847,212,23.8,3908990843,140,46.9,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316431,167,1,1,19,18,cv5ftekuejf0ryxvd5h2my47r,1,46.9,41.8,2022-11-11T19:20:48.617Z,2022-11-11T19:21:01Z,3908991089,140,26.4,3908991093,212,28.6,3908991095,213,3.9,3908991087,56,Back,3908991091,141,14.0,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316477,168,1,1,19,24,cv5ftekuejf0ryxvd5h2my47r,1,29.4,15.5,2022-11-11T19:20:54.137Z,2022-11-11T19:20:58Z,3908991329,213,1.7,3908991325,141,32.4,3908991321,56,Back,3908991327,212,11.5,3908991323,140,28.4,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316489,169,1,1,19,28,cv5ftekuejf0ryxvd5h2my47r,1,29,36,2022-11-11T19:20:58.313Z,2022-11-11T19:21:00Z,3908991413,213,1.7,3908991409,141,55.7,3908991405,56,Back,3908991407,140,26.7,3908991411,212,13.6,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316531,170,1,1,19,32,cv5ftekuejf0ryxvd5h2my47r,1,27.6,62.4,2022-11-11T19:21:01.802Z,2022-11-11T19:21:05Z,3908991637,155,,3908991647,213,5.7,3908991643,141,3.8,3908991639,56,Right,3908991649,1,,3908991645,212,69.7,3908991641,140,82.1,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316537,171,61,1,19,35,cv5ftekuejf0ryxvd5h2my47r,1,82.1,3.8,2022-11-11T19:21:05.508Z,2022-11-11T19:21:05Z,3908991681,56,Right,,,,,,,,,,,,,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316541,172,5,1,19,36,cv5ftekuejf0ryxvd5h2my47r,0,86.1,-1.1,2022-11-11T19:21:06.121Z,2022-11-11T19:21:32Z,3908991695,347,,3908992797,233,183,3908991693,56,Right,,,,,,,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316751,183,5,1,19,36,bk5ltsueqmeng29eovd8m2tml,1,13.9,101.1,2022-11-11T19:21:06.121Z,2022-11-11T19:36:19Z,3908992765,347,,3908992773,233,172,3908992763,56,Back,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316781,184,1,1,20,2,bk5ltsueqmeng29eovd8m2tml,1,16.2,100,2022-11-11T19:21:31.858Z,2022-11-11T19:21:35Z,3908992951,107,,3908992955,140,20.6,3908992959,212,17.0,3908992961,213,5.0,3908992953,56,Back,3908992957,141,77.0,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316811,185,1,1,20,5,bk5ltsueqmeng29eovd8m2tml,1,19.1,66.9,2022-11-11T19:21:35.633Z,2022-11-11T19:21:38Z,3908993113,157,,3908993123,213,6.2,3908993117,140,36.5,3908993125,1,,3908993121,212,18.3,3908993119,141,65.7,3908993115,56,Back,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316815,186,44,1,20,7,bk5ltsueqmeng29eovd8m2tml,1,33.9,67.2,2022-11-11T19:21:37.240Z,2022-11-11T19:21:39Z,3908993145,285,,3908993143,56,Back,3908993147,233,173,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316793,173,44,1,20,7,cv5ftekuejf0ryxvd5h2my47r,0,66.1,32.8,2022-11-11T19:21:37.241Z,2022-11-11T19:21:39Z,3908993047,56,Center,3908993153,233,186,3908993049,286,,,,,,,,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316823,187,1,1,20,9,bk5ltsueqmeng29eovd8m2tml,1,38.9,66.9,2022-11-11T19:21:38.785Z,2022-11-11T19:21:40Z,3908993207,56,Back,3908993211,141,46.0,3908993215,213,4.7,3908993209,140,39.0,3908993205,3,,3908993213,212,14.2,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316831,188,1,1,20,10,bk5ltsueqmeng29eovd8m2tml,0,39,46,2022-11-11T19:21:40.082Z,2022-11-11T19:21:40Z,3908993241,157,,3908993253,1,,3908993245,140,59.8,3908993249,212,22.2,3908993251,213,0.2,3908993243,56,Center,3908993247,141,51.6,,,,amasl6wz90pv9kkbx3kihj7bp,J. Schroijen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316841,174,1,1,20,11,cv5ftekuejf0ryxvd5h2my47r,0,34.6,44.3,2022-11-11T19:21:40.937Z,2022-11-11T19:21:44Z,3908993297,141,32.4,3908993293,56,Back,3908993295,140,47.4,3908993299,212,15.7,3908993301,213,5.7,3908993291,3,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316877,189,1,1,20,14,bk5ltsueqmeng29eovd8m2tml,1,54.5,67.8,2022-11-11T19:21:43.905Z,2022-11-11T19:21:47Z,3908993437,56,Left,3908993443,212,14.6,3908993439,140,62.8,3908993445,213,0.9,3908993441,141,85.0,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316901,190,1,1,20,17,bk5ltsueqmeng29eovd8m2tml,1,78.5,93.9,2022-11-11T19:21:47.585Z,2022-11-11T19:21:50Z,3908993591,141,83.6,3908993595,213,3.6,3908993587,56,Left,3908993593,212,15.6,3908993589,140,65.2,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316927,191,1,1,20,20,bk5ltsueqmeng29eovd8m2tml,1,64.4,83.6,2022-11-11T19:21:50.226Z,2022-11-11T19:21:53Z,3908993731,213,0.4,3908993727,141,96.2,3908993723,56,Left,3908993729,212,24.0,3908993725,140,85.8,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316943,192,1,1,20,23,bk5ltsueqmeng29eovd8m2tml,0,86.8,95.1,2022-11-11T19:21:53.410Z,2022-11-11T19:21:55Z,3908993789,155,,3908993791,56,Center,3908993795,141,59.3,3908993799,213,4.9,3908993793,140,90.4,3908993797,212,24.6,3908993787,2,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316957,175,12,1,20,25,cv5ftekuejf0ryxvd5h2my47r,1,11.5,34.2,2022-11-11T19:21:55.320Z,2022-11-11T19:21:56Z,3908993853,213,5.5,3908993845,56,Back,3908993849,141,15.8,3908993851,212,17.5,3908993855,15,,3908993847,140,23.2,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316969,176,61,1,20,28,cv5ftekuejf0ryxvd5h2my47r,1,23.5,15.5,2022-11-11T19:21:57.929Z,2022-11-11T19:22:07Z,3908993927,56,Back,,,,,,,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316971,177,5,1,20,28,cv5ftekuejf0ryxvd5h2my47r,0,17.9,-1.6,2022-11-11T19:21:58.470Z,2022-11-11T19:22:15Z,3908994755,233,193,3908993941,347,,3908993939,56,Back,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317115,193,5,1,20,28,bk5ltsueqmeng29eovd8m2tml,1,82.1,101.6,2022-11-11T19:21:58.470Z,2022-11-11T19:36:20Z,3908994733,56,Left,3908994751,233,177,3908994735,347,,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317171,194,1,1,20,45,bk5ltsueqmeng29eovd8m2tml,1,86.4,100,2022-11-11T19:22:14.897Z,2022-11-11T19:22:19Z,3908995009,212,20.5,3908995005,140,93.1,3908995001,107,,3908995007,141,73.3,3908995011,213,5.1,3908995003,56,Center,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317187,195,44,1,20,48,bk5ltsueqmeng29eovd8m2tml,1,94.8,70.2,2022-11-11T19:22:18.265Z,2022-11-11T19:22:21Z,3908995083,56,Center,3908995089,233,178,3908995085,286,,,,,,,,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317159,178,44,1,20,48,cv5ftekuejf0ryxvd5h2my47r,0,5.2,29.8,2022-11-11T19:22:18.266Z,2022-11-11T19:22:21Z,3908994967,285,,3908994963,56,Back,3908995111,233,195,,,,,,,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317193,196,1,1,20,51,bk5ltsueqmeng29eovd8m2tml,0,93.6,71.7,2022-11-11T19:22:20.963Z,2022-11-11T19:26:17Z,3908995131,140,100.0,3908995127,168,,3908995135,212,9.7,3908995129,56,Center,3908995125,3,,3908995133,141,64.2,3908995137,213,5.7,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317169,179,5,1,20,51,cv5ftekuejf0ryxvd5h2my47r,1,-1.2,37.8,2022-11-11T19:22:21.273Z,2022-11-11T19:32:36Z,3908994997,56,Back,3908994999,346,,3908995159,233,197,,,,,,,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317195,197,5,1,20,51,bk5ltsueqmeng29eovd8m2tml,0,101.2,62.2,2022-11-11T19:22:21.273Z,2022-11-11T19:36:20Z,3908995167,233,179,3908995139,56,Center,3908995141,346,,,,,,,,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317383,180,1,1,21,6,cv5ftekuejf0ryxvd5h2my47r,0,3.8,44.3,2022-11-11T19:22:36.152Z,2022-11-11T19:32:46Z,3908996171,189,,3908997025,74,,3908995925,1,,3908995911,56,Center,3908995921,213,6.2,3908995915,141,39.8,3908995913,140,66.1,3908995909,124,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,3908995917,212,65.5,,,,,,,,,,,,,,,,,,,,,,,,
2484317393,181,43,1,21,7,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2022-11-11T19:22:37.160Z,2022-11-11T19:23:18Z,3908995961,140,30.6,3908997881,144,1,3908996005,156,0,3908995965,212,4.3,3908995963,141,36.9,3908995959,56,Back,3908995967,213,3.9,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317425,198,1,1,21,7,bk5ltsueqmeng29eovd8m2tml,1,66.3,68.7,2022-11-11T19:22:37.632Z,2022-11-11T19:22:40Z,3908996159,140,45.5,3908996167,213,3.3,3908996163,141,62.9,3908996157,56,Back,3908996165,212,22.2,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317429,199,49,1,21,10,bk5ltsueqmeng29eovd8m2tml,1,45.3,61.8,2022-11-11T19:22:40.289Z,2022-11-11T19:22:40Z,,,,,,,,,,,,,,,,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317437,200,1,1,21,10,bk5ltsueqmeng29eovd8m2tml,1,45.3,61.8,2022-11-11T19:22:40.465Z,2022-11-11T19:22:41Z,3908996211,212,18.9,3908996207,140,32.6,3908996213,213,2.4,3908996209,141,81.5,3908996205,56,Back,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317467,201,1,1,21,11,bk5ltsueqmeng29eovd8m2tml,1,32.6,81.5,2022-11-11T19:22:41.201Z,2022-11-11T19:22:44Z,3908996355,212,32.8,3908996359,1,,3908996351,140,30.6,3908996357,213,4.6,3908996349,56,Back,3908996353,141,33.4,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317489,202,1,1,21,15,bk5ltsueqmeng29eovd8m2tml,1,31.3,30.7,2022-11-11T19:22:44.673Z,2022-11-11T19:22:46Z,3908996443,213,4.9,3908996437,140,34.6,3908996441,212,15.0,3908996439,141,9.2,3908996435,56,Back,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317587,203,1,1,21,16,bk5ltsueqmeng29eovd8m2tml,1,33.5,9.5,2022-11-11T19:22:46.337Z,2022-11-11T19:22:59Z,3908996957,1,,3908996949,140,4.5,3908996953,212,39.8,3908996955,213,2.4,3908996947,56,Back,3908996951,141,47.2,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317605,204,1,1,21,29,bk5ltsueqmeng29eovd8m2tml,1,15.7,43.9,2022-11-11T19:22:59.425Z,2022-11-11T19:23:02Z,3908997051,56,Back,3908997059,213,6.2,3908997055,141,40.9,3908997053,140,30.9,3908997057,212,16.1,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317607,205,50,1,21,33,bk5ltsueqmeng29eovd8m2tml,1,33.3,46.2,2022-11-11T19:23:02.705Z,2022-11-11T19:23:07Z,3908997063,56,Back,3908997065,285,,3908997309,233,182,,,,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317645,182,7,1,21,33,cv5ftekuejf0ryxvd5h2my47r,1,66.7,53.8,2022-11-11T19:23:02.706Z,2022-11-11T19:24:04Z,3908997249,56,Center,3908997275,233,205,3908997279,286,,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317651,183,49,1,21,37,cv5ftekuejf0ryxvd5h2my47r,1,55.8,44.2,2022-11-11T19:23:07Z,2022-11-11T19:24:06Z,,,,,,,,,,,,,,,,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317679,184,1,1,21,37,cv5ftekuejf0ryxvd5h2my47r,1,55.8,44.2,2022-11-11T19:23:07.128Z,2022-11-11T19:24:07Z,3908997421,141,34.3,3908997419,140,74.1,3908997425,213,5.9,3908997423,212,20.4,3908997417,56,Center,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317687,185,61,1,21,39,cv5ftekuejf0ryxvd5h2my47r,0,74.1,34.3,2022-11-11T19:23:08.880Z,2022-11-11T19:32:39Z,3908997453,56,Center,,,,,,,,,,,,,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317703,206,1,1,21,39,bk5ltsueqmeng29eovd8m2tml,1,28.7,62.9,2022-11-11T19:23:09.529Z,2022-11-11T19:32:40Z,3908997523,212,24.9,3908997517,56,Back,3908997521,141,62.0,3908997519,140,5.0,3908997525,213,3.2,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317705,207,49,1,21,42,bk5ltsueqmeng29eovd8m2tml,1,5,62,2022-11-11T19:23:11.650Z,2022-11-11T19:23:12Z,,,,,,,,,,,,,,,,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317783,208,1,1,21,42,bk5ltsueqmeng29eovd8m2tml,1,5.2,58.7,2022-11-11T19:23:12.545Z,2022-11-11T19:23:21Z,3908997931,140,9.5,3908997935,212,21.0,3908997929,56,Back,3908997933,141,28.5,3908997937,213,4.9,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317797,209,1,1,21,51,bk5ltsueqmeng29eovd8m2tml,1,25.2,11.3,2022-11-11T19:23:21.201Z,2022-11-11T19:23:22Z,3908998005,213,1.2,3908998001,212,9.9,3908997999,141,24.7,3908997995,56,Back,3908997997,140,28.9,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317813,210,1,1,21,52,bk5ltsueqmeng29eovd8m2tml,1,28.9,24.7,2022-11-11T19:23:22.129Z,2022-11-11T19:23:25Z,3908998101,212,11.2,3908998097,140,23.3,3908998103,213,4.2,3908998099,141,10.6,3908998095,56,Back,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317857,211,1,1,21,56,bk5ltsueqmeng29eovd8m2tml,1,23.3,10.6,2022-11-11T19:23:25.713Z,2022-11-11T19:23:29Z,3908998317,213,2.6,3908998309,56,Back,3908998313,141,28.2,3908998315,212,21.6,3908998311,140,6.2,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317879,212,1,1,22,0,bk5ltsueqmeng29eovd8m2tml,1,5.8,26.7,2022-11-11T19:23:29.825Z,2022-11-11T19:23:33Z,3908998441,140,60.6,3908998449,1,,3908998445,212,58.0,3908998439,56,Center,3908998443,141,37.3,3908998447,213,0.1,3908998437,155,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317889,213,1,1,22,3,bk5ltsueqmeng29eovd8m2tml,0,61.1,36.9,2022-11-11T19:23:32.897Z,2022-11-11T19:23:33Z,3908998511,213,6.0,3908998507,212,11.5,3908998497,3,,3908998503,140,71.6,3908998505,141,32.2,3908998499,168,,3908998501,56,Center,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317901,186,49,1,22,4,cv5ftekuejf0ryxvd5h2my47r,1,39.6,72.9,2022-11-11T19:23:34.280Z,2022-11-11T19:23:34Z,,,,,,,,,,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317951,187,1,1,22,7,cv5ftekuejf0ryxvd5h2my47r,1,44.5,80.2,2022-11-11T19:23:37.448Z,2022-11-11T19:23:42Z,3908998887,212,21.1,3908998883,140,61.4,3908998885,141,97.1,3908998889,213,0.6,3908998881,56,Left,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484317993,188,1,1,22,12,cv5ftekuejf0ryxvd5h2my47r,1,65.7,91.4,2022-11-11T19:23:42.440Z,2022-11-11T19:23:49Z,3908999135,141,19.7,3908999139,213,4.8,3908999141,1,,3908999131,56,Right,3908999127,155,,3908999137,212,49.2,3908999133,140,72.1,3908999129,196,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318001,189,1,1,22,19,cv5ftekuejf0ryxvd5h2my47r,1,83.1,12.6,2022-11-11T19:23:49.193Z,2022-11-11T19:23:51Z,3908999179,56,Right,3908999185,212,10.1,3908999181,140,73.5,3908999187,213,3.1,3908999183,141,12.9,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318029,190,1,1,22,21,cv5ftekuejf0ryxvd5h2my47r,0,73.5,12.9,2022-11-11T19:23:50.904Z,2022-11-11T19:23:55Z,3908999365,2,,3908999373,141,54.9,3908999369,56,Center,3908999377,213,1.0,3908999371,140,91.2,3908999367,155,,3908999375,212,34.1,3908999379,1,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318041,214,44,1,22,24,bk5ltsueqmeng29eovd8m2tml,1,7.5,46.9,2022-11-11T19:23:54.536Z,2022-11-11T19:23:56Z,3908999435,233,191,3908999419,56,Back,3908999421,285,,,,,,,,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318035,191,44,1,22,24,cv5ftekuejf0ryxvd5h2my47r,0,92.5,53.1,2022-11-11T19:23:54.537Z,2022-11-11T19:23:56Z,3908999397,56,Center,3908999451,233,214,3908999399,286,,,,,,,,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318043,215,80,1,22,26,bk5ltsueqmeng29eovd8m2tml,0,6.4,48.7,2022-11-11T19:23:55.793Z,2022-11-11T19:23:56Z,,,,,,,,,,,,,,,,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318049,216,52,1,22,26,bk5ltsueqmeng29eovd8m2tml,1,6.9,49.3,2022-11-11T19:23:56.160Z,2022-11-11T19:23:56Z,,,,,,,,,,,,,,,,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318105,217,1,1,22,33,bk5ltsueqmeng29eovd8m2tml,1,10.7,54.2,2022-11-11T19:24:03.473Z,2022-11-11T19:24:05Z,3908999755,123,,3908999759,140,19.9,3908999763,212,14.4,3908999765,213,0.8,3908999757,56,Back,3908999761,141,69.9,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318127,218,1,1,22,36,bk5ltsueqmeng29eovd8m2tml,1,21.5,72.6,2022-11-11T19:24:05.826Z,2022-11-11T19:24:08Z,3908999857,141,92.4,3908999861,213,1.0,3908999853,56,Back,3908999859,212,15.7,3908999855,140,29.2,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318147,219,1,1,22,38,bk5ltsueqmeng29eovd8m2tml,1,32.8,94.1,2022-11-11T19:24:08.561Z,2022-11-11T19:24:10Z,3908999969,56,Back,3908999973,141,76.0,3908999977,213,5.1,3908999971,140,37.1,3908999975,212,13.1,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318153,220,1,1,22,41,bk5ltsueqmeng29eovd8m2tml,0,37,76,2022-11-11T19:24:10.656Z,2022-11-11T19:24:11Z,3909000009,141,81.5,3909000005,56,Back,3909000013,213,0.6,3909000011,212,6.7,3909000007,140,42.3,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318217,192,49,1,22,47,cv5ftekuejf0ryxvd5h2my47r,1,41.7,7.7,2022-11-11T19:24:16.961Z,2022-11-11T19:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318231,193,1,1,22,47,cv5ftekuejf0ryxvd5h2my47r,1,41.7,7.7,2022-11-11T19:24:17.024Z,2022-11-11T19:33:08Z,3909000355,140,18.2,3909000359,141,28.5,3909000351,56,Back,3909000369,213,2.6,3909000365,212,28.4,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318245,194,1,1,22,47,cv5ftekuejf0ryxvd5h2my47r,0,18.2,28.5,2022-11-11T19:24:17.546Z,2022-11-11T19:33:10Z,3909000461,56,Back,3909000469,213,6.0,3909000465,141,19.7,3909000463,140,38.4,3909000467,212,22.0,3909000459,157,,3909000471,1,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318223,221,49,1,22,48,bk5ltsueqmeng29eovd8m2tml,1,63.9,80.9,2022-11-11T19:24:18.353Z,2022-11-11T19:32:55Z,,,,,,,,,,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
