id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/9/value,qualifier/16/value
2443901105,808,43,2,75,24,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-08-08T19:34:57.521Z,2022-08-08T19:35:00Z,3694600593,144,49,,,,,,,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901107,525,8,2,75,24,zjawy6qdzk3y69v5pa3zl2cb,1,34.4,15.3,2022-08-08T19:34:57.699Z,2022-08-08T19:34:57Z,3694600517,56,Back,,,,,,,,,,,,,,,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901109,809,43,2,75,24,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-08-08T19:34:57.934Z,2022-08-08T19:35:01Z,3694600519,56,Left,3694600599,144,61,,,,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901135,526,1,2,75,26,zjawy6qdzk3y69v5pa3zl2cb,0,46.1,29.4,2022-08-08T19:35:00.163Z,2022-08-08T19:35:04Z,3694600689,141,100.0,3694600683,196,,3694600695,1,,3694600681,155,,3694600693,213,1.1,3694600687,140,70.9,3694600691,212,55.2,3694600685,56,Left,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901139,527,5,2,75,31,zjawy6qdzk3y69v5pa3zl2cb,0,74.1,101.3,2022-08-08T19:35:04.337Z,2022-08-08T19:35:18Z,3694600715,347,,3694601079,233,810,3694600713,56,Left,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901225,810,5,2,75,31,6lzy9iiqoysvtdsgx719fng9n,1,25.9,-1.3,2022-08-08T19:35:04.337Z,2022-08-08T20:00:05Z,3694601071,347,,3694601069,56,Back,3694601075,233,527,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901227,811,1,2,75,44,6lzy9iiqoysvtdsgx719fng9n,1,22.8,0,2022-08-08T19:35:17.902Z,2022-08-08T19:35:19Z,3694601091,141,8.5,3694601085,107,,3694601093,212,6.9,3694601087,56,Back,3694601095,213,1.5,3694601089,140,23.0,,,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901235,812,1,2,75,46,6lzy9iiqoysvtdsgx719fng9n,1,23,8.5,2022-08-08T19:35:19.454Z,2022-08-08T19:35:20Z,3694601125,141,0.5,3694601127,212,5.7,3694601123,140,24.6,3694601129,213,5.0,3694601121,56,Back,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901249,813,1,2,75,47,6lzy9iiqoysvtdsgx719fng9n,0,24.6,0.5,2022-08-08T19:35:20.431Z,2022-08-08T19:36:06Z,3694601211,140,36.2,3694601213,141,3.5,3694601215,212,12.3,3694601209,56,Back,3694601217,213,0.2,,,,,,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901475,531,8,2,75,47,zjawy6qdzk3y69v5pa3zl2cb,1,61.2,90.3,2022-08-08T19:35:20.778Z,2022-08-08T19:36:13Z,3694602469,56,Left,,,,,,,,,,,,,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901253,814,43,2,75,48,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-08-08T19:35:21.807Z,2022-08-08T19:36:08Z,3694601229,141,8.3,3694601233,213,2.6,3694602419,144,1,3694601227,140,31.4,3694601225,56,Back,3694601231,212,6.0,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901271,528,1,2,75,48,zjawy6qdzk3y69v5pa3zl2cb,0,64.5,85.6,2022-08-08T19:35:22.219Z,2022-08-08T19:36:15Z,3694601313,141,81.6,3694602501,236,,3694601315,212,4.2,3694601309,56,Left,3694601317,213,5.6,3694601311,140,67.5,3694602503,233,815,3694602507,286,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901255,815,74,2,75,48,6lzy9iiqoysvtdsgx719fng9n,1,31.4,8.3,2022-08-08T19:35:22.220Z,2022-08-08T20:00:18Z,3694602495,285,,3694602509,233,528,3694601239,56,Back,,,,,,,,,,,,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901303,816,1,2,75,53,6lzy9iiqoysvtdsgx719fng9n,1,38.8,28.8,2022-08-08T19:35:26.478Z,2022-08-08T19:35:32Z,3694601493,140,45.1,3694601499,213,5.1,3694601497,212,17.9,3694601495,141,4.3,3694601491,56,Back,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901305,817,4,2,75,59,6lzy9iiqoysvtdsgx719fng9n,1,57.2,1.3,2022-08-08T19:35:32.530Z,2022-08-08T19:35:33Z,3694601507,152,,3694601505,56,Right,3694601509,265,,3694601503,13,,3694601537,233,529,3694601511,286,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901307,529,4,2,75,59,zjawy6qdzk3y69v5pa3zl2cb,0,42.8,98.7,2022-08-08T19:35:32.531Z,2022-08-08T19:35:33Z,3694601515,56,Back,3694601521,285,,3694601517,152,,3694601543,233,817,3694601519,265,,3694601513,13,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901425,818,43,2,76,0,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-08-08T19:35:33.599Z,2022-08-08T20:00:12Z,3694602149,41,Injury,3694640369,144,27,3694602151,53,465630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901377,530,17,2,76,4,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-08-08T19:35:38.034Z,2022-08-08T19:35:49Z,3694601929,392,,3694601931,13,243,3694601927,31,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901517,819,43,2,76,5,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-08-08T19:35:38.894Z,2022-08-08T20:00:13Z,3694602707,55,818,3694640391,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901521,820,1,2,76,10,6lzy9iiqoysvtdsgx719fng9n,1,59.5,3.8,2022-08-08T19:35:43.477Z,2022-08-08T20:09:49Z,3694602741,213,2.4,3694602737,141,10.8,3694602735,140,54.7,3694602739,212,6.9,3694602733,56,Right,3694602729,5,,3694602731,152,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901523,821,4,2,76,51,6lzy9iiqoysvtdsgx719fng9n,1,54,37.8,2022-08-08T19:36:25.054Z,2022-08-08T19:36:27Z,3694602751,56,Center,3694602753,152,,3694602799,233,532,3694602757,286,,3694602749,13,,3694602755,265,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901525,532,4,2,76,51,zjawy6qdzk3y69v5pa3zl2cb,0,46,62.2,2022-08-08T19:36:25.055Z,2022-08-08T19:36:28Z,3694602761,13,,3694602819,233,821,3694602767,265,,3694602765,152,,3694602769,285,,3694602763,56,Back,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901569,822,1,2,77,3,6lzy9iiqoysvtdsgx719fng9n,1,55,35.4,2022-08-08T19:36:37.101Z,2022-08-08T19:36:38Z,3694603011,140,43.9,3694603017,213,2.0,3694603009,56,Back,3694603015,212,29.7,3694603005,5,,3694603013,141,75.6,3694603007,152,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901575,823,1,2,77,4,6lzy9iiqoysvtdsgx719fng9n,1,43.9,75.6,2022-08-08T19:36:37.822Z,2022-08-08T19:36:40Z,3694603041,56,Back,3694603049,213,4.2,3694603043,140,28.1,3694603045,141,36.7,3694603047,212,31.2,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901589,824,1,2,77,6,6lzy9iiqoysvtdsgx719fng9n,1,27.8,35.1,2022-08-08T19:36:40.158Z,2022-08-08T19:36:42Z,3694603121,140,28.0,3694603119,56,Back,3694603123,141,16.8,3694603125,212,12.4,3694603127,213,4.7,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901627,825,1,2,77,8,6lzy9iiqoysvtdsgx719fng9n,1,27.7,18.6,2022-08-08T19:36:41.885Z,2022-08-08T19:36:48Z,3694603343,1,,3694603337,141,49.4,3694603341,213,2.5,3694603335,140,2.7,3694603339,212,33.6,3694603333,56,Back,,,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901643,826,1,2,77,15,6lzy9iiqoysvtdsgx719fng9n,1,8.2,57.5,2022-08-08T19:36:48.830Z,2022-08-08T19:36:51Z,3694603431,56,Back,3694603437,212,41.1,3694603441,1,,3694603435,141,47.8,3694603433,140,46.8,3694603439,213,6.1,3694603429,157,,,,,ed0pwegj0n6iwb6oa52obcsgk,S. Kremers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901651,827,1,2,77,17,6lzy9iiqoysvtdsgx719fng9n,0,46.8,47.8,2022-08-08T19:36:51.150Z,2022-08-08T19:36:53Z,3694603471,141,61.1,3694603469,140,32.9,3694603479,156,,3694603473,212,17.2,3694603475,213,2.6,3694603467,56,Back,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901659,533,49,2,77,20,zjawy6qdzk3y69v5pa3zl2cb,1,62.8,37.4,2022-08-08T19:36:54.258Z,2022-08-08T19:36:54Z,,,,,,,,,,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901687,534,1,2,77,21,zjawy6qdzk3y69v5pa3zl2cb,1,63.2,37,2022-08-08T19:36:55.217Z,2022-08-08T19:37:00Z,3694603639,56,Right,3694603641,140,71.4,3694603647,213,5.2,3694603645,212,18.6,3694603643,141,12.7,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901715,535,1,2,77,26,zjawy6qdzk3y69v5pa3zl2cb,1,70.5,9.4,2022-08-08T19:36:59.890Z,2022-08-08T19:37:04Z,3694603845,140,81.1,3694603847,141,11.8,3694603851,213,0.1,3694603849,212,11.2,3694603843,56,Right,,,,,,,,,,9tmi00hx820vuwghg30jhzidx,M. Ainsalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901741,536,3,2,77,29,zjawy6qdzk3y69v5pa3zl2cb,1,90.8,12.7,2022-08-08T19:37:02.450Z,2022-08-08T20:15:15Z,3694603969,286,,3694603967,56,Right,3694604017,233,828,,,,,,,,,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901739,828,45,2,77,29,6lzy9iiqoysvtdsgx719fng9n,0,9.2,87.3,2022-08-08T19:37:02.450Z,2022-08-08T19:37:12Z,3694604039,233,536,3694603965,285,,3694603963,56,Back,,,,,,,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901749,537,4,2,77,33,zjawy6qdzk3y69v5pa3zl2cb,1,95.2,16.6,2022-08-08T19:37:06.706Z,2022-08-08T19:37:10Z,3694603999,56,Right,3694604003,286,,3694603997,295,,3694603995,13,,3694604079,233,829,3694604001,152,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901763,829,4,2,77,33,6lzy9iiqoysvtdsgx719fng9n,0,4.8,83.4,2022-08-08T19:37:06.707Z,2022-08-08T19:37:10Z,3694604073,56,Back,3694604069,13,,3694604077,285,,3694604075,152,,3694604071,295,,3694604093,233,537,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443901793,830,17,2,77,40,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-08-08T19:37:13.341Z,2022-08-08T19:37:15Z,3694604267,31,,3694604269,393,,3694604271,13,243,,,,,,,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443902105,538,1,2,78,28,zjawy6qdzk3y69v5pa3zl2cb,0,93.1,16.1,2022-08-08T19:38:01.810Z,2022-08-08T19:38:04Z,3694605963,212,23.3,3694605951,5,,3694605965,213,1.5,3694605953,155,,3694605959,140,95.0,3694605961,141,50.2,3694605957,56,Center,3694605955,152,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,3694605949,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443902111,831,12,2,78,31,6lzy9iiqoysvtdsgx719fng9n,1,2.9,50.7,2022-08-08T19:38:04.574Z,2022-08-08T19:38:06Z,3694606031,140,4.8,3694606029,56,Back,3694606033,141,30.3,3694606035,212,14.0,3694606037,213,4.9,,,,,,,,,,ed0pwegj0n6iwb6oa52obcsgk,S. Kremers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443902115,832,12,2,78,33,6lzy9iiqoysvtdsgx719fng9n,1,4.8,30.3,2022-08-08T19:38:06.766Z,2022-08-08T19:38:07Z,3694606059,213,0.2,3694606053,140,15.9,3694606051,56,Back,3694606057,212,11.9,3694606055,141,33.9,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443902117,833,49,2,78,34,6lzy9iiqoysvtdsgx719fng9n,1,15.5,31.6,2022-08-08T19:38:07.790Z,2022-08-08T19:38:08Z,,,,,,,,,,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443902125,834,4,2,78,36,6lzy9iiqoysvtdsgx719fng9n,1,20.3,18.8,2022-08-08T19:38:09.343Z,2022-08-08T19:38:10Z,3694606121,152,,3694606117,56,Back,3694606161,233,539,3694606113,13,,3694606129,285,,3694606125,265,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443902129,539,4,2,78,36,zjawy6qdzk3y69v5pa3zl2cb,0,79.7,81.2,2022-08-08T19:38:09.344Z,2022-08-08T19:38:11Z,3694606153,56,Left,3694606159,286,,3694606155,152,,3694606157,265,,3694606151,13,,3694606177,233,834,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443902197,835,1,2,78,50,6lzy9iiqoysvtdsgx719fng9n,1,19.9,19.7,2022-08-08T19:38:23.342Z,2022-08-08T19:46:48Z,3694606643,212,27.4,3694606645,213,1.6,3694606641,141,60.0,3694606637,56,Back,3694606635,152,,3694606633,5,,3694606639,140,20.1,3694619695,189,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443902239,836,1,2,78,51,6lzy9iiqoysvtdsgx719fng9n,1,19.8,61,2022-08-08T19:38:25.190Z,2022-08-08T19:46:51Z,3694606861,56,Back,3694606867,212,31.8,3694606865,141,88.8,3694606869,213,0.6,3694606863,140,44.2,3694619765,189,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443902243,837,4,2,78,59,6lzy9iiqoysvtdsgx719fng9n,1,62,82.6,2022-08-08T19:38:33.038Z,2022-08-08T19:38:38Z,3694606895,286,,3694606893,152,,3694606889,295,,3694607051,233,540,3694606887,13,,3694606891,56,Left,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443902265,540,4,2,78,59,zjawy6qdzk3y69v5pa3zl2cb,0,38,17.4,2022-08-08T19:38:33.039Z,2022-08-08T19:38:38Z,3694607015,285,,3694607009,295,,3694607007,13,,3694607013,152,,3694607011,56,Back,3694607089,233,837,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443902335,541,17,2,79,9,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-08-08T19:38:42.578Z,2022-08-08T19:39:07Z,3694607467,13,243,3694607465,393,,3694607463,31,,,,,,,,,,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443903369,859,18,2,80,15,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-08-08T19:39:48.388Z,2022-08-08T19:47:05Z,3694613579,55,860,3694613553,42,,3694613555,44,Forward,3694613557,59,7,,,,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443903371,860,19,2,80,15,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-08-08T19:39:48.389Z,2022-08-08T19:47:06Z,3694613571,44,Midfielder,3694613559,42,,3694613565,59,20,3694613567,292,6,3694613573,55,859,3694613569,293,5,3694613563,145,7,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443903845,879,18,2,80,19,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-08-08T19:39:52.660Z,2022-08-08T19:44:37Z,3694616257,59,10,3694616277,55,880,3694616255,44,Midfielder,3694616253,42,,,,,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443903847,880,19,2,80,19,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-08-08T19:39:52.661Z,2022-08-08T19:44:37Z,3694616271,44,Midfielder,3694616259,42,,3694616263,145,10,3694616269,293,3,3694616273,55,879,3694616267,292,6,3694616265,59,23,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443904051,580,18,2,80,20,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-08-08T19:39:54.200Z,2022-08-08T19:57:17Z,3694617353,42,,3694617377,55,581,3694617355,44,Forward,3694617357,59,9,,,,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443904053,581,19,2,80,20,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-08-08T19:39:54.201Z,2022-08-08T19:57:17Z,3694617369,293,1,3694617363,145,9,3694617373,55,580,3694617367,292,6,3694617365,59,11,3694617359,42,,3694617371,44,Midfielder,,,,5t2yht2zjn4g7otqpaer3ia22,Q. van den Heerik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443904121,582,18,2,80,21,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-08-08T19:39:55.301Z,2022-08-08T19:57:13Z,3694617833,59,8,3694617869,55,583,3694617831,44,Midfielder,3694617829,42,,,,,,,,,,,,,,9tmi00hx820vuwghg30jhzidx,M. Ainsalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443904125,583,19,2,80,21,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-08-08T19:39:55.302Z,2022-08-08T19:57:13Z,3694617845,292,9,3694617847,293,3,3694617843,59,18,3694617849,44,Forward,3694617851,55,582,3694617841,145,11,3694617837,42,,,,,9jx0oun9o3zqncgu9axt2qxka,J. Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443905565,614,40,2,81,0,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-08-08T19:40:33.709Z,2022-08-08T20:10:19Z,3694625595,194,61wt62anweh75oguqg0vbozu2,3694625589,59,"1, 2, 5, 24, 18, 3, 11, 6, 17, 21, 7, 14, 20, 23, 28, 29",3694625597,319,,3694625585,30,"8l31bne12p5cp51o46h92zjrp, ag4gnhbvomc0q9ohvkyroftas, 46oot98163lb6atyes4j0mup5, 5wg2ysvwk3q67osv2nnbav4yx, 9jx0oun9o3zqncgu9axt2qxka, 476jyuzjm08o0d5g3t4nh1cyd, 5t2yht2zjn4g7otqpaer3ia22, 61wt62anweh75oguqg0vbozu2, blu3rrhzier5ivp5p9u78448a, m10ml783dkbr4i0fpb06cm3t, 4j7mtyvi7jg9e4ontiyt9vwbu, e7vke1zwf6w6xvxtsi2b8f9m2, 53c63f5ekinmj6bquc3rbsbxm, dh8jo5uq1oq0qv7gpu5rrbwx6, 9fb368ot1vtjx63e4l4y0ss9g, adp5a6klr2nygqjmdd1ekc8kq",3694625591,130,11,3694625587,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5",3694625593,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443902751,838,1,2,81,0,6lzy9iiqoysvtdsgx719fng9n,1,63.8,78.7,2022-08-08T19:40:33.981Z,2022-08-08T19:40:35Z,3694609811,212,2.5,3694609807,140,66.0,3694609813,213,0.4,3694609805,56,Left,3694609803,152,,3694609809,141,80.0,3694609801,5,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443902757,839,1,2,81,2,6lzy9iiqoysvtdsgx719fng9n,1,67,81.2,2022-08-08T19:40:35.788Z,2022-08-08T19:40:38Z,3694609839,56,Back,3694609841,140,35.4,3694609847,213,3.3,3694609845,212,33.8,3694609849,1,,3694609843,141,72.0,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443902783,840,1,2,81,4,6lzy9iiqoysvtdsgx719fng9n,1,33.6,72.1,2022-08-08T19:40:37.997Z,2022-08-08T19:40:44Z,3694610035,212,22.4,3694610037,213,4.5,3694610029,56,Back,3694610033,141,40.0,3694610031,140,29.0,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443902803,841,4,2,81,10,6lzy9iiqoysvtdsgx719fng9n,1,35.5,36.8,2022-08-08T19:40:44.285Z,2022-08-08T19:40:50Z,3694610171,294,,3694610169,13,,3694610173,56,Back,3694610175,152,,3694610177,286,,3694610181,233,542,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443902795,542,4,2,81,10,zjawy6qdzk3y69v5pa3zl2cb,0,64.5,63.2,2022-08-08T19:40:44.286Z,2022-08-08T20:11:15Z,3694610141,56,Center,3694610137,13,,3694610143,152,,3694610193,233,841,3694610145,285,,3694610139,294,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443902837,842,1,2,81,21,6lzy9iiqoysvtdsgx719fng9n,1,46.2,43.7,2022-08-08T19:40:55.213Z,2022-08-08T19:52:37Z,3694610353,213,3.7,3694610345,56,Back,3694610351,212,11.7,3694610347,140,36.6,3694610341,5,,3694610343,152,,3694610349,141,34.9,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443902841,843,1,2,81,22,6lzy9iiqoysvtdsgx719fng9n,1,36.6,34.9,2022-08-08T19:40:56.317Z,2022-08-08T19:40:57Z,3694610377,212,11.5,3694610379,213,0.3,3694610373,141,39.7,3694610371,140,47.1,3694610369,56,Back,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443902849,844,1,2,81,24,6lzy9iiqoysvtdsgx719fng9n,1,47.1,39.7,2022-08-08T19:40:57.501Z,2022-08-08T19:59:38Z,3694610411,56,Back,3694610415,141,58.7,3694610417,212,16.0,3694610419,213,2.2,3694610413,140,38.1,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443902855,845,1,2,81,26,6lzy9iiqoysvtdsgx719fng9n,0,38.1,58.7,2022-08-08T19:40:59.836Z,2022-08-08T19:41:00Z,3694610449,1,,3694610443,141,51.8,3694610445,212,32.7,3694610447,213,6.1,3694610441,140,68.9,3694610439,56,Center,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
