id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/9/value,assist,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2475773267,269,1,1,29,26,bqm1bnp1bh2apyudlz1o1whr3,0,73.5,10.8,2022-10-22T18:31:54Z,2022-10-22T18:43:59Z,3864030981,141,51.8,3864030985,213,1.1,3864030971,5,,3864030975,152,,3864030977,56,Center,3864030973,155,,3864030983,212,30.8,3864030979,140,86.0,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,3864030969,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475773299,259,12,1,29,37,eh54mfvjtrttgsg1wbjnvxcqz,1,11.9,40.7,2022-10-22T18:32:05.476Z,2022-10-22T18:32:12Z,3864031223,212,12.5,3864031219,140,23.8,3864031261,15,,3864031225,213,6.2,3864031221,141,39.4,3864031217,56,Back,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475773303,270,13,1,29,41,bqm1bnp1bh2apyudlz1o1whr3,1,75.5,61,2022-10-22T18:32:08.968Z,2022-10-22T18:32:24Z,3864032193,102,37.3,3864032487,215,,3864032199,230,97.6,3864031921,72,,3864031243,22,,3864032187,75,,3864032201,231,51.3,3864031245,18,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,3864032197,458,3864032195,103,3864031247,56,Center,,,,,,,,,,,,,9.7,,,,,,,,,,,,
2475773331,260,5,1,29,42,eh54mfvjtrttgsg1wbjnvxcqz,1,-1,62,2022-10-22T18:32:10.400Z,2022-10-22T18:52:06Z,3864031395,233,271,3864031391,346,,3864031389,56,Back,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475773315,271,5,1,29,42,bqm1bnp1bh2apyudlz1o1whr3,0,101,38,2022-10-22T18:32:10.400Z,2022-10-22T18:32:11Z,3864031325,346,,3864031427,233,260,3864031323,56,Center,,,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475773749,261,1,1,30,15,eh54mfvjtrttgsg1wbjnvxcqz,0,5,53.6,2022-10-22T18:32:43.043Z,2022-10-22T18:32:44Z,3864034271,56,Center,3864034275,141,73.3,3864034265,124,,3864034285,74,,3864034281,213,0.2,3864034279,212,60.5,3864034283,1,,3864034273,140,61.2,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,3864034267,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475773757,272,8,1,30,17,bqm1bnp1bh2apyudlz1o1whr3,1,27.3,29.1,2022-10-22T18:32:44.849Z,2022-10-22T18:32:45Z,3864034311,56,Back,,,,,,,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475773783,262,1,1,30,19,eh54mfvjtrttgsg1wbjnvxcqz,0,66.5,83.2,2022-10-22T18:32:46.531Z,2022-10-22T18:32:48Z,3864034505,140,82.8,3864034509,212,17.3,3864034503,56,Left,3864034507,141,86.5,3864034511,213,0.1,,,,,,,,,,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475773771,273,61,1,30,20,bqm1bnp1bh2apyudlz1o1whr3,1,25.1,11.1,2022-10-22T18:32:47.618Z,2022-10-22T18:32:50Z,3864034459,56,Back,,,,,,,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475773807,263,1,1,30,23,eh54mfvjtrttgsg1wbjnvxcqz,0,93.1,90.6,2022-10-22T18:32:51.075Z,2022-10-22T18:32:51Z,3864034669,56,Left,3864034675,212,4.6,3864034671,140,88.8,3864034677,213,2.9,3864034673,141,92.1,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475773829,274,61,1,30,24,bqm1bnp1bh2apyudlz1o1whr3,1,9.7,6.5,2022-10-22T18:32:52.369Z,2022-10-22T18:46:13Z,3864034819,56,Back,,,,,,,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475773967,264,5,1,30,25,eh54mfvjtrttgsg1wbjnvxcqz,1,82,101.7,2022-10-22T18:32:52.514Z,2022-10-22T18:52:06Z,3864119677,233,415,3864035565,56,Left,3864035567,347,,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475787705,415,5,1,30,25,bqm1bnp1bh2apyudlz1o1whr3,0,18,-1.7,2022-10-22T18:32:52.514Z,2022-10-22T18:51:28Z,3864119681,233,264,3864119633,56,Back,3864119637,347,,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475773981,265,1,1,30,37,eh54mfvjtrttgsg1wbjnvxcqz,0,81.8,100,2022-10-22T18:33:04.674Z,2022-10-22T18:33:05Z,3864035649,56,Left,3864035655,212,10.1,3864035651,140,84.3,3864035657,213,5.0,3864035647,107,,3864035653,141,87.1,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475773993,275,1,1,30,38,bqm1bnp1bh2apyudlz1o1whr3,1,10,15.7,2022-10-22T18:33:06.344Z,2022-10-22T18:33:07Z,3864035729,56,Back,3864035731,140,24.2,3864035735,212,15.9,3864035737,213,5.9,3864035733,141,7.4,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475773997,276,49,1,30,39,bqm1bnp1bh2apyudlz1o1whr3,1,22.2,10.2,2022-10-22T18:33:07.361Z,2022-10-22T18:33:07Z,,,,,,,,,,,,,,,,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774033,277,1,1,30,43,bqm1bnp1bh2apyudlz1o1whr3,1,20.3,7.1,2022-10-22T18:33:10.624Z,2022-10-22T18:33:11Z,3864035923,56,Back,3864035927,141,11.6,3864035925,140,12.1,3864035931,213,2.8,3864035929,212,9.1,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774069,278,1,1,30,44,bqm1bnp1bh2apyudlz1o1whr3,0,12.1,10,2022-10-22T18:33:11.794Z,2022-10-22T18:33:14Z,3864036129,213,6.2,3864036131,1,,3864036125,141,3.9,3864036121,56,Back,3864036127,212,33.5,3864036119,157,,3864036123,140,43.8,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774081,266,8,1,30,46,eh54mfvjtrttgsg1wbjnvxcqz,1,51.8,98.3,2022-10-22T18:33:14.251Z,2022-10-22T18:44:03Z,3864036183,56,Left,3864036241,15,,,,,,,,,,,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774103,267,5,1,30,47,eh54mfvjtrttgsg1wbjnvxcqz,0,55.3,100.9,2022-10-22T18:33:15.208Z,2022-10-22T18:52:07Z,3864036339,347,,3864036485,233,279,3864036337,56,Left,,,,,,,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774121,279,5,1,30,47,bqm1bnp1bh2apyudlz1o1whr3,1,44.7,-0.9,2022-10-22T18:33:15.208Z,2022-10-22T18:33:18Z,3864036439,56,Back,3864036441,347,,3864036465,233,267,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774135,280,1,1,30,50,bqm1bnp1bh2apyudlz1o1whr3,1,50.1,0,2022-10-22T18:33:18.112Z,2022-10-22T18:33:20Z,3864036539,140,50.5,3864036537,56,Right,3864036545,213,1.5,3864036541,141,7.4,3864036543,212,5.8,3864036535,107,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774151,281,1,1,30,52,bqm1bnp1bh2apyudlz1o1whr3,1,50.7,7.7,2022-10-22T18:33:19.905Z,2022-10-22T18:33:28Z,3864036641,140,54.8,3864036645,212,6.3,3864036639,56,Right,3864036647,213,5.5,3864036643,141,0.9,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774165,282,1,1,30,53,bqm1bnp1bh2apyudlz1o1whr3,1,55.1,2.6,2022-10-22T18:33:21.265Z,2022-10-22T18:33:22Z,3864036737,140,58.4,3864036741,212,6.9,3864036739,141,11.4,3864036743,213,1.0,3864036731,56,Right,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774171,283,1,1,30,54,bqm1bnp1bh2apyudlz1o1whr3,0,58.4,11.6,2022-10-22T18:33:21.977Z,2022-10-22T18:33:30Z,3864036773,213,5.1,3864036767,140,61.6,3864036765,56,Right,3864036771,212,9.7,3864036769,141,0.0,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774207,268,5,1,30,55,eh54mfvjtrttgsg1wbjnvxcqz,1,37.3,101.6,2022-10-22T18:33:22.515Z,2022-10-22T18:33:28Z,3864037015,347,,3864037013,56,Back,3864037021,233,284,,,,,,,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774179,284,5,1,30,55,bqm1bnp1bh2apyudlz1o1whr3,0,62.7,-1.6,2022-10-22T18:33:22.515Z,2022-10-22T18:52:07Z,3864036811,347,,3864036809,56,Right,3864037067,233,268,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774371,269,1,1,31,11,eh54mfvjtrttgsg1wbjnvxcqz,0,34.1,100,2022-10-22T18:33:38.962Z,2022-10-22T18:33:40Z,3864037961,213,6.0,3864037965,1,,3864037945,56,Left,3864037951,141,91.5,3864037957,212,28.2,3864037943,107,,3864037949,140,60.1,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774383,285,44,1,31,11,bqm1bnp1bh2apyudlz1o1whr3,1,40.6,16.2,2022-10-22T18:33:39.513Z,2022-10-22T18:51:12Z,3864119109,233,395,3864038033,56,Back,3864038035,285,,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475787627,395,44,1,31,12,eh54mfvjtrttgsg1wbjnvxcqz,0,59.4,83.8,2022-10-22T18:33:39.514Z,2022-10-22T18:51:13Z,3864119081,286,,3864119115,233,285,3864119079,56,Left,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774389,286,61,1,31,13,bqm1bnp1bh2apyudlz1o1whr3,1,39.9,18,2022-10-22T18:33:41.264Z,2022-10-22T18:33:41Z,3864038053,56,Back,,,,,,,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774395,287,49,1,31,14,bqm1bnp1bh2apyudlz1o1whr3,1,38.1,17.1,2022-10-22T18:33:41.890Z,2022-10-22T18:33:42Z,,,,,,,,,,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774427,288,1,1,31,14,bqm1bnp1bh2apyudlz1o1whr3,1,37.9,16.5,2022-10-22T18:33:42.289Z,2022-10-22T18:33:43Z,3864038253,141,13.6,3864038257,213,6.2,3864038255,212,18.3,3864038251,140,55.2,3864038249,56,Right,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774437,289,1,1,31,16,bqm1bnp1bh2apyudlz1o1whr3,1,58.7,11.9,2022-10-22T18:33:43.809Z,2022-10-22T18:33:44Z,3864038293,56,Right,3864038297,141,19.9,3864038295,140,56.9,3864038299,212,5.8,3864038301,213,1.9,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774463,290,1,1,31,16,bqm1bnp1bh2apyudlz1o1whr3,1,57.3,19.7,2022-10-22T18:33:44.489Z,2022-10-22T19:56:02Z,3864038429,212,0.5,3864038425,140,56.9,3864038431,213,2.7,3864038427,141,20.0,3864038423,56,Right,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774477,291,1,1,31,18,bqm1bnp1bh2apyudlz1o1whr3,1,67.3,20.8,2022-10-22T18:33:45.777Z,2022-10-22T18:33:46Z,3864038501,213,4.9,3864038495,140,69.0,3864038493,56,Right,3864038497,141,7.7,3864038499,212,9.1,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774493,292,1,1,31,19,bqm1bnp1bh2apyudlz1o1whr3,1,68.9,7.7,2022-10-22T18:33:46.641Z,2022-10-22T18:33:48Z,3864038631,141,19.6,3864038635,213,0.5,3864038629,140,83.3,3864038633,212,17.1,3864038627,56,Right,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774517,293,1,1,31,20,bqm1bnp1bh2apyudlz1o1whr3,1,89.2,20.3,2022-10-22T18:33:48.465Z,2022-10-22T18:35:52Z,3864047553,154,,3864038771,141,38.4,3864038775,213,1.6,3864038773,212,12.3,3864038767,56,Center,3864047551,210,15,3864038769,140,89.3,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774519,294,15,1,31,23,bqm1bnp1bh2apyudlz1o1whr3,1,91.4,37.3,2022-10-22T18:33:50.986Z,2022-10-22T18:35:52Z,3864047565,55,293,3864038783,22,,3864047561,29,,3864040787,233,270,3864047579,147,42.1,3864047571,103,19,3864047575,100,,3864047583,231,47.3,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,3864047559,80,3864047569,102,3864047577,146,95.6,3864047581,230,98.8,3864047573,328,3864040761,72,,3864040765,82,,,46.9,,,3864038787,56,Center,3864047563,154,3864038785,17,,,
2475774521,270,10,1,31,23,eh54mfvjtrttgsg1wbjnvxcqz,1,7.6,52.4,2022-10-22T18:33:51.086Z,2022-10-22T18:34:18Z,3864038799,56,Back,3864038797,94,,3864040791,233,294,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774543,271,6,1,31,25,eh54mfvjtrttgsg1wbjnvxcqz,0,8.1,57.6,2022-10-22T18:33:52.665Z,2022-10-22T18:51:58Z,3864038959,56,Back,3864038961,73,,3864067009,233,295,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774617,295,6,1,31,25,bqm1bnp1bh2apyudlz1o1whr3,1,91.9,42.4,2022-10-22T18:33:52.665Z,2022-10-22T18:39:55Z,3864039387,56,Center,3864040295,73,,3864066979,233,271,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475774999,296,1,1,31,58,bqm1bnp1bh2apyudlz1o1whr3,1,99.4,99.3,2022-10-22T18:34:26.314Z,2022-10-22T18:40:22Z,3864041713,140,86.3,3864041709,224,,3864041717,212,46.5,3864041721,1,,3864068327,210,15,3864041707,155,,3864068331,154,,3864041719,213,4.4,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,1,3864041703,2,3864041705,6,3864041711,56,Center,3864041715,141,34.0,,,,,,,,,,,,,,,,,,,,,,
2475775005,297,15,1,32,2,bqm1bnp1bh2apyudlz1o1whr3,1,87.3,32.5,2022-10-22T18:34:30.190Z,2022-10-22T18:40:15Z,3864044775,233,272,3864041753,56,Center,3864068365,55,296,3864068361,29,,3864044759,20,,3864044909,103,13.9,3864044913,146,97.3,3864068371,328,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,3864041747,22,3864044915,147,3864068369,108,,3864068359,76,,3864041751,63,3864044907,102,52.7,3864068363,154,,,44.2,,,,,,,,,,,,
2475775029,272,10,1,32,2,eh54mfvjtrttgsg1wbjnvxcqz,1,3.2,52.7,2022-10-22T18:34:30.290Z,2022-10-22T18:35:14Z,3864041905,173,,3864041911,56,Back,3864044785,233,297,3864041909,182,,3864041907,179,,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775091,273,12,1,32,4,eh54mfvjtrttgsg1wbjnvxcqz,1,14.5,53.2,2022-10-22T18:34:32.089Z,2022-10-22T18:48:43Z,3864042299,213,0.9,3864042297,212,42.3,3864042287,56,Back,3864042295,141,100.0,3864042291,140,39.7,3864042323,167,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775093,274,5,1,32,5,eh54mfvjtrttgsg1wbjnvxcqz,0,41.4,101.8,2022-10-22T18:34:32.721Z,2022-10-22T18:52:07Z,3864042301,56,Back,3864066695,233,298,3864042303,347,,,,,,,,,,,,,,,,,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775165,298,5,1,32,5,bqm1bnp1bh2apyudlz1o1whr3,1,58.6,-1.8,2022-10-22T18:34:32.721Z,2022-10-22T18:39:51Z,3864042723,56,Right,3864066655,233,274,3864042725,347,,,,,,,,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775201,299,1,1,32,15,bqm1bnp1bh2apyudlz1o1whr3,1,58.2,0,2022-10-22T18:34:42.985Z,2022-10-22T18:34:45Z,3864042929,212,37.3,3864042931,213,2.9,3864042927,141,13.4,3864042923,56,Back,3864042921,107,,3864042925,140,24.0,3864042933,1,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775287,300,1,1,32,18,bqm1bnp1bh2apyudlz1o1whr3,1,25.7,13.6,2022-10-22T18:34:45.545Z,2022-10-22T19:56:15Z,3864043443,141,65.8,3864043447,213,0.7,3864043449,1,,3864043439,56,Center,3864043441,140,65.1,3864043445,212,54.5,3864043437,155,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775293,301,61,1,32,22,bqm1bnp1bh2apyudlz1o1whr3,0,65.2,68.1,2022-10-22T18:34:50.170Z,2022-10-22T18:40:55Z,3864043475,56,Center,,,,,,,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775297,275,4,1,32,23,eh54mfvjtrttgsg1wbjnvxcqz,1,28.7,27.4,2022-10-22T18:34:51.393Z,2022-10-22T18:34:54Z,3864043561,233,302,3864043477,13,,3864043481,56,Back,3864043485,285,,3864043483,152,,3864043479,295,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775307,302,4,1,32,23,bqm1bnp1bh2apyudlz1o1whr3,0,71.3,72.6,2022-10-22T18:34:51.394Z,2022-10-22T18:34:55Z,3864043539,56,Center,3864043537,295,,3864043541,152,,3864043535,13,,3864043543,286,,3864043579,233,275,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775501,276,1,1,32,44,eh54mfvjtrttgsg1wbjnvxcqz,1,22.6,33.9,2022-10-22T18:35:11.713Z,2022-10-22T18:35:28Z,3864044695,212,11.9,3864044691,140,27.3,3864044685,5,,3864044689,56,Back,3864044693,141,18.0,3864044687,152,,3864044697,213,5.1,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775543,277,1,1,32,45,eh54mfvjtrttgsg1wbjnvxcqz,1,27.3,18,2022-10-22T18:35:12.833Z,2022-10-22T18:35:17Z,3864045029,212,20.2,3864045031,213,2.4,3864045025,140,13.1,3864045027,141,38.0,3864045023,56,Back,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775555,278,1,1,32,49,eh54mfvjtrttgsg1wbjnvxcqz,0,16.3,18.3,2022-10-22T18:35:17.379Z,2022-10-22T18:48:35Z,3864045103,213,6.1,3864045095,56,Right,3864045093,157,,3864045097,140,59.2,3864045099,141,6.7,3864045101,212,45.7,3864045105,1,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775589,303,1,1,32,51,bqm1bnp1bh2apyudlz1o1whr3,1,34.4,88.3,2022-10-22T18:35:18.698Z,2022-10-22T18:35:21Z,3864045319,56,Back,3864045323,141,70.6,3864045327,213,5.4,3864045325,212,16.1,3864045321,140,44.6,3864045317,3,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775595,304,1,1,32,54,bqm1bnp1bh2apyudlz1o1whr3,0,44.8,67,2022-10-22T18:35:21.666Z,2022-10-22T18:35:22Z,3864045351,56,Left,3864045355,141,80.7,3864045359,213,1.0,3864045349,3,,3864045353,140,51.0,3864045357,212,11.4,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775621,279,1,1,32,55,eh54mfvjtrttgsg1wbjnvxcqz,1,46.4,20.1,2022-10-22T18:35:22.657Z,2022-10-22T18:35:25Z,3864045513,56,Center,3864045521,141,33.9,3864045517,140,67.3,3864045527,212,23.9,3864045531,213,0.4,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775623,280,61,1,32,56,eh54mfvjtrttgsg1wbjnvxcqz,0,67.5,39.8,2022-10-22T18:35:24.425Z,2022-10-22T18:38:27Z,3864045547,56,Center,,,,,,,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775611,305,49,1,32,57,bqm1bnp1bh2apyudlz1o1whr3,1,39.7,59.5,2022-10-22T18:35:24.778Z,2022-10-22T18:35:24Z,,,,,,,,,,,,,,,,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775633,306,1,1,32,57,bqm1bnp1bh2apyudlz1o1whr3,1,38.9,59.2,2022-10-22T18:35:25.170Z,2022-10-22T18:35:26Z,3864045609,213,3.3,3864045601,56,Back,3864045605,141,57.9,3864045607,212,6.8,3864045603,140,32.5,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775657,307,1,1,32,58,bqm1bnp1bh2apyudlz1o1whr3,1,32.4,57.8,2022-10-22T18:35:26.458Z,2022-10-22T18:35:28Z,3864045749,141,31.7,3864045753,213,4.4,3864045747,140,27.8,3864045751,212,18.4,3864045745,56,Back,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775661,308,50,1,33,1,bqm1bnp1bh2apyudlz1o1whr3,1,33.4,37.4,2022-10-22T18:35:28.738Z,2022-10-22T18:35:33Z,3864046137,286,,3864046139,233,281,3864045763,56,Back,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775703,281,7,1,33,1,eh54mfvjtrttgsg1wbjnvxcqz,1,66.6,62.6,2022-10-22T18:35:28.739Z,2022-10-22T18:35:33Z,3864046107,233,308,3864046029,56,Center,3864046031,285,,,,,,,,,,,,,,,,,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775715,282,50,1,33,1,eh54mfvjtrttgsg1wbjnvxcqz,1,65.7,62.3,2022-10-22T18:35:29.449Z,2022-10-22T18:35:53Z,3864046101,286,,3864046099,56,Center,3864047627,233,309,,,,,,,,,,,,,,,,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475775959,309,7,1,33,1,bqm1bnp1bh2apyudlz1o1whr3,1,34.3,37.7,2022-10-22T18:35:29.450Z,2022-10-22T18:35:53Z,3864047533,285,,3864047609,233,282,3864047531,56,Back,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
