id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/17/value,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2473238397,492,1,2,70,4,dqk062lu0vm8epvytbm6r4mmf,1,27.1,100,2022-10-16T19:28:50.654Z,2022-10-18T07:20:30Z,3850686071,140,40.3,3850686075,141,95.6,3850686067,56,Back,3850686079,213,6.0,3850686077,212,14.4,3850686065,107,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238409,493,1,2,70,5,dqk062lu0vm8epvytbm6r4mmf,0,38,92.4,2022-10-16T19:28:52.118Z,2022-10-18T07:22:52Z,3850686127,3,,3850686137,212,6.8,3850686129,168,,3850686131,56,Back,3850686135,141,87.5,3850686133,140,43.6,3850686139,213,5.8,3853297083,178,,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238441,838,1,2,70,6,d0zdg647gvgc95xdtk1vpbkys,1,57.7,8.2,2022-10-16T19:28:52.848Z,2022-10-18T07:22:56Z,3850686277,212,9.4,3853297131,388,,3850686269,3,,3850686279,213,2.2,3850686273,140,52.2,3850686271,56,Right,3850686275,141,19.2,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238445,839,1,2,70,7,d0zdg647gvgc95xdtk1vpbkys,0,52.9,17.7,2022-10-16T19:28:53.922Z,2022-10-18T07:23:00Z,3850686291,155,,3850686295,140,73.2,3850686297,141,10.0,3853297223,178,,3850686301,213,6.0,3850686293,56,Right,3850686299,212,21.9,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238467,494,1,2,70,9,dqk062lu0vm8epvytbm6r4mmf,1,25.6,85.8,2022-10-16T19:28:56.296Z,2022-10-18T07:23:04Z,3850686441,140,31.1,3850686437,3,,3850686445,212,6.8,3853297317,388,,3850686443,141,80.4,3850686439,56,Back,3850686447,213,5.7,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238475,495,1,2,70,11,dqk062lu0vm8epvytbm6r4mmf,1,31.1,80.4,2022-10-16T19:28:57.579Z,2022-10-18T07:23:13Z,3850686493,213,1.0,3850686487,141,89.3,3850686491,212,7.1,3853297379,178,,3850686483,140,34.7,3850686479,155,,3850686481,56,Back,,,,9aj2e1c30c8i3h6iff0k4dmac,J. Eijgenraam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238517,496,1,2,70,11,dqk062lu0vm8epvytbm6r4mmf,1,34.7,89.3,2022-10-16T19:28:58.390Z,2022-10-18T07:23:19Z,3850686721,212,9.7,3853297585,388,,3850686715,56,Back,3850686713,3,,3850686719,141,81.5,3850686723,213,5.7,3850686717,140,42.4,,,,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238519,497,61,2,70,13,dqk062lu0vm8epvytbm6r4mmf,0,43.8,77.9,2022-10-16T19:29:00.139Z,2022-10-18T07:23:28Z,3853297757,178,,3850686749,56,Back,,,,,,,,,,,,,,,,,,,51tih9z7sxlb4vj3j7tm1ewgl,L. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238525,840,49,2,70,15,d0zdg647gvgc95xdtk1vpbkys,1,52.3,25.9,2022-10-16T19:29:02.367Z,2022-10-18T07:23:35Z,,,,,,,,,,,,,,,,,,,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238557,841,1,2,70,15,d0zdg647gvgc95xdtk1vpbkys,1,53.2,27.4,2022-10-16T19:29:02.445Z,2022-10-18T07:23:39Z,3850686917,56,Back,3853298035,178,,3850686923,212,13.1,3850686919,140,40.7,3850686925,213,3.2,3850686921,141,26.5,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238585,842,1,2,70,18,d0zdg647gvgc95xdtk1vpbkys,1,38.5,30.9,2022-10-16T19:29:04.590Z,2022-10-18T07:23:43Z,3850687079,212,13.5,3850687073,56,Back,3850687077,141,46.0,3850687081,213,0.9,3853298157,178,,3850687075,140,46.8,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238645,843,1,2,70,19,d0zdg647gvgc95xdtk1vpbkys,1,45.1,45.4,2022-10-16T19:29:05.942Z,2022-10-18T07:23:47Z,3850687399,141,47.8,3850687395,56,Back,3850687397,140,33.9,3853298251,178,,3850687403,213,3.0,3850687401,212,11.9,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238667,844,1,2,70,22,d0zdg647gvgc95xdtk1vpbkys,1,33.7,37.9,2022-10-16T19:29:08.637Z,2022-10-18T07:23:51Z,3850687583,141,14.0,3853298303,178,,3850687579,56,Back,3850687581,140,37.0,3850687585,212,16.6,3850687587,213,4.9,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238689,845,1,2,70,25,d0zdg647gvgc95xdtk1vpbkys,1,37.7,14.3,2022-10-16T19:29:12.342Z,2022-10-18T07:23:55Z,3853298387,178,,3850687749,56,Back,3850687757,213,1.9,3850687755,212,13.1,3850687751,140,33.6,3850687753,141,32.5,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238763,846,1,2,70,28,d0zdg647gvgc95xdtk1vpbkys,1,32.2,38.5,2022-10-16T19:29:15.094Z,2022-10-18T07:24:02Z,3850688177,56,Back,3853298569,178,,3850688181,141,62.1,3850688185,213,1.4,3850688179,140,34.6,3850688183,212,16.2,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238801,847,1,2,70,34,d0zdg647gvgc95xdtk1vpbkys,1,44.8,81.2,2022-10-16T19:29:20.959Z,2022-10-18T07:24:06Z,3850688383,212,19.0,3853298669,178,,3850688379,140,59.1,3850688381,141,98.3,3850688385,213,0.7,3850688377,56,Left,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238829,848,1,2,70,39,d0zdg647gvgc95xdtk1vpbkys,1,63.3,91.7,2022-10-16T19:29:25.726Z,2022-10-18T07:24:10Z,3850688513,212,10.8,3853298753,178,,3850688507,56,Center,3850688509,140,62.4,3850688511,141,75.9,3850688515,213,4.6,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238845,849,1,2,70,41,d0zdg647gvgc95xdtk1vpbkys,0,65.4,80.8,2022-10-16T19:29:27.919Z,2022-10-18T07:24:14Z,3850688613,155,,3850688619,141,50.3,3850688623,213,5.5,3850688621,212,29.8,3850688615,56,Center,3850688611,2,,3853298825,178,,3852164311,224,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,3850688617,140,85.8,3852164313,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238873,499,12,2,70,43,dqk062lu0vm8epvytbm6r4mmf,1,14.5,57,2022-10-16T19:29:29.519Z,2022-10-18T07:24:19Z,3850688767,213,0.2,3850688765,212,16.9,3853298953,388,,3850688761,140,30.3,3850688759,56,Back,3850688769,15,,3850688763,141,61.5,,,,8znaym62oghri26gdn8o6fz84,S. Seymor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238895,850,1,2,70,46,d0zdg647gvgc95xdtk1vpbkys,0,73.2,56.3,2022-10-16T19:29:32.773Z,2022-10-18T07:24:37Z,3853299419,178,,3850688897,213,0.7,3850688893,141,61.2,3850688889,56,Center,3850688895,212,5.0,3850688891,140,76.8,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238887,500,49,2,70,47,dqk062lu0vm8epvytbm6r4mmf,1,25.8,49.7,2022-10-16T19:29:33.736Z,2022-10-18T07:24:42Z,,,,,,,,,,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473238927,501,1,2,70,48,dqk062lu0vm8epvytbm6r4mmf,1,25.8,49.7,2022-10-16T19:29:34.669Z,2022-10-18T08:06:35Z,3850689077,56,Back,3853299651,178,,3850689079,140,44.7,3850689081,141,30.8,3850689085,213,5.7,3850689083,212,23.6,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473239027,502,1,2,70,49,dqk062lu0vm8epvytbm6r4mmf,1,45.7,29.5,2022-10-16T19:29:35.923Z,2022-10-18T07:24:51Z,3850689689,56,Right,3850689697,213,5.3,3850689693,141,9.2,3853299775,178,,3850689695,212,16.1,3850689691,140,53.6,,,,,,,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473239053,503,1,2,71,1,dqk062lu0vm8epvytbm6r4mmf,1,86.9,10.1,2022-10-16T19:29:48.110Z,2022-10-18T07:24:57Z,3850689845,140,75.6,3853299967,178,,3850689843,56,Right,3850689849,212,11.9,3850689851,213,3.1,3850689847,141,10.6,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473239077,504,1,2,71,3,dqk062lu0vm8epvytbm6r4mmf,1,75.2,10.6,2022-10-16T19:29:50.063Z,2022-10-18T07:25:00Z,3853300065,178,,3850690017,56,Center,3850690025,213,1.4,3850690021,141,25.7,3850690023,212,10.4,3850690019,140,76.9,,,,,,,1wf757j0e3v3bdpbc9z2tav3d,A. Fein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473239117,505,1,2,71,5,dqk062lu0vm8epvytbm6r4mmf,1,76.9,25.7,2022-10-16T19:29:51.926Z,2022-10-18T07:25:03Z,3850690233,212,3.5,3850690229,140,74.1,3850690231,141,28.6,3850690235,213,2.6,3853300159,178,,3850690227,56,Center,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473239135,506,1,2,71,7,dqk062lu0vm8epvytbm6r4mmf,0,74.1,28.6,2022-10-16T19:29:53.955Z,2022-10-18T07:25:06Z,3850690343,56,Center,3850690349,212,9.6,3853300237,178,,3850690345,140,82.9,3850690341,155,,3850690347,141,32.3,3850690351,213,0.3,,,,1wf757j0e3v3bdpbc9z2tav3d,A. Fein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473239147,851,1,2,71,8,d0zdg647gvgc95xdtk1vpbkys,0,17.9,61.8,2022-10-16T19:29:54.592Z,2022-10-18T07:25:15Z,3850690437,212,17.1,3850690429,3,,3850690435,141,73.3,3850690431,56,Back,3850690433,140,32.4,3850690439,213,0.5,3853300445,178,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473239189,507,1,2,71,10,dqk062lu0vm8epvytbm6r4mmf,0,67.7,23.6,2022-10-16T19:29:57.258Z,2022-10-18T07:25:21Z,3850690685,140,65.2,3850690691,213,4.6,3853300609,178,,3850690687,141,0.0,3850690689,212,17.0,3850690683,56,Right,,,,,,,9aj2e1c30c8i3h6iff0k4dmac,J. Eijgenraam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473239193,508,5,2,71,14,dqk062lu0vm8epvytbm6r4mmf,0,64.9,-1.2,2022-10-16T19:30:00.626Z,2022-10-18T07:25:24Z,3850690827,233,852,3850690703,56,Right,3850690705,347,,,,,,,,,,,,,,,,,9aj2e1c30c8i3h6iff0k4dmac,J. Eijgenraam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473239207,852,5,2,71,14,d0zdg647gvgc95xdtk1vpbkys,1,35.1,101.2,2022-10-16T19:30:00.626Z,2022-10-18T07:25:24Z,3850690791,347,,3850690799,233,508,3850690787,56,Back,,,,,,,,,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473239249,853,1,2,71,17,d0zdg647gvgc95xdtk1vpbkys,0,35.4,100,2022-10-16T19:30:03.595Z,2022-10-18T07:25:39Z,3850691091,212,21.2,3850691093,213,6.1,3850691087,140,55.4,3850691085,56,Left,3850691089,141,96.9,3850691083,107,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473239263,509,49,2,71,18,dqk062lu0vm8epvytbm6r4mmf,1,43.8,8.8,2022-10-16T19:30:04.865Z,2022-10-18T07:25:45Z,,,,,,,,,,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473239315,510,1,2,71,21,dqk062lu0vm8epvytbm6r4mmf,1,44.3,8.8,2022-10-16T19:30:08.038Z,2022-10-18T07:25:49Z,3850691505,212,18.3,3850691501,140,45.3,3850691503,141,35.6,3850691499,56,Back,3850691507,213,1.5,3853301151,178,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473239341,511,1,2,71,27,dqk062lu0vm8epvytbm6r4mmf,1,53.2,45.1,2022-10-16T19:30:13.917Z,2022-10-18T07:25:53Z,3853301267,178,,3850691673,140,48.5,3850691679,212,5.4,3850691681,213,3.6,3850691675,141,41.9,3850691671,56,Back,,,,,,,1wf757j0e3v3bdpbc9z2tav3d,A. Fein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
