id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2442786967,31,1,1,2,26,3t0vjqtxc8wpjzv82i3oi2ova,1,47.8,54.5,2022-08-06T18:03:26.474Z,2022-08-08T12:49:29Z,3694180711,178,,3688624269,213,1.8,3688624265,141,70.5,3688624263,140,45.3,3688624267,212,11.2,3688624261,56,Back,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442786909,30,49,1,2,26,3t0vjqtxc8wpjzv82i3oi2ova,1,46.7,53,2022-08-06T18:03:26.501Z,2022-08-08T12:49:23Z,,,,,,,,,,,,,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442786985,32,1,1,2,27,3t0vjqtxc8wpjzv82i3oi2ova,1,45.6,70.5,2022-08-06T18:03:27.150Z,2022-08-08T12:49:35Z,3688624363,212,27.5,3688624365,213,5.7,3688624357,56,Center,3688624359,140,67.9,3688624361,141,49.3,3694180845,178,,,,,,,,7ytoj5m2j4u50e7pjhz0lr1ed,M. Kieftenbeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443832793,889,43,1,2,28,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T18:03:28.742Z,2022-08-08T13:18:35Z,3694210347,178,0,3694210391,144,82,,,,,,,,,,,,,,,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442786991,33,61,1,2,29,3t0vjqtxc8wpjzv82i3oi2ova,0,67.9,49.3,2022-08-06T18:03:28.830Z,2022-08-08T12:49:46Z,3694181057,21,,3694181059,178,,3688624385,56,Center,,,,,,,,,,,,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442786971,26,49,1,2,30,24fvcruwqrqvqa3aonf8c3zuy,1,31.3,47.5,2022-08-06T18:03:30.578Z,2022-08-08T12:49:51Z,,,,,,,,,,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442786979,27,1,1,2,30,24fvcruwqrqvqa3aonf8c3zuy,1,29.8,47.6,2022-08-06T18:03:30.597Z,2022-08-08T12:49:58Z,3688624339,213,4.2,3688624333,140,28.5,3688624335,141,43.9,3694181315,178,,3688624331,56,Back,3688624337,212,2.9,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787013,28,1,1,2,31,24fvcruwqrqvqa3aonf8c3zuy,1,28.4,43.9,2022-08-06T18:03:31.576Z,2022-08-08T12:50:03Z,3694181459,178,,3688624501,56,Back,3688624507,141,45.8,3688624513,213,0.2,3688624503,140,35.0,3688624511,212,7.0,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787045,29,1,1,2,33,24fvcruwqrqvqa3aonf8c3zuy,0,35,50.7,2022-08-06T18:03:33.801Z,2022-08-08T12:50:07Z,3688624657,212,37.0,3688624649,155,,3688624651,56,Center,3688624653,140,65.4,3688624655,141,78.1,3688624659,213,0.5,3688624661,1,,3694181555,178,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787083,34,1,1,2,36,3t0vjqtxc8wpjzv82i3oi2ova,1,29.8,17.2,2022-08-06T18:03:36.153Z,2022-08-08T12:50:16Z,3688624871,213,0.3,3688624869,212,12.6,3688624865,140,41.4,3688624863,56,Back,3694181739,388,,3688624867,141,22.1,3688624861,3,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787085,35,49,1,2,39,3t0vjqtxc8wpjzv82i3oi2ova,1,41.4,22.1,2022-08-06T18:03:38.926Z,2022-08-08T12:50:24Z,,,,,,,,,,,,,,,,,,,,,,,,,7ytoj5m2j4u50e7pjhz0lr1ed,M. Kieftenbeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787161,36,1,1,2,41,3t0vjqtxc8wpjzv82i3oi2ova,1,50.6,14.5,2022-08-06T18:03:40.930Z,2022-08-08T12:50:32Z,3688625277,140,54.4,3688625275,56,Center,3688625279,141,21.8,3688625283,213,0.9,3694182123,178,,3688625281,212,6.4,,,,,,,7ytoj5m2j4u50e7pjhz0lr1ed,M. Kieftenbeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443833041,1281,83,1,2,45,24fvcruwqrqvqa3aonf8c3zuy,1,29.4,66.7,2022-08-06T18:03:45.410Z,2022-08-08T13:19:42Z,3694211677,399,180179,,,,,,,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787227,37,1,1,2,45,3t0vjqtxc8wpjzv82i3oi2ova,1,71,36.1,2022-08-06T18:03:45.412Z,2022-08-08T12:50:39Z,3688625639,213,1.2,3688625633,140,79.5,3688625635,141,73.2,3688625637,212,26.8,3688625631,56,Center,3688627029,210,13,3694182213,178,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787231,38,13,1,2,49,3t0vjqtxc8wpjzv82i3oi2ova,1,88.4,70.1,2022-08-06T18:03:49.385Z,2022-08-08T12:50:40Z,3688627037,29,,3688627051,215,,3688627049,103,8.3,3688627047,102,38.5,3688627055,231,53.2,3688627039,55,37,3694182295,178,,3688626397,72,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,3688627053,230,98.8,3688627035,75,3688625647,22,3688625651,56,Center,3688625649,64,,,,,,,,,,,,,,,,,,,,,,,,,
2442787223,30,5,1,2,50,24fvcruwqrqvqa3aonf8c3zuy,1,-0.8,60.2,2022-08-06T18:03:50.202Z,2022-08-08T12:50:43Z,3688625755,233,39,3688625621,346,,3688625617,56,Back,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787241,39,5,1,2,50,3t0vjqtxc8wpjzv82i3oi2ova,0,100.8,39.8,2022-08-06T18:03:50.202Z,2022-08-08T12:50:42Z,3688625689,346,,3688625777,233,30,3688625687,56,Center,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787645,31,1,1,3,12,24fvcruwqrqvqa3aonf8c3zuy,1,4.8,51.8,2022-08-06T18:04:12.523Z,2022-08-08T12:50:44Z,3690908407,189,,3688627749,140,26.2,3688627751,141,46.6,3688627745,124,,3688627753,212,22.7,3688627755,213,6.1,3688627747,56,Back,3688627759,237,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787651,32,43,1,3,17,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-06T18:04:17.130Z,2022-08-06T18:05:24Z,3688633577,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787659,33,43,1,3,17,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-06T18:04:17.634Z,2022-08-06T18:05:22Z,3688633487,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787663,34,43,1,3,17,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-06T18:04:17.666Z,2022-08-06T18:05:23Z,3688633531,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787667,35,43,1,3,17,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-06T18:04:17.697Z,2022-08-06T18:04:39Z,3688629835,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787673,36,43,1,3,17,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-06T18:04:17.728Z,2022-08-06T18:04:39Z,3688629801,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787677,37,43,1,3,17,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-06T18:04:17.761Z,2022-08-06T18:04:38Z,3688629745,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787683,38,43,1,3,17,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-06T18:04:17.791Z,2022-08-06T18:04:37Z,3688629695,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787689,39,43,1,3,17,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-06T18:04:17.823Z,2022-08-06T18:04:36Z,3688629599,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787695,40,43,1,3,18,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-06T18:04:17.869Z,2022-08-06T18:05:24Z,3688633627,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787767,41,1,1,3,18,24fvcruwqrqvqa3aonf8c3zuy,1,34.3,41.2,2022-08-06T18:04:18.375Z,2022-08-08T12:50:48Z,3688628309,213,4.8,3688628303,140,36.9,3688628305,141,9.1,3694182455,178,,3688628301,56,Back,3688628307,212,22.0,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787879,42,1,1,3,21,24fvcruwqrqvqa3aonf8c3zuy,1,38.1,9.4,2022-08-06T18:04:21.488Z,2022-08-08T12:50:51Z,3694182511,178,,3688628731,212,12.9,3688628725,56,Back,3688628729,141,26.2,3688628727,140,32.3,3688628733,213,2.1,,,,,,,6w1s9fojh50ecti3rz8jv6jca,K. Hoever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787783,40,43,1,3,23,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T18:04:23.544Z,2022-08-06T18:04:47Z,3688630469,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787789,41,43,1,3,24,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T18:04:24.052Z,2022-08-06T18:04:43Z,3688630091,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787797,42,43,1,3,24,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T18:04:24.084Z,2022-08-06T18:04:42Z,3688629951,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787803,43,43,1,3,24,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T18:04:24.115Z,2022-08-06T18:04:44Z,3688630229,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787811,44,43,1,3,24,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T18:04:24.146Z,2022-08-06T18:04:39Z,3688629819,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787821,45,43,1,3,24,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T18:04:24.192Z,2022-08-06T18:04:46Z,3688630361,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787827,46,43,1,3,24,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T18:04:24.223Z,2022-08-06T18:04:38Z,3688629735,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787831,47,43,1,3,24,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T18:04:24.268Z,2022-08-06T18:04:41Z,3688629869,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787837,48,43,1,3,24,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T18:04:24.286Z,2022-08-06T18:04:37Z,3688629643,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787841,49,43,1,3,24,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T18:04:24.318Z,2022-08-06T18:04:28Z,3688628723,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787845,50,43,1,3,24,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T18:04:24.348Z,2022-08-06T18:04:49Z,3688630561,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787851,51,43,1,3,24,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T18:04:24.379Z,2022-08-06T18:04:26Z,3688628615,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787987,43,1,1,3,28,24fvcruwqrqvqa3aonf8c3zuy,1,39.6,27.6,2022-08-06T18:04:28.064Z,2022-08-08T12:50:54Z,3688629311,56,Center,3688629317,212,19.4,3694182611,178,,3688629313,140,51.4,3688629315,141,49.6,3688629319,213,0.9,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787995,44,4,1,3,29,24fvcruwqrqvqa3aonf8c3zuy,1,49.8,52.1,2022-08-06T18:04:29.813Z,2022-08-08T12:51:00Z,3688629357,286,,3688629351,56,Back,3688629349,13,,3688629385,233,53,3688629355,265,,3688629353,152,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787989,53,4,1,3,29,3t0vjqtxc8wpjzv82i3oi2ova,0,50.2,47.9,2022-08-06T18:04:29.814Z,2022-08-08T12:51:00Z,3688629327,152,,3688629329,265,,3688629325,56,Center,3688629323,13,,3688629331,285,,3694182711,178,,3688629433,233,44,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442787961,52,43,1,3,31,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T18:04:31.256Z,2022-08-06T18:04:35Z,3688629517,144,7,3688629175,56,Center,3688629177,285,0,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442788111,45,1,1,3,39,24fvcruwqrqvqa3aonf8c3zuy,1,45.4,53.6,2022-08-06T18:04:39.654Z,2022-08-08T12:51:04Z,3688630075,213,1.9,3688630073,212,17.2,3688630071,141,77.5,3688630067,56,Back,3694182777,178,,3688630069,140,40.0,3688630063,5,,3688630065,152,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442788209,46,1,1,3,43,24fvcruwqrqvqa3aonf8c3zuy,1,39.7,77.5,2022-08-06T18:04:43.419Z,2022-08-08T12:51:07Z,3688630587,213,4.8,3688630581,140,41.1,3688630583,141,36.0,3688630585,212,28.3,3694182875,178,,3688630579,56,Back,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442788237,47,1,1,3,49,24fvcruwqrqvqa3aonf8c3zuy,1,45.8,31.9,2022-08-06T18:04:49.577Z,2022-08-08T12:51:10Z,3688630713,213,5.3,3688630701,56,Right,3688630707,141,4.0,3688630703,140,56.7,3688630709,212,22.2,3694182917,178,,,,,,,,6w1s9fojh50ecti3rz8jv6jca,K. Hoever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442788305,48,1,1,3,50,24fvcruwqrqvqa3aonf8c3zuy,1,56.7,4,2022-08-06T18:04:50.810Z,2022-08-08T12:51:14Z,3688631091,213,3.1,3688631087,141,6.4,3694182997,178,,3688631089,212,18.2,3688631083,56,Back,3688631085,140,39.4,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443833473,900,83,1,3,53,3t0vjqtxc8wpjzv82i3oi2ova,1,63.5,91.4,2022-08-06T18:04:53.795Z,2022-08-08T13:21:47Z,3694213691,399,441271,,,,,,,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442788471,49,1,1,3,53,24fvcruwqrqvqa3aonf8c3zuy,1,35.8,8.1,2022-08-06T18:04:53.809Z,2022-08-08T12:51:17Z,3688631989,56,Back,3694183049,178,,3688631999,1,,3688631993,141,45.4,3688631995,212,33.0,3688631991,140,15.7,3688631997,213,2.3,,,,6w1s9fojh50ecti3rz8jv6jca,K. Hoever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442788485,50,1,1,4,4,24fvcruwqrqvqa3aonf8c3zuy,1,28.4,42.2,2022-08-06T18:05:03.949Z,2022-08-08T12:51:21Z,3688632061,140,36.9,3688632067,213,5.4,3688632059,56,Back,3694183099,178,,3688632065,212,13.6,3688632063,141,27.1,,,,,,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442788575,51,1,1,4,11,24fvcruwqrqvqa3aonf8c3zuy,1,45.5,27.1,2022-08-06T18:05:11.089Z,2022-08-08T12:51:25Z,3688632525,56,Center,3688632529,141,27.3,3688632531,212,9.7,3688632533,213,0.0,3688632527,140,54.7,3694183119,178,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442788655,52,1,1,4,12,24fvcruwqrqvqa3aonf8c3zuy,1,54.7,27.3,2022-08-06T18:05:11.870Z,2022-08-08T12:51:29Z,3690909889,156,,3688632959,213,2.9,3688632953,140,46.4,3688632955,141,30.4,3694183165,178,,3688632957,212,9.0,3688632951,56,Back,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442788679,53,1,1,4,16,24fvcruwqrqvqa3aonf8c3zuy,1,48.2,38.8,2022-08-06T18:05:16.123Z,2022-08-08T12:51:33Z,3688633093,212,19.3,3688633095,213,0.5,3694183239,178,,3688633091,141,53.1,3688633089,140,64.1,3688633087,56,Center,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443833875,1313,67,1,4,17,24fvcruwqrqvqa3aonf8c3zuy,1,65.5,54.7,2022-08-06T18:05:17.357Z,2022-08-09T02:23:48Z,3694215647,233,901,,,,,,,,,,,,,,,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443833871,901,67,1,4,17,3t0vjqtxc8wpjzv82i3oi2ova,0,34.5,45.3,2022-08-06T18:05:17.358Z,2022-08-08T13:23:44Z,3694215655,233,1313,,,,,,,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442788687,54,61,1,4,17,24fvcruwqrqvqa3aonf8c3zuy,1,64.4,53.4,2022-08-06T18:05:17.389Z,2022-08-09T02:23:49Z,3694183287,178,,3688633125,56,Center,,,,,,,,,,,,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442788701,54,49,1,4,18,3t0vjqtxc8wpjzv82i3oi2ova,1,29,37.6,2022-08-06T18:05:18.763Z,2022-08-08T12:51:41Z,,,,,,,,,,,,,,,,,,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442788739,55,1,1,4,19,3t0vjqtxc8wpjzv82i3oi2ova,1,30.9,37.9,2022-08-06T18:05:19.668Z,2022-08-08T12:51:45Z,3688633383,141,55.8,3688633389,213,2.0,3694183429,178,,3688633387,212,13.6,3688633381,140,25.2,3688633379,56,Back,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442788795,56,1,1,4,21,3t0vjqtxc8wpjzv82i3oi2ova,1,25.2,55.8,2022-08-06T18:05:21.012Z,2022-08-08T12:51:51Z,3688633633,141,45.1,3688633635,212,17.7,3688633631,140,9.8,3688633637,213,3.6,3688633629,56,Back,3694183539,178,,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442788839,57,1,1,4,23,3t0vjqtxc8wpjzv82i3oi2ova,0,11.7,44.8,2022-08-06T18:05:23.612Z,2022-08-08T12:51:56Z,3688633891,141,36.8,3688633897,1,,3688633893,212,52.8,3688633895,213,6.2,3694183621,178,,3688633887,56,Center,3688633885,157,,3688633889,140,61.7,3kt58x082lj8650en2mt60xqt,E. Oelschlägel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443834083,1314,67,1,4,27,24fvcruwqrqvqa3aonf8c3zuy,1,41.2,66.7,2022-08-06T18:05:27.132Z,2022-08-09T02:23:49Z,3694216705,233,903,,,,,,,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443834079,903,67,1,4,27,3t0vjqtxc8wpjzv82i3oi2ova,0,58.8,33.3,2022-08-06T18:05:27.133Z,2022-08-08T13:25:00Z,3694216709,233,1314,,,,,,,,,,,,,,,,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442788841,55,8,1,4,27,24fvcruwqrqvqa3aonf8c3zuy,1,41.3,66.9,2022-08-06T18:05:27.135Z,2022-08-09T02:23:49Z,3688633899,56,Back,3690910653,385,,3694183711,178,,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442788899,58,1,1,4,29,3t0vjqtxc8wpjzv82i3oi2ova,1,43.8,38.3,2022-08-06T18:05:29.816Z,2022-08-08T12:52:05Z,3694183863,178,,3688634199,212,9.6,3688634195,140,40.0,3688634193,56,Back,3688634197,141,25.4,3688634201,213,4.3,,,,,,,7ytoj5m2j4u50e7pjhz0lr1ed,M. Kieftenbeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442788915,59,1,1,4,31,3t0vjqtxc8wpjzv82i3oi2ova,1,40,25.4,2022-08-06T18:05:31.164Z,2022-08-08T12:52:08Z,3694183893,178,,3688634301,213,1.1,3688634299,212,7.8,3688634293,56,Back,3688634295,140,43.6,3688634297,141,35.5,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442788919,60,1,1,4,32,3t0vjqtxc8wpjzv82i3oi2ova,0,43.6,35.5,2022-08-06T18:05:32.108Z,2022-08-08T12:52:12Z,3688634317,56,Back,3688634509,236,,3688634511,233,56,3688634325,213,5.5,3688634323,212,3.5,3694183983,178,,3688634321,141,32.0,3688634319,140,46.0,7ytoj5m2j4u50e7pjhz0lr1ed,M. Kieftenbeld,,3688634515,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442788941,56,74,1,4,32,24fvcruwqrqvqa3aonf8c3zuy,1,56,70.6,2022-08-06T18:05:32.183Z,2022-08-08T12:52:16Z,3688634535,233,60,3688634453,56,Center,3688634455,285,,3694184065,178,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442788947,57,43,1,4,33,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-06T18:05:33.389Z,2022-08-06T18:05:35Z,3688634613,144,61,3688634487,56,Center,,,,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
