id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2497787095,17,5,1,1,33,cos9hxi16eitbcbthof7zrm4m,1,10.4,-1.2,2023-01-15T15:48:15.957Z,2023-01-17T12:11:16Z,3980114305,347,,3980114327,233,37,3980114303,56,Back,,,,,,,,,,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497786971,37,5,1,1,33,20vymiy7bo8wkyxai3ew494fz,0,89.6,101.2,2023-01-15T15:48:15.957Z,2023-01-17T12:11:16Z,3980114345,233,17,3980113629,347,,3980113627,56,Left,,,,,,,,,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787147,18,1,1,1,40,cos9hxi16eitbcbthof7zrm4m,1,14.6,0,2023-01-15T15:48:22.776Z,2023-01-17T12:11:21Z,3980114577,212,17.6,3980114579,213,0.2,3980114571,56,Back,3980114575,141,2.5,3980114573,140,31.2,3980114569,107,,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787151,19,44,1,1,42,cos9hxi16eitbcbthof7zrm4m,1,35.4,4.4,2023-01-15T15:48:24.755Z,2023-01-17T13:13:02Z,3980114599,285,,3980114697,233,38,3980114597,56,Back,,,,,,,,,,,,,,,,brqptr56zeku3bgqbixje0hxx,D. Dankerlui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787157,38,44,1,1,42,20vymiy7bo8wkyxai3ew494fz,0,64.6,95.6,2023-01-15T15:48:24.756Z,2023-01-17T12:11:27Z,3980114631,56,Left,3980114633,286,,3980114713,233,19,,,,,,,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787171,20,1,1,1,42,cos9hxi16eitbcbthof7zrm4m,1,31.2,2.6,2023-01-15T15:48:24.848Z,2023-01-17T13:13:02Z,3980114725,56,Back,3980114733,141,8.0,3980114737,213,2.4,3980114723,3,,3982157323,178,,3980114735,212,5.7,3980114731,140,27.0,,,,brqptr56zeku3bgqbixje0hxx,D. Dankerlui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787209,21,1,1,1,43,cos9hxi16eitbcbthof7zrm4m,1,26.6,9.2,2023-01-15T15:48:25.588Z,2023-01-17T12:11:44Z,3980114905,213,0.3,3980114903,212,11.4,3980114897,140,37.1,3981293465,3,,3980114893,56,Back,3980114899,141,13.5,3982157387,178,,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498181079,1021,83,1,1,45,20vymiy7bo8wkyxai3ew494fz,1,59.9,78.6,2023-01-15T15:48:27.566Z,2023-01-17T12:43:55Z,3982194903,399,439742,,,,,,,,,,,,,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787279,22,1,1,1,46,cos9hxi16eitbcbthof7zrm4m,1,38.9,24.6,2023-01-15T15:48:28.775Z,2023-01-17T12:11:47Z,3980115255,213,1.5,3980115251,141,67.9,3980115249,140,41.3,3982157437,178,,3980115253,212,29.6,3980115247,56,Back,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787339,23,1,1,1,52,cos9hxi16eitbcbthof7zrm4m,1,60.6,75.9,2023-01-15T15:48:34.524Z,2023-01-17T12:11:53Z,3980115617,141,85.0,3980115621,213,0.3,3980115619,212,21.0,3980115611,56,Left,3980115615,140,79.7,3982157487,178,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787355,24,2,1,1,55,cos9hxi16eitbcbthof7zrm4m,1,76.1,96.1,2023-01-15T15:48:37.477Z,2023-01-17T12:12:03Z,3981293629,20,,3981293625,1,,3980116529,7,emglxnqrlqskt8krglv7sziwa,3980115715,2,,3982157583,178,,3980115719,56,Center,3980115721,140,88.9,3981293627,223,,4k9shzwgauyy7w2911uev75yh,F. Krüger,3980115723,141,,,,,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787385,40,55,1,1,55,20vymiy7bo8wkyxai3ew494fz,1,12.7,53.2,2023-01-15T15:48:37.478Z,2023-01-17T12:12:03Z,,,,,,,,,,,,,,,,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787349,39,43,1,1,57,20vymiy7bo8wkyxai3ew494fz,1,0,0,2023-01-15T15:48:40.065Z,2023-01-15T15:48:46Z,3980115745,15,0,3980115679,140,31.0,3980115681,141,28.0,3980115685,213,5.8,3980116009,144,12,3980115683,212,24.7,3980115677,56,Back,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787619,41,1,1,2,12,20vymiy7bo8wkyxai3ew494fz,1,13.5,50.1,2023-01-15T15:48:55.170Z,2023-01-17T12:12:25Z,3980116925,212,12.3,3980116921,140,19.8,3982158103,178,,3980116923,141,65.3,3980116917,241,,3980116927,213,1.0,3980116915,5,,3980116919,56,Back,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787649,42,1,1,2,17,20vymiy7bo8wkyxai3ew494fz,1,25.4,65.1,2023-01-15T15:48:59.675Z,2023-01-17T12:12:29Z,3980117133,56,Back,3982158231,178,,3980117147,213,5.3,3980117145,212,20.9,3980117141,141,39.7,3980117137,140,36.6,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787687,43,1,1,2,20,20vymiy7bo8wkyxai3ew494fz,1,37.2,32,2023-01-15T15:49:02.583Z,2023-01-17T12:12:41Z,3980117407,212,30.6,3982158319,178,,3980117401,56,Right,3980117405,141,1.3,3980117409,213,5.5,3980117403,140,58.5,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787699,44,1,1,2,24,20vymiy7bo8wkyxai3ew494fz,0,62.1,1.7,2023-01-15T15:49:06.423Z,2023-01-17T12:12:45Z,3980117489,213,1.4,3980117485,141,53.0,3980117487,212,35.2,3980117481,56,Center,3982158339,178,,3980117491,1,,3980117483,140,66.8,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787711,25,49,1,2,25,cos9hxi16eitbcbthof7zrm4m,1,37.2,41.5,2023-01-15T15:49:07.890Z,2023-01-17T12:12:51Z,,,,,,,,,,,,,,,,,,,,,,,,,brqptr56zeku3bgqbixje0hxx,D. Dankerlui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787741,26,1,1,2,27,cos9hxi16eitbcbthof7zrm4m,0,38.8,38.2,2023-01-15T15:49:10.241Z,2023-01-17T12:12:55Z,3980117747,212,18.2,3980117749,213,4.2,3980117745,141,14.7,3980117741,140,30.6,3980117737,56,Back,3982158823,178,,,,,,,,brqptr56zeku3bgqbixje0hxx,D. Dankerlui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787743,45,49,1,2,29,20vymiy7bo8wkyxai3ew494fz,1,69.3,89.3,2023-01-15T15:49:11.684Z,2023-01-17T12:13:01Z,,,,,,,,,,,,,,,,,,,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787861,46,1,1,2,34,20vymiy7bo8wkyxai3ew494fz,1,93.3,71.7,2023-01-15T15:49:16.615Z,2023-01-17T12:13:20Z,3980118389,141,49.5,3980118385,56,Center,3980119587,210,15,3982159155,178,,3980118393,213,4.2,3980118387,140,86.0,3980119589,154,,3980118391,212,16.9,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787865,47,15,1,2,36,20vymiy7bo8wkyxai3ew494fz,1,85.9,49.5,2023-01-15T15:49:18.748Z,2023-01-17T12:13:20Z,3980118407,56,Center,3980118403,22,,3980118873,233,28,3980119605,328,,3980119595,154,,3980118405,17,,3982159233,178,,3980119609,147,50,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,3980119593,29,3980119603,103,3980119607,146,,34.2,,99.5,3980118857,72,3980119597,55,46,3980119601,102,50.4,3980119591,79,,,,,,,,,,,,,,,,,
2497787919,28,10,1,2,36,cos9hxi16eitbcbthof7zrm4m,1,1.4,50.5,2023-01-15T15:49:19.338Z,2023-01-17T12:13:23Z,3981294415,378,,3980118737,182,,3980118975,233,47,3980118733,173,,3980118739,56,Back,3980118735,179,,,,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787883,27,6,1,2,37,cos9hxi16eitbcbthof7zrm4m,0,6.8,48,2023-01-15T15:49:20.325Z,2023-01-17T12:13:28Z,3980118503,56,Back,3980118505,73,,3980118521,233,48,,,,,,,,,,,,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497787879,48,6,1,2,37,20vymiy7bo8wkyxai3ew494fz,1,93.2,52,2023-01-15T15:49:20.325Z,2023-01-17T12:13:29Z,3980118493,56,Center,3980118511,233,27,3980118495,73,,,,,,,,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497788217,49,1,1,3,8,20vymiy7bo8wkyxai3ew494fz,0,99.5,99.5,2023-01-15T15:49:50.956Z,2023-01-17T12:13:33Z,3982159415,178,,3980120653,140,95.9,3980120643,2,,3980120649,223,,3980120659,213,4.6,3980120645,6,,3980120655,141,55.8,3980120651,56,Center,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,3981295807,20,3980120647,155,3980120657,212,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497788279,29,12,1,3,9,cos9hxi16eitbcbthof7zrm4m,1,3.5,40.1,2023-01-15T15:49:52.357Z,2023-01-17T12:13:37Z,3980120909,213,5.8,3982159533,388,,3980120923,15,,3980120901,56,Back,3980120907,212,19.5,3980120905,141,27.4,3980120903,140,20.2,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497788295,30,44,1,3,12,cos9hxi16eitbcbthof7zrm4m,1,21.1,29,2023-01-15T15:49:54.946Z,2023-01-17T13:13:03Z,3980120985,56,Back,3980120987,285,,3980121039,233,50,,,,,,,,,,,,,,,,brqptr56zeku3bgqbixje0hxx,D. Dankerlui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497788269,50,44,1,3,12,20vymiy7bo8wkyxai3ew494fz,0,78.9,71,2023-01-15T15:49:54.947Z,2023-01-17T12:13:45Z,3980121075,233,30,3980120873,56,Center,3980120875,286,,,,,,,,,,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497788317,31,12,1,3,12,cos9hxi16eitbcbthof7zrm4m,1,20.2,27,2023-01-15T15:49:55.123Z,2023-01-17T13:13:03Z,3982160121,388,,3980121089,56,Back,3980122583,15,,3980121097,213,5.9,3980121093,141,26.5,3980121095,212,1.0,3980121091,140,21.1,,,,brqptr56zeku3bgqbixje0hxx,D. Dankerlui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497788275,51,61,1,3,12,20vymiy7bo8wkyxai3ew494fz,1,78,69,2023-01-15T15:49:55.142Z,2023-01-17T12:14:05Z,3982160287,388,,3982160285,21,,3980120887,56,Center,,,,,,,,,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497788343,52,1,1,3,14,20vymiy7bo8wkyxai3ew494fz,1,78.8,85.1,2023-01-15T15:49:57.258Z,2023-01-17T12:14:10Z,3980121243,141,97.3,3982160401,178,,3980121245,212,10.4,3980121241,140,84.8,3980121247,213,0.9,3980121239,56,Left,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497788349,53,3,1,3,16,20vymiy7bo8wkyxai3ew494fz,0,86,96.2,2023-01-15T15:49:59.012Z,2023-01-17T12:14:16Z,3982160527,178,,3981296151,464,,3980121265,286,,3980121495,233,32,3980121263,56,Left,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497788381,32,7,1,3,16,cos9hxi16eitbcbthof7zrm4m,1,14,3.8,2023-01-15T15:49:59.015Z,2023-01-17T12:14:18Z,3982160591,178,,3980121445,233,53,3981296189,385,,3980121407,285,,3980121403,167,,3980121405,56,Back,,,,,,,brqptr56zeku3bgqbixje0hxx,D. Dankerlui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497788387,33,5,1,3,17,cos9hxi16eitbcbthof7zrm4m,0,15,-1.4,2023-01-15T15:50:00.327Z,2023-01-17T12:14:22Z,3980121435,347,,3980121653,233,54,3980121433,56,Back,,,,,,,,,,,,,,,,brqptr56zeku3bgqbixje0hxx,D. Dankerlui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497788415,54,5,1,3,17,20vymiy7bo8wkyxai3ew494fz,1,85,101.4,2023-01-15T15:50:00.327Z,2023-01-17T12:14:21Z,3980121611,347,,3980121635,233,33,3980121609,56,Left,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497788445,55,1,1,3,20,20vymiy7bo8wkyxai3ew494fz,1,86.1,100,2023-01-15T15:50:02.982Z,2023-01-17T12:14:28Z,3980121749,213,4.7,3980121741,56,Left,3980121745,141,81.2,3980121743,140,85.5,3980121739,107,,3980121747,212,13.3,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497788449,56,50,1,3,22,20vymiy7bo8wkyxai3ew494fz,1,84.4,81.4,2023-01-15T15:50:04.793Z,2023-01-17T12:14:33Z,3980121775,286,,3980121773,56,Left,3980121867,233,34,,,,,,,,,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497788463,34,7,1,3,22,cos9hxi16eitbcbthof7zrm4m,0,15.6,18.6,2023-01-15T15:50:05.172Z,2023-01-17T12:14:39Z,3982161061,178,,3980121837,285,,3980121845,233,56,3981296473,385,,3980121831,56,Back,,,,,,,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497788475,57,1,1,3,23,20vymiy7bo8wkyxai3ew494fz,1,75.9,77.3,2023-01-15T15:50:06.246Z,2023-01-17T12:14:46Z,3980121915,141,81.0,3980121911,56,Left,3980121919,213,0.2,3980121913,140,86.8,3980121917,212,11.7,3982161227,178,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497788483,58,61,1,3,24,20vymiy7bo8wkyxai3ew494fz,0,86.3,80.4,2023-01-15T15:50:06.887Z,2023-01-17T12:14:53Z,3980121941,56,Left,3982161377,178,,,,,,,,,,,,,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497788495,35,5,1,3,27,cos9hxi16eitbcbthof7zrm4m,1,-0.7,25.2,2023-01-15T15:50:09.530Z,2023-01-17T12:14:58Z,3980122011,233,59,3980121995,56,Back,3980121997,346,,,,,,,,,,,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497788493,59,5,1,3,27,20vymiy7bo8wkyxai3ew494fz,0,100.7,74.8,2023-01-15T15:50:09.530Z,2023-01-17T12:14:58Z,3980121993,346,,3980122059,233,35,3980121991,56,Center,,,,,,,,,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789041,36,1,1,3,59,cos9hxi16eitbcbthof7zrm4m,0,5.5,54.3,2023-01-15T15:50:41.690Z,2023-01-17T12:15:03Z,3980124747,141,82.4,3980124749,212,57.9,3980124745,140,57.6,3980124755,74,,3980124751,213,0.3,3980124741,124,,3980124753,1,,3980124743,56,Left,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789073,60,1,1,4,2,20vymiy7bo8wkyxai3ew494fz,1,37.9,21.5,2023-01-15T15:50:45.316Z,2023-01-17T12:15:07Z,3980124913,3,,3982161619,388,,3980124927,212,14.9,3980124919,140,47.6,3980124915,56,Back,3980124929,213,5.5,3980124923,141,5.6,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789081,61,1,1,4,4,20vymiy7bo8wkyxai3ew494fz,0,46.9,5.8,2023-01-15T15:50:46.451Z,2023-01-17T12:15:11Z,3980124969,140,38.5,3980124973,141,23.1,3980124961,3,,3980124965,56,Back,3980124981,213,2.2,3980124977,212,14.7,3982161719,388,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789123,37,1,1,4,5,cos9hxi16eitbcbthof7zrm4m,1,61.6,71.4,2023-01-15T15:50:48.211Z,2023-01-17T12:15:20Z,3980125207,3,,3980125217,213,2.3,3982161927,178,,3980125213,141,74.1,3980125211,140,59.9,3980125215,212,2.6,3980125209,56,Center,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789129,38,50,1,4,7,cos9hxi16eitbcbthof7zrm4m,1,64.7,77.1,2023-01-15T15:50:49.445Z,2023-01-17T12:15:36Z,3980125241,56,Center,3980125243,286,,3980125341,233,62,,,,,,,,,,,,,,,,29fr98or3mqippn84z3p9ihhw,L. Valente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789125,62,7,1,4,8,20vymiy7bo8wkyxai3ew494fz,0,35.3,22.9,2023-01-15T15:50:50.970Z,2023-01-17T12:15:38Z,3980125295,233,38,3980125221,56,Back,3982162237,178,,3981297449,385,,3980125223,285,,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789223,39,1,1,4,11,cos9hxi16eitbcbthof7zrm4m,1,64.4,89.1,2023-01-15T15:50:53.873Z,2023-01-17T12:15:44Z,3980125777,212,34.2,3982162311,178,,3980125781,1,,3980125775,141,42.2,3980125771,56,Center,3980125779,213,5.1,3980125769,155,,3980125773,140,76.1,4k9shzwgauyy7w2911uev75yh,F. Krüger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789227,40,61,1,4,13,cos9hxi16eitbcbthof7zrm4m,1,76.1,42.2,2023-01-15T15:50:55.482Z,2023-01-17T12:15:52Z,3982162503,178,,3980125799,56,Center,3982162501,15,,,,,,,,,,,,,,,,,brqptr56zeku3bgqbixje0hxx,D. Dankerlui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789239,63,49,1,4,14,20vymiy7bo8wkyxai3ew494fz,1,30.4,83.4,2023-01-15T15:50:56.610Z,2023-01-17T12:15:59Z,,,,,,,,,,,,,,,,,,,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789247,64,61,1,4,14,20vymiy7bo8wkyxai3ew494fz,0,29.9,57.1,2023-01-15T15:50:56.636Z,2023-01-17T12:16:29Z,3980125895,56,Back,3982162791,178,,,,,,,,,,,,,,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789275,41,49,1,4,15,cos9hxi16eitbcbthof7zrm4m,1,74.4,8,2023-01-15T15:50:58.299Z,2023-01-17T12:16:36Z,,,,,,,,,,,,,,,,,,,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789281,42,1,1,4,17,cos9hxi16eitbcbthof7zrm4m,1,74.4,8,2023-01-15T15:51:00.349Z,2023-01-17T12:16:39Z,3980126097,213,3.5,3980126083,56,Right,3982163349,178,,3980126091,141,3.2,3980126093,212,9.2,3980126087,140,66.2,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789299,43,1,1,4,20,cos9hxi16eitbcbthof7zrm4m,1,65.9,3.2,2023-01-15T15:51:02.444Z,2023-01-17T12:16:42Z,3980126219,140,68.4,3982163383,178,,3980126223,212,9.7,3980126217,56,Right,3980126225,213,1.3,3980126221,141,17.0,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789321,44,1,1,4,20,cos9hxi16eitbcbthof7zrm4m,1,71.1,15.9,2023-01-15T15:51:03.272Z,2023-01-17T12:16:46Z,3980126325,212,8.2,3980126321,140,64.7,3980126317,56,Right,3980126323,141,9.1,3982163525,178,,3980126327,213,3.7,,,,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789337,45,1,1,4,22,cos9hxi16eitbcbthof7zrm4m,0,69.4,7.9,2023-01-15T15:51:04.423Z,2023-01-17T12:16:51Z,3980126419,140,68.2,3982163617,178,,3980126421,141,27.4,3980126425,213,1.7,3980126417,56,Center,3980126423,212,13.3,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789343,65,49,1,4,23,20vymiy7bo8wkyxai3ew494fz,1,35.7,71.9,2023-01-15T15:51:06.187Z,2023-01-17T12:16:56Z,,,,,,,,,,,,,,,,,,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789355,66,1,1,4,23,20vymiy7bo8wkyxai3ew494fz,1,35.7,71.9,2023-01-15T15:51:06.195Z,2023-01-17T12:17:05Z,3980126517,141,78.9,3982163865,178,,3980126521,213,0.7,3980126519,212,7.6,3980126515,140,41.4,3980126513,56,Back,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789363,67,1,1,4,25,20vymiy7bo8wkyxai3ew494fz,0,41.5,78.9,2023-01-15T15:51:07.597Z,2023-01-17T12:17:08Z,3980126559,213,5.0,3980126551,56,Back,3980126557,212,16.1,3980126555,141,56.1,3982163911,178,,3980126553,140,45.6,,,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789545,47,61,1,4,26,cos9hxi16eitbcbthof7zrm4m,0,56,43.1,2023-01-15T15:51:09.079Z,2023-01-17T12:17:33Z,3980127495,56,Center,3982164479,178,,,,,,,,,,,,,,,,,,,,29fr98or3mqippn84z3p9ihhw,L. Valente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789441,68,4,1,4,27,20vymiy7bo8wkyxai3ew494fz,1,44.8,60.7,2023-01-15T15:51:09.724Z,2023-01-17T12:17:41Z,3980126929,10,,3980126933,152,,3980126931,56,Back,3980126935,286,,3980127051,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789455,46,4,1,4,27,cos9hxi16eitbcbthof7zrm4m,0,55.2,39.3,2023-01-15T15:51:09.725Z,2023-01-17T12:17:40Z,3980127059,233,68,3980127007,152,,3982164671,178,,3980127009,285,,3980127005,56,Center,3980127003,10,,,,,,,,29fr98or3mqippn84z3p9ihhw,L. Valente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789475,69,1,1,4,33,20vymiy7bo8wkyxai3ew494fz,1,43,60.2,2023-01-15T15:51:16.047Z,2023-01-17T12:17:44Z,3980127123,56,Back,3980127121,152,,3980127125,140,36.6,3980127129,141,51.5,3980127135,213,3.9,3982164711,178,,3980127119,5,,3980127133,212,9.0,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497789525,70,1,1,4,34,20vymiy7bo8wkyxai3ew494fz,1,36.3,50.5,2023-01-15T15:51:16.939Z,2023-01-17T12:17:47Z,3982164801,178,,3980127425,212,4.1,3980127417,56,Back,3980127423,141,46.4,3980127427,213,5.5,3980127419,140,39.2,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
