id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2504862513,1459,67,1,25,11,89w5c6pw7vn0dxypi61tt0g4k,0,61.2,20.3,2023-02-03T19:27:37.599Z,2023-02-06T12:30:22Z,4017184589,233,1157,,,,,,,,,,,,,,,,,,,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375917,194,1,1,25,11,3ebril33e08ddzob4bhq8awsr,1,37.9,81.2,2023-02-03T19:27:37.602Z,2023-02-06T12:35:45Z,4009415449,141,86.4,4009415451,212,18.2,4017157311,178,,4009415447,140,54.9,4009415443,168,,4009415453,213,0.2,4009415445,56,Left,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375951,195,1,1,25,14,3ebril33e08ddzob4bhq8awsr,1,55.2,86.6,2023-02-03T19:27:41.110Z,2023-02-06T11:58:18Z,4009415651,141,73.7,4009415655,213,3.5,4009415647,56,Back,4017157423,178,,4009415653,212,23.8,4009415649,140,34.1,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375977,196,1,1,25,18,3ebril33e08ddzob4bhq8awsr,1,28.7,74.7,2023-02-03T19:27:45.086Z,2023-02-06T11:58:27Z,4009415807,56,Back,4017157623,178,,4009415813,212,24.5,4009415809,140,9.1,4009415811,141,55.1,4009415815,213,3.7,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376061,197,1,1,25,22,3ebril33e08ddzob4bhq8awsr,1,9.8,50.6,2023-02-03T19:27:48.534Z,2023-02-06T11:58:34Z,4009416275,213,5.3,4009416269,140,24.3,4009416271,141,14.2,4009416267,56,Back,4017157715,178,,4009416273,212,29.1,,,,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376089,198,1,1,25,29,3ebril33e08ddzob4bhq8awsr,1,33.9,24.4,2023-02-03T19:27:56.017Z,2023-02-06T11:58:39Z,4009416421,212,12.6,4009416419,141,33.7,4017157925,178,,4009416417,140,44.3,4009416423,213,0.5,4009416415,56,Back,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376117,199,1,1,25,30,3ebril33e08ddzob4bhq8awsr,1,43.9,33.4,2023-02-03T19:27:57.316Z,2023-02-06T11:58:46Z,4009416547,140,33.9,4009416551,212,12.6,4009416545,56,Back,4017158055,178,,4009416553,213,3.7,4009416549,141,23.2,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376141,200,1,1,25,33,3ebril33e08ddzob4bhq8awsr,1,33.7,25.6,2023-02-03T19:27:59.837Z,2023-02-06T11:58:53Z,4009416737,141,42.4,4009416741,213,1.4,4017158183,178,,4009416735,140,35.1,4009416739,212,11.5,4009416733,56,Back,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376187,201,1,1,25,37,3ebril33e08ddzob4bhq8awsr,1,31.4,41.6,2023-02-03T19:28:03.505Z,2023-02-06T11:58:57Z,4009416971,213,1.5,4009416963,56,Back,4009416969,212,17.8,4009416965,140,33.1,4009416967,141,67.7,4017158271,178,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376209,202,1,1,25,41,3ebril33e08ddzob4bhq8awsr,1,37.8,67.8,2023-02-03T19:28:07.680Z,2023-02-06T11:59:02Z,4009417113,213,6.0,4017158373,178,,4009417105,56,Back,4009417107,140,46.1,4009417111,212,9.0,4009417109,141,64.5,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376235,203,1,1,25,43,3ebril33e08ddzob4bhq8awsr,1,44.8,73.2,2023-02-03T19:28:09.869Z,2023-02-06T11:59:09Z,4009417257,141,94.1,4017158501,178,,4009417259,212,20.1,4009417255,140,58.4,4009417253,56,Left,4009417261,213,0.8,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376279,204,1,1,25,46,3ebril33e08ddzob4bhq8awsr,1,57.9,92.7,2023-02-03T19:28:12.430Z,2023-02-06T11:59:14Z,4009417487,141,83.1,4009417485,140,53.0,4009417481,56,Left,4009417489,212,8.3,4017158565,178,,4009417491,213,4.0,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376331,205,1,1,25,48,3ebril33e08ddzob4bhq8awsr,1,44.2,74.3,2023-02-03T19:28:14.947Z,2023-02-06T11:59:22Z,4009417775,212,28.6,4009417763,56,Back,4009417769,140,35.7,4009417777,213,4.4,4009417773,141,34.3,4017158685,178,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376353,206,1,1,25,55,3ebril33e08ddzob4bhq8awsr,1,57.8,29.9,2023-02-03T19:28:22.146Z,2023-02-06T11:59:26Z,4009417901,212,6.5,4009417899,141,35.6,4009417903,213,2.5,4009417897,140,52.8,4017158895,178,,4009417895,56,Center,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376397,207,1,1,25,58,3ebril33e08ddzob4bhq8awsr,1,52.4,42.1,2023-02-03T19:28:24.972Z,2023-02-06T11:59:30Z,4009418161,155,,4009418179,212,38.0,4009418165,56,Left,4017158993,178,,4009418189,1,,4009418183,213,1.1,4009418171,140,70.1,4009418175,141,90.9,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376403,208,44,1,26,1,3ebril33e08ddzob4bhq8awsr,1,75.2,93.2,2023-02-03T19:28:27.418Z,2023-02-06T11:59:33Z,4009418235,233,246,4009418229,286,,4009418227,56,Left,,,,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376379,246,44,1,26,1,89w5c6pw7vn0dxypi61tt0g4k,0,24.8,6.8,2023-02-03T19:28:27.419Z,2023-02-06T11:59:34Z,4009418081,285,,4009418079,56,Back,4009418243,233,208,,,,,,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376409,209,1,1,26,1,3ebril33e08ddzob4bhq8awsr,0,70.1,90.9,2023-02-03T19:28:27.463Z,2023-02-06T11:59:38Z,4009418269,213,5.4,4009418263,140,75.0,4009418259,3,,4017159243,388,,4009418267,212,8.2,4009418265,141,81.6,4009418261,56,Left,4009418361,189,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376439,247,12,1,26,2,89w5c6pw7vn0dxypi61tt0g4k,1,19.4,26.4,2023-02-03T19:28:29.255Z,2023-02-06T11:59:44Z,4009418423,141,2.9,4009418427,213,5.8,4017159367,178,,4009418419,56,Back,4009418425,212,33.0,4009418771,189,,4009418421,140,46.9,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376445,248,49,1,26,5,89w5c6pw7vn0dxypi61tt0g4k,1,46.9,2.9,2023-02-03T19:28:31.522Z,2023-02-06T11:59:53Z,,,,,,,,,,,,,,,,,,,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376465,249,1,1,26,6,89w5c6pw7vn0dxypi61tt0g4k,1,46.9,2.9,2023-02-03T19:28:33.088Z,2023-02-06T12:00:03Z,4017159669,178,,4009418533,141,5.6,4009418537,213,0.2,4009418529,56,Right,4009418535,212,9.6,4009418531,140,55.9,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376469,250,3,1,26,8,89w5c6pw7vn0dxypi61tt0g4k,0,57.3,4.6,2023-02-03T19:28:35.245Z,2023-02-06T12:00:12Z,4009418561,56,Right,4011396661,465,,4009418563,286,,4017159837,178,,4009418743,233,210,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376501,210,7,1,26,9,3ebril33e08ddzob4bhq8awsr,1,42.7,95.4,2023-02-03T19:28:35.551Z,2023-02-06T12:00:16Z,4009418709,285,,4017159911,178,,4009418705,167,,4009418713,233,250,4011396697,385,,4009418707,56,Back,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376507,211,5,1,26,10,3ebril33e08ddzob4bhq8awsr,0,41.9,101.4,2023-02-03T19:28:36.422Z,2023-02-06T12:00:19Z,4009418745,56,Back,4009462971,233,251,4009418747,347,,,,,,,,,,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503376509,251,5,1,26,10,89w5c6pw7vn0dxypi61tt0g4k,1,58.1,-1.4,2023-02-03T19:28:36.422Z,2023-02-06T12:00:19Z,4009418783,233,211,4009418751,56,Right,4009418753,347,,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377115,252,1,1,27,20,89w5c6pw7vn0dxypi61tt0g4k,1,58.8,0,2023-02-03T19:29:46.993Z,2023-02-06T12:00:23Z,4009421973,212,7.9,4009421965,107,,4009421967,56,Right,4009421975,213,2.8,4009421969,140,51.8,4009421971,141,3.2,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377139,253,1,1,27,22,89w5c6pw7vn0dxypi61tt0g4k,1,51.8,3.2,2023-02-03T19:29:48.455Z,2023-02-06T12:00:27Z,4017160147,178,,4009422119,213,1.9,4009422113,140,43.7,4009422117,212,29.1,4009422115,141,44.2,4009422111,56,Back,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377201,254,1,1,27,25,89w5c6pw7vn0dxypi61tt0g4k,1,44.3,54,2023-02-03T19:29:52.182Z,2023-02-06T12:00:34Z,4009422453,1,,4009422449,212,32.3,4009422443,56,Left,4017160219,178,,4009422445,140,58.2,4009422451,213,1.1,4009422447,141,96.3,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377241,255,1,1,27,32,89w5c6pw7vn0dxypi61tt0g4k,1,62.4,96.3,2023-02-03T19:29:59.230Z,2023-02-06T12:00:45Z,4009422711,212,15.5,4009422703,56,Back,4009422709,141,89.6,4009422707,140,48.3,4017160319,178,,4009422713,213,3.4,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377259,256,1,1,27,39,89w5c6pw7vn0dxypi61tt0g4k,1,58.4,85,2023-02-03T19:30:05.553Z,2023-02-06T12:00:54Z,4009422791,213,1.4,4009422789,212,8.6,4009422783,56,Left,4009422787,141,97.4,4017160599,178,,4009422785,140,60.1,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377283,257,1,1,27,40,89w5c6pw7vn0dxypi61tt0g4k,1,60.1,97.4,2023-02-03T19:30:06.559Z,2023-02-06T12:01:01Z,4009422901,56,Back,4009422905,141,91.7,4009422907,212,22.7,4009422909,213,3.3,4009422903,140,38.8,4017160765,178,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377327,258,1,1,27,42,89w5c6pw7vn0dxypi61tt0g4k,1,38.8,91.7,2023-02-03T19:30:09.294Z,2023-02-06T12:01:11Z,4009423133,212,35.0,4009423127,56,Back,4017160879,178,,4009423129,140,41.9,4009423137,1,,4009423135,213,4.8,4009423131,141,40.4,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377347,259,1,1,27,46,89w5c6pw7vn0dxypi61tt0g4k,1,41.9,40.4,2023-02-03T19:30:12.433Z,2023-02-06T12:01:15Z,4017161063,178,,4009423271,213,5.1,4009423269,212,25.6,4009423263,56,Right,4009423267,141,5.5,4009423265,140,51.1,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377377,260,1,1,27,49,89w5c6pw7vn0dxypi61tt0g4k,1,52,8.5,2023-02-03T19:30:16.154Z,2023-02-06T12:01:19Z,4009423453,141,27.9,4009423459,213,1.9,4009423449,140,48.0,4009423443,56,Back,4017161133,178,,4009423457,212,13.8,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377393,261,1,1,27,52,89w5c6pw7vn0dxypi61tt0g4k,1,48.1,30.4,2023-02-03T19:30:18.868Z,2023-02-06T12:01:24Z,4017161231,178,,4009423561,212,27.3,4009423555,56,Back,4009423557,140,44.9,4009423563,213,1.7,4009423559,141,70.3,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377423,262,1,1,27,54,89w5c6pw7vn0dxypi61tt0g4k,1,44.9,70.6,2023-02-03T19:30:21.264Z,2023-02-06T12:01:28Z,4009423675,141,98.0,4009423671,56,Left,4017161301,178,,4009423677,212,25.1,4009423679,213,0.8,4009423673,140,60.9,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377447,263,1,1,27,57,89w5c6pw7vn0dxypi61tt0g4k,1,60.9,98,2023-02-03T19:30:23.808Z,2023-02-06T12:01:33Z,4017161477,178,,4009423763,141,84.2,4009423759,56,Left,4009423767,213,4.1,4009423765,212,11.5,4009423761,140,54.6,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377469,264,1,1,27,59,89w5c6pw7vn0dxypi61tt0g4k,1,52.9,83.2,2023-02-03T19:30:26.018Z,2023-02-06T12:01:37Z,4009423907,56,Back,4009423913,212,13.3,4009423909,140,42.0,4009423915,213,3.7,4009423911,141,73.3,4017161575,178,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377505,265,1,1,28,3,89w5c6pw7vn0dxypi61tt0g4k,1,45.3,70.5,2023-02-03T19:30:29.917Z,2023-02-06T12:01:42Z,4009424101,140,73.5,4009424097,56,Center,4009424105,141,59.7,4017161627,178,,4009424107,212,30.5,4009424109,213,6.0,4009424093,155,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377511,266,1,1,28,4,89w5c6pw7vn0dxypi61tt0g4k,0,73.5,59.7,2023-02-03T19:30:31.336Z,2023-02-06T12:01:50Z,4009424135,140,76.8,4009424131,168,,4017161797,388,,4009424129,3,,4009424137,141,38.0,4009424133,56,Center,4009424139,212,15.2,4009424141,213,4.9,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377527,213,1,1,28,6,3ebril33e08ddzob4bhq8awsr,1,28.2,66.8,2023-02-03T19:30:32.742Z,2023-02-06T12:01:55Z,4009424215,3,,4009424223,212,8.7,4009424217,56,Back,4017161905,388,,4009424219,140,30.1,4009424225,213,4.9,4009424221,141,54.3,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377533,214,1,1,28,7,3ebril33e08ddzob4bhq8awsr,0,30.1,54,2023-02-03T19:30:33.769Z,2023-02-06T12:02:00Z,4017162027,388,,4009424261,140,32.4,4009424265,212,9.5,4009424267,213,1.3,4009424257,3,,4009424259,56,Back,4009424263,141,67.5,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377559,267,1,1,28,9,89w5c6pw7vn0dxypi61tt0g4k,1,71.1,40.4,2023-02-03T19:30:35.526Z,2023-02-06T12:02:09Z,4009424391,213,5.1,4009424389,212,4.7,4009424383,56,Center,4009424385,140,72.6,4017162217,178,,4009424387,141,33.9,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377579,268,1,1,28,10,89w5c6pw7vn0dxypi61tt0g4k,1,72.6,33.9,2023-02-03T19:30:36.838Z,2023-02-06T12:02:14Z,4009424457,141,36.3,4009424455,140,67.4,4017162287,178,,4009424461,213,2.9,4009424459,212,5.7,4009424453,56,Center,,,,,,,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377589,269,1,1,28,11,89w5c6pw7vn0dxypi61tt0g4k,1,67.4,36.3,2023-02-03T19:30:37.724Z,2023-02-06T12:02:19Z,4009424503,212,10.8,4009424499,140,70.5,4009424501,141,21.2,4009424505,213,5.0,4017162401,178,,4009424497,56,Center,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377661,270,1,1,28,13,89w5c6pw7vn0dxypi61tt0g4k,1,70.5,21.2,2023-02-03T19:30:40.181Z,2023-02-06T12:02:33Z,4009425919,210,13,4017162589,178,,4009424853,155,,4011396723,224,,4009424865,141,56.1,4009424849,2,,4009424869,213,0.9,4009425921,154,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,4011396727,20,4009424867,212,30.1,4009424857,56,Center,4009424861,140,88.2,,1,,,,,,,,,,,,,,,,,
2503377665,271,13,1,28,16,89w5c6pw7vn0dxypi61tt0g4k,1,87.6,55.9,2023-02-03T19:30:42.440Z,2023-02-06T12:02:34Z,4009424879,22,,4009425949,103,6.9,4009424883,56,Center,4009425941,154,,4017162677,388,,4009425951,230,99.3,4009425189,15,,4009425947,102,60.7,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,4009425937,73,4009424881,17,,4009425943,55,270,4009425953,231,50.5,,,4009425193,328,,4009425939,29,,,,,,,,,,,,
2503377681,215,5,1,28,17,3ebril33e08ddzob4bhq8awsr,1,-1.6,38.8,2023-02-03T19:30:44.028Z,2023-02-06T12:02:38Z,4009424975,233,272,4009424955,56,Back,4009424957,346,,,,,,,,,,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503377687,272,5,1,28,17,89w5c6pw7vn0dxypi61tt0g4k,0,101.6,61.2,2023-02-03T19:30:44.028Z,2023-02-06T12:02:37Z,4009424969,346,,4009424985,233,215,4009424967,56,Center,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503378007,216,1,1,28,39,3ebril33e08ddzob4bhq8awsr,1,1.9,41.5,2023-02-03T19:31:06.353Z,2023-02-06T12:02:42Z,4009426659,56,Center,4009426671,213,0.0,4009426669,212,54.8,4009426663,140,54.0,4009426677,74,,4009426655,124,,4009426665,141,44.9,4009426673,1,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,4009426657,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504863331,1252,67,1,28,42,3ebril33e08ddzob4bhq8awsr,1,54.6,57.3,2023-02-03T19:31:08.931Z,2023-02-06T12:35:45Z,4017187709,233,1562,,,,,,,,,,,,,,,,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504863329,1562,67,1,28,42,89w5c6pw7vn0dxypi61tt0g4k,0,45.4,42.7,2023-02-03T19:31:08.932Z,2023-02-06T12:35:06Z,4017187713,233,1252,,,,,,,,,,,,,,,,,,,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503378035,217,1,1,28,46,3ebril33e08ddzob4bhq8awsr,1,54.4,58.5,2023-02-03T19:31:12.895Z,2023-02-06T12:02:51Z,4017163027,178,,4009426839,213,2.8,4009426833,140,42.9,4009426835,141,65.3,4009426831,56,Back,4009426837,212,12.9,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503378085,218,1,1,28,47,3ebril33e08ddzob4bhq8awsr,1,42.9,65.3,2023-02-03T19:31:13.999Z,2023-02-06T12:02:59Z,4017163105,178,,4009427069,213,1.0,4009427063,140,53.7,4009427067,212,19.7,4009427065,141,89.0,4009427061,56,Left,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503378103,219,1,1,28,49,3ebril33e08ddzob4bhq8awsr,1,53.6,89,2023-02-03T19:31:16.217Z,2023-02-06T12:03:05Z,4009427167,213,3.9,4009427161,140,37.1,4009427165,212,23.5,4009427159,56,Back,4017163235,178,,4009427163,141,65.6,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503378161,220,1,1,28,52,3ebril33e08ddzob4bhq8awsr,1,37.1,65.3,2023-02-03T19:31:19.118Z,2023-02-06T12:03:28Z,4009427431,141,36.7,4009427435,213,4.6,4009427433,212,19.7,4009427427,56,Back,4017163779,178,,4009427429,140,34.4,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503378227,221,1,1,28,59,3ebril33e08ddzob4bhq8awsr,1,40.5,32.3,2023-02-03T19:31:26.130Z,2023-02-06T12:05:31Z,4009427765,56,Back,4009427773,213,1.7,4017166103,178,,4009427767,140,39.0,4009427771,212,19.4,4009427769,141,60.8,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503378271,222,1,1,29,5,3ebril33e08ddzob4bhq8awsr,1,39,63.3,2023-02-03T19:31:32.306Z,2023-02-06T12:05:33Z,4009427995,141,34.7,4009427991,56,Back,4009427997,212,20.0,4017166145,178,,4009427999,213,4.5,4009427993,140,34.4,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503378335,223,1,1,29,9,3ebril33e08ddzob4bhq8awsr,1,30.5,34.4,2023-02-03T19:31:35.618Z,2023-02-06T12:05:38Z,4009428287,212,22.8,4009428279,56,Back,4009428285,141,53.0,4009428281,140,12.4,4017166203,178,,4009428289,213,2.6,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503378389,224,1,1,29,15,3ebril33e08ddzob4bhq8awsr,0,12.4,53,2023-02-03T19:31:41.788Z,2023-02-06T12:05:44Z,4009428537,212,52.3,4009428529,155,,4009428535,141,93.5,4009428531,56,Left,4017166281,178,,4009428541,1,,4009428539,213,0.6,4009428533,140,54.7,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503378385,273,49,1,29,18,89w5c6pw7vn0dxypi61tt0g4k,1,49.3,4.1,2023-02-03T19:31:44.883Z,2023-02-06T12:05:48Z,,,,,,,,,,,,,,,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503378429,274,1,1,29,20,89w5c6pw7vn0dxypi61tt0g4k,1,48,5.5,2023-02-03T19:31:47.200Z,2023-02-06T12:05:54Z,4009428707,141,22.7,4009428705,140,45.8,4009428709,212,11.9,4009428703,56,Back,4017166481,178,,4009428711,213,1.8,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503378457,275,1,1,29,22,89w5c6pw7vn0dxypi61tt0g4k,1,44.2,17.4,2023-02-03T19:31:49.140Z,2023-02-06T12:05:58Z,4009428851,212,9.3,4009428845,56,Back,4009428847,140,39.9,4017166545,178,,4009428853,213,4.2,4009428849,141,5.5,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503378475,276,1,1,29,24,89w5c6pw7vn0dxypi61tt0g4k,1,39.9,3.7,2023-02-03T19:31:50.845Z,2023-02-06T12:06:02Z,4009428953,56,Back,4009428959,212,24.7,4017166627,178,,4009428955,140,20.0,4009428961,213,2.6,4009428957,141,23.1,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503378489,277,1,1,29,27,89w5c6pw7vn0dxypi61tt0g4k,1,20,23.1,2023-02-03T19:31:53.663Z,2023-02-06T12:06:12Z,4009429051,140,9.2,4017166791,178,,4009429055,212,19.8,4009429057,213,2.2,4009429049,56,Back,4009429053,141,46.9,,,,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503378525,278,1,1,29,29,89w5c6pw7vn0dxypi61tt0g4k,0,9.2,46.9,2023-02-03T19:31:55.753Z,2023-02-06T12:06:16Z,4009429235,141,42.4,4009429231,56,Center,4009429229,157,,4009429237,212,44.2,4009429239,213,6.2,4009429233,140,51.2,4017166877,178,,4009429241,1,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
