id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2497428165,214,15,1,24,13,3kfktv64h7kg7zryax1wktr5r,1,87.2,55.7,2023-01-14T18:12:25.523Z,2023-01-16T11:28:19Z,3978196817,233,207,3978196705,56,Center,3978196787,15,,3978197235,55,213,3978197245,146,99.5,3978196791,328,,3978197241,103,19.0,3978196785,24,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,3978197233,154,,,3978197239,102,3978197231,29,3978197243,214,,3981213575,388,45.3,,,3978197247,147,3978196703,17,,3978197229,80,47.7,,,,,,,,,,
2497428155,207,10,1,24,14,4vd2t5schmvvufrfib7f2vjdf,1,3.6,51.3,2023-01-14T18:12:26.584Z,2023-01-16T11:28:46Z,3978196657,179,,3978196663,56,Back,3978196659,182,,3978196827,233,214,3978196655,173,,3980405153,377,,,,,,,,awih1xkabe5o6afn6d85ilxw5,A. Noppert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428161,208,52,1,24,18,4vd2t5schmvvufrfib7f2vjdf,1,3.3,71,2023-01-14T18:12:30.375Z,2023-01-16T11:28:56Z,3981214123,178,,3980405391,376,,,,,,,,,,,,,,,,,,,,awih1xkabe5o6afn6d85ilxw5,A. Noppert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428329,209,1,1,24,40,4vd2t5schmvvufrfib7f2vjdf,1,12.5,52.4,2023-01-14T18:12:52.645Z,2023-01-16T11:29:01Z,3978197669,213,0.4,3978197663,140,39.9,3978197659,123,,3978197665,141,69.0,3981214175,178,,3978197667,212,30.9,3978197681,189,,3978197661,56,Back,awih1xkabe5o6afn6d85ilxw5,A. Noppert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428341,210,1,1,24,42,4vd2t5schmvvufrfib7f2vjdf,1,42,75.8,2023-01-14T18:12:53.930Z,2023-01-16T11:29:07Z,3978197747,212,14.0,3981214273,178,,3978197741,56,Back,3978197743,140,32.1,3978197745,141,89.6,3978197749,213,2.4,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428347,211,1,1,24,44,4vd2t5schmvvufrfib7f2vjdf,1,30.3,87.5,2023-01-14T18:12:56.191Z,2023-01-16T11:29:10Z,3978197795,140,44.7,3978197797,141,97.5,3978197803,212,16.6,3981214303,178,,3978197791,56,Back,3978197809,213,0.4,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428353,212,1,1,24,45,4vd2t5schmvvufrfib7f2vjdf,0,44.7,97.5,2023-01-14T18:12:57.745Z,2023-01-16T11:29:28Z,3978197889,233,216,3978197879,212,1.3,3978197873,56,Back,3978197881,213,0.1,3981214391,178,,3978197877,141,97.7,3978197887,236,,3978197875,140,45.9,8wb6zb0imo0295asm428cur55,M. Köhlert,3978197893,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428355,216,74,1,24,46,3kfktv64h7kg7zryax1wktr5r,1,53.1,5.8,2023-01-14T18:12:57.991Z,2023-01-16T11:29:21Z,3981214475,178,,3978197885,285,,3978197883,56,Right,3978197921,233,212,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428369,213,5,1,24,47,4vd2t5schmvvufrfib7f2vjdf,1,40.9,101.8,2023-01-14T18:12:59.387Z,2023-01-16T11:29:38Z,3978197977,56,Back,3978197979,347,,3978197997,233,217,,,,,,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428361,217,5,1,24,47,3kfktv64h7kg7zryax1wktr5r,0,59.1,-1.8,2023-01-14T18:12:59.387Z,2023-01-16T11:29:38Z,3978197937,347,,3978198043,233,213,3978197935,56,Right,,,,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428519,214,1,1,25,9,4vd2t5schmvvufrfib7f2vjdf,1,44.1,100,2023-01-14T18:13:21.505Z,2023-01-16T11:29:44Z,3978198853,141,88.5,3978198855,212,12.8,3978198849,56,Left,3978198857,213,5.5,3978198847,107,,3978198851,140,52.7,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428527,215,4,1,25,12,4vd2t5schmvvufrfib7f2vjdf,1,53.8,88,2023-01-14T18:13:24.030Z,2023-01-16T11:29:49Z,3978198897,152,,3978198901,286,,3978198971,233,218,3978198893,13,,3978198895,56,Left,3978198899,265,,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428535,218,4,1,25,12,3kfktv64h7kg7zryax1wktr5r,0,46.2,12,2023-01-14T18:13:24.031Z,2023-01-16T11:29:49Z,3978198949,56,Back,3978198955,285,,3978198953,265,,3978198951,152,,3978198999,233,215,3981214909,178,,3978198947,13,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428609,216,1,1,25,19,4vd2t5schmvvufrfib7f2vjdf,1,53.3,75.2,2023-01-14T18:13:31.522Z,2023-01-16T11:30:03Z,3978199303,212,13.1,3981215059,178,,3978199305,213,1.6,3978199297,56,Left,3978199293,5,,3978199295,152,,3978199301,141,94.5,3978199299,140,53.4,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428625,217,1,1,25,20,4vd2t5schmvvufrfib7f2vjdf,1,53.4,94.5,2023-01-14T18:13:32.217Z,2023-01-16T11:30:06Z,3978199399,213,3.6,3981215105,178,,3978199395,141,88.1,3978199393,140,44.1,3978199397,212,10.7,3978199391,56,Back,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428661,218,1,1,25,22,4vd2t5schmvvufrfib7f2vjdf,1,44.1,88.1,2023-01-14T18:13:34.308Z,2023-01-16T11:30:15Z,3978199545,213,4.1,3978199537,56,Back,3978199543,212,21.6,3981215293,178,,3978199539,140,31.6,3978199541,141,62.9,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428709,219,1,1,25,24,4vd2t5schmvvufrfib7f2vjdf,1,31.4,61.7,2023-01-14T18:13:36.649Z,2023-01-16T11:30:18Z,3978199783,212,22.5,3978199785,213,4.7,3978199781,141,28.6,3981215339,178,,3978199775,56,Back,3978199779,140,31.3,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428751,220,1,1,25,28,4vd2t5schmvvufrfib7f2vjdf,1,38.6,27.2,2023-01-14T18:13:40.730Z,2023-01-16T11:30:20Z,3978199953,212,26.3,3978199955,213,5.6,3978199949,140,57.6,3978199947,56,Right,3978199951,141,1.9,3981215405,178,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428783,221,1,1,25,33,4vd2t5schmvvufrfib7f2vjdf,1,60.9,1.9,2023-01-14T18:13:45.001Z,2023-01-16T11:30:23Z,3981215477,178,,3978200111,140,61.7,3978200109,56,Right,3978200115,212,12.3,3978200117,213,1.5,3978200113,141,19.9,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428795,222,1,1,25,38,4vd2t5schmvvufrfib7f2vjdf,0,89.2,12.8,2023-01-14T18:13:50.042Z,2023-01-16T11:30:27Z,3978200197,140,91.0,3978200195,56,Center,3981215547,178,,3980408939,224,,3978200201,212,15.8,3978200191,2,,3980408941,20,,3978200203,213,1.5,7jtag81mvpom3bfgezx8txbdh,T. Haye,3978200193,155,,,3978200199,141,,,,,,,,35.8,,,,,,,,,,,,,,,,,,,,
2497428821,219,12,1,25,39,3kfktv64h7kg7zryax1wktr5r,1,9.1,64.7,2023-01-14T18:13:50.908Z,2023-01-16T11:30:31Z,3981215635,178,,3978200319,140,20.2,3978200335,15,,3978200329,213,0.8,3978200323,141,83.1,3978200317,56,Back,3978200327,212,17.1,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428841,223,1,1,25,41,4vd2t5schmvvufrfib7f2vjdf,1,89.6,17.5,2023-01-14T18:13:53.571Z,2023-01-16T11:30:37Z,3981215725,178,,3978200439,213,5.0,3978200433,140,90.1,3978200435,141,14.9,3978200431,56,Right,3978200437,212,1.8,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428845,224,1,1,25,43,4vd2t5schmvvufrfib7f2vjdf,0,84.4,20,2023-01-14T18:13:55.450Z,2023-01-16T11:30:39Z,3981215793,178,,3978200447,56,Center,3980409261,223,,3978200451,141,25.1,3978200449,140,85.1,3978200445,155,,3978200455,213,1.4,3980409263,72,,7jtag81mvpom3bfgezx8txbdh,T. Haye,3978200443,2,,,3978200453,212,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,
2497428921,220,61,1,25,43,3kfktv64h7kg7zryax1wktr5r,1,14.7,75,2023-01-14T18:13:55.579Z,2023-01-16T11:30:52Z,3978200867,56,Back,3981216009,21,,3981216011,178,,,,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428877,225,1,1,25,46,4vd2t5schmvvufrfib7f2vjdf,1,69.4,21.8,2023-01-14T18:13:58.745Z,2023-01-16T11:30:55Z,3978200621,140,65.5,3978200619,56,Right,3981216077,178,,3978200625,212,12.7,3978200623,141,4.1,3978200627,213,4.4,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428913,226,1,1,25,49,4vd2t5schmvvufrfib7f2vjdf,1,62.5,3.2,2023-01-14T18:14:01.509Z,2023-01-16T11:30:58Z,3978200837,56,Back,3978200843,212,39.3,3978200845,213,2.1,3978200847,1,,3978200839,140,44.6,3981216119,178,,3978200841,141,53.9,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428933,227,1,1,25,55,4vd2t5schmvvufrfib7f2vjdf,1,48.4,61,2023-01-14T18:14:07.309Z,2023-01-16T11:31:01Z,3981216161,178,,3978200955,56,Back,3978200963,213,2.0,3978200959,141,89.7,3978200961,212,21.0,3978200957,140,40.9,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428963,228,1,1,25,58,4vd2t5schmvvufrfib7f2vjdf,1,41.5,81.6,2023-01-14T18:14:10.274Z,2023-01-16T11:31:04Z,3978201147,141,33.7,3978201151,213,4.3,3981216213,178,,3978201145,140,28.6,3978201153,1,,3978201143,56,Back,3978201149,212,35.3,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497428987,229,1,1,26,2,4vd2t5schmvvufrfib7f2vjdf,1,28.6,33.7,2023-01-14T18:14:14.516Z,2023-01-16T11:31:08Z,3978201287,141,9.1,3981216243,178,,3978201285,140,28.1,3978201283,56,Back,3978201289,212,16.7,3978201291,213,4.7,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429077,230,1,1,26,4,4vd2t5schmvvufrfib7f2vjdf,1,28.2,8.2,2023-01-14T18:14:16.638Z,2023-01-16T11:31:10Z,3981216287,178,,3978201753,212,19.6,3978201755,213,0.2,3978201749,140,46.5,3978201751,141,14.0,3978201747,56,Back,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429079,231,4,1,26,6,4vd2t5schmvvufrfib7f2vjdf,1,50.4,16.2,2023-01-14T18:14:18.559Z,2023-01-16T11:31:27Z,3978201767,56,Right,3978201773,233,221,3978201771,286,,3978201763,13,,3978201765,294,,3978201769,152,,,,,,,,e4nlf2a8hs9xju5jgxszkyytx,P. van Amersfoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429071,221,4,1,26,6,3kfktv64h7kg7zryax1wktr5r,0,49.6,83.8,2023-01-14T18:14:18.560Z,2023-01-16T11:31:26Z,3978201733,13,,3978201735,294,,3978201807,233,231,3978201739,152,,3978201741,285,,3978201737,56,Back,3981216639,178,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429229,232,1,1,26,35,4vd2t5schmvvufrfib7f2vjdf,1,54.7,7.9,2023-01-14T18:14:47.777Z,2023-01-16T11:31:38Z,3978202695,56,Back,3978202697,140,40.0,3978202705,1,,3981216803,178,,3978202689,5,,3978202701,212,44.4,3978202699,141,69.2,3978202693,152,,7jtag81mvpom3bfgezx8txbdh,T. Haye,3978202703,213,,1.9,3978202691,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429299,233,1,1,26,41,4vd2t5schmvvufrfib7f2vjdf,1,39.3,67.1,2023-01-14T18:14:52.914Z,2023-01-16T11:31:42Z,3978203077,141,53.4,3978203081,213,3.5,3981216889,178,,3978203073,56,Back,3978203075,140,12.0,3978203079,212,30.1,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429345,234,1,1,26,48,4vd2t5schmvvufrfib7f2vjdf,1,13.9,54.5,2023-01-14T18:14:59.944Z,2023-01-16T11:31:46Z,3978203259,212,27.6,3978203253,56,Back,3978203255,140,16.8,3981216949,178,,3978203257,141,14.2,3978203261,213,4.8,,,,,,,awih1xkabe5o6afn6d85ilxw5,A. Noppert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429379,235,1,1,26,51,4vd2t5schmvvufrfib7f2vjdf,0,17.3,9.5,2023-01-14T18:15:03.778Z,2023-01-16T11:31:48Z,3978203421,56,Right,3978203419,155,,3978203431,1,,3978203425,141,16.0,3978203427,212,48.1,3978203423,140,62.9,3978203429,213,0.1,3981216993,178,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429413,222,1,1,26,54,3kfktv64h7kg7zryax1wktr5r,0,43.6,82.3,2023-01-14T18:15:06.465Z,2023-01-16T11:31:56Z,3978203643,213,6.0,3978203637,140,61.9,3978203641,212,19.8,3981217087,178,,3978203639,141,75.1,3978203633,3,,3978203635,56,Center,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429437,236,4,1,26,58,4vd2t5schmvvufrfib7f2vjdf,1,38.3,16,2023-01-14T18:15:10.469Z,2023-01-16T11:33:00Z,3978203765,265,,3978203763,152,,3978203759,13,,3978203767,286,,3978203761,56,Back,3978203839,233,223,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429451,223,4,1,26,58,3kfktv64h7kg7zryax1wktr5r,0,61.7,84,2023-01-14T18:15:10.470Z,2023-01-16T11:33:00Z,3978203821,13,,3981218105,178,,3978203827,265,,3978203977,233,236,3978203825,152,,3978203823,56,Left,3978203829,285,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429649,237,1,1,27,23,4vd2t5schmvvufrfib7f2vjdf,1,35.4,21.2,2023-01-14T18:15:35.001Z,2023-01-16T11:33:19Z,3978204939,5,,3978204947,141,21.5,3978204941,152,,3981218505,178,,3978204951,213,3.1,3978204949,212,11.1,3978204943,56,Back,3978204945,140,24.8,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429677,238,1,1,27,29,4vd2t5schmvvufrfib7f2vjdf,1,37.7,11.8,2023-01-14T18:15:41.346Z,2023-01-16T11:33:21Z,3978205091,155,,3978205101,213,0.5,3978205097,141,39.1,3978205103,1,,3981218529,178,,3978205099,212,36.6,3978205095,140,67.7,3978205093,56,Center,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429691,239,44,1,27,31,4vd2t5schmvvufrfib7f2vjdf,1,66.6,40,2023-01-14T18:15:43.107Z,2023-01-16T12:22:21Z,3978205177,286,,3978205175,56,Center,3978205193,233,224,,,,,,,,,,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429665,224,44,1,27,31,3kfktv64h7kg7zryax1wktr5r,0,33.4,60,2023-01-14T18:15:43.108Z,2023-01-16T11:33:26Z,3978205031,56,Back,3978205033,285,,3978205209,233,239,,,,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429695,240,61,1,27,31,4vd2t5schmvvufrfib7f2vjdf,1,66.8,39.2,2023-01-14T18:15:43.125Z,2023-01-16T12:22:22Z,3981218793,388,,3978205183,56,Center,3981218791,21,,,,,,,,,,,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429721,241,1,1,27,32,4vd2t5schmvvufrfib7f2vjdf,0,61.1,44.5,2023-01-14T18:15:44.636Z,2023-01-16T11:33:54Z,3978205329,212,13.6,3978205325,140,70.2,3978205327,141,58.8,3978205323,56,Center,3978205331,213,0.8,3981219125,178,,,,,,,,e4nlf2a8hs9xju5jgxszkyytx,P. van Amersfoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429707,225,49,1,27,33,3kfktv64h7kg7zryax1wktr5r,1,31.3,39.8,2023-01-14T18:15:45.790Z,2023-01-16T11:33:58Z,,,,,,,,,,,,,,,,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429785,226,1,1,27,35,3kfktv64h7kg7zryax1wktr5r,0,34.3,38,2023-01-14T18:15:47.357Z,2023-01-16T11:34:02Z,3978205657,213,0.4,3981219257,178,,3978205647,155,,3978205651,140,100.0,3978205653,141,83.8,3978205655,212,76.3,3978205649,56,Left,3978205659,1,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429791,227,5,1,27,42,3kfktv64h7kg7zryax1wktr5r,0,100.8,86.7,2023-01-14T18:15:54.601Z,2023-01-16T11:34:07Z,3978205727,233,242,3978205685,56,Left,3978205687,346,,,,,,,,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429793,242,5,1,27,42,4vd2t5schmvvufrfib7f2vjdf,1,-0.8,13.3,2023-01-14T18:15:54.601Z,2023-01-16T11:34:06Z,3978205689,56,Back,3978205691,346,,3978205709,233,227,,,,,,,,,,,,,,,,awih1xkabe5o6afn6d85ilxw5,A. Noppert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497429969,243,1,1,28,5,4vd2t5schmvvufrfib7f2vjdf,1,4.7,38.2,2023-01-14T18:16:17.431Z,2023-01-16T11:34:10Z,3978206805,237,,3978206791,124,,3978206797,141,53.0,3978206801,213,1.6,3978206799,212,10.1,3978206793,56,Back,3978206795,140,4.3,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497430059,244,1,1,28,14,4vd2t5schmvvufrfib7f2vjdf,0,12.8,65.4,2023-01-14T18:16:26.277Z,2023-01-16T11:34:15Z,3978207297,155,,3978207305,212,57.1,3978207303,141,40.4,3978207309,1,,3978207301,140,64.7,3978207299,56,Center,3981219395,178,,3978207307,213,6.0,awih1xkabe5o6afn6d85ilxw5,A. Noppert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497430091,228,1,1,28,17,3kfktv64h7kg7zryax1wktr5r,1,37,57.9,2023-01-14T18:16:29.473Z,2023-01-16T11:34:24Z,3978207441,56,Back,3978207439,3,,3978207447,212,21.3,3981219609,178,,3978207449,213,1.6,3978207443,140,37.2,3978207445,141,89.2,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498136597,1342,67,1,28,20,3kfktv64h7kg7zryax1wktr5r,1,34.9,88.5,2023-01-14T18:16:32.303Z,2023-01-17T08:08:46Z,3981962235,233,1454,,,,,,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498136595,1454,67,1,28,20,4vd2t5schmvvufrfib7f2vjdf,0,65.1,11.5,2023-01-14T18:16:32.304Z,2023-01-17T07:26:18Z,3981962239,233,1342,,,,,,,,,,,,,,,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497430101,229,1,1,28,20,3kfktv64h7kg7zryax1wktr5r,0,37.6,87.8,2023-01-14T18:16:32.352Z,2023-01-17T08:08:46Z,3978207507,213,1.6,3978207501,140,37.6,3981219975,389,,3978207505,212,1.5,3978207503,141,90.0,3978207499,56,Back,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497430087,245,61,1,28,20,4vd2t5schmvvufrfib7f2vjdf,1,61.7,6.8,2023-01-14T18:16:32.362Z,2023-01-17T07:26:03Z,3978207425,56,Right,3981220055,178,,,,,,,,,,,,,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497430111,230,5,1,28,22,3kfktv64h7kg7zryax1wktr5r,1,26.6,101.5,2023-01-14T18:16:34.129Z,2023-01-16T11:35:04Z,3978207553,56,Back,3978207569,233,246,3978207555,347,,,,,,,,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497430105,246,5,1,28,22,4vd2t5schmvvufrfib7f2vjdf,0,73.4,-1.5,2023-01-14T18:16:34.129Z,2023-01-16T11:35:05Z,3978207521,56,Right,3978207523,347,,3978207585,233,230,,,,,,,,,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497430261,231,1,1,28,45,3kfktv64h7kg7zryax1wktr5r,1,30.1,100,2023-01-14T18:16:57.307Z,2023-01-16T11:35:09Z,3978208431,212,9.4,3978208427,140,37.0,3978208425,56,Back,3978208423,107,,3978208433,213,5.6,3978208429,141,92.7,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497430267,232,1,1,28,46,3kfktv64h7kg7zryax1wktr5r,0,37.3,92.9,2023-01-14T18:16:58.275Z,2023-01-16T11:35:15Z,3978208481,213,6.1,3978208479,212,2.9,3978208475,140,40.0,3978208473,56,Back,3978208471,168,,3978208477,141,92.3,3981220501,178,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497430273,247,61,1,28,46,4vd2t5schmvvufrfib7f2vjdf,1,59.5,6.9,2023-01-14T18:16:58.449Z,2023-01-16T11:35:21Z,3978208507,56,Right,3981220603,178,,,,,,,,,,,,,,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497430383,233,5,1,28,48,3kfktv64h7kg7zryax1wktr5r,1,35.3,100.8,2023-01-14T18:17:00.039Z,2023-01-16T11:35:25Z,3978209157,56,Back,3978209159,347,,3978209163,233,248,,,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497430281,248,5,1,28,48,4vd2t5schmvvufrfib7f2vjdf,0,64.7,-0.8,2023-01-14T18:17:00.039Z,2023-01-16T11:35:26Z,3978208551,347,,3978208549,56,Right,3978209195,233,233,,,,,,,,,,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497430399,234,1,1,29,5,3kfktv64h7kg7zryax1wktr5r,0,41.3,100,2023-01-14T18:17:17.479Z,2023-01-16T11:35:29Z,3978209257,56,Left,3978209261,141,93.0,3978209259,140,54.3,3978209263,212,14.9,3978209265,213,5.9,3978209255,107,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497430439,249,1,1,29,7,4vd2t5schmvvufrfib7f2vjdf,1,45.4,5.6,2023-01-14T18:17:18.898Z,2023-01-16T11:35:33Z,3978209421,56,Right,3978209427,212,16.0,3978209419,3,,3978209429,213,0.2,3981220791,388,,3978209423,140,60.4,3978209425,141,9.9,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
