id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2530406469,30,1,1,2,10,6hsriqr3ybvyg94w2k19oal50,1,80.7,88,2023-04-08T16:48:55.212Z,2023-04-08T23:46:18Z,4173107103,140,86.7,4173107109,213,4.9,4174392329,72,,4173107099,155,,4174391615,224,,4173107105,141,48.4,4173107097,2,,4173112669,210,15,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,1,4173107107,212,27.7,4173112671,154,4173107101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2530406471,31,15,1,2,12,6hsriqr3ybvyg94w2k19oal50,1,86.7,48.2,2023-04-08T16:48:57.763Z,2023-04-08T23:46:18Z,4173112733,154,,4173112747,102,51.9,4173112729,76,,4173112759,147,49.3,4173107115,22,,4173107117,17,,4173107119,56,Center,4173111991,15,,98fjpfhrww2qdifsi8viybaol,M. van Ginkel,,4173111995,328,,4173112053,233,4173112751,103,13.3,28,4173112757,146,98.6,4173112731,29,4173112737,55,30,,,,,,,,,,,,,,,
2530406465,28,10,1,2,13,b79uipsy57y1jqpy07h4i5ovk,1,1.3,49.9,2023-04-08T16:48:58.863Z,2023-04-08T23:46:23Z,4173107091,182,,4173107087,177,,4173112073,233,31,4174393705,377,,4173107093,56,Back,4173107089,178,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530406455,27,52,1,2,13,b79uipsy57y1jqpy07h4i5ovk,1,1.3,49.9,2023-04-08T16:48:58.873Z,2023-04-08T23:46:27Z,4174394045,377,,,,,,,,,,,,,,,,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530406599,29,1,1,2,23,b79uipsy57y1jqpy07h4i5ovk,1,11,47,2023-04-08T16:49:08.527Z,2023-04-08T16:49:13Z,4173107801,140,15.0,4173107799,56,Back,4173107807,213,1.2,4173107803,141,63.7,4173107805,212,12.1,4173107797,123,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530406611,30,1,1,2,27,b79uipsy57y1jqpy07h4i5ovk,1,15.2,64.6,2023-04-08T16:49:12.863Z,2023-04-08T16:49:14Z,4173107867,213,5.8,4173107861,140,19.5,4173107865,212,5.2,4173107863,141,60.9,4173107859,56,Back,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530406629,31,1,1,2,28,b79uipsy57y1jqpy07h4i5ovk,1,19.5,60.9,2023-04-08T16:49:14.031Z,2023-04-08T16:49:15Z,4173107977,140,5.2,4173107981,212,16.5,4173107975,56,Back,4173107979,141,50.9,4173107983,213,3.6,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530406655,32,1,1,2,29,b79uipsy57y1jqpy07h4i5ovk,1,5.2,50.9,2023-04-08T16:49:14.279Z,2023-04-08T23:47:03Z,4173108125,141,53.1,4173108131,213,0.0,4173108117,56,Center,4173108121,140,54.5,4173108113,157,,4173108129,212,51.8,4173108133,1,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530406665,33,44,1,2,32,b79uipsy57y1jqpy07h4i5ovk,1,55.2,53.6,2023-04-08T16:49:17.583Z,2023-04-08T16:49:29Z,4173108951,233,32,4173108179,56,Center,4173108181,286,,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530406725,32,44,1,2,32,6hsriqr3ybvyg94w2k19oal50,0,44.8,46.4,2023-04-08T16:49:17.584Z,2023-04-08T16:49:30Z,4173108989,233,33,4173108509,56,Back,4173108511,285,,,,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530406715,34,1,1,2,33,b79uipsy57y1jqpy07h4i5ovk,0,65.1,49.1,2023-04-08T16:49:18.351Z,2023-04-08T17:48:18Z,4173108447,56,Center,4173108453,212,0.7,4173108451,141,48.7,4173108443,3,,4173108449,140,65.7,4173108455,213,5.9,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530453321,416,61,1,2,34,6hsriqr3ybvyg94w2k19oal50,1,43.9,46.6,2023-04-08T16:49:19.177Z,2023-04-08T17:47:01Z,4173361633,56,Back,,,,,,,,,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530406733,33,49,1,2,39,6hsriqr3ybvyg94w2k19oal50,1,20.2,73.5,2023-04-08T16:49:24.443Z,2023-04-08T16:49:24Z,,,,,,,,,,,,,,,,,,,,,,,,,cb8pu5lenbczaooavhaxnzp3p,N. Isimat-Mirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530406783,34,1,1,2,39,6hsriqr3ybvyg94w2k19oal50,1,16.5,80.4,2023-04-08T16:49:24.595Z,2023-04-08T23:47:33Z,4173108907,213,4.2,4173108897,56,Back,4173108901,140,4.7,4173108905,212,27.4,4173108903,141,44.5,,,,,,,,,,cb8pu5lenbczaooavhaxnzp3p,N. Isimat-Mirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530406887,35,1,1,2,46,6hsriqr3ybvyg94w2k19oal50,1,7.3,43.4,2023-04-08T16:49:31.611Z,2023-04-08T16:49:39Z,4173109473,140,13.2,4173109475,141,37.1,4173109471,56,Back,4173109481,213,5.7,4173109477,212,7.5,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530406911,36,1,1,2,53,6hsriqr3ybvyg94w2k19oal50,1,26,43.3,2023-04-08T16:49:38.747Z,2023-04-08T16:49:41Z,4173109607,141,62.1,4173109611,213,1.8,4173109605,140,22.6,4173109603,56,Back,4173109609,212,13.3,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530406979,37,1,1,2,55,6hsriqr3ybvyg94w2k19oal50,1,22.4,63.9,2023-04-08T16:49:41.027Z,2023-04-08T16:49:47Z,4173110003,212,21.2,4173110005,213,3.9,4173109997,56,Back,4173109999,140,8.0,4173110001,141,42.1,,,,,,,,,,cb8pu5lenbczaooavhaxnzp3p,N. Isimat-Mirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407039,38,1,1,3,2,6hsriqr3ybvyg94w2k19oal50,1,7.9,39.4,2023-04-08T16:49:47.330Z,2023-04-08T16:49:50Z,4173110299,141,34.0,4173110301,212,4.3,4173110303,213,5.3,4173110295,56,Back,4173110297,140,10.1,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407075,39,1,1,3,5,6hsriqr3ybvyg94w2k19oal50,1,14.5,32.1,2023-04-08T16:49:50.859Z,2023-04-08T16:49:54Z,4173110539,141,39.5,4173110541,212,13.1,4173110543,213,0.4,4173110537,140,26.0,4173110535,56,Back,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407151,40,1,1,3,9,6hsriqr3ybvyg94w2k19oal50,1,23.3,36.1,2023-04-08T16:49:54.627Z,2023-04-08T16:50:01Z,4173110965,213,3.7,4173110959,140,10.2,4173110963,212,16.0,4173110957,56,Back,4173110961,141,24.0,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407181,41,1,1,3,16,6hsriqr3ybvyg94w2k19oal50,1,22.2,28.3,2023-04-08T16:50:01.555Z,2023-04-08T16:50:04Z,4173111117,155,,4173111121,140,42.6,4173111127,213,1.1,4173111125,212,45.5,4173111129,1,,4173111123,141,87.4,4173111119,56,Back,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407217,42,1,1,3,18,6hsriqr3ybvyg94w2k19oal50,1,44.1,89.3,2023-04-08T16:50:04.155Z,2023-04-08T16:50:08Z,4173111333,212,14.8,4173111335,213,0.2,4173111329,140,58.0,4173111331,141,93.3,4173111327,56,Left,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407249,43,1,1,3,22,6hsriqr3ybvyg94w2k19oal50,1,65.4,95,2023-04-08T16:50:07.946Z,2023-04-08T23:49:02Z,4173111469,140,80.1,4173111471,141,89.6,4173111475,213,6.0,4173111467,56,Left,4173111473,212,15.9,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407277,44,1,1,3,25,6hsriqr3ybvyg94w2k19oal50,1,85,92.6,2023-04-08T16:50:10.850Z,2023-04-08T23:49:22Z,4173111629,212,27.4,4173111623,56,Center,4173111619,2,,4174404289,72,,4173118005,154,,4173111625,140,89.0,4174404285,225,,4173111631,213,4.9,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,1,4174404287,386,,4173118003,210,4173111627,141,52.8,13,,,,,,,,,,,,,,,,,,,,,,,
2530407281,45,13,1,3,29,6hsriqr3ybvyg94w2k19oal50,1,88.3,53.3,2023-04-08T16:50:14.578Z,2023-04-08T23:49:23Z,4173117683,72,,4173118013,154,,4173118019,102,19.7,4173118009,75,,4173111643,17,,4173118023,328,,4173118011,29,,4173111641,22,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,4173118027,231,50.7,4173118021,103,4173118015,55,44,6.9,4173111645,56,Center,4173118025,230,,,,98.8,,,,,,,,,,,,,,
2530407287,35,5,1,3,30,b79uipsy57y1jqpy07h4i5ovk,1,-0.8,82.8,2023-04-08T16:50:15.794Z,2023-04-08T17:01:58Z,4173111665,346,,4173111663,56,Back,4173117835,361,,4173111675,233,46,,,,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407283,46,5,1,3,30,6hsriqr3ybvyg94w2k19oal50,0,100.8,17.2,2023-04-08T16:50:15.794Z,2023-04-08T16:52:12Z,4173118137,361,,4173111659,56,Right,4173111691,233,35,4173111661,346,,,,,,,,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407513,36,1,1,3,47,b79uipsy57y1jqpy07h4i5ovk,1,4.7,49.7,2023-04-08T16:50:32.334Z,2023-04-08T16:50:36Z,4173112815,56,Back,4173112817,140,8.1,4173112821,212,10.2,4173112827,237,,4173112823,213,1.2,4173112819,141,63.7,4173112813,124,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407565,37,1,1,3,51,b79uipsy57y1jqpy07h4i5ovk,1,19.6,74.4,2023-04-08T16:50:36.750Z,2023-04-08T16:50:40Z,4173113151,213,0.8,4173113147,141,94.2,4173113145,140,31.2,4173113143,56,Back,4173113149,212,18.2,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407581,38,1,1,3,54,b79uipsy57y1jqpy07h4i5ovk,0,34.4,93.9,2023-04-08T16:50:40.094Z,2023-04-08T16:50:42Z,4173113213,212,19.2,4173113215,213,5.2,4173113209,140,43.4,4173113207,56,Back,4173113211,141,69.4,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407585,47,49,1,3,56,6hsriqr3ybvyg94w2k19oal50,1,55,30.3,2023-04-08T16:50:41.506Z,2023-04-08T16:50:41Z,,,,,,,,,,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407637,48,1,1,3,58,6hsriqr3ybvyg94w2k19oal50,1,57.6,28.8,2023-04-08T16:50:43.242Z,2023-04-08T16:50:45Z,4173113509,141,3.4,4173113513,212,17.9,4173113505,56,Right,4173113517,213,5.0,4173113507,140,61.9,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407653,49,1,1,4,0,6hsriqr3ybvyg94w2k19oal50,0,63.9,2.6,2023-04-08T16:50:45.770Z,2023-04-08T16:50:48Z,4173113595,56,Center,4173113599,141,24.0,4173113601,212,20.5,4173113603,213,0.8,4173113597,140,77.7,,,,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407671,39,49,1,4,2,b79uipsy57y1jqpy07h4i5ovk,1,25.9,73,2023-04-08T16:50:47.822Z,2023-04-08T16:50:48Z,,,,,,,,,,,,,,,,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407681,40,1,1,4,3,b79uipsy57y1jqpy07h4i5ovk,1,28.6,73.8,2023-04-08T16:50:48.382Z,2023-04-08T23:50:17Z,4173113751,140,33.8,4173113747,56,Back,4173113755,141,81.4,4173113759,212,7.5,4173113763,213,0.8,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407701,41,1,1,4,3,b79uipsy57y1jqpy07h4i5ovk,1,30.1,72.6,2023-04-08T16:50:49.118Z,2023-04-08T16:50:51Z,4173113871,141,61.2,4173113869,140,31.7,4173113873,212,7.9,4173113875,213,4.9,4173113867,56,Back,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407743,42,1,1,4,5,b79uipsy57y1jqpy07h4i5ovk,1,31.7,61.2,2023-04-08T16:50:50.974Z,2023-04-08T16:50:55Z,4173114075,213,0.5,4173114073,212,8.9,4173114067,56,Back,4173114071,141,67.2,4173114069,140,39.2,,,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407765,43,1,1,4,10,b79uipsy57y1jqpy07h4i5ovk,1,44,91.7,2023-04-08T16:50:55.231Z,2023-04-08T23:50:35Z,4173114207,213,0.3,4173114199,56,Left,4173114201,140,54.4,4173114205,212,11.6,4173114203,141,97.5,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407767,44,1,1,4,11,b79uipsy57y1jqpy07h4i5ovk,1,53.2,94.7,2023-04-08T16:50:56.830Z,2023-04-08T16:50:58Z,4173114219,212,10.5,4173114215,140,43.2,4173114213,56,Back,4173114217,141,95.1,4173114221,213,3.1,,,,,,,,,,7sa0cx70w7dc0ahu5sm0ziz11,R. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407787,45,1,1,4,13,b79uipsy57y1jqpy07h4i5ovk,1,43.2,95.1,2023-04-08T16:50:58.272Z,2023-04-08T16:51:01Z,4173114323,56,Back,4173114335,212,18.5,4173114337,213,4.2,4173114327,140,34.2,4173114331,141,71.7,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407813,46,1,1,4,16,b79uipsy57y1jqpy07h4i5ovk,1,34.2,68.7,2023-04-08T16:51:01.358Z,2023-04-08T16:51:04Z,4173114497,213,0.6,4173114491,140,37.1,4173114489,56,Back,4173114493,141,72.1,4173114495,212,3.8,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407827,47,1,1,4,18,b79uipsy57y1jqpy07h4i5ovk,1,37.1,72.1,2023-04-08T16:51:03.982Z,2023-04-08T16:51:05Z,4173114553,56,Center,4173114559,212,16.2,4173114555,140,52.5,4173114561,213,0.1,4173114557,141,74.4,,,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407837,48,1,1,4,20,b79uipsy57y1jqpy07h4i5ovk,1,52.6,74.4,2023-04-08T16:51:05.710Z,2023-04-08T16:51:07Z,4173114621,213,0.1,4173114617,141,75.7,4173114615,140,61.9,4173114613,56,Center,4173114619,212,9.8,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407877,49,1,1,4,22,b79uipsy57y1jqpy07h4i5ovk,1,61.9,75.7,2023-04-08T16:51:07.406Z,2023-04-08T16:51:10Z,4173114859,212,12.2,4173114853,56,Left,4173114857,141,93.2,4173114861,213,1.3,4173114855,140,64.6,,,,,,,,,,7sa0cx70w7dc0ahu5sm0ziz11,R. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530407909,50,1,1,4,25,b79uipsy57y1jqpy07h4i5ovk,0,66.8,94.2,2023-04-08T16:51:10.735Z,2023-04-08T23:51:59Z,4173115041,1,,4174414021,72,,4173115039,213,5.4,4173115029,155,,4173115035,141,40.3,4173115033,140,97.4,4173115037,212,48.7,4173115027,2,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,4174414019,224,,4173115031,56,,,,Center,,,,,,,,,,,,,,,,,,,,,,,
2530407933,50,11,1,4,31,6hsriqr3ybvyg94w2k19oal50,1,2.5,59,2023-04-08T16:51:16.675Z,2023-04-08T23:52:05Z,4174414517,378,,4173115167,56,Back,4173115169,88,,,,,,,,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530408065,51,61,1,4,39,6hsriqr3ybvyg94w2k19oal50,1,8.7,45.8,2023-04-08T16:51:24.394Z,2023-04-08T16:54:33Z,4173115853,56,Back,4173120827,238,,,,,,,,,,,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530408067,52,5,1,4,43,6hsriqr3ybvyg94w2k19oal50,0,28,-1.8,2023-04-08T16:51:28.342Z,2023-04-08T17:01:58Z,4173115865,347,,4173115863,56,Back,4173118893,233,53,,,,,,,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530408617,53,5,1,4,43,b79uipsy57y1jqpy07h4i5ovk,1,72,101.8,2023-04-08T16:51:28.342Z,2023-04-08T17:49:08Z,4173118507,347,,4173118505,56,Left,4173118885,233,52,,,,,,,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530408531,51,1,1,5,25,b79uipsy57y1jqpy07h4i5ovk,1,63.8,100,2023-04-08T16:52:10.430Z,2023-04-08T16:54:50Z,4173118111,141,92.9,4173118107,56,Left,4173118115,213,4.2,4173118957,107,,4173125991,238,,4173118113,212,6.7,4173118109,140,60.9,,,,7sa0cx70w7dc0ahu5sm0ziz11,R. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530408537,52,61,1,5,27,b79uipsy57y1jqpy07h4i5ovk,1,60.9,92.9,2023-04-08T16:52:12.960Z,2023-04-08T16:52:13Z,4173118153,56,Left,4173118185,238,,,,,,,,,,,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530408587,53,49,1,5,32,6hsriqr3ybvyg94w2k19oal50,1,8.1,44.5,2023-04-08T16:52:18.034Z,2023-04-08T16:52:18Z,,,,,,,,,,,,,,,,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530408675,54,1,1,5,33,6hsriqr3ybvyg94w2k19oal50,1,7.8,43.9,2023-04-08T16:52:18.522Z,2023-04-08T16:52:24Z,4173118765,212,20.6,4173118759,56,Back,4173118763,141,25.8,4173118767,213,5.6,4173118761,140,23.5,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530408711,55,1,1,5,38,6hsriqr3ybvyg94w2k19oal50,1,26.1,30.1,2023-04-08T16:52:24.162Z,2023-04-08T16:52:28Z,4173118979,141,43.3,4173118983,213,1.3,4173118981,212,9.4,4173118977,140,28.7,4173118975,56,Back,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530408797,56,1,1,5,42,6hsriqr3ybvyg94w2k19oal50,1,27.4,39.5,2023-04-08T16:52:28.122Z,2023-04-08T16:52:34Z,4173119345,1,,4173119341,212,74.1,4173119339,141,25.0,4173119333,155,,4173119343,213,6.1,4173119337,140,97.3,4173119335,56,Center,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530408799,57,61,1,5,49,6hsriqr3ybvyg94w2k19oal50,0,97.1,24.9,2023-04-08T16:52:34.210Z,2023-04-08T16:52:34Z,4173119349,56,Center,,,,,,,,,,,,,,,,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530408803,54,49,1,5,49,b79uipsy57y1jqpy07h4i5ovk,1,2.3,77.5,2023-04-08T16:52:34.654Z,2023-04-08T16:52:34Z,,,,,,,,,,,,,,,,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530408879,55,1,1,5,52,b79uipsy57y1jqpy07h4i5ovk,1,7.6,82.4,2023-04-08T16:52:37.405Z,2023-04-08T16:52:40Z,4173119735,56,Back,4173119737,140,39.8,4173119743,213,0.1,4173119739,141,88.4,4173119741,212,34.1,4173119745,1,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530408889,56,1,1,5,55,b79uipsy57y1jqpy07h4i5ovk,1,39.8,88.4,2023-04-08T16:52:40.285Z,2023-04-08T16:52:41Z,4173119783,56,Back,4173119789,212,5.4,4173119785,140,35.3,4173119791,213,3.6,4173119803,156,,4173119787,141,84.7,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530408915,57,1,1,5,56,b79uipsy57y1jqpy07h4i5ovk,1,35.7,84.8,2023-04-08T16:52:41.597Z,2023-04-08T16:52:43Z,4173119955,140,35.8,4173119957,141,94.4,4173119961,213,1.6,4173119959,212,6.5,4173119953,56,Back,,,,,,,,,,7sa0cx70w7dc0ahu5sm0ziz11,R. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530408953,58,1,1,5,58,b79uipsy57y1jqpy07h4i5ovk,0,35.8,94.4,2023-04-08T16:52:43.630Z,2023-04-08T16:52:46Z,4173120141,140,42.6,4173120139,56,Back,4173120147,213,5.1,4173120143,141,66.6,4173120145,212,20.2,4173120137,155,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530408981,58,61,1,6,0,6hsriqr3ybvyg94w2k19oal50,0,55.1,33,2023-04-08T16:52:46.089Z,2023-04-08T23:54:57Z,4173120313,56,Center,,,,,,,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530408983,59,50,1,6,1,b79uipsy57y1jqpy07h4i5ovk,1,44.4,57.7,2023-04-08T16:52:46.605Z,2023-04-08T23:55:05Z,4173124829,233,78,4173121923,286,,4173120315,56,Back,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530409965,78,7,1,6,1,6hsriqr3ybvyg94w2k19oal50,1,55.6,42.3,2023-04-08T16:52:46.606Z,2023-04-08T23:55:08Z,4173124821,56,Center,4174421337,383,,4173124823,285,,4173124825,233,59,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530653227,852,3,1,6,1,6hsriqr3ybvyg94w2k19oal50,0,53.8,37.8,2023-04-08T16:52:46.710Z,2023-04-08T23:55:32Z,4174426025,286,,4174426023,56,Center,4174426029,467,7lpwkpwfw656re3pymntslv55,4174426027,464,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530408999,59,4,1,6,3,6hsriqr3ybvyg94w2k19oal50,1,55.1,44.8,2023-04-08T16:52:49.066Z,2023-04-08T17:07:59Z,4173121653,286,,4173120369,56,Center,4173120373,152,,4173178673,295,,4173121699,233,60,4173120365,13,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530409015,60,4,1,6,3,b79uipsy57y1jqpy07h4i5ovk,0,44.9,55.2,2023-04-08T16:52:49.067Z,2023-04-08T16:53:18Z,4173120469,285,,4173120463,295,,4173121739,233,59,4173120465,56,Back,4173120461,13,,4173120467,152,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
