id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value,assist
2461365379,25,1,1,2,21,ears40cp6opsgvhsy0dgyszpd,1,4.9,39.8,2022-09-17T18:03:21.739Z,2022-09-19T08:28:31Z,3787485291,212,6.2,3787485287,140,4.0,3787485289,141,48.8,3787485297,237,,3787485285,56,Back,3787485293,213,1.7,3787485283,124,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365427,26,1,1,2,26,ears40cp6opsgvhsy0dgyszpd,0,7.9,57.4,2022-09-17T18:03:26.518Z,2022-09-19T08:28:42Z,3787485617,56,Center,3787485627,1,,3787485615,155,,3787485625,213,0.2,3787485621,141,71.2,3787485619,140,60.4,3793413273,178,,3787485623,212,55.9,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365439,29,49,1,2,29,ed5nwjz5za3oyi20nxzgqivmx,1,30.9,29.5,2022-09-17T18:03:29.272Z,2022-09-19T09:05:48Z,,,,,,,,,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365461,30,1,1,2,33,ed5nwjz5za3oyi20nxzgqivmx,1,35.3,41,2022-09-17T18:03:32.944Z,2022-09-19T08:28:56Z,3787485871,141,71.4,3787485875,213,1.9,3793413495,178,,3787485873,212,22.2,3787485867,56,Back,3787485869,140,27.7,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365477,31,1,1,2,34,ed5nwjz5za3oyi20nxzgqivmx,1,28.2,72.5,2022-09-17T18:03:34.704Z,2022-09-19T08:29:04Z,3787486029,212,16.5,3793413543,178,,3787486025,140,34.1,3787486027,141,95.0,3787486023,56,Back,3787486031,213,1.2,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365517,32,1,1,2,37,ed5nwjz5za3oyi20nxzgqivmx,1,34.1,95.1,2022-09-17T18:03:37.389Z,2022-09-19T08:29:11Z,3787486227,141,82.5,3787486229,212,26.1,3787486221,56,Left,3787486231,213,5.9,3787486223,140,57.6,3793413691,178,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462485461,1120,67,1,2,39,ed5nwjz5za3oyi20nxzgqivmx,1,56.7,80.4,2022-09-17T18:03:38.911Z,2022-09-19T09:30:49Z,3793461355,233,579,,,,,,,,,,,,,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462485459,579,67,1,2,39,ears40cp6opsgvhsy0dgyszpd,0,43.3,19.6,2022-09-17T18:03:38.912Z,2022-09-19T09:06:36Z,3793461359,233,1120,,,,,,,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365521,33,61,1,2,39,ed5nwjz5za3oyi20nxzgqivmx,0,56.3,82.8,2022-09-17T18:03:38.925Z,2022-09-19T09:30:49Z,3793413799,178,,3787486253,56,Left,,,,,,,,,,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365513,27,49,1,2,40,ears40cp6opsgvhsy0dgyszpd,1,42.7,21.1,2022-09-17T18:03:40.780Z,2022-09-19T08:29:23Z,,,,,,,,,,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365591,28,1,1,2,44,ears40cp6opsgvhsy0dgyszpd,1,65.2,28,2022-09-17T18:03:43.993Z,2022-09-19T08:29:27Z,3787486631,212,15.4,3793413903,178,,3787486625,140,72.9,3787486633,213,1.0,3787486629,141,47.2,3787486617,56,Center,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462485531,584,43,1,2,45,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-09-17T18:03:45.351Z,2022-09-19T09:06:59Z,3793461743,178,0,3793461967,144,82,,,,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365599,29,61,1,2,45,ears40cp6opsgvhsy0dgyszpd,0,72.9,47.2,2022-09-17T18:03:45.409Z,2022-09-19T08:29:35Z,3793414007,178,,3787486663,56,Center,,,,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365575,34,61,1,2,46,ed5nwjz5za3oyi20nxzgqivmx,1,32.3,60.9,2022-09-17T18:03:46.315Z,2022-09-19T08:29:40Z,3787486557,56,Back,3793414089,178,,,,,,,,,,,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365609,35,49,1,2,48,ed5nwjz5za3oyi20nxzgqivmx,1,24.8,57.8,2022-09-17T18:03:48.050Z,2022-09-19T08:29:48Z,,,,,,,,,,,,,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365635,36,1,1,2,49,ed5nwjz5za3oyi20nxzgqivmx,1,24.8,57.8,2022-09-17T18:03:49.025Z,2022-09-19T08:29:53Z,3787486853,141,30.7,3787486857,213,4.2,3793414327,178,,3787486851,140,13.8,3787486855,212,21.7,3787486849,56,Back,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365661,37,1,1,2,50,ed5nwjz5za3oyi20nxzgqivmx,1,13.1,31.7,2022-09-17T18:03:50.649Z,2022-09-19T08:30:00Z,3787486965,140,5.1,3787486969,212,12.7,3787486967,141,45.8,3793414415,178,,3787486963,56,Back,3787486971,213,2.3,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365715,38,1,1,2,50,ed5nwjz5za3oyi20nxzgqivmx,0,5.1,45.8,2022-09-17T18:03:50.690Z,2022-09-19T08:30:14Z,3787487271,212,51.4,3787487275,1,,3793414725,178,,3787487263,157,,3787487267,140,49.4,3787487273,213,5.8,3787487265,56,Back,3787487269,141,13.7,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365741,30,1,1,2,54,ears40cp6opsgvhsy0dgyszpd,0,54.6,74.1,2022-09-17T18:03:54.647Z,2022-09-19T08:30:22Z,3787487399,212,12.0,3787487391,3,,3787487395,140,63.2,3787487397,141,62.4,3787487393,56,Center,3793414863,388,,3787487401,213,5.6,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365777,39,1,1,2,56,ed5nwjz5za3oyi20nxzgqivmx,1,39.8,24.4,2022-09-17T18:03:56.248Z,2022-09-19T08:30:38Z,3787487643,56,Center,3787487641,3,,3787487645,140,53.6,3787487651,213,0.8,3787487649,212,20.7,3787487647,141,46.1,3793415121,178,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365781,40,49,1,2,57,ed5nwjz5za3oyi20nxzgqivmx,1,53.5,47,2022-09-17T18:03:57.466Z,2022-09-19T08:30:49Z,,,,,,,,,,,,,,,,,,,,,,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365811,41,1,1,2,57,ed5nwjz5za3oyi20nxzgqivmx,1,53.5,47,2022-09-17T18:03:57.513Z,2022-09-19T08:30:53Z,3793415319,388,,3787487853,141,53.3,3787487857,213,2.5,3787487855,212,6.9,3787487851,140,48.4,3787517071,156,,3787487849,56,Back,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365821,42,1,1,2,58,ed5nwjz5za3oyi20nxzgqivmx,0,48.4,53.4,2022-09-17T18:03:58.268Z,2022-09-19T08:31:02Z,3787487909,141,40.9,3787487913,213,6.0,3787487905,56,Center,3793415499,178,,3787517725,4,,3787487907,140,78.1,3787487911,212,32.3,3787487957,1,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365843,31,59,1,3,1,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-09-17T18:04:00.911Z,2022-09-19T08:31:08Z,3787488007,56,Back,,,,,,,,,,,,,,,,,,,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461368033,59,49,1,3,1,ears40cp6opsgvhsy0dgyszpd,1,21.4,50.7,2022-09-17T18:04:01.115Z,2022-09-19T08:31:11Z,,,,,,,,,,,,,,,,,,,,,,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365869,32,1,1,3,1,ears40cp6opsgvhsy0dgyszpd,0,18.8,52.9,2022-09-17T18:04:01.148Z,2022-09-19T08:31:17Z,3787488145,1,,3787488129,157,,3787488133,140,69.8,3793415691,178,,3787488135,141,30.4,3787488131,56,Center,3787488143,213,6.0,3787488139,212,55.7,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365887,43,8,1,3,5,ed5nwjz5za3oyi20nxzgqivmx,1,26.7,65.6,2022-09-17T18:04:05.649Z,2022-09-19T08:31:27Z,3787488261,56,Back,3793415841,178,,3791426509,384,,,,,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461365915,44,49,1,3,6,ed5nwjz5za3oyi20nxzgqivmx,1,29.1,72,2022-09-17T18:04:06.879Z,2022-09-19T08:31:33Z,,,,,,,,,,,,,,,,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366017,45,1,1,3,12,ed5nwjz5za3oyi20nxzgqivmx,1,27.7,92.6,2022-09-17T18:04:12.564Z,2022-09-19T08:31:43Z,3787488953,140,11.8,3787488959,213,3.5,3787488955,141,82.5,3793416099,178,,3787488951,56,Back,3787488957,212,18.1,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366027,46,1,1,3,16,ed5nwjz5za3oyi20nxzgqivmx,1,11.8,82.5,2022-09-17T18:04:16.589Z,2022-09-19T08:31:49Z,3787489031,212,15.1,3787489029,141,97.5,3793416169,178,,3787489025,56,Back,3787489033,213,0.7,3787489027,140,22.4,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366049,47,1,1,3,18,ed5nwjz5za3oyi20nxzgqivmx,1,22.4,97.5,2022-09-17T18:04:18.371Z,2022-09-19T08:31:52Z,3787489171,140,34.0,3787489175,212,12.7,3787489177,213,6.0,3793416189,178,,3787489173,141,92.1,3787489169,56,Back,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366127,48,1,1,3,19,ed5nwjz5za3oyi20nxzgqivmx,1,31.6,92.7,2022-09-17T18:04:19.425Z,2022-09-19T08:32:04Z,3787489679,213,4.3,3787489671,56,Back,3787489675,141,55.5,3787564405,156,,3787489677,212,28.1,3787489673,140,19.9,3793416329,178,,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366151,49,1,1,3,23,ed5nwjz5za3oyi20nxzgqivmx,1,19.7,59.8,2022-09-17T18:04:23.126Z,2022-09-19T08:32:11Z,3787489825,140,35.3,3787489833,1,,3787489829,212,41.6,3787489827,141,3.6,3793416449,178,,3787489831,213,5.1,3787489823,56,Back,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366163,50,1,1,3,27,ed5nwjz5za3oyi20nxzgqivmx,1,45.7,5.6,2022-09-17T18:04:27.308Z,2022-09-19T08:32:17Z,3787489899,140,61.1,3787489903,141,16.1,3787489897,56,Right,3787489911,213,0.4,3793416541,178,,3787489907,212,17.7,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366179,51,1,1,3,29,ed5nwjz5za3oyi20nxzgqivmx,0,61.1,16.1,2022-09-17T18:04:29.746Z,2022-09-19T08:32:23Z,3787490051,236,,3793416717,178,,3787489953,140,59.7,3787490057,286,,3787489955,141,14.8,3787489951,56,Right,3787489959,213,3.7,3787490053,233,33,a0i7hc92p5ijqi4jqw8krh8x6,Julen Lobete,,3787489957,212,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,
2461366191,33,74,1,3,30,ears40cp6opsgvhsy0dgyszpd,1,45.3,80.6,2022-09-17T18:04:29.969Z,2022-09-19T08:32:26Z,3793416791,178,,3787490009,285,,3787490007,56,Back,3787490079,233,51,,,,,,,,,,,,,8jbjkt4wc1dmqaoxn76mct84q,F. Mambimbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366213,34,49,1,3,31,ears40cp6opsgvhsy0dgyszpd,1,43.1,65.3,2022-09-17T18:04:31.562Z,2022-09-19T08:32:32Z,,,,,,,,,,,,,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366269,35,1,1,3,33,ears40cp6opsgvhsy0dgyszpd,1,46.1,64.8,2022-09-17T18:04:33.079Z,2022-09-19T08:32:36Z,3787490471,140,54.4,3787490475,212,15.2,3787490477,213,5.3,3787490473,141,46.4,3787490469,56,Center,3793416929,178,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366285,36,1,1,3,35,ears40cp6opsgvhsy0dgyszpd,1,56.3,42.8,2022-09-17T18:04:34.901Z,2022-09-19T08:32:44Z,3787490593,213,4.4,3787490591,212,10.7,3787490587,140,52.7,3793417041,178,,3787490585,56,Center,3787490589,141,28.1,,,,,,,cgsirikez39wlx8lhu1uo00yd,T. Boere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366315,37,1,1,3,38,ears40cp6opsgvhsy0dgyszpd,1,55,25.4,2022-09-17T18:04:37.993Z,2022-09-19T08:32:52Z,3787490773,213,5.8,3787490767,140,68.2,3787490769,141,15.4,3793417195,178,,3787490765,56,Right,3787490771,212,15.4,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366363,38,1,1,3,42,ears40cp6opsgvhsy0dgyszpd,1,69.1,21.9,2022-09-17T18:04:42.556Z,2022-09-19T08:33:00Z,3787491083,56,Center,3787491089,212,9.4,3787491085,140,64.6,3793417325,178,,3787491087,141,33.8,3787491091,213,2.1,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366375,39,1,1,3,44,ears40cp6opsgvhsy0dgyszpd,0,65,34.5,2022-09-17T18:04:44.666Z,2022-09-19T08:33:10Z,3787491149,212,17.3,3787491151,213,0.1,3787491141,155,,3787491145,140,81.3,3787491147,141,38.1,3787491143,56,Center,3793417443,178,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366387,52,49,1,3,46,ed5nwjz5za3oyi20nxzgqivmx,1,20.2,55.2,2022-09-17T18:04:46.211Z,2022-09-19T08:33:20Z,,,,,,,,,,,,,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366395,53,1,1,3,47,ed5nwjz5za3oyi20nxzgqivmx,0,20.2,56.1,2022-09-17T18:04:47.234Z,2022-09-19T08:33:25Z,3787491207,140,20.7,3793417735,178,,3787491205,56,Back,3787491215,212,2.6,3787491211,141,59.9,3787491203,157,,3787491221,1,,3787491219,213,1.4,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366427,40,61,1,3,47,ears40cp6opsgvhsy0dgyszpd,1,80.1,36.4,2022-09-17T18:04:47.288Z,2022-09-19T08:33:34Z,3787491407,56,Center,3793417953,21,,3793417955,178,,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366473,41,49,1,3,48,ears40cp6opsgvhsy0dgyszpd,1,75.4,40.9,2022-09-17T18:04:48.761Z,2022-09-19T08:33:40Z,,,,,,,,,,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366497,43,13,1,3,49,ears40cp6opsgvhsy0dgyszpd,1,77.1,47,2022-09-17T18:04:49.720Z,2022-09-19T08:33:44Z,3787491947,20,,3787491739,22,,3793418163,178,,3787491743,56,Center,3787493253,215,,3787493243,29,,3787491741,18,,3787493257,230,97.7,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,3787493245,55,3787493241,85,,3787493259,231,3787493249,102,51.6,3787493255,108,,3787493251,103,52.8,40,47.8,,,,,,,,,,,,,,,,,,,,,
2461366489,42,5,1,3,51,ears40cp6opsgvhsy0dgyszpd,0,101.1,50.3,2022-09-17T18:04:51.083Z,2022-09-19T08:33:50Z,3787491765,233,54,3787491705,346,,3787491703,56,Center,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366423,54,5,1,3,51,ed5nwjz5za3oyi20nxzgqivmx,1,-1.1,49.7,2022-09-17T18:04:51.083Z,2022-09-19T08:33:49Z,3787491405,346,,3787491401,56,Back,3787491707,233,42,,,,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366799,55,1,1,4,13,ed5nwjz5za3oyi20nxzgqivmx,1,3.9,50.4,2022-09-17T18:05:13.355Z,2022-09-19T08:34:37Z,3787493623,141,16.3,3787493631,237,,3787493627,213,5.2,3787493617,124,,3787493619,56,Back,3787493621,140,16.8,3787493625,212,26.9,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366815,56,1,1,4,15,ed5nwjz5za3oyi20nxzgqivmx,1,16.9,16.3,2022-09-17T18:05:15.450Z,2022-09-19T08:34:43Z,3787493733,56,Back,3787493741,213,1.0,3787493737,141,30.2,3793419191,178,,3787493739,212,11.1,3787493735,140,22.5,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366843,57,1,1,4,16,ed5nwjz5za3oyi20nxzgqivmx,1,22.5,30.2,2022-09-17T18:05:16.727Z,2022-09-19T08:34:50Z,3787493881,212,17.2,3787493877,140,8.3,3787493875,56,Back,3787493883,213,2.6,3787493879,141,42.8,3793419333,178,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366887,58,1,1,4,20,ed5nwjz5za3oyi20nxzgqivmx,0,8.7,42.5,2022-09-17T18:05:20.170Z,2022-09-19T08:35:02Z,3793419531,178,,3787494227,1,,3787494217,141,60.5,3787494221,212,45.3,3787494225,213,0.3,3787494209,56,Center,3787494213,140,50.2,3787494205,155,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366917,45,1,1,4,22,ears40cp6opsgvhsy0dgyszpd,1,51.5,29.5,2022-09-17T18:05:22.689Z,2022-09-19T08:35:11Z,3787494383,140,64.7,3787494379,3,,3787494389,213,0.6,3793419701,388,,3787494385,141,42.4,3787494381,56,Center,3787494387,212,16.4,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366901,44,43,1,4,24,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-09-17T18:05:24.162Z,2022-09-17T18:05:54Z,3787496793,144,44,3787494279,286,0,3787494277,56,Center,,,,,,,,,,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366931,46,1,1,4,24,ears40cp6opsgvhsy0dgyszpd,1,66.7,46.2,2022-09-17T18:05:24.497Z,2022-09-19T08:35:20Z,3787494475,140,64.2,3787494479,212,5.1,3787494477,141,39.7,3793419801,178,,3787494481,213,4.2,3787494473,56,Center,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462487099,601,43,1,4,24,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-09-17T18:05:24.523Z,2022-09-19T09:11:00Z,3793468419,178,0,3793468913,144,82,,,,,,,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462487051,600,43,1,4,24,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-09-17T18:05:24.530Z,2022-09-19T09:10:44Z,3793468281,144,82,3793468175,178,0,,,,,,,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366935,47,49,1,4,25,ears40cp6opsgvhsy0dgyszpd,1,64.2,39.2,2022-09-17T18:05:25.762Z,2022-09-19T08:35:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461366949,48,1,1,4,25,ears40cp6opsgvhsy0dgyszpd,1,64.2,39,2022-09-17T18:05:25.778Z,2022-09-19T08:35:28Z,3787494633,141,47.8,3787494629,56,Center,3793419937,178,,3787494631,140,65.8,3787494635,212,6.2,3787494637,213,1.3,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461367003,49,1,1,4,27,ears40cp6opsgvhsy0dgyszpd,1,66.1,46.9,2022-09-17T18:05:27.288Z,2022-09-19T08:35:33Z,3787494913,140,68.9,3793419991,178,,3787494917,212,7.8,3787494919,213,5.1,3787494911,56,Center,3787494915,141,36.2,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461367043,50,1,1,4,31,ears40cp6opsgvhsy0dgyszpd,1,67.5,42.3,2022-09-17T18:05:31.049Z,2022-09-19T08:35:45Z,3787495165,212,32.4,3787495161,140,76.4,3787495159,56,Left,3787495169,1,,3787495167,213,1.3,3787495157,155,,3793420049,178,,3787495163,141,87.9,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461367117,51,1,1,4,35,ears40cp6opsgvhsy0dgyszpd,1,81.8,78.8,2022-09-17T18:05:35.441Z,2022-09-19T08:35:54Z,3793420333,178,,3787495583,56,Center,3787495587,141,77.2,3787495591,213,6.2,3787495585,140,95.6,3787495589,212,14.5,,,,,,,8jbjkt4wc1dmqaoxn76mct84q,F. Mambimbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461367127,52,1,1,4,37,ears40cp6opsgvhsy0dgyszpd,0,96,75.7,2022-09-17T18:05:37.259Z,2022-09-19T08:36:00Z,3787495637,141,60.0,3787495639,212,10.8,3787495635,140,94.8,3793420441,178,,3787495633,56,Center,3787495641,213,4.6,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461367157,59,8,1,4,38,ed5nwjz5za3oyi20nxzgqivmx,1,2.3,45.2,2022-09-17T18:05:37.898Z,2022-09-19T08:36:07Z,3787495825,56,Back,3791466017,385,,3793420563,178,,,,,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
