id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist
2457574641,222,4,1,26,26,6g9qrm72224jrk6tkxxxi8a9n,0,59.2,69.6,2022-09-09T18:26:40.217Z,2022-09-11T10:26:17Z,3767343649,233,214,3767343603,13,,3767343613,152,,3767343609,56,Center,3767343615,285,,3767343605,294,,3772688961,178,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457574605,213,43,1,26,28,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-09-09T18:26:41.370Z,2022-09-09T18:26:46Z,3767343353,213,2.2,3767343687,144,1,3767343347,140,34.9,3767343343,3,0,3767343345,56,Back,3767343349,141,33.6,3767343351,212,7.4,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457574761,215,1,1,26,39,b79uipsy57y1jqpy07h4i5ovk,0,41,38.6,2022-09-09T18:26:52.498Z,2022-09-11T10:26:20Z,3767344327,1,,3767344321,141,76.9,3767344311,5,,3767344317,56,Center,3767344315,152,,3767344319,140,80.6,3767344325,213,0.6,3767344323,212,49.1,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,3772689069,178,,3767344313,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457574773,223,8,1,26,42,6g9qrm72224jrk6tkxxxi8a9n,1,19.8,23.7,2022-09-09T18:26:55.704Z,2022-09-11T10:26:28Z,3772689345,178,,3767344387,15,,3769082079,385,,3767344373,56,Back,,,,,,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457574899,216,5,1,26,44,b79uipsy57y1jqpy07h4i5ovk,1,88.8,101.5,2022-09-09T18:26:58.117Z,2022-09-11T10:26:25Z,3767345017,56,Left,3767345019,347,,3767345021,233,224,,,,,,,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457574799,224,5,1,26,44,6g9qrm72224jrk6tkxxxi8a9n,0,11.2,-1.5,2022-09-09T18:26:58.117Z,2022-09-11T10:26:25Z,3767344513,56,Back,3767344515,347,,3767345037,233,216,,,,,,,,,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575023,218,1,1,26,59,b79uipsy57y1jqpy07h4i5ovk,1,88,100,2022-09-09T18:27:12.938Z,2022-09-11T10:26:33Z,3767345581,140,87.6,3767345587,213,4.7,3767345577,107,,3767345583,141,84.7,3767345585,212,11.1,3767345579,56,Left,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575041,219,1,1,27,1,b79uipsy57y1jqpy07h4i5ovk,1,84.8,84.1,2022-09-09T18:27:15.165Z,2022-09-11T10:26:40Z,3767345683,141,96.0,3767345685,212,10.0,3767345679,56,Left,3772689743,178,,3767345681,140,79.2,3767345687,213,2.2,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575063,220,1,1,27,2,b79uipsy57y1jqpy07h4i5ovk,1,70.1,93.3,2022-09-09T18:27:15.657Z,2022-09-11T10:26:46Z,3767345837,56,Center,3767345845,213,4.2,3767345843,212,12.1,3772689939,178,,3767345841,141,77.9,3767345839,140,64.3,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575089,221,1,1,27,5,b79uipsy57y1jqpy07h4i5ovk,0,64.7,77.6,2022-09-09T18:27:18.969Z,2022-09-11T10:26:48Z,3767346001,1,,3767345989,155,,3767345991,56,Center,3767345997,212,33.5,3772690005,178,,3767345993,140,86.4,3767345995,141,41.5,3767345999,213,5.5,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575131,226,4,1,27,7,6g9qrm72224jrk6tkxxxi8a9n,1,13.8,58.3,2022-09-09T18:27:20.899Z,2022-09-11T10:26:52Z,3767346323,233,222,3767346177,13,,3767346187,56,Back,3767346183,294,,3767346189,152,,3767346191,285,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575147,222,4,1,27,7,b79uipsy57y1jqpy07h4i5ovk,0,86.2,41.7,2022-09-09T18:27:20.900Z,2022-09-11T10:26:51Z,3767346275,152,,3767346269,13,,3767346273,56,Center,3772690153,178,,3767346329,233,226,3767346277,286,,3767346271,294,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575479,227,1,1,27,30,6g9qrm72224jrk6tkxxxi8a9n,0,12.4,62.1,2022-09-09T18:27:43.945Z,2022-09-11T10:26:56Z,3767348095,140,72.9,3767348099,141,41.0,3767348101,212,65.1,3767348107,1,,3767348087,152,,3772690237,178,,3767348083,157,,3767348079,5,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,3767348091,56,Center,3767348105,213,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575503,223,1,1,27,35,b79uipsy57y1jqpy07h4i5ovk,1,27.4,54.3,2022-09-09T18:27:48.858Z,2022-09-11T10:27:04Z,3767348229,3,,3767348231,56,Back,3767348237,212,8.1,3767348233,140,35.0,3772690439,178,,3767348239,213,0.2,3767348235,141,56.3,,,,aq8emkcjejbav0fys17iqv2ll,J. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575515,224,1,1,27,36,b79uipsy57y1jqpy07h4i5ovk,0,35,56.3,2022-09-09T18:27:49.850Z,2022-09-11T10:27:08Z,3767348293,213,1.3,3767348287,140,38.5,3767348283,3,,3767348285,56,Back,3772690517,178,,3767348289,141,73.6,3767348291,212,12.3,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575531,228,1,1,27,38,6g9qrm72224jrk6tkxxxi8a9n,0,57.1,25.5,2022-09-09T18:27:51.407Z,2022-09-11T10:27:10Z,3767348377,56,Center,3767348393,213,0.3,3767348375,3,,3767348379,140,64.8,3767348389,212,8.6,3772690583,388,,3767348383,141,29.8,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575581,225,1,1,27,39,b79uipsy57y1jqpy07h4i5ovk,1,30.2,77.5,2022-09-09T18:27:53.007Z,2022-09-11T10:27:13Z,3772690697,178,,3767348593,56,Left,3767348601,213,0.4,3767348599,212,30.0,3767348595,140,56.0,3767348591,155,,3767348597,141,96.6,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575585,226,1,1,27,42,b79uipsy57y1jqpy07h4i5ovk,0,56,96.6,2022-09-09T18:27:55.498Z,2022-09-11T10:29:39Z,3767348683,236,,3767348617,56,Left,3767348685,233,229,3767348689,286,,3767348625,213,5.8,3767348623,212,1.4,3767348621,141,95.6,3767348619,140,57.2,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,3772695385,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575589,229,74,1,27,42,6g9qrm72224jrk6tkxxxi8a9n,1,43.2,5.6,2022-09-09T18:27:55.665Z,2022-09-11T10:29:41Z,3767348719,233,226,3767348641,285,,3767348639,56,Back,3772695425,178,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575813,227,5,1,27,43,b79uipsy57y1jqpy07h4i5ovk,1,56.7,101.8,2022-09-09T18:27:56.504Z,2022-09-11T10:30:00Z,3767349857,56,Left,3767349859,347,,3767349883,233,230,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575607,230,5,1,27,43,6g9qrm72224jrk6tkxxxi8a9n,0,43.3,-1.8,2022-09-09T18:27:56.504Z,2022-09-11T10:30:01Z,3767348743,56,Back,3767348747,347,,3767349909,233,227,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575851,228,1,1,27,59,b79uipsy57y1jqpy07h4i5ovk,0,59.3,100,2022-09-09T18:28:12.932Z,2022-09-11T10:30:02Z,3767350055,140,76.0,3767350059,212,21.2,3767350053,56,Left,3767350057,141,84.2,3767350051,107,,3767350061,213,5.7,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575869,231,1,1,28,2,6g9qrm72224jrk6tkxxxi8a9n,1,14.8,12.2,2022-09-09T18:28:15.309Z,2022-09-11T10:30:15Z,3767350173,3,,3767350183,213,0.1,3767350179,141,14.7,3767350175,56,Back,3772696187,388,,3767350177,140,26.3,3767350181,212,12.2,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575877,232,44,1,28,3,6g9qrm72224jrk6tkxxxi8a9n,1,26.2,15.8,2022-09-09T18:28:16.299Z,2022-09-12T10:41:01Z,3767350235,233,229,3767350199,56,Back,3767350209,285,,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575867,229,44,1,28,3,b79uipsy57y1jqpy07h4i5ovk,0,73.8,84.2,2022-09-09T18:28:16.300Z,2022-09-11T10:33:59Z,3767350247,233,232,3767350157,286,,3767350155,56,Left,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575889,233,1,1,28,3,6g9qrm72224jrk6tkxxxi8a9n,0,26.3,14.7,2022-09-09T18:28:16.428Z,2022-09-12T10:41:01Z,3767350277,3,,3767350287,213,2.4,3767350281,140,21.1,3767350279,56,Back,3767350285,212,7.2,3767350283,141,21.5,3772705323,388,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575901,230,1,1,28,4,b79uipsy57y1jqpy07h4i5ovk,1,75.3,82.7,2022-09-09T18:28:17.517Z,2022-09-11T10:34:11Z,3767350347,212,6.4,3767350341,56,Left,3767350343,140,69.5,3772705793,178,,3767350349,213,2.8,3767350345,141,85.6,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575925,234,4,1,28,5,6g9qrm72224jrk6tkxxxi8a9n,1,28,18.6,2022-09-09T18:28:18.924Z,2022-09-11T10:34:17Z,3767350543,233,232,3767350465,10,,3767350471,285,,3767350469,152,,3767350467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575933,232,4,1,28,5,b79uipsy57y1jqpy07h4i5ovk,0,72,81.4,2022-09-09T18:28:18.925Z,2022-09-11T10:34:17Z,3772706037,178,,3767350507,152,,3767350559,233,234,3767350505,56,Left,3767350509,286,,3767350503,10,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575905,231,43,1,28,6,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-09-09T18:28:19.769Z,2022-09-09T18:28:24Z,3767350581,144,61,3767350353,56,Left,,,,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575953,235,1,1,28,9,6g9qrm72224jrk6tkxxxi8a9n,1,29.1,31,2022-09-09T18:28:23.133Z,2022-09-11T10:36:03Z,3767350625,152,,3767350629,140,24.1,3767350623,5,,3772707913,178,,3767350631,141,51.6,3767350627,56,Back,3767350633,212,15.0,3767350635,213,1.9,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457575995,236,1,1,28,12,6g9qrm72224jrk6tkxxxi8a9n,1,24.1,51.6,2022-09-09T18:28:25.325Z,2022-09-11T10:36:07Z,3767350835,212,20.5,3767350833,141,81.7,3772709913,178,,3767350837,213,1.5,3767350831,140,25.6,3767350829,56,Back,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457576005,237,1,1,28,15,6g9qrm72224jrk6tkxxxi8a9n,0,30.3,90.3,2022-09-09T18:28:28.937Z,2022-09-11T10:36:11Z,3767350893,212,7.7,3767350887,56,Back,3767350895,213,0.0,3767350891,141,90.5,3772710091,178,,3767350889,140,37.6,3767350885,155,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457576011,233,8,1,28,15,b79uipsy57y1jqpy07h4i5ovk,1,65.1,7.1,2022-09-09T18:28:28.942Z,2022-09-11T10:36:13Z,3769093437,385,,3767350911,56,Right,3772710191,178,,,,,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457576029,234,5,1,28,17,b79uipsy57y1jqpy07h4i5ovk,0,66.4,-2,2022-09-09T18:28:30.297Z,2022-09-11T10:36:16Z,3767350987,56,Right,3767350989,347,,3767351483,233,238,,,,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457576107,238,5,1,28,17,6g9qrm72224jrk6tkxxxi8a9n,1,33.6,102,2022-09-09T18:28:30.297Z,2022-09-11T10:36:16Z,3767351439,347,,3767351447,233,234,3767351437,56,Back,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457576133,239,1,1,28,24,6g9qrm72224jrk6tkxxxi8a9n,1,23.1,100,2022-09-09T18:28:37.795Z,2022-09-11T10:36:40Z,3767351599,213,3.9,3767351601,1,,3767351595,141,73.5,3767351593,140,5.4,3767351589,107,,3767351597,212,26.9,3767351591,56,Back,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457576163,240,1,1,28,27,6g9qrm72224jrk6tkxxxi8a9n,1,5.5,76.1,2022-09-09T18:28:40.721Z,2022-09-11T10:36:49Z,3767351751,141,95.9,3767351749,140,14.4,3767351747,56,Back,3767351755,213,1.0,3767351753,212,16.4,3772711501,178,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457576181,241,1,1,28,30,6g9qrm72224jrk6tkxxxi8a9n,0,10.3,95.7,2022-09-09T18:28:43.513Z,2022-09-11T10:36:53Z,3767351847,56,Back,3767351859,213,5.7,3767351855,212,37.2,3767351863,1,,3772711803,178,,3767351851,141,67.6,3767351845,155,,3767351849,140,40.7,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457576211,235,1,1,28,32,b79uipsy57y1jqpy07h4i5ovk,1,61,35.5,2022-09-09T18:28:45.465Z,2022-09-11T10:36:58Z,3772712025,178,,3767352035,140,71.1,3767352039,212,18.9,3767352041,213,1.0,3767352033,56,Center,3767352037,141,58.5,3767352031,155,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457576215,236,49,1,28,33,b79uipsy57y1jqpy07h4i5ovk,1,72.1,60.8,2022-09-09T18:28:47.258Z,2022-09-11T10:37:00Z,,,,,,,,,,,,,,,,,,,,,,,,,4cyftx5l62gw3ijl29y7t51pl,S. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457576277,237,1,1,28,35,b79uipsy57y1jqpy07h4i5ovk,1,64.5,66,2022-09-09T18:28:48.312Z,2022-09-11T10:37:03Z,3767352369,140,44.6,3772712151,178,,3767352375,213,3.4,3767352373,212,21.5,3767352371,141,58.5,3767352367,56,Back,,,,,,,4cyftx5l62gw3ijl29y7t51pl,S. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457576293,238,1,1,28,37,b79uipsy57y1jqpy07h4i5ovk,1,43.6,57.3,2022-09-09T18:28:51.161Z,2022-09-11T10:37:06Z,3767352455,141,26.4,3767352459,213,4.7,3767352453,140,43.3,3772712227,178,,3767352451,56,Back,3767352457,212,21.0,,,,,,,aq8emkcjejbav0fys17iqv2ll,J. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457576315,239,1,1,28,40,b79uipsy57y1jqpy07h4i5ovk,1,43.7,25.8,2022-09-09T18:28:53.961Z,2022-09-11T10:37:10Z,3767352581,141,13.4,3767352577,56,Back,3772712393,178,,3767352585,213,4.0,3767352579,140,37.3,3767352583,212,10.8,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457576377,240,1,1,28,43,b79uipsy57y1jqpy07h4i5ovk,1,37.3,13.4,2022-09-09T18:28:56.517Z,2022-09-11T10:37:13Z,3767352895,56,Back,3767352913,213,2.6,3772712491,178,,3767352905,141,33.4,3767352909,212,25.8,3767352901,140,16.4,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457576449,241,1,1,28,51,b79uipsy57y1jqpy07h4i5ovk,0,24.8,38.9,2022-09-09T18:29:04.439Z,2022-09-11T10:37:20Z,3772712889,178,,3767353343,141,75.7,3767353345,212,49.0,3767353349,1,,3767353337,155,,3767353339,56,Center,3767353341,140,64.9,3767353347,213,0.5,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457576457,242,49,1,28,54,6g9qrm72224jrk6tkxxxi8a9n,1,32.1,28.5,2022-09-09T18:29:07.842Z,2022-09-11T10:37:23Z,,,,,,,,,,,,,,,,,,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457576493,243,1,1,28,54,6g9qrm72224jrk6tkxxxi8a9n,0,32.1,28.5,2022-09-09T18:29:07.897Z,2022-09-11T10:37:30Z,3767353537,56,Center,3767353545,213,0.0,3767353543,212,31.3,3772713263,178,,3767353547,1,,3767353541,141,29.1,3767353539,140,61.9,3767353535,157,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457576543,242,1,1,28,57,b79uipsy57y1jqpy07h4i5ovk,1,36.7,65.8,2022-09-09T18:29:10.497Z,2022-09-11T10:37:36Z,3767353793,3,,3767353801,212,30.6,3767353799,141,89.1,3767353795,56,Left,3772713589,178,,3767353797,140,61.6,3767353803,213,0.5,,,,aq8emkcjejbav0fys17iqv2ll,J. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457576615,244,4,1,29,1,b79uipsy57y1jqpy07h4i5ovk,1,65.1,93.8,2022-09-09T18:29:14.457Z,2022-09-11T10:37:49Z,3767354153,152,,3767354149,294,,3767354157,286,,3767354151,56,Left,3767354147,13,,3767354165,233,244,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457576603,244,4,1,29,1,6g9qrm72224jrk6tkxxxi8a9n,0,34.9,6.2,2022-09-09T18:29:14.458Z,2022-09-11T10:37:49Z,3767354105,294,,3767354109,152,,3772714153,178,,3767354103,13,,3767354107,56,Back,3767354111,285,,3767354207,233,244,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457576611,243,43,1,29,1,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-09-09T18:29:14.857Z,2022-09-09T18:29:20Z,3767354133,286,0,3767354131,56,Left,3767354289,144,44,,,,,,,,,,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457577177,245,1,1,29,51,b79uipsy57y1jqpy07h4i5ovk,0,65.5,91.1,2022-09-09T18:30:05.265Z,2022-09-11T10:37:51Z,3772714317,178,,3767357307,141,55.2,3767357301,152,,3767357295,2,,3767357299,155,,3767357313,1,,3769099161,223,,3769099163,20,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,3767357311,213,5.5,3767357297,5,,3767357305,140,3767357309,212,90.9,36.2,3767357303,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2457577197,245,12,1,29,53,6g9qrm72224jrk6tkxxxi8a9n,1,10.3,43.6,2022-09-09T18:30:07.289Z,2022-09-11T10:37:55Z,3767357419,212,16.4,3767357415,140,22.8,3767357445,15,,3767357413,56,Back,3767357421,213,5.6,3767357417,141,29.1,3772714389,388,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457577219,246,49,1,29,55,6g9qrm72224jrk6tkxxxi8a9n,1,23.9,25.8,2022-09-09T18:30:08.858Z,2022-09-11T10:37:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457907623,807,3,1,29,59,6g9qrm72224jrk6tkxxxi8a9n,0,35.5,12.7,2022-09-09T18:30:12.568Z,2022-09-11T10:38:12Z,3772714665,178,,3769100097,286,,3769100095,56,Back,3769100099,465,,3769100101,467,dtglxu78mwbkvog0jnusmdc5x,,,,,,,,,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459147261,1102,43,1,29,59,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-09-09T18:30:12.574Z,2022-09-12T06:59:23Z,3775756387,144,82,3775756123,178,0,,,,,,,,,,,,,,,,,,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457577279,247,4,1,29,59,6g9qrm72224jrk6tkxxxi8a9n,1,33.7,12.3,2022-09-09T18:30:13.271Z,2022-09-11T10:38:17Z,3767358251,233,246,3767357837,152,,3767358181,294,,3767358255,286,,3767357835,56,Back,3767357833,13,,,,,,,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457577311,246,4,1,29,59,b79uipsy57y1jqpy07h4i5ovk,0,66.3,87.7,2022-09-09T18:30:13.272Z,2022-09-11T10:38:17Z,3767357997,152,,3767357991,13,,3767358071,233,247,3767357995,56,Left,3767357999,285,,3767357993,294,,3772576383,178,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457577601,248,1,1,30,15,6g9qrm72224jrk6tkxxxi8a9n,1,40,18,2022-09-09T18:30:29.198Z,2022-09-11T09:09:42Z,3767359643,56,Back,3767359649,212,14.1,3767359645,140,34.4,3767359651,213,2.0,3767359639,5,,3772576859,178,,3767455229,189,,3767359647,141,36.9,8ozlo6qrdavr86guhclwvh84q,B. Plat,,3767359641,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457577623,249,1,1,30,16,6g9qrm72224jrk6tkxxxi8a9n,1,34.4,36.9,2022-09-09T18:30:29.907Z,2022-09-11T09:09:23Z,3767455321,189,,3767359801,56,Back,3767359817,141,70.0,3767359821,213,1.3,3767359803,140,41.2,3772576997,178,,3767359819,212,23.6,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457577629,250,1,1,30,21,6g9qrm72224jrk6tkxxxi8a9n,1,41.2,70,2022-09-09T18:30:35.146Z,2022-09-11T09:11:35Z,3767455381,189,,3767359861,213,0.7,3767359849,56,Left,3767359851,140,54.0,3772577709,178,,3767359859,212,17.4,3767359855,141,86.2,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457577637,251,1,1,30,21,6g9qrm72224jrk6tkxxxi8a9n,1,54,86.2,2022-09-09T18:30:35.215Z,2022-09-11T09:11:22Z,3772577831,178,,3767359903,213,3.8,3767359899,141,72.4,3767359895,56,Back,3767359901,212,14.6,3767359897,140,43.4,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
