id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2485555415,26,1,1,2,0,bqbbqm98ud8obe45ds9ohgyrd,1,42.4,55.1,2022-11-13T19:48:07.786Z,2022-11-14T01:49:31Z,3915492611,213,4.4,3915492609,212,15.6,3915492607,141,33.1,3915492603,56,Back,3916053877,178,,3915492605,140,38.2,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555429,27,1,1,2,4,bqbbqm98ud8obe45ds9ohgyrd,1,40.7,31.1,2022-11-13T19:48:11.634Z,2022-11-14T01:49:39Z,3915492715,141,5.8,3915492713,140,51.5,3916054039,178,,3915492711,56,Right,3915492717,212,20.6,3915492719,213,5.3,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555447,28,1,1,2,6,bqbbqm98ud8obe45ds9ohgyrd,1,46.4,8.3,2022-11-13T19:48:14.017Z,2022-11-14T01:49:42Z,3915492887,140,28.5,3915492889,141,25.4,3916054117,178,,3915492893,213,2.6,3915492891,212,22.1,3915492885,56,Back,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555507,29,1,1,2,10,bqbbqm98ud8obe45ds9ohgyrd,1,30,22.7,2022-11-13T19:48:17.643Z,2022-11-14T01:49:46Z,3915493357,213,1.7,3915493349,56,Back,3915493355,212,25.3,3915493351,140,26.8,3915493353,141,59.6,3916054179,178,,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555531,30,1,1,2,17,bqbbqm98ud8obe45ds9ohgyrd,1,27.2,60.3,2022-11-13T19:48:24.657Z,2022-11-14T01:49:52Z,3916054269,178,,3915493519,212,28.1,3915493517,141,19.4,3915493521,213,4.9,3915493513,56,Back,3915493515,140,31.0,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555577,31,1,1,2,20,bqbbqm98ud8obe45ds9ohgyrd,1,32.5,16.3,2022-11-13T19:48:28.265Z,2022-11-14T01:49:56Z,3915493793,1,,3915493791,213,0.9,3915493785,140,69.0,3915493787,141,89.4,3916054325,178,,3915493789,212,62.8,3915493779,155,,3915493781,196,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,3915493783,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555615,32,1,1,2,26,bqbbqm98ud8obe45ds9ohgyrd,0,74.6,89,2022-11-13T19:48:33.871Z,2022-11-14T01:50:00Z,3915494023,141,38.8,3915494021,140,100.0,3916054399,178,,3915494015,2,,3915494027,213,5.4,3915911645,224,,3915494029,1,,3915494019,56,Center,555z9bynvux7oruirg67r8i51,F. Kostić,3915494141,345,,3915494017,155,3915494025,212,43.6,3915911647,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555607,30,5,1,2,28,btcy9nra9ak4m22ovr2ia6m5v,1,-0.8,57.3,2022-11-13T19:48:35.924Z,2022-11-14T01:50:04Z,3915494087,233,33,3915493983,346,,3915493981,56,Back,,,,,,,,,,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555619,33,5,1,2,28,bqbbqm98ud8obe45ds9ohgyrd,0,100.8,42.7,2022-11-13T19:48:35.924Z,2022-11-14T01:50:04Z,3915494097,233,30,3915494037,56,Center,3915494039,346,,,,,,,,,,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555801,31,1,1,2,42,btcy9nra9ak4m22ovr2ia6m5v,1,3.8,58.7,2022-11-13T19:48:49.946Z,2022-11-14T03:01:22Z,3915495069,212,5.5,3915495057,56,Back,3915495071,213,4.7,3915495065,141,50.6,3915495061,140,3.6,3915495055,124,,3915495075,237,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555831,32,1,1,2,48,btcy9nra9ak4m22ovr2ia6m5v,1,6.6,49.7,2022-11-13T19:48:55.696Z,2022-11-14T01:50:14Z,3915495219,141,53.7,3915495221,212,14.5,3915495217,140,20.2,3915495223,213,0.2,3915495215,56,Back,3916054593,178,,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555859,33,1,1,2,49,btcy9nra9ak4m22ovr2ia6m5v,1,20.2,53.7,2022-11-13T19:48:56.872Z,2022-11-14T01:50:18Z,3915497391,156,,3915495347,140,13.3,3915495349,141,90.3,3916054623,178,,3915495345,56,Back,3915495353,213,1.9,3915495351,212,25.9,,,,7y5qwgl0xu7btfd7yxgeb2gut,T. Bašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555883,34,1,1,2,52,btcy9nra9ak4m22ovr2ia6m5v,1,13.3,90.3,2022-11-13T19:49:00.251Z,2022-11-14T01:50:28Z,3915495473,140,21.9,3915495471,56,Back,3915495475,141,94.2,3916054745,178,,3915495477,212,9.4,3915495479,213,0.3,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555887,35,1,1,2,53,btcy9nra9ak4m22ovr2ia6m5v,0,19.8,96.9,2022-11-13T19:49:01.062Z,2022-11-14T01:50:32Z,3915495491,141,94.8,3915495493,212,5.7,3915495489,140,25.1,3915495495,213,6.0,3915495487,56,Back,3916054821,178,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555881,34,61,1,2,53,bqbbqm98ud8obe45ds9ohgyrd,1,74.8,9.2,2022-11-13T19:49:01.344Z,2022-11-14T01:50:36Z,3915495469,56,Right,3916054861,178,,,,,,,,,,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555901,35,49,1,2,54,bqbbqm98ud8obe45ds9ohgyrd,1,83.1,11.6,2022-11-13T19:49:02.328Z,2022-11-14T01:50:39Z,,,,,,,,,,,,,,,,,,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555909,36,1,1,2,56,bqbbqm98ud8obe45ds9ohgyrd,0,82.3,9.7,2022-11-13T19:49:03.366Z,2022-11-14T01:50:44Z,3915495607,212,8.2,3915495609,213,2.1,3915495605,141,20.2,3916054991,178,,3915495603,140,78.4,3915495601,56,Right,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555911,36,49,1,2,56,btcy9nra9ak4m22ovr2ia6m5v,1,22.9,82.4,2022-11-13T19:49:03.914Z,2022-11-14T01:50:51Z,,,,,,,,,,,,,,,,,,,,,,,,,7y5qwgl0xu7btfd7yxgeb2gut,T. Bašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555933,37,1,1,2,57,btcy9nra9ak4m22ovr2ia6m5v,1,25.2,80.9,2022-11-13T19:49:05.310Z,2022-11-14T01:50:58Z,3915495735,213,2.6,3915495729,140,16.6,3915495727,56,Back,3916055233,178,,3915495733,212,10.5,3915495731,141,88.7,,,,,,,7y5qwgl0xu7btfd7yxgeb2gut,T. Bašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555945,38,1,1,2,59,btcy9nra9ak4m22ovr2ia6m5v,1,16.6,88.7,2022-11-13T19:49:06.738Z,2022-11-14T01:51:01Z,3915495799,141,75.9,3915495791,56,Back,3915495805,213,4.1,3916055271,178,,3915495803,212,10.8,3915495795,140,10.5,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555961,39,1,1,3,0,btcy9nra9ak4m22ovr2ia6m5v,1,10.1,76,2022-11-13T19:49:07.471Z,2022-11-14T01:51:07Z,3915495925,213,1.7,3916055365,178,,3915495919,140,8.6,3915495923,212,10.9,3915495917,56,Back,3915495921,141,91.8,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555973,40,1,1,3,2,btcy9nra9ak4m22ovr2ia6m5v,0,9.3,94.2,2022-11-13T19:49:09.831Z,2022-11-14T01:51:10Z,3915495995,141,88.8,3915495989,155,,3915495993,140,35.9,3916055419,178,,3915495991,56,Back,3915495997,212,28.2,3915495999,213,6.2,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555999,37,49,1,3,4,bqbbqm98ud8obe45ds9ohgyrd,1,60.8,9.1,2022-11-13T19:49:12.114Z,2022-11-14T01:51:14Z,,,,,,,,,,,,,,,,,,,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556095,38,1,1,3,6,bqbbqm98ud8obe45ds9ohgyrd,1,55.8,6.2,2022-11-13T19:49:14.063Z,2022-11-14T01:51:22Z,3915496741,140,25.0,3915496743,141,34.3,3915496751,1,,3915496745,212,37.6,3915496747,213,2.6,3916055551,178,,3915496739,56,Back,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556137,39,1,1,3,15,bqbbqm98ud8obe45ds9ohgyrd,1,19,48.4,2022-11-13T19:49:22.579Z,2022-11-14T01:51:26Z,3915497003,140,16.4,3915497001,56,Back,3916055607,178,,3915497005,141,68.1,3915497007,212,13.7,3915497009,213,1.8,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556167,40,1,1,3,18,bqbbqm98ud8obe45ds9ohgyrd,1,18.4,68.1,2022-11-13T19:49:25.990Z,2022-11-14T01:51:30Z,3915497177,213,4.1,3915497167,140,5.7,3915497175,212,22.5,3915497163,56,Back,3915497171,141,41.5,3916055655,178,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556243,41,1,1,3,22,bqbbqm98ud8obe45ds9ohgyrd,1,10.4,42.1,2022-11-13T19:49:30.235Z,2022-11-14T01:51:45Z,3915497547,56,Back,3915497549,140,34.9,3915497557,212,43.7,3915497553,141,94.1,3915497545,155,,3915497565,1,,3915497561,213,0.9,3916055677,178,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556303,42,1,1,3,28,bqbbqm98ud8obe45ds9ohgyrd,1,35.7,95.3,2022-11-13T19:49:35.855Z,2022-11-14T01:51:51Z,3915497929,212,11.4,3915497927,141,83.9,3915497931,213,3.9,3915497925,140,27.8,3915497923,56,Back,3916055847,178,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556333,43,1,1,3,34,bqbbqm98ud8obe45ds9ohgyrd,0,30.1,68.6,2022-11-13T19:49:41.517Z,2022-11-14T01:51:55Z,3915498087,213,5.5,3915498089,1,,3915498079,56,Right,3915498081,140,68.7,3916055919,178,,3915498077,155,,3915498083,141,12.4,3915498085,212,55.7,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556355,41,1,1,3,37,btcy9nra9ak4m22ovr2ia6m5v,0,32.8,88.9,2022-11-13T19:49:44.841Z,2022-11-14T01:51:59Z,3916055953,388,,3915498215,56,Back,3915498211,3,,3915498219,141,81.7,3915498221,212,10.8,3915498217,140,42.0,3915498223,213,5.8,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556369,44,1,1,3,39,bqbbqm98ud8obe45ds9ohgyrd,1,62.4,16.7,2022-11-13T19:49:46.578Z,2022-11-14T01:52:09Z,3915498279,56,Right,3915498283,141,8.2,3915498277,3,,3915498281,140,59.4,3915498285,212,6.6,3915498287,213,4.2,3916056143,388,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556387,45,1,1,3,40,bqbbqm98ud8obe45ds9ohgyrd,1,59.4,8.2,2022-11-13T19:49:48.028Z,2022-11-14T01:52:12Z,3915498385,212,18.1,3915498383,141,12.4,3915498381,140,42.4,3915498379,56,Back,3916056185,178,,3915498387,213,3.0,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556411,46,1,1,3,43,bqbbqm98ud8obe45ds9ohgyrd,1,42.4,12.4,2022-11-13T19:49:50.441Z,2022-11-14T01:52:17Z,3916056223,178,,3915498529,213,2.0,3915498527,212,18.5,3915498523,140,34.5,3915498521,56,Back,3915498525,141,36.7,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556429,47,1,1,3,45,bqbbqm98ud8obe45ds9ohgyrd,1,34.9,37.7,2022-11-13T19:49:53.180Z,2022-11-14T01:52:20Z,3915498603,212,19.5,3915498601,141,66.3,3915498605,213,1.7,3915498599,140,33.1,3915498597,56,Back,3916056275,178,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556447,48,1,1,3,47,bqbbqm98ud8obe45ds9ohgyrd,0,32.9,62.7,2022-11-13T19:49:55.296Z,2022-11-14T01:52:23Z,3915498679,140,68.6,3915498681,141,87.8,3915498683,212,41.2,3915498677,56,Left,3915498685,213,0.4,3915498675,155,,3916056333,178,,3915498689,1,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556455,42,12,1,3,50,btcy9nra9ak4m22ovr2ia6m5v,1,36.4,11.1,2022-11-13T19:49:57.663Z,2022-11-14T01:52:28Z,3915498749,56,Back,3915498845,15,,3915498781,167,,3915498757,213,4.9,3915498753,141,0.0,3915498751,140,38.2,3915498755,212,9.1,3916056391,178,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556457,43,5,1,3,52,btcy9nra9ak4m22ovr2ia6m5v,0,36.8,-1.8,2022-11-13T19:49:59.682Z,2022-11-14T01:52:35Z,3915498763,56,Back,3915499235,233,49,3915498765,347,,,,,,,,,,,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556529,49,5,1,3,52,bqbbqm98ud8obe45ds9ohgyrd,1,63.2,101.8,2022-11-13T19:49:59.682Z,2022-11-14T01:52:35Z,3915499227,233,43,3915499217,347,,3915499215,56,Left,,,,,,,,,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556555,50,1,1,3,58,bqbbqm98ud8obe45ds9ohgyrd,1,65.1,100,2022-11-13T19:50:05.773Z,2022-11-14T01:52:54Z,3915499415,56,Left,3915499413,107,,3915499417,140,55.4,3915499421,212,10.9,3915499423,213,3.5,3915499419,141,96.0,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556597,51,1,1,4,1,bqbbqm98ud8obe45ds9ohgyrd,1,46.5,93.6,2022-11-13T19:50:08.703Z,2022-11-14T01:52:58Z,3915499621,141,72.9,3915499617,56,Back,3915499623,212,21.6,3915499619,140,30.9,3915499627,213,3.9,3916056761,178,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556629,52,1,1,4,5,bqbbqm98ud8obe45ds9ohgyrd,1,28.9,72.2,2022-11-13T19:50:13.171Z,2022-11-14T01:53:01Z,3915499831,141,13.3,3915499833,212,48.1,3915499827,56,Right,3916056797,178,,3915499829,140,54.2,3915499835,213,5.3,3915499839,1,,3915499825,155,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556653,53,1,1,4,8,bqbbqm98ud8obe45ds9ohgyrd,0,53.7,13.9,2022-11-13T19:50:15.930Z,2022-11-14T01:53:04Z,3916056845,388,,3915499975,212,29.9,3915499977,213,0.7,3915499973,141,41.0,3915499971,140,76.1,3915499967,3,,3915499969,56,Center,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556655,44,49,1,4,12,btcy9nra9ak4m22ovr2ia6m5v,1,26,59,2022-11-13T19:50:19.799Z,2022-11-14T01:53:11Z,,,,,,,,,,,,,,,,,,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556723,45,1,1,4,12,btcy9nra9ak4m22ovr2ia6m5v,1,25.7,58.8,2022-11-13T19:50:19.807Z,2022-11-14T01:53:15Z,3915500377,212,18.9,3915500379,213,3.3,3916057073,178,,3915500375,141,53.9,3915500371,56,Back,3915500373,140,8.0,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556741,46,1,1,4,22,btcy9nra9ak4m22ovr2ia6m5v,1,12.9,49.3,2022-11-13T19:50:29.506Z,2022-11-14T01:53:20Z,3915500469,212,25.7,3915500467,141,53.4,3915500465,140,37.2,3915500471,213,0.1,3916057149,178,,3915500463,56,Back,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556751,47,1,1,4,23,btcy9nra9ak4m22ovr2ia6m5v,1,37.2,53.1,2022-11-13T19:50:30.987Z,2022-11-14T01:53:29Z,3915500527,56,Back,3915500529,140,31.8,3916057373,178,,3915500535,213,3.9,3915500531,141,44.9,3915500533,212,8.0,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556771,48,1,1,4,26,btcy9nra9ak4m22ovr2ia6m5v,1,32.6,37.9,2022-11-13T19:50:33.449Z,2022-11-14T01:53:34Z,3915500661,140,26.4,3915500663,141,13.4,3915500665,212,17.9,3915500659,56,Back,3916057529,178,,3915500667,213,4.3,,,,,,,7y5qwgl0xu7btfd7yxgeb2gut,T. Bašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556781,49,1,1,4,28,btcy9nra9ak4m22ovr2ia6m5v,1,24.4,10,2022-11-13T19:50:35.401Z,2022-11-14T01:53:38Z,3915500737,212,12.5,3915500739,213,6.1,3915500733,141,7.3,3916057609,178,,3915500729,140,36.2,3915500727,56,Back,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556795,50,1,1,4,29,btcy9nra9ak4m22ovr2ia6m5v,1,38.2,5.8,2022-11-13T19:50:36.663Z,2022-11-14T01:53:43Z,3915500809,140,33.6,3915500815,213,2.1,3915500807,56,Back,3915500813,212,10.1,3915500811,141,18.8,3916057795,178,,,,,,,,6eb3jpi6t6z2ergmgzcpckdpm,L. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556799,51,61,1,4,30,btcy9nra9ak4m22ovr2ia6m5v,0,32.8,16.5,2022-11-13T19:50:37.667Z,2022-11-14T01:53:51Z,3916057907,178,,3915500833,56,Back,,,,,,,,,,,,,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556809,54,49,1,4,32,bqbbqm98ud8obe45ds9ohgyrd,1,67.8,66.9,2022-11-13T19:50:39.429Z,2022-11-14T01:53:56Z,,,,,,,,,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556841,55,1,1,4,32,bqbbqm98ud8obe45ds9ohgyrd,1,61.7,72.8,2022-11-13T19:50:40.217Z,2022-11-14T01:54:00Z,3915501105,213,0.3,3915501103,212,13.3,3915501101,141,79.3,3916058015,178,,3915501097,56,Left,3915501099,140,73.6,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556847,56,1,1,4,35,bqbbqm98ud8obe45ds9ohgyrd,0,83.5,72.6,2022-11-13T19:50:42.833Z,2022-11-14T01:54:05Z,3915501141,140,88.0,3915501143,141,68.8,3916058075,178,,3915501145,212,5.4,3915501147,213,5.8,3915501139,56,Center,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485557115,58,61,1,4,35,btcy9nra9ak4m22ovr2ia6m5v,1,13.4,28.9,2022-11-13T19:50:43.006Z,2022-11-14T01:54:32Z,3916058185,178,,3916058373,21,,3915502813,56,Back,,,,,,,,,,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556867,52,1,1,4,36,btcy9nra9ak4m22ovr2ia6m5v,1,11,27.2,2022-11-13T19:50:43.507Z,2022-11-14T01:54:36Z,3915501225,140,14.7,3915501223,56,Back,3915501227,141,23.9,3915501229,212,4.5,3915501231,213,5.8,3916058419,178,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556871,53,49,1,4,37,btcy9nra9ak4m22ovr2ia6m5v,1,15.8,24.2,2022-11-13T19:50:44.723Z,2022-11-14T01:54:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556905,54,1,1,4,38,btcy9nra9ak4m22ovr2ia6m5v,1,19.7,15.1,2022-11-13T19:50:46.066Z,2022-11-14T01:54:45Z,3915501457,56,Back,3916058509,178,,3915501459,140,30.5,3915501465,213,0.3,3915501461,141,20.2,3915501463,212,11.9,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556945,55,1,1,4,39,btcy9nra9ak4m22ovr2ia6m5v,1,31.2,19.4,2022-11-13T19:50:47.201Z,2022-11-14T01:54:51Z,3915501713,212,8.9,3915501711,141,7.9,3915501709,140,27.2,3915501715,213,4.2,3915501707,56,Back,3916058599,178,,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556951,56,3,1,4,48,btcy9nra9ak4m22ovr2ia6m5v,0,63.2,7.9,2022-11-13T19:50:55.527Z,2022-11-14T01:54:58Z,3915501819,233,57,3915501727,56,Right,3916058657,178,,3915501729,286,,3915916519,465,,,,,,,,,,,6eb3jpi6t6z2ergmgzcpckdpm,L. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556967,57,7,1,4,48,bqbbqm98ud8obe45ds9ohgyrd,1,36.8,92.1,2022-11-13T19:50:55.600Z,2022-11-14T01:55:11Z,3915916529,383,,3915501803,285,,3915501801,56,Back,3915501813,233,56,3916058789,178,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556977,58,1,1,4,49,bqbbqm98ud8obe45ds9ohgyrd,1,34.9,97.7,2022-11-13T19:50:57.183Z,2022-11-14T01:55:17Z,3915501853,141,95.2,3916058879,178,,3915501857,212,6.5,3915501859,213,6.0,3915501849,140,40.9,3915501847,56,Back,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485556985,59,49,1,4,50,bqbbqm98ud8obe45ds9ohgyrd,1,38.3,90.3,2022-11-13T19:50:58.091Z,2022-11-14T01:55:26Z,,,,,,,,,,,,,,,,,,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485557051,60,1,1,4,52,bqbbqm98ud8obe45ds9ohgyrd,1,42.2,89.8,2022-11-13T19:50:59.759Z,2022-11-14T01:55:36Z,3915502267,212,14.9,3916059041,178,,3915502269,213,0.1,3915502265,141,92.3,3915502865,210,13,3915502263,140,56.3,3915502261,56,Left,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
