id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2512833703,226,1,1,34,48,49rkyo4do8uwj06geomw0xr4i,1,38.6,5.8,2023-02-26T14:35:29.910Z,2023-02-27T00:19:38Z,4059193881,140,29.4,4059193887,213,2.4,4059193885,212,12.8,4059193883,141,18.2,4060983063,178,,4059193879,56,Back,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512833783,227,1,1,34,51,49rkyo4do8uwj06geomw0xr4i,1,26.8,21.1,2023-02-26T14:35:32.799Z,2023-02-27T00:19:41Z,4059194253,213,2.5,4059194245,56,Back,4060983139,178,,4059194249,141,43.9,4059194247,140,8.2,4059194251,212,24.9,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512833843,228,1,1,34,54,49rkyo4do8uwj06geomw0xr4i,1,9.3,46,2023-02-26T14:35:35.863Z,2023-02-27T00:19:44Z,4059194545,212,22.0,4059194543,141,77.1,4059194539,56,Back,4059194541,140,15.1,4059194547,213,1.3,4060983167,178,,,,,,,,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512833891,229,1,1,34,57,49rkyo4do8uwj06geomw0xr4i,1,15.7,77.6,2023-02-26T14:35:38.669Z,2023-02-27T00:19:49Z,4060983271,178,,4059194843,213,0.9,4059194839,141,96.9,4059194837,140,26.4,4059194841,212,17.3,4059194835,56,Back,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512833979,230,1,1,34,59,49rkyo4do8uwj06geomw0xr4i,0,26.1,96.9,2023-02-26T14:35:40.580Z,2023-02-27T00:19:53Z,4059195335,212,12.8,4059195333,141,79.8,4059195329,56,Back,4059195337,213,5.2,4059195331,140,31.3,4060983333,178,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512833989,231,4,1,35,1,49rkyo4do8uwj06geomw0xr4i,1,33.6,73.4,2023-02-26T14:35:42.977Z,2023-02-27T00:20:01Z,4059195377,56,Back,4059195563,286,,4059195379,152,,4059195559,233,255,4059195375,295,,4059195373,13,,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512834011,255,4,1,35,1,67z1gqyiuzpmmb15q5fy7ntc4,0,66.4,26.6,2023-02-26T14:35:42.978Z,2023-02-27T00:20:01Z,4060983513,178,,4059214303,295,,4059195495,285,,4059195489,56,Center,4059195487,13,,4059195595,233,231,4059195491,152,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512834267,232,1,1,35,11,49rkyo4do8uwj06geomw0xr4i,1,32.8,78,2023-02-26T14:35:52.278Z,2023-02-27T00:20:05Z,4059196699,140,13.7,4059196697,56,Back,4059196701,141,58.7,4059196693,5,,4060983623,178,,4059196695,152,,4059196705,213,3.7,4059196703,212,24.0,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512834337,233,1,1,35,18,49rkyo4do8uwj06geomw0xr4i,1,13.4,53.4,2023-02-26T14:35:59.334Z,2023-02-27T00:20:08Z,4059197029,140,18.6,4059197027,56,Back,4059197035,213,5.0,4059197033,212,22.6,4060983707,178,,4059197031,141,21.1,,,,,,,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512834389,234,1,1,35,21,49rkyo4do8uwj06geomw0xr4i,1,24.7,14,2023-02-26T14:36:03.146Z,2023-02-27T00:20:14Z,4060983829,178,,4059197301,141,12.1,4059197297,56,Back,4059197299,140,39.0,4059197303,212,15.1,4059197305,213,6.2,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512834413,235,4,1,35,24,49rkyo4do8uwj06geomw0xr4i,1,40.6,11.6,2023-02-26T14:36:05.736Z,2023-02-27T00:20:19Z,4059197919,13,,4059197921,152,,4059206953,233,256,4059197399,56,Back,4059197925,286,,4059197923,265,,,,,,,,drljavudmjvyj9mvyzq7gz2s5,G. Kastanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512834523,256,4,1,35,24,67z1gqyiuzpmmb15q5fy7ntc4,0,59.4,88.4,2023-02-26T14:36:05.737Z,2023-02-27T00:20:19Z,4060983927,178,,4059207023,233,235,4059197953,265,,4059197955,285,,4059197949,56,Left,4059197947,13,,4059197951,152,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512834695,236,1,1,35,33,49rkyo4do8uwj06geomw0xr4i,1,39.3,11,2023-02-26T14:36:15.113Z,2023-02-27T00:20:22Z,4059198743,56,Back,4059198745,140,31.2,4059198739,5,,4059198749,212,22.3,4060984027,178,,4059198751,213,2.0,4059198747,141,41.3,4059198741,152,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512834725,237,1,1,35,37,49rkyo4do8uwj06geomw0xr4i,0,32.2,40.7,2023-02-26T14:36:19.088Z,2023-02-27T00:20:26Z,4059198887,56,Back,4059198889,140,36.6,4059198891,141,60.0,4059198895,213,1.2,4059198893,212,13.9,4060984083,178,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512834769,257,49,1,35,39,67z1gqyiuzpmmb15q5fy7ntc4,1,65.7,43.3,2023-02-26T14:36:20.387Z,2023-02-27T00:20:30Z,,,,,,,,,,,,,,,,,,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512834855,258,4,1,35,41,67z1gqyiuzpmmb15q5fy7ntc4,1,73.4,53.4,2023-02-26T14:36:22.889Z,2023-02-27T00:20:37Z,4059199539,286,,4059199531,13,,4059199537,265,,4059199533,56,Center,4059199611,233,238,4059199535,152,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512834859,238,4,1,35,41,49rkyo4do8uwj06geomw0xr4i,0,26.6,46.6,2023-02-26T14:36:22.890Z,2023-02-27T00:20:37Z,4059199555,56,Back,4059199553,13,,4059199561,285,,4059199651,233,258,4059199557,152,,4059199559,265,,4060984295,178,,,,,2zgjwhl5i4lya4hh7xed1jefp,D. Črnigoj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512835079,239,17,1,35,45,49rkyo4do8uwj06geomw0xr4i,1,0,0,2023-02-26T14:36:26.576Z,2023-02-27T00:20:40Z,4059200535,13,243,4059200531,31,,4059200533,393,,,,,,,,,,,,,,,,,2zgjwhl5i4lya4hh7xed1jefp,D. Črnigoj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512836409,259,15,1,36,59,67z1gqyiuzpmmb15q5fy7ntc4,1,73.5,54.8,2023-02-26T14:37:40.759Z,2023-02-27T00:20:45Z,4059209365,231,48.7,4059209357,458,,4059209361,147,52.7,4059209355,103,19,4059209363,230,99.4,4059208939,20,,4059208943,82,,4059208201,26,,64z85woxiowxzod5e0g0x77x1,S. Sensi,4059209359,146,86.4,4059209001,233,240,4059208207,56,4060188897,78,,4060984411,178,,,Center,4059209353,102,50.5,4059208205,18,,,,,,,,,,,,,,,,,,,,,,
2512836415,240,10,1,36,59,49rkyo4do8uwj06geomw0xr4i,1,12.5,46.7,2023-02-26T14:37:41.123Z,2023-02-27T00:21:28Z,4060985227,388,,4060985229,15,,4059209033,233,259,4059208233,94,,4059208235,56,Back,4059210939,239,,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512836691,243,61,1,36,59,49rkyo4do8uwj06geomw0xr4i,1,11.8,44.7,2023-02-26T14:37:41.140Z,2023-02-27T00:21:42Z,4060985381,21,,4060985383,388,,4059209681,56,Back,,,,,,,,,,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512836469,260,15,1,37,1,67z1gqyiuzpmmb15q5fy7ntc4,1,85,41.7,2023-02-26T14:37:42.884Z,2023-02-27T00:21:46Z,4059210763,458,,4059209951,82,,4059208541,17,,4059209947,72,,4059210759,108,,4060985447,178,,4059210769,230,98.5,4060191921,78,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,4059210765,146,88.2,4059210757,103,19,4059210751,24,4059208543,56,Center,4059210771,231,47.7,,,4059210761,328,,4059210767,147,4059210755,102,4059209993,233,,,,43.5,50.0,241,,,,,,,,,,,,
2512836517,241,10,1,37,1,49rkyo4do8uwj06geomw0xr4i,1,13.5,56.9,2023-02-26T14:37:42.936Z,2023-02-27T00:22:07Z,4059208841,94,,4059210003,233,260,4059208843,56,Back,4060985747,178,,,,,,,,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512836551,242,6,1,37,2,49rkyo4do8uwj06geomw0xr4i,0,13.9,62.2,2023-02-26T14:37:44.072Z,2023-02-27T00:22:11Z,4059209083,233,261,4059209007,73,,4059209005,56,Back,,,,,,,,,,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512836499,261,6,1,37,2,67z1gqyiuzpmmb15q5fy7ntc4,1,86.1,37.8,2023-02-26T14:37:44.072Z,2023-02-27T00:22:11Z,4059209077,233,242,4059208709,56,Center,4059208711,75,,,,,,,,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512837235,262,1,1,37,36,67z1gqyiuzpmmb15q5fy7ntc4,0,99.5,0.5,2023-02-26T14:38:18.016Z,2023-02-27T00:22:15Z,4060195187,20,,4059212419,140,88.9,4059212423,212,30.8,4060985841,178,,4059212413,155,,4059212421,141,42.7,4059212417,56,Center,4059212411,6,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,4059212425,213,1.9,4059212409,2,,4059212415,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512837293,244,12,1,37,38,49rkyo4do8uwj06geomw0xr4i,1,7.9,60.9,2023-02-26T14:38:19.330Z,2023-02-27T00:22:19Z,4059212731,15,,4059212701,213,1.3,4059212697,141,90.0,4059212699,212,20.5,4060985933,388,,4059212695,140,13.1,4059212693,56,Back,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512837345,263,44,1,37,42,67z1gqyiuzpmmb15q5fy7ntc4,1,87.5,13.8,2023-02-26T14:38:24.150Z,2023-02-27T01:12:02Z,4059212965,233,245,4059212911,286,,4059212909,56,Right,,,,,,,,,,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512837349,245,44,1,37,42,49rkyo4do8uwj06geomw0xr4i,0,12.5,86.2,2023-02-26T14:38:24.151Z,2023-02-27T00:22:28Z,4059212917,56,Back,4059212919,285,,4059213061,233,263,,,,,,,,,,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512837397,264,1,1,37,42,67z1gqyiuzpmmb15q5fy7ntc4,1,88.9,15.6,2023-02-26T14:38:24.232Z,2023-02-27T01:12:02Z,4059213157,3,,4059213165,212,17.9,4059213167,213,3.1,4059213161,140,71.9,4059213159,56,Right,4059213163,141,15.6,4060986429,388,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512837431,265,1,1,37,44,67z1gqyiuzpmmb15q5fy7ntc4,1,71.9,15.6,2023-02-26T14:38:25.759Z,2023-02-27T00:22:45Z,4059213379,212,10.4,4060986593,178,,4059213371,3,,4059213377,141,10.6,4059213373,56,Right,4059213375,140,81.3,4059213381,213,6.0,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512837469,267,1,1,37,45,67z1gqyiuzpmmb15q5fy7ntc4,1,81.3,10.6,2023-02-26T14:38:26.457Z,2023-02-27T00:22:50Z,4059213547,56,Right,4060986711,178,,4059213557,141,20.9,4059213551,140,79.8,4059213565,213,1.8,4059213563,212,7.2,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512837487,268,1,1,37,46,67z1gqyiuzpmmb15q5fy7ntc4,0,79.8,20.9,2023-02-26T14:38:27.864Z,2023-02-27T00:22:54Z,4059213657,213,6.0,4059213651,140,88.6,4059213655,212,9.5,4060986845,178,,4059213649,56,Right,4059213653,141,17.6,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512837435,266,43,1,37,47,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-02-26T14:38:28.632Z,2023-02-26T14:38:34Z,4059213981,144,49,,,,,,,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512837439,246,49,1,37,47,49rkyo4do8uwj06geomw0xr4i,1,11.7,81.8,2023-02-26T14:38:28.695Z,2023-02-27T00:22:58Z,,,,,,,,,,,,,,,,,,,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512837539,247,1,1,37,48,49rkyo4do8uwj06geomw0xr4i,0,12.4,79.5,2023-02-26T14:38:29.561Z,2023-02-27T00:23:02Z,4059213907,213,0.2,4060987045,178,,4059213901,140,54.3,4059213909,1,,4059213899,56,Left,4059213905,212,45.2,4059213903,141,94.8,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512837577,269,49,1,37,52,67z1gqyiuzpmmb15q5fy7ntc4,1,48.2,5.6,2023-02-26T14:38:33.722Z,2023-02-27T00:23:09Z,,,,,,,,,,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512837639,270,1,1,37,55,67z1gqyiuzpmmb15q5fy7ntc4,1,54.9,8,2023-02-26T14:38:36.543Z,2023-02-27T00:23:15Z,4059214331,141,5.3,4059214327,56,Right,4059214329,140,68.7,4060987329,178,,4059214333,212,14.6,4059214335,213,6.2,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512837659,271,1,1,37,56,67z1gqyiuzpmmb15q5fy7ntc4,1,69,6.1,2023-02-26T14:38:37.447Z,2023-02-27T00:23:23Z,4059214411,141,18.8,4060987497,178,,4059214413,212,9.2,4059214407,56,Right,4059214415,213,1.9,4059214409,140,65.9,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512837723,272,1,1,37,58,67z1gqyiuzpmmb15q5fy7ntc4,1,65.9,18.8,2023-02-26T14:38:39.357Z,2023-02-27T00:23:32Z,4059214637,56,Back,4059214639,140,45.9,4060987721,178,,4059214645,212,21.2,4059214641,141,23.0,4059214647,213,3.0,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512837761,273,1,1,38,0,67z1gqyiuzpmmb15q5fy7ntc4,1,45.9,28,2023-02-26T14:38:41.579Z,2023-02-27T00:23:36Z,4059214863,212,21.2,4059214859,141,59.1,4060987795,178,,4059214867,213,1.6,4059214855,140,45.0,4059214853,56,Back,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512837819,274,1,1,38,3,67z1gqyiuzpmmb15q5fy7ntc4,1,46.3,67.2,2023-02-26T14:38:45.127Z,2023-02-27T00:23:38Z,4060987849,178,,4059215195,212,18.0,4059215193,141,84.7,4059215197,213,0.7,4059215191,140,59.2,4059215189,56,Left,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512837923,275,1,1,38,5,67z1gqyiuzpmmb15q5fy7ntc4,1,59.8,83.9,2023-02-26T14:38:47.049Z,2023-02-27T00:23:44Z,4059215685,56,Center,4059215693,213,4.5,4059215689,141,65.7,4059215687,140,57.5,4060987949,178,,4059215691,212,12.6,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512837963,276,1,1,38,8,67z1gqyiuzpmmb15q5fy7ntc4,1,63.2,60.8,2023-02-26T14:38:50.222Z,2023-02-27T00:23:49Z,4060987963,178,,4059215879,56,Center,4059215885,212,24.2,4059215883,141,26.1,4059215887,213,4.5,4059215881,140,58.1,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512838021,277,1,1,38,12,67z1gqyiuzpmmb15q5fy7ntc4,1,58.1,26.1,2023-02-26T14:38:53.776Z,2023-02-27T00:23:53Z,4059216157,213,1.5,4059216151,140,58.7,4059216149,56,Center,4060988007,178,,4059216155,212,7.0,4059216153,141,36.4,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512838043,278,1,1,38,15,67z1gqyiuzpmmb15q5fy7ntc4,1,65,39.8,2023-02-26T14:38:57.077Z,2023-02-27T00:23:57Z,4059216293,56,Center,4059216295,140,77.5,4059216299,212,15.0,4060988037,178,,4059216297,141,29.1,4059216301,213,5.8,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512838073,279,1,1,38,16,67z1gqyiuzpmmb15q5fy7ntc4,1,77.5,29.1,2023-02-26T14:38:57.916Z,2023-02-27T00:24:01Z,4059216459,212,5.1,4059216457,141,35.7,4060988063,178,,4059216453,56,Center,4059216455,140,79.9,4059216461,213,1.1,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512838113,280,1,1,38,18,67z1gqyiuzpmmb15q5fy7ntc4,1,79.9,35.7,2023-02-26T14:38:59.406Z,2023-02-27T00:24:06Z,4059216637,140,76.2,4059216645,212,5.6,4059216633,56,Center,4059216649,213,4.0,4060988113,178,,4059216641,141,29.7,,,,,,,61phh511ju65h6coren0pbkd1,C. Gytkjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512838131,281,1,1,38,18,67z1gqyiuzpmmb15q5fy7ntc4,1,77.5,29.9,2023-02-26T14:38:59.952Z,2023-02-27T00:24:11Z,4059222211,213,0.9,4059222205,140,79.3,4059216729,56,Center,4059222209,212,3.1,4060988197,178,,4059222207,141,33.6,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512843289,340,61,1,38,19,67z1gqyiuzpmmb15q5fy7ntc4,1,76.4,34.5,2023-02-26T14:39:00.375Z,2023-02-27T00:24:17Z,4059242381,56,Center,4060988269,178,,,,,,,,,,,,,,,,,,,,61phh511ju65h6coren0pbkd1,C. Gytkjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512838135,248,49,1,38,20,49rkyo4do8uwj06geomw0xr4i,1,19.6,68.6,2023-02-26T14:39:02.022Z,2023-02-27T00:24:35Z,,,,,,,,,,,,,,,,,,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512839985,259,43,1,38,22,49rkyo4do8uwj06geomw0xr4i,1,0,0,2023-02-26T14:39:03.287Z,2023-02-26T18:33:42Z,4060213365,144,3,4059225833,285,0,4059225831,56,Back,,,,,,,,,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512843679,341,43,1,38,22,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-02-26T14:39:03.287Z,2023-02-26T18:33:41Z,4059244285,56,Center,4059244287,286,0,4059244729,233,259,4060213287,144,45,,,,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512838167,249,43,1,38,22,49rkyo4do8uwj06geomw0xr4i,1,0,0,2023-02-26T14:39:03.701Z,2023-02-26T14:41:24Z,4059231429,144,50,4059216873,285,0,4059216871,56,Back,,,,,,,,,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513176269,1352,83,1,38,22,67z1gqyiuzpmmb15q5fy7ntc4,1,79.3,25.3,2023-02-26T14:39:04.134Z,2023-02-27T01:01:20Z,4061044663,399,458681,,,,,,,,,,,,,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512838231,250,1,1,38,23,49rkyo4do8uwj06geomw0xr4i,1,19,75.5,2023-02-26T14:39:04.884Z,2023-02-27T00:24:40Z,4059217279,141,80.7,4059217277,140,9.4,4060988473,178,,4059217283,213,2.8,4059217275,56,Back,4059217281,212,10.7,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512838243,251,1,1,38,24,49rkyo4do8uwj06geomw0xr4i,0,9.7,80.9,2023-02-26T14:39:06.229Z,2023-02-27T00:24:44Z,4059217339,56,Back,4059217337,157,,4059217345,212,17.0,4060988485,178,,4059217343,141,78.8,4059217341,140,25.8,4059217347,213,6.2,4059217349,1,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512838285,282,49,1,38,26,67z1gqyiuzpmmb15q5fy7ntc4,1,65.4,18.2,2023-02-26T14:39:07.808Z,2023-02-27T00:24:49Z,,,,,,,,,,,,,,,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512838291,283,50,1,38,27,67z1gqyiuzpmmb15q5fy7ntc4,1,63.1,19,2023-02-26T14:39:08.410Z,2023-02-27T00:24:54Z,4059217539,56,Right,4059217541,286,,4059217823,233,252,,,,,,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512838307,252,7,1,38,27,49rkyo4do8uwj06geomw0xr4i,1,36.9,81,2023-02-26T14:39:08.508Z,2023-02-27T00:25:00Z,4060214827,384,,4059217759,233,283,4060988693,178,,4059217653,56,Back,4059217655,285,,,,,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512838323,253,49,1,38,28,49rkyo4do8uwj06geomw0xr4i,1,30,78.5,2023-02-26T14:39:09.352Z,2023-02-27T00:25:06Z,,,,,,,,,,,,,,,,,,,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512838369,254,1,1,38,28,49rkyo4do8uwj06geomw0xr4i,1,30,78.5,2023-02-26T14:39:09.444Z,2023-02-27T00:25:12Z,4059217937,56,Back,4059217955,213,0.7,4059217945,141,98.1,4060988785,178,,4059217949,212,21.0,4059217929,155,,4059217941,140,45.5,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512838377,255,61,1,38,30,49rkyo4do8uwj06geomw0xr4i,0,46.3,98,2023-02-26T14:39:12.058Z,2023-02-27T00:25:21Z,4059217985,56,Back,4060988853,178,,,,,,,,,,,,,,,,,,,,2zgjwhl5i4lya4hh7xed1jefp,D. Črnigoj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
