id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2449546833,445,61,1,27,1,ej5er0oyngdw138yuumwqbyqt,1,74.9,30.7,2022-08-21T19:12:09.097Z,2022-08-22T04:39:35Z,3724589957,56,Center,3725682843,178,,3725682841,15,,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449519143,195,49,1,27,2,ap6blbxhq9elm62vw6tutzlwg,1,25.6,84.2,2022-08-21T19:12:10.151Z,2022-08-22T04:39:51Z,,,,,,,,,,,,,,,,,,,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449519177,196,1,1,27,3,ap6blbxhq9elm62vw6tutzlwg,0,24.2,85.2,2022-08-21T19:12:11.176Z,2022-08-22T04:39:59Z,3724433057,1,,3724433055,213,1.1,3724433041,56,Back,3725682965,178,,3724433039,157,,3724433051,212,1.8,3724433043,140,25.0,3724433045,141,87.5,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,3724433209,233,220,3724433207,236,,3724433213,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449519203,220,74,1,27,3,ej5er0oyngdw138yuumwqbyqt,1,73.9,10.3,2022-08-21T19:12:11.221Z,2022-08-22T04:40:06Z,3724433171,56,Right,3725682993,178,,3724433173,285,,3724433219,233,196,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449519259,221,49,1,27,7,ej5er0oyngdw138yuumwqbyqt,1,83.1,4.6,2022-08-21T19:12:14.883Z,2022-08-22T04:41:10Z,,,,,,,,,,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449519269,222,3,1,27,7,ej5er0oyngdw138yuumwqbyqt,0,85.7,4.2,2022-08-21T19:12:14.939Z,2022-08-22T04:41:22Z,3725683331,178,,3724433523,56,Right,3724433525,286,,3725232879,464,,3724433661,233,197,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449519281,197,7,1,27,7,ap6blbxhq9elm62vw6tutzlwg,1,14.3,95.8,2022-08-21T19:12:14.949Z,2022-08-22T04:41:29Z,3724433611,285,,3724433609,56,Back,3725232977,385,,3725683403,178,,3724433645,233,222,3724433607,167,,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449519285,198,5,1,27,7,ap6blbxhq9elm62vw6tutzlwg,0,15.4,101.7,2022-08-21T19:12:15.164Z,2022-08-22T04:41:34Z,3724433739,233,223,3724433625,56,Back,3724433627,347,,,,,,,,,,,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449519295,223,5,1,27,7,ej5er0oyngdw138yuumwqbyqt,1,84.6,-1.7,2022-08-21T19:12:15.164Z,2022-08-22T04:41:33Z,3724433679,56,Right,3724433681,347,,3724433721,233,198,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449519481,224,1,1,27,24,ej5er0oyngdw138yuumwqbyqt,1,84.6,0,2022-08-21T19:12:31.517Z,2022-08-22T04:41:40Z,3724434885,140,86.6,3724434883,56,Right,3724434889,212,7.8,3724434891,213,1.3,3724434881,107,,3724434887,141,10.0,,,,,,,b94d67jluhh4076wp2se5fqsq,D. Kasius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449519485,225,1,1,27,27,ej5er0oyngdw138yuumwqbyqt,0,96.6,6.4,2022-08-21T19:12:34.884Z,2022-08-22T04:41:49Z,3724434925,56,Right,3724435089,233,199,3724434929,141,7.9,3724434931,212,1.2,3724435087,236,,3725263961,224,,3724434927,140,96.0,3725263963,20,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,3725683523,178,,3724434933,213,2.1,3724435093,286,,3724434921,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449519503,199,12,1,27,27,ap6blbxhq9elm62vw6tutzlwg,1,6.9,92.6,2022-08-21T19:12:34.960Z,2022-08-22T04:41:54Z,3725683541,178,,3724435047,185,,3724435049,56,Back,3724435111,233,225,,,,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449519515,226,61,1,27,27,ej5er0oyngdw138yuumwqbyqt,1,96,7.9,2022-08-21T19:12:35.042Z,2022-08-22T04:41:58Z,3725683575,178,,3724435127,56,Right,,,,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449519513,200,5,1,27,28,ap6blbxhq9elm62vw6tutzlwg,1,-0.6,91.9,2022-08-21T19:12:35.389Z,2022-08-22T04:42:06Z,3724435105,56,Back,3724435107,346,,3724435195,233,227,,,,,,,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449519523,227,5,1,27,28,ej5er0oyngdw138yuumwqbyqt,0,100.6,8.1,2022-08-21T19:12:35.389Z,2022-08-22T04:42:05Z,3724435177,56,Right,3724435179,346,,3724562361,233,200,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449519883,201,1,1,27,54,ap6blbxhq9elm62vw6tutzlwg,1,5.2,49.3,2022-08-21T19:13:01.766Z,2022-08-22T04:42:28Z,3724437407,212,13.6,3724437399,124,,3724437413,237,,3724437401,56,Back,3724437403,140,12.6,3724437409,213,5.3,3724437405,141,32.8,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449519931,202,1,1,27,56,ap6blbxhq9elm62vw6tutzlwg,1,12.6,32.8,2022-08-21T19:13:03.987Z,2022-08-22T04:42:33Z,3724437671,56,Back,3724437677,212,12.1,3725683849,178,,3724437675,141,48.1,3724437673,140,6.7,3724437679,213,2.1,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449519975,203,1,1,27,58,ap6blbxhq9elm62vw6tutzlwg,1,6.7,48.1,2022-08-21T19:13:05.583Z,2022-08-22T04:42:38Z,3724437919,56,Center,3724437927,213,0.3,3724437921,140,56.1,3724437917,157,,3724437929,1,,3724437923,141,69.2,3724437925,212,53.8,3725683875,178,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449519977,204,61,1,28,1,ap6blbxhq9elm62vw6tutzlwg,1,54.8,69.4,2022-08-21T19:13:09.071Z,2022-08-22T05:51:03Z,3724437937,56,Center,3725734883,178,,3725734881,21,,,,,,,,,,,,,,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449520095,205,1,1,28,5,ap6blbxhq9elm62vw6tutzlwg,0,56,80.1,2022-08-21T19:13:13.241Z,2022-08-22T04:42:51Z,3724438601,141,100.0,3724438607,1,,3725683955,178,,3724438599,140,90.5,3724438605,213,0.4,3724438603,212,39.0,3724438597,56,Left,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449520099,206,5,1,28,9,ap6blbxhq9elm62vw6tutzlwg,0,88.4,101.3,2022-08-21T19:13:16.509Z,2022-08-22T04:42:57Z,3724438623,347,,3724440087,233,228,3724438621,56,Left,,,,,,,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449520339,228,5,1,28,9,ej5er0oyngdw138yuumwqbyqt,1,11.6,-1.3,2022-08-21T19:13:16.509Z,2022-08-22T04:42:57Z,3724440061,347,,3724440059,56,Back,3724440079,233,206,,,,,,,,,,,,,,,,b94d67jluhh4076wp2se5fqsq,D. Kasius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449520367,229,1,1,28,26,ej5er0oyngdw138yuumwqbyqt,1,12.2,0,2022-08-21T19:13:33.366Z,2022-08-22T04:43:04Z,3724440247,56,Back,3724440255,213,0.2,3724440253,212,18.3,3724440249,140,29.1,3724440251,141,5.0,3724440245,107,,,,,,,,b94d67jluhh4076wp2se5fqsq,D. Kasius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449520379,230,61,1,28,27,ej5er0oyngdw138yuumwqbyqt,0,29.1,5,2022-08-21T19:13:34.787Z,2022-08-22T04:43:13Z,3725684101,178,,3724440309,56,Back,,,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449520529,207,5,1,28,28,ap6blbxhq9elm62vw6tutzlwg,1,76.8,100.9,2022-08-21T19:13:35.486Z,2022-08-22T04:43:16Z,3724441149,56,Left,3724441151,347,,3724441161,233,232,,,,,,,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449520387,232,5,1,28,28,ej5er0oyngdw138yuumwqbyqt,0,23.2,-0.9,2022-08-21T19:13:35.486Z,2022-08-22T04:43:16Z,3724440351,347,,3724440349,56,Back,3724441219,233,207,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449520383,231,43,1,28,29,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-08-21T19:13:36.342Z,2022-08-21T19:13:39Z,3724440319,56,Back,3724440445,144,61,,,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449520603,208,1,1,28,41,ap6blbxhq9elm62vw6tutzlwg,0,85.9,100,2022-08-21T19:13:49.166Z,2022-08-22T04:43:22Z,3724441671,1,,3724441659,107,,3724441665,141,59.4,3724441663,140,96.5,3724441669,213,5.1,3724441661,56,Center,3724441667,212,30.7,,,,cu7dqkhlo7kms52cdes451bdh,P. Retsos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449520637,233,12,1,28,43,ej5er0oyngdw138yuumwqbyqt,1,4.4,42.7,2022-08-21T19:13:51.105Z,2022-08-22T04:43:30Z,3724441831,140,13.4,3724441837,213,5.6,3725684213,178,,3724441835,212,12.3,3724441827,56,Back,3724441833,141,31.1,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449520689,234,12,1,28,45,ej5er0oyngdw138yuumwqbyqt,1,13.4,31.1,2022-08-21T19:13:52.624Z,2022-08-22T04:43:35Z,3724442087,56,Back,3724442095,213,0.0,3724442093,212,21.9,3725684249,178,,3724442089,140,34.3,3724442091,141,31.3,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449755857,954,67,1,28,47,ej5er0oyngdw138yuumwqbyqt,1,36.1,34.1,2022-08-21T19:13:54.379Z,2022-08-22T05:55:25Z,3725735515,233,901,,,,,,,,,,,,,,,,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449755851,901,67,1,28,47,ap6blbxhq9elm62vw6tutzlwg,0,63.9,65.9,2022-08-21T19:13:54.380Z,2022-08-22T05:52:08Z,3725735519,233,954,,,,,,,,,,,,,,,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449520715,235,1,1,28,47,ej5er0oyngdw138yuumwqbyqt,1,36.8,28.3,2022-08-21T19:13:54.418Z,2022-08-22T05:55:25Z,3724442247,140,36.0,3725684281,178,,3724442253,213,4.6,3724442249,141,17.8,3724442251,212,7.2,3724442245,56,Back,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449520729,236,49,1,28,48,ej5er0oyngdw138yuumwqbyqt,1,40.2,15.4,2022-08-21T19:13:56.154Z,2022-08-22T05:52:17Z,,,,,,,,,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449520803,237,1,1,28,51,ej5er0oyngdw138yuumwqbyqt,0,44.3,15.4,2022-08-21T19:13:58.668Z,2022-08-22T04:43:52Z,3724442753,56,Center,3725684321,178,,3724442759,212,66.1,3724442763,1,,3724442755,140,92.5,3724442761,213,0.7,3724442757,141,77.9,3724442749,155,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,3724442751,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449520903,211,49,1,28,57,ap6blbxhq9elm62vw6tutzlwg,1,10.1,20.2,2022-08-21T19:14:04.598Z,2022-08-22T04:44:06Z,,,,,,,,,,,,,,,,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449520823,209,12,1,28,57,ap6blbxhq9elm62vw6tutzlwg,1,7.6,21.1,2022-08-21T19:14:04.638Z,2022-08-22T04:44:04Z,3724442879,212,15.4,3724442873,56,Back,3724442875,140,7.5,3724442881,213,4.7,3725684393,178,,3724442877,141,0.0,3724442893,167,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449520827,210,5,1,28,58,ap6blbxhq9elm62vw6tutzlwg,0,9.2,-1.7,2022-08-21T19:14:06.186Z,2022-08-22T04:44:11Z,3724443099,233,238,3724442889,347,,3724442887,56,Back,,,,,,,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449520849,238,5,1,28,58,ej5er0oyngdw138yuumwqbyqt,1,90.8,101.7,2022-08-21T19:14:06.186Z,2022-08-22T04:44:10Z,3724442993,347,,3724443075,233,210,3724442991,56,Left,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521205,239,1,1,29,16,ej5er0oyngdw138yuumwqbyqt,1,89.2,100,2022-08-21T19:14:23.596Z,2022-08-22T04:45:50Z,3724445095,56,Left,3724445101,212,10.6,3724445099,141,92.7,3724445093,107,,3724445103,213,3.8,3724445097,140,81.1,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521223,240,1,1,29,22,ej5er0oyngdw138yuumwqbyqt,1,72.5,90.5,2022-08-21T19:14:29.296Z,2022-08-22T04:45:57Z,3724445195,140,76.3,3725685005,178,,3724445201,213,5.4,3724445197,141,84.0,3724445199,212,6.0,3724445193,56,Left,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521249,241,1,1,29,23,ej5er0oyngdw138yuumwqbyqt,1,74.7,87.5,2022-08-21T19:14:31.216Z,2022-08-22T04:46:04Z,3724445327,212,5.0,3724445321,140,74.9,3725685047,178,,3724445317,56,Left,3724445329,213,1.5,3724445325,141,94.8,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521291,242,1,1,29,26,ej5er0oyngdw138yuumwqbyqt,1,74.9,94.8,2022-08-21T19:14:33.276Z,2022-08-22T04:46:07Z,3724445593,141,90.8,3724445595,212,6.6,3724445597,213,3.6,3725685067,178,,3724445591,140,69.2,3724445589,56,Left,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521319,243,1,1,29,27,ej5er0oyngdw138yuumwqbyqt,1,69.6,83.7,2022-08-21T19:14:35.227Z,2022-08-22T04:46:11Z,3724445773,141,69.9,3724445775,212,11.6,3724445769,56,Center,3724445777,213,5.3,3725685099,178,,3724445771,140,76.1,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521339,244,1,1,29,29,ej5er0oyngdw138yuumwqbyqt,1,76.1,69.9,2022-08-21T19:14:36.339Z,2022-08-22T04:46:16Z,3724445897,212,5.3,3724445891,56,Center,3725685191,178,,3724445899,213,2.8,3724445893,140,71.4,3724445895,141,72.8,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521401,245,1,1,29,29,ej5er0oyngdw138yuumwqbyqt,1,71.4,72.8,2022-08-21T19:14:37.044Z,2022-08-22T04:46:21Z,3724446237,213,5.5,3724446229,56,Center,3724446231,140,79.4,3724446233,141,59.4,3725685219,178,,3724446235,212,12.4,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521523,246,1,1,29,33,ej5er0oyngdw138yuumwqbyqt,1,76.1,65.9,2022-08-21T19:14:40.868Z,2022-08-22T04:46:27Z,3724446931,140,65.8,3725685247,178,,3724446929,56,Left,3724446937,213,2.2,3724446935,212,18.5,3724446933,141,87.9,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521621,247,1,1,29,41,ej5er0oyngdw138yuumwqbyqt,1,67.4,89.1,2022-08-21T19:14:49.247Z,2022-08-22T04:46:33Z,3724447623,56,Left,3724447629,212,4.4,3724447631,213,2.1,3724447625,140,65.3,3724447627,141,94.7,3725685305,178,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521647,248,1,1,29,47,ej5er0oyngdw138yuumwqbyqt,1,59.3,80.7,2022-08-21T19:14:54.916Z,2022-08-22T04:46:39Z,3724447785,213,2.9,3725685345,178,,3724447779,140,53.8,3724447783,212,6.0,3724447781,141,83.1,3724447777,56,Left,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521687,249,1,1,29,50,ej5er0oyngdw138yuumwqbyqt,1,54.1,83,2022-08-21T19:14:57.378Z,2022-08-22T04:46:43Z,3724447999,213,5.8,3724447993,140,75.3,3724447995,141,67.7,3725685363,178,,3724447997,212,24.6,3724447989,56,Center,3724447983,155,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521709,250,1,1,29,52,ej5er0oyngdw138yuumwqbyqt,0,75.3,67.7,2022-08-21T19:14:59.311Z,2022-08-22T04:46:49Z,3724448101,141,55.2,3724448099,140,76.5,3725685393,178,,3724448103,212,8.6,3724448105,213,4.9,3724448097,56,Center,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521735,213,49,1,29,53,ap6blbxhq9elm62vw6tutzlwg,1,26.8,48.7,2022-08-21T19:15:00.398Z,2022-08-22T04:46:55Z,,,,,,,,,,,,,,,,,,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521767,214,1,1,29,53,ap6blbxhq9elm62vw6tutzlwg,0,26.8,48.7,2022-08-21T19:15:00.415Z,2022-08-22T04:46:59Z,3724448371,157,,3724448375,140,64.1,3725685465,178,,3724448383,1,,3724448381,213,6.2,3724448377,141,46.1,3724448379,212,39.2,3724448373,56,Center,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521713,212,43,1,29,54,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-08-21T19:15:01.800Z,2022-08-21T19:37:17Z,3724554827,144,61,3724448119,56,Back,,,,,,,,,,,,,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521809,251,1,1,29,56,ej5er0oyngdw138yuumwqbyqt,1,38.3,56.7,2022-08-21T19:15:03.615Z,2022-08-22T04:47:05Z,3724448579,56,Center,3725685517,388,,3724448591,212,16.5,3724448583,140,53.6,3724448577,3,,3724448593,213,0.2,3724448587,141,62.3,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521821,252,49,1,29,57,ej5er0oyngdw138yuumwqbyqt,1,54.1,66.8,2022-08-21T19:15:04.842Z,2022-08-22T05:54:43Z,,,,,,,,,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521889,253,3,1,30,0,ej5er0oyngdw138yuumwqbyqt,0,65.8,83.6,2022-08-21T19:15:07.293Z,2022-08-22T04:21:58Z,3725269717,465,,3725269959,233,215,3724448979,286,,3724448975,56,Left,3725674857,178,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521897,215,7,1,30,1,ap6blbxhq9elm62vw6tutzlwg,1,34.2,16.4,2022-08-21T19:15:08.658Z,2022-08-22T04:22:59Z,3725269809,383,,3724449081,233,253,3724449011,285,,3725675659,178,,3724449009,56,Back,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449749933,750,43,1,30,2,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-08-21T19:15:09.343Z,2022-08-22T05:15:15Z,3725703477,144,82,3725703415,178,0,,,,,,,,,,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521903,216,49,1,30,2,ap6blbxhq9elm62vw6tutzlwg,1,31.5,17.2,2022-08-21T19:15:09.367Z,2022-08-22T04:23:06Z,,,,,,,,,,,,,,,,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521921,217,1,1,30,2,ap6blbxhq9elm62vw6tutzlwg,1,31.5,17.2,2022-08-21T19:15:09.381Z,2022-08-22T04:23:14Z,3724449141,56,Back,3725675793,178,,3724449147,212,5.0,3724449145,141,24.4,3724449149,213,1.8,3724449143,140,30.6,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449521975,218,1,1,30,3,ap6blbxhq9elm62vw6tutzlwg,1,30.6,24.4,2022-08-21T19:15:10.436Z,2022-08-22T04:23:23Z,3724449491,56,Back,3724449497,212,22.0,3725675849,178,,3724449495,141,5.6,3724449493,140,47.7,3724449499,213,5.7,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449522057,219,1,1,30,6,ap6blbxhq9elm62vw6tutzlwg,1,53.2,3.2,2022-08-21T19:15:13.910Z,2022-08-22T04:23:30Z,3724449911,212,36.0,3725675891,178,,3724449907,141,14.5,3724449913,213,0.2,3724449915,1,,3724449895,56,Right,3724449901,140,86.7,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449750167,753,67,1,30,8,ap6blbxhq9elm62vw6tutzlwg,1,87.1,15.1,2022-08-21T19:15:16.191Z,2022-08-22T05:55:26Z,3725704611,233,801,,,,,,,,,,,,,,,,,,,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
