id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/14/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2475650729,139,1,1,11,25,9dntj5dioj5ex52yrgwzxrq9l,1,73.6,0,2022-10-22T16:11:31.945Z,2022-10-22T21:50:02Z,3863378843,140,78.7,3863378845,141,5.0,3863378847,212,7.2,3863378849,213,0.7,3863378841,56,Right,3863378839,107,,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475650745,140,1,1,11,25,9dntj5dioj5ex52yrgwzxrq9l,1,78.7,5,2022-10-22T16:11:32.542Z,2022-10-22T21:50:09Z,3863378939,213,3.3,3863378937,212,6.8,3863378933,140,72.3,3864746425,178,,3863378935,141,3.8,3863378953,156,,3863378931,56,Right,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651015,142,50,1,11,29,9dntj5dioj5ex52yrgwzxrq9l,1,71,6.1,2022-10-22T16:11:36.368Z,2022-10-22T21:50:16Z,3863380187,56,Right,3863380189,286,,3863381537,233,113,,,,,,,,,,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651161,113,7,1,11,29,67z1gqyiuzpmmb15q5fy7ntc4,0,29,93.9,2022-10-22T16:11:36.821Z,2022-10-22T21:50:18Z,3863381533,233,142,3864251621,385,,3863381015,56,Back,3864746611,178,,3863381017,285,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651001,109,4,1,11,29,67z1gqyiuzpmmb15q5fy7ntc4,1,30.4,96.8,2022-10-22T16:11:36.902Z,2022-10-22T21:50:28Z,3863380131,233,141,3863380123,285,,3863381859,10,,3863380117,56,Back,3863380119,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475650989,141,4,1,11,29,9dntj5dioj5ex52yrgwzxrq9l,0,69.6,3.2,2022-10-22T16:11:36.903Z,2022-10-22T21:50:28Z,3864746733,178,,3863380157,233,109,3863380047,152,,3863380049,286,,3863380045,56,Right,3863380043,10,,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651029,110,1,1,11,47,67z1gqyiuzpmmb15q5fy7ntc4,1,30.8,94.7,2022-10-22T16:11:54.193Z,2022-10-22T21:50:32Z,3863380283,152,,3863380285,56,Back,3863380291,140,9.9,3863380297,213,3.7,3864746823,178,,3863380293,141,75.8,3863380295,212,25.4,3863380281,5,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651063,111,1,1,11,48,67z1gqyiuzpmmb15q5fy7ntc4,1,9.9,75.8,2022-10-22T16:11:55.763Z,2022-10-22T21:50:35Z,3864746861,178,,3863380495,140,21.6,3863380493,56,Back,3863380499,212,15.7,3863380501,213,0.7,3863380497,141,90.2,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651085,112,1,1,11,53,67z1gqyiuzpmmb15q5fy7ntc4,1,23.7,89.8,2022-10-22T16:12:00.599Z,2022-10-22T21:50:38Z,3863380621,141,83.9,3863380619,140,21.9,3863380617,56,Back,3864746921,178,,3863380623,212,4.4,3863380625,213,4.3,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651203,114,1,1,12,2,67z1gqyiuzpmmb15q5fy7ntc4,1,16,93.5,2022-10-22T16:12:09.722Z,2022-10-22T21:50:42Z,3863381239,56,Back,3863381241,140,6.8,3864746999,178,,3863381249,212,9.7,3863381245,141,93.0,3863381255,213,3.2,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651213,115,1,1,12,6,67z1gqyiuzpmmb15q5fy7ntc4,0,7.6,95.2,2022-10-22T16:12:13.414Z,2022-10-22T21:50:44Z,3863381343,286,,3863381317,140,9.4,3863381337,236,,3864747037,178,,3863381323,213,0,3863381315,56,Back,3863381321,212,1.9,3863381319,141,95.2,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,3863381339,233,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651215,143,74,1,12,6,9dntj5dioj5ex52yrgwzxrq9l,1,89.5,4.4,2022-10-22T16:12:13.519Z,2022-10-22T21:50:47Z,3863381329,285,,3863381353,233,115,3863381327,56,Right,3864747091,178,,,,,,,,,,,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651275,116,5,1,12,7,67z1gqyiuzpmmb15q5fy7ntc4,1,12.2,101.8,2022-10-22T16:12:14.343Z,2022-10-22T21:50:48Z,3863381687,56,Back,3863381689,347,,3863381713,233,144,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651229,144,5,1,12,7,9dntj5dioj5ex52yrgwzxrq9l,0,87.8,-1.8,2022-10-22T16:12:14.343Z,2022-10-22T21:50:48Z,3863381405,347,,3863381403,56,Right,3863381741,233,116,,,,,,,,,,,,,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651389,117,1,1,12,18,67z1gqyiuzpmmb15q5fy7ntc4,1,16.6,100,2022-10-22T16:12:25.641Z,2022-10-22T21:50:51Z,3863382097,140,17.1,3863382101,212,4.3,3863382099,141,95.7,3863382093,107,,3863382095,56,Back,3863382103,213,4.8,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651461,118,1,1,12,19,67z1gqyiuzpmmb15q5fy7ntc4,1,17.1,95.7,2022-10-22T16:12:26.405Z,2022-10-22T21:50:55Z,3864747255,178,,3863382499,140,28.1,3863382503,212,11.6,3863382505,213,6.3,3863382497,56,Back,3863382501,141,95.6,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651465,119,50,1,12,21,67z1gqyiuzpmmb15q5fy7ntc4,1,23.6,97.8,2022-10-22T16:12:27.935Z,2022-10-22T21:51:45Z,3863382743,233,145,3863382523,285,,3863382521,56,Back,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651499,145,7,1,12,21,9dntj5dioj5ex52yrgwzxrq9l,0,76.4,2.2,2022-10-22T16:12:28.668Z,2022-10-22T21:51:30Z,3864253605,385,,3863382703,286,,3864747875,178,,3863382701,56,Right,3863382733,233,119,,,,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651467,120,3,1,12,25,67z1gqyiuzpmmb15q5fy7ntc4,0,27.5,96.2,2022-10-22T16:12:32.386Z,2022-10-22T21:52:26Z,3863382525,56,Back,3863522811,233,239,3864748021,178,,3864254035,465,,3863382527,285,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475660537,239,7,1,12,25,9dntj5dioj5ex52yrgwzxrq9l,0,72.5,3.8,2022-10-22T16:12:32.428Z,2022-10-22T21:52:37Z,3863517707,233,120,3864254151,385,,3863427021,56,Right,3864748423,178,,3863427023,286,,,,,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475679089,433,61,1,12,26,67z1gqyiuzpmmb15q5fy7ntc4,1,36.4,94.4,2022-10-22T16:12:33.584Z,2022-10-22T21:52:44Z,3864748581,178,,3863522363,56,Back,,,,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651507,146,49,1,12,27,9dntj5dioj5ex52yrgwzxrq9l,1,76.9,3.2,2022-10-22T16:12:34.411Z,2022-10-22T21:52:50Z,,,,,,,,,,,,,,,,,,,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475912049,1481,83,1,12,30,67z1gqyiuzpmmb15q5fy7ntc4,1,19.3,94.8,2022-10-22T16:12:37.605Z,2022-10-22T22:26:37Z,3864793699,399,250676,,,,,,,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651551,147,1,1,12,31,9dntj5dioj5ex52yrgwzxrq9l,1,81.9,4.1,2022-10-22T16:12:38.257Z,2022-10-22T21:52:56Z,3863382943,213,5.6,3864749381,178,,3863382935,56,Right,3863382941,212,3.1,3863382937,140,84.2,3863382939,141,1.3,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651575,148,1,1,12,31,9dntj5dioj5ex52yrgwzxrq9l,0,84.2,1.3,2022-10-22T16:12:38.793Z,2022-10-22T21:53:00Z,3863383069,141,8.6,3863383073,213,1.2,3863383063,140,85.8,3863383071,212,5.2,3864749479,178,,3863383061,56,Right,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651581,121,49,1,12,32,67z1gqyiuzpmmb15q5fy7ntc4,1,12.6,89.8,2022-10-22T16:12:39.870Z,2022-10-22T21:53:03Z,,,,,,,,,,,,,,,,,,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651617,122,4,1,12,34,67z1gqyiuzpmmb15q5fy7ntc4,1,14,90.4,2022-10-22T16:12:41.302Z,2022-10-22T21:53:06Z,3863383217,13,,3863383219,56,Back,3863383223,265,,3863383225,285,,3863383307,233,149,3863383221,152,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651625,149,4,1,12,34,9dntj5dioj5ex52yrgwzxrq9l,0,86,9.6,2022-10-22T16:12:41.303Z,2022-10-22T21:53:06Z,3863383341,233,122,3863383265,56,Right,3863383263,13,,3863383269,265,,3864749617,178,,3863383267,152,,3863383271,286,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651691,123,1,1,12,40,67z1gqyiuzpmmb15q5fy7ntc4,1,13.4,85.4,2022-10-22T16:12:47.659Z,2022-10-22T21:53:10Z,3863383663,5,,3863383665,152,,3863383667,56,Back,3863383673,212,18.2,3863383675,213,4.3,3863383669,140,7.1,3864749717,178,,3863383671,141,60.4,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651717,124,1,1,12,42,67z1gqyiuzpmmb15q5fy7ntc4,1,7.1,60.4,2022-10-22T16:12:49.873Z,2022-10-22T21:53:46Z,3863383807,213,4.7,3864750527,178,,3863383805,212,29.6,3863383803,141,16.9,3863383799,56,Back,3863383801,140,7.8,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651723,125,1,1,12,45,67z1gqyiuzpmmb15q5fy7ntc4,1,7.8,16.9,2022-10-22T16:12:52.583Z,2022-10-22T21:53:49Z,3863383837,56,Back,3863383839,140,12.7,3863383841,141,2.4,3864750575,178,,3863383843,212,11.1,3863383845,213,5.2,,,,,,,1b8uwkohkevu6ltjex0liklpl,V. Antov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651811,126,1,1,12,47,67z1gqyiuzpmmb15q5fy7ntc4,1,12.7,2.4,2022-10-22T16:12:54.556Z,2022-10-22T21:53:51Z,3863384261,213,0,3863384255,140,31.6,3863384253,56,Back,3864750619,178,,3863384259,212,19.8,3863384257,141,2.4,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475912173,1487,43,1,12,49,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-10-22T16:12:56.778Z,2022-10-22T22:27:13Z,3864794417,178,0,3864794493,144,82,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651821,127,3,1,12,53,67z1gqyiuzpmmb15q5fy7ntc4,0,55.9,9,2022-10-22T16:13:00.254Z,2022-10-22T21:53:53Z,3863384319,286,,3863384317,56,Right,3864750653,178,,3863384617,233,150,3864256297,465,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651881,150,7,1,12,53,9dntj5dioj5ex52yrgwzxrq9l,1,44.1,91,2022-10-22T16:13:00.364Z,2022-10-22T21:53:56Z,3864750715,178,,3863384595,233,127,3864256589,383,,3863384539,285,,3863384537,56,Back,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651889,151,61,1,12,55,9dntj5dioj5ex52yrgwzxrq9l,0,40.1,94.4,2022-10-22T16:13:02.511Z,2022-10-22T21:54:00Z,3864750773,178,,3863384575,56,Back,,,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652069,128,5,1,12,56,67z1gqyiuzpmmb15q5fy7ntc4,1,55.8,-1.7,2022-10-22T16:13:03.175Z,2022-10-22T21:54:03Z,3863385521,347,,3863385527,233,152,3863385519,56,Right,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475651907,152,5,1,12,56,9dntj5dioj5ex52yrgwzxrq9l,0,44.2,101.7,2022-10-22T16:13:03.175Z,2022-10-22T21:54:03Z,3863384673,347,,3863385531,233,128,3863384671,56,Back,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652079,129,1,1,13,8,67z1gqyiuzpmmb15q5fy7ntc4,1,58.1,0,2022-10-22T16:13:15.108Z,2022-10-22T21:54:09Z,3863385587,212,7.8,3863385583,141,7.6,3863385591,213,2.3,3863385577,107,,3863385581,140,53.3,3863385579,56,Right,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652097,130,1,1,13,9,67z1gqyiuzpmmb15q5fy7ntc4,1,53.3,7.6,2022-10-22T16:13:15.979Z,2022-10-22T21:54:12Z,3863385681,56,Right,3863385689,213,5.5,3863385687,212,6.5,3863385685,141,1.2,3864751073,178,,3863385683,140,57.9,,,,,,,1muwnu7rq4feejspx7no203px,A. Barberis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652125,131,1,1,13,9,67z1gqyiuzpmmb15q5fy7ntc4,1,57.9,1.2,2022-10-22T16:13:16.655Z,2022-10-22T21:54:17Z,3863385841,140,62.1,3864751145,178,,3863385837,155,,3863385839,56,Center,3863385845,212,15.9,3863385843,141,23.7,3863385847,213,1.3,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652129,132,44,1,13,11,67z1gqyiuzpmmb15q5fy7ntc4,1,65.2,27.6,2022-10-22T16:13:18.647Z,2022-10-22T22:53:00Z,3863385865,56,Center,3863385867,286,,3863385931,233,154,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652117,154,44,1,13,11,9dntj5dioj5ex52yrgwzxrq9l,0,34.8,72.4,2022-10-22T16:13:18.648Z,2022-10-22T21:54:20Z,3863385807,285,,3863385805,56,Back,3863386023,233,132,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652169,133,1,1,13,11,67z1gqyiuzpmmb15q5fy7ntc4,1,62.1,23.7,2022-10-22T16:13:18.739Z,2022-10-22T22:53:00Z,3864751259,388,,3863385989,141,25.1,3863385983,168,,3863385991,212,3.3,3863385993,213,0.3,3863385981,3,,3863385987,140,65.1,3863385985,56,Center,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652179,134,1,1,13,13,67z1gqyiuzpmmb15q5fy7ntc4,0,65.1,25.1,2022-10-22T16:13:20.753Z,2022-10-22T21:54:29Z,3863386039,141,46.9,3863386593,3,,3863386037,140,85.0,3863386043,213,0.6,3864751343,178,,3863386035,56,Center,3863386041,212,25.6,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652199,155,52,1,13,17,9dntj5dioj5ex52yrgwzxrq9l,1,12.1,52.4,2022-10-22T16:13:24Z,2022-10-22T21:54:32Z,3864257913,376,,3864751401,178,,,,,,,,,,,,,,,,,,,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652315,156,1,1,13,22,9dntj5dioj5ex52yrgwzxrq9l,1,9.6,45.1,2022-10-22T16:13:29.785Z,2022-10-22T21:54:35Z,3863386691,56,Back,3863386689,123,,3863386695,141,22.6,3863386693,140,28.3,3863386699,213,5.6,3864751447,178,,3863386697,212,24.9,,,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652355,157,1,1,13,27,9dntj5dioj5ex52yrgwzxrq9l,1,33.1,23.9,2022-10-22T16:13:34.773Z,2022-10-22T21:54:39Z,3863386889,140,23.6,3863386887,56,Back,3863386891,141,36.2,3864751537,178,,3863386893,212,13.0,3863386895,213,2.4,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652391,158,1,1,13,32,9dntj5dioj5ex52yrgwzxrq9l,1,29.4,36.8,2022-10-22T16:13:39.403Z,2022-10-22T21:54:49Z,3863387127,141,10.6,3863387129,212,21.1,3863387125,140,40.2,3863387123,56,Back,3863387131,213,5.3,3864751753,178,,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652413,159,1,1,13,34,9dntj5dioj5ex52yrgwzxrq9l,1,41.6,9.1,2022-10-22T16:13:41.885Z,2022-10-22T21:54:53Z,3863387257,56,Back,3863387259,140,43.7,3863387261,141,24.1,3864751819,178,,3863387263,212,10.4,3863387265,213,1.4,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652431,160,1,1,13,35,9dntj5dioj5ex52yrgwzxrq9l,1,43.7,24.1,2022-10-22T16:13:42.626Z,2022-10-22T21:54:57Z,3863387341,56,Back,3864751911,178,,3863387345,141,8.6,3863387343,140,43.0,3863387347,212,10.6,3863387349,213,4.6,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652467,161,1,1,13,37,9dntj5dioj5ex52yrgwzxrq9l,1,44.6,8.5,2022-10-22T16:13:44.699Z,2022-10-22T21:54:59Z,3863387509,56,Right,3863387511,140,66.4,3864751957,178,,3863387517,213,0.3,3863387513,141,19.6,3863387515,212,24.1,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475912525,1412,67,1,13,39,9dntj5dioj5ex52yrgwzxrq9l,1,66.4,19.6,2022-10-22T16:13:46.092Z,2022-10-22T22:53:01Z,3864797039,233,1506,,,,,,,,,,,,,,,,,,,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475912521,1506,67,1,13,39,67z1gqyiuzpmmb15q5fy7ntc4,0,33.6,80.4,2022-10-22T16:13:46.093Z,2022-10-22T22:29:02Z,3864797043,233,1412,,,,,,,,,,,,,,,,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652473,162,61,1,13,39,9dntj5dioj5ex52yrgwzxrq9l,0,66.4,19.6,2022-10-22T16:13:46.102Z,2022-10-22T22:53:01Z,3864752035,178,,3863387537,56,Right,,,,,,,,,,,,,,,,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652471,135,43,1,13,41,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-10-22T16:13:48.156Z,2022-10-22T16:14:08Z,3863388777,144,61,3863387535,56,Back,,,,,,,,,,,,,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652491,136,49,1,13,41,67z1gqyiuzpmmb15q5fy7ntc4,1,20.2,77.3,2022-10-22T16:13:48.869Z,2022-10-22T21:55:10Z,,,,,,,,,,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652539,137,1,1,13,42,67z1gqyiuzpmmb15q5fy7ntc4,1,20.2,77.3,2022-10-22T16:13:48.942Z,2022-10-22T21:55:14Z,3864752221,178,,3863387791,56,Back,3863387799,213,4.0,3863387797,212,21.0,3863387793,140,7.9,3863387795,141,53.0,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652571,138,1,1,13,45,67z1gqyiuzpmmb15q5fy7ntc4,1,12.3,44,2022-10-22T16:13:52.687Z,2022-10-22T21:55:17Z,3863387955,56,Back,3863387961,212,31.6,3863387957,140,38.9,3863387959,141,22.2,3863387963,213,5.8,3864752265,178,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652577,139,61,1,13,47,67z1gqyiuzpmmb15q5fy7ntc4,0,39.9,21,2022-10-22T16:13:54.573Z,2022-10-22T21:55:21Z,3864752329,178,,3863387983,56,Back,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652585,140,5,1,13,49,67z1gqyiuzpmmb15q5fy7ntc4,0,35,-1.5,2022-10-22T16:13:56.436Z,2022-10-22T21:55:24Z,3863388009,347,,3863388007,56,Back,3863388259,233,163,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652633,163,5,1,13,49,9dntj5dioj5ex52yrgwzxrq9l,1,65,101.5,2022-10-22T16:13:56.436Z,2022-10-22T21:55:23Z,3863388249,347,,3863388247,56,Left,3863388255,233,140,,,,,,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652715,164,1,1,13,55,9dntj5dioj5ex52yrgwzxrq9l,1,62.5,100,2022-10-22T16:14:02.052Z,2022-10-22T21:55:26Z,3863388595,1,,3863388593,213,4.3,3863388585,56,Center,3863388583,107,,3863388591,212,23.9,3863388587,140,54.1,3863388589,141,68.7,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475652759,165,1,1,13,57,9dntj5dioj5ex52yrgwzxrq9l,1,54.1,68.7,2022-10-22T16:14:04.723Z,2022-10-22T21:55:34Z,3863388855,213,2.3,3863388845,155,,3863388853,212,17.0,3863388849,140,43.4,3863388847,56,Back,3864752569,178,,3863388851,141,87.5,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
