id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2458675881,32,1,1,2,0,dxq76zcvnokq07cszdx0i6kve,1,42.5,95.3,2022-09-11T13:02:42.056Z,2022-09-11T21:40:55Z,3775119969,178,,3773170871,3,,3773170887,212,21.8,3773170875,56,Back,3773170881,141,82.0,3773170891,213,3.6,3773170877,140,23.6,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458675929,33,1,1,2,3,dxq76zcvnokq07cszdx0i6kve,1,23.6,82,2022-09-11T13:02:45.082Z,2022-09-11T21:40:58Z,3773171133,141,64.2,3773171143,213,3.7,3773171125,56,Back,3775120133,178,,3773171129,140,6.9,3773171137,212,21.3,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458675995,34,1,1,2,6,dxq76zcvnokq07cszdx0i6kve,1,6.9,64.2,2022-09-11T13:02:47.601Z,2022-09-11T21:41:01Z,3773171471,213,1.3,3773171465,140,11.7,3773171467,141,88.6,3775120237,178,,3773171469,212,17.3,3773171463,56,Back,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676047,35,1,1,2,9,dxq76zcvnokq07cszdx0i6kve,1,14.4,89.4,2022-09-11T13:02:51.069Z,2022-09-11T21:41:10Z,3773171781,213,5.0,3773171775,140,21.3,3773171777,141,53.0,3773171779,212,25.8,3775120541,178,,3773171773,56,Back,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676139,36,1,1,2,13,dxq76zcvnokq07cszdx0i6kve,1,23.1,49.7,2022-09-11T13:02:54.747Z,2022-09-11T21:41:14Z,3775120653,178,,3773172275,213,5.6,3773172269,140,36.2,3773172271,141,32.4,3773172267,56,Back,3773172273,212,18.1,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676243,37,1,1,2,18,dxq76zcvnokq07cszdx0i6kve,1,36.2,32.1,2022-09-11T13:02:59.858Z,2022-09-11T21:41:20Z,3773172759,213,6.0,3773172751,56,Right,3773172753,140,70.7,3773172749,155,,3773172761,1,,3773172755,141,13.8,3775120775,178,,3773172757,212,38.3,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676285,38,1,1,2,22,dxq76zcvnokq07cszdx0i6kve,0,75,12.6,2022-09-11T13:03:04.129Z,2022-09-11T21:41:28Z,3773173005,1,,3773957537,20,,3773173003,213,1.2,3773957535,224,,3773173001,212,32.5,3773172995,56,Center,3775121071,178,,3773172997,140,86.5,13o5eskqs8b88yerwltk0tivp,S. Lovrić,3773172991,2,,3773172999,141,56.9,3773172993,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676403,21,12,1,2,24,6tuibxq39fdryu8ou06wcm0q3,1,7.8,49.6,2022-09-11T13:03:06.046Z,2022-09-11T21:41:41Z,3773173683,141,17.0,3773173677,56,Back,3773173681,140,7.8,3773173687,213,4.7,3775121491,178,,3773173685,212,22.2,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676397,39,1,1,2,27,dxq76zcvnokq07cszdx0i6kve,0,91.3,80.9,2022-09-11T13:03:09.487Z,2022-09-11T21:41:48Z,3773958171,224,,3773173651,56,Right,3773173659,213,4.6,3773173649,155,,3775121585,178,,3773173653,140,84.4,3773958173,72,,3773173655,141,14.6,c33x61zuxixolkkalsigc3q0a,D. Udogie,3773173647,2,,3773173661,1,,3773173657,212,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676419,22,49,1,2,32,6tuibxq39fdryu8ou06wcm0q3,1,13.4,83.5,2022-09-11T13:03:14.126Z,2022-09-11T21:41:54Z,,,,,,,,,,,,,,,,,,,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676499,23,1,1,2,34,6tuibxq39fdryu8ou06wcm0q3,1,17.5,89.3,2022-09-11T13:03:15.986Z,2022-09-11T21:41:59Z,3773174151,141,98.0,3773174149,140,23.0,3775121869,178,,3773174153,212,8.3,3773174155,213,0.8,3773174147,56,Back,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677251,32,3,1,2,36,6tuibxq39fdryu8ou06wcm0q3,1,35.8,96.1,2022-09-11T13:03:17.678Z,2022-09-11T21:42:08Z,3773177763,56,Back,3773177837,233,42,3775122099,178,,3773959471,465,,3773177841,286,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676769,42,45,1,2,36,dxq76zcvnokq07cszdx0i6kve,0,64.2,3.9,2022-09-11T13:03:17.678Z,2022-09-11T21:42:09Z,3773175477,56,Right,3773177845,233,32,3773175479,285,,,,,,,,,,,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676531,24,1,1,2,37,6tuibxq39fdryu8ou06wcm0q3,1,27.8,97.5,2022-09-11T13:03:18.537Z,2022-09-11T21:42:12Z,3773174299,140,43.9,3775122223,178,,3773174305,213,6.1,3773174301,141,92.7,3773174303,212,17.2,3773174297,56,Back,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676533,25,50,1,2,37,6tuibxq39fdryu8ou06wcm0q3,1,43.7,93.5,2022-09-11T13:03:19.323Z,2022-09-11T21:42:20Z,3773174317,286,,3773174839,233,40,3773174315,56,Back,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676615,40,7,1,2,37,dxq76zcvnokq07cszdx0i6kve,1,56.3,6.5,2022-09-11T13:03:19.348Z,2022-09-11T21:42:24Z,3773174755,56,Right,3773960603,385,,3773174757,285,,3773174795,233,25,3775122535,178,,3773174753,167,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676835,26,5,1,2,38,6tuibxq39fdryu8ou06wcm0q3,1,43.6,101.2,2022-09-11T13:03:20.451Z,2022-09-11T21:42:32Z,3773175777,56,Back,3773175779,347,,3773175827,233,41,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676763,41,5,1,2,38,dxq76zcvnokq07cszdx0i6kve,0,56.4,-1.2,2022-09-11T13:03:20.451Z,2022-09-11T21:42:32Z,3773175447,56,Right,3773175451,347,,3773175861,233,26,,,,,,,,,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676857,27,1,1,2,54,6tuibxq39fdryu8ou06wcm0q3,1,32.8,100,2022-09-11T13:03:36.267Z,2022-09-11T21:42:38Z,3773175909,141,92.1,3773175903,107,,3773175905,56,Back,3773175911,212,7.9,3773175907,140,36.8,3773175913,213,5.3,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458676897,28,1,1,2,55,6tuibxq39fdryu8ou06wcm0q3,1,36.8,92.1,2022-09-11T13:03:37.299Z,2022-09-11T21:42:42Z,3775123109,178,,3773176091,56,Back,3773176099,213,2.4,3773176093,140,32.0,3773176095,141,98.9,3773176097,212,6.8,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677015,29,1,1,2,57,6tuibxq39fdryu8ou06wcm0q3,1,32,98.9,2022-09-11T13:03:38.709Z,2022-09-11T21:42:47Z,3773176647,213,4.0,3773176637,155,,3773176645,212,44.6,3775123301,178,,3773176643,141,47.6,3773176639,56,Back,3773176641,140,5.6,3773176649,1,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677065,30,1,1,3,4,6tuibxq39fdryu8ou06wcm0q3,0,2.5,35.5,2022-09-11T13:03:46.159Z,2022-09-11T21:43:02Z,3773176871,155,,3773176879,212,28.7,3773176873,56,Back,3773176875,140,29.6,3773176881,213,6.1,3773176877,141,29.5,3775123679,178,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677123,43,1,1,3,6,dxq76zcvnokq07cszdx0i6kve,0,63.1,86.6,2022-09-11T13:03:47.892Z,2022-09-11T21:43:06Z,3773177185,56,Left,3773184947,140,67.5,3773184949,141,100.0,3773184953,213,1.1,3775123839,178,,3773184943,3,,3773184951,212,11.2,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677165,31,5,1,3,7,6tuibxq39fdryu8ou06wcm0q3,1,26,-1.7,2022-09-11T13:03:49.519Z,2022-09-11T21:43:09Z,3773177389,56,Back,3773177411,233,44,3773177391,347,,,,,,,,,,,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677129,44,5,1,3,7,dxq76zcvnokq07cszdx0i6kve,0,74,101.7,2022-09-11T13:03:49.519Z,2022-09-11T21:43:09Z,3773177443,233,31,3773177209,56,Left,3773177211,347,,,,,,,,,,,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677335,33,1,1,3,18,6tuibxq39fdryu8ou06wcm0q3,1,27.6,0,2022-09-11T13:03:59.586Z,2022-09-11T21:43:17Z,3773178267,141,11.0,3773178271,212,8.8,3773178265,140,28.6,3773178259,56,Back,3773178257,107,,3773430689,189,,3773178275,213,1.5,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677347,34,1,1,3,19,6tuibxq39fdryu8ou06wcm0q3,1,28.3,13.4,2022-09-11T13:04:00.797Z,2022-09-11T21:43:22Z,3773178351,56,Back,3773178359,141,5.9,3773178361,212,5.8,3773178355,140,25.6,3773178363,213,4.2,3775124171,178,,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677355,35,1,1,3,20,6tuibxq39fdryu8ou06wcm0q3,0,25.6,5.9,2022-09-11T13:04:02.494Z,2022-09-11T21:43:25Z,3773178409,140,26.3,3775124269,178,,3773178415,213,1.5,3773178411,141,15.9,3773178413,212,6.8,3773178407,56,Back,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677765,49,8,1,3,21,dxq76zcvnokq07cszdx0i6kve,1,78.5,79.3,2022-09-11T13:04:02.820Z,2022-09-11T21:43:31Z,3773967109,384,,3775124459,178,,3773180593,56,Left,,,,,,,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677373,45,49,1,3,22,dxq76zcvnokq07cszdx0i6kve,1,56.9,83.8,2022-09-11T13:04:04.338Z,2022-09-11T21:43:36Z,,,,,,,,,,,,,,,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677415,46,1,1,3,23,dxq76zcvnokq07cszdx0i6kve,1,56.9,83.8,2022-09-11T13:04:05.271Z,2022-09-11T21:43:40Z,3775124655,178,,3773178705,213,5.3,3773178699,140,65.4,3773178701,141,62.7,3773178697,56,Center,3773178703,212,16.9,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677425,47,1,1,3,24,dxq76zcvnokq07cszdx0i6kve,0,65.4,62.7,2022-09-11T13:04:05.947Z,2022-09-11T21:43:45Z,3775124781,178,,3773178743,212,6.2,3773178737,56,Center,3773178745,213,0.4,3773178739,140,70.7,3773178741,141,66.6,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677445,36,61,1,3,25,6tuibxq39fdryu8ou06wcm0q3,1,22.7,28,2022-09-11T13:04:06.814Z,2022-09-11T21:43:51Z,3773178863,56,Back,3775124921,178,,,,,,,,,,,,,,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677481,37,49,1,3,27,6tuibxq39fdryu8ou06wcm0q3,1,14.1,57.8,2022-09-11T13:04:09.211Z,2022-09-11T21:44:02Z,,,,,,,,,,,,,,,,,,,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677541,38,1,1,3,27,6tuibxq39fdryu8ou06wcm0q3,1,14.1,57.8,2022-09-11T13:04:09.276Z,2022-09-11T21:44:09Z,3773179385,141,83.6,3773179387,212,19.9,3773179389,213,1.1,3773179381,56,Back,3775125471,178,,3773179383,140,23.0,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677577,39,1,1,3,30,6tuibxq39fdryu8ou06wcm0q3,1,23,83.6,2022-09-11T13:04:12.258Z,2022-09-11T21:44:16Z,3773179615,56,Back,3773179621,212,14.0,3773179623,213,0.8,3773179617,140,32.7,3775125701,178,,3773179619,141,97.8,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458827563,589,3,1,3,32,6tuibxq39fdryu8ou06wcm0q3,0,32.7,96.5,2022-09-11T13:04:13.926Z,2022-09-11T21:44:21Z,3773970447,285,,3773970455,467,4h1jj93i0v1pfemnjydnoc0dl,3773970445,56,Back,3775125813,178,,3773970451,465,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677637,41,4,1,3,32,6tuibxq39fdryu8ou06wcm0q3,1,36,96.2,2022-09-11T13:04:14.440Z,2022-09-11T21:44:29Z,3773179925,13,,3773180093,233,48,3773179927,56,Back,3773180097,286,,3773179929,152,,3773186045,295,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677657,48,4,1,3,32,dxq76zcvnokq07cszdx0i6kve,0,64,3.8,2022-09-11T13:04:14.441Z,2022-09-11T21:44:28Z,3773180035,56,Right,3773180037,152,,3773180031,13,,3773180039,285,,3775126091,178,,3773180033,295,,3773180167,233,41,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677629,40,43,1,3,33,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-09-11T13:04:14.713Z,2022-09-11T13:04:20Z,3773179891,285,0,3773180081,144,3,3773179889,56,Back,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677847,42,1,1,3,45,6tuibxq39fdryu8ou06wcm0q3,1,32.9,96.3,2022-09-11T13:04:27.184Z,2022-09-11T21:44:36Z,3773181047,5,,3773181057,141,76.1,3773181059,212,13.8,3773181051,56,Back,3773181065,213,4.6,3773181053,140,31.5,3773181049,152,,3775126321,178,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677925,43,1,1,3,48,6tuibxq39fdryu8ou06wcm0q3,1,33.4,67.5,2022-09-11T13:04:30.085Z,2022-09-11T21:44:41Z,3773181487,212,23.0,3773181485,141,33.7,3775126467,178,,3773181483,140,33.0,3773181489,213,4.7,3773181481,56,Back,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458677995,44,1,1,3,51,6tuibxq39fdryu8ou06wcm0q3,1,38,25.8,2022-09-11T13:04:33.157Z,2022-09-11T21:44:55Z,3773181869,140,53.0,3773181875,213,5.5,3773181871,141,2.6,3775126827,178,,3773181873,212,22.3,3773181867,56,Right,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458678027,45,1,1,3,56,6tuibxq39fdryu8ou06wcm0q3,0,46.4,23.4,2022-09-11T13:04:38.486Z,2022-09-11T21:45:03Z,3775127081,178,,3773182047,213,6.2,3773182035,140,56.7,3773182043,212,10.8,3773182033,56,Center,3773182039,141,22.5,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459041051,1326,67,1,3,57,dxq76zcvnokq07cszdx0i6kve,1,43.3,78.9,2022-09-11T13:04:39.217Z,2022-09-11T23:51:04Z,3775174745,233,789,,,,,,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459041049,789,67,1,3,57,6tuibxq39fdryu8ou06wcm0q3,0,56.7,21.1,2022-09-11T13:04:39.218Z,2022-09-11T22:15:39Z,3775174753,233,1326,,,,,,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458678041,50,8,1,3,57,dxq76zcvnokq07cszdx0i6kve,1,46.3,85.7,2022-09-11T13:04:39.247Z,2022-09-11T23:51:04Z,3773182095,56,Back,3773974535,383,,3775127321,178,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458678049,51,49,1,3,58,dxq76zcvnokq07cszdx0i6kve,1,48,87.2,2022-09-11T13:04:40.105Z,2022-09-11T21:45:18Z,,,,,,,,,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458678157,52,50,1,4,0,dxq76zcvnokq07cszdx0i6kve,1,64.6,79.2,2022-09-11T13:04:42.514Z,2022-09-11T21:45:52Z,3773182749,56,Left,3773184587,286,,3773184631,233,46,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458678161,46,7,1,4,1,6tuibxq39fdryu8ou06wcm0q3,1,35.4,20.8,2022-09-11T13:04:43.445Z,2022-09-11T21:45:58Z,3773184611,233,52,3773988201,384,,3775128973,178,,3773182761,285,,3773182759,56,Back,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458678203,48,49,1,4,2,6tuibxq39fdryu8ou06wcm0q3,1,27.8,25.4,2022-09-11T13:04:44.506Z,2022-09-11T21:46:10Z,,,,,,,,,,,,,,,,,,,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458678199,47,1,1,4,3,6tuibxq39fdryu8ou06wcm0q3,1,30.9,29.7,2022-09-11T13:04:44.622Z,2022-09-11T21:46:18Z,3773182919,140,39.9,3775129505,178,,3773182925,213,6.0,3773182921,141,25.9,3773182923,212,9.8,3773182917,56,Back,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458678257,49,1,1,4,6,6tuibxq39fdryu8ou06wcm0q3,1,42,33,2022-09-11T13:04:47.783Z,2022-09-11T21:46:24Z,3775129651,178,,3773183195,141,54.3,3773183197,212,14.5,3773183191,56,Back,3773183199,213,1.6,3773183193,140,41.4,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458678373,50,1,1,4,10,6tuibxq39fdryu8ou06wcm0q3,1,45.7,58.3,2022-09-11T13:04:52.343Z,2022-09-11T21:46:31Z,3773183735,213,1.3,3773183729,140,51.7,3773183731,141,92.7,3775129789,178,,3773183727,56,Left,3773183733,212,24.2,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458678453,51,1,1,4,16,6tuibxq39fdryu8ou06wcm0q3,1,64.3,89.4,2022-09-11T13:04:58.021Z,2022-09-11T21:46:38Z,3773184175,212,13.9,3773184169,56,Left,3773184177,213,0.3,3773184171,140,77.1,3773184173,141,94.7,3775130005,178,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458678479,52,1,1,4,20,6tuibxq39fdryu8ou06wcm0q3,1,75.4,79.7,2022-09-11T13:05:02.506Z,2022-09-11T21:46:49Z,3773184327,141,63.0,3773184331,212,12.5,3773184319,56,Center,3773184335,213,4.3,3773184323,140,70.4,3775130407,178,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458678531,53,1,1,4,21,6tuibxq39fdryu8ou06wcm0q3,1,70.3,63,2022-09-11T13:05:03.416Z,2022-09-11T21:46:59Z,3773184549,212,7.4,3773184543,56,Center,3773184551,213,2.7,3775130707,178,,3773184545,140,64.0,3773184547,141,67.9,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458678551,54,1,1,4,24,6tuibxq39fdryu8ou06wcm0q3,1,68.2,71.5,2022-09-11T13:05:06.366Z,2022-09-11T21:47:05Z,3773184653,141,93.2,3773184649,56,Left,3775130881,178,,3773184651,140,81.1,3773184657,213,0.8,3773184655,212,20.0,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458678591,55,1,1,4,26,6tuibxq39fdryu8ou06wcm0q3,1,81.1,93.2,2022-09-11T13:05:07.745Z,2022-09-11T21:47:11Z,3773184905,213,5.6,3773184899,141,81.4,3773184897,140,91.5,3773184895,56,Left,3773184903,212,13.6,3775131035,178,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458678611,56,1,1,4,29,6tuibxq39fdryu8ou06wcm0q3,0,97.1,81.7,2022-09-11T13:05:10.855Z,2022-09-11T21:47:24Z,3773992249,72,,3773992247,224,,3773185037,213,4.5,3773185257,286,,3773185029,56,Left,3773185035,212,1.9,3773185025,2,,3773185253,233,53,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,3773185033,141,79.0,3773185027,155,,3773185251,236,,3773185031,140,96.7,3775131445,178,,,,,,,,,,,,,,,,,,,,,,,,
2458678645,53,12,1,4,29,dxq76zcvnokq07cszdx0i6kve,1,8.6,16.8,2022-09-11T13:05:10.857Z,2022-09-11T21:47:27Z,3773185191,56,Back,3773185187,185,,3775131557,178,,3773185289,233,56,,,,,,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458678679,54,6,1,4,30,dxq76zcvnokq07cszdx0i6kve,0,0.8,15.4,2022-09-11T13:05:12.431Z,2022-09-11T21:47:32Z,3773185327,56,Back,3773185385,73,,3773185423,233,57,,,,,,,,,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458678685,57,6,1,4,30,6tuibxq39fdryu8ou06wcm0q3,1,99.2,84.6,2022-09-11T13:05:12.431Z,2022-09-11T21:47:32Z,3773185355,56,Left,3773185357,73,,3773185399,233,54,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458679227,58,1,1,5,0,6tuibxq39fdryu8ou06wcm0q3,1,99.5,99.5,2022-09-11T13:05:42.125Z,2022-09-11T21:47:39Z,3773187907,212,19.2,3773187899,6,,3773187905,141,73.9,3773187903,140,91.7,3775131883,178,,3773187909,213,4.3,3773187901,56,Center,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458679299,59,1,1,5,1,6tuibxq39fdryu8ou06wcm0q3,1,91.7,73.9,2022-09-11T13:05:43.486Z,2022-09-11T21:47:43Z,3773188253,56,Left,3775132025,178,,3773188259,212,12.4,3773188257,141,91.4,3773188255,140,88.4,3773188261,213,1.9,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
