id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,keyPass,qualifier/13/value,qualifier/15/value,assist,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/19/value
2466722451,30,61,1,2,25,bqbbqm98ud8obe45ds9ohgyrd,0,52,97.9,2022-10-02T18:48:06.549Z,2022-10-03T01:02:58Z,3816667095,178,,3815953255,56,Left,,,,,,,,,,,,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722457,19,1,1,2,26,ej5er0oyngdw138yuumwqbyqt,0,42.8,9.8,2022-10-02T18:48:07.265Z,2022-10-03T01:03:03Z,3816667241,178,,3815953275,56,Right,3815953283,213,0.3,3815953281,212,11.3,3815953279,141,14.3,3815953277,140,53.2,,,,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466864597,1177,67,1,2,27,bqbbqm98ud8obe45ds9ohgyrd,1,45.7,84.3,2022-10-02T18:48:08.683Z,2022-10-03T02:00:01Z,3816725053,233,1248,,,,,,,,,,,,,,,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466864593,1248,67,1,2,27,ej5er0oyngdw138yuumwqbyqt,0,54.3,15.7,2022-10-02T18:48:08.684Z,2022-10-03T01:39:39Z,3816725063,233,1177,,,,,,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722459,31,1,1,2,27,bqbbqm98ud8obe45ds9ohgyrd,0,44.2,94.8,2022-10-02T18:48:08.698Z,2022-10-03T02:00:01Z,3815953291,141,96.2,3815953373,286,,3815953363,236,,3815953295,213,0.4,3815953289,140,46.3,3815953365,233,20,3815953293,212,2.4,3815953287,56,Back,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,3816667371,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722469,20,74,1,2,27,ej5er0oyngdw138yuumwqbyqt,1,53.2,14.3,2022-10-02T18:48:08.766Z,2022-10-03T01:03:11Z,3815953349,285,,3815953347,56,Right,3816667475,178,,3815953397,233,31,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722481,21,49,1,2,29,ej5er0oyngdw138yuumwqbyqt,1,53.4,27,2022-10-02T18:48:10.415Z,2022-10-03T01:03:18Z,,,,,,,,,,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722489,22,1,1,2,29,ej5er0oyngdw138yuumwqbyqt,1,53.8,21.9,2022-10-02T18:48:10.455Z,2022-10-03T01:03:24Z,3815953519,213,3.0,3815953515,141,23.5,3815953511,56,Back,3815953517,212,7.8,3816667835,178,,3815953513,140,46.4,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722501,23,1,1,2,30,ej5er0oyngdw138yuumwqbyqt,1,45.7,25.2,2022-10-02T18:48:11.737Z,2022-10-03T01:03:40Z,3815953595,212,11.5,3815953593,141,23.9,3815953589,56,Back,3815953591,140,34.8,3815953597,213,3.2,3816667855,178,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722505,24,1,1,2,33,ej5er0oyngdw138yuumwqbyqt,1,35.5,25.2,2022-10-02T18:48:14.288Z,2022-10-03T01:03:27Z,3815953627,212,27.5,3815953621,56,Back,3815953623,140,15.5,3815953629,213,2.4,3816667965,178,,3815953625,141,51.3,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722523,25,1,1,2,36,ej5er0oyngdw138yuumwqbyqt,1,14.7,50.6,2022-10-02T18:48:17.632Z,2022-10-03T01:03:30Z,3815953713,141,74.4,3815953715,212,16.2,3816668057,178,,3815953711,140,15.8,3815953717,213,1.5,3815953709,56,Back,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722561,26,1,1,2,42,ej5er0oyngdw138yuumwqbyqt,1,21.2,79.6,2022-10-02T18:48:23.459Z,2022-10-03T01:03:40Z,3815954033,140,10.8,3816668335,178,,3815954037,212,20.2,3815954031,56,Back,3815954035,141,54.6,3815954039,213,4.1,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722589,27,1,1,2,47,ej5er0oyngdw138yuumwqbyqt,1,11.6,54,2022-10-02T18:48:28.328Z,2022-10-03T01:03:45Z,3815954183,140,28.8,3815954181,56,Back,3816668455,178,,3815954187,212,19.8,3815954185,141,66.0,3815954189,213,0.4,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722617,28,1,1,2,48,ej5er0oyngdw138yuumwqbyqt,1,28.8,66,2022-10-02T18:48:29.265Z,2022-10-03T01:03:52Z,3815954335,213,1.8,3815954327,56,Back,3815968465,189,,3815954333,212,17.3,3816668573,178,,3815954329,140,24.5,3815954331,141,90.5,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722637,29,1,1,2,51,ej5er0oyngdw138yuumwqbyqt,1,23.4,91.3,2022-10-02T18:48:32.913Z,2022-10-03T01:03:56Z,3815954445,212,17.8,3815954439,56,Back,3816668723,178,,3815954441,140,39.9,3815954447,213,6.0,3815954443,141,85.1,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723639,58,1,1,2,52,ej5er0oyngdw138yuumwqbyqt,1,34.6,80.8,2022-10-02T18:48:33.817Z,2022-10-03T01:04:03Z,3815970663,168,,3815970667,140,42.7,3816668879,178,,3815970665,56,Back,3815970671,212,11.5,3815970673,213,0.7,3815970669,141,92.1,,,,5j7hbe94ewys7hkd04ay5bpw5,N. Sansone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723625,55,1,1,2,54,ej5er0oyngdw138yuumwqbyqt,1,42.9,94.8,2022-10-02T18:48:36.218Z,2022-10-03T01:04:27Z,3815972809,140,35.9,3815972811,141,90.1,3815972813,212,8.0,3815972807,56,Back,3816669081,178,,3815972815,213,3.6,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723635,57,43,1,2,55,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-10-02T18:48:37.128Z,2022-10-02T18:57:38Z,3815976131,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723631,56,1,1,2,56,ej5er0oyngdw138yuumwqbyqt,1,41.9,96.2,2022-10-02T18:48:37.808Z,2022-10-03T01:04:32Z,3815973507,213,0.4,3815973501,140,44.9,3816669677,178,,3815973503,141,97.9,3815973499,56,Back,3815973505,212,3.4,,,,,,,5j7hbe94ewys7hkd04ay5bpw5,N. Sansone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722681,31,43,1,2,59,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-10-02T18:48:40.340Z,2022-10-02T18:56:58Z,3815954709,213,0.8,3815954705,141,94.8,3815954701,56,Back,3815974617,144,1,3815954707,212,7.6,3815954703,140,40.2,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722653,30,1,1,2,59,ej5er0oyngdw138yuumwqbyqt,1,42.3,97.1,2022-10-02T18:48:40.378Z,2022-10-03T01:04:35Z,3816669753,178,,3815954535,212,7.3,3815954533,141,92.5,3815954529,56,Back,3815954537,213,3.6,3815954531,140,36.0,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722691,32,1,1,3,1,ej5er0oyngdw138yuumwqbyqt,1,36.3,87.8,2022-10-02T18:48:42.370Z,2022-10-03T01:04:42Z,3815954755,141,89.0,3816669953,178,,3815954759,213,3.1,3815954753,140,21.1,3815954757,212,16.0,3815954751,56,Back,,,,,,,5j7hbe94ewys7hkd04ay5bpw5,N. Sansone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722741,33,1,1,3,4,ej5er0oyngdw138yuumwqbyqt,1,27,77.6,2022-10-02T18:48:46.244Z,2022-10-03T01:04:54Z,3815955093,56,Back,3815955089,155,,3815955103,1,,3816670311,178,,3815955101,213,4.8,3815955097,141,5.3,3815955091,196,,3815955095,140,29.3,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,3815955099,212,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722747,34,1,1,3,8,ej5er0oyngdw138yuumwqbyqt,0,29.8,3.7,2022-10-02T18:48:50.159Z,2022-10-03T01:04:58Z,3815955153,141,8.0,3815955151,140,57.4,3815955157,213,0.1,3815955147,155,,3815955155,212,29.1,3815955149,56,Right,3816670467,178,,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722763,32,49,1,3,12,bqbbqm98ud8obe45ds9ohgyrd,1,40.7,82.5,2022-10-02T18:48:54.188Z,2022-10-03T01:05:02Z,,,,,,,,,,,,,,,,,,,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722817,33,1,1,3,14,bqbbqm98ud8obe45ds9ohgyrd,1,41.1,82.8,2022-10-02T18:48:55.759Z,2022-10-03T01:05:05Z,3816670593,178,,3815955527,140,63.1,3815955525,56,Center,3815955531,212,31.2,3815955529,141,51.9,3815955533,213,5.5,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722819,34,4,1,3,16,bqbbqm98ud8obe45ds9ohgyrd,1,65.2,56.7,2022-10-02T18:48:57.642Z,2022-10-03T01:05:09Z,3815955543,13,,3815955547,56,Center,3815955603,233,35,3815955551,286,,3815955723,295,,3815955549,152,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722825,35,4,1,3,16,ej5er0oyngdw138yuumwqbyqt,0,34.8,43.3,2022-10-02T18:48:57.643Z,2022-10-03T01:05:09Z,3815955579,295,,3815955653,233,34,3815955581,56,Back,3815955583,152,,3816670675,178,,3815955577,13,,3815955585,285,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722837,36,43,1,3,20,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-10-02T18:49:02.224Z,2022-10-02T18:49:25Z,3815955699,56,Back,3815956585,144,1,3815955705,212,0,3815955697,3,0,3815955701,140,33.5,3815955707,213,3.1,3815955703,141,51.2,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722921,35,1,1,3,28,bqbbqm98ud8obe45ds9ohgyrd,1,64.7,51.3,2022-10-02T18:49:09.520Z,2022-10-03T01:05:13Z,3816670747,178,,3815956089,152,,3815956091,56,Center,3815956097,212,16.5,3815956093,140,59.1,3815956099,213,4.3,3815956087,5,,3815956095,141,28.6,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722933,36,1,1,3,30,bqbbqm98ud8obe45ds9ohgyrd,1,61,25.4,2022-10-02T18:49:12.120Z,2022-10-03T01:05:16Z,3815956179,141,4.6,3815956181,212,17.2,3815956175,56,Right,3815956183,213,5.3,3815956177,140,70.4,3816670845,178,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722951,37,1,1,3,32,bqbbqm98ud8obe45ds9ohgyrd,1,70.4,4.6,2022-10-02T18:49:13.826Z,2022-10-03T01:05:20Z,3815956317,140,53.1,3816670941,178,,3815956319,141,24.1,3815956321,212,22.5,3815956315,56,Center,3815956323,213,2.5,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722973,38,1,1,3,35,bqbbqm98ud8obe45ds9ohgyrd,1,53.1,24.1,2022-10-02T18:49:16.720Z,2022-10-03T01:05:23Z,3815956441,56,Center,3815956447,212,16.9,3816670983,178,,3815956449,213,1.3,3815956445,141,48.2,3815956443,140,57.1,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722985,39,1,1,3,38,bqbbqm98ud8obe45ds9ohgyrd,1,56.4,58.1,2022-10-02T18:49:19.776Z,2022-10-03T01:05:25Z,3815956499,212,12.2,3815956495,140,63.7,3816671037,178,,3815956501,213,0.9,3815956497,141,72.1,3815956493,56,Center,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722989,40,1,1,3,39,bqbbqm98ud8obe45ds9ohgyrd,0,65.8,73.1,2022-10-02T18:49:21.176Z,2022-10-03T01:05:31Z,3815956513,141,74.9,3816671155,178,,3815956509,56,Center,3815956517,213,0.2,3815956511,140,70.5,3815956515,212,5.1,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723015,37,61,1,3,40,ej5er0oyngdw138yuumwqbyqt,1,37.1,28.5,2022-10-02T18:49:21.358Z,2022-10-03T01:05:37Z,3815956665,56,Back,3816671267,178,,,,,,,,,,,,,,,,,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466722995,41,3,1,3,41,bqbbqm98ud8obe45ds9ohgyrd,0,69.2,80.8,2022-10-02T18:49:23.207Z,2022-10-03T01:05:41Z,3816671387,178,,3816417467,464,,3815956801,233,38,3815956531,56,Left,3815956533,286,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723035,38,7,1,3,42,ej5er0oyngdw138yuumwqbyqt,1,30.8,19.2,2022-10-02T18:49:23.259Z,2022-10-03T01:05:43Z,3815956753,56,Back,3816671435,178,,3816417517,383,,3815956755,285,,3815956795,233,41,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466865287,1204,67,1,3,43,bqbbqm98ud8obe45ds9ohgyrd,1,72.6,75.5,2022-10-02T18:49:24.315Z,2022-10-03T02:00:01Z,3816727253,233,1326,,,,,,,,,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466865283,1326,67,1,3,43,ej5er0oyngdw138yuumwqbyqt,0,27.4,24.5,2022-10-02T18:49:24.316Z,2022-10-03T01:42:11Z,3816727257,233,1204,,,,,,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723033,42,61,1,3,43,bqbbqm98ud8obe45ds9ohgyrd,0,71.5,76.5,2022-10-02T18:49:24.346Z,2022-10-03T02:00:02Z,3815956747,56,Center,3816671637,178,,,,,,,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723041,39,43,1,3,47,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-10-02T18:49:28.953Z,2022-10-02T19:32:47Z,3816082549,144,50,3815956897,286,0,3815956775,56,Back,3815956929,233,42,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723047,40,5,1,3,48,ej5er0oyngdw138yuumwqbyqt,1,-0.8,26,2022-10-02T18:49:29.975Z,2022-10-03T01:05:54Z,3815956817,346,,3815956825,233,43,3815956815,56,Back,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723039,43,5,1,3,48,bqbbqm98ud8obe45ds9ohgyrd,0,100.8,74,2022-10-02T18:49:29.975Z,2022-10-03T01:05:54Z,3815956773,346,,3815956771,56,Center,3815956867,233,40,,,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723145,41,1,1,4,5,ej5er0oyngdw138yuumwqbyqt,1,4.3,50.9,2022-10-02T18:49:47.036Z,2022-10-03T01:06:28Z,3815957401,141,82.1,3815957399,140,5.3,3815957403,212,21.2,3815957395,124,,3815957397,56,Back,3815957409,237,,3815957405,213,1.5,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723151,42,1,1,4,8,ej5er0oyngdw138yuumwqbyqt,0,6.7,81.8,2022-10-02T18:49:50.118Z,2022-10-03T01:06:30Z,3815957453,141,94.7,3815957451,140,38.2,3815957457,213,0.3,3815957447,155,,3815957455,212,34.2,3815957449,56,Back,3815957459,1,,3816672475,178,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723165,44,1,1,4,11,bqbbqm98ud8obe45ds9ohgyrd,1,63.8,4.4,2022-10-02T18:49:52.478Z,2022-10-03T01:06:33Z,3815957505,212,8.6,3815957499,56,Right,3815957503,141,8.9,3815957507,213,0.4,3815957501,140,71.5,3815957497,3,,3816672561,388,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723173,45,49,1,4,12,bqbbqm98ud8obe45ds9ohgyrd,1,71.5,8.9,2022-10-02T18:49:53.774Z,2022-10-03T01:06:37Z,,,,,,,,,,,,,,,,,,,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723199,46,1,1,4,12,bqbbqm98ud8obe45ds9ohgyrd,0,71.5,8.9,2022-10-02T18:49:53.806Z,2022-10-03T01:06:41Z,3815957623,141,32.6,3815957625,212,22.0,3815957619,56,Center,3816672743,178,,3815957621,140,85.8,3815957627,213,0.8,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723207,43,1,1,4,15,ej5er0oyngdw138yuumwqbyqt,0,14,71.2,2022-10-02T18:49:57.156Z,2022-10-03T01:06:48Z,3815957673,212,20.4,3815957669,140,33.3,3815957671,141,74.1,3815957677,1,,3816672881,178,,3815957665,157,,3815957675,213,0.1,3815957667,56,Back,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723223,47,1,1,4,16,bqbbqm98ud8obe45ds9ohgyrd,0,70.6,32.6,2022-10-02T18:49:58.162Z,2022-10-03T01:06:55Z,3815957803,212,15.5,3815957799,140,83.3,3816672955,178,,3815957801,141,44.3,3815957805,213,0.5,3815957797,56,Center,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466865501,1337,67,1,4,20,ej5er0oyngdw138yuumwqbyqt,1,16.3,55.7,2022-10-02T18:50:01.457Z,2022-10-03T02:00:02Z,3816728159,233,1214,,,,,,,,,,,,,,,,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466865495,1214,67,1,4,20,bqbbqm98ud8obe45ds9ohgyrd,0,83.7,44.3,2022-10-02T18:50:01.458Z,2022-10-03T01:42:58Z,3816728179,233,1337,,,,,,,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723269,44,12,1,4,20,ej5er0oyngdw138yuumwqbyqt,1,15.7,51.5,2022-10-02T18:50:01.523Z,2022-10-03T02:00:03Z,3815958043,56,Back,3816673103,178,,3815958047,141,49.6,3815958051,213,6.0,3815958045,140,20.8,3815958049,212,5.5,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723275,45,61,1,4,22,ej5er0oyngdw138yuumwqbyqt,0,17.5,52.4,2022-10-02T18:50:03.306Z,2022-10-03T01:07:08Z,3816673227,178,,3815958061,56,Back,,,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723277,48,61,1,4,22,bqbbqm98ud8obe45ds9ohgyrd,0,84.6,40.3,2022-10-02T18:50:04.142Z,2022-10-03T01:07:18Z,3815958067,56,Center,3816673421,178,,,,,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723309,46,12,1,4,23,ej5er0oyngdw138yuumwqbyqt,1,12.1,64.3,2022-10-02T18:50:05.195Z,2022-10-03T01:07:22Z,3815958273,212,47.5,3815958269,140,26.2,3816673523,178,,3815958271,141,0.0,3815958267,56,Back,3815958553,167,,3815958275,213,5.0,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723313,47,5,1,4,29,ej5er0oyngdw138yuumwqbyqt,0,23.5,-1.8,2022-10-02T18:50:11.027Z,2022-10-03T01:07:25Z,3815958291,56,Back,3815958381,233,49,3815958293,347,,,,,,,,,,,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723325,49,5,1,4,29,bqbbqm98ud8obe45ds9ohgyrd,1,76.5,101.8,2022-10-02T18:50:11.027Z,2022-10-03T01:07:24Z,3815958349,347,,3815958347,56,Left,3815958367,233,47,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723365,50,1,1,4,33,bqbbqm98ud8obe45ds9ohgyrd,1,78.5,100,2022-10-02T18:50:14.418Z,2022-10-03T01:33:11Z,3815960333,189,,3815958621,213,3.7,3815958615,141,79.2,3815958611,56,Left,3815958617,212,28.0,3815958609,107,,3815958613,140,56.2,3815958625,1,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723389,51,1,1,4,38,bqbbqm98ud8obe45ds9ohgyrd,1,57.6,80.6,2022-10-02T18:50:20.079Z,2022-10-03T01:33:13Z,3815958715,213,1.0,3815958707,56,Left,3815958713,212,13.2,3816717435,178,,3815958709,140,64.3,3815958711,141,97.1,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723401,52,1,1,4,41,bqbbqm98ud8obe45ds9ohgyrd,1,62.9,95.7,2022-10-02T18:50:22.338Z,2022-10-03T01:33:17Z,3815958779,141,70.8,3815958781,212,16.9,3815958775,56,Center,3815958783,213,4.8,3816717505,178,,3815958777,140,63.6,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723415,53,1,1,4,44,bqbbqm98ud8obe45ds9ohgyrd,1,65.1,70.8,2022-10-02T18:50:25.428Z,2022-10-03T01:33:24Z,3815958885,213,1.2,3815958877,56,Left,3816717691,178,,3815958883,212,10.8,3815958879,140,68.7,3815958881,141,85.7,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466723423,54,1,1,4,46,bqbbqm98ud8obe45ds9ohgyrd,1,68.7,85.7,2022-10-02T18:50:27.474Z,2022-10-03T01:33:27Z,3815958949,212,8.4,3815958951,213,4.2,3815958947,141,74.7,3815958943,56,Center,3815958945,140,65.0,3816717753,178,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
