id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,keyPass,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,assist,qualifier/16/value
2516588813,11,1,1,2,24,ej5er0oyngdw138yuumwqbyqt,1,5.4,56.6,2023-03-06T19:48:22.837Z,2023-03-07T00:50:29Z,4079089117,237,,4079089869,189,,4079089113,213,5.1,4079089111,212,20.3,4079089109,141,28.7,4079089107,140,12.2,4079089101,124,,4079089105,56,Back,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516588835,12,1,1,2,28,ej5er0oyngdw138yuumwqbyqt,1,12.2,28.7,2023-03-06T19:48:26.973Z,2023-03-07T00:50:35Z,4079535785,178,,4079089219,213,1.0,4079089217,212,16.5,4079089213,140,21.3,4079089211,56,Back,4079089215,141,48.5,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516588853,13,1,1,2,31,ej5er0oyngdw138yuumwqbyqt,1,22.1,44,2023-03-06T19:48:29.687Z,2023-03-07T00:50:38Z,4079089295,141,25.6,4079089289,56,Back,4079089303,213,5.1,4079535813,178,,4079089291,140,27.2,4079089299,212,13.6,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516588881,14,1,1,2,33,ej5er0oyngdw138yuumwqbyqt,1,27.2,25.6,2023-03-06T19:48:31.404Z,2023-03-07T00:51:08Z,4079535989,178,,4079089411,56,Back,4079089413,140,16.2,4079089419,213,4.0,4079089417,212,17.1,4079089415,141,7.1,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516588921,15,1,1,2,35,ej5er0oyngdw138yuumwqbyqt,1,15.3,6.9,2023-03-06T19:48:33.930Z,2023-03-07T00:51:11Z,4079089635,141,25.5,4079536015,178,,4079089633,140,6.2,4079089631,56,Back,4079089639,213,2.2,4079089637,212,15.9,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516588939,16,1,1,2,38,ej5er0oyngdw138yuumwqbyqt,0,6.7,14.6,2023-03-06T19:48:36.645Z,2023-03-07T00:51:15Z,4079536041,178,,4079089723,212,18.4,4079089721,141,13.3,4079089725,213,6.2,4079089717,56,Back,4079089719,140,24.2,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516588959,41,49,1,2,39,7gnly6999wao1xarwct4p8fe9,1,69.4,83.7,2023-03-06T19:48:37.590Z,2023-03-07T00:51:19Z,,,,,,,,,,,,,,,,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516588975,42,1,1,2,42,7gnly6999wao1xarwct4p8fe9,1,69.4,83.7,2023-03-06T19:48:40.571Z,2023-03-07T00:51:26Z,4079536107,178,,4079089891,213,2.4,4079089885,140,60.2,4079089887,141,97.4,4079089889,212,13.4,4079089883,56,Left,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516588983,43,1,1,2,44,7gnly6999wao1xarwct4p8fe9,1,60.2,97.4,2023-03-06T19:48:42.117Z,2023-03-07T00:51:32Z,4079089937,140,70.4,4079089939,141,98.9,4079089943,213,0.1,4079536149,178,,4079089941,212,10.8,4079089935,56,Left,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516675981,842,67,1,2,44,7gnly6999wao1xarwct4p8fe9,1,69.9,97.3,2023-03-06T19:48:42.875Z,2023-03-07T02:00:22Z,4079556819,233,909,,,,,,,,,,,,,,,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516675977,909,67,1,2,44,ej5er0oyngdw138yuumwqbyqt,0,30.1,2.7,2023-03-06T19:48:42.876Z,2023-03-07T01:21:00Z,4079556853,233,842,,,,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516588991,44,1,1,2,44,7gnly6999wao1xarwct4p8fe9,1,70.4,98.9,2023-03-06T19:48:42.942Z,2023-03-07T02:00:22Z,4079089959,140,75.3,4079089967,212,11.9,4079089971,213,5.2,4079089963,141,83.1,4079536181,178,,4079089955,56,Left,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589005,45,1,1,2,46,7gnly6999wao1xarwct4p8fe9,1,76.4,82.2,2023-03-06T19:48:44.261Z,2023-03-07T00:51:41Z,4079090025,141,85.4,4079536203,178,,4079090023,140,70.9,4079090021,56,Left,4079090029,213,2.8,4079090027,212,6.2,,,,,,,ez8vzwaf7iuiv2ceetiwg6ymt,Y. Karamoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589011,46,3,1,2,47,7gnly6999wao1xarwct4p8fe9,0,70.8,85.3,2023-03-06T19:48:45.082Z,2023-03-07T00:51:52Z,4079090049,286,,4079090047,56,Left,4079493283,464,,4079090189,233,17,4079536273,178,,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589033,17,7,1,2,47,ej5er0oyngdw138yuumwqbyqt,1,29.2,14.7,2023-03-06T19:48:45.223Z,2023-03-07T00:51:54Z,4079536293,178,,4079090145,285,,4079493297,384,,4079090143,56,Back,4079090151,233,46,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589035,18,49,1,2,48,ej5er0oyngdw138yuumwqbyqt,1,27.1,19.9,2023-03-06T19:48:46.470Z,2023-03-07T00:52:00Z,,,,,,,,,,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589041,19,1,1,2,50,ej5er0oyngdw138yuumwqbyqt,1,27.5,19.9,2023-03-06T19:48:48.692Z,2023-03-07T00:52:04Z,4079090207,56,Back,4079090209,140,32.2,4079090211,141,15.7,4079090213,212,5.7,4079536367,178,,4079090215,213,5.8,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589065,20,1,1,2,52,ej5er0oyngdw138yuumwqbyqt,1,32.3,15.1,2023-03-06T19:48:50.332Z,2023-03-07T00:52:09Z,4079090315,141,11.1,4079536399,178,,4079090313,140,19.8,4079090311,56,Back,4079090317,212,13.4,4079090319,213,3.3,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589137,21,1,1,2,55,ej5er0oyngdw138yuumwqbyqt,0,22.7,7.3,2023-03-06T19:48:53.562Z,2023-03-07T00:52:13Z,4079536427,178,,4079090703,1,,4079090699,212,66.7,4079090697,141,19.1,4079090701,213,0.1,4079090693,56,Right,4079090691,155,,4079090695,140,85.8,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589141,47,49,1,3,2,7gnly6999wao1xarwct4p8fe9,1,9.6,80.6,2023-03-06T19:49:00.381Z,2023-03-07T00:52:17Z,,,,,,,,,,,,,,,,,,,,,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589145,48,1,1,3,2,7gnly6999wao1xarwct4p8fe9,0,9.6,80.6,2023-03-06T19:49:00.407Z,2023-03-07T00:52:20Z,4079090743,1,,4079090741,213,6.1,4079090735,140,56.0,4079536477,178,,4079090739,212,49.4,4079090737,141,68.9,4079090733,56,Center,4079090731,157,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589205,22,1,1,3,5,ej5er0oyngdw138yuumwqbyqt,1,43,27.7,2023-03-06T19:49:03.484Z,2023-03-07T00:52:23Z,4079536491,388,,4079090999,3,,4079091007,212,14.4,4079091009,213,0.2,4079091001,56,Center,4079091003,140,56.4,4079091005,141,31.9,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589213,23,1,1,3,6,ej5er0oyngdw138yuumwqbyqt,0,56.4,31.9,2023-03-06T19:49:04.422Z,2023-03-07T00:52:28Z,4079091075,141,20.8,4079536509,178,,4079091073,140,45.2,4079091071,56,Back,4079091079,213,3.7,4079091077,212,14.0,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589247,49,61,1,3,7,7gnly6999wao1xarwct4p8fe9,0,52.8,78.3,2023-03-06T19:49:05.895Z,2023-03-07T00:52:35Z,4079536553,178,,4079091225,56,Center,4079536551,21,,,,,,,,,,,,,,,,,ez8vzwaf7iuiv2ceetiwg6ymt,Y. Karamoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516663469,899,49,1,3,8,ej5er0oyngdw138yuumwqbyqt,1,48.4,21.3,2023-03-06T19:49:06.898Z,2023-03-07T00:52:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589257,24,1,1,3,8,ej5er0oyngdw138yuumwqbyqt,0,47.2,21,2023-03-06T19:49:06.918Z,2023-03-07T00:52:47Z,4079091279,155,,4079091287,212,16.8,4079091289,213,6.2,4079091283,140,63.1,4079091281,56,Right,4079536637,178,,4079091285,141,18.8,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589253,50,44,1,3,11,7gnly6999wao1xarwct4p8fe9,1,37.2,80.2,2023-03-06T19:49:09.078Z,2023-03-07T02:00:22Z,4079091359,233,25,4079091263,285,,4079091261,56,Back,,,,,,,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589265,25,44,1,3,11,ej5er0oyngdw138yuumwqbyqt,0,62.8,19.8,2023-03-06T19:49:09.079Z,2023-03-07T00:52:51Z,4079091323,56,Right,4079091371,233,50,4079091325,286,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589275,51,1,1,3,11,7gnly6999wao1xarwct4p8fe9,1,37.4,79.1,2023-03-06T19:49:09.133Z,2023-03-07T02:00:23Z,4079091403,3,,4079091407,140,30.7,4079091411,212,9.3,4079091405,56,Back,4079536705,388,,4079091409,141,88.1,4079091413,213,2.4,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516663473,792,49,1,3,13,7gnly6999wao1xarwct4p8fe9,1,34.7,90.5,2023-03-06T19:49:11.307Z,2023-03-07T00:52:59Z,,,,,,,,,,,,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589287,26,27,1,3,14,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-03-06T19:49:12.088Z,2023-03-07T00:53:10Z,4079091581,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589293,52,27,1,3,14,7gnly6999wao1xarwct4p8fe9,1,0,0,2023-03-06T19:49:12.088Z,2023-03-07T00:53:10Z,4079091521,233,26,4079091503,53,ez8vzwaf7iuiv2ceetiwg6ymt,4079091501,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589483,27,28,1,3,25,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-03-06T19:49:23.664Z,2023-03-07T00:53:35Z,4079092467,233,53,4079092395,55,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589487,53,28,1,3,25,7gnly6999wao1xarwct4p8fe9,1,0,0,2023-03-06T19:49:23.664Z,2023-03-07T00:53:35Z,4079092399,55,52,4079092453,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589505,54,68,1,3,30,7gnly6999wao1xarwct4p8fe9,1,0,0,2023-03-06T19:49:28.440Z,2023-03-07T00:53:38Z,4079092485,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589501,28,68,1,3,30,ej5er0oyngdw138yuumwqbyqt,0,0,0,2023-03-06T19:49:28.847Z,2023-03-07T00:53:25Z,4079092567,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589925,67,1,1,3,32,7gnly6999wao1xarwct4p8fe9,1,42.6,78.1,2023-03-06T19:49:30.347Z,2023-03-07T00:53:30Z,4079095347,189,,4079536893,178,,4079095305,140,31.1,4079095307,141,66.6,4079095309,212,14.4,4079095303,56,Back,4079095311,213,3.7,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589519,55,1,1,3,32,7gnly6999wao1xarwct4p8fe9,1,29.8,57.6,2023-03-06T19:49:30.813Z,2023-03-07T00:53:43Z,4079537267,178,,4079092525,56,Back,4079092573,189,,4079092531,212,15.6,4079092533,213,5.0,4079092527,140,34.1,4079092529,141,35.6,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589567,56,1,1,3,35,7gnly6999wao1xarwct4p8fe9,1,34.6,35.2,2023-03-06T19:49:33.140Z,2023-03-07T00:54:24Z,4079092789,213,1.7,4079092787,212,12.7,4079092781,56,Back,4079092783,140,33.0,4079537427,178,,4079092785,141,53.7,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589581,57,1,1,3,40,7gnly6999wao1xarwct4p8fe9,1,31.4,49.3,2023-03-06T19:49:38.208Z,2023-03-07T00:54:32Z,4079537461,178,,4079092839,56,Back,4079092845,212,27.5,4079092847,213,5.0,4079092841,140,38.5,4079092843,141,10.4,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589601,58,1,1,3,43,7gnly6999wao1xarwct4p8fe9,1,39.3,8,2023-03-06T19:49:41.502Z,2023-03-07T00:54:38Z,4079092943,141,17.9,4079092947,212,19.6,4079092949,213,0.4,4079537497,178,,4079092939,140,56.8,4079092937,56,Right,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589613,59,1,1,3,44,7gnly6999wao1xarwct4p8fe9,1,56.8,17.9,2023-03-06T19:49:42.392Z,2023-03-07T00:54:43Z,4079092999,213,2.7,4079092997,212,18.2,4079092991,56,Back,4079092993,140,41.4,4079537821,178,,4079092995,141,30.1,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589623,60,1,1,3,45,7gnly6999wao1xarwct4p8fe9,1,39.2,30.1,2023-03-06T19:49:43.176Z,2023-03-07T00:54:47Z,4079093045,56,Back,4079093055,212,8.4,4079093057,213,4.1,4079537845,178,,4079093053,141,20.0,4079093049,140,34.6,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589645,61,1,1,3,46,7gnly6999wao1xarwct4p8fe9,1,34.6,20,2023-03-06T19:49:44.799Z,2023-03-07T00:54:50Z,4079093155,140,31.7,4079537879,178,,4079093161,213,1.7,4079093153,56,Back,4079093157,141,44.9,4079093159,212,17.2,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589679,62,1,1,3,51,7gnly6999wao1xarwct4p8fe9,1,33.3,40.4,2023-03-06T19:49:49.387Z,2023-03-07T00:54:55Z,4079537931,178,,4079093305,141,14.2,4079093301,56,Back,4079093303,140,33.3,4079093307,212,17.8,4079093309,213,4.7,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589709,63,1,1,3,54,7gnly6999wao1xarwct4p8fe9,0,32,10.3,2023-03-06T19:49:52.148Z,2023-03-07T00:54:59Z,4079093461,155,,4079093463,56,Right,4079093479,1,,4079093473,213,0.0,4079093469,212,43.5,4079093467,141,12.8,4079537965,178,,4079093465,140,73.4,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589755,29,61,1,3,56,ej5er0oyngdw138yuumwqbyqt,0,19.4,90,2023-03-06T19:49:54.971Z,2023-03-07T00:55:08Z,4079538041,388,,4079093663,56,Back,,,,,,,,,,,,,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589787,30,45,1,4,3,ej5er0oyngdw138yuumwqbyqt,0,4.8,82.3,2023-03-06T19:50:01.545Z,2023-03-07T00:55:30Z,4079093995,233,64,4079093841,285,,4079093839,56,Back,,,,,,,,,,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589811,64,3,1,4,3,7gnly6999wao1xarwct4p8fe9,1,95.2,17.7,2023-03-06T19:50:01.545Z,2023-03-07T00:55:30Z,4079538211,178,,4079493797,465,,4079093949,286,,4079093947,56,Right,4079093957,233,30,,,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589825,65,15,1,4,5,7gnly6999wao1xarwct4p8fe9,1,98.7,34.4,2023-03-06T19:50:03.784Z,2023-03-07T05:11:05Z,4079104531,62,,4079105975,102,45.5,4079106365,233,31,4079538295,178,,4079105977,103,4.4,4079094035,56,Center,4079105981,146,99.8,4079105533,20,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,4079106537,458,4079105979,215,4079104529,22,4079105983,147,44.9,4079105967,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589835,31,10,1,4,6,ej5er0oyngdw138yuumwqbyqt,1,0.5,55,2023-03-06T19:50:04.263Z,2023-03-07T00:55:39Z,4079106369,233,65,4079106295,183,,4079106293,389,,4079106291,173,,4079094111,56,Back,4079493931,376,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589839,32,6,1,4,7,ej5er0oyngdw138yuumwqbyqt,0,0,58.4,2023-03-06T19:50:05.051Z,2023-03-07T00:55:44Z,4079094139,56,Back,4079094247,233,66,4079094141,73,,,,,,,,,,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516589851,66,6,1,4,7,7gnly6999wao1xarwct4p8fe9,1,100,41.6,2023-03-06T19:50:05.051Z,2023-03-07T00:55:43Z,4079094211,75,,4079094231,233,32,4079094209,56,Center,,,,,,,,,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516590127,68,1,1,4,39,7gnly6999wao1xarwct4p8fe9,0,99.5,0.5,2023-03-06T19:50:37.003Z,2023-03-07T00:55:50Z,4079095675,56,Center,4079095677,140,96.3,4079095669,6,,4079095673,223,,4079095681,212,37.1,4079538415,178,,4079095685,1,,4079095679,141,54.9,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,4079095667,2,4079095683,213,4079095671,155,4079493985,72,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516590131,33,12,1,4,41,ej5er0oyngdw138yuumwqbyqt,1,8.7,44.3,2023-03-06T19:50:39.037Z,2023-03-07T00:56:04Z,4079095701,56,Back,4079095703,140,11.7,4079095707,212,6.7,4079095709,213,1.1,4079095705,141,53.0,4079095727,15,,4079538543,388,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516590465,74,61,1,4,41,7gnly6999wao1xarwct4p8fe9,1,94.4,52.1,2023-03-06T19:50:39.106Z,2023-03-07T00:56:13Z,4079538611,21,,4079538613,388,,4079097269,56,Center,,,,,,,,,,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516590139,69,43,1,4,42,7gnly6999wao1xarwct4p8fe9,1,0,0,2023-03-06T19:50:40.020Z,2023-03-06T19:51:47Z,4079095745,56,Center,4079098259,144,44,4079095747,286,0,,,,,,,,,,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516590147,34,45,1,4,42,ej5er0oyngdw138yuumwqbyqt,0,12.6,73.5,2023-03-06T19:50:40.764Z,2023-03-07T00:56:19Z,4079095787,285,,4079095785,56,Back,4079095845,233,70,,,,,,,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516590159,70,3,1,4,42,7gnly6999wao1xarwct4p8fe9,1,87.4,26.5,2023-03-06T19:50:40.764Z,2023-03-07T00:56:18Z,4079538653,178,,4079095833,56,Center,4079494019,464,,4079095841,233,34,4079095835,286,,,,,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516590177,71,1,1,4,45,7gnly6999wao1xarwct4p8fe9,1,85.4,22.6,2023-03-06T19:50:43.148Z,2023-03-07T00:56:23Z,4079095935,213,5.1,4079095927,56,Right,4079095929,140,88.2,4079538687,388,,4079095931,141,13.3,4079095933,212,7.0,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516590193,72,1,1,4,47,7gnly6999wao1xarwct4p8fe9,0,83.6,14.6,2023-03-06T19:50:45.094Z,2023-03-07T00:56:31Z,4079494053,223,,4079096041,56,Center,4079096043,140,96.8,4079096047,212,27.4,4079096049,213,1.0,4079538745,178,,4079096045,141,49.4,4079096037,2,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,4079096039,155,4079494055,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516590539,40,61,1,4,48,ej5er0oyngdw138yuumwqbyqt,1,7.6,49.4,2023-03-06T19:50:46.604Z,2023-03-07T00:56:43Z,4079097627,56,Back,4079538813,21,,4079538815,178,,,,,,,,,,,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516591069,65,12,1,4,49,ej5er0oyngdw138yuumwqbyqt,1,7.1,37.7,2023-03-06T19:50:47.220Z,2023-03-07T00:56:46Z,4079100877,141,46.2,4079100879,212,6.6,4079100873,56,Back,4079100881,213,1.1,4079538859,178,,4079100875,140,10.1,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516676667,901,67,1,4,50,7gnly6999wao1xarwct4p8fe9,1,89.7,54.6,2023-03-06T19:50:48.204Z,2023-03-07T02:00:23Z,4079560173,233,917,,,,,,,,,,,,,,,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516676665,917,67,1,4,50,ej5er0oyngdw138yuumwqbyqt,0,10.3,45.4,2023-03-06T19:50:48.205Z,2023-03-07T01:25:04Z,4079560181,233,901,,,,,,,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516590213,73,15,1,4,50,7gnly6999wao1xarwct4p8fe9,1,92.7,51.1,2023-03-06T19:50:48.284Z,2023-03-07T02:00:23Z,4079096439,147,50.9,4079096431,328,,4079096217,20,,4079096131,56,Center,4079096215,25,,4079096427,102,48.1,4079538907,178,,4079096443,231,50,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,4079096433,458,4079494105,80,4079096441,230,4079096229,233,35,4079096437,146,,99.3,93.2,4079096429,103,19,4079096129,17,4079096223,82,,,,,,,,,,,,,,,,,,,
