id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2501130773,1798,67,2,87,46,ej5er0oyngdw138yuumwqbyqt,1,69,23.8,2023-01-27T19:17:52.624Z,2023-01-28T06:17:39Z,3997664077,233,1344,,,,,,,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501130769,1344,67,2,87,46,4klvxyeh3xcus4ongu7c00mgc,0,31,76.2,2023-01-27T19:17:52.625Z,2023-01-28T03:37:57Z,3997664081,233,1798,,,,,,,,,,,,,,,,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501013735,949,1,2,87,46,ej5er0oyngdw138yuumwqbyqt,0,68.7,18.8,2023-01-27T19:17:52.662Z,2023-01-28T06:17:39Z,3997631415,178,,3997049203,140,65.2,3997049597,236,,3997049599,286,,3997049613,233,769,3997049205,141,18.6,3997049207,212,3.7,3997049209,213,3.2,38de1wbyp2ruksgffna791n8p,N. Domínguez,3997049201,56,,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501013771,769,74,2,87,46,4klvxyeh3xcus4ongu7c00mgc,1,31.2,67.2,2023-01-27T19:17:52.713Z,2023-01-28T02:32:15Z,3997048701,56,Back,3997631437,178,,3997048703,285,,3997048845,233,949,,,,,,,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501013443,948,4,2,87,46,ej5er0oyngdw138yuumwqbyqt,1,69.6,26.8,2023-01-27T19:17:53.482Z,2023-01-28T02:31:50Z,3997047023,286,,3997047019,152,,3997047015,13,,3997047045,233,767,3997047017,56,Center,3997047021,265,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501013437,767,4,2,87,46,4klvxyeh3xcus4ongu7c00mgc,0,30.4,73.2,2023-01-27T19:17:53.483Z,2023-01-28T02:31:50Z,3997046997,285,,3997046993,152,,3997046995,265,,3997046989,13,,3997047079,233,948,3997046991,56,Back,3997631519,178,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501013485,768,17,2,87,49,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-01-27T19:17:56.016Z,2023-01-28T02:52:41Z,3997047263,392,,3997047261,31,,3997047265,13,243,,,,,,,,,,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014147,950,1,2,88,43,ej5er0oyngdw138yuumwqbyqt,0,70.4,14.7,2023-01-27T19:18:50.244Z,2023-01-28T02:52:44Z,3997050445,152,,3997050455,213,0.9,3997480533,72,,3997050453,212,31.9,3997050443,155,,3997640599,178,,3997050441,5,,3997050451,141,52.7,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,3997050449,140,,88.2,3997050439,2,,3997480531,223,,3997050447,56,,,,,,,Center,,,,,,,,,,,,,,,,,,,,
2501014157,770,12,2,88,45,4klvxyeh3xcus4ongu7c00mgc,1,11.7,46.4,2023-01-27T19:18:51.676Z,2023-01-28T02:53:05Z,3997050493,56,Back,3997050497,141,46.0,3997050501,213,6.3,3997640673,388,,3997050499,212,8.6,3997050495,140,19.9,3997050523,15,,,,,1fsum47fkh62rer9xxe3smctm,D. Maldini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014167,951,61,2,88,45,ej5er0oyngdw138yuumwqbyqt,1,79.8,52,2023-01-27T19:18:52.138Z,2023-01-28T02:53:10Z,3997640681,178,,3997050549,56,Center,,,,,,,,,,,,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015385,791,3,2,88,47,4klvxyeh3xcus4ongu7c00mgc,1,19.8,36.5,2023-01-27T19:18:53.515Z,2023-01-28T02:53:14Z,3997056349,285,,3997640689,178,,3997056415,233,965,3997481127,465,,3997056347,56,Back,,,,,,,,,,1fsum47fkh62rer9xxe3smctm,D. Maldini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015091,965,45,2,88,47,ej5er0oyngdw138yuumwqbyqt,0,80.2,63.5,2023-01-27T19:18:53.515Z,2023-01-28T02:53:15Z,3997054855,56,Center,3997056421,233,791,3997054857,286,,,,,,,,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501130895,1345,43,2,88,47,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-01-27T19:18:54.481Z,2023-01-28T06:13:44Z,3997760815,144,67,3997664671,233,1799,,,,,,,,,,,,,,,,,,,1fsum47fkh62rer9xxe3smctm,D. Maldini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501130893,1799,43,2,88,47,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-01-27T19:18:54.482Z,2023-01-28T06:13:44Z,3997664675,233,1345,3997760805,144,67,,,,,,,,,,,,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014213,771,61,2,88,48,4klvxyeh3xcus4ongu7c00mgc,0,21.4,36.5,2023-01-27T19:18:54.617Z,2023-01-28T02:53:27Z,3997640751,178,,3997050789,56,Back,,,,,,,,,,,,,,,,,,,1fsum47fkh62rer9xxe3smctm,D. Maldini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014229,952,1,2,88,49,ej5er0oyngdw138yuumwqbyqt,0,75.6,84.1,2023-01-27T19:18:56.463Z,2023-01-28T02:53:33Z,3997050865,141,100.0,3997050861,56,Left,3997640769,178,,3997050869,213,0.6,3997050867,212,21.0,3997050863,140,92.3,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014223,772,43,2,88,52,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-01-27T19:18:58.644Z,2023-01-27T19:20:32Z,3997050841,56,Back,3997056713,144,50,3997050843,285,0,,,,,,,,,,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014417,773,5,2,88,52,4klvxyeh3xcus4ongu7c00mgc,1,18.6,-1.8,2023-01-27T19:18:59.216Z,2023-01-28T02:53:39Z,3997051787,56,Back,3997051789,347,,3997051819,233,953,,,,,,,,,,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014231,953,5,2,88,52,ej5er0oyngdw138yuumwqbyqt,0,81.4,101.8,2023-01-27T19:18:59.216Z,2023-01-28T02:53:39Z,3997051877,233,773,3997050875,347,,3997050871,56,Left,,,,,,,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014453,774,1,2,89,7,4klvxyeh3xcus4ongu7c00mgc,1,25.6,0,2023-01-27T19:19:13.905Z,2023-01-28T02:53:52Z,3997051999,141,3.2,3997051995,56,Back,3997051993,107,,3997051997,140,44.3,3997052001,212,19.9,3997052003,213,0.2,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014479,775,1,2,89,8,4klvxyeh3xcus4ongu7c00mgc,1,44.2,2.8,2023-01-27T19:19:15.268Z,2023-01-28T02:54:00Z,3997052121,140,56.3,3997052125,212,12.7,3997052123,141,2.6,3997052127,213,6.3,3997052119,56,Right,3997640955,388,,,,,,,,1kafgt90durzi0trgasa35nqi,T. Cipot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014485,776,3,2,89,11,4klvxyeh3xcus4ongu7c00mgc,0,56.3,6.7,2023-01-27T19:19:17.730Z,2023-01-28T02:54:10Z,3997052135,56,Right,3997481395,464,,3997640995,178,,3997052137,286,,3997052303,233,954,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014515,954,7,2,89,11,ej5er0oyngdw138yuumwqbyqt,1,43.7,93.3,2023-01-27T19:19:17.804Z,2023-01-28T02:54:14Z,3997052267,56,Back,3997481497,385,,3997052281,233,776,3997641017,178,,3997052269,285,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014517,955,49,2,89,13,ej5er0oyngdw138yuumwqbyqt,1,43.6,74.5,2023-01-27T19:19:19.742Z,2023-01-28T02:54:18Z,,,,,,,,,,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014537,956,1,2,89,13,ej5er0oyngdw138yuumwqbyqt,1,44.1,73.2,2023-01-27T19:19:19.779Z,2023-01-28T02:54:21Z,3997052357,56,Left,3997052365,213,0.7,3997052361,141,87.8,3997052359,140,54.7,3997052363,212,14.9,3997641043,178,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014543,957,1,2,89,14,ej5er0oyngdw138yuumwqbyqt,0,54.7,87.8,2023-01-27T19:19:21.226Z,2023-01-28T02:54:29Z,3997080165,233,779,3997641085,178,,3997052391,213,0.6,3997052385,140,56.9,3997052389,212,2.8,3997052387,141,90.2,3997052383,56,Left,,,,2yijk5l991mdyjprmuudq7qzu,N. Pyyhtiä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014555,777,49,2,89,15,4klvxyeh3xcus4ongu7c00mgc,1,44.5,4.7,2023-01-27T19:19:22.128Z,2023-01-28T02:54:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014567,778,1,2,89,15,4klvxyeh3xcus4ongu7c00mgc,0,44.4,4,2023-01-27T19:19:22.335Z,2023-01-28T02:54:39Z,3997052493,56,Back,3997052497,141,1.6,3997052501,213,3.3,3997052499,212,11.7,3997052495,140,33.4,3997641153,178,,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014585,958,49,2,89,17,ej5er0oyngdw138yuumwqbyqt,1,65,94.7,2023-01-27T19:19:24.179Z,2023-01-28T02:54:55Z,,,,,,,,,,,,,,,,,,,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014605,959,1,2,89,19,ej5er0oyngdw138yuumwqbyqt,0,65,94.2,2023-01-27T19:19:25.553Z,2023-01-28T02:54:58Z,3997052751,236,,3997052759,286,,3997052645,213,5.4,3997052643,212,3.6,3997641241,178,,3997052641,141,90.2,3997052639,140,67.3,3997052637,56,Left,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,3997052753,233,,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014621,779,74,2,89,19,4klvxyeh3xcus4ongu7c00mgc,1,34.1,2,2023-01-27T19:19:25.627Z,2023-01-28T02:55:00Z,3997641249,178,,3997052709,285,,3997052767,233,959,3997052707,56,Back,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014639,780,5,2,89,20,4klvxyeh3xcus4ongu7c00mgc,0,29.6,-1,2023-01-27T19:19:26.856Z,2023-01-28T02:55:08Z,3997053731,233,960,3997052763,56,Back,3997052765,347,,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014829,960,5,2,89,20,ej5er0oyngdw138yuumwqbyqt,1,70.4,101,2023-01-27T19:19:26.856Z,2023-01-28T02:55:08Z,3997053721,347,,3997053723,233,780,3997053719,56,Left,,,,,,,,,,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014851,961,1,2,89,37,ej5er0oyngdw138yuumwqbyqt,1,73.1,100,2023-01-27T19:19:44.226Z,2023-01-28T02:55:12Z,3997053825,107,,3997053829,140,76.7,3997053831,141,89.7,3997053835,213,5.2,3997053833,212,8.8,3997053827,56,Left,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014857,962,1,2,89,38,ej5er0oyngdw138yuumwqbyqt,0,77,89.3,2023-01-27T19:19:45.271Z,2023-01-28T02:55:17Z,3997641285,388,,3997053865,140,78.8,3997053869,212,10.1,3997053861,168,,3997053867,141,74.7,3997053871,213,4.9,3997053863,56,Center,3997053859,3,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501016273,798,1,2,89,39,4klvxyeh3xcus4ongu7c00mgc,1,21.1,31.6,2023-01-27T19:19:46.372Z,2023-01-28T02:55:19Z,3997641291,178,,3997060827,140,28.6,3997060823,157,,3997060833,213,5.1,3997060831,212,19.9,3997060835,1,,3997060825,56,Back,3997060829,141,4.8,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014887,781,49,2,89,41,4klvxyeh3xcus4ongu7c00mgc,1,29.7,4.1,2023-01-27T19:19:47.744Z,2023-01-28T02:55:24Z,,,,,,,,,,,,,,,,,,,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014909,782,1,2,89,41,4klvxyeh3xcus4ongu7c00mgc,1,29.7,4.1,2023-01-27T19:19:47.762Z,2023-01-28T02:55:28Z,3997054089,56,Back,3997054095,212,20.9,3997054091,140,34.5,3997063591,155,,3997054097,213,1.3,3997054093,141,34.0,3997641329,178,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014983,783,1,2,89,44,4klvxyeh3xcus4ongu7c00mgc,0,32.9,37.4,2023-01-27T19:19:50.589Z,2023-01-28T02:55:34Z,3997054377,56,Center,3997054381,141,23.4,3997054385,213,6.0,3997054375,155,,3997054383,212,36.3,3997054379,140,66.3,3997054387,1,,3997641345,178,,1fsum47fkh62rer9xxe3smctm,D. Maldini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501014997,963,12,2,89,47,ej5er0oyngdw138yuumwqbyqt,1,20.4,79.4,2023-01-27T19:19:53.843Z,2023-01-28T02:55:40Z,3997054437,141,100.0,3997054433,56,Back,3997054435,140,22.7,3997054441,213,1.4,3997641373,388,,3997054439,212,15.6,3997054471,15,,3997054497,167,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015103,784,5,2,89,49,4klvxyeh3xcus4ongu7c00mgc,1,73.5,-1.8,2023-01-27T19:19:56.272Z,2023-01-28T02:55:43Z,3997054913,233,964,3997054909,56,Right,3997054911,347,,,,,,,,,,,,,,,,,1fsum47fkh62rer9xxe3smctm,D. Maldini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015009,964,5,2,89,49,ej5er0oyngdw138yuumwqbyqt,0,26.5,101.8,2023-01-27T19:19:56.272Z,2023-01-28T02:55:43Z,3997054493,347,,3997054923,233,784,3997054491,56,Back,,,,,,,,,,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015129,785,1,2,89,56,4klvxyeh3xcus4ongu7c00mgc,1,76.2,0,2023-01-27T19:20:03.448Z,2023-01-28T02:55:50Z,3997055045,56,Right,3997055049,141,14.4,3997055051,212,16.2,3997055047,140,87.8,3997055043,107,,3997055053,213,0.7,,,,,,,1kafgt90durzi0trgasa35nqi,T. Cipot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015147,786,1,2,90,0,4klvxyeh3xcus4ongu7c00mgc,1,81.3,14.3,2023-01-27T19:20:07.046Z,2023-01-28T02:55:54Z,3997641473,178,,3997055145,213,3.4,3997055139,140,73.8,3997055141,141,11.0,3997055135,56,Right,3997055143,212,8.2,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015189,787,1,2,90,1,4klvxyeh3xcus4ongu7c00mgc,1,74.3,9.7,2023-01-27T19:20:07.764Z,2023-01-28T02:55:58Z,3997055329,140,85.2,3997055331,141,10.1,3997641523,178,,3997055335,213,0.0,3997055333,212,11.4,3997055327,56,Right,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501097151,853,3,2,90,2,4klvxyeh3xcus4ongu7c00mgc,1,84.5,12.1,2023-01-27T19:20:09.485Z,2023-01-28T02:56:15Z,3997641561,178,,3997482231,465,,3997486699,233,1023,3997482153,56,Right,3997482157,286,,,,,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501097155,1023,45,2,90,2,ej5er0oyngdw138yuumwqbyqt,0,15.5,87.9,2023-01-27T19:20:09.485Z,2023-01-28T02:56:15Z,3997486705,233,853,3997482185,285,,3997482183,56,Back,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015209,788,1,2,90,4,4klvxyeh3xcus4ongu7c00mgc,0,91.9,17,2023-01-27T19:20:10.968Z,2023-01-28T02:56:19Z,3997641599,178,,3997482601,20,,3997055447,212,12.4,3997055443,140,93.2,3997055437,2,,3997055445,141,35.1,3997055439,155,,3997055449,213,1.5,e4cwx5r9hrvip371egldkc6ol,D. Verde,3997482599,224,,,3997055441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015227,966,12,2,90,5,ej5er0oyngdw138yuumwqbyqt,1,6.7,66.2,2023-01-27T19:20:11.589Z,2023-01-28T02:56:25Z,3997055509,56,Back,3997641631,388,,3997055511,140,0.0,3997055515,212,9.2,3997055789,167,,3997055513,141,60.6,3997055531,15,,3997055517,213,3.6,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015253,789,6,2,90,7,4klvxyeh3xcus4ongu7c00mgc,1,92.8,26.2,2023-01-27T19:20:13.912Z,2023-01-28T02:56:31Z,3997055801,233,967,3997055651,75,,3997055649,56,Center,,,,,,,,,,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015269,967,6,2,90,7,ej5er0oyngdw138yuumwqbyqt,0,7.2,73.8,2023-01-27T19:20:13.912Z,2023-01-28T02:56:31Z,3997055741,56,Back,3997055743,73,,3997055805,233,789,,,,,,,,,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015285,790,70,2,90,11,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-01-27T19:20:17.812Z,2023-01-27T19:20:18Z,3997055825,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015499,792,1,2,90,26,4klvxyeh3xcus4ongu7c00mgc,1,99.4,0.3,2023-01-27T19:20:32.666Z,2023-01-28T02:56:43Z,3997482897,72,,3997641701,178,,3997056945,56,Center,3997056955,213,1.7,3997056939,155,,3997056941,223,,3997056951,141,33.6,3997056949,140,96.4,e4cwx5r9hrvip371egldkc6ol,D. Verde,3997056935,2,,,3997056937,6,,3997056953,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015507,793,1,2,90,27,4klvxyeh3xcus4ongu7c00mgc,1,97.5,35.5,2023-01-27T19:20:33.642Z,2023-01-28T02:56:48Z,3997057013,213,2.3,3997641755,178,,3997057011,212,19.3,3997057007,140,85.7,3997057003,168,,3997057005,56,Center,3997057009,141,57.3,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015559,794,1,2,90,30,4klvxyeh3xcus4ongu7c00mgc,1,80.7,54.6,2023-01-27T19:20:37.101Z,2023-01-28T02:56:55Z,3997057573,154,,3997057265,141,56.0,3997057261,56,Center,3997057269,213,3.0,3997057267,212,7.8,3997057571,210,15,3997641771,178,,3997057263,140,73.3,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015565,795,15,2,90,31,4klvxyeh3xcus4ongu7c00mgc,1,73.3,56,2023-01-27T19:20:38.192Z,2023-01-28T02:56:55Z,3997057593,154,,3997057367,25,,3997057595,55,794,3997057607,147,50.2,3997057297,18,,3997057591,29,,3997057599,102,50.1,3997057605,146,99.3,1kafgt90durzi0trgasa35nqi,T. Cipot,3997057603,215,,,3997057369,20,,3997058503,328,,3997057589,79,3997057601,103,24.1,3997641805,178,,,3997057663,233,969,3997057301,56,Center,,,,,,,,,,,,,,
2501015583,969,10,2,90,32,ej5er0oyngdw138yuumwqbyqt,1,1.5,50,2023-01-27T19:20:39.153Z,2023-01-28T02:57:13Z,3997057409,56,Back,3997483317,378,,3997483313,176,,3997057463,233,795,3997483315,181,,3997057407,182,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015579,968,52,2,90,32,ej5er0oyngdw138yuumwqbyqt,1,1.5,50,2023-01-27T19:20:39.388Z,2023-01-28T02:57:03Z,3997641851,388,,3997483339,378,,,,,,,,,,,,,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015737,970,1,2,90,43,ej5er0oyngdw138yuumwqbyqt,1,4.9,41.5,2023-01-27T19:20:49.608Z,2023-01-28T02:57:18Z,3997641919,178,,3997058137,123,,3997058143,141,46.4,3997058147,213,0.2,3997058141,140,22.5,3997058145,212,18.8,3997058139,56,Back,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015771,971,1,2,90,45,ej5er0oyngdw138yuumwqbyqt,1,24.2,44.6,2023-01-27T19:20:51.872Z,2023-01-28T02:57:23Z,3997058293,141,34.6,3997058297,213,4.4,3997058291,140,22.3,3997058295,212,7.1,3997058289,56,Back,3997641935,178,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015803,972,1,2,90,47,ej5er0oyngdw138yuumwqbyqt,1,22.3,34.6,2023-01-27T19:20:53.725Z,2023-01-28T02:57:25Z,3997058455,212,24.3,3997058449,56,Back,3997058451,140,34.4,3997058457,213,5.3,3997058453,141,4.1,3997641943,178,,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015827,973,1,2,90,50,ej5er0oyngdw138yuumwqbyqt,1,33,5.3,2023-01-27T19:20:57.085Z,2023-01-28T02:57:28Z,3997641957,178,,3997058571,140,22.3,3997058575,212,18.3,3997058573,141,26.5,3997058569,56,Back,3997058577,213,2.2,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015879,974,1,2,90,52,ej5er0oyngdw138yuumwqbyqt,1,22.2,27.3,2023-01-27T19:20:59.211Z,2023-01-28T02:57:32Z,3997641967,178,,3997058839,56,Back,3997058845,212,22.0,3997058841,140,6.9,3997058847,213,2.4,3997058843,141,49.3,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015901,975,1,2,90,56,ej5er0oyngdw138yuumwqbyqt,1,7.7,48.5,2023-01-27T19:21:02.488Z,2023-01-28T02:57:35Z,3997058967,212,13.4,3997058963,140,20.2,3997058965,141,52.2,3997058961,56,Back,3997058969,213,0.2,3997641979,178,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501015933,976,1,2,90,57,ej5er0oyngdw138yuumwqbyqt,1,19.4,51.3,2023-01-27T19:21:03.579Z,2023-01-28T02:57:42Z,3997641991,178,,3997059099,213,4.4,3997059091,56,Back,3997059095,141,24.4,3997059093,140,13.7,3997059097,212,19.2,,,,,,,2yijk5l991mdyjprmuudq7qzu,N. Pyyhtiä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
