id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,assist,qualifier/18/value
2519366963,17,1,1,2,30,6tuibxq39fdryu8ou06wcm0q3,1,40.2,71.5,2023-03-12T17:04:04.658Z,2023-03-13T02:30:25Z,4093787305,56,Back,4093787311,212,11.8,4095201769,178,,4093787313,213,3.6,4093787309,141,64.6,4093787307,140,29.9,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367019,18,1,1,2,32,6tuibxq39fdryu8ou06wcm0q3,1,28.9,72,2023-03-12T17:04:06.942Z,2023-03-13T02:30:28Z,4093787627,141,95.1,4095201809,178,,4093787629,212,17.3,4093787623,56,Back,4093787631,213,1.1,4093787625,140,35.9,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367075,19,1,1,2,35,6tuibxq39fdryu8ou06wcm0q3,1,37.8,94.8,2023-03-12T17:04:10.292Z,2023-03-13T02:30:34Z,4093787951,140,42.1,4093787953,141,97.4,4093787949,56,Back,4093787957,213,0.4,4095201929,178,,4093787955,212,4.8,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367083,20,1,1,2,37,6tuibxq39fdryu8ou06wcm0q3,0,42,96.5,2023-03-12T17:04:12.346Z,2023-03-13T02:30:44Z,4093787999,213,5.2,4093788027,233,35,4093787987,140,42.8,4093788033,286,,4093788025,236,,4093787995,212,1.8,4093787983,56,Back,4095202069,178,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,4093787991,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367065,35,74,1,2,37,2tk2l9sgktwc9jhzqdd4mpdtb,1,64.6,6.1,2023-03-12T17:04:12.428Z,2023-03-13T02:30:49Z,4093788115,233,20,4095202125,178,,4093787891,285,,4093787889,56,Right,,,,,,,,,,,,,4cu8rbv55v6f6jiq50c4xatqs,E. Bove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367161,21,1,1,2,41,6tuibxq39fdryu8ou06wcm0q3,1,46,83.5,2023-03-12T17:04:15.485Z,2023-03-13T02:30:55Z,4093788361,141,75.3,4093788359,140,64.2,4093788357,56,Center,4093788363,212,19.9,4095202187,178,,4093788365,213,6.0,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519633193,929,67,1,2,42,6tuibxq39fdryu8ou06wcm0q3,1,61.9,74.7,2023-03-12T17:04:16.858Z,2023-03-13T06:03:21Z,4095228775,233,999,,,,,,,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519633189,999,67,1,2,42,2tk2l9sgktwc9jhzqdd4mpdtb,0,38.1,25.3,2023-03-12T17:04:16.859Z,2023-03-13T03:01:27Z,4095228787,233,929,,,,,,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367171,22,61,1,2,42,6tuibxq39fdryu8ou06wcm0q3,0,63.7,75.4,2023-03-12T17:04:16.880Z,2023-03-13T06:03:21Z,4093788417,56,Center,4095202275,178,,,,,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367187,36,49,1,2,43,2tk2l9sgktwc9jhzqdd4mpdtb,1,35.2,15.8,2023-03-12T17:04:17.662Z,2023-03-13T02:31:08Z,,,,,,,,,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367279,37,1,1,2,46,2tk2l9sgktwc9jhzqdd4mpdtb,1,42.3,23.7,2023-03-12T17:04:21.360Z,2023-03-13T02:31:11Z,4095202371,178,,4093788975,213,0.9,4093788967,56,Center,4093788969,140,51.1,4093788973,212,14.4,4093788971,141,40.0,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367297,38,1,1,2,47,2tk2l9sgktwc9jhzqdd4mpdtb,1,50.1,39.7,2023-03-12T17:04:22.170Z,2023-03-13T02:31:15Z,4093789073,141,32.2,4095202397,178,,4093789065,56,Back,4093789079,213,3.9,4093789069,140,44.8,4093789077,212,7.5,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367357,39,1,1,2,49,2tk2l9sgktwc9jhzqdd4mpdtb,1,44.2,31.2,2023-03-12T17:04:23.836Z,2023-03-13T02:31:18Z,4093789355,140,49.4,4095202419,178,,4093789353,56,Back,4093789361,213,5.6,4093789359,212,6.9,4093789357,141,25.0,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367391,40,1,1,2,51,2tk2l9sgktwc9jhzqdd4mpdtb,1,47.1,27.9,2023-03-12T17:04:26.392Z,2023-03-13T02:31:22Z,4093789535,56,Back,4093789541,212,8.8,4093789543,213,2.7,4095202445,178,,4093789539,141,33.1,4093789537,140,39.4,,,,,,,4cu8rbv55v6f6jiq50c4xatqs,E. Bove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367469,41,1,1,2,53,2tk2l9sgktwc9jhzqdd4mpdtb,1,39.4,33.1,2023-03-12T17:04:28.039Z,2023-03-13T02:31:31Z,4093789971,213,1.7,4093789963,56,Back,4093789967,141,50.0,4093789969,212,11.5,4095202535,178,,4093789965,140,38.4,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367521,42,1,1,2,57,2tk2l9sgktwc9jhzqdd4mpdtb,1,39.7,61.1,2023-03-12T17:04:32.443Z,2023-03-13T02:31:34Z,4093790257,212,19.8,4093790249,140,41.8,4093790247,56,Back,4093790259,213,1.5,4093790253,141,90.0,4095202551,178,,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367569,43,1,1,3,0,2tk2l9sgktwc9jhzqdd4mpdtb,0,41.9,91.5,2023-03-12T17:04:34.702Z,2023-03-13T02:31:37Z,4093790521,56,Left,4093790523,140,72.4,4095202629,178,,4093790527,212,32.4,4093790519,155,,4093790529,213,6.1,4093790525,141,84.4,4093790531,1,,cddggachzf198p1yhq9owtofd,M. Kumbulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367595,23,1,1,3,2,6tuibxq39fdryu8ou06wcm0q3,0,25.9,15.3,2023-03-12T17:04:36.947Z,2023-03-13T02:31:41Z,4093790695,3,,4093790705,213,6.0,4093790699,140,36.2,4095202701,388,,4093790697,56,Back,4093790703,212,11.2,4093790701,141,11.1,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367619,44,61,1,3,3,2tk2l9sgktwc9jhzqdd4mpdtb,0,69.7,82.6,2023-03-12T17:04:38.406Z,2023-03-13T02:31:50Z,4093790811,56,Left,4095202787,388,,,,,,,,,,,,,,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367637,24,49,1,3,6,6tuibxq39fdryu8ou06wcm0q3,1,19,9.8,2023-03-12T17:04:41.419Z,2023-03-13T02:31:57Z,,,,,,,,,,,,,,,,,,,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367679,25,1,1,3,7,6tuibxq39fdryu8ou06wcm0q3,0,18.7,11.9,2023-03-12T17:04:41.550Z,2023-03-13T02:32:01Z,4093791119,140,23.7,4093791127,213,6.0,4093791117,56,Back,4093791121,141,9.5,4095203065,178,,4093791123,212,5.5,4094531217,1,,4094531215,157,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367663,45,61,1,3,7,2tk2l9sgktwc9jhzqdd4mpdtb,1,78.8,90.9,2023-03-12T17:04:41.697Z,2023-03-13T02:32:04Z,4093791035,56,Left,4095203107,21,,4095203109,178,,,,,,,,,,,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367737,26,52,1,3,9,6tuibxq39fdryu8ou06wcm0q3,1,9.6,32.5,2023-03-12T17:04:44.017Z,2023-03-13T02:32:09Z,4094531685,376,,4095203143,178,,,,,,,,,,,,,,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519367957,27,1,1,3,18,6tuibxq39fdryu8ou06wcm0q3,1,13.5,33.1,2023-03-12T17:04:52.649Z,2023-03-13T02:32:15Z,4095203253,178,,4093792605,56,Back,4093792609,141,9.4,4093792607,140,24.7,4093792603,123,,4093792611,212,20.0,4093795723,189,,4093792613,213,5.3,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368005,28,1,1,3,20,6tuibxq39fdryu8ou06wcm0q3,1,28.3,9.7,2023-03-12T17:04:54.889Z,2023-03-13T02:32:18Z,4093792835,140,32.2,4093792841,213,0.9,4095203299,178,,4093792833,56,Back,4093792839,212,7.0,4093792837,141,18.0,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368043,29,1,1,3,21,6tuibxq39fdryu8ou06wcm0q3,1,30.2,17.4,2023-03-12T17:04:55.735Z,2023-03-13T02:32:21Z,4095203333,178,,4093792967,56,Back,4093792979,212,8.7,4093792971,140,34.9,4093792985,213,5.3,4093792975,141,6.9,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368053,30,1,1,3,22,6tuibxq39fdryu8ou06wcm0q3,0,35.3,7.3,2023-03-12T17:04:56.750Z,2023-03-13T02:32:25Z,4095203413,178,,4093793033,212,19.9,4093793031,141,11.2,4093793027,56,Right,4093793029,140,54.1,4093793035,213,0.1,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519636087,1040,67,1,3,23,2tk2l9sgktwc9jhzqdd4mpdtb,1,45.3,83.5,2023-03-12T17:04:58.431Z,2023-03-13T06:03:21Z,4095243787,233,957,,,,,,,,,,,,,,,,,,,,,,cddggachzf198p1yhq9owtofd,M. Kumbulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519636085,957,67,1,3,23,6tuibxq39fdryu8ou06wcm0q3,0,54.7,16.5,2023-03-12T17:04:58.432Z,2023-03-13T03:21:10Z,4095243803,233,1040,,,,,,,,,,,,,,,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368019,46,8,1,3,23,2tk2l9sgktwc9jhzqdd4mpdtb,1,46.3,89.2,2023-03-12T17:04:58.458Z,2023-03-13T06:03:22Z,4093792883,56,Back,4095203477,178,,4094532985,384,,,,,,,,,,,,,,,,,cddggachzf198p1yhq9owtofd,M. Kumbulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368037,47,49,1,3,24,2tk2l9sgktwc9jhzqdd4mpdtb,1,55,87.1,2023-03-12T17:04:59.477Z,2023-03-13T02:32:32Z,,,,,,,,,,,,,,,,,,,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368131,48,1,1,3,26,2tk2l9sgktwc9jhzqdd4mpdtb,1,55.6,86.9,2023-03-12T17:05:00.778Z,2023-03-13T02:32:35Z,4095203639,178,,4093793489,140,65.8,4093793491,141,83.8,4093793493,212,10.9,4093793487,56,Left,4093793495,213,6.1,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368141,49,3,1,3,29,2tk2l9sgktwc9jhzqdd4mpdtb,0,70.8,84.8,2023-03-12T17:05:03.515Z,2023-03-13T02:32:40Z,4094533395,465,,4093793919,233,31,4095203681,178,,4093793533,286,,4093793531,56,Left,,,,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368203,31,7,1,3,29,6tuibxq39fdryu8ou06wcm0q3,1,29.2,15.2,2023-03-12T17:05:03.640Z,2023-03-13T02:32:45Z,4093793901,233,49,4093793831,56,Back,4094533767,384,,4093793837,285,,4095203705,178,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368213,32,49,1,3,29,6tuibxq39fdryu8ou06wcm0q3,1,25.1,13.4,2023-03-12T17:05:04.394Z,2023-03-13T02:32:47Z,,,,,,,,,,,,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368241,33,1,1,3,31,6tuibxq39fdryu8ou06wcm0q3,1,27.2,12.6,2023-03-12T17:05:05.749Z,2023-03-13T02:32:51Z,4095203773,178,,4093794047,213,0.7,4093794043,141,17.8,4093794041,140,31.1,4093794039,56,Back,4093794045,212,5.4,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368377,34,1,1,3,34,6tuibxq39fdryu8ou06wcm0q3,1,31.7,16.8,2023-03-12T17:05:09.204Z,2023-03-13T02:32:54Z,4093794857,140,35.0,4093794861,212,39.6,4093794859,141,74.8,4093794869,1,,4093794865,213,1.5,4095203873,178,,4093794855,56,Back,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368417,35,3,1,3,40,6tuibxq39fdryu8ou06wcm0q3,1,59.7,85.1,2023-03-12T17:05:14.983Z,2023-03-13T02:33:06Z,4093795079,286,,4093795115,233,50,4095203997,178,,4093795077,56,Left,4094534569,465,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368411,50,45,1,3,40,2tk2l9sgktwc9jhzqdd4mpdtb,0,40.3,14.9,2023-03-12T17:05:14.983Z,2023-03-13T02:33:06Z,4093795051,285,,4093795153,233,35,4093795047,56,Back,,,,,,,,,,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368425,36,1,1,3,42,6tuibxq39fdryu8ou06wcm0q3,0,67.1,96.6,2023-03-12T17:05:17.425Z,2023-03-13T02:33:12Z,4093795097,140,70.1,4093795307,286,,4093795107,213,0.0,4093795105,212,3.2,4093795101,141,96.8,4093795095,56,Left,4093795303,233,51,4095204095,178,,4vis4wltntxil2m9z16mi6j8p,Rogério,,4093795301,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368449,51,74,1,3,43,2tk2l9sgktwc9jhzqdd4mpdtb,1,39.3,3.4,2023-03-12T17:05:17.506Z,2023-03-13T02:33:15Z,4093795271,56,Back,4093795273,285,,4093795361,233,36,4095204163,178,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368443,37,61,1,3,43,6tuibxq39fdryu8ou06wcm0q3,1,64.7,98.4,2023-03-12T17:05:17.731Z,2023-03-13T02:33:18Z,4093795221,56,Left,4095204227,178,,,,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368455,38,5,1,3,43,6tuibxq39fdryu8ou06wcm0q3,0,64.2,101.9,2023-03-12T17:05:18.350Z,2023-03-13T02:33:22Z,4093795293,56,Left,4093795683,233,52,4093795295,347,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368517,52,5,1,3,43,2tk2l9sgktwc9jhzqdd4mpdtb,1,35.8,-1.9,2023-03-12T17:05:18.350Z,2023-03-13T02:33:21Z,4093795651,347,,4093795649,56,Back,4093795661,233,38,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368715,53,1,1,3,55,2tk2l9sgktwc9jhzqdd4mpdtb,1,39.2,0,2023-03-12T17:05:29.941Z,2023-03-13T02:33:30Z,4093796825,107,,4093796831,141,7.3,4093796833,212,17.7,4093796829,140,23.3,4093796827,56,Back,4093796835,213,2.8,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368729,54,1,1,3,58,2tk2l9sgktwc9jhzqdd4mpdtb,1,21.5,10.9,2023-03-12T17:05:33.301Z,2023-03-13T02:33:33Z,4093796931,140,12.5,4093796937,212,18.7,4095204485,178,,4093796941,213,2.1,4093796935,141,34.6,4093796929,56,Back,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368745,55,1,1,4,0,2tk2l9sgktwc9jhzqdd4mpdtb,0,11.5,34.8,2023-03-12T17:05:35.438Z,2023-03-13T02:33:36Z,4093797029,141,67.3,4093797027,140,34.2,4095204535,178,,4093797023,155,,4093797035,1,,4093797031,212,32.5,4093797025,56,Back,4093797033,213,0.7,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368765,39,8,1,4,2,6tuibxq39fdryu8ou06wcm0q3,1,69,29.1,2023-03-12T17:05:36.761Z,2023-03-13T02:33:45Z,4093797155,56,Center,4095204667,388,,4094536329,385,,4093797197,15,,,,,,,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368817,56,44,1,4,5,2tk2l9sgktwc9jhzqdd4mpdtb,1,39.4,64.2,2023-03-12T17:05:40.081Z,2023-03-13T06:03:22Z,4093797515,233,40,4093797497,285,,4093797495,56,Back,,,,,,,,,,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368787,40,44,1,4,5,6tuibxq39fdryu8ou06wcm0q3,0,60.6,35.8,2023-03-12T17:05:40.082Z,2023-03-13T02:33:51Z,4093797287,56,Center,4093797559,233,56,4093797289,286,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368855,57,1,1,4,5,2tk2l9sgktwc9jhzqdd4mpdtb,1,40.4,64.2,2023-03-12T17:05:40.181Z,2023-03-13T06:03:22Z,4093797733,3,,4093797741,212,6.5,4093797735,56,Back,4093797743,213,1.0,4095204817,388,,4093797739,141,72.3,4093797737,140,43.7,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368877,58,1,1,4,9,2tk2l9sgktwc9jhzqdd4mpdtb,0,52,80,2023-03-12T17:05:43.803Z,2023-03-13T02:34:00Z,4093797887,141,36.5,4093797879,155,,4093797893,1,,4093797891,213,5.4,4093797889,212,37.0,4093797881,56,Center,4095204833,178,,4093797885,140,73.1,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368849,41,43,1,4,10,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-03-12T17:05:44.980Z,2023-03-12T17:06:45Z,4093804187,144,61,4093797711,56,Center,,,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368937,43,49,1,4,10,6tuibxq39fdryu8ou06wcm0q3,1,24.9,66.6,2023-03-12T17:05:45.385Z,2023-03-13T02:34:09Z,,,,,,,,,,,,,,,,,,,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368915,42,1,1,4,11,6tuibxq39fdryu8ou06wcm0q3,1,26.8,67,2023-03-12T17:05:45.496Z,2023-03-13T02:34:14Z,4093806775,140,35.9,4095205017,178,,4093806781,213,5.3,4093806777,141,47.2,4093806779,212,16.5,4093798069,56,Back,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519370987,51,1,1,4,11,6tuibxq39fdryu8ou06wcm0q3,1,33,47.2,2023-03-12T17:05:46.251Z,2023-03-13T02:34:19Z,4093809203,212,9.3,4093809201,141,35.5,4093809205,213,5.3,4093809197,56,Back,4095205079,178,,4093809199,140,37.6,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368963,44,1,1,4,14,6tuibxq39fdryu8ou06wcm0q3,1,43.2,33.4,2023-03-12T17:05:49.238Z,2023-03-13T02:34:23Z,4095205115,178,,4093798339,212,30.2,4093798337,141,47.8,4093798333,56,Center,4093798331,155,,4093798341,213,0.3,4093798335,140,70.4,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368969,45,1,1,4,16,6tuibxq39fdryu8ou06wcm0q3,0,67.6,53.9,2023-03-12T17:05:50.868Z,2023-03-13T02:34:26Z,4093798363,56,Center,4093798371,213,5.4,4093798361,3,,4093798369,212,11.4,4095205127,388,,4093798367,141,41.2,4093798365,140,74.7,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519368999,59,49,1,4,18,2tk2l9sgktwc9jhzqdd4mpdtb,1,29.7,65.5,2023-03-12T17:05:52.768Z,2023-03-13T02:34:30Z,,,,,,,,,,,,,,,,,,,,,,,,,cddggachzf198p1yhq9owtofd,M. Kumbulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519369115,60,1,1,4,19,2tk2l9sgktwc9jhzqdd4mpdtb,1,30.3,65.5,2023-03-12T17:05:54.288Z,2023-03-13T02:34:34Z,4093799093,213,0.1,4093799087,140,37.0,4093799089,141,66.1,4093799091,212,7.0,4093799085,56,Back,4095205239,178,,,,,,,,cddggachzf198p1yhq9owtofd,M. Kumbulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519369177,61,1,1,4,24,2tk2l9sgktwc9jhzqdd4mpdtb,1,35.9,66.4,2023-03-12T17:05:59.240Z,2023-03-13T02:34:42Z,4093799405,56,Back,4095205341,178,,4093799413,212,10.3,4093799417,213,2.1,4093799409,141,79.4,4093799407,140,30.8,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519369221,62,1,1,4,26,2tk2l9sgktwc9jhzqdd4mpdtb,1,30.6,79.1,2023-03-12T17:06:00.568Z,2023-03-13T02:34:48Z,4093799607,56,Back,4093799609,140,37.3,4093799613,212,11.8,4093799611,141,93.0,4093799615,213,0.9,4095205451,178,,,,,,,,cddggachzf198p1yhq9owtofd,M. Kumbulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519369357,63,1,1,4,29,2tk2l9sgktwc9jhzqdd4mpdtb,1,37.4,92.7,2023-03-12T17:06:03.766Z,2023-03-13T02:34:52Z,4093800345,212,10.6,4093800339,56,Back,4093800343,141,84.4,4095205491,178,,4093800341,140,28.9,4093800347,213,3.7,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
