id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,assist,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2480162329,838,43,1,2,16,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-10-31T17:32:52.977Z,2022-11-01T01:18:32Z,3887373045,144,67,3887351651,233,1727,,,,,,,,,,,,,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480162327,1727,43,1,2,16,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2022-10-31T17:32:52.978Z,2022-11-01T01:18:32Z,3887373043,144,67,3887351655,233,838,,,,,,,,,,,,,,,,,,,z0nxnl93yjtz8mty3qi5542x,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081035,25,43,1,2,16,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2022-10-31T17:32:53.587Z,2022-10-31T17:32:58Z,3886900599,285,0,3886900713,144,3,3886900597,56,Back,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081073,25,1,1,2,17,ap6blbxhq9elm62vw6tutzlwg,0,69.8,10.4,2022-10-31T17:32:54.217Z,2022-10-31T23:04:03Z,3886900817,141,13.6,3886900815,140,100.0,3886900813,56,Right,3886900823,1,,3886900821,213,0.1,3886900811,155,,3886900819,212,33.3,3887323395,178,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081075,26,5,1,2,22,ap6blbxhq9elm62vw6tutzlwg,0,100.8,19.4,2022-10-31T17:32:59.468Z,2022-10-31T23:04:10Z,3886900831,346,,3886900879,233,26,3886900829,56,Right,,,,,,,,,,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081077,26,5,1,2,22,2tk2l9sgktwc9jhzqdd4mpdtb,1,-0.8,80.6,2022-10-31T17:32:59.468Z,2022-10-31T23:04:10Z,3886900847,346,,3886900845,56,Back,3886900871,233,26,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081175,27,1,1,2,31,2tk2l9sgktwc9jhzqdd4mpdtb,1,3.9,54.8,2022-10-31T17:33:07.751Z,2022-10-31T23:04:31Z,3886901329,141,76.7,3886901333,213,1.3,3886901337,237,,3886901325,56,Back,3886901323,124,,3886901331,212,15.5,3886901327,140,7.9,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081207,28,1,1,2,37,2tk2l9sgktwc9jhzqdd4mpdtb,1,6.7,71.1,2022-10-31T17:33:14.594Z,2022-10-31T23:04:38Z,3887323743,178,,3886901527,212,11.8,3886901523,140,3.9,3886901525,141,54.3,3886901521,56,Back,3886901529,213,4.5,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081221,29,1,1,2,44,2tk2l9sgktwc9jhzqdd4mpdtb,1,10.6,51.6,2022-10-31T17:33:21.055Z,2022-10-31T23:04:42Z,3887323799,178,,3886901577,56,Back,3886901585,213,5.2,3886901583,212,8.1,3886901579,140,14.0,3886901581,141,40.9,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081237,30,1,1,2,46,2tk2l9sgktwc9jhzqdd4mpdtb,1,11.7,47.6,2022-10-31T17:33:23.191Z,2022-10-31T23:04:49Z,3886901643,140,11.1,3886901645,141,82.3,3886901647,212,23.6,3887323893,178,,3886901649,213,1.6,3886901641,56,Back,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081245,31,1,1,2,50,2tk2l9sgktwc9jhzqdd4mpdtb,1,15.3,88.3,2022-10-31T17:33:26.790Z,2022-10-31T23:04:55Z,3886901681,155,,3886901693,1,,3886901689,212,38.9,3886901691,213,6.3,3886901687,141,87.8,3886901683,56,Left,3886901685,140,52.3,3887323991,178,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081261,32,4,1,2,52,2tk2l9sgktwc9jhzqdd4mpdtb,1,52,87.4,2022-10-31T17:33:29.384Z,2022-10-31T23:05:01Z,3886901781,56,Left,3886901779,294,,3886901847,233,27,3886901783,152,,3886901777,13,,3886901785,286,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081269,27,4,1,2,52,ap6blbxhq9elm62vw6tutzlwg,0,48,12.6,2022-10-31T17:33:29.385Z,2022-10-31T23:05:00Z,3887324063,178,,3886901825,56,Back,3886901823,294,,3886901843,233,32,3886901827,152,,3886901829,285,,3886901821,13,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081317,33,1,1,3,7,2tk2l9sgktwc9jhzqdd4mpdtb,1,52.5,89.9,2022-10-31T17:33:43.940Z,2022-10-31T23:05:04Z,3886902081,213,4.2,3886902073,56,Back,3887324099,178,,3886902079,212,18.2,3886906517,5,,3886906519,152,,3886902075,140,44.3,3886906469,189,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,3886902077,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081323,34,1,1,3,8,2tk2l9sgktwc9jhzqdd4mpdtb,1,44,66.1,2022-10-31T17:33:44.843Z,2022-10-31T23:05:23Z,3886902121,213,3.7,3886902111,140,25.3,3886902109,56,Back,3886902115,141,47.6,3886902119,212,23.3,3887324273,178,,,,,,,,z0nxnl93yjtz8mty3qi5542x,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081333,35,1,1,3,10,2tk2l9sgktwc9jhzqdd4mpdtb,1,25.3,47.6,2022-10-31T17:33:47.403Z,2022-10-31T23:05:30Z,3886902155,213,5.1,3886902153,212,27.2,3886902149,140,35.8,3886902147,56,Back,3887324339,178,,3886902151,141,11.0,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081355,36,1,1,3,12,2tk2l9sgktwc9jhzqdd4mpdtb,1,33.9,11.4,2022-10-31T17:33:49.511Z,2022-10-31T23:05:37Z,3886902279,140,17.9,3886902293,213,2.8,3886902287,212,18.1,3886902275,56,Back,3887324407,178,,3886902283,141,21.3,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081373,37,1,1,3,16,2tk2l9sgktwc9jhzqdd4mpdtb,1,17.1,21.9,2022-10-31T17:33:53Z,2022-10-31T23:05:44Z,3886902349,212,16.3,3887324465,178,,3886902345,140,4.6,3886902351,213,2.5,3886902343,56,Back,3886902347,141,36.1,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081393,38,1,1,3,19,2tk2l9sgktwc9jhzqdd4mpdtb,1,4.5,43,2022-10-31T17:33:56.436Z,2022-10-31T23:05:50Z,3886902453,140,19.2,3887324505,178,,3886902455,141,39.1,3886902457,212,15.7,3886902459,213,6.1,3886902451,56,Back,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081409,39,1,1,3,24,2tk2l9sgktwc9jhzqdd4mpdtb,0,12.5,25,2022-10-31T17:34:00.872Z,2022-10-31T23:05:55Z,3886902531,56,Right,3886902539,213,6.1,3886902537,212,47.8,3886902541,1,,3886902529,155,,3886902535,141,10.6,3887324597,178,,3886902533,140,57.1,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081421,28,1,1,3,26,ap6blbxhq9elm62vw6tutzlwg,0,38,89.3,2022-10-31T17:34:03.247Z,2022-10-31T23:06:02Z,3886902581,56,Left,3886902579,157,,3886902589,213,0.3,3886902591,1,,3886902587,212,32.4,3886902583,140,67.9,3887324639,178,,3886902585,141,100.0,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081425,29,5,1,3,29,ap6blbxhq9elm62vw6tutzlwg,0,68.4,101.6,2022-10-31T17:34:05.718Z,2022-10-31T23:07:44Z,3886902611,56,Left,3886902657,233,40,3886902613,347,,,,,,,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081429,40,5,1,3,29,2tk2l9sgktwc9jhzqdd4mpdtb,1,31.6,-1.6,2022-10-31T17:34:05.718Z,2022-10-31T23:07:44Z,3886902637,347,,3886902635,56,Back,3886902639,233,29,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081453,41,1,1,3,33,2tk2l9sgktwc9jhzqdd4mpdtb,1,36,0,2022-10-31T17:34:10.177Z,2022-10-31T23:07:50Z,3886902769,213,2.7,3886902759,107,,3886902761,56,Back,3886902765,141,9.1,3886902763,140,20.1,3886902767,212,18.3,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081455,42,1,1,3,37,2tk2l9sgktwc9jhzqdd4mpdtb,1,20,10.4,2022-10-31T17:34:14.009Z,2022-10-31T23:07:54Z,3886902777,141,4.6,3886902779,212,12.3,3886902781,213,6.0,3886902775,140,31.1,3887325767,178,,3886902773,56,Back,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081461,43,1,1,3,38,2tk2l9sgktwc9jhzqdd4mpdtb,1,30.2,5.2,2022-10-31T17:34:15.405Z,2022-10-31T23:08:01Z,3886902813,56,Back,3886902815,140,28.7,3886902817,141,18.2,3887325829,178,,3886902819,212,9.0,3886902821,213,1.7,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081477,44,1,1,3,39,2tk2l9sgktwc9jhzqdd4mpdtb,0,28.7,18.2,2022-10-31T17:34:16.279Z,2022-10-31T23:08:06Z,3886902927,56,Center,3886902931,141,28.6,3886902925,155,,3886902937,1,,3886902935,213,0.1,3886902929,140,78.5,3886902933,212,52.8,3887325919,178,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081505,30,1,1,3,43,ap6blbxhq9elm62vw6tutzlwg,1,25,73.2,2022-10-31T17:34:19.771Z,2022-10-31T23:08:19Z,3886903067,141,64.7,3886903065,140,13.1,3886903063,56,Back,3886903061,3,,3886903069,212,13.8,3886903071,213,3.6,3887326037,178,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081511,31,52,1,3,49,ap6blbxhq9elm62vw6tutzlwg,1,13.1,64.7,2022-10-31T17:34:26.334Z,2022-10-31T23:08:22Z,3887157821,376,,3887326043,178,,,,,,,,,,,,,,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081577,32,1,1,3,57,ap6blbxhq9elm62vw6tutzlwg,1,11.5,44.2,2022-10-31T17:34:34.541Z,2022-10-31T23:08:27Z,3886903481,212,22.7,3886903479,141,77.1,3887326095,178,,3886903473,123,,3886903475,56,Back,3886903483,213,1.4,3886903477,140,14.9,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081589,33,1,1,4,0,ap6blbxhq9elm62vw6tutzlwg,1,14.6,77.4,2022-10-31T17:34:37.008Z,2022-10-31T23:08:32Z,3886903559,212,14.7,3886903561,213,1.0,3886903557,141,96.0,3886903553,56,Back,3887326123,178,,3886903555,140,21.7,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081597,34,1,1,4,1,ap6blbxhq9elm62vw6tutzlwg,0,21.5,94.5,2022-10-31T17:34:38.578Z,2022-10-31T23:08:38Z,3886903579,141,78.8,3886903581,212,23.8,3887326155,178,,3886903573,157,,3886903575,56,Back,3886903583,213,5.8,3886903585,1,,3886903577,140,41.8,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081607,46,1,1,4,3,2tk2l9sgktwc9jhzqdd4mpdtb,1,58.9,34.9,2022-10-31T17:34:39.773Z,2022-10-31T23:08:45Z,3886903639,140,67.5,3886903645,213,1.0,3886903643,212,17.6,3886903635,3,,3887326281,178,,3886903637,56,Center,3886903641,141,57.2,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081609,47,49,1,4,4,2tk2l9sgktwc9jhzqdd4mpdtb,1,67.5,57.2,2022-10-31T17:34:41.116Z,2022-10-31T23:08:54Z,,,,,,,,,,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081613,48,1,1,4,4,2tk2l9sgktwc9jhzqdd4mpdtb,0,67.5,57.2,2022-10-31T17:34:41.247Z,2022-10-31T23:09:00Z,3887326423,178,,3886903669,213,6.1,3886903661,56,Center,3886903663,140,87.8,3887158131,155,,3886903665,141,50.7,3886903667,212,21.8,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081631,35,52,1,4,6,ap6blbxhq9elm62vw6tutzlwg,1,14.1,48.1,2022-10-31T17:34:43.134Z,2022-10-31T23:09:06Z,3887326489,178,,3887158209,376,,,,,,,,,,,,,,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081663,36,1,1,4,7,ap6blbxhq9elm62vw6tutzlwg,1,14.1,48.1,2022-10-31T17:34:44.430Z,2022-10-31T23:09:11Z,3886903921,141,17.0,3886903919,140,24.5,3886903917,56,Back,3886903925,213,5.2,3886903915,123,,3886903923,212,23.8,3887326563,178,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081675,37,1,1,4,10,ap6blbxhq9elm62vw6tutzlwg,1,26.3,16.1,2022-10-31T17:34:46.957Z,2022-10-31T23:09:23Z,3886903977,213,6.1,3886903973,141,10.4,3886903975,212,24.1,3886903971,140,49.0,3886903969,56,Back,3887326677,178,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081679,38,61,1,4,12,ap6blbxhq9elm62vw6tutzlwg,0,49,10.4,2022-10-31T17:34:48.760Z,2022-10-31T23:09:32Z,3886903999,56,Back,3887326777,178,,,,,,,,,,,,,,,,,,,,448dubo3a0ty03v6ajxpw2k2c,Y. Kallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081683,49,49,1,4,13,2tk2l9sgktwc9jhzqdd4mpdtb,1,47.8,83.9,2022-10-31T17:34:50.039Z,2022-10-31T23:09:41Z,,,,,,,,,,,,,,,,,,,,,,,,,z0nxnl93yjtz8mty3qi5542x,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081695,50,1,1,4,13,2tk2l9sgktwc9jhzqdd4mpdtb,0,45.6,84.8,2022-10-31T17:34:50.482Z,2022-10-31T23:09:52Z,3886904079,56,Back,3886904081,140,47.4,3887326955,178,,3886904135,236,,3886904087,213,0.1,3886904141,286,,3886904137,233,39,3886904085,212,1.9,z0nxnl93yjtz8mty3qi5542x,M. Camara,3886904083,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081703,39,74,1,4,13,ap6blbxhq9elm62vw6tutzlwg,1,47.1,13.4,2022-10-31T17:34:50.671Z,2022-10-31T23:09:57Z,3886904125,56,Back,3887326985,178,,3886904167,233,50,3886904127,285,,,,,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081711,40,49,1,4,15,ap6blbxhq9elm62vw6tutzlwg,1,56.7,7.3,2022-10-31T17:34:51.717Z,2022-10-31T23:10:07Z,,,,,,,,,,,,,,,,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081725,41,1,1,4,16,ap6blbxhq9elm62vw6tutzlwg,0,56.7,7.3,2022-10-31T17:34:53.092Z,2022-10-31T23:10:15Z,3886904257,213,5.5,3886904249,56,Right,3886904255,212,8.7,3886904253,141,0.0,3886904251,140,62.7,3887327111,178,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081729,42,5,1,4,17,ap6blbxhq9elm62vw6tutzlwg,0,61,-1.8,2022-10-31T17:34:54.593Z,2022-10-31T23:10:20Z,3886904323,233,51,3886904259,56,Right,3886904261,347,,,,,,,,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081739,51,5,1,4,17,2tk2l9sgktwc9jhzqdd4mpdtb,1,39,101.8,2022-10-31T17:34:54.593Z,2022-10-31T23:10:20Z,3886904303,56,Back,3886904319,233,42,3886904305,347,,,,,,,,,,,,,,,,,z0nxnl93yjtz8mty3qi5542x,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081779,52,1,1,4,25,2tk2l9sgktwc9jhzqdd4mpdtb,1,41.4,100,2022-10-31T17:35:02.217Z,2022-10-31T23:10:28Z,3886904533,213,3.4,3886904529,141,96.3,3886904523,107,,3886904525,56,Back,3886904527,140,27.6,3886904531,212,15.0,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081789,53,1,1,4,28,2tk2l9sgktwc9jhzqdd4mpdtb,1,24.4,92.6,2022-10-31T17:35:04.683Z,2022-10-31T23:10:37Z,3886904587,141,63.1,3887327335,178,,3886904591,213,4.3,3886904585,140,16.8,3886904583,56,Back,3886904589,212,21.6,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081811,54,1,1,4,31,2tk2l9sgktwc9jhzqdd4mpdtb,1,14.7,58.1,2022-10-31T17:35:08.635Z,2022-10-31T23:10:49Z,3886904705,141,31.5,3887327437,178,,3886904711,212,18.3,3886904715,213,4.5,3886904697,56,Back,3886904701,140,11.8,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081835,55,1,1,4,34,2tk2l9sgktwc9jhzqdd4mpdtb,1,11.7,30.9,2022-10-31T17:35:10.991Z,2022-10-31T23:10:55Z,3886904845,212,17.2,3887327473,178,,3886904847,213,5.0,3886904833,56,Back,3886904841,141,6.4,3886904837,140,15.6,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081871,56,1,1,4,37,2tk2l9sgktwc9jhzqdd4mpdtb,1,14.8,10.7,2022-10-31T17:35:13.690Z,2022-10-31T23:11:01Z,3886905015,56,Back,3886905023,213,2.5,3887327483,178,,3886905017,140,6.0,3886905019,141,21.8,3886905021,212,11.9,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081877,57,1,1,4,39,2tk2l9sgktwc9jhzqdd4mpdtb,1,4.9,21.3,2022-10-31T17:35:16.551Z,2022-10-31T23:11:09Z,3886905061,140,9.0,3887327561,178,,3886905059,56,Back,3886905063,141,8.2,3886905065,212,9.9,3886905067,213,5.2,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081887,58,1,1,4,40,2tk2l9sgktwc9jhzqdd4mpdtb,1,9,8.2,2022-10-31T17:35:17.541Z,2022-10-31T23:11:17Z,3886905109,213,1.2,3886905101,56,Back,3886905105,141,21.0,3886905103,140,12.3,3886905107,212,9.4,3887327607,178,,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081889,59,1,1,4,42,2tk2l9sgktwc9jhzqdd4mpdtb,1,12.2,20.7,2022-10-31T17:35:19.218Z,2022-10-31T23:11:23Z,3886905127,140,8.4,3886905125,56,Back,3887327671,178,,3886905137,213,4.4,3886905133,212,11.5,3886905129,141,4.9,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480082003,60,1,1,4,43,2tk2l9sgktwc9jhzqdd4mpdtb,1,7.5,4.9,2022-10-31T17:35:19.943Z,2022-10-31T23:11:30Z,3886905821,213,6.3,3886905819,212,14.9,3887327749,178,,3886905817,141,4.6,3886905813,56,Back,3886905815,140,21.7,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480162809,1770,67,1,4,44,2tk2l9sgktwc9jhzqdd4mpdtb,1,23.7,5,2022-10-31T17:35:21.503Z,2022-11-01T01:19:22Z,3887353577,233,861,,,,,,,,,,,,,,,,,,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480162805,861,67,1,4,44,ap6blbxhq9elm62vw6tutzlwg,0,76.3,95,2022-10-31T17:35:21.504Z,2022-11-01T00:12:53Z,3887353581,233,1770,,,,,,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083389,103,61,1,4,45,2tk2l9sgktwc9jhzqdd4mpdtb,0,25.9,4.4,2022-10-31T17:35:22.467Z,2022-10-31T23:12:01Z,3887327879,178,,3886913491,56,Back,,,,,,,,,,,,,,,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480081963,43,5,1,4,46,ap6blbxhq9elm62vw6tutzlwg,1,72.1,101.4,2022-10-31T17:35:22.760Z,2022-10-31T23:11:54Z,3886912007,347,,3886905607,56,Left,3886913725,233,104,,,,,,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083411,104,5,1,4,46,2tk2l9sgktwc9jhzqdd4mpdtb,0,27.9,-1.4,2022-10-31T17:35:22.760Z,2022-10-31T23:11:53Z,3886913625,56,Back,3886913733,233,43,3886913627,347,,,,,,,,,,,,,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083161,91,1,1,4,53,ap6blbxhq9elm62vw6tutzlwg,0,79.2,100,2022-10-31T17:35:29.802Z,2022-10-31T23:12:03Z,3886912123,212,10.1,3886912793,107,,3886912115,140,87.2,3886912119,141,93.2,3886912129,213,5.7,3886912153,189,,3886912111,56,Left,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480083683,123,49,1,5,0,2tk2l9sgktwc9jhzqdd4mpdtb,1,26.7,7.9,2022-10-31T17:35:37.012Z,2022-10-31T23:16:12Z,3886915289,189,,,,,,,,,,,,,,,,,,,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480082025,44,45,1,5,1,ap6blbxhq9elm62vw6tutzlwg,0,63.7,94.2,2022-10-31T17:35:38.342Z,2022-10-31T23:16:21Z,3886905947,285,,3886906127,233,62,3886905945,56,Left,,,,,,,,,,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480082055,62,3,1,5,1,2tk2l9sgktwc9jhzqdd4mpdtb,1,36.3,5.8,2022-10-31T17:35:38.342Z,2022-10-31T23:16:21Z,3886906111,233,44,3886906103,286,,3887328257,178,,3886906101,56,Back,3887159463,465,,,,,,,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
