id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/10/value,qualifier/14/value,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2500357745,163,10,1,18,46,btcy9nra9ak4m22ovr2ia6m5v,1,1.7,49,2023-01-24T20:05:46.615Z,2023-01-25T02:35:15Z,3993620637,178,,3993620641,56,Back,3993620639,182,,3993620703,233,205,3993620635,177,,3993995133,376,,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357735,162,52,1,18,46,btcy9nra9ak4m22ovr2ia6m5v,1,1.7,49,2023-01-24T20:05:46.695Z,2023-01-25T02:35:19Z,3993995173,376,,3994051379,178,,,,,,,,,,,,,,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357947,164,1,1,18,59,btcy9nra9ak4m22ovr2ia6m5v,1,11.1,46.2,2023-01-24T20:05:59.307Z,2023-01-25T02:35:22Z,3993621689,123,,3993621703,213,6.2,3993621691,56,Back,3993621699,212,15.5,3994051393,178,,3993621693,140,25.8,3993621697,141,43.9,3993995259,189,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357971,165,1,1,19,3,btcy9nra9ak4m22ovr2ia6m5v,1,28.8,46.8,2023-01-24T20:06:03.211Z,2023-01-25T02:35:28Z,3993621799,212,14.8,3993621801,213,1.5,3993621795,140,29.3,3994051427,178,,3993621797,141,68.6,3993621793,56,Back,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357991,166,1,1,19,6,btcy9nra9ak4m22ovr2ia6m5v,1,32.4,82.4,2023-01-24T20:06:06.142Z,2023-01-25T02:35:35Z,3993621899,140,46.0,3993621903,212,17.5,3994051493,178,,3993621897,56,Back,3993621901,141,97.4,3993621905,213,0.6,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500358047,167,1,1,19,8,btcy9nra9ak4m22ovr2ia6m5v,1,46,97.4,2023-01-24T20:06:08.536Z,2023-01-25T02:35:42Z,3994051505,178,,3993622157,56,Left,3993622163,212,7.9,3993622159,140,53.5,3993622165,213,0.1,3993622161,141,98.3,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500358065,168,1,1,19,11,btcy9nra9ak4m22ovr2ia6m5v,1,43.8,98.3,2023-01-24T20:06:11.569Z,2023-01-25T02:35:47Z,3993622269,141,96.3,3993622265,56,Back,3993622271,212,10.3,3993622267,140,34.1,3994051519,178,,3993622273,213,3.3,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500358103,169,1,1,19,13,btcy9nra9ak4m22ovr2ia6m5v,1,34,95.1,2023-01-24T20:06:13.556Z,2023-01-25T02:35:52Z,3993622431,140,12.7,3993622435,212,31.0,3994051527,178,,3993622433,141,63.6,3993622429,56,Back,3993622437,213,3.9,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500358271,170,1,1,19,16,btcy9nra9ak4m22ovr2ia6m5v,1,10.6,55.5,2023-01-24T20:06:16.309Z,2023-01-25T02:36:00Z,3993623287,212,15.8,3994051545,178,,3993623283,140,19.7,3993623289,213,5.4,3993623285,141,37.0,3993623281,56,Back,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500358309,171,1,1,19,24,btcy9nra9ak4m22ovr2ia6m5v,1,35.6,24.3,2023-01-24T20:06:24.485Z,2023-01-25T02:36:05Z,3993623449,140,37.4,3994051567,178,,3993623455,213,4.9,3993623451,141,4.6,3993623447,56,Back,3993623453,212,13.5,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500358329,172,1,1,19,28,btcy9nra9ak4m22ovr2ia6m5v,1,33.9,8.5,2023-01-24T20:06:29.019Z,2023-01-25T02:36:09Z,3993623553,140,19.6,3993623557,141,28.8,3993623561,213,2.4,3993623549,56,Back,3994051587,178,,3993623559,212,20.4,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500358471,173,1,1,19,31,btcy9nra9ak4m22ovr2ia6m5v,1,19.8,31.2,2023-01-24T20:06:31.924Z,2023-01-25T02:36:17Z,3993624233,213,1.3,3993624229,141,67.9,3993624225,56,Back,3994051615,178,,3993624227,140,26.3,3993624231,212,25.9,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500358525,174,1,1,19,39,btcy9nra9ak4m22ovr2ia6m5v,1,42.9,85.9,2023-01-24T20:06:39.793Z,2023-01-25T02:36:24Z,3993624487,212,18.6,3993624483,140,59.2,3993624489,213,0.4,3994051639,178,,3993624481,56,Left,3993624485,141,96.6,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500358571,175,1,1,19,44,btcy9nra9ak4m22ovr2ia6m5v,1,54.4,96.5,2023-01-24T20:06:44.633Z,2023-01-25T02:36:28Z,3993624673,140,40.2,3993624677,212,16.6,3993624671,56,Back,3993624675,141,85.7,3994051657,178,,3993624679,213,3.6,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500358597,176,1,1,19,47,btcy9nra9ak4m22ovr2ia6m5v,1,38.5,79.6,2023-01-24T20:06:47.808Z,2023-01-25T02:36:33Z,3994051675,178,,3993624757,140,45.7,3993624763,212,11.6,3993624753,56,Back,3993624759,141,66.6,3993624765,213,5.4,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500358605,177,1,1,19,48,btcy9nra9ak4m22ovr2ia6m5v,1,45.9,66.1,2023-01-24T20:06:48.636Z,2023-01-25T02:36:40Z,3993624815,140,41.8,3994051711,178,,3993624821,213,2.3,3993624819,212,6.5,3993624813,56,Back,3993624817,141,73.2,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500358619,178,1,1,19,49,btcy9nra9ak4m22ovr2ia6m5v,1,40.5,72.9,2023-01-24T20:06:49.698Z,2023-01-25T02:36:49Z,3993624887,212,8.9,3993624883,140,49.0,3994051759,178,,3993624889,213,6.3,3993624881,56,Back,3993624885,141,72.6,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500358653,179,1,1,19,50,btcy9nra9ak4m22ovr2ia6m5v,1,48.2,72.7,2023-01-24T20:06:50.397Z,2023-01-25T02:36:54Z,3994051781,178,,3993625077,212,6.4,3993625073,140,43.4,3993625079,213,3.8,3993625137,156,,3993625071,56,Back,3993625075,141,66.9,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500358755,180,1,1,19,53,btcy9nra9ak4m22ovr2ia6m5v,0,43.6,62.3,2023-01-24T20:06:53.087Z,2023-01-25T02:36:59Z,3994051803,178,,3993626171,1,,3993625569,212,67.3,3993625571,213,5.7,3993625561,155,,3993625565,140,96.0,3993625567,141,5.4,3993625563,56,Right,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500444485,1168,67,1,19,57,9dntj5dioj5ex52yrgwzxrq9l,1,7.9,90.6,2023-01-24T20:06:57.863Z,2023-01-25T04:02:47Z,3994060081,233,1031,,,,,,,,,,,,,,,,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500444483,1031,67,1,19,57,btcy9nra9ak4m22ovr2ia6m5v,0,92.1,9.4,2023-01-24T20:06:57.864Z,2023-01-25T03:31:22Z,3994060089,233,1168,,,,,,,,,,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500358775,206,8,1,19,57,9dntj5dioj5ex52yrgwzxrq9l,1,5.8,90.7,2023-01-24T20:06:57.869Z,2023-01-25T04:02:48Z,3993995691,385,,3994051831,178,,3993625651,56,Back,,,,,,,,,,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500359027,181,5,1,19,59,btcy9nra9ak4m22ovr2ia6m5v,1,93.8,-1.4,2023-01-24T20:06:59.378Z,2023-01-25T02:37:11Z,3993626849,347,,3993626847,56,Right,3993626867,233,207,,,,,,,,,,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500358781,207,5,1,19,59,9dntj5dioj5ex52yrgwzxrq9l,0,6.2,101.4,2023-01-24T20:06:59.378Z,2023-01-25T02:37:12Z,3993626877,233,181,3993625677,56,Back,3993625679,347,,,,,,,,,,,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500359233,182,1,1,20,25,btcy9nra9ak4m22ovr2ia6m5v,0,91.5,0,2023-01-24T20:07:26.015Z,2023-01-25T02:37:16Z,3993628009,212,17.1,3993628011,213,1.5,3993628001,107,,3993628005,140,92.6,3993628007,141,23.7,3993628003,56,Center,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500359289,208,8,1,20,27,9dntj5dioj5ex52yrgwzxrq9l,1,5.8,75.7,2023-01-24T20:07:27.687Z,2023-01-25T02:37:26Z,3993628257,56,Back,3993995765,385,,3994051915,388,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500359305,209,52,1,20,30,9dntj5dioj5ex52yrgwzxrq9l,1,2.8,61.6,2023-01-24T20:07:30.053Z,2023-01-25T02:37:30Z,3994051935,178,,3993995813,378,,,,,,,,,,,,,,,,,,,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500359475,210,80,1,20,41,9dntj5dioj5ex52yrgwzxrq9l,0,12.7,53.7,2023-01-24T20:07:41.062Z,2023-01-25T02:37:53Z,3994052131,178,,,,,,,,,,,,,,,,,,,,,,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500359539,211,1,1,20,43,9dntj5dioj5ex52yrgwzxrq9l,0,12.5,63.3,2023-01-24T20:07:43.204Z,2023-01-25T02:38:01Z,3993629549,140,57.1,3993629555,213,0.2,3993629551,141,80.4,3993629545,155,,3994052161,178,,3993629547,56,Left,3993629553,212,48.3,3993629557,1,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500359575,183,1,1,20,46,btcy9nra9ak4m22ovr2ia6m5v,1,43.8,15.3,2023-01-24T20:07:46.060Z,2023-01-25T02:38:05Z,3993629737,212,14.7,3994052183,178,,3993629739,213,6.3,3993629723,3,,3993629735,141,14.9,3993629727,56,Right,3993629731,140,57.8,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500359581,184,49,1,20,46,btcy9nra9ak4m22ovr2ia6m5v,1,57.8,14.7,2023-01-24T20:07:46.689Z,2023-01-25T02:38:11Z,,,,,,,,,,,,,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500359647,185,1,1,20,50,btcy9nra9ak4m22ovr2ia6m5v,1,65.8,39.7,2023-01-24T20:07:50.422Z,2023-01-25T02:38:21Z,3993630089,141,47.5,3993630091,212,6.9,3993630085,56,Center,3994052251,178,,3993630087,140,61.6,3993630093,213,2.3,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500359649,186,3,1,20,51,btcy9nra9ak4m22ovr2ia6m5v,0,63.3,48,2023-01-24T20:07:51.367Z,2023-01-25T02:38:41Z,3993995971,464,,3993630173,233,212,3993630103,286,,3994052289,178,,3993630101,56,Center,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500359641,212,7,1,20,51,9dntj5dioj5ex52yrgwzxrq9l,0,36.7,52,2023-01-24T20:07:51.759Z,2023-01-25T02:38:45Z,3993630019,285,,3993630017,56,Back,3993630127,233,186,3993995989,383,,3994052321,178,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500359681,187,1,1,20,53,btcy9nra9ak4m22ovr2ia6m5v,0,70.5,49.1,2023-01-24T20:07:53.770Z,2023-01-25T02:38:51Z,3993630249,56,Center,3994052341,178,,3993630255,212,24.4,3993630251,140,93.4,3993630253,141,43.1,3993630257,213,6.1,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500359739,213,49,1,20,56,9dntj5dioj5ex52yrgwzxrq9l,1,11.9,54.5,2023-01-24T20:07:56.663Z,2023-01-25T02:38:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500359813,214,1,1,20,59,9dntj5dioj5ex52yrgwzxrq9l,1,11.1,53.6,2023-01-24T20:07:59.272Z,2023-01-25T02:39:02Z,3994052435,178,,3993630861,140,15.5,3993630863,141,42.0,3993630865,212,9.1,3993630859,56,Back,3993630867,213,5.2,,,,,,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500359859,215,1,1,21,3,9dntj5dioj5ex52yrgwzxrq9l,1,18.5,43.3,2023-01-24T20:08:03.136Z,2023-01-25T02:39:06Z,3993631133,213,6.1,3994052439,178,,3993631129,141,39.7,3993631125,56,Back,3993631131,212,12.5,3993631127,140,30.2,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500359951,216,1,1,21,6,9dntj5dioj5ex52yrgwzxrq9l,1,27.8,45.2,2023-01-24T20:08:06.720Z,2023-01-25T02:39:11Z,3994052449,178,,3993631573,141,82.3,3993631577,213,1.7,3993631571,140,25.7,3993631575,212,25.3,3993631569,56,Back,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500359979,217,1,1,21,11,9dntj5dioj5ex52yrgwzxrq9l,1,26.7,81.5,2023-01-24T20:08:12.010Z,2023-01-25T02:39:15Z,3993631737,212,16.2,3993631733,140,22.7,3993631739,213,4.5,3994052459,178,,3993631735,141,58.5,3993631731,56,Back,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500359995,218,1,1,21,14,9dntj5dioj5ex52yrgwzxrq9l,1,22.6,54.8,2023-01-24T20:08:14.364Z,2023-01-25T02:39:22Z,3993631813,141,43.7,3993631817,213,5.6,3993631811,140,31.8,3993631815,212,12.3,3993631809,56,Back,3994052487,178,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500360007,219,1,1,21,15,9dntj5dioj5ex52yrgwzxrq9l,1,31.8,43.7,2023-01-24T20:08:15.551Z,2023-01-25T02:39:28Z,3994052499,178,,3993631907,212,8.9,3993631903,140,24.5,3993631909,213,2.6,3993631901,56,Back,3993631905,141,50.3,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500360029,220,1,1,21,17,9dntj5dioj5ex52yrgwzxrq9l,1,24.5,50.6,2023-01-24T20:08:17.504Z,2023-01-25T02:39:33Z,3993632023,213,0.0,3993632017,140,30.1,3994052553,178,,3993632015,56,Back,3993632019,141,50.8,3993632021,212,5.9,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500360049,221,1,1,21,18,9dntj5dioj5ex52yrgwzxrq9l,1,30.1,50.8,2023-01-24T20:08:18.266Z,2023-01-25T02:39:37Z,3994052567,178,,3993632101,140,27.2,3993632105,212,18.1,3993632107,213,4.5,3993632099,56,Back,3993632103,141,24.5,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500360107,222,1,1,21,19,9dntj5dioj5ex52yrgwzxrq9l,1,27.1,24.7,2023-01-24T20:08:19.816Z,2023-01-25T02:39:42Z,3993632391,140,22.5,3993632395,212,12.0,3993632389,56,Back,3994052631,178,,3993632397,213,2.0,3993632393,141,40.8,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500360133,223,1,1,21,24,9dntj5dioj5ex52yrgwzxrq9l,1,26.8,39.3,2023-01-24T20:08:24.493Z,2023-01-25T02:39:49Z,3993632541,56,Back,3993632543,140,28.8,3993632545,141,16.5,3994052657,178,,3993632547,212,15.6,3993632549,213,4.8,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500360189,224,1,1,21,26,9dntj5dioj5ex52yrgwzxrq9l,1,28.8,16.5,2023-01-24T20:08:26.209Z,2023-01-25T02:39:56Z,3993632833,140,31.9,3993632837,212,6.9,3993632835,141,25.4,3993632831,56,Back,3993632839,213,1.1,3994052717,178,,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500360271,225,1,1,21,30,9dntj5dioj5ex52yrgwzxrq9l,0,37.8,23,2023-01-24T20:08:30.627Z,2023-01-25T02:40:04Z,3993633273,140,88.0,3994052757,178,,3993633277,212,61.3,3993633281,1,,3993633271,56,Center,3993633275,141,69.1,3993633279,213,0.5,3993633269,155,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500360255,188,49,1,21,35,btcy9nra9ak4m22ovr2ia6m5v,1,13,32.8,2023-01-24T20:08:35.473Z,2023-01-25T02:40:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500360411,189,1,1,21,37,btcy9nra9ak4m22ovr2ia6m5v,1,13.3,34.2,2023-01-24T20:08:37.480Z,2023-01-25T02:40:55Z,3993634027,141,35.8,3993634031,213,0.1,3994053095,178,,3993634023,56,Back,3993634029,212,7.6,3993634025,140,20.5,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500360413,190,27,1,21,50,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2023-01-24T20:08:50.316Z,2023-01-25T02:41:13Z,3993634073,233,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500360417,226,27,1,21,50,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-24T20:08:50.316Z,2023-01-25T02:41:12Z,3993634051,41,Injury,3993634053,53,3sezchmdtivxl4kusvgc6j7x1,3993634101,233,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500361635,228,18,1,23,6,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-24T20:10:06.125Z,2023-01-25T02:42:11Z,3993640315,41,,3993640317,44,Defender,3993640373,55,229,3993640319,59,23,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500361643,229,19,1,23,6,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-24T20:10:06.126Z,2023-01-25T02:42:12Z,3993640359,44,Defender,3993640361,55,228,3993640355,292,4,3993640351,145,6,3993640357,293,4,3993640347,41,,3993640353,59,24,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500367549,280,40,1,23,6,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-24T20:10:06.570Z,2023-01-25T04:17:56Z,3993669613,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3993669617,130,8,3993669611,30,"7kph61hobc93t2c2tl8l5j105, e2vtm1318mm61db2wtj4m5p79, b0me6l44boibnwpbtasxoy02x, 9sxg58hszjq17avxgumftdu22, ehztjmhg6fsddm1fqb00547o5, b33rlpjo3kx4477alx82si5wq, 17au7v1ocl4zab872g59821yi, cknjube5flk1r5ppqthj82c5, 5awkzgwwh48prwgvxwewuc5hx, 3jln1gzc0859ymphvq83i0mp5, 11o903vztwpnmvgrinn208qnd, 1xc40u07ey12xs2y6l0zh0kr8, 9ncagt0ezp4f41hz3b64af1t5, eyra5urhrm92240e7qbll736d, 1dwwsz1i6v8zwh802ujwf7emt, cfpaejad8i9p2r1fj0wx0g222, ch5rw8dgb6wh99wyhd8o3t1pl, 3v1fnp5e9pxfzgou5ebrgprrp, 72vim7cq99zdjjwivwtr773vu, enqcaecpt5hy0qv9x5pzmkjc9, 9vnr9uog5fmggich2i4vjxwbt, fb1s5est3fuw1flrjl9isusp, 68cu39v9m8pykapkh2b97ltqt, 7ox43isyywsnrfcd56nm65be",3993669615,59,"1, 2, 21, 8, 24, 20, 30, 4, 9, 10, 17, 94, 7, 12, 27, 28, 32, 33, 40, 46, 56, 77, 83, 90",3993669621,194,e2vtm1318mm61db2wtj4m5p79,3993669619,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500361673,191,28,1,23,8,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2023-01-24T20:10:08.325Z,2023-01-25T02:42:00Z,3993640487,55,190,3993686073,233,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500361447,227,28,1,23,8,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-24T20:10:08.325Z,2023-01-25T02:42:00Z,3993639369,55,226,3993686109,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500361749,230,68,1,23,9,9dntj5dioj5ex52yrgwzxrq9l,0,0,0,2023-01-24T20:10:09.349Z,2023-01-25T02:42:33Z,3993641021,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500361709,192,68,1,23,9,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2023-01-24T20:10:09.404Z,2023-01-25T02:42:41Z,3993647011,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500361735,193,1,1,23,10,btcy9nra9ak4m22ovr2ia6m5v,1,13.7,47,2023-01-24T20:10:10.675Z,2023-01-25T02:42:46Z,3993640821,140,19.8,3993640825,141,54.0,3994053871,178,,3993640819,56,Back,3993647171,189,,3993640827,212,8.0,3993640831,213,0.6,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
