id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2537096049,208,12,1,16,46,9db4t34qy4owglhvvgwf5l22i,1,18.8,62.7,2023-04-22T14:18:54.751Z,2023-04-25T03:49:25Z,4208656089,212,13.4,4208656087,141,56.3,4208656085,140,30.9,4208656083,56,Back,4208656093,213,6.0,4218740421,178,,,,,,,,i1bzoqwi1u382l4yx3n864x6,Z. Larkeche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537095149,166,1,1,16,46,ahm0t06rup1bkd9z0mxl2lmph,1,67.6,51.2,2023-04-22T14:18:55.369Z,2023-04-25T03:49:30Z,4218740465,178,,4208651161,140,65.2,4208651165,212,25.0,4208651167,213,4.6,4208651159,56,Right,4208651157,3,,4208651163,141,14.6,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537095355,167,1,1,16,51,ahm0t06rup1bkd9z0mxl2lmph,1,65.8,20.9,2023-04-22T14:18:59.816Z,2023-04-25T03:49:40Z,4208652221,140,60.4,4208652235,213,2.0,4218740557,178,,4208652227,141,40.0,4208652217,56,Center,4208652231,212,14.2,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537095433,168,1,1,16,57,ahm0t06rup1bkd9z0mxl2lmph,1,46.6,42.4,2023-04-22T14:19:05.984Z,2023-04-25T03:49:42Z,4208652733,141,68.2,4208652735,212,19.8,4208652739,213,2.1,4218740583,178,,4208652729,56,Back,4208652731,140,37.8,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537095553,169,1,1,16,59,ahm0t06rup1bkd9z0mxl2lmph,1,37.8,68.2,2023-04-22T14:19:08.063Z,2023-04-25T03:49:45Z,4208653425,56,Left,4208653427,140,53.2,4208653429,141,96.8,4208653435,212,25.3,4208653439,213,0.9,4218740631,178,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537095625,170,1,1,17,3,ahm0t06rup1bkd9z0mxl2lmph,1,53.4,95.4,2023-04-22T14:19:11.967Z,2023-04-25T03:49:49Z,4208653791,140,41.4,4208653789,56,Back,4218740647,178,,4208653797,213,3.6,4208653795,212,14.4,4208653793,141,85.3,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537095709,171,1,1,17,5,ahm0t06rup1bkd9z0mxl2lmph,1,37.6,80.9,2023-04-22T14:19:14.352Z,2023-04-25T03:49:51Z,4208654303,212,23.2,4208654299,140,28.9,4208654297,56,Back,4208654305,213,4.3,4218740699,178,,4208654301,141,49.6,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537095827,172,1,1,17,8,ahm0t06rup1bkd9z0mxl2lmph,1,27.8,51.2,2023-04-22T14:19:17.057Z,2023-04-25T03:49:54Z,4208654915,56,Back,4208654917,140,33.6,4208654937,213,0.9,4208654933,212,9.4,4208654921,141,61.7,4218740721,178,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537095925,173,1,1,17,9,ahm0t06rup1bkd9z0mxl2lmph,1,33.6,61.7,2023-04-22T14:19:18.116Z,2023-04-25T03:50:01Z,4218740761,178,,4208655411,213,3.2,4208655405,140,6.8,4208655407,141,61.1,4208655409,212,28.1,4208655403,56,Back,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096053,174,1,1,17,12,ahm0t06rup1bkd9z0mxl2lmph,1,6.8,61.1,2023-04-22T14:19:21.313Z,2023-04-25T03:50:05Z,4208656101,140,64.3,4217004921,155,,4208656105,212,64.0,4218740835,178,,4208656109,1,,4208656107,213,0.3,4208656103,141,92.4,4208656099,56,Left,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096065,175,44,1,17,16,ahm0t06rup1bkd9z0mxl2lmph,1,65.4,93,2023-04-22T14:19:24.735Z,2023-04-25T10:42:36Z,4208656169,56,Left,4208656451,233,209,4208656171,286,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096061,209,44,1,17,16,9db4t34qy4owglhvvgwf5l22i,0,34.6,7,2023-04-22T14:19:24.736Z,2023-04-25T03:50:08Z,4208656217,233,175,4208656149,56,Back,4208656151,285,,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538661707,850,1,1,17,16,ahm0t06rup1bkd9z0mxl2lmph,1,64.7,89,2023-04-22T14:19:24.856Z,2023-04-25T10:42:37Z,4217006745,140,56.6,4217006749,212,15.0,4218740905,388,,4217006747,141,70.9,4217006743,56,Center,4217006751,213,4.1,4217006741,3,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096191,176,61,1,17,18,ahm0t06rup1bkd9z0mxl2lmph,0,62.2,60.6,2023-04-22T14:19:26.577Z,2023-04-25T03:50:24Z,4218741039,178,,4208656801,56,Center,,,,,,,,,,,,,,,,,,,5rmk7be4cd9cg1c9re06r1r3e,O. Smyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096099,210,43,1,17,18,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-04-22T14:19:27.010Z,2023-04-24T09:53:58Z,4208656345,141,17.6,4208656347,212,14.1,4208656349,213,0.6,4208656343,140,44.8,4217006137,144,1,4208656341,56,Back,4208656339,3,0,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538995361,1032,67,1,17,20,9db4t34qy4owglhvvgwf5l22i,1,36.2,50,2023-04-22T14:19:28.654Z,2023-04-25T10:42:37Z,4218847189,233,1106,,,,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538995359,1106,67,1,17,20,ahm0t06rup1bkd9z0mxl2lmph,0,63.8,50,2023-04-22T14:19:28.655Z,2023-04-25T06:35:29Z,4218847197,233,1032,,,,,,,,,,,,,,,,,,,,,,5rmk7be4cd9cg1c9re06r1r3e,O. Smyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096419,211,1,1,17,20,9db4t34qy4owglhvvgwf5l22i,0,35.6,51.3,2023-04-22T14:19:28.674Z,2023-04-25T10:42:37Z,4218741135,389,,4208658011,56,Back,4208658015,141,48.2,4208658013,140,35.8,4208661661,286,,4208661651,236,,4208661655,233,177,4208658019,213,4.8,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,4208658017,212,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096271,177,74,1,17,20,ahm0t06rup1bkd9z0mxl2lmph,1,62.9,55.8,2023-04-22T14:19:28.707Z,2023-04-25T03:50:47Z,4208661695,233,211,4208657193,56,Center,4218741173,389,,4208657195,285,,,,,,,,,,,,,,5rmk7be4cd9cg1c9re06r1r3e,O. Smyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538662071,781,61,1,17,20,9db4t34qy4owglhvvgwf5l22i,1,36.3,46.7,2023-04-22T14:19:28.744Z,2023-04-25T03:50:45Z,4217008777,56,Back,4218741229,389,,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538662223,782,1,1,17,21,9db4t34qy4owglhvvgwf5l22i,0,31.3,44.7,2023-04-22T14:19:30.241Z,2023-04-25T03:50:53Z,4217551649,233,851,4217009879,236,,4217009619,212,4.2,4217009617,141,42.7,4218741299,388,,4217009621,213,6.0,4217009613,56,Back,4217009881,286,,49ca952ot1c3ytut2s281ds6h,M. Andersen,4217009615,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538662249,851,74,1,17,21,ahm0t06rup1bkd9z0mxl2lmph,1,64.9,57.3,2023-04-22T14:19:30.485Z,2023-04-25T03:50:57Z,4217551653,233,782,4217009737,56,Center,4217009739,285,,4218741349,178,,,,,,,,,,,,,,5rmk7be4cd9cg1c9re06r1r3e,O. Smyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538662365,783,49,1,17,23,9db4t34qy4owglhvvgwf5l22i,1,38.2,35.5,2023-04-22T14:19:32.128Z,2023-04-25T03:51:01Z,,,,,,,,,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096523,212,1,1,17,24,9db4t34qy4owglhvvgwf5l22i,1,38.2,33.9,2023-04-22T14:19:33.448Z,2023-04-25T03:51:08Z,4208658593,141,10.0,4218741449,178,,4208658595,212,17.3,4208658597,213,4.4,4208658589,140,32.5,4208658585,56,Back,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096589,213,1,1,17,26,9db4t34qy4owglhvvgwf5l22i,0,31.2,7,2023-04-22T14:19:35.440Z,2023-04-25T03:51:13Z,4218741511,178,,4208658943,140,66.6,4208658947,212,37.2,4208658949,213,0.1,4208658945,141,10.0,4208658939,157,,4208658941,56,Right,4208658951,1,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096559,178,1,1,17,30,ahm0t06rup1bkd9z0mxl2lmph,1,19.4,93.3,2023-04-22T14:19:38.927Z,2023-04-25T03:51:19Z,4218741589,178,,4208658781,56,Back,4208658787,212,15.7,4208658789,213,0.0,4208658785,141,93.9,4208658779,3,,4208658783,140,34.3,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538662503,852,49,1,17,32,ahm0t06rup1bkd9z0mxl2lmph,1,30.5,92.5,2023-04-22T14:19:40.570Z,2023-04-25T03:51:24Z,,,,,,,,,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096667,179,1,1,17,32,ahm0t06rup1bkd9z0mxl2lmph,1,34.3,93.9,2023-04-22T14:19:40.584Z,2023-04-25T03:51:28Z,4208659353,213,3.8,4208659349,141,60.5,4208659347,140,3.7,4208659355,1,,4208659345,56,Back,4218741715,178,,4208659351,212,39.3,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096965,180,1,1,17,35,ahm0t06rup1bkd9z0mxl2lmph,1,3.7,60.5,2023-04-22T14:19:43.898Z,2023-04-25T03:51:30Z,4218741739,178,,4208661053,140,45.0,4208661059,213,6.1,4208661057,212,44.0,4208661049,157,,4208661055,141,49.9,4208661061,1,,4208661051,56,Back,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096995,214,4,1,17,39,9db4t34qy4owglhvvgwf5l22i,1,58.2,48.5,2023-04-22T14:19:48.375Z,2023-04-25T03:51:35Z,4208661241,295,,4208661233,13,,4208661251,56,Center,4208661319,233,181,4208661265,286,,4208661259,152,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096975,181,4,1,17,39,ahm0t06rup1bkd9z0mxl2lmph,0,41.8,51.5,2023-04-22T14:19:48.376Z,2023-04-25T03:51:35Z,4208661121,56,Back,4218741765,178,,4208661119,295,,4208661117,13,,4208661413,233,214,4208661125,285,,4208661123,152,,,,,3cy13tw0tdconbwzlwteg6xas,G. O'Donkor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097605,215,1,1,17,58,9db4t34qy4owglhvvgwf5l22i,1,51.6,50.7,2023-04-22T14:20:06.805Z,2023-04-25T03:51:39Z,4208664427,5,,4218741819,178,,4208664447,212,5.5,4208664449,213,0.2,4208664431,152,,4208664443,141,52.2,4208664439,140,56.7,4208664435,56,Center,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097653,216,1,1,17,59,9db4t34qy4owglhvvgwf5l22i,1,59,53.1,2023-04-22T14:20:08.033Z,2023-04-25T03:51:50Z,4208664743,213,4.2,4208664737,140,49.1,4208664739,141,23.4,4208664735,56,Back,4208664741,212,22.7,4218741941,178,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097685,217,1,1,18,2,9db4t34qy4owglhvvgwf5l22i,1,49.1,23.4,2023-04-22T14:20:10.548Z,2023-04-25T03:52:09Z,4208664955,212,16.5,4208664947,140,46.0,4208664959,213,1.8,4218742129,178,,4208664941,56,Back,4208664951,141,47.2,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097793,218,1,1,18,4,9db4t34qy4owglhvvgwf5l22i,1,46,47.2,2023-04-22T14:20:13.186Z,2023-04-25T03:52:11Z,4208665531,140,51.0,4208665527,56,Center,4208665537,213,1.0,4208665535,212,9.6,4208665533,141,59.1,4218742145,178,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097813,219,1,1,18,7,9db4t34qy4owglhvvgwf5l22i,0,52.6,60.8,2023-04-22T14:20:16.398Z,2023-04-25T03:52:18Z,4208665687,212,22.1,4208665689,213,0.1,4208665685,141,65.5,4208665683,140,73.4,4218742205,178,,4208665681,56,Center,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663039,853,8,1,18,8,ahm0t06rup1bkd9z0mxl2lmph,1,31.3,33.4,2023-04-22T14:20:16.892Z,2023-04-25T03:52:22Z,4218742273,178,,4217014225,56,Back,4217014275,383,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097887,182,49,1,18,9,ahm0t06rup1bkd9z0mxl2lmph,1,28.8,34.5,2023-04-22T14:20:18.496Z,2023-04-25T03:52:28Z,,,,,,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097945,183,1,1,18,11,ahm0t06rup1bkd9z0mxl2lmph,1,29.1,25.4,2023-04-22T14:20:19.992Z,2023-04-25T03:52:33Z,4208666381,141,14.1,4208666377,140,44.9,4218742377,178,,4208666385,212,18.3,4208666373,56,Back,4208666387,213,5.8,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097951,184,61,1,18,12,ahm0t06rup1bkd9z0mxl2lmph,0,45,15.9,2023-04-22T14:20:20.707Z,2023-04-25T03:52:38Z,4218742415,178,,4208666411,56,Back,,,,,,,,,,,,,,,,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097985,220,49,1,18,13,9db4t34qy4owglhvvgwf5l22i,1,40.6,83,2023-04-22T14:20:21.961Z,2023-04-25T03:52:43Z,,,,,,,,,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097961,185,43,1,18,13,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-04-22T14:20:22.122Z,2023-04-22T14:20:25Z,4208666957,144,8,4208666463,56,Center,,,,,,,,,,,,,,,,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098009,186,43,1,18,15,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-04-22T14:20:23.794Z,2023-04-22T14:20:27Z,4208667329,144,61,4208666709,56,Center,,,,,,,,,,,,,,,,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098067,221,1,1,18,15,9db4t34qy4owglhvvgwf5l22i,1,42.6,95.2,2023-04-22T14:20:23.818Z,2023-04-25T03:52:45Z,4218742461,178,,4208667057,213,5.1,4208667045,140,46.9,4208667049,141,79.8,4208667043,56,Back,4208667053,212,11.4,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098269,222,1,1,18,17,9db4t34qy4owglhvvgwf5l22i,1,45.4,76.9,2023-04-22T14:20:25.570Z,2023-04-25T03:52:53Z,4208668121,213,5.4,4208668113,56,Center,4208668115,140,61.5,4208668117,141,47.0,4208668119,212,26.4,4208681663,210,13,4218742493,178,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098277,223,13,1,18,21,9db4t34qy4owglhvvgwf5l22i,1,70.9,40.2,2023-04-22T14:20:29.978Z,2023-04-25T03:52:53Z,4208681745,103,6.9,4208681743,102,40.2,4208681739,55,222,4208681737,29,,4208668157,22,,4218742539,178,,4208681747,215,,4208668161,18,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,4208681753,231,48.9,4208681733,20,,4208681751,230,,4208681735,75,4208668165,56,Center,,,,,98.1,,,,,,,,,,,,,,,,,,
2537098229,187,5,1,18,22,ahm0t06rup1bkd9z0mxl2lmph,1,-1.2,59.8,2023-04-22T14:20:31.223Z,2023-04-25T03:52:55Z,4208667933,346,,4208667929,56,Back,4208668467,233,224,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098309,224,5,1,18,22,9db4t34qy4owglhvvgwf5l22i,0,101.2,40.2,2023-04-22T14:20:31.223Z,2023-04-25T03:52:54Z,4208668501,233,187,4208668371,346,,4208668361,56,Center,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537099385,188,1,1,18,57,ahm0t06rup1bkd9z0mxl2lmph,0,4.6,57.5,2023-04-22T14:21:05.522Z,2023-04-25T03:52:58Z,4208674183,124,,4208674191,141,48.5,4208674189,140,69.7,4208674185,56,Center,4208674195,213,6.2,4208674199,74,,4208674197,1,,4208674193,212,68.6,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537099541,225,1,1,19,0,9db4t34qy4owglhvvgwf5l22i,1,32.9,49,2023-04-22T14:21:09.493Z,2023-04-25T03:53:02Z,4208675103,212,38.9,4208675097,56,Center,4208675099,140,67.8,4208675095,3,,4208675105,213,5.9,4208675107,1,,4218742629,178,,4208675101,141,29.7,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537099967,226,4,1,19,3,9db4t34qy4owglhvvgwf5l22i,1,56.1,25,2023-04-22T14:21:12.064Z,2023-04-25T03:53:09Z,4208677539,13,,4208996727,233,189,4208677541,294,,4208677543,56,Center,4208677547,286,,4208677545,152,,,,,,,,ddjh4t18kk75bz9sgga2g2f3d,S. Tedić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537099755,189,4,1,19,3,ahm0t06rup1bkd9z0mxl2lmph,0,43.9,75,2023-04-22T14:21:12.065Z,2023-04-25T03:53:08Z,4208676351,152,,4209010181,294,,4208676347,13,,4208676355,285,,4208676349,56,Back,4208996745,233,226,4218742685,178,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100935,227,1,1,19,38,9db4t34qy4owglhvvgwf5l22i,1,55.7,28.7,2023-04-22T14:21:47.488Z,2023-04-25T03:53:19Z,4208682731,5,,4208682733,152,,4217030365,210,15,4208682735,56,Center,4218742747,178,,4208682743,213,0.1,4208682741,212,31.7,4208682737,140,85.8,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,4208682739,141,31.4,4217030367,154,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100953,228,15,1,19,42,9db4t34qy4owglhvvgwf5l22i,1,88.6,32.8,2023-04-22T14:21:50.838Z,2023-04-25T03:53:19Z,4208682847,56,Center,4217030395,102,51.8,4217028825,63,,4217030383,29,,4217029639,20,,4217030391,55,227,4217030407,231,45.1,4217030403,147,35.0,ddjh4t18kk75bz9sgga2g2f3d,S. Tedić,4217030387,154,,4217030381,76,,4217029645,82,,4218742807,178,4217029637,24,,4217030397,103,4217030401,146,,,89.9,4217553681,233,19,190,4217030405,230,97.6,,,,,,,,,
2537100907,190,10,1,19,42,ahm0t06rup1bkd9z0mxl2lmph,1,11,66.4,2023-04-22T14:21:50.913Z,2023-04-25T03:53:21Z,4217029091,94,,4218742837,178,,4208682609,56,Back,4217553707,233,228,,,,,,,,,,,,,5rmk7be4cd9cg1c9re06r1r3e,O. Smyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538666109,854,49,1,19,43,ahm0t06rup1bkd9z0mxl2lmph,1,14.1,73.2,2023-04-22T14:21:52.325Z,2023-04-25T03:53:30Z,,,,,,,,,,,,,,,,,,,,,,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537101085,191,1,1,19,44,ahm0t06rup1bkd9z0mxl2lmph,0,16.6,69.3,2023-04-22T14:21:53.113Z,2023-04-25T03:53:33Z,4208683527,157,,4218742973,178,,4208683531,56,Back,4208683533,140,38.0,4208683541,1,,4208683535,141,93.6,4208683539,213,0.6,4208683537,212,27.9,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537101113,229,1,1,19,48,9db4t34qy4owglhvvgwf5l22i,0,63.3,8.3,2023-04-22T14:21:57.338Z,2023-04-25T03:53:37Z,4218743025,178,,4208683693,56,Right,4208683699,212,9.7,4208683697,141,8.8,4208683695,140,72.5,4208683701,213,0.0,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537101137,192,43,1,19,50,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-04-22T14:21:59.313Z,2023-04-24T10:04:55Z,4217033655,144,49,,,,,,,,,,,,,,,,,,,,,,5rmk7be4cd9cg1c9re06r1r3e,O. Smyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537101275,193,1,1,19,51,ahm0t06rup1bkd9z0mxl2lmph,1,29.3,95.4,2023-04-22T14:21:59.839Z,2023-04-25T03:53:50Z,4218743177,178,,4208684475,157,,4208684483,212,31.3,4208684477,56,Left,4208684479,140,57.9,4208684487,1,,4208684485,213,6.0,4208684481,141,82.4,5rmk7be4cd9cg1c9re06r1r3e,O. Smyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537101329,194,1,1,19,53,ahm0t06rup1bkd9z0mxl2lmph,1,57.9,82.4,2023-04-22T14:22:01.900Z,2023-04-25T03:54:14Z,4208684745,212,8.8,4208684747,213,3.2,4208684743,141,81.7,4208684741,140,49.5,4208684739,56,Back,4218743387,388,,4218743389,21,,,,,3cy13tw0tdconbwzlwteg6xas,G. O'Donkor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537101341,195,50,1,19,54,ahm0t06rup1bkd9z0mxl2lmph,1,52,83.6,2023-04-22T14:22:03.128Z,2023-04-25T03:54:17Z,4208684791,56,Left,4208685125,233,230,4208684793,286,,,,,,,,,,,,,,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537101375,230,7,1,19,55,9db4t34qy4owglhvvgwf5l22i,1,48,16.4,2023-04-22T14:22:03.641Z,2023-04-25T03:54:22Z,4208685109,233,195,4217034721,383,,4218743487,178,,4208685015,56,Back,4208685017,285,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538666501,784,1,1,19,56,9db4t34qy4owglhvvgwf5l22i,0,45.8,19.6,2023-04-22T14:22:04.666Z,2023-04-25T03:54:26Z,4218743541,178,,4217034971,141,15.6,4217034973,212,9.4,4217034969,140,54.4,4217034967,56,Right,4217034975,213,6.0,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537101575,196,1,1,19,57,ahm0t06rup1bkd9z0mxl2lmph,1,44.4,82.9,2023-04-22T14:22:06.199Z,2023-04-25T03:54:29Z,4208686161,56,Back,4218743569,178,,4208686167,141,47.8,4208686169,212,23.9,4208686173,213,4.7,4208686163,140,43.8,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
