id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/15/value,qualifier/14/value,qualifier/16/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2493263753,169,1,1,18,15,5jjqm8h6qm1w4s5f93uubhdrj,1,33.3,9.7,2022-12-26T15:20:40.055Z,2022-12-27T21:34:51Z,3956243691,141,9.1,3956243695,212,11.3,3958069089,178,,3956243703,213,6.2,3956243681,56,Back,3956243687,140,44.1,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493263853,170,1,1,18,18,5jjqm8h6qm1w4s5f93uubhdrj,1,43.5,10.4,2022-12-26T15:20:43.072Z,2022-12-27T21:34:55Z,3958069129,178,,3956244199,56,Back,3956244213,213,2.2,3956244209,212,23.7,3956244201,140,30.8,3956244205,141,39.2,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493263915,171,1,1,18,22,5jjqm8h6qm1w4s5f93uubhdrj,1,26.9,54.9,2022-12-26T15:20:46.873Z,2022-12-27T21:34:59Z,3958069163,178,,3956244539,56,Back,3956244545,212,21.6,3956244541,140,36.2,3956244547,213,1.1,3956244543,141,83.2,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493263971,172,1,1,18,25,5jjqm8h6qm1w4s5f93uubhdrj,1,35.2,89,2022-12-26T15:20:50.026Z,2022-12-27T21:35:32Z,3956244845,212,11.2,3958069445,178,,3956244847,213,0.5,3956244841,140,44.6,3956244837,56,Back,3956244843,141,96.8,,,,,,,cee3wxxx7lrluzh7kog7g07ah,K. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493263989,173,1,1,18,27,5jjqm8h6qm1w4s5f93uubhdrj,0,41.8,96.2,2022-12-26T15:20:52.146Z,2022-12-27T21:35:36Z,3956244955,212,5.7,3958069463,178,,3956244951,140,47.2,3956245155,286,,3956245151,233,145,3956244957,213,0.1,3956245149,236,,3956244953,141,96.8,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,3956244949,56,,,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,
2493264011,145,74,1,18,28,2ezfenuwk3y65p8jdbj55xqt0,1,56.1,5.5,2022-12-26T15:20:52.287Z,2022-12-27T21:35:41Z,3958069505,178,,3956245059,285,,3956245055,56,Right,3956245161,233,173,,,,,,,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493264039,146,5,1,18,29,2ezfenuwk3y65p8jdbj55xqt0,0,55.3,-2,2022-12-26T15:20:53.421Z,2022-12-27T21:35:43Z,3956245933,233,174,3956245255,56,Right,3956245257,347,,,,,,,,,,,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493264149,174,5,1,18,29,5jjqm8h6qm1w4s5f93uubhdrj,1,44.7,102,2022-12-26T15:20:53.421Z,2022-12-27T21:35:43Z,3956245879,233,146,3956245835,347,,3956245829,56,Back,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493264237,175,1,1,18,35,5jjqm8h6qm1w4s5f93uubhdrj,1,45.6,100,2022-12-26T15:21:00.050Z,2022-12-27T21:35:46Z,3956246277,141,95.4,3956246267,107,,3956246271,140,29.9,3956246279,212,17.1,3956246269,56,Back,3956246281,213,3.4,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493264329,176,1,1,18,39,5jjqm8h6qm1w4s5f93uubhdrj,1,29.4,94.2,2022-12-26T15:21:03.825Z,2022-12-27T21:35:48Z,3956246813,140,11.6,3956246819,213,4.0,3958069569,178,,3956246817,212,28.0,3956246811,56,Back,3956246815,141,63.6,,,,,,,cee3wxxx7lrluzh7kog7g07ah,K. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493264497,177,1,1,18,42,5jjqm8h6qm1w4s5f93uubhdrj,1,9.5,57.5,2022-12-26T15:21:06.609Z,2022-12-27T21:35:58Z,3956247635,56,Back,3958069681,178,,3956247637,140,8.3,3956247643,212,26.1,3956247639,141,19.2,3956247647,213,4.7,,,,,,,45i2fz3wya2x8gsa1hn8yd65m,W. Blackmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493264565,178,1,1,18,49,5jjqm8h6qm1w4s5f93uubhdrj,1,20.9,10.9,2022-12-26T15:21:13.681Z,2022-12-27T21:36:03Z,3956248049,140,31.0,3956248053,212,15.4,3958069725,178,,3956248051,141,27.3,3956248047,56,Back,3956248055,213,0.8,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493264631,179,1,1,18,50,5jjqm8h6qm1w4s5f93uubhdrj,1,33.5,29.2,2022-12-26T15:21:15.054Z,2022-12-27T21:36:07Z,3956248425,140,27.2,3956248427,141,43.7,3958069767,178,,3956248421,56,Back,3956248435,213,2.2,3956248431,212,11.9,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493264739,180,1,1,18,53,5jjqm8h6qm1w4s5f93uubhdrj,1,27.2,47.6,2022-12-26T15:21:18.105Z,2022-12-27T21:36:09Z,3958069791,178,,3956249043,141,77.5,3956249039,56,Back,3956249045,212,20.3,3956249047,213,1.5,3956249041,140,28.0,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493264791,181,1,1,18,57,5jjqm8h6qm1w4s5f93uubhdrj,0,27.9,92.6,2022-12-26T15:21:21.505Z,2022-12-27T21:36:16Z,3958069895,178,,3956249359,213,6.1,3956249361,1,,3956249349,155,,3956249353,140,90.1,3956249355,141,71.5,3956249351,56,Center,3956249357,212,66.9,cee3wxxx7lrluzh7kog7g07ah,K. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493264849,147,49,1,19,2,2ezfenuwk3y65p8jdbj55xqt0,1,6.6,27.4,2022-12-26T15:21:26.784Z,2022-12-27T21:36:21Z,,,,,,,,,,,,,,,,,,,,,,,,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493264931,148,1,1,19,4,2ezfenuwk3y65p8jdbj55xqt0,1,8.5,27.3,2022-12-26T15:21:28.570Z,2022-12-27T21:36:24Z,3956250079,141,29.2,3958069983,178,,3956250081,212,16.2,3956250077,140,23.9,3956250075,56,Back,3956250083,213,0.1,,,,,,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493264997,149,1,1,19,6,2ezfenuwk3y65p8jdbj55xqt0,1,26.3,29.5,2022-12-26T15:21:30.744Z,2022-12-27T21:36:27Z,3956250497,141,45.4,3956250495,140,23.8,3958070027,178,,3956250493,56,Back,3956250501,213,1.8,3956250499,212,11.1,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265057,150,1,1,19,9,2ezfenuwk3y65p8jdbj55xqt0,1,23.9,46.9,2022-12-26T15:21:33.682Z,2022-12-27T21:36:31Z,3956250847,56,Back,3956250857,213,4.8,3956250851,141,20.7,3956250853,212,18.0,3958070083,178,,3956250849,140,26.2,,,,,,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265115,151,1,1,19,11,2ezfenuwk3y65p8jdbj55xqt0,1,26.8,22.4,2022-12-26T15:21:36.113Z,2022-12-27T21:36:34Z,3956251205,212,27.6,3956251207,213,2.4,3956251201,140,8.1,3956251199,56,Back,3958070103,178,,3956251203,141,50.9,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265201,152,1,1,19,14,2ezfenuwk3y65p8jdbj55xqt0,0,8.2,50.9,2022-12-26T15:21:38.552Z,2022-12-27T21:36:38Z,3956251639,1,,3956251633,141,51.9,3956251627,157,,3958070119,178,,3956251635,212,43.4,3956251629,56,Back,3956251631,140,49.5,3956251637,213,0.0,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265205,182,44,1,19,18,5jjqm8h6qm1w4s5f93uubhdrj,1,49,50.1,2022-12-26T15:21:42.264Z,2022-12-28T05:43:19Z,3956251661,56,Back,3956251663,285,,3956251771,233,153,,,,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265209,153,44,1,19,18,2ezfenuwk3y65p8jdbj55xqt0,0,51,49.9,2022-12-26T15:21:42.265Z,2022-12-27T21:36:45Z,3956251829,286,,3956251825,233,182,3956251679,56,Center,,,,,,,,,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265211,183,1,1,19,18,5jjqm8h6qm1w4s5f93uubhdrj,0,49.7,50.3,2022-12-26T15:21:42.351Z,2022-12-28T05:43:19Z,3958070229,388,,3956251693,3,,3956251703,213,0,3956251699,141,50.3,3956251697,140,50.9,3956251701,212,1.3,3956251695,56,Center,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493542239,794,61,1,19,18,2ezfenuwk3y65p8jdbj55xqt0,1,47.8,49.3,2022-12-26T15:21:42.358Z,2022-12-27T21:37:14Z,3958070321,15,,3957716625,56,Back,3958070323,388,,,,,,,,,,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493611145,845,83,1,19,21,5jjqm8h6qm1w4s5f93uubhdrj,1,55.8,57.6,2022-12-26T15:21:45.797Z,2022-12-27T22:11:01Z,3958086365,399,154040,,,,,,,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265349,154,1,1,19,23,2ezfenuwk3y65p8jdbj55xqt0,1,42.1,44.3,2022-12-26T15:21:47.263Z,2022-12-27T21:37:25Z,3956252489,213,2.9,3956252483,140,31.5,3956252485,141,48.1,3958070655,178,,3956252487,212,11.4,3956252481,56,Back,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265437,155,1,1,19,24,2ezfenuwk3y65p8jdbj55xqt0,1,30.8,48.2,2022-12-26T15:21:49.177Z,2022-12-27T21:37:29Z,3956252979,140,34.6,3956252981,141,31.5,3956252985,213,5.1,3958070683,178,,3956252983,212,12.0,3956252977,56,Back,,,,,,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265495,156,1,1,19,27,2ezfenuwk3y65p8jdbj55xqt0,0,35.7,31,2022-12-26T15:21:51.413Z,2022-12-27T21:37:33Z,3956253331,213,6.2,3956253323,56,Center,3957716909,155,,3956253329,212,41.3,3956253333,1,,3956253327,141,27.7,3958070721,178,,3956253325,140,75.0,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265507,184,1,1,19,29,5jjqm8h6qm1w4s5f93uubhdrj,1,24.9,83.8,2022-12-26T15:21:54.218Z,2022-12-27T21:37:39Z,3956253387,3,,3956253393,141,92.1,3958070817,178,,3956253395,212,7.4,3956253391,140,29.5,3956253389,56,Back,3956253397,213,0.9,,,,cee3wxxx7lrluzh7kog7g07ah,K. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265515,185,49,1,19,31,5jjqm8h6qm1w4s5f93uubhdrj,1,29.6,92.3,2022-12-26T15:21:55.440Z,2022-12-27T21:37:44Z,,,,,,,,,,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265553,186,1,1,19,31,5jjqm8h6qm1w4s5f93uubhdrj,1,29.6,92.3,2022-12-26T15:21:55.890Z,2022-12-27T21:37:48Z,3956253661,141,86.9,3956253659,140,23.1,3956253665,213,3.6,3958070937,178,,3956253663,212,7.8,3956253657,56,Back,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265603,187,1,1,19,32,5jjqm8h6qm1w4s5f93uubhdrj,0,22.7,87.2,2022-12-26T15:21:57.057Z,2022-12-27T21:37:51Z,3956253931,213,0.2,3956253923,56,Left,3956253929,212,31.5,3956253921,155,,3956253927,141,94.5,3958070959,178,,3956253925,140,52.3,,,,cee3wxxx7lrluzh7kog7g07ah,K. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265675,157,1,1,19,35,2ezfenuwk3y65p8jdbj55xqt0,1,46.6,7.9,2022-12-26T15:21:59.344Z,2022-12-27T21:37:58Z,3956254319,140,62.5,3956254321,141,3.8,3958071011,178,,3956254325,213,6.1,3956254315,3,,3956254323,212,16.9,3956254317,56,Right,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265723,158,1,1,19,37,2ezfenuwk3y65p8jdbj55xqt0,1,62.5,3.8,2022-12-26T15:22:01.463Z,2022-12-27T21:38:05Z,3956254557,141,14.1,3958071093,388,,3956254555,140,56.7,3956254553,56,Right,3956254561,213,2.3,3956254559,212,9.3,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265731,159,49,1,19,40,2ezfenuwk3y65p8jdbj55xqt0,1,56.7,15.5,2022-12-26T15:22:04.272Z,2022-12-27T21:38:13Z,,,,,,,,,,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265833,160,1,1,19,41,2ezfenuwk3y65p8jdbj55xqt0,0,56.8,15.5,2022-12-26T15:22:05.273Z,2022-12-27T21:38:19Z,3956255051,56,Right,3958071183,178,,3956255057,212,18.6,3956255053,140,70.5,3956255059,213,5.6,3956255055,141,0.0,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265839,161,5,1,19,43,2ezfenuwk3y65p8jdbj55xqt0,0,72.8,-1.6,2022-12-26T15:22:07.374Z,2022-12-27T21:38:21Z,3956255081,56,Right,3956257209,233,188,3956255085,347,,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266219,188,5,1,19,43,5jjqm8h6qm1w4s5f93uubhdrj,1,27.2,101.6,2022-12-26T15:22:07.374Z,2022-12-27T21:38:20Z,3956257149,56,Back,3956257151,347,,3956257163,233,161,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266281,189,1,1,19,58,5jjqm8h6qm1w4s5f93uubhdrj,1,24.9,100,2022-12-26T15:22:22.578Z,2022-12-27T21:38:25Z,3956257439,213,5.5,3956257433,140,31.8,3956257435,141,91.2,3956257429,107,,3956257437,212,10.0,3956257431,56,Back,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266285,190,50,1,19,59,5jjqm8h6qm1w4s5f93uubhdrj,1,37.5,85.6,2022-12-26T15:22:23.694Z,2022-12-27T21:38:34Z,3956257449,56,Back,3956257587,286,,3956257589,233,162,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266297,162,7,1,19,59,2ezfenuwk3y65p8jdbj55xqt0,0,62.5,14.4,2022-12-26T15:22:24.249Z,2022-12-27T21:38:37Z,3958071419,178,,3956257503,285,,3957746927,385,,3956257537,233,190,3956257501,56,Right,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266369,191,44,1,20,1,5jjqm8h6qm1w4s5f93uubhdrj,1,31.7,95.8,2022-12-26T15:22:25.709Z,2022-12-28T05:43:20Z,3956257921,56,Back,3956257923,285,,3956258899,233,163,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266393,163,44,1,20,1,2ezfenuwk3y65p8jdbj55xqt0,0,68.3,4.2,2022-12-26T15:22:25.710Z,2022-12-27T21:38:47Z,3956258021,286,,3956258927,233,191,3956258017,56,Right,,,,,,,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266405,192,1,1,20,1,5jjqm8h6qm1w4s5f93uubhdrj,0,26.8,95.7,2022-12-26T15:22:25.792Z,2022-12-28T05:43:20Z,3956258097,213,0.4,3956258089,56,Back,3956258091,140,28.7,3956258095,212,2.2,3956258093,141,97.1,3958071591,388,,3956258087,3,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266605,166,61,1,20,1,2ezfenuwk3y65p8jdbj55xqt0,1,59.6,2,2022-12-26T15:22:25.911Z,2022-12-27T21:39:13Z,3958071863,15,,3956259029,56,Right,3958071865,388,,,,,,,,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266409,165,5,1,20,2,2ezfenuwk3y65p8jdbj55xqt0,0,64.8,-1,2022-12-26T15:22:26.673Z,2022-12-27T21:39:18Z,3956258105,347,,3956259681,233,193,3956258103,56,Right,,,,,,,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266707,193,5,1,20,2,5jjqm8h6qm1w4s5f93uubhdrj,1,35.2,101,2022-12-26T15:22:26.673Z,2022-12-27T21:39:18Z,3956259625,56,Back,3956259627,347,,3956259659,233,165,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266399,164,43,1,20,4,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2022-12-26T15:22:29.069Z,2022-12-26T15:22:33Z,3956258051,140,59.9,3956258049,56,Right,3956258057,212,4.3,3956258053,141,0.0,3956258047,3,0,3956258059,213,3.7,3956258443,144,1,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266765,194,1,1,20,18,5jjqm8h6qm1w4s5f93uubhdrj,1,31,100,2022-12-26T15:22:42.481Z,2022-12-27T21:39:20Z,3956259911,107,,3956259917,141,93.0,3956259923,1,,3956259915,140,50.9,3956259913,56,Left,3956259921,213,6.0,3956259919,212,21.8,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493268801,204,44,1,20,19,5jjqm8h6qm1w4s5f93uubhdrj,1,59,93.6,2022-12-26T15:22:44.011Z,2022-12-28T05:43:20Z,3956270941,56,Left,3956270995,233,170,3956270943,286,,,,,,,,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267013,170,44,1,20,19,2ezfenuwk3y65p8jdbj55xqt0,0,41,6.4,2022-12-26T15:22:44.012Z,2022-12-27T21:39:46Z,3956261199,285,,3956261197,56,Back,3956271071,233,204,,,,,,,,,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266777,195,1,1,20,19,5jjqm8h6qm1w4s5f93uubhdrj,0,55.4,97.3,2022-12-26T15:22:44.124Z,2022-12-28T05:43:21Z,3958072221,388,,3956259971,141,91.9,3956259975,213,5.8,3956259965,168,,3956259969,140,61.8,3956259967,56,Left,3956259973,212,7.7,3956259963,3,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266815,167,49,1,20,21,2ezfenuwk3y65p8jdbj55xqt0,1,40.9,6.1,2022-12-26T15:22:45.447Z,2022-12-27T21:39:59Z,,,,,,,,,,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266829,168,61,1,20,21,2ezfenuwk3y65p8jdbj55xqt0,0,39.7,3.2,2022-12-26T15:22:45.619Z,2022-12-27T21:40:13Z,3958072469,178,,3956260263,56,Back,,,,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266851,169,5,1,20,24,2ezfenuwk3y65p8jdbj55xqt0,0,40.3,-2,2022-12-26T15:22:49.075Z,2022-12-27T21:40:15Z,3956260365,347,,3956266715,233,202,3956260363,56,Back,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493268001,202,5,1,20,24,5jjqm8h6qm1w4s5f93uubhdrj,1,59.7,102,2022-12-26T15:22:49.075Z,2022-12-27T21:40:14Z,3956266665,56,Left,3956266667,347,,3956266693,233,169,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267069,196,1,1,20,30,5jjqm8h6qm1w4s5f93uubhdrj,1,58.3,100,2022-12-26T15:22:54.753Z,2022-12-27T21:40:18Z,3956267775,107,,3956261463,141,92.3,3956261459,56,Left,3956261465,212,6.6,3956261461,140,60.5,3956261467,213,5.1,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267093,197,1,1,20,31,5jjqm8h6qm1w4s5f93uubhdrj,1,60.5,92.1,2022-12-26T15:22:55.666Z,2022-12-27T21:40:23Z,3958072571,178,,3956261587,212,3.7,3956261579,140,58.3,3956261589,213,2.3,3957747821,156,,3956261583,141,96.3,3956261575,56,Left,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267101,198,1,1,20,32,5jjqm8h6qm1w4s5f93uubhdrj,1,58.5,97.3,2022-12-26T15:22:56.261Z,2022-12-27T21:40:27Z,3956261647,212,5.2,3956261643,141,90.1,3956261637,56,Left,3958072601,178,,3956261639,140,60.3,3956261651,213,5.1,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493565749,785,61,1,20,32,5jjqm8h6qm1w4s5f93uubhdrj,0,60,92.2,2022-12-26T15:22:56.946Z,2022-12-27T21:40:33Z,3957830657,56,Left,3958072679,178,,,,,,,,,,,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267151,171,49,1,20,33,2ezfenuwk3y65p8jdbj55xqt0,1,38,20,2022-12-26T15:22:58.129Z,2022-12-27T21:40:45Z,,,,,,,,,,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267253,172,1,1,20,33,2ezfenuwk3y65p8jdbj55xqt0,1,37.6,20,2022-12-26T15:22:58.235Z,2022-12-27T21:40:48Z,3958072829,178,,3956262493,141,31.9,3956262495,212,11.7,3956262489,56,Back,3956262497,213,2.4,3956262491,140,29.6,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493549127,795,43,1,20,34,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2022-12-26T15:22:58.458Z,2022-12-27T14:51:49Z,3957747635,56,Back,3957830627,144,61,,,,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493268775,182,43,1,20,37,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2022-12-26T15:23:01.438Z,2022-12-27T13:02:37Z,3956273829,233,199,3956270783,56,Back,3956270787,285,0,3957748275,144,3,,,,,,,,,,,,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267399,199,43,1,20,37,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2022-12-26T15:23:01.438Z,2022-12-27T13:02:38Z,3956263309,56,Center,3956263313,286,0,3957748303,144,45,,,,,,,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
