id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/15/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,assist
2500364363,230,49,1,26,11,ahm0t06rup1bkd9z0mxl2lmph,1,35.2,81.2,2023-01-24T20:12:56.065Z,2023-01-26T10:14:11Z,,,,,,,,,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500481221,940,3,1,26,12,ahm0t06rup1bkd9z0mxl2lmph,0,32.9,85,2023-01-24T20:12:57.167Z,2023-01-27T08:57:42Z,3995428195,178,,3994248051,467,bbrx2s4fcp7uplly4hpbt3xed,3994248047,285,,3994248045,56,Back,3994248049,465,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500364399,231,4,1,26,12,ahm0t06rup1bkd9z0mxl2lmph,1,35.2,85.4,2023-01-24T20:12:57.448Z,2023-01-27T08:57:46Z,3993653795,13,,3993653801,265,,3993653799,152,,3993654031,233,220,3993653803,286,,3993653797,56,Back,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500364435,220,4,1,26,12,jv3jh5m5t7qy5t37vwwmnj16,0,64.8,14.6,2023-01-24T20:12:57.449Z,2023-01-27T08:57:45Z,3993653973,285,,3993653969,152,,3995428269,178,,3993653971,265,,3993653965,13,,3993654067,233,231,3993653967,56,Right,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500364621,232,1,1,26,23,ahm0t06rup1bkd9z0mxl2lmph,1,36.4,81.1,2023-01-24T20:13:08.301Z,2023-01-26T10:14:29Z,3993654939,56,Back,3993654935,5,,3993654947,213,3.4,3993654943,141,78.1,3993654937,152,,3993654945,212,8.4,3995428327,178,,3993654941,140,28.6,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500364661,233,1,1,26,30,ahm0t06rup1bkd9z0mxl2lmph,0,32.1,73,2023-01-24T20:13:14.544Z,2023-01-26T10:14:44Z,3993655173,212,48.2,3993655175,213,0.1,3993655169,140,77.8,3993655171,141,79.7,3995428509,178,,3993655167,56,Left,3994248887,155,,3993655177,1,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500364685,221,1,1,26,33,jv3jh5m5t7qy5t37vwwmnj16,0,20.2,18.9,2023-01-24T20:13:17.646Z,2023-01-26T10:14:53Z,3995428673,178,,3993655277,141,8.9,3993655273,56,Back,3993655281,213,5.6,3993655275,140,28.5,3993655279,212,11.1,3993655271,3,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500364809,234,1,1,26,35,ahm0t06rup1bkd9z0mxl2lmph,1,73.8,96.6,2023-01-24T20:13:19.724Z,2023-01-26T10:14:57Z,3995428717,178,,3993655883,56,Left,3993655889,212,7.1,3993655881,155,,3993655885,140,75.6,3993655891,213,5.0,3993655887,141,86.6,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500364813,235,1,1,26,43,ahm0t06rup1bkd9z0mxl2lmph,0,98.7,75,2023-01-24T20:13:28.047Z,2023-01-26T10:15:02Z,3993655915,141,70.9,3993655919,213,4.4,3993655911,56,Center,3993655953,233,222,3995428811,178,,3993655913,140,97.7,3993655917,212,3.0,3993655959,286,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,3993655951,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500364821,222,74,1,26,43,jv3jh5m5t7qy5t37vwwmnj16,1,2.9,27.1,2023-01-24T20:13:28.091Z,2023-01-26T10:15:05Z,3993655945,285,,3995428865,178,,3993655983,233,235,3993655943,56,Back,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500364845,223,6,1,26,44,jv3jh5m5t7qy5t37vwwmnj16,0,2.6,28.1,2023-01-24T20:13:28.802Z,2023-01-26T10:15:10Z,3993656049,56,Back,3993656129,233,236,3993656055,73,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500364835,236,6,1,26,44,ahm0t06rup1bkd9z0mxl2lmph,1,97.4,71.9,2023-01-24T20:13:28.802Z,2023-01-26T10:15:11Z,3993656093,233,223,3993656017,73,,3993656015,56,Center,,,,,,,,,,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500365271,237,1,1,27,13,ahm0t06rup1bkd9z0mxl2lmph,0,99.5,99.5,2023-01-24T20:13:57.621Z,2023-01-26T10:15:14Z,3993658231,155,,3993658239,140,92.5,3993658235,56,Center,3993658227,2,,3993658245,213,4.5,3993658241,141,52.5,3994249563,72,,3993658229,6,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,3993658247,1,,,3993658233,224,3993658243,212,3995429081,178,,,,,,,,,,,,,,32.8,,,,,,,,,,,,,
2500481625,789,44,1,27,14,jv3jh5m5t7qy5t37vwwmnj16,1,7,47.3,2023-01-24T20:13:59.262Z,2023-01-26T11:13:41Z,3994250079,56,Back,3994250081,285,,3994282599,233,941,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500481627,941,44,1,27,14,ahm0t06rup1bkd9z0mxl2lmph,0,93,52.7,2023-01-24T20:13:59.263Z,2023-01-26T10:15:23Z,3994282603,233,789,3994250087,56,Center,3994250089,286,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500365297,224,12,1,27,14,jv3jh5m5t7qy5t37vwwmnj16,1,6.5,46.8,2023-01-24T20:13:59.309Z,2023-01-26T11:13:41Z,3993658331,213,6.2,3993658323,56,Back,3993658329,212,8.4,3993658333,15,,3993658325,140,14.4,3995429319,388,,3993658327,141,45.2,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500365313,225,12,1,27,15,jv3jh5m5t7qy5t37vwwmnj16,1,15.3,49,2023-01-24T20:14:00.168Z,2023-01-26T10:16:02Z,3993658373,141,43.4,3993658375,212,13.7,3993658369,56,Back,3995430067,388,,3993658371,140,27.8,3993658399,15,,3993658377,213,6.0,,,,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500365357,238,1,1,27,19,ahm0t06rup1bkd9z0mxl2lmph,1,65,72.9,2023-01-24T20:14:03.803Z,2023-01-26T10:16:06Z,3993658603,56,Left,3993658611,213,0.8,3993658605,140,79.9,3993658609,212,22.3,3995430145,178,,3993658607,141,96.3,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500365381,239,1,1,27,22,ahm0t06rup1bkd9z0mxl2lmph,0,75.4,92.3,2023-01-24T20:14:07.438Z,2023-01-26T10:16:10Z,3993658739,212,33.5,3993658731,155,,3993658735,140,88.3,3994250759,72,,3993658741,213,5.1,3994250757,223,,3993658729,2,,3995430225,178,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,3993658733,56,Center,,3993658743,1,3993658737,141,,,,,,,,,,,,,,,,47.3,,,,,,,,,,,,,
2500365405,226,12,1,27,24,jv3jh5m5t7qy5t37vwwmnj16,1,10.9,55.7,2023-01-24T20:14:08.959Z,2023-01-26T10:16:16Z,3993658843,212,17.6,3993658837,56,Back,3993658845,213,0.6,3995430393,388,,3993658841,141,71.1,3993658839,140,24.4,3993658851,15,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500365445,240,1,1,27,28,ahm0t06rup1bkd9z0mxl2lmph,1,73.7,29.2,2023-01-24T20:14:13.182Z,2023-01-26T10:16:23Z,3993659089,140,88.0,3993659095,213,0.6,3993659087,56,Center,3995430523,178,,3993659091,141,44.3,3993659093,212,18.2,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500365451,241,61,1,27,29,ahm0t06rup1bkd9z0mxl2lmph,0,88.4,43.4,2023-01-24T20:14:14.025Z,2023-01-26T10:16:52Z,3993659127,56,Center,3995431195,388,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500365491,227,49,1,27,32,jv3jh5m5t7qy5t37vwwmnj16,1,3.8,70.9,2023-01-24T20:14:17.229Z,2023-01-26T10:17:01Z,,,,,,,,,,,,,,,,,,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500365543,228,1,1,27,34,jv3jh5m5t7qy5t37vwwmnj16,0,2.7,87.2,2023-01-24T20:14:19.001Z,2023-01-26T10:17:05Z,3993659507,56,Back,3993659517,1,,3995431461,178,,3993659509,140,35.1,3993659513,212,35.4,3993659511,141,72.7,3993659515,213,6.0,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500365559,242,49,1,27,36,ahm0t06rup1bkd9z0mxl2lmph,1,61.8,27.6,2023-01-24T20:14:20.983Z,2023-01-26T10:17:11Z,,,,,,,,,,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500365657,243,1,1,27,38,ahm0t06rup1bkd9z0mxl2lmph,1,59.6,29.5,2023-01-24T20:14:23.022Z,2023-01-26T10:17:15Z,3993660003,56,Center,3993660011,213,1.9,3993660005,140,55.3,3993660009,212,15.6,3995431651,178,,3993660007,141,51.5,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500365743,244,1,1,27,43,ahm0t06rup1bkd9z0mxl2lmph,1,70.4,58.5,2023-01-24T20:14:27.941Z,2023-01-26T10:17:19Z,3993660423,141,94.8,3993660429,213,1.1,3993660421,140,82.5,3995431719,178,,3993660425,212,27.8,3993660419,56,Left,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500365757,229,45,1,27,49,jv3jh5m5t7qy5t37vwwmnj16,0,14.6,27.6,2023-01-24T20:14:34.031Z,2023-01-26T10:17:24Z,3993660523,56,Back,3993660525,285,,3993660585,233,245,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500365751,245,3,1,27,49,ahm0t06rup1bkd9z0mxl2lmph,1,85.4,72.4,2023-01-24T20:14:34.031Z,2023-01-26T10:17:23Z,3993660555,233,229,3993660485,56,Center,3994251361,465,,3995431829,178,,3993660487,286,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500365775,246,1,1,27,51,ahm0t06rup1bkd9z0mxl2lmph,0,89.6,73.3,2023-01-24T20:14:35.783Z,2023-01-26T10:17:28Z,3993660609,140,87.0,3993660613,212,15.0,3993660611,141,51.6,3993660615,213,4.5,3995431977,178,,3993660607,56,Center,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500366115,230,12,1,27,52,jv3jh5m5t7qy5t37vwwmnj16,1,13.4,45.5,2023-01-24T20:14:36.490Z,2023-01-26T10:17:32Z,3993662293,212,30.5,3993662287,56,Back,3993662291,141,52.2,3993662295,213,0.2,3995432071,178,,3993662289,140,42.1,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500365855,247,1,1,27,56,ahm0t06rup1bkd9z0mxl2lmph,1,57.2,46,2023-01-24T20:14:40.702Z,2023-01-26T10:17:39Z,3993661037,213,1.3,3995432259,178,,3993661027,140,60.4,3993661031,141,66.7,3993661035,212,14.5,3993661025,56,Center,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500365897,248,1,1,27,58,ahm0t06rup1bkd9z0mxl2lmph,1,60.5,67,2023-01-24T20:14:43.342Z,2023-01-26T10:17:43Z,3993661277,212,37.7,3993661273,140,64.6,3993661281,1,,3995432355,178,,3993661275,141,11.9,3993661279,213,4.8,3993661271,56,Right,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500365921,249,1,1,28,1,ahm0t06rup1bkd9z0mxl2lmph,1,63.2,15,2023-01-24T20:14:45.945Z,2023-01-26T10:17:47Z,3993661377,213,1.9,3995432411,178,,3993661375,212,14.4,3993661369,56,Center,3993661371,140,59.2,3993661373,141,35.2,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500365931,250,1,1,28,2,ahm0t06rup1bkd9z0mxl2lmph,1,59.8,29.5,2023-01-24T20:14:46.968Z,2023-01-26T10:17:54Z,3993661423,140,60.4,3993661425,141,18.8,3993661421,56,Right,3995432579,178,,3993661429,213,4.8,3993661427,212,7.3,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500365965,251,1,1,28,3,ahm0t06rup1bkd9z0mxl2lmph,1,60.4,18.8,2023-01-24T20:14:48.161Z,2023-01-26T10:17:58Z,3993661591,56,Back,3993661599,213,2.4,3993661595,141,38.9,3993661593,140,44.7,3995432673,178,,3993661597,212,21.4,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500366001,252,1,1,28,6,ahm0t06rup1bkd9z0mxl2lmph,1,45.8,40.9,2023-01-24T20:14:51.147Z,2023-01-26T10:18:04Z,3993661771,213,5.5,3993661765,140,48.9,3993661769,212,4.5,3993661763,56,Back,3995432803,178,,3993661767,141,36.4,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500366007,253,1,1,28,9,ahm0t06rup1bkd9z0mxl2lmph,1,48.1,31.9,2023-01-24T20:14:53.940Z,2023-01-26T10:18:08Z,3993661823,141,5.0,3993661819,56,Right,3995432893,178,,3993661825,212,23.0,3993661827,213,5.4,3993661821,140,61.4,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500366057,254,1,1,28,11,ahm0t06rup1bkd9z0mxl2lmph,1,59.5,8.3,2023-01-24T20:14:56.062Z,2023-01-26T10:18:13Z,3993662027,56,Back,3995433017,178,,3993662033,212,20.1,3993662029,140,44.8,3993662035,213,2.4,3993662031,141,27.3,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500366127,255,1,1,28,14,ahm0t06rup1bkd9z0mxl2lmph,1,44.6,25,2023-01-24T20:14:58.958Z,2023-01-26T10:18:18Z,3995433145,178,,3993662329,56,Back,3993662333,141,4.1,3993662331,140,48.1,3993662335,212,14.7,3993662337,213,5.0,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500720683,921,83,1,28,19,jv3jh5m5t7qy5t37vwwmnj16,1,38.5,84,2023-01-24T20:15:03.866Z,2023-01-26T10:54:44Z,3995490823,399,450529,,,,,,,,,,,,,,,,,,,,,,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500366133,256,43,1,28,20,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-01-24T20:15:04.514Z,2023-01-25T10:31:28Z,3993662369,286,0,3994251761,144,50,3993662367,56,Right,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500366121,231,43,1,28,20,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-01-24T20:15:04.515Z,2023-01-25T10:31:27Z,3994251711,144,7,3993662303,285,0,3993662301,56,Back,3993662391,233,256,,,,,,,,,,,,,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500366209,257,1,1,28,21,ahm0t06rup1bkd9z0mxl2lmph,1,70.9,31,2023-01-24T20:15:06.129Z,2023-01-26T10:18:27Z,3993664935,210,13,3993662749,140,82.9,3993662753,212,18.9,3995433191,178,,3993664937,154,,3993662747,56,Center,3993662755,213,0.8,3993662751,141,51.8,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500366211,258,13,1,28,23,ahm0t06rup1bkd9z0mxl2lmph,1,84.6,48.5,2023-01-24T20:15:08.429Z,2023-01-26T10:18:28Z,3993662765,17,,3995433315,178,,3993664957,102,56.5,3993664953,55,257,3993664963,230,96.9,3993664947,83,,3993664949,29,,3993662763,22,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,3993662767,56,Center,,3993664965,231,3993664961,215,3993663205,20,,3993664959,103,2.8,3993664951,154,,,,,,,,,48.6,,,,,,,,,,,,
2500366225,232,5,1,28,26,jv3jh5m5t7qy5t37vwwmnj16,1,-0.9,37.6,2023-01-24T20:15:10.622Z,2023-01-26T10:18:34Z,3993662849,233,259,3993662833,346,,3993662831,56,Back,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500366221,259,5,1,28,26,ahm0t06rup1bkd9z0mxl2lmph,0,100.9,62.4,2023-01-24T20:15:10.622Z,2023-01-26T10:18:34Z,3993662815,346,,3993662813,56,Center,3993662907,233,232,,,,,,,,,,,,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500366685,233,1,1,28,54,jv3jh5m5t7qy5t37vwwmnj16,0,4.6,60,2023-01-24T20:15:39.125Z,2023-01-26T10:18:43Z,3993665231,140,51.8,3993665239,1,,3993665235,212,51.4,3993665229,56,Left,3993665233,141,80.3,3993665237,213,0.3,3993665243,74,,3993665227,124,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500366683,260,44,1,28,58,ahm0t06rup1bkd9z0mxl2lmph,1,44.8,17.5,2023-01-24T20:15:42.532Z,2023-01-26T11:13:41Z,3993665299,233,234,3993665225,285,,3993665223,56,Back,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500366689,234,44,1,28,58,jv3jh5m5t7qy5t37vwwmnj16,0,55.2,82.5,2023-01-24T20:15:42.533Z,2023-01-26T10:18:46Z,3993665263,286,,3993665261,56,Left,3993665269,233,260,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500482099,942,1,1,28,58,ahm0t06rup1bkd9z0mxl2lmph,0,44,15.9,2023-01-24T20:15:42.575Z,2023-01-26T11:13:42Z,3994252485,141,16.7,3994252481,56,Back,3994252489,213,0.2,3995433893,388,,3994252479,3,,3994252483,140,46.8,3994252487,212,3.0,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500366699,235,61,1,28,58,jv3jh5m5t7qy5t37vwwmnj16,1,52.1,81.2,2023-01-24T20:15:42.601Z,2023-01-26T10:18:57Z,3995434041,15,,3993665323,56,Left,3995434043,388,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500366725,262,49,1,29,0,ahm0t06rup1bkd9z0mxl2lmph,1,44,11.7,2023-01-24T20:15:44.665Z,2023-01-26T10:19:09Z,,,,,,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500366719,261,43,1,29,2,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-01-24T20:15:46.635Z,2023-01-25T10:32:27Z,3994252621,144,8,3993665419,56,Back,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861921,1200,83,1,29,3,jv3jh5m5t7qy5t37vwwmnj16,1,39.6,93.9,2023-01-24T20:15:47.816Z,2023-01-27T09:01:26Z,3996248365,399,183650,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500366765,263,61,1,29,3,ahm0t06rup1bkd9z0mxl2lmph,0,60.4,4.7,2023-01-24T20:15:48.190Z,2023-01-26T10:19:34Z,3993665639,56,Right,3995434667,178,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500366965,236,5,1,29,5,jv3jh5m5t7qy5t37vwwmnj16,1,35.7,101.3,2023-01-24T20:15:50.222Z,2023-01-26T10:19:49Z,3993666791,233,264,3993666771,56,Back,3993666775,347,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500366787,264,5,1,29,5,ahm0t06rup1bkd9z0mxl2lmph,0,64.3,-1.3,2023-01-24T20:15:50.222Z,2023-01-26T10:19:50Z,3993666831,233,236,3993665709,347,,3993665707,56,Right,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500367017,237,1,1,29,23,jv3jh5m5t7qy5t37vwwmnj16,1,35.7,100,2023-01-24T20:16:07.518Z,2023-01-26T10:19:58Z,3993667053,213,6.0,3993667051,212,21.0,3993667047,140,54.9,3993667043,107,,3993667045,56,Left,3993667049,141,92.4,,,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500367033,238,1,1,29,24,jv3jh5m5t7qy5t37vwwmnj16,0,54.9,92.4,2023-01-24T20:16:09.191Z,2023-01-26T10:20:02Z,3993667125,140,68.4,3993667121,168,,3993667127,141,75.4,3993667129,212,18.3,3995435855,388,,3993667123,56,Center,3993667119,3,,3993667131,213,5.6,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500367093,265,1,1,29,25,ahm0t06rup1bkd9z0mxl2lmph,1,32.8,25.4,2023-01-24T20:16:10.459Z,2023-01-26T10:20:07Z,3995435981,178,,3994253411,157,,3993667389,140,32.5,3994253413,1,,3993667393,212,3.5,3993667391,141,30.5,3993667387,56,Back,3993667395,213,1.7,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500367101,266,4,1,29,28,ahm0t06rup1bkd9z0mxl2lmph,1,30.5,33.6,2023-01-24T20:16:13.048Z,2023-01-26T10:20:16Z,3993667435,285,,3993667433,56,Back,3994253183,294,,3993667929,13,,3993667947,233,239,3993667933,152,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500367193,239,4,1,29,28,jv3jh5m5t7qy5t37vwwmnj16,0,69.5,66.4,2023-01-24T20:16:13.049Z,2023-01-26T10:20:15Z,3993667865,56,Center,3995436285,178,,3993667861,13,,3993667869,286,,3994253133,294,,3993667951,233,266,3993667867,152,,,,,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500367277,268,1,1,29,35,ahm0t06rup1bkd9z0mxl2lmph,1,36,26.2,2023-01-24T20:16:20.366Z,2023-01-26T10:20:21Z,3993668275,56,Back,3993668283,141,57.9,3993675917,5,,3993668279,140,29.4,3993668285,212,22.6,3995436487,178,,3993675919,152,,3993668287,213,1.9,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
