id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,keyPass,qualifier/10/value,qualifier/18/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2497259291,218,52,1,27,23,fvr504m6gaxsfmtx4fwm7iq1,1,12.7,27,2023-01-14T15:27:33.888Z,2023-01-16T09:10:38Z,3980633457,376,,3981103353,178,,,,,,,,,,,,,,,,,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259633,219,1,1,27,33,fvr504m6gaxsfmtx4fwm7iq1,0,15.1,32.4,2023-01-14T15:27:43.612Z,2023-01-16T09:10:41Z,3977288063,212,50.2,3977288061,141,41.3,3977288053,56,Center,3977288071,1,,3977288057,140,62.6,3977288049,199,,3977288067,213,0.1,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259729,261,1,1,27,38,3ptd7zlc5isrongig0wij2id4,0,30.8,50.1,2023-01-14T15:27:48.162Z,2023-01-16T09:10:48Z,3981103489,178,,3977288521,140,37.3,3977288525,141,30.7,3977288517,3,,3977288519,56,Back,3977288531,213,5.2,3977288529,212,14.9,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259681,260,43,1,27,38,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-01-14T15:27:48.613Z,2023-01-15T19:48:41Z,3977288285,56,Back,3980633919,144,61,,,,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259769,220,43,1,27,42,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2023-01-14T15:27:52.056Z,2023-01-15T19:48:52Z,3980634203,144,49,,,,,,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260005,221,1,1,27,44,fvr504m6gaxsfmtx4fwm7iq1,1,73.7,93.6,2023-01-14T15:27:54.804Z,2023-01-16T09:10:50Z,3977290023,212,14.6,3977290003,56,Left,3977290011,140,59.9,3977290025,213,3.3,3977290019,141,90.9,3981103517,178,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260067,222,1,1,27,50,fvr504m6gaxsfmtx4fwm7iq1,1,74.5,76.1,2023-01-14T15:28:00.470Z,2023-01-16T09:10:54Z,3977290325,213,4.3,3977290321,141,64.3,3977290323,212,8.7,3981103573,178,,3977290319,140,71.4,3977290317,56,Center,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260193,223,1,1,27,52,fvr504m6gaxsfmtx4fwm7iq1,1,70.4,57.3,2023-01-14T15:28:02.445Z,2023-01-16T09:10:57Z,3977290961,141,8.0,3977290963,212,35.8,3981103619,178,,3977290965,213,5.1,3977290959,140,82.4,3977290957,56,Right,3977290967,1,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260251,224,3,1,27,56,fvr504m6gaxsfmtx4fwm7iq1,1,87.1,12.5,2023-01-14T15:28:06.314Z,2023-01-16T09:11:02Z,3981103717,178,,3977291185,56,Right,3977291247,233,262,3980634761,465,,3977291187,286,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260231,262,45,1,27,56,3ptd7zlc5isrongig0wij2id4,0,12.9,87.5,2023-01-14T15:28:06.314Z,2023-01-16T09:11:03Z,3977291275,233,224,3977291117,56,Back,3977291119,285,,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260339,225,1,1,27,58,fvr504m6gaxsfmtx4fwm7iq1,0,90.1,10.1,2023-01-14T15:28:08.138Z,2023-01-16T09:11:06Z,3977291701,140,92.6,3977291695,2,,3977291703,141,47.2,3977291705,212,25.4,3981103787,178,,3980634903,225,,3977291697,155,,3977291699,56,Center,9em8141j1bdvykowhmoyeob85,R. Jackson,3980634801,20,3980634905,387,,3977291709,213,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,
2497260387,263,44,1,27,59,3ptd7zlc5isrongig0wij2id4,1,6.4,49.6,2023-01-14T15:28:09.645Z,2023-01-16T20:41:08Z,3977291961,285,,3977291959,56,Back,3977292165,233,226,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260351,226,44,1,27,59,fvr504m6gaxsfmtx4fwm7iq1,0,93.6,50.4,2023-01-14T15:28:09.646Z,2023-01-16T09:11:10Z,3977291747,286,,3977291745,56,Center,3977292265,233,263,,,,,,,,,,,,,,,,dgnkrsmri0xznduprfjwfro8a,W. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260425,264,12,1,27,59,3ptd7zlc5isrongig0wij2id4,1,5.3,46.3,2023-01-14T15:28:09.696Z,2023-01-16T20:41:08Z,3977292183,56,Back,3977292287,15,,3977292185,140,6.2,3977292191,213,4.8,3981103911,388,,3977292187,141,29.7,3977292189,212,11.3,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260505,227,1,1,28,4,fvr504m6gaxsfmtx4fwm7iq1,0,97.3,70.8,2023-01-14T15:28:14.857Z,2023-01-16T09:11:22Z,3977292617,140,96.6,3977292619,141,67.5,3977292717,233,265,3981104041,178,,3977292621,212,2.4,3977292615,56,Center,3977292715,236,,3977292623,213,4.4,7617zihboc2wywyoyou6nhuqd,A. May,3977292723,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260499,265,74,1,28,4,3ptd7zlc5isrongig0wij2id4,1,9,29.5,2023-01-14T15:28:14.892Z,2023-01-16T09:11:26Z,3981104099,178,,3977292599,285,,3977292597,56,Back,3977292831,233,227,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260579,266,12,1,28,6,3ptd7zlc5isrongig0wij2id4,1,6.6,35.2,2023-01-14T15:28:16.275Z,2023-01-16T09:11:29Z,3977293073,141,0.0,3981104147,178,,3977293071,140,34.4,3977293075,212,38.1,3977293069,56,Back,3977293161,167,,3977293079,213,5.6,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261463,228,5,1,28,8,fvr504m6gaxsfmtx4fwm7iq1,1,67.9,101,2023-01-14T15:28:18.801Z,2023-01-16T09:11:32Z,3977298033,233,267,3977297955,56,Left,3977297959,347,,,,,,,,,,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260585,267,5,1,28,8,3ptd7zlc5isrongig0wij2id4,0,32.1,-1,2023-01-14T15:28:18.801Z,2023-01-16T09:11:33Z,3977293111,56,Back,3977293113,347,,3977298065,233,228,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261537,229,1,1,28,40,fvr504m6gaxsfmtx4fwm7iq1,1,78.9,100,2023-01-14T15:28:50.465Z,2023-01-16T09:11:36Z,3977298375,107,,3977298377,56,Center,3977298385,213,4.6,3977298379,140,77.7,3977298383,212,19.7,3977298381,141,72.7,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261569,230,1,1,28,42,fvr504m6gaxsfmtx4fwm7iq1,1,77.7,75.6,2023-01-14T15:28:52.708Z,2023-01-16T09:11:41Z,3977298539,56,Center,3977298547,212,15.1,3977298549,213,3.2,3977298543,140,63.3,3981104261,178,,3977298535,155,,3977298545,141,74.8,,,,dgnkrsmri0xznduprfjwfro8a,W. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261581,231,1,1,28,43,fvr504m6gaxsfmtx4fwm7iq1,0,63.3,74.8,2023-01-14T15:28:53.470Z,2023-01-16T09:11:47Z,3977298613,140,79.2,3977298611,56,Center,3977298615,141,66.4,3981104323,178,,3977298609,3,,3977298619,213,6.0,3977298617,212,17.6,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261905,268,12,1,28,44,3ptd7zlc5isrongig0wij2id4,1,21.7,35.5,2023-01-14T15:28:54.754Z,2023-01-16T09:11:58Z,3981104441,178,,3977300371,213,6.2,3977300369,212,28.4,3977300367,141,31.5,3977300363,56,Back,3977300365,140,48.6,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261861,232,1,1,28,47,fvr504m6gaxsfmtx4fwm7iq1,1,54.3,76.7,2023-01-14T15:28:58.005Z,2023-01-16T09:12:14Z,3977300125,140,74.8,3977300123,56,Center,3981104591,388,,3977300121,3,,3977300127,141,78.1,3977300129,212,21.5,3977300131,213,0.0,,,,6n2iaeukutepfiee2nvfpvofe,T. Bradbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261887,233,1,1,28,55,fvr504m6gaxsfmtx4fwm7iq1,0,84.5,92.1,2023-01-14T15:29:05.126Z,2023-01-16T09:12:17Z,3977300261,56,Center,3977300263,140,90.7,3980636781,223,,3977300269,212,30.6,3977300267,141,48.2,3980636733,20,,3977300257,2,,3977300259,155,,dgnkrsmri0xznduprfjwfro8a,W. Goodwin,3977300273,213,3981104621,178,,,,,,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,
2497261927,269,12,1,28,56,3ptd7zlc5isrongig0wij2id4,1,8.2,53.7,2023-01-14T15:29:06.570Z,2023-01-16T09:12:23Z,3977300505,212,23.3,3977300501,140,27.1,3977300511,213,5.7,3977300503,141,35.7,3981104685,178,,3977300499,56,Back,3977300565,15,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262125,234,1,1,29,3,fvr504m6gaxsfmtx4fwm7iq1,0,79.8,93.8,2023-01-14T15:29:13.580Z,2023-01-16T09:12:28Z,3977301597,233,270,3977301551,56,Left,3977301561,212,0.9,3981104739,178,,3977301595,236,,3977301553,140,80.4,3977301601,286,,3977301555,141,92.9,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,3977301563,213,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,
2497262097,270,74,1,29,3,3ptd7zlc5isrongig0wij2id4,1,22.3,8.3,2023-01-14T15:29:13.642Z,2023-01-16T09:12:31Z,3981104755,178,,3977301411,56,Back,3977301645,233,234,3977301413,285,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262469,235,5,1,29,4,fvr504m6gaxsfmtx4fwm7iq1,1,73,101.4,2023-01-14T15:29:14.986Z,2023-01-16T09:12:34Z,3977303409,56,Left,3977303441,233,271,3977303413,347,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262117,271,5,1,29,4,3ptd7zlc5isrongig0wij2id4,0,27,-1.4,2023-01-14T15:29:14.986Z,2023-01-16T09:12:34Z,3977303493,233,235,3977301505,56,Back,3977301507,347,,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262519,236,1,1,29,18,fvr504m6gaxsfmtx4fwm7iq1,1,74.1,100,2023-01-14T15:29:28.590Z,2023-01-16T09:12:37Z,3977303625,56,Center,3977303623,107,,3977303627,140,73.8,3977303629,141,78.5,3977303633,213,4.7,3977303631,212,15.7,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262581,237,1,1,29,19,fvr504m6gaxsfmtx4fwm7iq1,1,73.1,78.7,2023-01-14T15:29:29.598Z,2023-01-16T09:12:46Z,3977303937,213,1.3,3977303931,140,75.6,3981104911,388,,3977303933,141,95.0,3977303935,212,11.4,3977303929,56,Left,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262639,238,1,1,29,21,fvr504m6gaxsfmtx4fwm7iq1,1,77.8,96.2,2023-01-14T15:29:31.660Z,2023-01-16T09:13:05Z,3981105065,178,,3977304253,141,71.5,3977304251,140,66.0,3977304255,212,20.9,3977304249,56,Center,3977304257,213,4.1,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262721,239,1,1,29,23,fvr504m6gaxsfmtx4fwm7iq1,1,64.1,66.1,2023-01-14T15:29:33.685Z,2023-01-16T09:13:09Z,3981105105,178,,3977304599,140,63.6,3977304597,56,Center,3977304603,212,24.3,3977304601,141,30.4,3977304605,213,4.7,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262807,240,1,1,29,26,fvr504m6gaxsfmtx4fwm7iq1,1,63.5,30.7,2023-01-14T15:29:36.324Z,2023-01-16T09:13:13Z,3977305105,141,9.2,3977305103,140,73.2,3977305101,56,Right,3977305107,212,17.8,3981105153,178,,3977305109,213,5.3,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262851,241,1,1,29,29,fvr504m6gaxsfmtx4fwm7iq1,1,71.9,6.2,2023-01-14T15:29:39.664Z,2023-01-16T09:13:20Z,3977305357,212,9.8,3977305353,140,62.7,3977305351,56,Right,3981105233,178,,3977305355,141,8.5,3977305361,213,3.0,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262947,242,1,1,29,30,fvr504m6gaxsfmtx4fwm7iq1,0,62.7,8.5,2023-01-14T15:29:41.006Z,2023-01-16T09:13:23Z,3977305961,155,,3977305963,56,Right,3977305965,140,100.0,3977305973,1,,3981105257,178,,3977305971,213,0.2,3977305967,141,18.8,3977305969,212,40.8,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262963,243,5,1,29,34,fvr504m6gaxsfmtx4fwm7iq1,0,101.2,18.7,2023-01-14T15:29:44.297Z,2023-01-16T09:13:28Z,3977306071,56,Right,3977306075,346,,3977306251,233,272,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262951,272,5,1,29,34,3ptd7zlc5isrongig0wij2id4,1,-1.2,81.3,2023-01-14T15:29:44.297Z,2023-01-16T09:13:29Z,3977305999,56,Back,3977306213,233,243,3977306001,346,,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497263625,273,1,1,29,53,3ptd7zlc5isrongig0wij2id4,0,5,63,2023-01-14T15:30:03.372Z,2023-01-16T09:13:32Z,3977309713,1,,3977309687,56,Center,3977309705,212,64.3,3977309691,140,65.6,3977309699,141,77.0,3977309683,124,,3977309709,213,0.1,3977309717,74,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497263661,244,1,1,29,56,fvr504m6gaxsfmtx4fwm7iq1,0,44.1,7.1,2023-01-14T15:30:06.111Z,2023-01-16T09:13:35Z,3977309919,56,Right,3977309917,3,,3977309927,213,0.2,3977309921,140,58.2,3977309923,141,12.6,3977309925,212,15.3,3981105371,388,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497263735,274,1,1,29,57,3ptd7zlc5isrongig0wij2id4,1,38.2,88.9,2023-01-14T15:30:07.303Z,2023-01-16T07:57:58Z,3977310299,213,1.9,3977310297,212,4.5,3977310295,141,95.1,3977310291,56,Back,3981082679,178,,3977310293,140,36.7,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497263751,275,1,1,29,58,3ptd7zlc5isrongig0wij2id4,0,36.6,94.6,2023-01-14T15:30:08.516Z,2023-01-16T07:58:02Z,3977310379,140,62.3,3977310377,56,Left,3977310383,141,81.0,3981082725,178,,3977310375,157,,3977310387,212,28.5,3977310393,1,,3977310391,213,6.0,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497263847,245,61,1,30,2,fvr504m6gaxsfmtx4fwm7iq1,0,36.9,26,2023-01-14T15:30:12.997Z,2023-01-16T07:58:33Z,3977310909,56,Back,3981082947,21,,3981082949,178,,,,,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497263875,276,61,1,30,4,3ptd7zlc5isrongig0wij2id4,0,66.2,69.6,2023-01-14T15:30:14.110Z,2023-01-16T07:58:27Z,3981082919,15,,3977311085,56,Center,3981082921,178,,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497263943,246,1,1,30,5,fvr504m6gaxsfmtx4fwm7iq1,1,33.5,46,2023-01-14T15:30:15.201Z,2023-01-16T07:58:45Z,3977311495,1,,3977311489,141,14.6,3977311493,213,4.6,3977311491,212,21.5,3977311477,157,,3977311479,56,Back,3981083055,178,,3977311483,140,31.4,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497264019,247,1,1,30,8,fvr504m6gaxsfmtx4fwm7iq1,0,31.4,14.6,2023-01-14T15:30:18.700Z,2023-01-16T07:58:47Z,3981083085,388,,3977311883,3,,3977311885,56,Back,3977311893,213,6.1,3977311891,212,14.7,3977311887,140,45.3,3977311889,141,11.6,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497264193,277,1,1,30,13,3ptd7zlc5isrongig0wij2id4,1,65.5,91.4,2023-01-14T15:30:23.918Z,2023-01-16T07:58:52Z,3977312977,213,6.2,3981083123,178,,3977312973,141,90.6,3977312959,56,Left,3977312975,212,11.5,3977312967,140,76.4,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497264263,278,1,1,30,15,3ptd7zlc5isrongig0wij2id4,1,75.5,86.3,2023-01-14T15:30:25.065Z,2023-01-16T07:58:57Z,3977313325,213,4.8,3977313321,141,76.3,3977313323,212,6.8,3981083159,178,,3977313319,140,76.2,3977313317,56,Center,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497264277,279,61,1,30,15,3ptd7zlc5isrongig0wij2id4,0,80.7,76.4,2023-01-14T15:30:25.871Z,2023-01-16T07:59:03Z,3981083211,178,,3977313373,56,Center,,,,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497264343,248,12,1,30,17,fvr504m6gaxsfmtx4fwm7iq1,1,12.5,32.1,2023-01-14T15:30:27.078Z,2023-01-16T07:59:06Z,3977313685,140,15.9,3977313823,167,,3977313683,56,Back,3981083235,178,,3977313689,141,0.0,3977313691,212,23.4,3977313693,213,4.9,,,,6n2iaeukutepfiee2nvfpvofe,T. Bradbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497264353,249,5,1,30,20,fvr504m6gaxsfmtx4fwm7iq1,0,18.5,-2,2023-01-14T15:30:30.281Z,2023-01-16T07:59:11Z,3977313743,347,,3977313741,56,Back,3977317391,233,280,,,,,,,,,,,,,,,,6n2iaeukutepfiee2nvfpvofe,T. Bradbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497265059,280,5,1,30,20,3ptd7zlc5isrongig0wij2id4,1,81.5,102,2023-01-14T15:30:30.281Z,2023-01-16T07:59:10Z,3977317333,56,Left,3977317335,347,,3977317377,233,249,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497265089,281,1,1,30,42,3ptd7zlc5isrongig0wij2id4,1,78.9,100,2023-01-14T15:30:52.330Z,2023-01-16T07:59:14Z,3977317505,212,8.0,3977317503,141,91.1,3977317501,140,76.0,3977317507,213,4.3,3977317497,107,,3977317499,56,Left,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497265125,282,1,1,30,43,3ptd7zlc5isrongig0wij2id4,1,75.5,92.3,2023-01-14T15:30:53.108Z,2023-01-16T07:59:24Z,3977317727,212,12.1,3977317729,213,0.2,3981083395,388,,3977317725,141,95.0,3977317721,56,Left,3977317723,140,86.9,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497265249,283,1,1,30,44,3ptd7zlc5isrongig0wij2id4,0,88.1,94.4,2023-01-14T15:30:55.024Z,2023-01-16T07:59:27Z,3977318417,140,93.6,3980640681,224,,3981083427,178,,3977318423,213,4.8,3977318415,56,Right,3977318425,1,,3980640597,72,,3977318419,141,0.0,85vh43wsin67z2dj0iod12fop,L. Sibley,3977318407,2,3977318421,212,,3977318411,155,,,,,,,,,,,,,,,,,,,,,,,,65.8,,,,,,,
2497266009,250,5,1,30,49,fvr504m6gaxsfmtx4fwm7iq1,1,5.7,101.8,2023-01-14T15:30:59.358Z,2023-01-16T07:59:30Z,3977322567,56,Back,3977322569,347,,3977322591,233,284,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497265267,284,5,1,30,49,3ptd7zlc5isrongig0wij2id4,0,94.3,-1.8,2023-01-14T15:30:59.358Z,2023-01-16T07:59:30Z,3977318515,347,,3977322671,233,250,3977318513,56,Right,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497266065,251,1,1,31,13,fvr504m6gaxsfmtx4fwm7iq1,0,10.4,100,2023-01-14T15:31:23.402Z,2023-01-16T08:00:34Z,3977322939,1,,3977322929,140,33.2,3977322927,56,Back,3977322935,213,6.0,3977322923,107,,3977322931,141,92.1,3977322933,212,24.8,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497266111,286,1,1,31,15,3ptd7zlc5isrongig0wij2id4,0,68.3,7,2023-01-14T15:31:25.175Z,2023-01-16T08:00:37Z,3977323207,56,Right,3977323219,213,5.7,3977323217,212,10.4,3981084035,388,,3977323213,140,76.4,3977323201,3,,3977323215,141,0.0,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497266075,285,43,1,31,15,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-01-14T15:31:25.787Z,2023-01-14T15:31:32Z,3977322995,286,0,3977324073,144,44,3977322993,56,Right,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497266669,252,5,1,31,16,fvr504m6gaxsfmtx4fwm7iq1,1,23.2,101.6,2023-01-14T15:31:26.515Z,2023-01-16T08:00:39Z,3977326183,347,,3977326215,233,287,3977326181,56,Back,,,,,,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497266117,287,5,1,31,16,3ptd7zlc5isrongig0wij2id4,0,76.8,-1.6,2023-01-14T15:31:26.515Z,2023-01-16T08:00:40Z,3977323251,56,Right,3977323253,347,,3977326265,233,252,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497266789,253,1,1,31,34,fvr504m6gaxsfmtx4fwm7iq1,1,24.1,100,2023-01-14T15:31:44.797Z,2023-01-16T08:00:42Z,3977326827,56,Left,3977326829,140,66.0,3977326835,213,6.1,3977326831,141,89.6,3977326833,212,44.7,3977326825,107,,3977326837,1,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497266803,254,44,1,31,36,fvr504m6gaxsfmtx4fwm7iq1,1,71.1,92.2,2023-01-14T15:31:46.448Z,2023-01-16T20:41:09Z,3977326895,56,Left,3977327237,233,288,3977326897,286,,,,,,,,,,,,,,,,,dgnkrsmri0xznduprfjwfro8a,W. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
