id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2520203595,32,12,1,2,58,5qwskbjpa17fvmtuu5qijy7cz,1,10.4,42.4,2023-03-14T19:48:13.930Z,2023-03-16T06:02:17Z,4098248949,15,,4098248937,213,6.2,4100381935,388,,4098248929,56,Back,4098248931,140,27.4,4098248935,212,17.9,4098248933,141,40.0,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520612161,829,67,1,2,59,80jtkz2echk6yyyb9e2595cxr,1,82.5,55.2,2023-03-14T19:48:15.180Z,2023-03-16T19:58:14Z,4100410467,233,837,,,,,,,,,,,,,,,,,,,,,,41cihaqh4lxje5nx17g0rbgt1,J. Pigott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520612159,837,67,1,2,59,5qwskbjpa17fvmtuu5qijy7cz,0,17.5,44.8,2023-03-14T19:48:15.181Z,2023-03-16T06:53:56Z,4100410473,233,829,,,,,,,,,,,,,,,,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520203617,23,13,1,2,59,80jtkz2echk6yyyb9e2595cxr,1,83.3,53.3,2023-03-14T19:48:15.199Z,2023-03-16T19:58:14Z,4100381999,178,,4098249757,230,98.0,4098249423,20,,4098249027,22,,4098249747,74,,4098249749,102,47.6,4098249029,17,,4098249751,103,88.9,41cihaqh4lxje5nx17g0rbgt1,J. Pigott,,4098249755,458,,4098249753,328,4098249759,231,49.8,4098249031,56,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,
2520203635,24,5,1,3,0,80jtkz2echk6yyyb9e2595cxr,0,101.6,51.1,2023-03-14T19:48:16.124Z,2023-03-16T06:02:33Z,4098249139,346,,4098249149,233,33,4098249137,56,Center,,,,,,,,,,,,,,,,41cihaqh4lxje5nx17g0rbgt1,J. Pigott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520203627,33,5,1,3,0,5qwskbjpa17fvmtuu5qijy7cz,1,-1.6,48.9,2023-03-14T19:48:16.124Z,2023-03-16T06:02:34Z,4098249145,233,24,4098249097,346,,4098249095,56,Back,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520203917,34,1,1,3,34,5qwskbjpa17fvmtuu5qijy7cz,1,3.7,41.8,2023-03-14T19:48:49.768Z,2023-03-16T06:02:38Z,4098250707,1,,4098250695,124,,4098250699,140,66.1,4098250703,212,66.4,4098250705,213,6.1,4098250697,56,Center,4098250701,141,25.6,4098250711,74,,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520203919,35,44,1,3,37,5qwskbjpa17fvmtuu5qijy7cz,1,65.4,23.8,2023-03-14T19:48:53.149Z,2023-03-16T19:58:14Z,4098250719,286,,4098250737,233,25,4098250717,56,Center,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520203905,25,44,1,3,37,80jtkz2echk6yyyb9e2595cxr,0,34.6,76.2,2023-03-14T19:48:53.150Z,2023-03-16T06:02:50Z,4098250743,233,35,4098250659,285,,4098250657,56,Back,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520203933,36,1,1,3,37,5qwskbjpa17fvmtuu5qijy7cz,0,66.7,25,2023-03-14T19:48:53.186Z,2023-03-16T19:58:15Z,4098250801,213,1.2,4098250791,168,,4100382385,388,,4098250795,140,73.2,4098250793,56,Center,4098250799,212,21.6,4098250797,141,55.1,4098250789,3,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520434955,733,49,1,3,40,80jtkz2echk6yyyb9e2595cxr,1,34.7,35.5,2023-03-14T19:48:56.130Z,2023-03-16T06:03:04Z,,,,,,,,,,,,,,,,,,,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520203935,26,1,1,3,40,80jtkz2echk6yyyb9e2595cxr,0,26.2,39.8,2023-03-14T19:48:56.205Z,2023-03-16T06:03:09Z,4098250803,155,,4098250819,1,,4098250805,56,Center,4100382521,178,,4098250811,212,36.2,4098250815,213,6.1,4098250809,141,31.0,4098250807,140,60.2,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520435073,747,49,1,3,42,5qwskbjpa17fvmtuu5qijy7cz,1,35.9,79.5,2023-03-14T19:48:58.588Z,2023-03-16T06:03:25Z,,,,,,,,,,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520203989,37,1,1,3,42,5qwskbjpa17fvmtuu5qijy7cz,1,39.2,65.5,2023-03-14T19:48:58.610Z,2023-03-16T06:03:17Z,4098251099,213,0.2,4098251095,141,74.2,4098251093,140,67.2,4098251091,56,Center,4098251089,155,,4100382605,178,,4098251097,212,30.0,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520435191,748,1,1,3,46,5qwskbjpa17fvmtuu5qijy7cz,1,64.1,75.8,2023-03-14T19:49:01.766Z,2023-03-16T06:03:31Z,4100382747,178,,4099452241,56,Left,4099452245,141,84.7,4099452243,140,63.9,4099452249,213,1.6,4099452247,212,6.1,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204011,38,1,1,3,48,5qwskbjpa17fvmtuu5qijy7cz,1,69.2,88,2023-03-14T19:49:03.721Z,2023-03-16T06:03:35Z,4098251227,212,6.2,4100382771,178,,4098251221,56,Left,4098251225,141,81.1,4098251219,155,,4098251223,140,73.0,4098251229,213,5.4,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204037,39,1,1,3,49,5qwskbjpa17fvmtuu5qijy7cz,1,73,81.1,2023-03-14T19:49:04.959Z,2023-03-16T06:03:42Z,4100382823,388,,4098251351,141,74.2,4098251355,213,5.4,4098251353,212,6.0,4098251347,56,Center,4098251349,140,76.5,4099452891,168,,4098251345,3,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204061,28,49,1,3,50,80jtkz2echk6yyyb9e2595cxr,1,20.6,10.7,2023-03-14T19:49:06.463Z,2023-03-16T06:05:27Z,,,,,,,,,,,,,,,,,,,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204045,40,1,1,3,50,5qwskbjpa17fvmtuu5qijy7cz,0,76.5,74.2,2023-03-14T19:49:06.626Z,2023-03-16T06:06:03Z,4098252213,233,27,4098252211,236,,4098251387,140,75.0,4100383217,178,,4098252217,286,,4098251385,56,Center,4098251391,212,2.7,4098251389,141,77.5,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,4098251393,213,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204047,27,74,1,3,50,80jtkz2echk6yyyb9e2595cxr,1,31.2,22.4,2023-03-14T19:49:06.636Z,2023-03-16T06:06:09Z,4098251397,56,Back,4100383269,178,,4098251399,285,,4098252245,233,40,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204049,41,43,1,3,52,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-03-14T19:49:08.019Z,2023-03-14T19:49:28Z,4098251417,286,0,4098251407,212,1.7,4098251409,213,0.4,4098251413,233,27,4098252243,144,1,4098251411,236,0,4098251401,56,Center,4098251403,140,76.5,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,4098251405,141,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204105,29,1,1,3,52,80jtkz2echk6yyyb9e2595cxr,0,20.6,10.7,2023-03-14T19:49:08.324Z,2023-03-16T06:06:14Z,4100383743,178,,4098251657,140,71.4,4098251663,213,0.2,4098251665,1,,4098251655,56,Center,4098251653,157,,4098251661,212,54.3,4098251659,141,25.8,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204159,43,4,1,3,59,5qwskbjpa17fvmtuu5qijy7cz,1,26.1,72.4,2023-03-14T19:49:15.330Z,2023-03-16T06:06:26Z,4098251979,13,,4098251987,285,,4098252187,233,30,4098251981,56,Back,4098251985,265,,4098251983,152,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204185,30,4,1,3,59,80jtkz2echk6yyyb9e2595cxr,0,73.9,27.6,2023-03-14T19:49:15.331Z,2023-03-16T06:06:26Z,4098252171,152,,4098252173,265,,4098252175,286,,4098252167,13,,4100384131,178,,4098252207,233,43,4098252169,56,Center,,,,41cihaqh4lxje5nx17g0rbgt1,J. Pigott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204113,42,43,1,4,0,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-03-14T19:49:16.283Z,2023-03-14T19:49:25Z,4098251701,213,0.4,4098251697,141,71.4,4098252059,144,1,4098251695,140,23.0,4098251693,56,Back,4098251691,3,0,4098251699,212,3.3,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204375,44,1,1,4,32,5qwskbjpa17fvmtuu5qijy7cz,0,26.4,70.8,2023-03-14T19:49:48.003Z,2023-03-16T06:06:31Z,4098253261,140,76.0,4098253263,141,65.2,4098253265,212,52.2,4098253253,5,,4098253255,157,,4098253259,56,Center,4098253269,1,,4100384173,178,,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,4098253257,152,,4098253267,213,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,
2520204371,31,44,1,4,35,80jtkz2echk6yyyb9e2595cxr,1,25,26.8,2023-03-14T19:49:51.504Z,2023-03-16T19:58:15Z,4098253237,285,,4098253235,56,Back,4098253349,233,45,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204379,45,44,1,4,35,5qwskbjpa17fvmtuu5qijy7cz,0,75,73.2,2023-03-14T19:49:51.505Z,2023-03-16T06:06:37Z,4098253393,233,31,4098253279,56,Center,4098253281,286,,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204387,32,1,1,4,35,80jtkz2echk6yyyb9e2595cxr,1,25.9,18.8,2023-03-14T19:49:51.544Z,2023-03-16T19:58:15Z,4098253331,212,13.8,4098253323,3,,4098253325,56,Back,4098253333,213,0.5,4098253329,141,27.9,4100384267,388,,4098253327,140,37.7,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204393,33,1,1,4,36,80jtkz2echk6yyyb9e2595cxr,0,37.7,27.9,2023-03-14T19:49:52.135Z,2023-03-16T06:06:46Z,4098253379,140,56.0,4098253375,155,,4098253381,141,10.1,4098253383,212,22.7,4098253385,213,5.7,4100384313,178,,4098253377,56,Right,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204435,46,1,1,4,38,5qwskbjpa17fvmtuu5qijy7cz,0,41.9,86.6,2023-03-14T19:49:54.314Z,2023-03-16T06:06:55Z,4100384365,388,,4098253587,212,20.5,4098253579,3,,4098253589,213,0.1,4098253585,141,89.1,4098253583,140,61.4,4098253581,56,Left,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204427,34,44,1,4,40,80jtkz2echk6yyyb9e2595cxr,1,35.2,11.2,2023-03-14T19:49:56.132Z,2023-03-16T19:58:16Z,4098253639,233,47,4098253535,56,Back,4098253539,285,,,,,,,,,,,,,,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204437,47,44,1,4,40,5qwskbjpa17fvmtuu5qijy7cz,0,64.8,88.8,2023-03-14T19:49:56.133Z,2023-03-16T06:07:01Z,4098253677,233,34,4098253597,286,,4098253593,56,Left,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204429,35,1,1,4,40,80jtkz2echk6yyyb9e2595cxr,0,31.8,11.6,2023-03-14T19:49:56.173Z,2023-03-16T19:58:16Z,4098253555,212,5.6,4098253547,140,31.5,4098253559,213,1.6,4100384473,388,,4098253541,3,,4098253543,56,Back,4098253549,141,19.8,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204495,48,1,1,4,42,5qwskbjpa17fvmtuu5qijy7cz,1,60.5,81.2,2023-03-14T19:49:57.758Z,2023-03-16T06:07:14Z,4098253927,140,72.7,4100384567,178,,4098253933,213,0.3,4098253931,212,13.3,4098253925,56,Left,4098253929,141,86.2,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204499,49,61,1,4,43,5qwskbjpa17fvmtuu5qijy7cz,0,76.1,88.4,2023-03-14T19:49:58.793Z,2023-03-16T06:07:26Z,4100384631,178,,4098253941,56,Left,,,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204501,36,49,1,4,44,80jtkz2echk6yyyb9e2595cxr,1,21.3,3.4,2023-03-14T19:50:00.505Z,2023-03-16T06:07:32Z,,,,,,,,,,,,,,,,,,,,,,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204515,37,1,1,4,46,80jtkz2echk6yyyb9e2595cxr,0,21.5,1.6,2023-03-14T19:50:02.587Z,2023-03-16T06:07:47Z,4098254095,286,,4098254089,236,,4098254091,233,50,4098254021,141,1.1,4098254023,212,1.0,4098254019,140,22.4,4098254025,213,5.9,4098254017,56,Back,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,4100384779,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204523,50,74,1,4,46,5qwskbjpa17fvmtuu5qijy7cz,1,77.4,96,2023-03-14T19:50:02.613Z,2023-03-16T06:07:52Z,4098254069,285,,4098254101,233,37,4098254067,56,Left,4100384809,178,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204715,38,5,1,4,48,80jtkz2echk6yyyb9e2595cxr,1,24.8,-1.2,2023-03-14T19:50:03.823Z,2023-03-16T06:07:56Z,4098255077,56,Back,4098255079,347,,4098255103,233,51,,,,,,,,,,,,,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204535,51,5,1,4,48,5qwskbjpa17fvmtuu5qijy7cz,0,75.2,101.2,2023-03-14T19:50:03.823Z,2023-03-16T06:07:56Z,4098255115,233,38,4098254121,56,Left,4098254123,347,,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204849,39,1,1,5,23,80jtkz2echk6yyyb9e2595cxr,1,18.8,0,2023-03-14T19:50:39.077Z,2023-03-16T06:08:01Z,4098255739,141,5.8,4098255735,56,Back,4098255733,107,,4098255741,212,11.8,4098255743,213,0.4,4098255737,140,29.2,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204853,40,1,1,5,24,80jtkz2echk6yyyb9e2595cxr,1,27.3,8.8,2023-03-14T19:50:40.226Z,2023-03-16T06:08:08Z,4098255799,156,,4098255759,56,Back,4098255765,212,6.1,4098255763,141,6.4,4098255761,140,21.7,4100384929,178,,4098255767,213,3.4,,,,41cihaqh4lxje5nx17g0rbgt1,J. Pigott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204941,41,1,1,5,25,80jtkz2echk6yyyb9e2595cxr,0,22.1,4.1,2023-03-14T19:50:41.258Z,2023-03-16T06:08:12Z,4098256185,212,83.7,4098256183,141,9.5,4098256181,140,100.0,4098256177,157,,4098256189,1,,4098256187,213,0.0,4098256179,56,Right,4100384975,178,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204943,42,5,1,5,33,80jtkz2echk6yyyb9e2595cxr,0,101.6,10.8,2023-03-14T19:50:48.795Z,2023-03-16T06:08:24Z,4098256199,56,Right,4098256233,233,52,4098256201,346,,,,,,,,,,,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204947,52,5,1,5,33,5qwskbjpa17fvmtuu5qijy7cz,1,-1.6,89.2,2023-03-14T19:50:48.795Z,2023-03-16T06:08:24Z,4098256229,233,42,4098256223,346,,4098256221,56,Back,,,,,,,,,,,,,,,,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520205241,53,1,1,5,58,5qwskbjpa17fvmtuu5qijy7cz,0,4.4,41,2023-03-14T19:51:14.489Z,2023-03-16T06:08:27Z,4098257781,141,0.0,4098257785,213,5.9,4098257783,212,79.6,4098257789,74,,4098257777,56,Right,4098257779,140,74.9,4098257787,1,,4098257775,124,,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520205357,43,5,1,6,4,80jtkz2echk6yyyb9e2595cxr,1,28.1,102,2023-03-14T19:51:19.954Z,2023-03-16T06:08:35Z,4098258345,56,Back,4098258365,233,54,4098258347,347,,,,,,,,,,,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520205245,54,5,1,6,4,5qwskbjpa17fvmtuu5qijy7cz,0,71.9,-2,2023-03-14T19:51:19.954Z,2023-03-16T06:08:35Z,4098258375,233,43,4098257795,56,Right,4098257797,347,,,,,,,,,,,,,,,,,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520205381,44,1,1,6,17,80jtkz2echk6yyyb9e2595cxr,0,29,100,2023-03-14T19:51:33.146Z,2023-03-16T06:08:45Z,4098258477,140,49.7,4098258481,212,22.9,4098258485,1,,4098258483,213,6.0,4098258473,107,,4098258475,56,Back,4098258479,141,91.2,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520205409,55,1,1,6,19,5qwskbjpa17fvmtuu5qijy7cz,1,43.4,7,2023-03-14T19:51:35.149Z,2023-03-16T06:08:48Z,4098258621,56,Back,4098258619,3,,4098258623,140,32.7,4098258625,141,25.8,4098258629,213,2.3,4100385259,388,,4098258627,212,17.0,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520205413,56,49,1,6,21,5qwskbjpa17fvmtuu5qijy7cz,1,32.7,25.8,2023-03-14T19:51:37.274Z,2023-03-16T06:08:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520205431,57,1,1,6,21,5qwskbjpa17fvmtuu5qijy7cz,0,32.7,25.8,2023-03-14T19:51:37.339Z,2023-03-16T06:09:04Z,4098258745,212,49.1,4098258743,141,28.3,4098258741,140,79.4,4098258737,155,,4098258749,1,,4098258747,213,0.0,4098258739,56,Center,4100385379,178,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520205445,45,8,1,6,23,80jtkz2echk6yyyb9e2595cxr,1,30.1,71.8,2023-03-14T19:51:39.492Z,2023-03-16T06:09:18Z,4100385509,178,,4099537137,385,,4098258817,56,Back,4099537133,15,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520205449,46,5,1,6,25,80jtkz2echk6yyyb9e2595cxr,0,60,101.2,2023-03-14T19:51:41.608Z,2023-03-16T06:09:25Z,4098258835,347,,4098258833,56,Left,4098259343,233,58,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520205547,58,5,1,6,25,5qwskbjpa17fvmtuu5qijy7cz,1,40,-1.2,2023-03-14T19:51:41.608Z,2023-03-16T06:09:26Z,4098259333,233,46,4098259305,56,Back,4098259307,347,,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520205629,59,1,1,6,39,5qwskbjpa17fvmtuu5qijy7cz,0,51,0,2023-03-14T19:51:55.362Z,2023-03-16T06:09:32Z,4098259687,140,69.2,4098259683,107,,4098259685,56,Right,4098259693,213,0.3,4098259691,212,19.7,4098259689,141,5.2,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520205651,47,12,1,6,41,80jtkz2echk6yyyb9e2595cxr,1,29.5,94.4,2023-03-14T19:51:57.145Z,2023-03-16T06:09:39Z,4099537169,167,,4098259807,56,Back,4099537177,213,0.4,4099537179,15,,4099537171,140,40.0,4099537173,141,100.0,4099537175,212,12.0,4100385669,388,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520205655,48,5,1,6,42,80jtkz2echk6yyyb9e2595cxr,0,41.6,101.8,2023-03-14T19:51:57.860Z,2023-03-16T06:09:46Z,4098259829,347,,4098260131,233,60,4098259827,56,Back,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520205701,60,5,1,6,42,5qwskbjpa17fvmtuu5qijy7cz,1,58.4,-1.8,2023-03-14T19:51:57.860Z,2023-03-16T06:09:46Z,4098260113,233,48,4098260077,347,,4098260075,56,Right,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520205833,61,1,1,7,0,5qwskbjpa17fvmtuu5qijy7cz,1,67,0,2023-03-14T19:52:16.575Z,2023-03-16T06:09:49Z,4098260871,213,0.8,4098260867,141,32.2,4098260873,1,,4098260869,212,31.7,4098260861,107,,4098260865,140,87.5,4098260863,56,Center,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520205849,62,61,1,7,3,5qwskbjpa17fvmtuu5qijy7cz,1,88.3,32.5,2023-03-14T19:52:18.838Z,2023-03-16T06:10:00Z,4098260985,56,Center,4100385847,178,,,,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520205873,63,13,1,7,3,5qwskbjpa17fvmtuu5qijy7cz,1,87.8,41,2023-03-14T19:52:19.699Z,2023-03-16T06:10:04Z,4098264279,72,,4099463131,328,,4098261199,56,Center,4098261195,17,,4098264277,160,,4099463129,108,,4098264431,103,81.9,4098264423,29,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,4098264425,55,62,4100385891,178,4098264435,231,48.4,4098264433,230,4098264421,74,,98.2,,4098264429,102,54.3,,,,,,,,,,,,,,,,,,,,
2520205839,49,5,1,7,5,80jtkz2echk6yyyb9e2595cxr,1,-0.9,48.3,2023-03-14T19:52:21.446Z,2023-03-16T06:10:14Z,4098271595,233,64,4098260905,346,,4098260903,56,Back,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520205919,64,5,1,7,5,5qwskbjpa17fvmtuu5qijy7cz,0,100.9,51.7,2023-03-14T19:52:21.446Z,2023-03-16T06:10:13Z,4098261415,346,,4098261411,56,Center,4098271599,233,49,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
