id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2492429165,628,1,1,18,37,8w89tsles26jm12aoelwvlttt,1,52.8,82.6,2022-12-17T15:19:58.306Z,2022-12-20T05:17:29Z,3951805055,56,Back,3951805063,213,3.2,3951805057,140,31.9,3951805061,212,22.0,3951805059,141,81.2,3952050287,178,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492429213,629,1,1,18,40,8w89tsles26jm12aoelwvlttt,1,26.7,85.9,2022-12-17T15:20:01.256Z,2022-12-20T05:17:38Z,3951805323,213,0.7,3951805315,56,Back,3951805321,212,9.2,3951805317,140,33.5,3952050347,178,,3951805319,141,94.5,,,,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492429217,630,1,1,18,42,8w89tsles26jm12aoelwvlttt,1,33.7,93.6,2022-12-17T15:20:03.003Z,2022-12-20T05:17:43Z,3951805349,140,52.0,3951805347,56,Center,3951805351,141,69.7,3951805355,213,5.6,3951805353,212,25.2,3952050387,178,,3951805345,155,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492474931,718,67,1,18,43,8w89tsles26jm12aoelwvlttt,1,51.5,68.7,2022-12-17T15:20:04.656Z,2022-12-20T06:15:53Z,3952068381,233,990,,,,,,,,,,,,,,,,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492474927,990,67,1,18,43,80jtkz2echk6yyyb9e2595cxr,0,48.5,31.3,2022-12-17T15:20:04.657Z,2022-12-20T05:52:48Z,3952068385,233,718,,,,,,,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492091801,174,1,1,18,43,8w89tsles26jm12aoelwvlttt,1,52.7,68.7,2022-12-17T15:20:04.690Z,2022-12-20T06:15:54Z,3950007393,56,Back,3952050431,178,,3951805393,156,,3950007409,213,3.0,3950007407,212,9.6,3950007403,141,70.8,3950007397,140,43.7,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492091769,173,43,1,18,45,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-17T15:20:06.081Z,2022-12-19T15:50:22Z,3950007247,141,68.7,3950007251,213,5.6,3950007249,212,25.5,3951805157,144,1,3950007245,140,52.7,3950007243,56,Center,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492091807,175,1,1,18,45,8w89tsles26jm12aoelwvlttt,0,43.7,70.8,2022-12-17T15:20:06.464Z,2022-12-20T05:17:59Z,3950007441,213,0.5,3950007433,56,Back,3950007435,140,47.2,3950007439,212,4.2,3952050541,178,,3950007437,141,73.9,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492429239,847,49,1,18,47,80jtkz2echk6yyyb9e2595cxr,1,48.6,25.9,2022-12-17T15:20:08.027Z,2022-12-20T05:18:02Z,,,,,,,,,,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492091881,154,1,1,18,47,80jtkz2echk6yyyb9e2595cxr,1,46.8,24.3,2022-12-17T15:20:08.105Z,2022-12-20T05:18:06Z,3950007857,140,63.8,3950007861,212,28.1,3950007859,141,56.3,3950007855,56,Center,3952050605,178,,3950007863,213,0.9,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492091941,156,1,1,18,52,80jtkz2echk6yyyb9e2595cxr,1,64.1,71.1,2022-12-17T15:20:13.311Z,2022-12-20T05:18:10Z,3950008143,213,0.2,3950008139,141,82.6,3950008145,1,,3950008137,140,98.2,3950008141,212,36.6,3952050631,178,,3950008135,56,Left,,,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492091889,155,43,1,18,53,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-12-17T15:20:13.881Z,2022-12-19T15:51:05Z,3951805437,144,49,,,,,,,,,,,,,,,,,,,,,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492091979,157,1,1,18,55,80jtkz2echk6yyyb9e2595cxr,1,98.8,86,2022-12-17T15:20:16.729Z,2022-12-20T05:18:16Z,3950008299,213,2.6,3950008287,56,Left,3950008295,212,14.0,3950008293,141,96.3,3950008289,140,87.3,3952050671,178,,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092005,158,1,1,18,58,80jtkz2echk6yyyb9e2595cxr,0,87.4,96.5,2022-12-17T15:20:19.184Z,2022-12-20T05:18:20Z,3951805527,72,,3950008451,212,34.2,3950008447,140,91.7,3950008441,2,,3950008449,141,46.7,3952050697,178,,3950008445,56,Center,3951805525,224,,89wk8a6aqw64nub8dgdj7zjl5,D. Hume,3950008453,213,3950008443,155,,3950008455,1,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,
2492092027,176,12,1,18,59,8w89tsles26jm12aoelwvlttt,1,10.6,53.6,2022-12-17T15:20:20.769Z,2022-12-20T05:18:50Z,3950008583,140,27.5,3952050917,388,,3950008585,141,69.1,3950008581,56,Back,3950008589,213,0.5,3950008603,15,,3950008587,212,20.6,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092099,159,1,1,19,2,80jtkz2echk6yyyb9e2595cxr,1,70,42.8,2022-12-17T15:20:23.536Z,2022-12-20T05:19:06Z,3950008965,3,,3950008971,141,4.1,3950008975,213,5.3,3950008967,56,Right,3950008973,212,30.8,3950008969,140,85.2,3952051081,388,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092101,160,3,1,19,5,80jtkz2echk6yyyb9e2595cxr,0,85.8,9.8,2022-12-17T15:20:26.818Z,2022-12-20T05:19:28Z,3951805585,465,,3952051257,178,,3950008981,286,,3950009409,233,177,3950008979,56,Right,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092173,177,7,1,19,6,8w89tsles26jm12aoelwvlttt,0,14.2,90.2,2022-12-17T15:20:26.851Z,2022-12-20T05:19:32Z,3950009385,56,Back,3951805603,383,,3950009405,233,160,3952051285,178,,3950009387,285,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092113,161,61,1,19,6,80jtkz2echk6yyyb9e2595cxr,1,85.5,4.1,2022-12-17T15:20:27.211Z,2022-12-20T05:19:34Z,3952051313,178,,3950009037,56,Right,,,,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092123,162,5,1,19,6,80jtkz2echk6yyyb9e2595cxr,0,85.6,-1.6,2022-12-17T15:20:27.629Z,2022-12-20T05:19:43Z,3950009079,56,Right,3950014261,233,178,3950009081,347,,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092595,178,5,1,19,6,8w89tsles26jm12aoelwvlttt,1,14.4,101.6,2022-12-17T15:20:27.629Z,2022-12-20T05:19:43Z,3950014255,233,162,3950011617,56,Back,3950011619,347,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092633,179,1,1,19,42,8w89tsles26jm12aoelwvlttt,0,16.6,100,2022-12-17T15:21:03.085Z,2022-12-20T05:19:49Z,3950011847,212,18.0,3950011841,56,Back,3950011849,213,6.1,3950011845,141,96.6,3950011843,140,33.4,3950011839,107,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092653,163,1,1,19,44,80jtkz2echk6yyyb9e2595cxr,0,61.3,3.1,2022-12-17T15:21:05.425Z,2022-12-20T05:19:55Z,3952051523,388,,3950011963,141,4.9,3950011965,212,18.0,3950011961,140,78.4,3950011959,56,Right,3950011957,3,,3950011967,213,0.1,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492475207,728,67,1,19,45,8w89tsles26jm12aoelwvlttt,1,23.3,92.7,2022-12-17T15:21:05.935Z,2022-12-20T06:15:54Z,3952069197,233,1000,,,,,,,,,,,,,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492475203,1000,67,1,19,45,80jtkz2echk6yyyb9e2595cxr,0,76.7,7.3,2022-12-17T15:21:05.936Z,2022-12-20T05:54:20Z,3952069205,233,728,,,,,,,,,,,,,,,,,,,,,,610hp1px6mp6lbyube9b0swrt,J. Mingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092673,180,8,1,19,45,8w89tsles26jm12aoelwvlttt,1,27.5,91.5,2022-12-17T15:21:05.971Z,2022-12-20T06:15:55Z,3950012089,56,Back,3952051579,178,,3951805881,383,,,,,,,,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092725,164,5,1,19,46,80jtkz2echk6yyyb9e2595cxr,1,74.9,-1.2,2022-12-17T15:21:07.030Z,2022-12-20T05:20:04Z,3950012389,347,,3950012387,56,Right,3950013771,233,181,,,,,,,,,,,,,,,,610hp1px6mp6lbyube9b0swrt,J. Mingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092919,181,5,1,19,46,8w89tsles26jm12aoelwvlttt,0,25.1,101.2,2022-12-17T15:21:07.030Z,2022-12-20T05:20:03Z,3950013429,56,Back,3950013785,233,164,3950013431,347,,,,,,,,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092747,165,1,1,19,49,80jtkz2echk6yyyb9e2595cxr,1,55.4,0,2022-12-17T15:21:10.732Z,2022-12-20T05:20:07Z,3950012481,107,,3950012489,212,20.5,3950012487,141,15.5,3950012483,56,Back,3950012491,213,2.5,3950012485,140,39.5,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092781,166,1,1,19,53,80jtkz2echk6yyyb9e2595cxr,1,39.5,15.5,2022-12-17T15:21:14.272Z,2022-12-20T05:20:11Z,3950012725,56,Back,3950012731,212,36.2,3952051689,178,,3950012727,140,40.2,3950012733,213,1.6,3950012729,141,68.7,3950012735,1,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092813,167,1,1,19,55,80jtkz2echk6yyyb9e2595cxr,1,40.2,68.7,2022-12-17T15:21:16.674Z,2022-12-20T05:20:18Z,3950012925,141,96.9,3950012923,140,55.0,3952051761,178,,3950012927,212,24.7,3950012921,56,Left,3950012929,213,0.9,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092837,168,1,1,19,58,80jtkz2echk6yyyb9e2595cxr,1,55,96.9,2022-12-17T15:21:19.036Z,2022-12-20T05:20:22Z,3950013033,140,58.2,3950013035,141,86.5,3950013039,213,5.2,3950013031,56,Left,3950013037,212,7.8,3952051795,178,,,,,,,,89wk8a6aqw64nub8dgdj7zjl5,D. Hume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092865,169,1,1,19,59,80jtkz2echk6yyyb9e2595cxr,1,58.2,86.5,2022-12-17T15:21:19.911Z,2022-12-20T05:20:26Z,3950013159,212,11.5,3950013151,56,Back,3951805973,156,,3952051857,178,,3950013163,213,2.5,3950013153,140,49.5,3950013155,141,96.8,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092891,170,1,1,20,0,80jtkz2echk6yyyb9e2595cxr,1,49.5,96.8,2022-12-17T15:21:21.168Z,2022-12-20T05:20:38Z,3950013291,56,Back,3950013299,213,3.5,3950013297,212,18.8,3950013293,140,33.0,3950013295,141,86.0,3952051903,178,,,,,,,,89wk8a6aqw64nub8dgdj7zjl5,D. Hume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092955,171,1,1,20,2,80jtkz2echk6yyyb9e2595cxr,1,34.6,87.7,2022-12-17T15:21:23.183Z,2022-12-20T05:20:42Z,3950013639,140,32.8,3950013645,212,25.5,3950013637,56,Back,3950013641,141,50.3,3950013649,213,4.6,3952052033,178,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092981,172,1,1,20,5,80jtkz2echk6yyyb9e2595cxr,1,32.8,50.3,2022-12-17T15:21:26.352Z,2022-12-20T05:20:45Z,3950013823,56,Back,3950013831,213,4.9,3950013825,140,39.4,3952052069,178,,3950013829,212,32.0,3950013827,141,4.3,3950013833,1,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492093043,173,1,1,20,8,80jtkz2echk6yyyb9e2595cxr,1,39.4,4.9,2022-12-17T15:21:29.328Z,2022-12-20T05:20:48Z,3950014175,140,57.5,3950014183,213,0,3952052107,178,,3950014173,56,Right,3950014177,141,4.9,3950014181,212,19.0,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492093075,174,1,1,20,13,80jtkz2echk6yyyb9e2595cxr,1,48.4,41.6,2022-12-17T15:21:34.789Z,2022-12-20T05:20:55Z,3950014373,141,74.7,3950014369,56,Back,3950014375,212,22.8,3950014371,140,44.8,3952052161,178,,3950014377,213,1.7,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492093181,175,1,1,20,16,80jtkz2echk6yyyb9e2595cxr,1,44.8,74.7,2022-12-17T15:21:37.381Z,2022-12-20T05:20:58Z,3950014943,141,97.2,3950014939,56,Left,3950014945,212,25.0,3952052191,178,,3950014941,140,63.6,3950014947,213,0.7,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492093217,176,1,1,20,23,80jtkz2echk6yyyb9e2595cxr,1,68.2,98,2022-12-17T15:21:44.088Z,2022-12-20T05:21:01Z,3950015103,141,83.9,3952052217,178,,3950015105,212,12.9,3950015101,140,60.0,3950015107,213,4.0,3950015099,56,Left,,,,,,,89wk8a6aqw64nub8dgdj7zjl5,D. Hume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492093311,177,1,1,20,24,80jtkz2echk6yyyb9e2595cxr,1,59.4,82.9,2022-12-17T15:21:45.687Z,2022-12-20T05:21:04Z,3950015587,141,55.1,3952052251,178,,3950015589,212,23.1,3950015585,140,46.7,3950015583,56,Back,3950015591,213,4.1,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492093343,178,1,1,20,31,80jtkz2echk6yyyb9e2595cxr,1,56.4,71.8,2022-12-17T15:21:51.907Z,2022-12-20T05:21:09Z,3950015809,213,0.3,3950015801,56,Left,3950015807,212,20.1,3950015803,140,74.5,3952052309,178,,3950015805,141,81.4,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492093353,179,1,1,20,31,80jtkz2echk6yyyb9e2595cxr,0,74.5,81.4,2022-12-17T15:21:52.739Z,2022-12-20T05:21:16Z,3950015857,56,Left,3950015861,141,100.0,3950015859,140,80.0,3950015865,213,1.2,3951806069,168,,3952052375,178,,3950015863,212,14.9,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492093355,180,5,1,20,33,80jtkz2echk6yyyb9e2595cxr,0,78.2,101.6,2022-12-17T15:21:54.480Z,2022-12-20T05:21:19Z,3950015867,56,Left,3950015869,347,,3950017697,233,182,,,,,,,,,,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492093687,182,5,1,20,33,8w89tsles26jm12aoelwvlttt,1,21.8,-1.6,2022-12-17T15:21:54.480Z,2022-12-20T05:21:18Z,3950017679,347,,3950017693,233,180,3950017677,56,Back,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492093727,183,1,1,20,55,8w89tsles26jm12aoelwvlttt,0,23.6,0,2022-12-17T15:22:16.023Z,2022-12-20T05:21:26Z,3950017875,1,,3950017867,140,48.6,3950017873,213,0.2,3950017869,141,5.2,3950017861,107,,3950017871,212,26.7,3950017863,56,Back,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492093771,181,1,1,20,56,80jtkz2echk6yyyb9e2595cxr,1,56.1,99,2022-12-17T15:22:17.769Z,2022-12-20T05:21:36Z,3950018067,3,,3950018075,212,19.5,3950018069,56,Left,3950018073,141,80.8,3952052507,178,,3950018079,213,5.6,3950018071,140,70.4,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492093775,182,49,1,20,58,80jtkz2echk6yyyb9e2595cxr,1,68.5,91.5,2022-12-17T15:22:19.350Z,2022-12-20T05:21:39Z,,,,,,,,,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492093799,183,1,1,21,0,80jtkz2echk6yyyb9e2595cxr,0,68.2,94.5,2022-12-17T15:22:21.358Z,2022-12-20T05:21:46Z,3950018245,213,3.1,3952052597,178,,3950018237,56,Left,3950018243,212,7.2,3950018241,141,94.5,3950018239,140,61.3,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492094337,187,61,1,21,0,8w89tsles26jm12aoelwvlttt,1,39.5,2.2,2022-12-17T15:22:21.523Z,2022-12-20T05:21:52Z,3952052675,178,,3950021547,56,Back,,,,,,,,,,,,,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492093881,184,1,1,21,2,80jtkz2echk6yyyb9e2595cxr,1,61.4,93.3,2022-12-17T15:22:23.493Z,2022-12-20T05:21:59Z,3950018733,212,31.4,3950018727,56,Center,3950018731,141,47.9,3950018729,140,56.2,3950018735,213,4.5,3952052729,178,,,,,,,,89wk8a6aqw64nub8dgdj7zjl5,D. Hume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492093945,185,1,1,21,7,80jtkz2echk6yyyb9e2595cxr,1,58.7,59.3,2022-12-17T15:22:28.767Z,2022-12-20T05:22:02Z,3950019109,213,1.4,3950019101,56,Left,3950019107,212,27.5,3950019103,140,63.7,3952052755,178,,3950019105,141,99.0,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492093973,186,1,1,21,11,80jtkz2echk6yyyb9e2595cxr,1,63.8,99,2022-12-17T15:22:32.125Z,2022-12-20T05:22:06Z,3950019293,213,3.7,3950019289,141,88.4,3950019281,56,Left,3950019285,140,51.7,3952052805,178,,3950019291,212,14.6,,,,,,,89wk8a6aqw64nub8dgdj7zjl5,D. Hume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492094039,187,1,1,21,13,80jtkz2echk6yyyb9e2595cxr,1,51.7,88.3,2022-12-17T15:22:34.823Z,2022-12-20T05:22:09Z,3950019715,56,Left,3950019723,213,0.5,3950019721,212,16.4,3950019717,140,65.5,3952052835,178,,3950019719,141,99.6,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492094055,188,1,1,21,17,80jtkz2echk6yyyb9e2595cxr,0,68.9,98.9,2022-12-17T15:22:37.878Z,2022-12-20T05:22:13Z,3951806793,72,,3950019793,56,Center,3952052863,178,,3950019789,155,,3950019795,140,93.0,3950019803,1,,3950019799,212,54.1,3951806777,2,,89wk8a6aqw64nub8dgdj7zjl5,D. Hume,3950019801,213,3950019797,141,28.5,3951806791,224,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,
2492094071,184,12,1,21,19,8w89tsles26jm12aoelwvlttt,1,10.6,65.5,2022-12-17T15:22:40.812Z,2022-12-20T05:22:20Z,3950019911,141,89.3,3950019907,56,Back,3950019913,212,16.2,3950019909,140,10.0,3950019915,213,1.6,3950019917,15,,3952052949,178,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492094133,189,3,1,21,26,80jtkz2echk6yyyb9e2595cxr,0,94,6.9,2022-12-17T15:22:46.932Z,2022-12-20T05:22:25Z,3950020317,286,,3952053003,178,,3951807047,465,,3950020315,56,Right,3950020617,233,185,,,,,,,,,,610hp1px6mp6lbyube9b0swrt,J. Mingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492094171,185,7,1,21,26,8w89tsles26jm12aoelwvlttt,1,6,93.1,2022-12-17T15:22:47.095Z,2022-12-20T05:22:28Z,3952053039,178,,3950020565,56,Back,3950020555,167,,3950020585,233,189,3951807083,383,,3950020567,285,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492094189,186,6,1,21,27,8w89tsles26jm12aoelwvlttt,0,0,91,2022-12-17T15:22:48.631Z,2022-12-20T05:22:31Z,3950020681,73,,3950020705,233,190,3950020679,56,Back,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492094183,190,6,1,21,27,80jtkz2echk6yyyb9e2595cxr,1,100,9,2022-12-17T15:22:48.631Z,2022-12-20T05:22:31Z,3950020649,75,,3950020647,56,Right,3950020687,233,186,,,,,,,,,,,,,,,,610hp1px6mp6lbyube9b0swrt,J. Mingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492094649,191,1,1,21,59,80jtkz2echk6yyyb9e2595cxr,0,99.5,0.7,2022-12-17T15:23:20.424Z,2022-12-20T05:22:37Z,3952053113,178,,3950023261,212,41.2,3950023247,224,,3950023255,140,92.1,3950023239,6,,3950023233,2,,3950023259,141,60.2,3950023251,56,Center,dypefa5ubw9m9xefxdd4365lh,M. Pack,3950023243,155,3950023265,1,,3951807281,20,,3950023263,213,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2492094685,188,12,1,22,1,8w89tsles26jm12aoelwvlttt,1,6.9,47.3,2022-12-17T15:23:22.482Z,2022-12-20T05:22:47Z,3950023445,56,Back,3950023453,213,6.0,3950023449,141,41.0,3950023461,15,,3952053187,388,,3950023447,140,21.7,3950023451,212,16.1,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492094751,192,1,1,22,5,80jtkz2echk6yyyb9e2595cxr,1,59.5,72.1,2022-12-17T15:23:26.414Z,2022-12-20T05:22:50Z,3952053207,178,,3950023837,212,23.8,3950023831,56,Back,3950023839,213,4.2,3950023835,141,41.8,3950023833,140,48.1,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492094853,193,1,1,22,8,80jtkz2echk6yyyb9e2595cxr,1,46,41.5,2022-12-17T15:23:29.555Z,2022-12-20T05:22:55Z,3950024449,140,21.7,3952053251,178,,3950024447,56,Back,3950024451,141,41.3,3950024455,213,3.1,3950024453,212,25.5,,,,,,,610hp1px6mp6lbyube9b0swrt,J. Mingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492094995,194,1,1,22,15,80jtkz2echk6yyyb9e2595cxr,0,28.5,43.3,2022-12-17T15:23:36.007Z,2022-12-20T05:22:57Z,3950025213,1,,3950025199,56,Left,3952053271,178,,3950025197,155,,3950025203,141,95.4,3950025207,212,80.4,3950025209,213,0.5,3950025201,140,97.2,8xyeap5blm4g6swv05g95aesq,J. Griffiths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
