id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2515125775,229,44,1,23,50,dv9l02o316cd9hbkxaho2u12f,1,32.2,64.8,2023-03-04T15:25:22.346Z,2023-03-06T17:04:17Z,4071302067,233,177,4071301843,56,Back,4071301845,285,,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515125785,177,44,1,23,50,jv3jh5m5t7qy5t37vwwmnj16,0,67.8,35.2,2023-03-04T15:25:22.347Z,2023-03-06T16:49:23Z,4071301915,56,Center,4071301963,233,229,4071301919,286,,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516534163,863,1,1,23,51,dv9l02o316cd9hbkxaho2u12f,0,25.5,59.7,2023-03-04T15:25:23.317Z,2023-03-06T16:49:34Z,4078783501,56,Back,4078783499,3,,4078783507,212,2.5,4078783503,140,27.9,4078783509,213,0.1,4078783505,141,60.2,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515125959,178,61,1,23,52,jv3jh5m5t7qy5t37vwwmnj16,1,69.6,40.3,2023-03-04T15:25:23.891Z,2023-03-06T16:49:38Z,4071302797,56,Center,,,,,,,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515125969,179,14,1,23,56,jv3jh5m5t7qy5t37vwwmnj16,1,86.3,48,2023-03-04T15:25:27.924Z,2023-03-06T16:50:18Z,4071326245,230,96.4,4071302907,56,Center,4071302897,22,,4071326223,75,,4071326233,102,44.7,4071326225,29,,4071326249,231,49.3,4071302903,17,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,4071326227,55,4071326237,103,5.7,4071324151,72,,4071326239,215,,,,,,,,,,,,178,,,,,,,,,,,
2515126007,180,61,1,23,59,jv3jh5m5t7qy5t37vwwmnj16,0,85.2,34.3,2023-03-04T15:25:30.653Z,2023-03-06T16:50:34Z,4071303087,56,Center,,,,,,,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515126145,230,12,1,24,0,dv9l02o316cd9hbkxaho2u12f,1,16.3,58.8,2023-03-04T15:25:32.212Z,2023-03-04T15:25:35Z,4071303895,213,1.2,4071303887,141,64.5,4071303883,140,17.6,4071303879,56,Back,4071303891,212,4.1,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515126321,182,61,1,24,1,jv3jh5m5t7qy5t37vwwmnj16,1,80.4,27.9,2023-03-04T15:25:32.819Z,2023-03-04T15:25:45Z,4071304895,56,Center,,,,,,,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515126181,231,12,1,24,1,dv9l02o316cd9hbkxaho2u12f,1,16.4,59.7,2023-03-04T15:25:33.076Z,2023-03-04T17:32:36Z,4071304101,213,1.6,4071304093,56,Back,4071304097,141,100.0,4071304099,212,28.4,4071304159,167,,4071304095,140,15.8,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515126315,181,5,1,24,3,jv3jh5m5t7qy5t37vwwmnj16,1,82.3,-1.7,2023-03-04T15:25:34.803Z,2023-03-04T15:25:41Z,4071304933,233,232,4071304857,56,Right,4071304859,347,,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515126187,232,5,1,24,3,dv9l02o316cd9hbkxaho2u12f,0,17.7,101.7,2023-03-04T15:25:34.803Z,2023-03-04T17:22:24Z,4071304129,347,,4071304979,233,181,4071304127,56,Back,,,,,,,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515126817,183,1,1,24,23,jv3jh5m5t7qy5t37vwwmnj16,1,85.6,0,2023-03-04T15:25:54.884Z,2023-03-04T15:25:59Z,4071307797,56,Right,4071307795,107,,4071307801,141,18.3,4071307799,140,88.0,4071307805,213,1.4,4071307803,212,14.0,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515126877,184,1,1,24,27,jv3jh5m5t7qy5t37vwwmnj16,0,86.7,6.3,2023-03-04T15:25:59.524Z,2023-03-04T15:26:01Z,4071308181,212,9.7,4071308179,141,13.9,4071308175,56,Right,4071308183,213,0.6,4071308177,140,94.5,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127021,233,12,1,24,29,dv9l02o316cd9hbkxaho2u12f,1,4.6,81.4,2023-03-04T15:26:01.204Z,2023-03-04T15:26:05Z,4071308943,141,75.0,4071308947,213,6.1,4071308941,140,26.7,4071308945,212,23.6,4071308937,56,Back,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515126999,185,1,1,24,31,jv3jh5m5t7qy5t37vwwmnj16,1,73.8,12.6,2023-03-04T15:26:03.636Z,2023-03-04T15:26:05Z,4071308825,212,6.8,4071308815,140,77.3,4071308827,213,1.0,4071308819,141,21.0,4071308811,56,Right,4071308807,3,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127033,186,1,1,24,33,jv3jh5m5t7qy5t37vwwmnj16,0,75.4,21.2,2023-03-04T15:26:04.916Z,2023-03-04T15:26:05Z,4071308999,212,12.1,4071309003,213,0.8,4071308995,140,83.8,4071308991,3,,4071308997,141,33.4,4071308993,56,Center,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127083,234,1,1,24,33,dv9l02o316cd9hbkxaho2u12f,0,20.1,57.6,2023-03-04T15:26:05.319Z,2023-03-06T16:51:59Z,4071309221,140,49.7,4078785929,1,,4078785927,157,,4071309219,56,Back,4071309223,141,70.3,4071309227,213,0.3,4071309225,212,32.3,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127119,187,44,1,24,35,jv3jh5m5t7qy5t37vwwmnj16,1,53.3,28.8,2023-03-04T15:26:07.378Z,2023-03-04T15:26:08Z,4071309445,233,235,4071309395,286,,4071309393,56,Center,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127101,235,44,1,24,35,dv9l02o316cd9hbkxaho2u12f,0,46.7,71.2,2023-03-04T15:26:07.379Z,2023-03-04T15:26:08Z,4071309313,285,,4071309461,233,187,4071309311,56,Back,,,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127235,188,1,1,24,36,jv3jh5m5t7qy5t37vwwmnj16,1,56.3,28,2023-03-04T15:26:07.987Z,2023-03-04T15:26:11Z,4071310083,212,10.8,4071310085,213,0.3,4071310081,141,32.1,4071310075,56,Center,4071310077,140,66.2,4071310073,3,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127277,189,1,1,24,40,jv3jh5m5t7qy5t37vwwmnj16,0,66.9,31.3,2023-03-04T15:26:11.748Z,2023-03-04T15:26:12Z,4071310315,213,0.7,4071310301,140,81.5,4071310291,155,,4071310311,212,20.3,4071310297,56,Center,4071310307,141,50.9,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127411,236,12,1,24,40,dv9l02o316cd9hbkxaho2u12f,1,21.2,53,2023-03-04T15:26:12.260Z,2023-03-04T15:26:17Z,4071311045,141,66.4,4071311037,56,Back,4071311049,213,0.6,4071311039,140,33.4,4071311047,212,15.7,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127459,190,1,1,24,42,jv3jh5m5t7qy5t37vwwmnj16,1,63.1,30.4,2023-03-04T15:26:14.627Z,2023-03-04T15:26:18Z,4071311297,140,67.4,4071311307,213,1.1,4071311295,56,Center,4071311305,212,9.4,4071311301,141,42.5,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127463,191,50,1,24,44,jv3jh5m5t7qy5t37vwwmnj16,1,65.3,44.4,2023-03-04T15:26:15.931Z,2023-03-06T16:53:24Z,4071311319,286,,4071311879,233,237,4071311317,56,Center,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127515,237,7,1,24,44,dv9l02o316cd9hbkxaho2u12f,1,34.7,55.6,2023-03-04T15:26:15.932Z,2023-03-06T16:54:35Z,4071311743,233,191,4071311587,285,,4078786835,383,,4071311585,56,Back,,,,,,,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515128183,241,1,1,24,45,dv9l02o316cd9hbkxaho2u12f,1,28.9,55.3,2023-03-04T15:26:16.828Z,2023-03-06T16:54:33Z,4078788171,140,32.6,4071315301,56,Back,4078788177,213,0.8,4078788173,141,60.8,4078788175,212,5.4,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127529,238,3,1,24,46,dv9l02o316cd9hbkxaho2u12f,0,33.6,65,2023-03-04T15:26:18.506Z,2023-03-06T17:03:41Z,4078795335,233,192,4071311691,286,,4078787897,465,,4071311689,56,Back,,,,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127547,192,7,1,24,46,jv3jh5m5t7qy5t37vwwmnj16,0,66.4,35,2023-03-04T15:26:18.507Z,2023-03-06T16:55:04Z,4071311811,56,Center,4071311925,233,238,4071311929,285,,4078788379,383,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516534967,866,3,1,24,47,dv9l02o316cd9hbkxaho2u12f,0,32.5,69.4,2023-03-04T15:26:19.023Z,2023-03-06T17:03:42Z,4078795347,233,771,4078788905,465,,4078788641,56,Back,4078788643,285,,,,,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516535007,771,7,1,24,47,jv3jh5m5t7qy5t37vwwmnj16,0,67.5,30.6,2023-03-04T15:26:19.024Z,2023-03-06T17:03:42Z,4078788815,56,Center,4078795343,233,866,4078788855,383,,4078788817,286,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516535037,867,61,1,24,48,dv9l02o316cd9hbkxaho2u12f,1,38.2,69.2,2023-03-04T15:26:20.646Z,2023-03-06T16:55:40Z,4078789011,56,Back,,,,,,,,,,,,,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127587,193,1,1,24,49,jv3jh5m5t7qy5t37vwwmnj16,1,66.5,28,2023-03-04T15:26:20.916Z,2023-03-04T15:26:22Z,4071311997,56,Center,4071311999,140,80.8,4071312001,141,25.7,4071312005,213,6.2,4071312003,212,15.1,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127639,194,1,1,24,50,jv3jh5m5t7qy5t37vwwmnj16,1,78.9,25.1,2023-03-04T15:26:22.307Z,2023-03-04T15:26:24Z,4071312301,156,,4071312231,141,14.2,4071312235,213,3.9,4071312229,140,71.8,4071312233,212,10.5,4071312227,56,Right,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127763,195,1,1,24,52,jv3jh5m5t7qy5t37vwwmnj16,1,69.8,14.7,2023-03-04T15:26:24.644Z,2023-03-04T15:26:28Z,4071313035,140,69.8,4071313041,213,4.7,4071313039,212,0.1,4071313033,56,Right,4071313037,141,14.5,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127815,196,1,1,24,56,jv3jh5m5t7qy5t37vwwmnj16,1,65.3,24.3,2023-03-04T15:26:28.196Z,2023-03-04T15:26:30Z,4071313289,56,Center,4071313295,212,6.0,4071313293,141,32.1,4071313297,213,2.1,4071313291,140,62.6,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127871,197,1,1,24,58,jv3jh5m5t7qy5t37vwwmnj16,1,62.8,32.4,2023-03-04T15:26:29.988Z,2023-03-04T15:26:31Z,4071313601,1,,4071313585,155,,4071313589,56,Left,4071313599,213,1.7,4071313597,212,32.3,4071313593,141,79.4,4071313591,140,58.3,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127967,198,1,1,25,0,jv3jh5m5t7qy5t37vwwmnj16,1,58.3,79.4,2023-03-04T15:26:31.828Z,2023-03-04T15:26:35Z,4071314109,140,69.1,4071314113,141,93.9,4071314117,213,0.7,4071314105,56,Left,4071314115,212,15.0,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127979,199,3,1,25,3,jv3jh5m5t7qy5t37vwwmnj16,0,67.4,97.8,2023-03-04T15:26:34.851Z,2023-03-06T16:59:22Z,4071314181,56,Left,4071314183,286,,4078791715,465,,4071314381,233,239,,,,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515127989,239,7,1,25,3,dv9l02o316cd9hbkxaho2u12f,1,32.6,2.2,2023-03-04T15:26:34.852Z,2023-03-06T16:59:24Z,4071314243,56,Back,4071314339,233,199,4071314245,285,,4078791743,385,,4071314241,167,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515128147,200,5,1,25,4,jv3jh5m5t7qy5t37vwwmnj16,1,68.4,101.7,2023-03-04T15:26:35.908Z,2023-03-04T17:22:24Z,4071315079,347,,4071315207,233,240,4071315077,56,Left,,,,,,,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515128001,240,5,1,25,4,dv9l02o316cd9hbkxaho2u12f,0,31.6,-1.7,2023-03-04T15:26:35.908Z,2023-03-04T15:26:41Z,4071315243,233,200,4071314299,56,Back,4071314301,347,,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515128239,201,1,1,25,9,jv3jh5m5t7qy5t37vwwmnj16,1,71.3,100,2023-03-04T15:26:40.900Z,2023-03-04T15:27:17Z,4071315569,56,Back,4071315567,107,,4071315587,1,,4071315583,213,3.5,4071315577,141,88.7,4071315573,140,47.4,4071315581,212,26.7,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515128395,202,1,1,25,13,jv3jh5m5t7qy5t37vwwmnj16,1,43,86.6,2023-03-04T15:26:45.060Z,2023-03-04T15:26:48Z,4071316567,141,52.4,4071316563,140,15.2,4071316571,212,37.3,4071316575,213,3.8,4071316579,1,,4071316561,56,Back,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515129003,203,2,1,25,16,jv3jh5m5t7qy5t37vwwmnj16,1,15.1,50.4,2023-03-04T15:26:48.613Z,2023-03-04T15:27:52Z,4071319979,141,13.3,4071319975,56,Right,4071319971,7,am0ggkrw8rzw5shdvaceyr3kl,4071319977,140,71.2,4071319973,1,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515128857,242,55,1,25,16,dv9l02o316cd9hbkxaho2u12f,1,32.3,71.3,2023-03-04T15:26:48.614Z,2023-03-04T16:03:27Z,4071673059,189,,,,,,,,,,,,,,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515130313,243,1,1,26,13,dv9l02o316cd9hbkxaho2u12f,1,24.7,82,2023-03-04T15:27:45.395Z,2023-03-04T15:27:49Z,4071327425,1,,4071327413,140,68.8,4071327417,141,64.5,4071327423,213,6.0,4071327411,56,Center,4071327405,5,,4071327409,241,,4071327407,157,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,4071327421,212,,,,,,,,,,,,,,,,,,,,47.8,,,,,,,,,,,
2515130353,244,44,1,26,17,dv9l02o316cd9hbkxaho2u12f,1,69.5,65.8,2023-03-04T15:27:48.947Z,2023-03-04T15:27:53Z,4071327605,286,,4071328049,233,204,4071327603,56,Center,,,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515130339,204,44,1,26,17,jv3jh5m5t7qy5t37vwwmnj16,0,30.5,34.2,2023-03-04T15:27:48.948Z,2023-03-04T15:27:53Z,4071328103,233,244,4071327519,285,,4071327517,56,Back,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515130517,245,1,1,26,18,dv9l02o316cd9hbkxaho2u12f,0,68.2,65.1,2023-03-04T15:27:50.050Z,2023-03-06T17:00:20Z,4071328483,56,Center,4071328487,141,66.6,4078792527,168,,4071328489,212,3.6,4071328485,140,71.5,4071328481,3,,4071328491,213,0.3,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515130347,205,61,1,26,19,jv3jh5m5t7qy5t37vwwmnj16,1,30.2,33.2,2023-03-04T15:27:51.626Z,2023-03-06T17:00:22Z,4071327581,56,Back,,,,,,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515130587,246,1,1,26,23,dv9l02o316cd9hbkxaho2u12f,1,75.1,97.7,2023-03-04T15:27:54.963Z,2023-03-04T15:27:57Z,4071328885,212,16.2,4071328887,213,4.2,4071328883,141,77.2,4071328879,56,Center,4071328881,140,67.2,,,,,,,,,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515130685,247,1,1,26,25,dv9l02o316cd9hbkxaho2u12f,1,66.6,72.4,2023-03-04T15:27:57.282Z,2023-03-04T15:28:00Z,4071329391,141,51.0,4071329393,212,14.6,4071329387,140,65.1,4071329395,213,4.6,4071329385,56,Center,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515130745,248,1,1,26,28,dv9l02o316cd9hbkxaho2u12f,1,65.4,50.9,2023-03-04T15:28:00.291Z,2023-03-04T15:28:02Z,4071329807,141,4.3,4071329803,56,Right,4071329809,212,31.7,4071329805,140,65.9,4071329811,213,4.7,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515130907,249,1,1,26,30,dv9l02o316cd9hbkxaho2u12f,1,65.9,4.3,2023-03-04T15:28:02.387Z,2023-03-04T15:28:07Z,4071330743,56,Right,4071330747,140,89.4,4071330755,212,24.7,4071330759,213,6.3,4071330751,141,3.7,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515130987,250,1,1,26,35,dv9l02o316cd9hbkxaho2u12f,1,90.3,3.4,2023-03-04T15:28:07.475Z,2023-03-04T15:28:09Z,4071331129,212,14.0,4071331125,140,81.2,4071331131,213,2.3,4071331123,56,Right,4071331127,141,18.5,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515131043,251,1,1,26,37,dv9l02o316cd9hbkxaho2u12f,1,81,19.2,2023-03-04T15:28:09.507Z,2023-03-04T15:28:11Z,4071331417,141,7.6,4071331413,56,Right,4071331415,140,68.7,4071331421,213,3.7,4071331419,212,15.1,,,,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515131235,252,1,1,26,40,dv9l02o316cd9hbkxaho2u12f,1,68.7,7.6,2023-03-04T15:28:11.778Z,2023-03-04T15:28:17Z,4071332493,141,3.1,4071332497,212,10.7,4071332489,140,78.5,4071332501,213,6.0,4071332485,56,Right,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515131253,253,1,1,26,44,dv9l02o316cd9hbkxaho2u12f,0,91.4,15.9,2023-03-04T15:28:16.234Z,2023-03-06T17:01:04Z,4071333127,236,,4071333129,233,206,4071332593,56,Right,4078793035,224,,4071332601,213,1.2,4071332595,140,92.1,4071333133,286,,4078793037,20,,ev42016zwnwiow3lbefukrbvt,R. Harper,,4071332597,141,4071332589,2,,4071332599,212,2.1,,,,,,,,,,,,,,18.8,,,,,,,,,,,
2515131307,206,12,1,26,44,jv3jh5m5t7qy5t37vwwmnj16,1,8.6,86.4,2023-03-04T15:28:16.334Z,2023-03-04T17:22:14Z,4071333225,233,253,4071332887,185,,4071332889,56,Back,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515132073,255,61,1,26,46,dv9l02o316cd9hbkxaho2u12f,1,91.2,18.8,2023-03-04T15:28:18.074Z,2023-03-04T15:28:46Z,4071336975,56,Right,,,,,,,,,,,,,,,,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515132057,208,5,1,26,47,jv3jh5m5t7qy5t37vwwmnj16,1,-2,71.9,2023-03-04T15:28:18.818Z,2023-03-04T17:32:53Z,4071336861,56,Back,4072418441,346,,4071337611,233,254,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515131343,254,5,1,26,47,dv9l02o316cd9hbkxaho2u12f,0,102,28.1,2023-03-04T15:28:18.818Z,2023-03-04T17:32:54Z,4071337765,233,208,4072418469,346,,4071333081,56,Center,,,,,,,,,,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515131401,207,43,1,26,49,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-03-04T15:28:21.045Z,2023-03-04T15:28:38Z,4071333375,73,0,4071336595,144,6,4071333373,56,Back,4071333631,233,254,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515132649,209,1,1,27,22,jv3jh5m5t7qy5t37vwwmnj16,0,4.2,46.2,2023-03-04T15:28:53.750Z,2023-03-04T17:32:59Z,4072418871,124,,4071339981,140,66.3,4071339979,56,Center,4072418877,237,,4071339989,1,,4071339985,212,65.4,4071339983,141,39.0,4071339987,213,6.2,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515132689,256,1,1,27,26,dv9l02o316cd9hbkxaho2u12f,0,24.3,60,2023-03-04T15:28:58.578Z,2023-03-04T15:28:59Z,4071340205,3,,4071340209,56,Back,4071340221,213,0.5,4071340217,141,62.7,4071340219,212,3.8,4071340215,140,27.5,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515132713,210,61,1,27,28,jv3jh5m5t7qy5t37vwwmnj16,1,66.3,38.7,2023-03-04T15:28:59.655Z,2023-03-04T15:29:00Z,4071340319,56,Center,,,,,,,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515132773,257,1,1,27,29,dv9l02o316cd9hbkxaho2u12f,0,29.2,55.4,2023-03-04T15:29:00.707Z,2023-03-04T15:29:01Z,4071340637,141,42.4,4071340633,56,Back,4071340631,155,,4071340635,140,43.8,4071340641,213,5.8,4071340639,212,17.7,,,,,,,ec2bbo1w8byyuk15u9xrbzmqd,K. McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
