id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/12/value,assist,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2526532629,167,3,1,20,15,8w89tsles26jm12aoelwvlttt,0,45.4,53.4,2023-04-01T14:22:04.799Z,2023-04-04T06:23:43Z,4152521969,56,Back,4152522441,233,162,4162362993,178,,4152521971,286,,4161341863,464,,,,,,,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526532697,162,7,1,20,15,jv3jh5m5t7qy5t37vwwmnj16,0,54.6,46.6,2023-04-01T14:22:05.260Z,2023-04-04T06:23:47Z,4152522339,56,Center,4162363427,178,,4152522395,233,167,4161341921,385,,4152522341,285,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526532725,163,45,1,20,17,jv3jh5m5t7qy5t37vwwmnj16,0,59.8,58.9,2023-04-01T14:22:06.925Z,2023-04-04T06:24:09Z,4152522521,285,,4152523191,233,168,4152522519,56,Center,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526532823,168,3,1,20,17,8w89tsles26jm12aoelwvlttt,1,40.2,41.1,2023-04-01T14:22:06.925Z,2023-04-04T06:24:09Z,4152523103,233,163,4162363741,178,,4161342045,464,,4152523033,56,Back,4152523049,286,,,,,,,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526532995,169,1,1,20,19,8w89tsles26jm12aoelwvlttt,1,42.6,31.2,2023-04-01T14:22:09.241Z,2023-04-04T06:24:18Z,4152523955,141,3.8,4152523947,56,Right,4152523963,213,5.7,4152523951,140,70.6,4162364111,178,,4152523959,212,34.8,4152523967,1,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526533145,170,1,1,20,27,8w89tsles26jm12aoelwvlttt,1,89,12.6,2023-04-01T14:22:17.088Z,2023-04-04T06:24:24Z,4152524805,213,2.6,4152524795,141,25.5,4162364341,178,,4152524789,56,Center,4152524791,140,75.9,4152524801,212,16.3,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526533155,171,61,1,20,31,8w89tsles26jm12aoelwvlttt,0,75.9,25.5,2023-04-01T14:22:20.554Z,2023-04-04T06:24:41Z,4162364569,178,,4152524857,56,Center,,,,,,,,,,,,,,,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526533219,164,49,1,20,32,jv3jh5m5t7qy5t37vwwmnj16,1,22.9,64.3,2023-04-01T14:22:21.524Z,2023-04-04T06:24:47Z,,,,,,,,,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526533267,165,1,1,20,33,jv3jh5m5t7qy5t37vwwmnj16,1,22.9,64.3,2023-04-01T14:22:22.634Z,2023-04-04T06:24:51Z,4152525535,155,,4152525541,141,27.1,4162364999,178,,4152525537,56,Back,4152525543,212,28.6,4152525545,213,5.2,4152525539,140,35.6,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526533451,166,3,1,20,35,jv3jh5m5t7qy5t37vwwmnj16,1,41.2,18.4,2023-04-01T14:22:24.870Z,2023-04-04T06:25:19Z,4161342691,465,,4152526591,286,,4152526587,56,Back,4162365683,178,,4152526639,233,172,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526533281,172,45,1,20,35,8w89tsles26jm12aoelwvlttt,0,58.8,81.6,2023-04-01T14:22:24.870Z,2023-04-04T06:25:19Z,4152525619,56,Left,4152525625,285,,4152526723,233,166,,,,,,,,,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526533523,167,1,1,20,43,jv3jh5m5t7qy5t37vwwmnj16,0,88.4,16.5,2023-04-01T14:22:32.523Z,2023-04-04T06:25:25Z,4152526945,141,48.7,4152526939,56,Center,4162365847,178,,4152526951,213,1.9,4152526947,212,23.0,4152526941,140,81.7,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526533537,173,8,1,20,44,8w89tsles26jm12aoelwvlttt,1,29.2,58.2,2023-04-01T14:22:33.594Z,2023-04-04T06:25:30Z,4162365981,178,,4152527011,56,Back,4161342737,385,,,,,,,,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526533825,168,1,1,20,51,jv3jh5m5t7qy5t37vwwmnj16,1,63.2,6.4,2023-04-01T14:22:41.264Z,2023-04-04T06:25:35Z,4152528543,140,70.3,4152528561,141,4.9,4152528541,56,Right,4162366097,178,,4152528565,213,6.1,4152528563,212,7.5,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526533913,169,1,1,20,53,jv3jh5m5t7qy5t37vwwmnj16,0,69.4,10.8,2023-04-01T14:22:42.810Z,2023-04-04T06:26:26Z,4152530983,212,3.9,4152530981,141,11.6,4152530977,140,65.7,4152531029,286,,4152530985,213,3.0,4152531019,236,,4152529057,56,Right,4162366223,178,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,4152531021,233,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526533877,174,74,1,20,53,8w89tsles26jm12aoelwvlttt,1,36,89.4,2023-04-01T14:22:42.815Z,2023-04-04T06:26:31Z,4152531061,233,169,4162367467,178,,4152528829,56,Back,4152528831,285,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526534045,171,4,1,20,55,jv3jh5m5t7qy5t37vwwmnj16,1,66.6,19.2,2023-04-01T14:22:45.386Z,2023-04-04T06:26:38Z,4152529753,286,,4152529749,152,,4152529747,56,Right,4152529751,265,,4152529739,13,,4152530429,233,175,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526534139,175,4,1,20,55,8w89tsles26jm12aoelwvlttt,0,33.4,80.8,2023-04-01T14:22:45.387Z,2023-04-04T06:26:38Z,4152530439,233,171,4152530341,285,,4162367593,178,,4152530333,56,Back,4152530335,152,,4152530339,265,,4152530331,13,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526534015,170,43,1,20,59,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-01T14:22:49.374Z,2023-04-01T14:22:52Z,4152530143,144,42,,,,,,,,,,,,,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526535659,172,1,1,21,47,jv3jh5m5t7qy5t37vwwmnj16,1,67.5,17.4,2023-04-01T14:23:36.717Z,2023-04-04T14:01:38Z,4152538941,152,,4162367753,178,,4152538943,56,Center,4152547263,210,16,4152538949,212,41.1,4152538953,1,,4161343065,223,,4152538935,2,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,4152538947,141,4152547267,24,,59.0,,4152538951,213,0.8,4161343067,72,4152538939,155,4152538937,5,4152538945,140,4152547265,154,,,,,,,1,,95.9,,,,,,,,,
2526537567,174,44,1,21,49,jv3jh5m5t7qy5t37vwwmnj16,1,94,57.4,2023-04-01T14:23:38.885Z,2023-04-04T13:57:22Z,4152549265,56,Center,4152549267,286,,4152549315,233,176,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526535681,176,44,1,21,49,8w89tsles26jm12aoelwvlttt,0,6,42.6,2023-04-01T14:23:38.886Z,2023-04-04T06:26:51Z,4152539071,285,,4152539069,56,Back,4152549391,233,174,,,,,,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526535697,173,16,1,21,50,jv3jh5m5t7qy5t37vwwmnj16,1,95.2,58.1,2023-04-01T14:23:39.548Z,2023-04-04T14:01:39Z,4162368257,388,,4161343453,395,98.5,4152547369,214,,4152547359,55,172,4161343455,396,54.2,4152547365,102,47.6,4152543061,328,,4152547381,230,98.5,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,4152547353,29,4152543057,15,,,,4152547367,103,15.8,4152539163,61,4152543063,374,4152547351,80,4152543055,24,4152543067,375,21:49.418,4152547355,154,,,2023-04-01 15:23:38.886,,,,4152539165,56,4152547385,231,Center,54.2,,,
2526537807,177,1,1,22,53,8w89tsles26jm12aoelwvlttt,1,49.7,49.9,2023-04-01T14:24:43.191Z,2023-04-04T06:27:16Z,4152550545,56,Back,4152550551,212,7.5,4162368409,178,,4152550547,140,42.6,4152550549,141,49.7,4152550553,213,3.2,4152550555,279,G,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526537935,178,1,1,22,55,8w89tsles26jm12aoelwvlttt,1,42.6,49.7,2023-04-01T14:24:44.944Z,2023-04-04T06:27:27Z,4152551235,140,31.8,4152551233,56,Back,4162368543,178,,4152551241,213,2.0,4152551237,141,86.6,4152551239,212,27.5,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526538023,179,1,1,22,59,8w89tsles26jm12aoelwvlttt,1,33.6,87.5,2023-04-01T14:24:48.661Z,2023-04-04T06:27:30Z,4152551699,141,59.4,4162368765,178,,4152551697,140,24.2,4152551701,212,21.5,4152551695,56,Back,4152551703,213,4.2,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526538095,180,1,1,23,1,8w89tsles26jm12aoelwvlttt,1,25.1,60.8,2023-04-01T14:24:50.635Z,2023-04-04T06:27:44Z,4152552133,212,18.2,4152552135,213,5.6,4152552129,140,38.9,4152552127,56,Back,4152552131,141,44.5,4162369057,178,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526538299,181,1,1,23,2,8w89tsles26jm12aoelwvlttt,1,38.9,44.5,2023-04-01T14:24:52.276Z,2023-04-04T06:27:50Z,4162369143,178,,4152553253,141,22.2,4152553247,56,Back,4152553251,140,32.6,4152553257,212,16.5,4152553261,213,4.3,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526538513,182,1,1,23,8,8w89tsles26jm12aoelwvlttt,1,32.6,20.3,2023-04-01T14:24:57.616Z,2023-04-04T06:27:57Z,4152554307,140,26.6,4152554311,212,19.6,4152554309,141,47.6,4152554313,213,1.9,4152554305,56,Back,4162369319,178,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526538759,183,1,1,23,13,8w89tsles26jm12aoelwvlttt,1,26.9,47.8,2023-04-01T14:25:02.764Z,2023-04-04T06:28:06Z,4152555607,213,5.2,4152555601,140,36.7,4162369439,178,,4152555599,56,Back,4152555605,212,21.1,4152555603,141,20.7,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528189969,747,3,1,23,17,8w89tsles26jm12aoelwvlttt,1,41.6,6.1,2023-04-01T14:25:06.698Z,2023-04-04T06:28:21Z,4161927757,233,826,4161928759,465,,4161345909,56,Back,4162369753,178,,4161345911,286,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528189971,826,45,1,23,17,jv3jh5m5t7qy5t37vwwmnj16,0,58.4,93.9,2023-04-01T14:25:06.698Z,2023-04-04T06:28:22Z,4161927761,233,747,4161345915,285,,4161345913,56,Left,,,,,,,,,,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526538989,184,1,1,23,18,8w89tsles26jm12aoelwvlttt,1,38.6,9.8,2023-04-01T14:25:08.162Z,2023-04-04T06:28:33Z,4162370181,178,,4152556905,140,61.9,4152556903,56,Right,4152556909,212,25.3,4152556911,213,0.3,4152556907,141,19.5,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528448883,1287,67,1,23,20,8w89tsles26jm12aoelwvlttt,1,69.9,24.6,2023-04-01T14:25:09.740Z,2023-04-04T13:57:24Z,4162715761,233,1292,,,,,,,,,,,,,,,,,,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528448877,1292,67,1,23,20,jv3jh5m5t7qy5t37vwwmnj16,0,30.1,75.4,2023-04-01T14:25:09.741Z,2023-04-04T09:18:18Z,4162715791,233,1287,,,,,,,,,,,,,,,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526540185,192,3,1,23,23,8w89tsles26jm12aoelwvlttt,0,76.6,26,2023-04-01T14:25:12.587Z,2023-04-04T06:28:43Z,4152562979,56,Center,4161928763,465,,4152562981,286,,4152564801,233,182,4162370467,178,,,,,,,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526540455,182,7,1,23,23,jv3jh5m5t7qy5t37vwwmnj16,1,23.4,74,2023-04-01T14:25:12.788Z,2023-04-04T06:28:46Z,4152564529,56,Back,4162370553,178,,4152564613,233,192,4161928769,384,,4152564531,285,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526538967,175,49,1,23,24,jv3jh5m5t7qy5t37vwwmnj16,1,24.7,74.7,2023-04-01T14:25:13.876Z,2023-04-04T06:28:54Z,,,,,,,,,,,,,,,,,,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526539055,176,1,1,23,24,jv3jh5m5t7qy5t37vwwmnj16,1,24.7,74.7,2023-04-01T14:25:13.942Z,2023-04-04T06:28:57Z,4162370715,178,,4152557225,56,Back,4152557243,213,3.8,4152557235,141,57.2,4152557229,140,8.8,4152557241,212,20.5,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526539213,177,1,1,23,26,jv3jh5m5t7qy5t37vwwmnj16,0,8.8,57.2,2023-04-01T14:25:15.953Z,2023-04-04T06:29:03Z,4152558031,213,6.0,4152558025,140,59.3,4152558023,56,Center,4162370841,178,,4152558033,1,,4152558029,212,55.5,4152558021,157,,4152558027,141,33.0,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526539007,185,43,1,23,26,8w89tsles26jm12aoelwvlttt,1,0,0,2023-04-01T14:25:16.085Z,2023-04-01T14:25:57Z,4152556993,56,Right,4152564989,144,61,,,,,,,,,,,,,,,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526539261,186,1,1,23,30,8w89tsles26jm12aoelwvlttt,1,29.9,66.4,2023-04-01T14:25:19.935Z,2023-04-04T06:29:22Z,4162371319,178,,4152558357,56,Back,4152558361,140,43.3,4152558367,213,5.6,4152558353,3,,4152558365,212,17.9,4152558363,141,50.1,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526539269,187,49,1,23,32,8w89tsles26jm12aoelwvlttt,1,43.3,50.1,2023-04-01T14:25:21.694Z,2023-04-04T06:29:25Z,,,,,,,,,,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526539293,188,1,1,23,32,8w89tsles26jm12aoelwvlttt,0,43.3,50.1,2023-04-01T14:25:21.699Z,2023-04-04T06:29:31Z,4152558489,212,14.4,4152558491,213,1.5,4162371589,178,,4152558485,140,44.5,4152558483,56,Back,4152558487,141,71.2,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526539283,178,49,1,23,32,jv3jh5m5t7qy5t37vwwmnj16,1,53.5,30.3,2023-04-01T14:25:22.206Z,2023-04-04T06:29:37Z,,,,,,,,,,,,,,,,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526539553,179,1,1,23,37,jv3jh5m5t7qy5t37vwwmnj16,1,60.4,30.4,2023-04-01T14:25:26.637Z,2023-04-04T06:29:43Z,4162371895,178,,4152559863,213,4.7,4152559855,56,Right,4152559859,141,5.6,4152559861,212,16.9,4152559857,140,60.7,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526539589,180,1,1,23,39,jv3jh5m5t7qy5t37vwwmnj16,0,60.7,5.6,2023-04-01T14:25:28.909Z,2023-04-04T06:29:49Z,4152560033,140,74.4,4152560035,141,3.5,4162372049,178,,4152560037,212,14.5,4152560025,56,Right,4152560039,213,6.2,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526539599,189,49,1,23,40,8w89tsles26jm12aoelwvlttt,1,24.2,88.7,2023-04-01T14:25:30.290Z,2023-04-04T13:21:59Z,,,,,,,,,,,,,,,,,,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526539657,190,1,1,23,41,8w89tsles26jm12aoelwvlttt,0,23.5,95.7,2023-04-01T14:25:31.070Z,2023-04-04T06:30:01Z,4152560361,56,Back,4162372289,178,,4152560367,212,19.4,4152560359,157,,4152560369,213,0.2,4152560365,141,100.0,4152560363,140,41.8,4152560371,1,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526540369,181,5,1,23,44,jv3jh5m5t7qy5t37vwwmnj16,1,52.4,-1,2023-04-01T14:25:34.125Z,2023-04-04T06:30:25Z,4152563939,347,,4152563971,233,191,4152563935,56,Right,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526539667,191,5,1,23,44,8w89tsles26jm12aoelwvlttt,0,47.6,101,2023-04-01T14:25:34.125Z,2023-04-04T06:30:24Z,4152560411,347,,4152560407,56,Back,4152564073,233,181,,,,,,,,,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526540573,183,1,1,24,4,jv3jh5m5t7qy5t37vwwmnj16,1,65.4,0,2023-04-01T14:25:53.678Z,2023-04-04T06:30:33Z,4152565259,107,,4152565265,141,11.9,4152565263,140,61.4,4152565261,56,Right,4152565267,212,9.9,4152565269,213,2.0,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526540587,184,1,1,24,4,jv3jh5m5t7qy5t37vwwmnj16,1,61.4,11.9,2023-04-01T14:25:54.462Z,2023-04-04T06:30:48Z,4152565345,56,Right,4152565351,212,4.7,4152565347,140,62.3,4162373005,178,,4152565349,141,5.2,4152565353,213,4.9,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526540601,185,1,1,24,6,jv3jh5m5t7qy5t37vwwmnj16,1,62.3,5.2,2023-04-01T14:25:55.782Z,2023-04-04T06:30:55Z,4152565403,141,11.1,4152565405,212,19.8,4162373629,178,,4152565407,213,2.9,4152565401,140,43.8,4152565399,56,Back,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526540693,186,1,1,24,7,jv3jh5m5t7qy5t37vwwmnj16,1,43.8,11.1,2023-04-01T14:25:57.231Z,2023-04-04T06:31:00Z,4152565951,141,36.0,4162373757,178,,4152565955,213,1.7,4152565953,212,17.1,4152565949,140,41.7,4152565947,56,Back,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526540733,187,1,1,24,11,jv3jh5m5t7qy5t37vwwmnj16,1,41.7,36,2023-04-01T14:26:00.621Z,2023-04-04T06:31:06Z,4152566149,213,5.2,4152566147,212,8.5,4152566141,56,Back,4162373925,178,,4152566145,141,25.2,4152566143,140,45.7,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526540831,188,1,1,24,13,jv3jh5m5t7qy5t37vwwmnj16,1,45.7,25.2,2023-04-01T14:26:02.827Z,2023-04-04T06:31:13Z,4152566737,56,Right,4152566745,141,4.1,4152566751,213,5.7,4162374121,178,,4152566741,140,66.1,4152566749,212,25.8,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526540867,189,1,1,24,15,jv3jh5m5t7qy5t37vwwmnj16,0,66.1,4.1,2023-04-01T14:26:04.791Z,2023-04-04T06:31:18Z,4152566907,141,10.1,4152566917,213,1.1,4152566897,56,Right,4162374205,178,,4152566913,212,4.5,4152566903,140,67.9,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528190301,748,8,1,24,15,8w89tsles26jm12aoelwvlttt,1,30.9,90.2,2023-04-01T14:26:05.083Z,2023-04-04T06:31:24Z,4161348081,383,,4161348011,56,Back,4162374389,178,,,,,,,,,,,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526540963,193,49,1,24,16,8w89tsles26jm12aoelwvlttt,1,51.9,82.7,2023-04-01T14:26:06.183Z,2023-04-04T09:20:45Z,,,,,,,,,,,,,,,,,,,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526541021,194,1,1,24,18,8w89tsles26jm12aoelwvlttt,0,32.8,92.3,2023-04-01T14:26:08.332Z,2023-04-04T06:31:37Z,4152567675,141,81.1,4152567667,56,Back,4152567681,213,4.3,4152567671,140,29.3,4162374753,178,,4152567679,212,8.5,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526541071,191,49,1,24,19,jv3jh5m5t7qy5t37vwwmnj16,1,74.9,16.8,2023-04-01T14:26:08.923Z,2023-04-04T06:31:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526541047,190,43,1,24,20,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-01T14:26:10.373Z,2023-04-03T16:51:06Z,4152567849,56,Right,4161348275,144,8,,,,,,,,,,,,,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526541135,192,1,1,24,21,jv3jh5m5t7qy5t37vwwmnj16,1,76.9,28.3,2023-04-01T14:26:11.042Z,2023-04-04T06:31:47Z,4152568375,56,Center,4152568385,212,17.3,4162375019,178,,4152568387,213,0.0,4152568381,141,29.5,4152568379,140,93.4,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526541267,193,1,1,24,23,jv3jh5m5t7qy5t37vwwmnj16,1,93.4,29.5,2023-04-01T14:26:12.732Z,2023-04-04T06:32:00Z,4152569119,56,Center,4152569123,141,47.3,4152569121,140,84.6,4161348435,195,,4152580389,210,15,4152580391,154,,4152569125,212,15.2,4162375161,178,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,4152569129,213,,,,2.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
