id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2511981355,28,1,1,2,6,841zp0njrq63yv4fvw6lgf60q,0,57.7,82.4,2023-02-25T15:02:45.999Z,2023-02-26T05:11:21Z,4054693039,213,0.2,4054693033,140,75.7,4054693037,212,19.1,4054693035,141,86.9,4054693031,56,Left,4057958105,178,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981371,27,49,1,2,8,besu5lkqmra07drq1czpr0tk4,1,26,10,2023-02-25T15:02:47.748Z,2023-02-26T05:11:42Z,,,,,,,,,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981389,28,61,1,2,8,besu5lkqmra07drq1czpr0tk4,0,24.6,8.5,2023-02-25T15:02:47.758Z,2023-02-26T05:11:27Z,4054693201,56,Back,4057958285,178,,,,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981619,29,5,1,2,9,841zp0njrq63yv4fvw6lgf60q,1,78,101,2023-02-25T15:02:48.730Z,2023-02-26T05:12:10Z,4054694463,56,Left,4054694639,233,29,4054694465,347,,,,,,,,,,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981417,29,5,1,2,9,besu5lkqmra07drq1czpr0tk4,0,22,-1,2023-02-25T15:02:48.730Z,2023-02-26T05:12:11Z,4054693361,56,Back,4054694667,233,29,4054693363,347,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981775,30,1,1,2,18,841zp0njrq63yv4fvw6lgf60q,1,69.9,100,2023-02-25T15:02:58.290Z,2023-02-26T05:12:13Z,4054695179,56,Left,4054695187,213,4.4,4054695177,107,,4054695183,141,91.4,4054695185,212,7.5,4054695181,140,67.7,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981839,31,1,1,2,20,841zp0njrq63yv4fvw6lgf60q,1,67.6,93.6,2023-02-25T15:03:00.229Z,2023-02-26T05:12:19Z,4054695485,56,Left,4057959901,178,,4054695487,140,70.6,4054695489,141,95.9,4054695493,213,0.5,4054695491,212,3.5,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981985,32,1,1,2,21,841zp0njrq63yv4fvw6lgf60q,1,70.8,96.2,2023-02-25T15:03:01.058Z,2023-02-26T05:12:24Z,4054696153,141,93.3,4054696149,56,Left,4054696157,213,3.5,4057960031,178,,4054696151,140,65.6,4054696155,212,5.8,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982075,33,1,1,2,24,841zp0njrq63yv4fvw6lgf60q,1,59.5,92.1,2023-02-25T15:03:03.780Z,2023-02-26T05:12:26Z,4054696549,213,3.6,4054696543,140,55.3,4057960127,178,,4054696547,212,4.9,4054696545,141,89.0,4054696541,56,Left,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982279,34,1,1,2,27,841zp0njrq63yv4fvw6lgf60q,1,55.3,88.9,2023-02-25T15:03:06.801Z,2023-02-26T05:12:29Z,4057960231,178,,4054697461,141,95.3,4054697465,212,4.6,4054697457,140,56.7,4054697453,56,Left,4054697469,213,1.2,,,,,,,bos0z54lr710ov1ppq0rahje2,M. Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982465,35,1,1,2,30,841zp0njrq63yv4fvw6lgf60q,1,51.9,86,2023-02-25T15:03:10.499Z,2023-02-26T05:12:37Z,4054698373,56,Back,4054698377,141,53.9,4054698379,212,27.0,4054698381,213,4.1,4054698375,140,36.8,4057960581,178,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982641,36,1,1,2,35,841zp0njrq63yv4fvw6lgf60q,1,31.9,39.1,2023-02-25T15:03:15.068Z,2023-02-26T05:13:12Z,4057961247,178,,4054699225,140,13.0,4054699223,56,Back,4054699227,141,46.6,4054699229,212,20.5,4054699231,213,2.9,,,,,,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982837,37,1,1,2,38,841zp0njrq63yv4fvw6lgf60q,1,13.5,48.7,2023-02-25T15:03:18.350Z,2023-02-26T05:13:16Z,4057961335,178,,4054700169,213,0.5,4054700159,140,29.6,4054700157,56,Back,4054700165,212,18.9,4054700161,141,61.2,,,,,,,ddfwtazsntda1pah2l454py3t,J. Gorter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511982929,38,1,1,2,43,841zp0njrq63yv4fvw6lgf60q,1,38.4,72.4,2023-02-25T15:03:23.039Z,2023-02-26T05:13:18Z,4054700641,213,1.0,4054700629,140,43.8,4057961429,178,,4054700625,56,Back,4054700633,141,86.9,4054700637,212,11.4,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983207,39,2,1,2,45,841zp0njrq63yv4fvw6lgf60q,1,46.6,91.2,2023-02-25T15:03:25.464Z,2023-02-26T05:13:21Z,4057961499,178,,4054702007,1,,4054701999,141,73.8,4054702849,7,bkehljspqbj6tz0peqjivkvai,4054701997,140,79.6,4054701995,56,Center,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983397,30,55,1,2,45,besu5lkqmra07drq1czpr0tk4,1,12.3,34.9,2023-02-25T15:03:25.465Z,2023-02-26T05:13:22Z,,,,,,,,,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511983221,40,43,1,2,52,841zp0njrq63yv4fvw6lgf60q,1,0,0,2023-02-25T15:03:32.617Z,2023-02-25T15:03:35Z,4054702055,250,0,4054702045,22,0,4054702047,64,0,4054702049,56,Center,4054702511,144,39,,,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984977,31,1,1,3,33,besu5lkqmra07drq1czpr0tk4,0,31.7,28.8,2023-02-25T15:04:13Z,2023-02-26T05:13:25Z,4054711063,5,,4054711085,1,,4054711071,241,,4057961583,178,,4054711067,155,,4054711075,56,Center,4054711081,212,45.1,4054711079,141,26.4,cgu73urupkapqq9bnl17s8tt5,S. George,4054711077,140,74.6,4054711083,213,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985019,41,44,1,3,36,841zp0njrq63yv4fvw6lgf60q,1,24,77.1,2023-02-25T15:04:16.030Z,2023-02-26T11:09:06Z,4054711365,233,32,4054711295,56,Back,4054711297,285,,,,,,,,,,,,,,,,,bos0z54lr710ov1ppq0rahje2,M. Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511984993,32,44,1,3,36,besu5lkqmra07drq1czpr0tk4,0,76,22.9,2023-02-25T15:04:16.031Z,2023-02-26T05:13:29Z,4054711137,56,Center,4054711139,286,,4054711405,233,41,,,,,,,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985055,42,1,1,3,36,841zp0njrq63yv4fvw6lgf60q,0,22.9,82.1,2023-02-25T15:04:16.070Z,2023-02-26T11:09:07Z,4054711471,141,100.0,4054711475,213,0.8,4054711473,212,18.8,4054711469,140,35.8,4054711459,3,,4057961789,388,,4054711465,56,Back,,,,bos0z54lr710ov1ppq0rahje2,M. Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985109,33,5,1,3,38,besu5lkqmra07drq1czpr0tk4,1,63.8,-1.4,2023-02-25T15:04:18.181Z,2023-02-26T05:13:40Z,4054711797,233,43,4054711749,56,Right,4054711751,347,,,,,,,,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985063,43,5,1,3,38,841zp0njrq63yv4fvw6lgf60q,0,36.2,101.4,2023-02-25T15:04:18.181Z,2023-02-26T05:13:40Z,4054711827,233,33,4054711499,347,,4054711497,56,Back,,,,,,,,,,,,,,,,bos0z54lr710ov1ppq0rahje2,M. Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985319,34,1,1,3,43,besu5lkqmra07drq1czpr0tk4,0,67.4,0,2023-02-25T15:04:22.731Z,2023-02-26T05:13:44Z,4054712879,213,0.8,4054712875,212,32.3,4054712885,1,,4054712853,107,,4054712863,140,88.8,4054712859,56,Center,4054712869,141,32.5,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985345,44,12,1,3,45,841zp0njrq63yv4fvw6lgf60q,1,9.3,70.2,2023-02-25T15:04:24.882Z,2023-02-26T05:13:46Z,4054713011,212,13.6,4057962095,388,,4054713001,56,Back,4054713005,140,22.0,4054713013,213,0.2,4054713009,141,74.4,4054713051,15,,,,,bos0z54lr710ov1ppq0rahje2,M. Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985435,35,44,1,3,46,besu5lkqmra07drq1czpr0tk4,1,72.4,27.6,2023-02-25T15:04:26.309Z,2023-02-26T11:09:07Z,4054713471,56,Center,4054713551,233,45,4054713473,286,,,,,,,,,,,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985391,45,44,1,3,46,841zp0njrq63yv4fvw6lgf60q,0,27.6,72.4,2023-02-25T15:04:26.310Z,2023-02-26T05:13:52Z,4054713255,285,,4054713569,233,35,4054713253,56,Back,,,,,,,,,,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985567,36,1,1,3,46,besu5lkqmra07drq1czpr0tk4,1,68.4,28.9,2023-02-25T15:04:26.370Z,2023-02-26T11:09:07Z,4054714151,3,,4054714161,213,5.7,4054714155,140,74.9,4054714153,56,Center,4054714157,141,22.8,4054714159,212,8.0,4057962359,388,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985619,37,1,1,3,48,besu5lkqmra07drq1czpr0tk4,0,74.9,22.8,2023-02-25T15:04:27.981Z,2023-02-26T05:14:04Z,4054714365,141,9.5,4054714361,140,72.8,4054714369,212,9.3,4057962523,388,,4054714359,56,Right,4054714375,213,4.5,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985555,46,8,1,3,49,841zp0njrq63yv4fvw6lgf60q,1,25,82.9,2023-02-25T15:04:29.382Z,2023-02-26T05:14:07Z,4057962569,178,,4054714085,56,Back,4056939913,383,,,,,,,,,,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985603,47,49,1,3,50,841zp0njrq63yv4fvw6lgf60q,1,25.6,88.1,2023-02-25T15:04:30.354Z,2023-02-26T05:14:17Z,,,,,,,,,,,,,,,,,,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985715,48,1,1,3,51,841zp0njrq63yv4fvw6lgf60q,0,25.3,84.2,2023-02-25T15:04:30.922Z,2023-02-26T05:14:21Z,4057962857,178,,4054714949,140,45.0,4054714953,212,24.6,4054714957,1,,4054714947,56,Back,4054714951,141,64.5,4054714945,157,,4054714955,213,5.7,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985793,39,49,1,3,54,besu5lkqmra07drq1czpr0tk4,1,55.7,31.3,2023-02-25T15:04:33.801Z,2023-02-26T05:14:25Z,,,,,,,,,,,,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985891,40,1,1,3,54,besu5lkqmra07drq1czpr0tk4,0,55.7,31.3,2023-02-25T15:04:33.802Z,2023-02-26T05:14:29Z,4054715835,141,9.2,4054715831,140,72.7,4054715821,155,,4057963023,178,,4054715839,212,23.3,4054715825,56,Right,4054715843,213,5.6,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985777,38,43,1,3,54,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-02-25T15:04:34.068Z,2023-02-25T15:04:39Z,4054715239,56,Center,4054716191,144,7,4054715245,285,0,,,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985931,49,44,1,3,56,841zp0njrq63yv4fvw6lgf60q,1,26.5,88.7,2023-02-25T15:04:36.395Z,2023-02-26T11:09:08Z,4054716053,285,,4054716049,56,Back,4054716095,233,41,,,,,,,,,,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985905,41,44,1,3,56,besu5lkqmra07drq1czpr0tk4,0,73.5,11.3,2023-02-25T15:04:36.396Z,2023-02-26T05:14:39Z,4054716149,233,49,4054715907,56,Right,4054715909,286,,,,,,,,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985961,50,1,1,3,56,841zp0njrq63yv4fvw6lgf60q,1,25.7,86.6,2023-02-25T15:04:36.481Z,2023-02-26T11:09:08Z,4054716245,140,31.4,4054716249,141,76.6,4054716231,3,,4054716241,56,Back,4054716255,212,9.1,4057963449,388,,4054716259,213,5.4,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985971,51,49,1,3,57,841zp0njrq63yv4fvw6lgf60q,1,31.4,76.6,2023-02-25T15:04:37.481Z,2023-02-26T05:14:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986021,52,1,1,3,58,841zp0njrq63yv4fvw6lgf60q,1,31.4,76.6,2023-02-25T15:04:37.830Z,2023-02-26T05:15:02Z,4057963943,178,,4054716519,140,44.1,4054716521,141,76.4,4054716525,213,6.3,4054716517,56,Back,4054729533,155,,4054716523,212,13.3,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986095,53,3,1,3,59,841zp0njrq63yv4fvw6lgf60q,0,46,76.4,2023-02-25T15:04:39.260Z,2023-02-26T05:15:08Z,4054716839,56,Back,4057964113,178,,4054716881,211,,4056942533,464,,4054716841,286,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986115,42,49,1,4,2,besu5lkqmra07drq1czpr0tk4,1,35.6,21.9,2023-02-25T15:04:42.531Z,2023-02-26T05:15:12Z,,,,,,,,,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986469,43,1,1,4,5,besu5lkqmra07drq1czpr0tk4,0,34.5,8.5,2023-02-25T15:04:45.470Z,2023-02-26T05:15:55Z,4054718719,155,,4054718721,56,Center,4054718725,141,36.9,4054718727,212,40.1,4054718723,140,68.0,4054718731,1,,4054718729,213,0.5,4054718759,189,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,4057964329,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986507,55,49,1,4,7,841zp0njrq63yv4fvw6lgf60q,1,61.3,30.3,2023-02-25T15:04:47.631Z,2023-02-26T05:16:14Z,4055311481,189,,,,,,,,,,,,,,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986493,54,1,1,4,9,841zp0njrq63yv4fvw6lgf60q,1,51.7,52.8,2023-02-25T15:04:49.283Z,2023-02-26T05:16:31Z,4054718851,213,5.3,4057965947,178,,4054718845,140,61.3,4054718849,212,18.3,4054718843,56,Center,4054718847,141,30.3,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986763,56,1,1,4,14,841zp0njrq63yv4fvw6lgf60q,1,70.5,25.3,2023-02-25T15:04:53.901Z,2023-02-26T05:16:36Z,4057966519,178,,4054720255,213,6.1,4054720251,141,17.0,4054720247,56,Right,4054720253,212,24.7,4054720249,140,93.4,,,,,,,9imvdvv7wnaknh1bc4ocun78q,R. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512631515,912,83,1,4,18,besu5lkqmra07drq1czpr0tk4,1,6.8,90.6,2023-02-25T15:04:57.768Z,2023-02-26T08:00:11Z,4058182751,399,175923,,,,,,,,,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986835,58,1,1,4,18,841zp0njrq63yv4fvw6lgf60q,1,91.5,10.6,2023-02-25T15:04:57.803Z,2023-02-26T05:16:43Z,4054720587,56,Right,4057966707,178,,4054720595,141,10.6,4054720591,140,82.3,4054720601,213,3.1,4054720597,212,9.7,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986777,57,43,1,4,18,841zp0njrq63yv4fvw6lgf60q,1,0,0,2023-02-25T15:04:57.888Z,2023-02-25T15:07:33Z,4054754493,144,50,4054720321,56,Right,4054720323,286,0,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986871,59,1,1,4,19,841zp0njrq63yv4fvw6lgf60q,0,86,13.9,2023-02-25T15:04:59.123Z,2023-02-26T05:16:48Z,4054720755,213,1.4,4056944377,20,,4056944375,224,,4054720743,2,,4057966859,178,,4054720751,141,51.1,4054720745,155,,4054720749,140,91.2,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,4054720753,212,25.9,4054720747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986949,44,12,1,4,20,besu5lkqmra07drq1czpr0tk4,1,9.2,50.7,2023-02-25T15:05:00.302Z,2023-02-26T05:16:50Z,4054721127,213,6.0,4054721123,141,38.5,4054721119,56,Back,4054721121,140,32.6,4054721125,212,25.9,4054721195,15,,4057966919,388,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987123,60,1,1,4,25,841zp0njrq63yv4fvw6lgf60q,0,67.2,56.9,2023-02-25T15:05:05.382Z,2023-02-26T05:16:53Z,4054721897,140,71.6,4057966965,178,,4054721903,213,0.1,4054721899,141,57.9,4054721895,56,Center,4054721901,212,4.7,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987217,45,1,1,4,26,besu5lkqmra07drq1czpr0tk4,1,24.9,33,2023-02-25T15:05:06.293Z,2023-02-26T05:16:56Z,4054722367,140,31.0,4054722369,141,26.1,4054722365,56,Back,4054722371,212,7.9,4054722373,213,5.7,4057967061,178,,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987229,46,49,1,4,27,besu5lkqmra07drq1czpr0tk4,1,31.2,25.5,2023-02-25T15:05:07.663Z,2023-02-26T05:17:04Z,,,,,,,,,,,,,,,,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512631827,946,83,1,4,29,841zp0njrq63yv4fvw6lgf60q,1,66.9,73.1,2023-02-25T15:05:08.754Z,2023-02-26T08:01:44Z,4058184037,399,478571,,,,,,,,,,,,,,,,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987351,47,61,1,4,29,besu5lkqmra07drq1czpr0tk4,0,34.4,28.2,2023-02-25T15:05:08.774Z,2023-02-26T08:01:35Z,4057967379,178,,4054723019,56,Back,,,,,,,,,,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987371,62,49,1,4,29,841zp0njrq63yv4fvw6lgf60q,1,58.7,65.1,2023-02-25T15:05:08.983Z,2023-02-26T05:17:14Z,,,,,,,,,,,,,,,,,,,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987329,61,43,1,4,30,841zp0njrq63yv4fvw6lgf60q,1,0,0,2023-02-25T15:05:10.080Z,2023-02-25T15:08:06Z,4054723179,233,47,4054722913,56,Center,4054761119,144,7,4054722919,285,0,,,,,,,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987497,63,1,1,4,31,841zp0njrq63yv4fvw6lgf60q,1,58.9,62.3,2023-02-25T15:05:11.132Z,2023-02-26T05:17:21Z,4054723775,56,Center,4054723781,140,59.3,4057967687,178,,4054723787,141,36.4,4054723793,212,17.6,4054723799,213,4.7,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987541,64,1,1,4,33,841zp0njrq63yv4fvw6lgf60q,1,61.1,34.9,2023-02-25T15:05:13.652Z,2023-02-26T05:17:23Z,4054724009,213,5.9,4054724001,141,25.3,4054724005,212,19.7,4054723995,56,Center,4057967753,178,,4054723997,140,78.8,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987681,65,1,1,4,35,841zp0njrq63yv4fvw6lgf60q,1,77.8,19.7,2023-02-25T15:05:15.591Z,2023-02-26T05:17:29Z,4054724725,56,Right,4054724733,213,3.8,4057967879,178,,4054724727,140,70.1,4054724729,141,11.3,4054724731,212,9.9,,,,,,,9imvdvv7wnaknh1bc4ocun78q,R. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987933,66,1,1,4,39,841zp0njrq63yv4fvw6lgf60q,1,70.1,11.1,2023-02-25T15:05:18.742Z,2023-02-26T05:17:32Z,4054725935,140,76.5,4057967955,178,,4054725939,212,9.1,4054725937,141,2.0,4054725933,56,Right,4054725941,213,5.5,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511988203,49,45,1,4,43,besu5lkqmra07drq1czpr0tk4,0,24.2,84.6,2023-02-25T15:05:23.033Z,2023-02-26T05:18:15Z,4054727319,56,Back,4054728217,233,67,4054727323,285,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987979,67,3,1,4,43,841zp0njrq63yv4fvw6lgf60q,1,75.8,15.4,2023-02-25T15:05:23.033Z,2023-02-26T05:18:15Z,4057968803,178,,4054728039,233,49,4054726171,56,Right,4054726181,286,,4056947103,464,,,,,,,,,,,9imvdvv7wnaknh1bc4ocun78q,R. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511988039,68,1,1,4,43,841zp0njrq63yv4fvw6lgf60q,0,76,25.8,2023-02-25T15:05:23.561Z,2023-02-26T05:18:20Z,4057968957,178,,4054726469,155,,4054726467,2,,4054726473,140,93.9,4056947243,72,,4054726477,212,26.4,4054726475,141,53.1,4054726471,56,Center,9imvdvv7wnaknh1bc4ocun78q,R. Duncan,4056947241,223,,4054726481,213,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511988137,48,52,1,4,45,besu5lkqmra07drq1czpr0tk4,1,4.5,48.7,2023-02-25T15:05:25.233Z,2023-02-26T05:18:33Z,4057969399,388,,4056947423,377,,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511988873,50,80,1,4,53,besu5lkqmra07drq1czpr0tk4,0,11.4,36.4,2023-02-25T15:05:33.434Z,2023-02-26T05:19:31Z,4057970093,178,,,,,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
