id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value
2465639271,335,1,1,44,2,besu5lkqmra07drq1czpr0tk4,1,68.2,10.4,2022-10-01T14:45:05.514Z,2022-10-01T20:16:54Z,3810125929,213,2.8,3812098915,178,,3810125923,140,53.8,3810125927,212,16.0,3810125925,141,18.2,3810125921,56,Right,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465639565,336,1,1,44,6,besu5lkqmra07drq1czpr0tk4,1,47.7,20,2022-10-01T14:45:08.743Z,2022-10-01T20:17:02Z,3810127515,56,Back,3810127525,213,2.6,3810127523,212,38.8,3810127527,1,,3810127517,140,15.8,3810127519,141,48.8,3812099399,178,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465639779,337,1,1,44,10,besu5lkqmra07drq1czpr0tk4,1,15.8,48.8,2022-10-01T14:45:13.535Z,2022-10-01T20:17:12Z,3810128569,141,79.7,3810128577,213,1.1,3810128573,212,23.7,3810128567,140,26.3,3812100057,178,,3810128565,56,Back,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465639849,338,1,1,44,17,besu5lkqmra07drq1czpr0tk4,1,39.8,80.3,2022-10-01T14:45:20.163Z,2022-10-01T20:17:30Z,3810128947,140,48.3,3810128945,56,Back,3812101539,178,,3810128951,212,14.0,3810128949,141,96.2,3810128953,213,0.9,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465639983,339,1,1,44,19,besu5lkqmra07drq1czpr0tk4,1,46,94.7,2022-10-01T14:45:21.874Z,2022-10-01T20:17:41Z,3810129687,212,16.6,3810129679,141,81.4,3810129693,213,3.7,3810129663,56,Back,3812102257,178,,3810129673,140,32.7,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465639997,340,1,1,44,20,besu5lkqmra07drq1czpr0tk4,0,40.7,87.8,2022-10-01T14:45:22.952Z,2022-10-01T20:17:57Z,3810129755,155,,3810129765,213,6.0,3810129761,141,75.1,3812103235,178,,3810129767,1,,3810129763,212,34.0,3810129757,56,Center,3810129759,140,72.0,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465640049,311,49,1,44,22,muo4d1nfi1vgyvz5n07tjmoo,1,37.8,24.3,2022-10-01T14:45:25.078Z,2022-10-01T20:18:33Z,,,,,,,,,,,,,,,,,,,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465640135,312,1,1,44,22,muo4d1nfi1vgyvz5n07tjmoo,1,37.8,24.3,2022-10-01T14:45:25.126Z,2022-10-01T20:18:25Z,3810130413,56,Center,3810130417,141,27.9,3810130423,1,,3810130407,157,,3810130415,140,55.1,3810130421,213,0.1,3812104771,178,,3810130419,212,18.3,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465640251,313,1,1,44,25,muo4d1nfi1vgyvz5n07tjmoo,1,55.1,27.9,2022-10-01T14:45:27.783Z,2022-10-01T20:18:40Z,3810130971,141,21.6,3810130975,213,5.5,3810130973,212,6.1,3810130967,56,Center,3810130969,140,59.2,3812105697,178,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465640469,314,1,1,44,28,muo4d1nfi1vgyvz5n07tjmoo,1,65.3,24.6,2022-10-01T14:45:30.744Z,2022-10-01T20:18:57Z,3810132073,212,22.3,3810132067,56,Right,3810132071,141,17.7,3810132075,213,6.1,3812106615,178,,3810132069,140,86.1,,,,,,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465640517,315,1,1,44,31,muo4d1nfi1vgyvz5n07tjmoo,1,91.8,24.1,2022-10-01T14:45:34.412Z,2022-10-02T08:20:41Z,3811318323,386,,3810132315,213,1.3,3810149103,154,,3810132303,2,,3812107331,178,,3811318321,225,,3810149101,210,15,3810132311,141,38.3,ctqn305re0qsih8mh5nufg89h,G. Kiltie,3810132307,56,Center,3810132313,212,3811318325,20,,3810132309,140,,,,9.9,,,1,94.0,,,,,,,,,,,,,,,,,
2466250225,860,67,1,44,32,muo4d1nfi1vgyvz5n07tjmoo,1,94.1,38.3,2022-10-01T14:45:35.076Z,2022-10-02T08:20:40Z,3813433421,233,1153,,,,,,,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466250221,1153,67,1,44,32,besu5lkqmra07drq1czpr0tk4,0,5.9,61.7,2022-10-01T14:45:35.077Z,2022-10-02T05:50:02Z,3813433441,233,860,,,,,,,,,,,,,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465641247,317,15,1,44,32,muo4d1nfi1vgyvz5n07tjmoo,1,93.2,39.8,2022-10-01T14:45:35.084Z,2022-10-02T08:20:41Z,3810149245,100,,3810149233,154,,3810137565,233,341,3812107763,178,,3810149241,103,19,3810149229,78,,3810149239,102,50.0,3810149253,231,48.0,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,3810136193,17,,3810137503,82,3810149247,146,94.3,3810149231,29,3810136195,56,Center,,3810136189,22,,,3810149249,147,3810149235,55,315,3810149243,328,,,41.5,3810137499,20,3810149251,230,99.0,,
2465640525,341,10,1,44,32,besu5lkqmra07drq1czpr0tk4,1,5.7,64,2022-10-01T14:45:35.141Z,2022-10-01T20:20:24Z,3812112165,21,,3810137595,233,317,3810137237,94,,3810132343,56,Back,3812112163,389,,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465640721,342,12,1,44,34,besu5lkqmra07drq1czpr0tk4,1,11.4,68.7,2022-10-01T14:45:36.661Z,2022-10-01T20:23:26Z,3810133399,141,66.4,3810133485,167,,3810133397,140,0.0,3810133401,212,13.2,3810133395,56,Back,3812123835,178,,3810133403,213,3.3,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465640629,316,6,1,44,35,muo4d1nfi1vgyvz5n07tjmoo,1,100,31.5,2022-10-01T14:45:38.204Z,2022-10-01T20:24:39Z,3810133563,233,343,3810132901,75,,3810132899,56,Center,,,,,,,,,,,,,,,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465640729,343,6,1,44,35,besu5lkqmra07drq1czpr0tk4,0,0,68.5,2022-10-01T14:45:38.204Z,2022-10-01T20:24:39Z,3810133439,73,,3810133597,233,316,3810133437,56,Back,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465641689,318,1,1,44,57,muo4d1nfi1vgyvz5n07tjmoo,0,99.5,0.7,2022-10-01T14:46:00.135Z,2022-10-01T20:25:12Z,3810138435,56,Center,3810138443,212,30.4,3810138429,155,,3810138431,223,,3810138655,233,344,3810138445,213,1.8,3810138441,141,43.7,3811320207,72,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,3810138427,6,,3812129927,178,3810138439,140,91.6,3810138425,2,,,,,,,,,,,,,,,,,,,,,,,,,
2465641707,344,41,1,44,59,besu5lkqmra07drq1czpr0tk4,1,3.7,49.9,2022-10-01T14:46:02.027Z,2022-10-01T20:25:30Z,3810138519,140,23.6,3812131055,388,,3811320865,378,,3810138521,141,44.2,3810138525,213,6.1,3810138737,233,318,3810138523,212,21.3,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465646489,332,15,1,45,1,muo4d1nfi1vgyvz5n07tjmoo,1,81,39.8,2022-10-01T14:46:03.754Z,2022-10-01T20:25:49Z,3810165153,133,,3810165177,231,48.7,3810165161,103,19,3810163477,82,,3810165157,102,48.6,3810165173,147,45.3,3810163021,56,Center,3810165165,108,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,3810163473,20,,3810165163,215,3810165175,230,98.6,3810165151,78,3812132009,178,,,3810165167,328,,,3810163471,25,3810163017,18,,3810165171,146,92.9,,,3810165169,458,3810163537,233,345,,
2465641803,345,10,1,45,1,besu5lkqmra07drq1czpr0tk4,1,8.8,58.5,2022-10-01T14:46:04.505Z,2022-10-01T20:28:04Z,3810139073,56,Back,3810139071,94,,3810163577,233,332,3812133337,178,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465642313,346,12,1,45,3,besu5lkqmra07drq1czpr0tk4,1,17.9,64.9,2022-10-01T14:46:05.996Z,2022-10-01T20:30:23Z,3810141625,212,12.2,3810141621,140,29.4,3812134147,178,,3810141623,141,62.0,3810141627,213,6.1,3810141619,56,Back,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465641895,319,8,1,45,4,muo4d1nfi1vgyvz5n07tjmoo,1,75,36.4,2022-10-01T14:46:07.167Z,2022-10-01T20:28:51Z,3812141361,178,,3810139545,56,Center,3811322501,384,,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465642137,320,1,1,45,6,muo4d1nfi1vgyvz5n07tjmoo,1,60.7,39.4,2022-10-01T14:46:09.254Z,2022-10-01T20:27:11Z,3810140731,56,Back,3812135995,178,,3810140735,141,32.8,3810140741,1,,3810140733,140,25.6,3810140737,212,37.1,3810140739,213,3.3,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465642273,321,1,1,45,13,muo4d1nfi1vgyvz5n07tjmoo,0,29.5,34.2,2022-10-01T14:46:15.995Z,2022-10-01T20:30:53Z,3810141445,155,,3810141447,56,Right,3812147937,178,,3810141457,1,,3810141453,212,49.8,3810141451,141,16.2,3810141455,213,6.0,3810141449,140,75.5,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465642323,347,12,1,45,16,besu5lkqmra07drq1czpr0tk4,1,21.3,88.3,2022-10-01T14:46:18.775Z,2022-10-01T20:31:10Z,3810141663,141,100.0,3810141667,213,1.0,3810141777,167,,3810141661,140,27.1,3810142047,15,,3810141665,212,11.0,3810141659,56,Back,3812149387,388,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465642647,322,5,1,45,17,muo4d1nfi1vgyvz5n07tjmoo,1,70.4,-1.4,2022-10-01T14:46:20.222Z,2022-10-01T20:31:18Z,3810143487,233,348,3810143431,347,,3810143427,56,Right,,,,,,,,,,,,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465642331,348,5,1,45,17,besu5lkqmra07drq1czpr0tk4,0,29.6,101.4,2022-10-01T14:46:20.222Z,2022-10-01T20:31:19Z,3810141729,347,,3810143557,233,322,3810141727,56,Back,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465642719,323,1,1,45,25,muo4d1nfi1vgyvz5n07tjmoo,1,67.8,0,2022-10-01T14:46:28.185Z,2022-10-01T20:31:25Z,3810143833,140,64.8,3810143837,212,7.7,3810143835,141,9.2,3810143829,56,Right,3810143839,213,2.0,3810143827,107,,,,,,,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466250405,863,43,1,45,26,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-10-01T14:46:28.997Z,2022-10-02T05:51:01Z,3813434551,178,0,3813434709,144,82,,,,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465642787,324,50,1,45,27,muo4d1nfi1vgyvz5n07tjmoo,1,63.6,9.9,2022-10-01T14:46:29.696Z,2022-10-01T20:31:38Z,3811663763,233,730,3810144163,56,Right,3811324089,286,,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465864897,730,7,1,45,27,besu5lkqmra07drq1czpr0tk4,0,36.4,90.1,2022-10-01T14:46:29.906Z,2022-10-01T20:31:49Z,3811663729,233,324,3811326239,56,Back,3811326243,385,,3812151253,178,,3811326241,285,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465642931,325,1,1,45,28,muo4d1nfi1vgyvz5n07tjmoo,1,77.2,4,2022-10-01T14:46:31.344Z,2022-10-01T20:32:10Z,3810144943,212,5.6,3810144937,56,Right,3810144941,141,8.5,3810144945,213,2.6,3812152193,178,,3810144939,140,72.7,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466287591,1224,83,1,45,31,besu5lkqmra07drq1czpr0tk4,1,15.3,80.2,2022-10-01T14:46:33.779Z,2022-10-02T08:44:37Z,3813601375,399,162305,,,,,,,,,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465642949,326,1,1,45,32,muo4d1nfi1vgyvz5n07tjmoo,0,91.7,25.5,2022-10-01T14:46:34.624Z,2022-10-01T20:32:32Z,3810144993,140,92.0,3810144997,141,27.1,3810144989,56,Center,3810145303,236,,3810145305,233,349,3810145003,213,1.3,3810145309,286,,3812153287,178,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,3810144999,212,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465642967,349,74,1,45,32,besu5lkqmra07drq1czpr0tk4,1,7.4,69.4,2022-10-01T14:46:34.773Z,2022-10-01T20:32:51Z,3810145385,233,326,3810145087,56,Back,3812154171,178,,3810145091,285,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465643081,327,6,1,45,32,muo4d1nfi1vgyvz5n07tjmoo,1,96.8,30.4,2022-10-01T14:46:35.365Z,2022-10-01T20:32:59Z,3810145685,233,350,3810145619,75,,3810145617,56,Center,,,,,,,,,,,,,,,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465643061,350,6,1,45,32,besu5lkqmra07drq1czpr0tk4,0,3.2,69.6,2022-10-01T14:46:35.365Z,2022-10-01T20:33:00Z,3810145549,56,Back,3810145551,73,,3810145707,233,327,,,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465644109,328,1,1,45,51,muo4d1nfi1vgyvz5n07tjmoo,1,99.5,0.5,2022-10-01T14:46:54.305Z,2022-10-01T20:33:12Z,3810151013,141,59.0,3810151027,1,,3810151007,56,Center,3810151011,140,92.2,3810151003,223,,3810151023,213,1.8,3810150997,6,,3810150995,2,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,3810150999,155,,3811328089,72,3810151019,212,40.5,3812155423,178,,,,,,,,,,,,,,,,,,,,,,,,,
2465644281,329,1,1,46,3,muo4d1nfi1vgyvz5n07tjmoo,0,94,95.6,2022-10-01T14:47:05.606Z,2022-10-01T20:33:29Z,3811329163,386,,3812156377,178,,3811329161,225,,3810151927,1,,3810151907,155,,3810151913,140,78.6,3810151911,56,Right,3811329165,72,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,3810151923,213,4.5,3810151903,2,3810151917,141,0.0,3810151921,212,,,,,,,,68.3,,,,,,,,,,,,,,,,,
2465644297,330,5,1,46,7,muo4d1nfi1vgyvz5n07tjmoo,0,72.1,-1.8,2022-10-01T14:47:10.067Z,2022-10-01T20:33:38Z,3810151997,347,,3810151995,56,Right,3810153363,233,351,,,,,,,,,,,,,,,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465644539,351,5,1,46,7,besu5lkqmra07drq1czpr0tk4,1,27.9,101.8,2022-10-01T14:47:10.067Z,2022-10-01T20:33:38Z,3810153333,233,330,3810153231,56,Back,3810153233,347,,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465644695,331,30,1,46,13,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-10-01T14:47:15.947Z,2022-10-01T20:33:49Z,3810153919,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465644701,352,30,1,46,13,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-10-01T14:47:15.947Z,2022-10-01T20:33:48Z,3810153981,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465662723,335,32,2,45,0,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-10-01T15:03:46.819Z,2022-10-01T18:45:33Z,3810244073,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465662739,354,32,2,45,0,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-10-01T15:03:46.819Z,2022-10-01T15:03:49Z,3810244139,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465662787,355,1,2,45,0,besu5lkqmra07drq1czpr0tk4,1,50,49.9,2022-10-01T15:03:46.917Z,2022-10-01T19:17:49Z,3810244365,212,16.0,3810244367,213,3.1,3810244363,141,51.3,3810244357,56,Back,3811860229,178,,3810244359,140,34.8,3810244369,279,S,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465662923,356,1,2,45,2,besu5lkqmra07drq1czpr0tk4,0,33.5,49.4,2022-10-01T15:03:49.782Z,2022-10-01T19:18:15Z,3810245101,213,5.8,3810245091,157,,3810245095,140,75.5,3810245103,1,,3810245093,56,Right,3810245097,141,14.3,3810245099,212,50.1,3811862157,178,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465663045,336,1,2,45,6,muo4d1nfi1vgyvz5n07tjmoo,1,25.3,83.8,2022-10-01T15:03:52.914Z,2022-10-01T19:18:31Z,3810245737,213,5.2,3810245733,212,9.1,3810245729,140,29.5,3810245731,141,72.1,3810245725,3,,3811863225,388,,3810245727,56,Back,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465663081,337,1,2,45,9,muo4d1nfi1vgyvz5n07tjmoo,1,29.5,72.1,2022-10-01T15:03:56.242Z,2022-10-01T19:18:55Z,3811864895,388,,3810245909,141,68.5,3810245903,168,,3810245907,140,31.9,3810245913,213,5.5,3810245901,3,,3810245911,212,3.5,3810245905,56,Back,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465663087,338,1,2,45,10,muo4d1nfi1vgyvz5n07tjmoo,0,31.9,68.5,2022-10-01T15:03:57.114Z,2022-10-01T19:19:10Z,3810245941,212,11.6,3810245933,3,,3810245937,140,38.4,3810245939,141,82.3,3810245943,213,0.9,3811866017,178,,3810245935,56,Back,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465663145,357,1,2,45,12,besu5lkqmra07drq1czpr0tk4,1,65.4,20.6,2022-10-01T15:03:58.953Z,2022-10-01T19:19:30Z,3810246179,213,5.3,3811867317,178,,3810246169,140,70.7,3810246167,56,Right,3810246175,212,9.6,3810246171,141,9.1,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465663195,339,45,2,45,13,muo4d1nfi1vgyvz5n07tjmoo,0,32.2,89.9,2022-10-01T15:04:00.177Z,2022-10-01T19:19:49Z,3810246415,285,,3810246413,56,Back,3810247015,233,358,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465663315,358,3,2,45,13,besu5lkqmra07drq1czpr0tk4,1,67.8,10.1,2022-10-01T15:04:00.177Z,2022-10-01T19:19:48Z,3811868577,178,,3810246921,286,,3811423479,464,,3810246919,56,Right,3810246987,233,339,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465663319,340,45,2,45,17,muo4d1nfi1vgyvz5n07tjmoo,0,14.3,88.9,2022-10-01T15:04:04.711Z,2022-10-01T19:21:48Z,3810246927,56,Back,3810246929,285,,3810247367,233,359,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465663383,359,3,2,45,17,besu5lkqmra07drq1czpr0tk4,1,85.7,11.1,2022-10-01T15:04:04.711Z,2022-10-01T19:21:48Z,3811874077,178,,3810247245,56,Right,3810247315,233,340,3810247247,286,,3811424577,465,,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465663411,360,1,2,45,20,besu5lkqmra07drq1czpr0tk4,0,93.2,22.4,2022-10-01T15:04:07.503Z,2022-10-01T19:23:48Z,3810247399,141,46.4,3811883369,178,,3810247395,56,Center,3810247403,213,1.3,3810247397,140,96.9,3810247401,212,16.8,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465663547,341,12,2,45,21,muo4d1nfi1vgyvz5n07tjmoo,1,1.4,57,2022-10-01T15:04:08.033Z,2022-10-01T19:24:07Z,3810248025,212,22.9,3810248021,140,4.6,3810248023,141,90.3,3810248027,213,1.4,3810248019,56,Back,3811884479,178,,,,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465663557,342,49,2,45,26,muo4d1nfi1vgyvz5n07tjmoo,1,8.1,97.5,2022-10-01T15:04:12.849Z,2022-10-01T19:24:52Z,,,,,,,,,,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465663589,343,1,2,45,26,muo4d1nfi1vgyvz5n07tjmoo,0,8.1,97.5,2022-10-01T15:04:12.975Z,2022-10-01T19:25:13Z,3810248231,213,6.2,3810248229,212,34.9,3811888961,178,,3810248233,1,,3810248227,141,94.1,3810248223,56,Back,3810248221,157,,3810248225,140,41.3,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465663601,361,1,2,45,27,besu5lkqmra07drq1czpr0tk4,0,63.3,6.4,2022-10-01T15:04:14.162Z,2022-10-01T19:25:46Z,3811428203,1,,3810248269,212,10.6,3811428201,157,,3810248271,213,0.3,3810248265,140,72.8,3811890971,178,,3810248267,141,11.7,3810248263,56,Right,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465663751,344,1,2,45,28,muo4d1nfi1vgyvz5n07tjmoo,0,30.2,95.6,2022-10-01T15:04:15.254Z,2022-10-01T19:26:15Z,3810248983,3,,3811893099,178,,3810248997,140,38.2,3810248989,56,Back,3810249013,213,0.4,3810249003,141,100.0,3810249007,212,9.2,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465663761,345,5,2,45,29,muo4d1nfi1vgyvz5n07tjmoo,0,39,101.4,2022-10-01T15:04:15.933Z,2022-10-01T19:26:24Z,3810249797,233,362,3810249047,347,,3810249043,56,Back,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465663919,362,5,2,45,29,besu5lkqmra07drq1czpr0tk4,1,61,-1.4,2022-10-01T15:04:15.933Z,2022-10-01T19:26:24Z,3810249707,56,Right,3810249709,347,,3810249773,233,345,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465664145,363,1,2,45,39,besu5lkqmra07drq1czpr0tk4,1,62.5,0,2022-10-01T15:04:26.564Z,2022-10-01T19:26:33Z,3810250863,140,92.9,3810250867,212,37.8,3810250865,141,27.7,3810250871,1,,3810250855,107,,3810250869,213,0.6,3810250859,56,Center,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
