id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2501357513,22,1,1,3,20,enzoyc121va61wtmjf4cm7p3d,0,21.1,45.2,2023-01-28T15:04:34.917Z,2023-01-29T04:53:47Z,4001325187,178,,3998788091,1,,3998788073,157,,3998788077,56,Back,3998788089,213,5.6,3998788079,140,42.2,3998788083,141,16.5,3998788087,212,29.5,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501745723,685,49,1,3,25,87coxipr6ls77tnlba3eselx0,1,71.5,81.3,2023-01-28T15:04:39.070Z,2023-01-29T11:49:00Z,,,,,,,,,,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501357679,33,1,1,3,27,87coxipr6ls77tnlba3eselx0,1,58.9,95.4,2023-01-28T15:04:41.723Z,2023-01-29T04:54:56Z,4001326273,178,,3998788935,141,97.2,3998788931,56,Left,3998788933,140,64.4,3998788937,212,5.9,3998788939,213,0.2,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501357753,34,1,1,3,30,87coxipr6ls77tnlba3eselx0,1,61.5,97.2,2023-01-28T15:04:44.659Z,2023-01-29T04:58:37Z,3998789309,213,3.4,3998789303,140,51.5,3998789307,212,10.9,3998789301,56,Left,4001329857,178,,3998789305,141,92.9,,,,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501357849,35,1,1,3,33,87coxipr6ls77tnlba3eselx0,1,50.9,93.2,2023-01-28T15:04:47.167Z,2023-01-29T04:58:41Z,3998789799,213,3.2,3998789793,140,38.3,3998789797,212,13.2,3998789795,141,92.9,4001329907,178,,3998789791,56,Back,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501357873,36,1,1,3,35,87coxipr6ls77tnlba3eselx0,0,37.8,93.3,2023-01-28T15:04:49.407Z,2023-01-29T04:58:46Z,3998789911,140,65.6,4001329965,178,,3998789907,155,,3998789915,212,29.3,3998789909,56,Left,3998789913,141,89.4,3998789917,213,6.2,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501357943,23,8,1,3,36,enzoyc121va61wtmjf4cm7p3d,1,35.9,10.7,2023-01-28T15:04:50.530Z,2023-01-29T04:59:27Z,4001330793,178,,4001330791,21,,4000862413,383,,3998790289,56,Back,,,,,,,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501357955,24,49,1,3,37,enzoyc121va61wtmjf4cm7p3d,1,35.9,10.7,2023-01-28T15:04:51.447Z,2023-01-29T04:59:40Z,,,,,,,,,,,,,,,,,,,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501856431,939,67,1,3,37,enzoyc121va61wtmjf4cm7p3d,1,38,10.2,2023-01-28T15:04:51.486Z,2023-01-29T09:05:44Z,4001449231,233,825,,,,,,,,,,,,,,,,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501856427,825,67,1,3,37,87coxipr6ls77tnlba3eselx0,0,62,89.8,2023-01-28T15:04:51.487Z,2023-01-29T08:00:36Z,4001449243,233,939,,,,,,,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501357975,25,1,1,3,37,enzoyc121va61wtmjf4cm7p3d,0,35.9,10.7,2023-01-28T15:04:51.490Z,2023-01-29T09:05:45Z,3998790463,155,,3998790467,56,Right,3998790473,140,63.3,3998790477,141,9.8,4001330979,178,,3998790481,212,28.8,3998790485,213,6.3,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501358047,37,1,1,3,39,87coxipr6ls77tnlba3eselx0,0,32.3,93.6,2023-01-28T15:04:53.389Z,2023-01-29T04:59:53Z,3998790873,157,,3998790877,140,51.3,3998790879,141,87.2,3998790883,213,6.1,4001331117,178,,3998790881,212,20.4,3998790875,56,Left,3998790885,1,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501360001,37,8,1,3,40,enzoyc121va61wtmjf4cm7p3d,1,42.4,14,2023-01-28T15:04:54.464Z,2023-01-29T05:00:05Z,4001331275,178,,3998800569,56,Back,4000869257,384,,,,,,,,,,,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501358079,26,49,1,3,42,enzoyc121va61wtmjf4cm7p3d,1,37,25.2,2023-01-28T15:04:56.176Z,2023-01-29T05:00:21Z,,,,,,,,,,,,,,,,,,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501358149,27,1,1,3,42,enzoyc121va61wtmjf4cm7p3d,1,37,25.2,2023-01-28T15:04:56.197Z,2023-01-29T05:00:17Z,3998791403,140,65.9,3998791407,212,30.4,3998791409,213,0.1,3998791399,155,,3998791405,141,27.9,4001331481,178,,3998791401,56,Center,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501358059,38,43,1,3,42,87coxipr6ls77tnlba3eselx0,1,0,0,2023-01-28T15:04:56.437Z,2023-01-28T15:05:19Z,3998794959,144,61,3998790953,56,Left,,,,,,,,,,,,,,,,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501358221,28,1,1,3,44,enzoyc121va61wtmjf4cm7p3d,1,65.9,29.4,2023-01-28T15:04:58.888Z,2023-01-29T05:00:26Z,3998791767,141,20.7,3998791763,56,Right,3998791771,213,3.8,3998791769,212,10.0,4001331595,178,,3998791765,140,58.2,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501358399,29,1,1,3,47,enzoyc121va61wtmjf4cm7p3d,1,63.3,19.1,2023-01-28T15:05:01.208Z,2023-01-29T05:00:31Z,3998792555,212,12.2,3998792551,141,5.9,4001331661,178,,3998792547,56,Right,3998792549,140,71.2,3998792559,213,5.5,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501358463,30,1,1,3,51,enzoyc121va61wtmjf4cm7p3d,0,75.7,10.1,2023-01-28T15:05:05.696Z,2023-01-29T05:00:35Z,4000869971,225,,3998792899,155,,3998792897,2,,3998792907,212,24.1,4000869975,20,,3998792903,140,89.1,3998792909,213,0.9,4000869973,386,,6ta1shg2pfj5cchdod1xdtvbp,Jordan Jones,3998792905,141,4001331697,178,,38.9,3998792901,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501358527,39,12,1,3,52,87coxipr6ls77tnlba3eselx0,1,6.2,67.9,2023-01-28T15:05:06.695Z,2023-01-29T05:00:45Z,4001331883,388,,3998793205,56,Back,3998793213,141,78.5,3998793217,213,0.4,3998793211,140,20.9,3998793215,212,17.0,3998793241,15,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501358585,40,1,1,3,54,87coxipr6ls77tnlba3eselx0,1,24.1,80.9,2023-01-28T15:05:08.647Z,2023-01-29T05:01:06Z,3998793519,212,7.2,4001331955,178,,3998793523,213,3.8,3998793511,140,18.8,3998793507,56,Back,3998793515,141,74.2,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501358593,41,49,1,3,55,87coxipr6ls77tnlba3eselx0,1,21.2,72.4,2023-01-28T15:05:09.551Z,2023-01-29T05:01:09Z,,,,,,,,,,,,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501358635,42,1,1,3,55,87coxipr6ls77tnlba3eselx0,0,21.2,72.4,2023-01-28T15:05:09.592Z,2023-01-29T05:01:17Z,4001332399,178,,3998793761,213,0,3998793751,56,Center,3998793755,141,72.4,3998793763,1,,3998793753,140,71.1,3998793757,212,52.4,3998793749,155,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501358671,31,49,1,3,58,enzoyc121va61wtmjf4cm7p3d,1,35.7,34.9,2023-01-28T15:05:12.688Z,2023-01-29T05:01:25Z,,,,,,,,,,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501358871,32,1,1,4,3,enzoyc121va61wtmjf4cm7p3d,1,33.8,69,2023-01-28T15:05:17.742Z,2023-01-29T05:01:29Z,3998794917,140,46.6,3998794919,141,92.3,3998794923,213,0.9,3998794915,56,Back,3998794921,212,20.8,4001332603,178,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501358957,33,1,1,4,5,enzoyc121va61wtmjf4cm7p3d,1,46.6,92.3,2023-01-28T15:05:19.024Z,2023-01-29T05:01:35Z,3998795371,141,77.5,4001332677,178,,3998795367,56,Back,3998795373,212,19.0,3998795377,213,3.7,3998795369,140,31.3,,,,,,,2kxzjuns50x1fb85ndoad0set,C. Waters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501359123,34,1,1,4,8,enzoyc121va61wtmjf4cm7p3d,1,29.8,77.5,2023-01-28T15:05:22.205Z,2023-01-29T09:07:54Z,3998796181,140,9.9,4001332859,178,,3998796185,141,49.4,3998796177,56,Back,3998796193,213,3.9,3998796189,212,28.3,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501359367,35,1,1,4,12,enzoyc121va61wtmjf4cm7p3d,0,13.3,43.3,2023-01-28T15:05:26.428Z,2023-01-29T05:01:49Z,3998797451,1,,3998797441,212,95.9,3998797431,56,Right,3998797427,155,,4001332943,178,,3998797437,141,3.8,3998797433,140,100.0,3998797447,213,6.0,1fkrvnzbrb9s0qojjhc8edpm1,Z. Hemming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501359395,36,5,1,4,20,enzoyc121va61wtmjf4cm7p3d,0,101,3.9,2023-01-28T15:05:33.993Z,2023-01-29T05:01:52Z,3998797735,233,43,3998797567,346,,3998797561,56,Right,,,,,,,,,,,,,,,,1fkrvnzbrb9s0qojjhc8edpm1,Z. Hemming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501359381,43,5,1,4,20,87coxipr6ls77tnlba3eselx0,1,-1,96.1,2023-01-28T15:05:33.993Z,2023-01-29T05:01:52Z,3998797523,346,,3998797687,233,36,3998797521,56,Back,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501360057,44,1,1,4,32,87coxipr6ls77tnlba3eselx0,1,3.1,50,2023-01-28T15:05:46.903Z,2023-01-29T05:01:59Z,3998800813,237,,3998800805,141,15.3,3998800801,56,Back,3998800799,124,,3998800803,140,22.5,3998800807,212,31.2,3998800809,213,5.4,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501360123,45,1,1,4,36,87coxipr6ls77tnlba3eselx0,1,24,12.6,2023-01-28T15:05:50.851Z,2023-01-29T05:02:06Z,4001333293,178,,3998801129,213,2.4,3998801127,212,22.7,3998801123,140,7.8,3998801125,141,34.6,3998801121,56,Back,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501360199,46,1,1,4,39,87coxipr6ls77tnlba3eselx0,0,8.5,33.7,2023-01-28T15:05:53.261Z,2023-01-29T05:02:13Z,3998801555,1,,3998801541,140,46.8,3998801551,213,0.1,3998801535,157,,4001333461,178,,3998801545,141,37.6,3998801549,212,40.3,3998801537,56,Back,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501360263,38,1,1,4,41,enzoyc121va61wtmjf4cm7p3d,0,50.9,67.6,2023-01-28T15:05:55.484Z,2023-01-29T05:02:17Z,4001333575,178,,3998801861,212,19.1,3998801855,56,Center,3998801857,140,69.0,3998801853,3,,3998801863,213,0.1,3998801859,141,70.2,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501360399,47,4,1,4,44,87coxipr6ls77tnlba3eselx0,1,31.9,32.7,2023-01-28T15:05:58.546Z,2023-01-29T05:02:31Z,3998802721,233,39,3998802653,56,Back,3998802649,13,,3998802651,294,,3998802727,285,,3998802655,152,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501360371,39,4,1,4,44,enzoyc121va61wtmjf4cm7p3d,0,68.1,67.3,2023-01-28T15:05:58.547Z,2023-01-29T05:02:30Z,3998802751,233,47,4001333791,178,,3998802467,13,,3998802475,56,Center,3998802485,286,,3998802471,294,,3998802481,152,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501360791,48,1,1,4,59,87coxipr6ls77tnlba3eselx0,0,30.3,35.7,2023-01-28T15:06:12.933Z,2023-01-29T05:02:35Z,3998804601,155,,3998804619,1,,3998804617,213,6.3,3998804615,212,48.0,3998804607,56,Center,3998804611,140,76.0,3998804599,5,,3998804613,141,34.2,43mi8uliaor1b9mejf33if1sl,J. Baldwin,4001334015,178,3998804603,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501360925,40,1,1,5,1,enzoyc121va61wtmjf4cm7p3d,1,22.7,69.3,2023-01-28T15:06:15.853Z,2023-01-29T05:02:40Z,3998805275,212,13.8,3998805271,140,27.9,4001334139,178,,3998805267,3,,3998805269,56,Back,3998805273,141,50.6,3998805277,213,5.1,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501360929,41,49,1,5,4,enzoyc121va61wtmjf4cm7p3d,1,27.9,50.6,2023-01-28T15:06:18.456Z,2023-01-29T05:03:10Z,,,,,,,,,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501360975,42,1,1,5,4,enzoyc121va61wtmjf4cm7p3d,0,27.9,50.6,2023-01-28T15:06:18.524Z,2023-01-29T05:03:07Z,3998805533,212,41.6,3998805537,1,,3998805529,140,65.9,3998805527,56,Center,4001334567,178,,3998805535,213,0.3,3998805531,141,67.8,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501361027,49,1,1,5,6,87coxipr6ls77tnlba3eselx0,0,39,37.9,2023-01-28T15:06:20.154Z,2023-01-29T05:03:30Z,3998805749,141,32.7,3998805747,140,74.9,3998805743,157,,3998805753,213,6.2,4001335197,178,,3998805755,1,,3998805751,212,37.9,3998805745,56,Center,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501361087,43,1,1,5,8,enzoyc121va61wtmjf4cm7p3d,1,33.4,63.9,2023-01-28T15:06:22.217Z,2023-01-29T05:03:38Z,3998806035,212,20.0,3998806031,140,14.4,4001335285,388,,3998806033,141,66.1,3998806037,213,3.1,3998806029,56,Back,3998806027,3,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501361145,44,1,1,5,10,enzoyc121va61wtmjf4cm7p3d,0,14.4,66.1,2023-01-28T15:06:24.014Z,2023-01-29T05:03:43Z,3998806347,213,0.3,3998806337,141,79.7,3998806323,157,,3998806327,56,Back,3998806331,140,42.9,3998806341,212,31.3,4001335333,178,,3998806351,1,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501361267,50,1,1,5,12,87coxipr6ls77tnlba3eselx0,0,61.9,25,2023-01-28T15:06:26.615Z,2023-01-29T05:03:47Z,3998806925,141,26.8,3998806915,3,,3998806931,213,0.1,3998806919,56,Center,3998806923,140,80.9,3998806927,212,20.0,4001335397,388,,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501361247,45,43,1,5,15,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-01-28T15:06:28.930Z,2023-01-28T15:06:35Z,3998806817,285,0,3998807819,144,44,3998806815,56,Back,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501361271,51,43,1,5,15,87coxipr6ls77tnlba3eselx0,1,0,0,2023-01-28T15:06:28.931Z,2023-01-28T15:06:32Z,3998807135,233,45,3998806957,56,Center,3998806959,286,0,3998807281,144,44,,,,,,,,,,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501361357,46,4,1,5,16,enzoyc121va61wtmjf4cm7p3d,1,21.1,73.1,2023-01-28T15:06:29.947Z,2023-01-29T05:03:54Z,3998807429,13,,3998807433,56,Back,3998807437,285,,3998807723,233,52,3998807435,152,,3998807431,294,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501361397,52,4,1,5,16,87coxipr6ls77tnlba3eselx0,0,78.9,26.9,2023-01-28T15:06:29.948Z,2023-01-29T05:03:54Z,4001335465,178,,3998807683,286,,3998807679,56,Center,3998807755,233,46,3998807677,294,,3998807675,13,,3998807681,152,,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501362433,47,1,1,5,47,enzoyc121va61wtmjf4cm7p3d,1,24.3,72.1,2023-01-28T15:07:01.516Z,2023-01-29T05:04:01Z,3998813077,152,,3998813089,213,5.5,3998813079,56,Right,3998813087,212,60.4,4001335555,178,,3998813071,5,,3998813091,1,,3998813075,196,,1fkrvnzbrb9s0qojjhc8edpm1,Z. Hemming,3998813085,141,3998813073,155,,7.1,3998813083,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501362439,48,44,1,5,50,enzoyc121va61wtmjf4cm7p3d,1,64.5,8.1,2023-01-28T15:07:04.781Z,2023-01-29T09:05:45Z,3998813115,56,Right,3998813117,286,,3998813169,233,53,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501362419,53,44,1,5,50,87coxipr6ls77tnlba3eselx0,0,35.5,91.9,2023-01-28T15:07:04.782Z,2023-01-29T05:04:11Z,3998813181,233,48,3998812989,285,,3998812987,56,Back,,,,,,,,,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501362515,49,1,1,5,50,enzoyc121va61wtmjf4cm7p3d,1,63.5,7.1,2023-01-28T15:07:04.820Z,2023-01-29T09:05:45Z,3998813453,140,67.9,3998813457,141,3.1,3998813459,212,5.4,3998813463,213,5.8,3998813447,168,,3998813443,3,,3998813451,56,Right,4001335783,388,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501852879,833,61,1,5,51,enzoyc121va61wtmjf4cm7p3d,1,65.2,7.8,2023-01-28T15:07:05.550Z,2023-01-29T11:49:54Z,4001750785,178,,4001750629,56,Right,,,,,,,,,,,,,,,,,,,6ta1shg2pfj5cchdod1xdtvbp,Jordan Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501362551,50,44,1,5,52,enzoyc121va61wtmjf4cm7p3d,1,67.8,3.6,2023-01-28T15:07:06.510Z,2023-01-29T09:05:46Z,3998813653,233,54,3998813613,286,,3998813611,56,Right,,,,,,,,,,,,,,,,6ta1shg2pfj5cchdod1xdtvbp,Jordan Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501362541,54,44,1,5,52,87coxipr6ls77tnlba3eselx0,0,32.2,96.4,2023-01-28T15:07:06.511Z,2023-01-29T05:04:24Z,3998813695,233,50,3998813569,56,Back,3998813571,285,,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501362587,51,1,1,5,52,enzoyc121va61wtmjf4cm7p3d,0,67.9,3.1,2023-01-28T15:07:06.554Z,2023-01-29T09:05:46Z,3998813755,140,70.0,4001335995,388,,3998813761,213,0.3,3998813751,3,,3998813759,212,2.3,3998813753,56,Right,3998813757,141,4.0,,,,6ta1shg2pfj5cchdod1xdtvbp,Jordan Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501362569,55,61,1,5,52,87coxipr6ls77tnlba3eselx0,1,31.9,95.6,2023-01-28T15:07:06.591Z,2023-01-29T05:04:46Z,4001336117,178,,3998813669,56,Back,4001336297,15,,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501362693,52,5,1,5,54,enzoyc121va61wtmjf4cm7p3d,1,70,-1.5,2023-01-28T15:07:08.452Z,2023-01-29T05:04:52Z,3998814423,233,56,3998814313,56,Right,3998814317,347,,,,,,,,,,,,,,,,,6ta1shg2pfj5cchdod1xdtvbp,Jordan Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501362595,56,5,1,5,54,87coxipr6ls77tnlba3eselx0,0,30,101.5,2023-01-28T15:07:08.452Z,2023-01-29T05:04:53Z,3998813787,56,Back,3998813789,347,,3998814467,233,52,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501362821,53,1,1,6,2,enzoyc121va61wtmjf4cm7p3d,1,71.7,0,2023-01-28T15:07:16.142Z,2023-01-29T05:04:56Z,3998814951,56,Right,3998814955,141,3.7,3998814959,213,2.7,3998814953,140,64.8,3998814957,212,8.1,3998814949,107,,,,,,,,6ta1shg2pfj5cchdod1xdtvbp,Jordan Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501362845,54,1,1,6,5,enzoyc121va61wtmjf4cm7p3d,0,62,6.2,2023-01-28T15:07:19.160Z,2023-01-29T05:05:02Z,3998815093,213,0.3,3998815291,286,,3998815285,236,,3998815287,233,57,3998815087,140,65.9,3998815089,141,8.3,3998815081,56,Right,4001336561,178,,9coe01drgpmlz3ee9qfond815,L. Mayo,3998815091,212,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501362867,57,74,1,6,5,87coxipr6ls77tnlba3eselx0,1,35.7,94.8,2023-01-28T15:07:19.178Z,2023-01-29T05:05:07Z,3998815217,56,Back,3998815383,233,54,3998815219,285,,4001336669,178,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501363003,55,1,1,6,7,enzoyc121va61wtmjf4cm7p3d,1,61.9,17.1,2023-01-28T15:07:21.228Z,2023-01-29T05:05:11Z,3998815961,213,5.7,3998815941,56,Right,3998815955,141,7.6,4001336741,388,,3998815959,212,12.0,3998815949,140,71.5,3998815939,3,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501363039,56,1,1,6,10,enzoyc121va61wtmjf4cm7p3d,0,69.2,7.1,2023-01-28T15:07:24.350Z,2023-01-29T05:05:32Z,3998816151,140,72.8,3998816157,213,0.8,3998816153,141,12.9,3998816155,212,5.5,3998816149,56,Right,4001337065,178,,,,,,,,6ta1shg2pfj5cchdod1xdtvbp,Jordan Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501363071,58,49,1,6,11,87coxipr6ls77tnlba3eselx0,1,26,90.6,2023-01-28T15:07:25.891Z,2023-01-29T05:05:41Z,,,,,,,,,,,,,,,,,,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
