id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value
2537061313,26,61,1,2,8,besu5lkqmra07drq1czpr0tk4,0,18.9,92.1,2023-04-22T14:03:39.086Z,2023-04-22T18:36:31Z,4210363319,178,,4208475601,56,Back,,,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061363,27,5,1,2,10,besu5lkqmra07drq1czpr0tk4,0,27.8,102,2023-04-22T14:03:40.305Z,2023-04-22T18:36:35Z,4208475845,347,,4208475843,56,Back,4208476489,233,34,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061467,34,5,1,2,10,4qdzzur2cuuridyb0jso8mksi,1,72.2,-2,2023-04-22T14:03:40.305Z,2023-04-22T18:36:35Z,4208476443,233,27,4208476409,347,,4208476407,56,Right,,,,,,,,,,,,,,,,7qd78ivuyspmb0fno5vdetat,I. Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061595,35,1,1,2,16,4qdzzur2cuuridyb0jso8mksi,1,70,0,2023-04-22T14:03:46.346Z,2023-04-22T18:36:39Z,4208477021,141,11.1,4208477023,212,9.8,4208477025,213,1.1,4208477015,107,,4208477017,56,Right,4208477019,140,73.8,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061677,36,1,1,2,18,4qdzzur2cuuridyb0jso8mksi,1,74.3,14.1,2023-04-22T14:03:48.741Z,2023-04-22T18:36:48Z,4208477421,141,6.2,4208477423,212,6.1,4208477425,213,5.2,4208477417,56,Right,4210364653,178,,4208477419,140,77.0,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061779,37,1,1,2,20,4qdzzur2cuuridyb0jso8mksi,1,75.6,5.3,2023-04-22T14:03:50.210Z,2023-04-22T18:36:52Z,4208477979,212,5.5,4208477975,140,76.7,4208477977,141,13.2,4208477973,56,Right,4210364899,178,,4208477981,213,1.4,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061791,38,50,1,2,22,4qdzzur2cuuridyb0jso8mksi,1,76.2,5.8,2023-04-22T14:03:52.525Z,2023-04-22T18:37:02Z,4210211865,233,841,4208478041,56,Right,4209794057,286,,,,,,,,,,,,,,,,,7qd78ivuyspmb0fno5vdetat,I. Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537311785,841,7,1,2,23,besu5lkqmra07drq1czpr0tk4,1,23.8,94.2,2023-04-22T14:03:53.640Z,2023-04-22T18:37:10Z,4210211831,233,38,4209794837,383,,4209794835,285,,4210366497,178,,4209794833,56,Back,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061819,28,49,1,2,23,besu5lkqmra07drq1czpr0tk4,1,21.5,90.9,2023-04-22T14:03:53.944Z,2023-04-22T18:37:25Z,,,,,,,,,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062027,29,1,1,2,24,besu5lkqmra07drq1czpr0tk4,1,21.9,90.5,2023-04-22T14:03:54.759Z,2023-04-22T18:37:32Z,4208479131,213,5.8,4208479129,212,8.9,4208479127,141,84.1,4208479125,140,29.3,4208479123,56,Back,4210368065,178,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062059,30,1,1,2,29,besu5lkqmra07drq1czpr0tk4,0,51.2,92.4,2023-04-22T14:03:59.711Z,2023-04-22T18:37:36Z,4208479295,213,6.0,4208479285,56,Left,4208479289,141,83.6,4208479287,140,73.3,4210368315,178,,4208479291,212,24.0,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062173,39,49,1,2,32,4qdzzur2cuuridyb0jso8mksi,1,19.2,24.7,2023-04-22T14:04:02.998Z,2023-04-22T18:37:40Z,,,,,,,,,,,,,,,,,,,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062289,40,1,1,2,32,4qdzzur2cuuridyb0jso8mksi,0,19.2,24.7,2023-04-22T14:04:03.041Z,2023-04-22T18:37:43Z,4208480277,140,57.9,4208480275,56,Center,4208480279,141,21.3,4210368913,178,,4208480285,1,,4208480281,212,40.7,4208480283,213,6.2,4208480273,157,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062415,31,1,1,2,35,besu5lkqmra07drq1czpr0tk4,1,37.6,73,2023-04-22T14:04:05.815Z,2023-04-22T18:37:47Z,4208480913,56,Back,4208480921,213,5.1,4208480911,3,,4210369245,388,,4208480919,212,10.1,4208480917,141,59.1,4208480915,140,41.0,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062425,32,49,1,2,37,besu5lkqmra07drq1czpr0tk4,1,41,56.4,2023-04-22T14:04:08.117Z,2023-04-22T18:37:55Z,,,,,,,,,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062473,33,1,1,2,38,besu5lkqmra07drq1czpr0tk4,0,41.1,56.3,2023-04-22T14:04:08.175Z,2023-04-22T18:38:02Z,4210370467,388,,4208481195,212,31.2,4208481197,213,0.8,4208481181,56,Left,4208481185,140,61.4,4208481179,155,,4208481191,141,89.9,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062543,41,49,1,2,40,4qdzzur2cuuridyb0jso8mksi,1,40.1,6.4,2023-04-22T14:04:10.270Z,2023-04-22T18:38:11Z,,,,,,,,,,,,,,,,,,,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062621,42,1,1,2,42,4qdzzur2cuuridyb0jso8mksi,0,40.2,6.1,2023-04-22T14:04:13.015Z,2023-04-22T18:38:16Z,4208481907,212,28.9,4208481909,213,0.2,4208481905,141,14.0,4208481893,155,,4210371705,178,,4208481897,56,Right,4208481901,140,67.2,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062645,34,49,1,2,44,besu5lkqmra07drq1czpr0tk4,1,22.7,87.8,2023-04-22T14:04:15.025Z,2023-04-22T18:38:21Z,,,,,,,,,,,,,,,,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062707,35,1,1,2,44,besu5lkqmra07drq1czpr0tk4,0,22.3,88.3,2023-04-22T14:04:15.030Z,2023-04-22T18:38:33Z,4208482345,157,,4208482347,56,Back,4210373159,388,,4208482359,213,0.5,4208482357,212,19.5,4208482351,140,38.8,4208482361,1,,4208482353,141,100.0,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062715,36,5,1,2,47,besu5lkqmra07drq1czpr0tk4,0,41.4,101.8,2023-04-22T14:04:17.594Z,2023-04-22T18:38:39Z,4208482395,347,,4208484733,233,43,4208482393,56,Back,,,,,,,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537063183,43,5,1,2,47,4qdzzur2cuuridyb0jso8mksi,1,58.6,-1.8,2023-04-22T14:04:17.594Z,2023-04-22T18:38:38Z,4208484677,233,36,4208484657,347,,4208484655,56,Right,,,,,,,,,,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537063251,44,1,1,2,58,4qdzzur2cuuridyb0jso8mksi,1,59.1,0,2023-04-22T14:04:28.959Z,2023-04-22T18:38:45Z,4208485061,56,Right,4208485063,140,60.6,4208485059,107,,4208485069,213,1.4,4208485067,212,11.7,4208485065,141,15.2,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537063361,45,1,1,3,1,4qdzzur2cuuridyb0jso8mksi,1,55.9,10.6,2023-04-22T14:04:31.776Z,2023-04-22T18:38:48Z,4208485661,213,3.2,4210374427,178,,4208485649,141,8.5,4208485645,56,Back,4208485647,140,35.1,4208485655,212,21.9,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537063497,46,1,1,3,5,4qdzzur2cuuridyb0jso8mksi,1,29.5,12.2,2023-04-22T14:04:35.172Z,2023-04-22T18:38:59Z,4208486419,140,13.1,4208486417,56,Back,4208486425,213,2.2,4208486421,141,45.7,4210375323,178,,4208486423,212,28.6,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537063629,47,1,1,3,7,4qdzzur2cuuridyb0jso8mksi,1,11.4,43.4,2023-04-22T14:04:38.055Z,2023-04-22T18:39:04Z,4208487053,212,24.3,4210375711,178,,4208487051,141,9.1,4208487055,213,5.0,4208487047,56,Back,4208487049,140,17.8,,,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537063765,48,1,1,3,13,4qdzzur2cuuridyb0jso8mksi,0,31.1,12.2,2023-04-22T14:04:43.810Z,2023-04-22T18:39:08Z,4208487723,141,50.4,4208487713,56,Center,4208487731,213,0.6,4208487733,1,,4208487727,212,48.7,4208487717,140,70.3,4208487707,155,,4210375979,178,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537063895,37,8,1,3,16,besu5lkqmra07drq1czpr0tk4,1,22.5,41.2,2023-04-22T14:04:46.153Z,2023-04-22T18:39:23Z,4210377215,178,,4209801457,15,,4208488349,56,Back,4209801735,385,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064059,49,1,1,3,21,4qdzzur2cuuridyb0jso8mksi,1,73.6,96,2023-04-22T14:04:51.651Z,2023-04-22T18:39:36Z,4208489115,140,59.8,4208489119,212,14.5,4208489117,141,96.8,4210378551,178,,4208489121,213,3.1,4208489113,56,Left,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064189,50,1,1,3,23,4qdzzur2cuuridyb0jso8mksi,1,56.8,94.7,2023-04-22T14:04:54.072Z,2023-04-22T18:39:39Z,4210378747,178,,4208489665,213,3.9,4208489657,140,45.0,4208489659,141,78.7,4208489653,56,Back,4208489661,212,16.5,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064335,51,1,1,3,27,4qdzzur2cuuridyb0jso8mksi,0,45.6,75.4,2023-04-22T14:04:57.976Z,2023-04-22T18:39:42Z,4208490433,155,,4208490447,1,,4208490445,213,5.7,4210378977,178,,4208490443,212,60.0,4208490437,140,94.4,4208490435,56,Center,4208490439,141,29.4,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064355,38,52,1,3,32,besu5lkqmra07drq1czpr0tk4,1,3.9,69.3,2023-04-22T14:05:02.286Z,2023-04-22T18:39:47Z,4209803191,378,,4210379485,388,,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064429,39,1,1,3,33,besu5lkqmra07drq1czpr0tk4,1,3.8,75.8,2023-04-22T14:05:03.414Z,2023-04-22T18:39:52Z,4208490865,141,96.4,4210379949,178,,4208490869,213,0.6,4208490867,212,25.9,4208490859,123,,4208490953,287,,4208490863,140,24.5,4208490861,56,Back,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064743,40,1,1,3,41,besu5lkqmra07drq1czpr0tk4,1,42,94.4,2023-04-22T14:05:11.559Z,2023-04-22T18:39:56Z,4208492333,140,29.4,4208492331,56,Back,4210380335,178,,4208492339,213,3.6,4208492335,141,85.7,4208492337,212,14.5,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064883,41,1,1,3,44,besu5lkqmra07drq1czpr0tk4,1,29.3,84.7,2023-04-22T14:05:14.345Z,2023-04-22T18:39:59Z,4208493107,212,21.3,4208493105,141,53.7,4208493109,213,4.6,4210380663,178,,4208493101,56,Back,4208493103,140,26.5,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064947,42,1,1,3,48,besu5lkqmra07drq1czpr0tk4,1,27.2,40.4,2023-04-22T14:05:18.652Z,2023-04-22T18:40:04Z,4208493515,213,5.3,4208493509,140,33.0,4208493507,56,Back,4210381071,178,,4208493513,212,11.6,4208493511,141,25.9,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537064989,43,1,1,3,51,besu5lkqmra07drq1czpr0tk4,1,34.4,26.8,2023-04-22T14:05:21.529Z,2023-04-22T18:40:07Z,4208493767,140,40.4,4208493769,141,6.7,4208493765,56,Back,4208493771,212,15.1,4208493773,213,5.1,4210381331,178,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537065127,44,1,1,3,53,besu5lkqmra07drq1czpr0tk4,1,40.5,6.7,2023-04-22T14:05:23.177Z,2023-04-22T18:40:10Z,4208494445,213,2.0,4208494441,141,25.9,4208494443,212,14.5,4210381667,178,,4208494437,56,Back,4208494439,140,34.5,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537065181,45,1,1,3,55,besu5lkqmra07drq1czpr0tk4,1,33.4,32.2,2023-04-22T14:05:25.498Z,2023-04-22T18:40:15Z,4210381945,178,,4208494743,140,23.2,4208494753,212,13.5,4208494739,56,Back,4208494749,141,44.2,4208494757,213,2.5,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537065369,46,1,1,3,58,besu5lkqmra07drq1czpr0tk4,1,23.9,44,2023-04-22T14:05:28.366Z,2023-04-22T18:40:20Z,4208495683,140,31.3,4208495681,56,Back,4208495687,212,31.2,4210382465,178,,4208495685,141,88.4,4208495689,213,1.3,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537065537,47,1,1,4,2,besu5lkqmra07drq1czpr0tk4,1,33.3,81.8,2023-04-22T14:05:32.759Z,2023-04-22T18:40:25Z,4208496573,212,29.7,4208496569,140,23.2,4208496567,56,Back,4208496571,141,41.0,4210382989,178,,4208496575,213,4.3,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537065677,48,1,1,4,8,besu5lkqmra07drq1czpr0tk4,0,26.8,35.7,2023-04-22T14:05:38.602Z,2023-04-22T18:40:27Z,4208497309,1,,4208497305,212,62.5,4208497307,213,0.2,4208497295,155,,4208497299,56,Center,4210383265,178,,4208497301,140,84.9,4208497303,141,55.7,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537065709,52,12,1,4,11,4qdzzur2cuuridyb0jso8mksi,1,14.1,44.8,2023-04-22T14:05:41.506Z,2023-04-22T18:40:32Z,4208497503,140,31.1,4208497501,56,Back,4210383739,388,,4208497515,213,0.6,4208497509,212,21.2,4208497505,141,61.5,4208497609,15,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537065771,49,44,1,4,13,besu5lkqmra07drq1czpr0tk4,1,71.2,41.6,2023-04-22T14:05:43.590Z,2023-04-23T06:50:36Z,4208498015,233,53,4208497827,56,Center,4208497833,286,,,,,,,,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537065791,53,44,1,4,13,4qdzzur2cuuridyb0jso8mksi,0,28.8,58.4,2023-04-22T14:05:43.591Z,2023-04-22T18:40:39Z,4208497923,285,,4208498043,233,49,4208497919,56,Back,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537065781,50,1,1,4,13,besu5lkqmra07drq1czpr0tk4,0,73.6,44.8,2023-04-22T14:05:43.613Z,2023-04-23T06:50:36Z,4208497881,140,77.6,4208497873,3,,4210384839,388,,4208497877,56,Center,4208497891,213,1.2,4208497887,141,59.0,4208497889,212,10.5,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537065855,54,49,1,4,14,4qdzzur2cuuridyb0jso8mksi,1,20.4,39.1,2023-04-22T14:05:44.934Z,2023-04-22T18:40:51Z,,,,,,,,,,,,,,,,,,,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537066167,55,1,1,4,17,4qdzzur2cuuridyb0jso8mksi,1,29.8,29.7,2023-04-22T14:05:48.120Z,2023-04-22T18:40:56Z,4208499863,140,43.1,4208499877,212,20.0,4208499883,213,5.5,4210385573,178,,4208499871,141,8.6,4208499857,56,Back,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537066231,56,1,1,4,25,4qdzzur2cuuridyb0jso8mksi,1,56.5,10.7,2023-04-22T14:05:56.019Z,2023-04-22T18:41:07Z,4208500157,56,Back,4208500159,140,44.2,4208500165,213,2.7,4210386469,178,,4208500161,141,20.3,4208500163,212,14.5,,,,,,,7qd78ivuyspmb0fno5vdetat,I. Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537066269,57,1,1,4,27,4qdzzur2cuuridyb0jso8mksi,1,44.1,20.6,2023-04-22T14:05:57.849Z,2023-04-22T18:41:13Z,4208500387,140,37.0,4210386997,178,,4208500389,141,17.6,4208500385,56,Back,4208500393,213,3.4,4208500391,212,7.7,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537066411,58,1,1,4,29,4qdzzur2cuuridyb0jso8mksi,1,34.5,20.1,2023-04-22T14:05:59.555Z,2023-04-22T18:41:17Z,4208501111,56,Back,4208501113,140,12.8,4208501115,141,45.1,4208501119,213,2.5,4208501117,212,28.4,4210387341,178,,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537066519,59,1,1,4,33,4qdzzur2cuuridyb0jso8mksi,1,15.4,45.7,2023-04-22T14:06:03.425Z,2023-04-22T18:41:19Z,4208501621,140,39.0,4208501623,141,92.7,4208501619,56,Back,4208501617,155,,4208501625,212,40.4,4210387661,178,,4208501629,1,,4208501627,213,0.9,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537066673,60,1,1,4,36,4qdzzur2cuuridyb0jso8mksi,1,38.9,93.3,2023-04-22T14:06:06.767Z,2023-04-22T18:41:23Z,4208502397,213,3.8,4208502395,212,18.5,4208502393,141,75.7,4210387965,178,,4208502391,140,25.5,4208502387,56,Back,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537066895,61,1,1,4,39,4qdzzur2cuuridyb0jso8mksi,1,25.3,73,2023-04-22T14:06:09.500Z,2023-04-22T18:41:28Z,4208503423,56,Back,4208503435,213,4.0,4208503431,141,50.9,4208503433,212,19.5,4208503429,140,13.4,4210388245,178,,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537066987,62,1,1,4,44,4qdzzur2cuuridyb0jso8mksi,1,18,45.7,2023-04-22T14:06:14.495Z,2023-04-22T18:41:36Z,4210388713,178,,4208503907,56,Back,4208503919,212,16.1,4208503915,141,24.1,4208503911,140,24.2,4208503921,213,5.1,,,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537067137,63,1,1,4,47,4qdzzur2cuuridyb0jso8mksi,1,24.4,24.6,2023-04-22T14:06:17.583Z,2023-04-22T18:41:40Z,4210389089,178,,4208504645,56,Back,4208504647,140,8.6,4208504649,141,45.4,4208504653,213,2.4,4208504651,212,21.8,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537067275,64,1,1,4,50,4qdzzur2cuuridyb0jso8mksi,1,10.4,42.1,2023-04-22T14:06:20.613Z,2023-04-22T18:41:47Z,4208505363,56,Back,4210389493,178,,4208505367,141,24.6,4208505369,212,17.8,4208505365,140,23.0,4208505371,213,5.6,,,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537067521,65,1,1,4,54,4qdzzur2cuuridyb0jso8mksi,1,20.9,30.3,2023-04-22T14:06:24.210Z,2023-04-22T18:41:50Z,4208506645,212,25.4,4208506647,213,1.5,4208506643,141,67.5,4208506641,140,22.8,4210389793,178,,4208506639,56,Back,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537067595,66,1,1,4,58,4qdzzur2cuuridyb0jso8mksi,1,25.6,68.7,2023-04-22T14:06:29.021Z,2023-04-22T18:41:57Z,4208507051,213,5.9,4208507043,56,Center,4208507053,1,,4208507041,155,,4210390399,178,,4208507049,212,36.4,4208507045,140,58.0,4208507047,141,49.7,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537067599,67,50,1,5,0,4qdzzur2cuuridyb0jso8mksi,1,58.2,55.6,2023-04-22T14:06:30.483Z,2023-04-22T18:42:09Z,4208507063,286,,4208507061,56,Center,4208507221,233,51,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537067611,51,7,1,5,1,besu5lkqmra07drq1czpr0tk4,0,41.8,44.4,2023-04-22T14:06:31.304Z,2023-04-22T18:42:12Z,4208507103,285,,4208507097,56,Back,4210391721,178,,4208507195,233,67,4209811139,385,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537067763,68,1,1,5,3,4qdzzur2cuuridyb0jso8mksi,1,46.5,58.5,2023-04-22T14:06:34.109Z,2023-04-22T18:42:27Z,4208507851,141,37.9,4210392819,178,,4208507857,213,4.7,4208507855,212,14.0,4208507849,140,46.9,4208507845,56,Back,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537067925,69,1,1,5,7,4qdzzur2cuuridyb0jso8mksi,1,47.1,36.6,2023-04-22T14:06:37.431Z,2023-04-22T18:42:44Z,4210394277,178,,4208508621,212,9.4,4208508623,213,4.4,4208508615,56,Back,4208508619,141,23.3,4208508617,140,44.5,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537068013,70,1,1,5,10,4qdzzur2cuuridyb0jso8mksi,0,55,9.1,2023-04-22T14:06:40.864Z,2023-04-22T18:42:50Z,4208509025,1,,4208509017,140,100.0,4208509019,141,23.5,4208509015,56,Center,4208509021,212,49.2,4210394779,178,,4208509023,213,0.2,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537068001,52,5,1,5,14,besu5lkqmra07drq1czpr0tk4,1,-1.3,76.1,2023-04-22T14:06:44.232Z,2023-04-22T18:42:54Z,4208508951,346,,4208509169,233,71,4208508949,56,Back,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537068025,71,5,1,5,14,4qdzzur2cuuridyb0jso8mksi,0,101.3,23.9,2023-04-22T14:06:44.232Z,2023-04-22T18:42:53Z,4208509081,346,,4208509077,56,Center,4208509187,233,52,,,,,,,,,,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
