id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2455945777,25,1,1,2,34,7kfx3xpj2c2wxinsyi16i9gaz,1,43.9,47.8,2022-09-04T17:03:09.952Z,2022-09-07T08:54:12Z,3758651793,140,31.2,3758651799,212,14.9,3758651795,141,37.9,3758651789,56,Back,3758651801,213,3.6,3763708421,178,,,,,,,,922dtb3ppvsgvzysfjwg86jmx,Diogo Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456893517,965,67,1,2,38,7kfx3xpj2c2wxinsyi16i9gaz,1,30.3,35.5,2022-09-04T17:03:13.071Z,2022-09-07T09:37:28Z,3763740071,233,1052,,,,,,,,,,,,,,,,,,,,,,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456893511,1052,67,1,2,38,cmbqc74mshg77ra7mywec2a6b,0,69.7,64.5,2022-09-04T17:03:13.072Z,2022-09-07T09:30:28Z,3763740075,233,965,,,,,,,,,,,,,,,,,,,,,,17zcm8ikgfdl5o4c7o5yhulpm,Rildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455945781,26,50,1,2,38,7kfx3xpj2c2wxinsyi16i9gaz,1,27.4,34.8,2022-09-04T17:03:13.376Z,2022-09-07T08:54:18Z,3758651813,56,Back,3758652019,233,17,3758651815,285,,,,,,,,,,,,,,,,,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455945817,17,7,1,2,38,cmbqc74mshg77ra7mywec2a6b,1,72.6,65.2,2022-09-04T17:03:13.828Z,2022-09-07T08:54:33Z,3762243555,383,,3758651983,286,,3758651981,56,Center,3758651999,233,26,3763708527,178,,,,,,,,,,,17zcm8ikgfdl5o4c7o5yhulpm,Rildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455945819,18,49,1,2,39,cmbqc74mshg77ra7mywec2a6b,1,76.4,68.4,2022-09-04T17:03:14.205Z,2022-09-07T08:54:41Z,,,,,,,,,,,,,,,,,,,,,,,,,17zcm8ikgfdl5o4c7o5yhulpm,Rildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455945873,19,1,1,2,43,cmbqc74mshg77ra7mywec2a6b,1,79.2,60.6,2022-09-04T17:03:18.070Z,2022-09-07T08:54:48Z,3758652329,141,43.7,3758652331,212,14.3,3758652333,213,5.3,3758652327,140,87.3,3763708733,178,,3758652325,56,Center,,,,,,,17zcm8ikgfdl5o4c7o5yhulpm,Rildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456894683,1143,67,1,2,44,cmbqc74mshg77ra7mywec2a6b,1,87.3,38.5,2022-09-04T17:03:19.142Z,2022-09-07T09:37:29Z,3763745613,233,1016,,,,,,,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456894679,1016,67,1,2,44,7kfx3xpj2c2wxinsyi16i9gaz,0,12.7,61.5,2022-09-04T17:03:19.143Z,2022-09-07T09:35:08Z,3763745625,233,1143,,,,,,,,,,,,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455945875,20,3,1,2,46,cmbqc74mshg77ra7mywec2a6b,0,88.6,40.4,2022-09-04T17:03:21.103Z,2022-09-07T08:54:58Z,3758652337,56,Center,3763708855,178,,3758659871,233,27,3758659669,286,,3762243799,465,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456888799,814,43,1,2,46,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-09-04T17:03:21.104Z,2022-09-07T09:32:33Z,3763712191,178,0,3763742491,144,82,,,,,,,,,,,,,,,,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455945889,27,7,1,2,46,7kfx3xpj2c2wxinsyi16i9gaz,1,11.4,59.6,2022-09-04T17:03:21.198Z,2022-09-07T08:55:07Z,3758652409,56,Back,3758652411,285,,3762243829,384,,3763708931,178,,3758652475,233,20,,,,,,,,,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456611481,789,61,1,2,46,cmbqc74mshg77ra7mywec2a6b,1,93.2,45,2022-09-04T17:03:21.437Z,2022-09-07T08:55:32Z,3763709225,178,,3762244095,56,Center,,,,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455945959,28,12,1,2,46,7kfx3xpj2c2wxinsyi16i9gaz,1,6,54.3,2022-09-04T17:03:21.785Z,2022-09-07T08:55:39Z,3758652901,141,49.3,3758652909,213,5.9,3758652895,56,Back,3763709305,178,,3758652899,140,13.9,3758652905,212,9.0,3763709307,21,,,,,3y7h2e79gvzrqor9gg854dl91,Miguel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455946119,29,12,1,2,48,7kfx3xpj2c2wxinsyi16i9gaz,1,13.9,49.3,2022-09-04T17:03:23.012Z,2022-09-07T08:55:48Z,3758653703,141,88.7,3758653707,213,0.9,3758653701,140,34.0,3758653699,56,Back,3758653705,212,34.1,3763709421,178,,,,,,,,922dtb3ppvsgvzysfjwg86jmx,Diogo Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455985573,393,49,1,2,50,7kfx3xpj2c2wxinsyi16i9gaz,1,34,92.4,2022-09-04T17:03:25.570Z,2022-09-07T08:56:01Z,,,,,,,,,,,,,,,,,,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455946125,30,4,1,2,53,7kfx3xpj2c2wxinsyi16i9gaz,1,37.6,89.3,2022-09-04T17:03:28.463Z,2022-09-07T08:56:09Z,3758653733,265,,3758653729,56,Back,3758653731,152,,3758653727,13,,3758653735,286,,3758653741,233,21,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455946071,21,4,1,2,53,cmbqc74mshg77ra7mywec2a6b,0,62.4,10.7,2022-09-04T17:03:28.464Z,2022-09-07T08:56:08Z,3758653487,285,,3763709625,178,,3758653485,265,,3758653763,233,30,3758653479,13,,3758653483,152,,3758653481,56,Right,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455946619,22,27,1,3,23,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-09-04T17:03:58.740Z,2022-09-07T08:56:13Z,3758710961,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455946625,31,27,1,3,23,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2022-09-04T17:03:58.740Z,2022-09-07T08:56:13Z,3758710981,233,22,3758656433,53,8czsihbd6817k4uzvwenqvxex,3758656429,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455947363,23,28,1,4,21,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-09-04T17:04:56.810Z,2022-09-07T08:56:16Z,3758660393,55,22,3758660539,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455947383,32,28,1,4,21,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2022-09-04T17:04:56.810Z,2022-09-07T08:56:16Z,3758660507,55,31,3758660543,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455947497,33,1,1,4,22,7kfx3xpj2c2wxinsyi16i9gaz,1,36.4,94.2,2022-09-04T17:04:57.729Z,2022-09-07T08:56:23Z,3758661105,141,93.3,3758661099,152,,3758661107,212,33.0,3758661113,1,,3758661097,157,,3763709801,178,,3758661103,140,67.8,3758661095,5,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,3758661109,213,6.3,3758661101,56,,,,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455947511,34,1,1,4,26,7kfx3xpj2c2wxinsyi16i9gaz,0,67,93.9,2022-09-04T17:05:01.397Z,2022-09-07T08:56:32Z,3758661179,212,2.4,3758661335,236,,3758661177,141,92.6,3758661181,213,5.9,3758661341,286,,3763709899,178,,3758661173,56,Left,3758661337,233,24,8inrz9rna2z5lirsorindh0b9,J. Tagueu,3758661175,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455947455,24,74,1,4,26,cmbqc74mshg77ra7mywec2a6b,1,31.6,12.4,2022-09-04T17:05:01.504Z,2022-09-07T08:56:36Z,3758660889,56,Back,3763709963,178,,3758660891,285,,3758661369,233,34,,,,,,,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455947477,25,5,1,4,28,cmbqc74mshg77ra7mywec2a6b,0,33.6,-1.4,2022-09-04T17:05:02.985Z,2022-09-07T08:56:41Z,3758661503,233,35,3758661015,56,Back,3758661017,347,,,,,,,,,,,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455947573,35,5,1,4,28,7kfx3xpj2c2wxinsyi16i9gaz,1,66.4,101.4,2022-09-04T17:05:02.985Z,2022-09-07T08:56:41Z,3758661447,56,Left,3758661449,347,,3758661477,233,25,,,,,,,,,,,,,,,,8inrz9rna2z5lirsorindh0b9,J. Tagueu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455947803,36,1,1,4,37,7kfx3xpj2c2wxinsyi16i9gaz,1,65.4,100,2022-09-04T17:05:12.924Z,2022-09-07T08:56:49Z,3758662773,212,27.2,3758662771,141,80.5,3758662765,107,,3758662767,56,Back,3758878967,189,,3758662777,1,,3758662775,213,3.7,3758662769,140,43.2,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455947845,37,1,1,4,42,7kfx3xpj2c2wxinsyi16i9gaz,1,43.2,80.5,2022-09-04T17:05:17.188Z,2022-09-07T08:56:58Z,3763710211,178,,3758662999,140,36.3,3758663001,141,62.4,3758663003,212,14.3,3758662997,56,Back,3758663005,213,4.2,,,,,,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455947875,38,1,1,4,46,7kfx3xpj2c2wxinsyi16i9gaz,1,36.3,62.4,2022-09-04T17:05:21.196Z,2022-09-07T08:57:14Z,3758663165,141,83.2,3758663167,212,14.6,3763710377,178,,3758663163,140,39.6,3758663169,213,1.3,3758663161,56,Back,,,,,,,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455947905,39,1,1,4,49,7kfx3xpj2c2wxinsyi16i9gaz,0,39.6,83.2,2022-09-04T17:05:24.080Z,2022-09-07T08:57:19Z,3758663345,141,90.2,3758663339,155,,3758663347,212,35.7,3758663351,1,,3763710481,178,,3758663343,140,73.3,3758663349,213,0.1,3758663341,56,Left,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455947961,26,12,1,4,51,cmbqc74mshg77ra7mywec2a6b,1,30.7,9.1,2022-09-04T17:05:26.852Z,2022-09-07T08:57:25Z,3762254239,167,,3758663649,140,32.1,3763710551,388,,3758663655,213,4.9,3758663647,56,Back,3758663651,141,0.0,3762254237,15,,3758663653,212,7.4,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455947965,27,5,1,4,53,cmbqc74mshg77ra7mywec2a6b,0,32.2,-1.6,2022-09-04T17:05:28.791Z,2022-09-07T08:57:30Z,3758663681,56,Back,3758663809,233,40,3758663685,347,,,,,,,,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455947981,40,5,1,4,53,7kfx3xpj2c2wxinsyi16i9gaz,1,67.8,101.6,2022-09-04T17:05:28.791Z,2022-09-07T08:57:29Z,3758663753,347,,3758663751,56,Left,3758663787,233,27,,,,,,,,,,,,,,,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455948265,41,1,1,5,7,7kfx3xpj2c2wxinsyi16i9gaz,1,67.8,100,2022-09-04T17:05:42.882Z,2022-09-07T08:57:34Z,3758665251,107,,3758665259,212,21.8,3758665253,56,Center,3758665261,213,5.3,3758665257,141,75.3,3758665263,1,,3758665255,140,79.6,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455948347,42,1,1,5,9,7kfx3xpj2c2wxinsyi16i9gaz,1,79.6,75.3,2022-09-04T17:05:44.197Z,2022-09-07T08:59:47Z,3758665681,56,Center,3758665695,212,13.5,3763711943,178,,3758665685,140,92.4,3758665691,141,73.6,3758665701,213,6.2,3758665679,155,,,,,8inrz9rna2z5lirsorindh0b9,J. Tagueu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455948359,43,50,1,5,10,7kfx3xpj2c2wxinsyi16i9gaz,1,94.4,72.8,2022-09-04T17:05:45.793Z,2022-09-07T08:59:57Z,3762444131,233,28,3758665759,286,,3758665757,56,Center,,,,,,,,,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455948337,28,7,1,5,11,cmbqc74mshg77ra7mywec2a6b,1,5.6,27.2,2022-09-04T17:05:46.413Z,2022-09-07T09:00:01Z,3758665809,233,43,3758665643,56,Back,3758665641,167,,3758665645,285,,3763712103,178,,3762254745,385,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455948353,29,6,1,5,12,cmbqc74mshg77ra7mywec2a6b,0,2,25.4,2022-09-04T17:05:47.461Z,2022-09-07T09:00:04Z,3758665725,73,,3758666019,233,44,3758665723,56,Back,,,,,,,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455948403,44,6,1,5,12,7kfx3xpj2c2wxinsyi16i9gaz,1,98,74.6,2022-09-04T17:05:47.461Z,2022-09-07T09:00:04Z,3758665975,73,,3758665979,233,29,3758665973,56,Center,,,,,,,,,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455948779,45,1,1,5,35,7kfx3xpj2c2wxinsyi16i9gaz,1,99.5,99.5,2022-09-04T17:06:10.920Z,2022-09-07T09:37:30Z,3758668035,6,,3758668049,213,4.4,3763714629,178,,3758668047,212,33.6,3758668051,1,,3762256487,20,,3758668033,2,,3758668043,140,88.9,4rfcpo4l9f8x1m0rlnwloefl6,Pablo Moreno,3758668041,56,Center,3758673449,210,3758668037,155,,3758668045,141,15,1,52.8,3758673451,154,3758668039,223,,,,,,,,,,,,,,,,,,,,,,,,
2455948803,46,44,1,5,37,7kfx3xpj2c2wxinsyi16i9gaz,1,87.9,51.7,2022-09-04T17:06:12.479Z,2022-09-07T09:37:30Z,3758668171,286,,3758668169,56,Center,3758668243,233,30,,,,,,,,,,,,,,,,8inrz9rna2z5lirsorindh0b9,J. Tagueu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455948753,30,44,1,5,37,cmbqc74mshg77ra7mywec2a6b,0,12.1,48.3,2022-09-04T17:06:12.480Z,2022-09-07T09:03:49Z,3758668297,233,46,3758667899,285,,3758667897,56,Back,,,,,,,,,,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455948809,47,15,1,5,37,7kfx3xpj2c2wxinsyi16i9gaz,1,88.9,52.8,2022-09-04T17:06:12.520Z,2022-09-07T09:37:30Z,3758673489,29,,3758672587,25,,3763714741,388,,3758673501,103,19,3758672621,233,31,3758672589,15,,3758672599,82,,3758673507,230,98.4,8inrz9rna2z5lirsorindh0b9,J. Tagueu,3758673509,231,50,3758673499,102,3758673495,55,45,3758673505,147,52.2,,52.7,3758668209,17,3758673493,154,3758673503,146,90.7,3758672595,328,3758668211,56,Center,3758673485,76,,,,,,,,,,,,,,
2455948773,31,10,1,5,37,cmbqc74mshg77ra7mywec2a6b,1,13.1,49.4,2022-09-04T17:06:12.548Z,2022-09-07T09:04:02Z,3758672657,233,47,3758668007,94,,3758668009,56,Back,3763714831,388,,3763714833,15,,,,,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455948871,32,52,1,5,39,cmbqc74mshg77ra7mywec2a6b,1,4.5,49.7,2022-09-04T17:06:14.688Z,2022-09-07T09:04:08Z,3763714881,178,,3762257443,378,,,,,,,,,,,,,,,,,,,,90v8e01hdffgqom4pwhjl0mvp,Marco Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455948931,33,1,1,5,44,cmbqc74mshg77ra7mywec2a6b,1,11.4,49.1,2022-09-04T17:06:19.330Z,2022-09-07T09:04:12Z,3758668893,140,70.2,3758668899,213,0.3,3758668891,56,Center,3758668895,141,74.3,3758668889,199,,3758668901,1,,3758668897,212,64.1,,,,90v8e01hdffgqom4pwhjl0mvp,Marco Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455948971,34,1,1,5,49,cmbqc74mshg77ra7mywec2a6b,0,71.4,78.8,2022-09-04T17:06:24.725Z,2022-09-07T09:04:20Z,3763715025,178,,3758669099,141,41.3,3758669091,56,Center,3758669101,212,25.5,3758669095,140,72.9,3758669103,213,4.8,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455949003,48,8,1,5,51,7kfx3xpj2c2wxinsyi16i9gaz,1,28.1,59.6,2022-09-04T17:06:26.181Z,2022-09-07T09:04:31Z,3763715129,178,,3758669329,56,Back,3762258393,384,,,,,,,,,,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455949017,49,49,1,5,54,7kfx3xpj2c2wxinsyi16i9gaz,1,39.9,89.1,2022-09-04T17:06:29.501Z,2022-09-07T09:04:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4rfcpo4l9f8x1m0rlnwloefl6,Pablo Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455949185,50,1,1,6,0,7kfx3xpj2c2wxinsyi16i9gaz,1,38,52.4,2022-09-04T17:06:35.582Z,2022-09-07T09:04:45Z,3758670421,213,5.0,3758670417,141,10.7,3758670415,140,45.9,3758670413,56,Back,3758670419,212,29.5,3763715261,178,,,,,,,,4rfcpo4l9f8x1m0rlnwloefl6,Pablo Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455949189,51,61,1,6,7,7kfx3xpj2c2wxinsyi16i9gaz,1,45.9,10.7,2022-09-04T17:06:42.299Z,2022-09-07T09:04:50Z,3758670559,238,,3763715313,178,,3758670429,56,Back,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455949949,35,5,1,6,10,cmbqc74mshg77ra7mywec2a6b,1,57.8,101.4,2022-09-04T17:06:45.727Z,2022-09-07T09:04:53Z,3758674685,233,52,3758674641,56,Left,3758674643,347,,,,,,,,,,,,,,,,,e7daok5mn6xq7q5sfi5r13105,Xavi Quintillà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455949223,52,5,1,6,10,7kfx3xpj2c2wxinsyi16i9gaz,0,42.2,-1.4,2022-09-04T17:06:45.727Z,2022-09-07T09:04:54Z,3758674697,233,35,3758670639,347,,3758670637,56,Back,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455949951,36,27,1,6,26,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-09-04T17:07:01.430Z,2022-09-07T09:06:27Z,3758674797,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455949971,53,27,1,6,26,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2022-09-04T17:07:01.430Z,2022-09-07T09:06:27Z,3758674771,53,4rfcpo4l9f8x1m0rlnwloefl6,3758674841,233,36,3758674769,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455950409,37,28,1,7,27,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-09-04T17:08:02.459Z,2022-09-07T09:06:31Z,3758677271,55,36,3758677297,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455950385,54,28,1,7,27,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2022-09-04T17:08:02.459Z,2022-09-07T09:06:31Z,3758677143,55,53,3758677307,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455950523,38,1,1,7,34,cmbqc74mshg77ra7mywec2a6b,1,59.6,100,2022-09-04T17:08:09.229Z,2022-09-07T09:06:44Z,3758677919,213,5.6,3758677911,56,Left,3758677913,140,66.7,3758677915,141,91.1,3758677917,212,10.0,3758678671,238,,3758677909,107,,,,,e7daok5mn6xq7q5sfi5r13105,Xavi Quintillà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455950529,39,61,1,7,36,cmbqc74mshg77ra7mywec2a6b,1,68.3,90.2,2022-09-04T17:08:11.154Z,2022-09-07T09:06:49Z,3763716491,178,,3758678209,238,,3758677949,56,Left,,,,,,,,,,,,,,,,17zcm8ikgfdl5o4c7o5yhulpm,Rildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455950609,55,52,1,7,53,7kfx3xpj2c2wxinsyi16i9gaz,1,4.5,32.5,2022-09-04T17:08:28.313Z,2022-09-07T09:07:04Z,3762259253,376,,3763716623,178,,,,,,,,,,,,,,,,,,,,3y7h2e79gvzrqor9gg854dl91,Miguel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455950789,56,80,1,7,57,7kfx3xpj2c2wxinsyi16i9gaz,0,14.1,38,2022-09-04T17:08:32.338Z,2022-09-07T09:07:08Z,3763716655,178,,,,,,,,,,,,,,,,,,,,,,,3y7h2e79gvzrqor9gg854dl91,Miguel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455950847,57,1,1,7,59,7kfx3xpj2c2wxinsyi16i9gaz,0,20.9,37.9,2022-09-04T17:08:34.854Z,2022-09-07T09:07:18Z,3758679767,198,,3758679773,141,57.3,3758679771,140,69.8,3758679779,1,,3758679765,157,,3758679775,212,53.0,3758679769,56,Center,3758679777,213,0.3,3y7h2e79gvzrqor9gg854dl91,Miguel Silva,3763716769,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455950893,40,1,1,8,1,cmbqc74mshg77ra7mywec2a6b,0,28,35.3,2022-09-04T17:08:36.918Z,2022-09-07T09:07:24Z,3763716847,178,,3758680015,140,43.3,3758680023,1,,3758680021,213,5.3,3758680017,141,0.0,3758680019,212,29.6,3758680011,157,,3758680013,56,Back,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455950897,41,5,1,8,7,cmbqc74mshg77ra7mywec2a6b,0,43.4,-1.5,2022-09-04T17:08:42.162Z,2022-09-07T09:07:29Z,3758680485,233,58,3758680041,347,,3758680039,56,Back,,,,,,,,,,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455950963,58,5,1,8,7,7kfx3xpj2c2wxinsyi16i9gaz,1,56.6,101.5,2022-09-04T17:08:42.162Z,2022-09-07T09:07:29Z,3758680419,347,,3758680449,233,41,3758680415,56,Left,,,,,,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
