id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/17/value
2442732531,32,1,1,2,5,5c0sf1eaipcxvdw9o22of2jdp,1,46.9,91.1,2022-08-06T17:02:39.623Z,2022-08-09T04:24:27Z,3688329787,212,19.9,3688329781,56,Back,3688329783,140,34.9,3694851975,178,,3688329789,213,4.0,3688329785,141,68.5,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442732599,33,1,1,2,11,5c0sf1eaipcxvdw9o22of2jdp,1,44.8,56.6,2022-08-06T17:02:45.764Z,2022-08-09T04:24:35Z,3688330155,213,0.3,3688330149,212,56.3,3688330139,140,95.6,3694852027,178,,3688330157,1,,3688330133,155,,3688330137,56,Left,3688330143,141,83.0,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442732615,34,1,1,2,16,5c0sf1eaipcxvdw9o22of2jdp,0,95.6,83.6,2022-08-06T17:02:50.243Z,2022-08-09T04:24:41Z,3688330247,212,18.2,3694852085,178,,3688330243,140,96.6,3688330237,2,,3688330241,56,Center,3694199941,224,,3688330245,141,56.9,3694199943,72,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,3688330249,213,4.8,3688330239,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442732685,18,12,1,2,17,22mo7qbsnyi8wtucpvhgvhw2q,1,2.7,42.7,2022-08-06T17:02:51.506Z,2022-08-09T04:24:48Z,3694852147,178,,3688330615,212,13.7,3688330609,56,Back,3688330617,213,5.0,3688330613,141,23.5,3688330611,140,6.6,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442732697,19,49,1,2,18,22mo7qbsnyi8wtucpvhgvhw2q,1,6.5,23.5,2022-08-06T17:02:52.394Z,2022-08-09T04:24:58Z,,,,,,,,,,,,,,,,,,,,,,,,,89mr3li2k2f01r75sz0sn1zsa,Gonçalo Esteves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442732717,20,1,1,2,19,22mo7qbsnyi8wtucpvhgvhw2q,0,6.5,23.5,2022-08-06T17:02:53.685Z,2022-08-09T04:25:04Z,3688330673,157,,3688330681,212,29.9,3688330683,213,0.4,3688330677,140,32.7,3694852247,178,,3688330679,141,40.7,3688330685,1,,3688330675,56,Back,89mr3li2k2f01r75sz0sn1zsa,Gonçalo Esteves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442732753,35,1,1,2,21,5c0sf1eaipcxvdw9o22of2jdp,1,65.3,53.1,2022-08-06T17:02:55.783Z,2022-08-09T04:25:13Z,3688330821,140,73.9,3688330817,56,Center,3688330813,3,,3688330827,212,11.3,3688330829,213,0.6,3694852325,388,,3688330825,141,63.1,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442732759,36,49,1,2,22,5c0sf1eaipcxvdw9o22of2jdp,1,73.4,63.1,2022-08-06T17:02:56.728Z,2022-08-09T04:25:23Z,,,,,,,,,,,,,,,,,,,,,,,,,dkijqjb6nubobtobl4s2v8xxx,Rui Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442732767,37,3,1,2,24,5c0sf1eaipcxvdw9o22of2jdp,0,70.8,68.9,2022-08-06T17:02:58.795Z,2022-08-09T04:25:30Z,3694200423,465,,3688330901,286,,3694852445,178,,3688331079,233,21,3688330899,56,Center,,,,,,,,,,dkijqjb6nubobtobl4s2v8xxx,Rui Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442732795,21,7,1,2,25,22mo7qbsnyi8wtucpvhgvhw2q,1,29.2,31.1,2022-08-06T17:02:58.935Z,2022-08-09T04:26:20Z,3688331075,233,37,3694852809,178,,3694200487,383,,3688331005,285,,3688331003,56,Back,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442732805,22,49,1,2,25,22mo7qbsnyi8wtucpvhgvhw2q,1,29,33.8,2022-08-06T17:02:59.680Z,2022-08-09T04:26:32Z,,,,,,,,,,,,,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442732861,23,1,1,2,26,22mo7qbsnyi8wtucpvhgvhw2q,1,29,34.4,2022-08-06T17:03:00.075Z,2022-08-09T04:26:38Z,3688331295,212,13.4,3688331289,56,Back,3694852927,178,,3688331297,213,1.5,3688331291,140,29.8,3688331293,141,54.0,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442732889,24,1,1,2,28,22mo7qbsnyi8wtucpvhgvhw2q,1,29.3,63,2022-08-06T17:03:02.785Z,2022-08-09T04:26:43Z,3688331459,212,12.0,3688331461,213,2.0,3688331455,140,24.4,3688331457,141,78.9,3688331453,56,Back,3694852959,178,,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442732941,25,1,1,2,31,22mo7qbsnyi8wtucpvhgvhw2q,1,25.4,78.2,2022-08-06T17:03:05.184Z,2022-08-09T04:26:47Z,3688331747,140,16.8,3694852977,178,,3688331753,213,3.7,3688331751,212,10.7,3688331749,141,69.8,3688331745,56,Back,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442732981,26,1,1,2,34,22mo7qbsnyi8wtucpvhgvhw2q,1,16.5,69.8,2022-08-06T17:03:08.486Z,2022-08-09T04:26:55Z,3688331957,213,4.9,3688331951,140,20.2,3688331953,141,30.7,3688331955,212,26.9,3694853035,178,,3688331949,56,Back,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442733055,27,1,1,2,37,22mo7qbsnyi8wtucpvhgvhw2q,1,22,27.1,2022-08-06T17:03:11.573Z,2022-08-09T04:26:59Z,3688332427,141,6.5,3694853047,178,,3688332431,213,5.0,3688332423,56,Back,3688332425,140,26.3,3688332429,212,14.7,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442733085,28,1,1,2,40,22mo7qbsnyi8wtucpvhgvhw2q,1,31,11.3,2022-08-06T17:03:14.575Z,2022-08-09T04:27:02Z,3688332613,212,14.8,3688332611,141,25.9,3688332607,56,Back,3688332609,140,20.5,3694853073,178,,3688332615,213,2.4,,,,,,,89mr3li2k2f01r75sz0sn1zsa,Gonçalo Esteves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442733161,29,1,1,2,42,22mo7qbsnyi8wtucpvhgvhw2q,1,24,28.6,2022-08-06T17:03:16.828Z,2022-08-09T04:27:14Z,3688333119,56,Back,3694853123,178,,3688333125,212,25.9,3688333121,140,25.3,3688333123,141,66.6,3688333127,213,1.5,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442733201,30,1,1,2,46,22mo7qbsnyi8wtucpvhgvhw2q,1,31.9,68.6,2022-08-06T17:03:20.355Z,2022-08-09T04:27:25Z,3688333349,56,Back,3688333355,212,24.6,3694853169,178,,3688333357,213,0.9,3688333353,141,97.1,3688333351,140,46.4,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442733245,31,1,1,2,48,22mo7qbsnyi8wtucpvhgvhw2q,1,46.3,96.9,2022-08-06T17:03:22.024Z,2022-08-09T04:27:35Z,3688333587,212,17.3,3694853235,178,,3688333581,56,Back,3688333583,140,30.2,3688333589,213,3.4,3688333585,141,91.4,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442733281,32,1,1,2,50,22mo7qbsnyi8wtucpvhgvhw2q,1,31.3,92.1,2022-08-06T17:03:24.882Z,2022-08-09T04:27:41Z,3688333787,196,,3694853263,178,,3688333793,140,25.4,3688333803,1,,3688333799,212,45.0,3688333801,213,4.6,3688333795,141,26.5,3688333789,56,Back,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442733325,33,1,1,2,54,22mo7qbsnyi8wtucpvhgvhw2q,1,25.4,26.5,2022-08-06T17:03:28.519Z,2022-08-09T04:27:44Z,3688334019,213,5.6,3688334015,141,9.8,3694853279,178,,3688334017,212,18.2,3688334011,56,Back,3688334013,140,39.0,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442733395,34,1,1,2,57,22mo7qbsnyi8wtucpvhgvhw2q,0,36.9,7.1,2022-08-06T17:03:31.325Z,2022-08-09T04:27:52Z,3688334399,1,,3694853329,178,,3688334395,212,34.3,3688334383,155,,3688334397,213,6.2,3688334391,140,69.4,3688334387,56,Right,3688334393,141,1.7,89mr3li2k2f01r75sz0sn1zsa,Gonçalo Esteves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442733403,38,44,1,2,59,5c0sf1eaipcxvdw9o22of2jdp,1,28.7,98.2,2022-08-06T17:03:33.799Z,2022-08-09T09:21:37Z,3688334673,233,35,3688334417,285,,3688334415,56,Back,,,,,,,,,,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442733417,35,44,1,2,59,22mo7qbsnyi8wtucpvhgvhw2q,0,71.3,1.8,2022-08-06T17:03:33.800Z,2022-08-09T04:28:01Z,3688334473,56,Right,3688334753,233,38,3688334475,286,,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442733433,39,12,1,2,59,5c0sf1eaipcxvdw9o22of2jdp,1,28.5,97.7,2022-08-06T17:03:33.861Z,2022-08-09T09:21:38Z,3694853415,388,,3688334537,213,0.4,3688334533,141,100.0,3688334529,56,Back,3688334535,212,4.6,3688334799,15,,3688334695,167,,3688334531,140,32.5,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442733561,36,5,1,3,0,22mo7qbsnyi8wtucpvhgvhw2q,1,66.3,-1.2,2022-08-06T17:03:34.472Z,2022-08-09T04:28:18Z,3688335213,233,40,3688335173,347,,3688335171,56,Right,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442733443,40,5,1,3,0,5c0sf1eaipcxvdw9o22of2jdp,0,33.7,101.2,2022-08-06T17:03:34.472Z,2022-08-09T04:28:18Z,3688334601,347,,3688334599,56,Back,3688335221,233,36,,,,,,,,,,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442733727,37,1,1,3,17,22mo7qbsnyi8wtucpvhgvhw2q,0,68.2,0,2022-08-06T17:03:51.573Z,2022-08-09T04:28:25Z,3688336115,212,37.1,3688336119,1,,3688336113,141,18.8,3688336111,140,100.0,3688336117,213,0.4,3688336083,56,Right,3688336081,107,,,,,89mr3li2k2f01r75sz0sn1zsa,Gonçalo Esteves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442733735,38,5,1,3,20,22mo7qbsnyi8wtucpvhgvhw2q,0,101,19.2,2022-08-06T17:03:54.741Z,2022-08-09T04:28:33Z,3688336123,346,,3688336121,56,Right,3688336245,233,42,,,,,,,,,,,,,,,,89mr3li2k2f01r75sz0sn1zsa,Gonçalo Esteves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442733723,42,5,1,3,20,5c0sf1eaipcxvdw9o22of2jdp,1,-1,80.8,2022-08-06T17:03:54.741Z,2022-08-09T04:28:34Z,3688336177,233,38,3688336061,56,Back,3688336063,346,,,,,,,,,,,,,,,,,6jkfecnicg5ilzy44x7ld7u1h,André Simões,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734009,43,1,1,3,32,5c0sf1eaipcxvdw9o22of2jdp,1,4.9,50.9,2022-08-06T17:04:06.717Z,2022-08-09T04:28:39Z,3688337667,140,20.3,3688337663,124,,3688337681,237,,3688337665,56,Back,3688337673,213,5.2,3688337669,141,6.1,3688337671,212,34.5,3688337677,1,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734073,44,1,1,3,35,5c0sf1eaipcxvdw9o22of2jdp,1,20.8,7,2022-08-06T17:04:09.711Z,2022-08-09T04:28:51Z,3688337997,212,21.0,3688337991,140,14.0,3688337993,141,36.0,3688338001,213,1.9,3694853631,178,,3688337989,56,Back,,,,,,,6vvg5on86k2ldhs4pn2kua0vd,Martín Aguirregabiria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734107,45,1,1,3,38,5c0sf1eaipcxvdw9o22of2jdp,1,15.5,37.6,2022-08-06T17:04:12.785Z,2022-08-09T04:28:58Z,3688338193,212,13.2,3688338187,56,Back,3694853671,178,,3688338191,141,43.0,3688338195,213,2.9,3688338189,140,3.4,,,,,,,cu7kz508a3wm8d5fypmrzxnmd,D. Batubinsika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734145,46,1,1,3,41,5c0sf1eaipcxvdw9o22of2jdp,1,4.3,44.9,2022-08-06T17:04:15.677Z,2022-08-09T04:29:07Z,3688338403,141,97.1,3688338401,140,26.0,3688338407,213,1.0,3688338399,56,Back,3688338405,212,42.2,3688338397,155,,3688338409,1,,3694853707,178,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734153,47,1,1,3,45,5c0sf1eaipcxvdw9o22of2jdp,0,25,96.5,2022-08-06T17:04:19.505Z,2022-08-09T04:29:17Z,3688338453,213,0.0,3688338451,212,3.5,3688338447,140,28.3,3688338611,236,,3688338613,233,39,3694853769,178,,3688338445,56,Back,3688338617,286,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,3688338449,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734177,39,74,1,3,45,22mo7qbsnyi8wtucpvhgvhw2q,1,72,1.3,2022-08-06T17:04:19.672Z,2022-08-09T04:29:27Z,3688338557,285,,3688338643,233,47,3694853907,178,,3688338555,56,Right,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734189,40,5,1,3,46,22mo7qbsnyi8wtucpvhgvhw2q,0,72,-1.4,2022-08-06T17:04:20.368Z,2022-08-09T04:29:35Z,3688338641,347,,3688338639,56,Right,3688338679,233,48,,,,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734195,48,5,1,3,46,5c0sf1eaipcxvdw9o22of2jdp,1,28,101.4,2022-08-06T17:04:20.368Z,2022-08-09T04:29:35Z,3688338651,347,,3688338657,233,40,3688338649,56,Back,,,,,,,,,,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734305,49,1,1,3,50,5c0sf1eaipcxvdw9o22of2jdp,1,27.8,100,2022-08-06T17:04:24.296Z,2022-08-09T04:29:50Z,3688339139,141,87.8,3688339135,56,Back,3688339141,212,19.5,3688339137,140,11.5,3688339143,213,3.6,3688339133,107,,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734379,50,1,1,3,53,5c0sf1eaipcxvdw9o22of2jdp,1,11.8,78.7,2022-08-06T17:04:27.515Z,2022-08-09T04:29:55Z,3688339539,141,5.3,3688339535,56,Back,3688339545,1,,3688339543,213,5.0,3688339541,212,52.5,3688339537,140,27.2,3688339533,196,,3688339531,155,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,3694854171,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734471,51,1,1,3,59,5c0sf1eaipcxvdw9o22of2jdp,1,40.9,10,2022-08-06T17:04:33.498Z,2022-08-09T04:30:00Z,3688340015,212,15.8,3694854193,178,,3688340009,56,Right,3688340017,213,0.3,3688340011,140,55.2,3688340013,141,17.4,,,,,,,6vvg5on86k2ldhs4pn2kua0vd,Martín Aguirregabiria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734477,52,61,1,4,0,5c0sf1eaipcxvdw9o22of2jdp,0,55.2,17.4,2022-08-06T17:04:34.867Z,2022-08-09T04:30:07Z,3694854237,178,,3688340027,56,Right,,,,,,,,,,,,,,,,,,,dkijqjb6nubobtobl4s2v8xxx,Rui Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734499,41,49,1,4,2,22mo7qbsnyi8wtucpvhgvhw2q,1,36.3,84.3,2022-08-06T17:04:36.485Z,2022-08-09T04:30:19Z,,,,,,,,,,,,,,,,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734567,42,1,1,4,3,22mo7qbsnyi8wtucpvhgvhw2q,1,36.3,84.3,2022-08-06T17:04:37.468Z,2022-08-09T04:30:24Z,3688340497,213,5.8,3688340493,141,71.9,3688340491,140,52.2,3688340495,212,18.7,3694854339,178,,3688340489,56,Center,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734577,43,1,1,4,4,22mo7qbsnyi8wtucpvhgvhw2q,0,51.5,71.7,2022-08-06T17:04:38.813Z,2022-08-09T04:30:46Z,3688340557,213,2.4,3688340553,141,75.0,3688340573,286,,3688340569,233,53,3688340549,56,Back,3694854455,178,,3688340551,140,49.0,3688340555,212,3.5,c9juqy1fmkna7jcozyeg0weeh,João Carlos,3688340567,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734553,53,74,1,4,5,5c0sf1eaipcxvdw9o22of2jdp,1,56.8,29.4,2022-08-06T17:04:39.783Z,2022-08-09T04:30:53Z,3694854503,178,,3688340425,56,Center,3688340607,233,43,3688340429,285,,,,,,,,,,,,,,dkijqjb6nubobtobl4s2v8xxx,Rui Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734615,44,1,1,4,6,22mo7qbsnyi8wtucpvhgvhw2q,1,39.1,65.4,2022-08-06T17:04:40.558Z,2022-08-09T04:31:03Z,3688340755,212,19.1,3688340749,56,Back,3694854553,178,,3688340757,213,5.3,3688340753,141,41.5,3688340751,140,48.6,,,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734659,45,1,1,4,11,22mo7qbsnyi8wtucpvhgvhw2q,1,48.5,41.5,2022-08-06T17:04:45.080Z,2022-08-09T04:31:08Z,3688341009,212,20.1,3694854593,178,,3688341005,140,42.8,3688341003,56,Back,3688341011,213,4.4,3688341007,141,13.3,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734697,46,1,1,4,13,22mo7qbsnyi8wtucpvhgvhw2q,1,43.7,13.7,2022-08-06T17:04:47.073Z,2022-08-09T04:31:14Z,3694854643,178,,3688341225,140,28.9,3688341229,141,26.3,3688341233,213,2.6,3688341231,212,17.7,3688341223,56,Back,,,,,,,89mr3li2k2f01r75sz0sn1zsa,Gonçalo Esteves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734757,47,1,1,4,15,22mo7qbsnyi8wtucpvhgvhw2q,1,27.6,31.6,2022-08-06T17:04:49.211Z,2022-08-09T04:31:20Z,3688341543,141,60.5,3688341541,140,27.0,3694854675,178,,3688341547,213,1.6,3688341539,56,Back,3688341545,212,19.7,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734805,48,1,1,4,19,22mo7qbsnyi8wtucpvhgvhw2q,1,32.1,68,2022-08-06T17:04:53.571Z,2022-08-09T04:31:30Z,3688341799,213,0.9,3688341785,56,Back,3688341789,140,48.5,3694854735,178,,3688341797,212,26.7,3688341793,141,98.0,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734845,49,1,1,4,22,22mo7qbsnyi8wtucpvhgvhw2q,0,55.4,97.2,2022-08-06T17:04:56.522Z,2022-08-09T04:31:34Z,3688342007,213,5.7,3688341999,56,Center,3694854763,178,,3688342001,140,84.2,3688342003,141,67.4,3688342005,212,36.4,3688342009,1,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734849,54,8,1,4,24,5c0sf1eaipcxvdw9o22of2jdp,1,13.3,28.9,2022-08-06T17:04:58.843Z,2022-08-09T04:31:46Z,3694202341,385,,3688342035,56,Back,3694854873,389,,,,,,,,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442735219,50,5,1,4,27,22mo7qbsnyi8wtucpvhgvhw2q,1,89.9,101.6,2022-08-06T17:05:01.372Z,2022-08-09T04:31:52Z,3688343885,233,55,3688343845,56,Left,3688343847,347,,,,,,,,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442734871,55,5,1,4,27,5c0sf1eaipcxvdw9o22of2jdp,0,10.1,-1.6,2022-08-06T17:05:01.372Z,2022-08-09T04:31:52Z,3688342129,347,,3688343895,233,50,3688342127,56,Back,,,,,,,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442735279,51,1,1,4,45,22mo7qbsnyi8wtucpvhgvhw2q,1,90.4,100,2022-08-06T17:05:19.905Z,2022-08-09T04:31:59Z,3688344129,141,83.9,3688344125,56,Left,3688344123,107,,3688344131,212,12.4,3688344133,213,4.3,3688344127,140,85.9,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442735283,52,61,1,4,47,22mo7qbsnyi8wtucpvhgvhw2q,0,85.6,83.9,2022-08-06T17:05:21.685Z,2022-08-09T04:32:08Z,3694855011,178,,3688344141,56,Left,,,,,,,,,,,,,,,,,,,1xxhkr7nex5mjc9hrxm100lih,Arthur Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442735287,58,1,1,4,48,5c0sf1eaipcxvdw9o22of2jdp,1,12.8,14.1,2022-08-06T17:05:22.571Z,2022-08-09T04:32:14Z,3688344161,56,Back,3694855063,388,,3688344163,140,20.9,3688344159,3,,3688344167,212,9.7,3688344169,213,5.8,3688344165,141,7.3,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442735293,59,49,1,4,49,5c0sf1eaipcxvdw9o22of2jdp,1,19.9,7.9,2022-08-06T17:05:22.944Z,2022-08-09T04:32:19Z,,,,,,,,,,,,,,,,,,,,,,,,,f3tryo4j786kmubzmu4bl3rvt,Heriberto Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442735313,60,1,1,4,49,5c0sf1eaipcxvdw9o22of2jdp,0,20.1,8.2,2022-08-06T17:05:23.053Z,2022-08-09T04:32:24Z,3688344333,212,16.4,3688344331,141,17.3,3688344327,56,Back,3694855141,178,,3688344337,1,,3688344335,213,0.4,3688344325,157,,3688344329,140,34.6,f3tryo4j786kmubzmu4bl3rvt,Heriberto Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442735371,53,1,1,4,51,22mo7qbsnyi8wtucpvhgvhw2q,0,69.6,77.4,2022-08-06T17:05:25.229Z,2022-08-09T04:32:48Z,3688344593,3,,3694855333,178,,3688344613,213,0.6,3688344601,140,77.6,3688344597,56,Left,3688344605,141,85.1,3688344609,212,9.9,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442735383,61,44,1,4,52,5c0sf1eaipcxvdw9o22of2jdp,1,23.8,14.8,2022-08-06T17:05:26.393Z,2022-08-09T09:21:38Z,3688344731,233,54,3688344665,285,,3688344663,56,Back,,,,,,,,,,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442735391,54,44,1,4,52,22mo7qbsnyi8wtucpvhgvhw2q,0,76.2,85.2,2022-08-06T17:05:26.394Z,2022-08-09T04:32:59Z,3688344869,233,61,3688344687,286,,3688344685,56,Left,,,,,,,,,,,,,,,,1xxhkr7nex5mjc9hrxm100lih,Arthur Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
