id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/15/value
2506549733,144,49,1,11,46,dich5v7sw466smbqap0d9rbyj,1,5.4,92.4,2023-02-11T18:14:14.584Z,2023-02-14T00:10:23Z,,,,,,,,,,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506549853,145,1,1,11,52,dich5v7sw466smbqap0d9rbyj,0,5.2,98.1,2023-02-11T18:14:20.983Z,2023-02-14T00:10:32Z,4026048863,286,,4026048817,140,6.4,4026048857,236,,4026048823,213,0.2,4026048819,141,98.4,4026048815,56,Back,4026048821,212,1.3,4031622095,178,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,4026048859,233,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506549851,95,74,1,11,52,cmbqc74mshg77ra7mywec2a6b,1,97.9,1.4,2023-02-11T18:14:21.012Z,2023-02-14T00:10:40Z,4031622147,178,,4026048805,56,Right,4026048807,285,,4026048867,233,145,,,,,,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506549869,96,5,1,11,52,cmbqc74mshg77ra7mywec2a6b,0,93.8,-0.8,2023-02-11T18:14:21.328Z,2023-02-14T00:10:44Z,4026049125,233,146,4026048947,56,Right,4026048949,347,,,,,,,,,,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506549877,146,5,1,11,52,dich5v7sw466smbqap0d9rbyj,1,6.2,100.8,2023-02-11T18:14:21.328Z,2023-02-14T00:10:44Z,4026048975,56,Back,4026048977,347,,4026049079,233,96,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550069,147,1,1,12,7,dich5v7sw466smbqap0d9rbyj,0,5.9,100,2023-02-11T18:14:35.585Z,2023-02-14T00:10:52Z,4026050019,213,6.0,4026050015,141,92.3,4026050013,140,26.3,4026050021,1,,4026050009,107,,4026050011,56,Back,4026050017,212,22.2,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550113,97,61,1,12,9,cmbqc74mshg77ra7mywec2a6b,1,75.5,6.2,2023-02-11T18:14:37.476Z,2023-02-14T00:11:08Z,4026050215,56,Right,4031622381,178,,,,,,,,,,,,,,,,,,,,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550129,98,49,1,12,10,cmbqc74mshg77ra7mywec2a6b,1,79.6,22.7,2023-02-11T18:14:38.773Z,2023-02-14T00:11:14Z,,,,,,,,,,,,,,,,,,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550163,99,1,1,12,10,cmbqc74mshg77ra7mywec2a6b,1,79.6,22.7,2023-02-11T18:14:38.956Z,2023-02-14T00:11:22Z,4026050481,212,9.1,4026050477,140,74.6,4026050479,141,33.6,4026050483,213,2.2,4026050475,56,Center,4031622589,178,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506554411,144,1,1,12,11,cmbqc74mshg77ra7mywec2a6b,0,79.6,37.1,2023-02-11T18:14:39.761Z,2023-02-14T00:11:29Z,4026073189,141,37.1,4026073185,140,72.5,4026073183,56,Center,4031622663,178,,4026073195,213,3.1,4026073193,212,7.5,,,,,,,2vsfek9vs6zdvueb4v23vrj6d,W. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550119,148,8,1,12,12,dich5v7sw466smbqap0d9rbyj,1,27.4,64.1,2023-02-11T18:14:40.731Z,2023-02-14T00:11:39Z,4031622701,389,,4026050237,56,Back,4029624767,384,,,,,,,,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550145,149,49,1,12,13,dich5v7sw466smbqap0d9rbyj,1,26.6,51.9,2023-02-11T18:14:42.076Z,2023-02-14T00:11:45Z,,,,,,,,,,,,,,,,,,,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550173,100,43,1,12,13,cmbqc74mshg77ra7mywec2a6b,1,0,0,2023-02-11T18:14:42.473Z,2023-02-11T18:21:07Z,4026050513,141,29.5,4026050517,213,4.6,4026050511,140,74.4,4026050515,212,2.8,4026077609,144,1,4026050509,56,Center,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550233,150,1,1,12,15,dich5v7sw466smbqap0d9rbyj,1,26.6,46.6,2023-02-11T18:14:44.088Z,2023-02-14T00:11:51Z,4026050811,141,30.7,4026050807,56,Back,4031622957,178,,4026050813,212,18.7,4026050815,213,3.8,4026050809,140,12.1,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550277,151,1,1,12,20,dich5v7sw466smbqap0d9rbyj,1,11.3,25.3,2023-02-11T18:14:49.057Z,2023-02-14T00:11:58Z,4026051003,213,6.1,4026050995,56,Back,4026050999,141,17.6,4031623073,178,,4026051001,212,31.1,4026050997,140,40.5,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550293,152,1,1,12,22,dich5v7sw466smbqap0d9rbyj,0,40.5,17.6,2023-02-11T18:14:50.582Z,2023-02-14T00:12:18Z,4026051093,141,0.0,4026051095,212,13.1,4031623299,178,,4026051087,3,,4026051097,213,4.9,4026051091,140,43.3,4026051089,56,Back,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550487,101,5,1,12,23,cmbqc74mshg77ra7mywec2a6b,1,55.3,101.5,2023-02-11T18:14:52.238Z,2023-02-14T00:12:21Z,4026052119,233,153,4026052105,347,,4026052103,56,Left,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550297,153,5,1,12,23,dich5v7sw466smbqap0d9rbyj,0,44.7,-1.5,2023-02-11T18:14:52.238Z,2023-02-14T00:12:22Z,4026051123,56,Back,4026052147,233,101,4026051127,347,,,,,,,,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550507,102,1,1,12,35,cmbqc74mshg77ra7mywec2a6b,1,53.9,100,2023-02-11T18:15:04.271Z,2023-02-14T00:12:25Z,4026052225,212,12.6,4026052223,141,92.4,4026052217,107,,4026052221,140,64.2,4026052227,213,5.7,4026052219,56,Left,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550509,103,1,1,12,37,cmbqc74mshg77ra7mywec2a6b,1,64.2,92.4,2023-02-11T18:15:05.676Z,2023-02-14T00:12:34Z,4026052235,56,Left,4031623503,178,,4026052241,141,94.8,4026052237,140,61.2,4026052245,213,2.7,4026052243,212,3.5,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550521,104,1,1,12,38,cmbqc74mshg77ra7mywec2a6b,1,61.2,94.8,2023-02-11T18:15:06.717Z,2023-02-14T00:12:41Z,4026052291,56,Left,4026052309,213,6.1,4026052305,212,5.4,4031623595,178,,4026052299,141,93.6,4026052295,140,66.3,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550533,105,1,1,12,40,cmbqc74mshg77ra7mywec2a6b,0,66.3,93.6,2023-02-11T18:15:08.536Z,2023-02-14T00:13:03Z,4031623827,178,,4026052393,212,3.5,4026052381,56,Left,4026052397,213,0.3,4026052389,141,95.0,4026052385,140,69.5,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550545,154,61,1,12,40,dich5v7sw466smbqap0d9rbyj,1,35.4,5.3,2023-02-11T18:15:08.694Z,2023-02-14T00:13:08Z,4031623863,178,,4026052451,56,Back,,,,,,,,,,,,,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550603,106,5,1,12,42,cmbqc74mshg77ra7mywec2a6b,1,68.4,101.4,2023-02-11T18:15:10.508Z,2023-02-14T00:13:10Z,4026052763,56,Left,4026052783,233,155,4026052765,347,,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550559,155,5,1,12,42,dich5v7sw466smbqap0d9rbyj,0,31.6,-1.4,2023-02-11T18:15:10.508Z,2023-02-14T00:13:10Z,4026052795,233,106,4026052527,347,,4026052525,56,Back,,,,,,,,,,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550625,107,1,1,12,45,cmbqc74mshg77ra7mywec2a6b,0,70.3,100,2023-02-11T18:15:13.587Z,2023-02-14T00:13:14Z,4026052851,56,Left,4026052857,212,16.0,4026052849,107,,4026052859,213,5.8,4026052855,141,89.4,4026052853,140,83.4,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550619,156,8,1,12,46,dich5v7sw466smbqap0d9rbyj,1,23.6,9.7,2023-02-11T18:15:14.705Z,2023-02-14T00:13:35Z,4026052835,56,Back,4029627535,385,,4031624203,388,,,,,,,,,,,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550825,108,5,1,12,47,cmbqc74mshg77ra7mywec2a6b,1,73.2,101.1,2023-02-11T18:15:16.358Z,2023-02-14T00:13:40Z,4026053975,233,157,4026053931,56,Left,4026053933,347,,,,,,,,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550645,157,5,1,12,47,dich5v7sw466smbqap0d9rbyj,0,26.8,-1.1,2023-02-11T18:15:16.358Z,2023-02-14T00:13:40Z,4026052985,347,,4026053985,233,108,4026052979,56,Back,,,,,,,,,,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550845,109,1,1,13,1,cmbqc74mshg77ra7mywec2a6b,0,79.9,100,2023-02-11T18:15:29.827Z,2023-02-14T00:13:43Z,4026054051,107,,4026054057,141,83.6,4026054061,213,5.2,4026054055,140,86.4,4026054059,212,13.4,4026054053,56,Left,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550869,159,44,1,13,2,dich5v7sw466smbqap0d9rbyj,1,13.8,15.6,2023-02-11T18:15:31.077Z,2023-02-14T06:06:07Z,4026054223,233,110,4026054183,285,,4026054181,56,Back,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550859,110,44,1,13,2,cmbqc74mshg77ra7mywec2a6b,0,86.2,84.4,2023-02-11T18:15:31.078Z,2023-02-14T00:13:49Z,4026054237,233,159,4026054131,56,Left,4026054133,286,,,,,,,,,,,,,,,,,2vsfek9vs6zdvueb4v23vrj6d,W. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550873,160,8,1,13,2,dich5v7sw466smbqap0d9rbyj,1,12.2,19,2023-02-11T18:15:31.196Z,2023-02-14T06:06:08Z,4029629195,15,,4031624695,388,,4026054197,56,Back,4029629423,385,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550897,161,12,1,13,4,dich5v7sw466smbqap0d9rbyj,1,7.8,27.4,2023-02-11T18:15:32.677Z,2023-02-14T00:14:44Z,4031624819,388,,4026054297,141,20.9,4026054295,140,9.4,4026054299,212,4.7,4026054309,15,,4026054293,56,Back,4026054301,213,5.1,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550913,111,1,1,13,5,cmbqc74mshg77ra7mywec2a6b,0,92,85.6,2023-02-11T18:15:34.460Z,2023-02-14T00:14:52Z,4031624921,388,,4026054385,3,,4026054389,140,90.8,4026054391,141,46.1,4026054387,56,Center,4026054393,212,26.9,4026054395,213,4.7,,,,2vsfek9vs6zdvueb4v23vrj6d,W. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506550961,162,12,1,13,7,dich5v7sw466smbqap0d9rbyj,1,8.8,56.4,2023-02-11T18:15:35.850Z,2023-02-14T00:15:01Z,4026054643,212,24.2,4026054645,213,5.4,4026054637,56,Back,4026054641,141,29.0,4026054661,15,,4031625021,178,,4026054639,140,23.5,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506551013,163,4,1,13,9,dich5v7sw466smbqap0d9rbyj,1,22.6,30,2023-02-11T18:15:37.604Z,2023-02-14T00:15:13Z,4026054973,233,112,4026054931,56,Back,4026054935,285,,4026054929,10,,4026054933,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506551007,112,4,1,13,9,cmbqc74mshg77ra7mywec2a6b,0,77.4,70,2023-02-11T18:15:37.605Z,2023-02-14T00:15:13Z,4026054919,56,Center,4026054979,233,163,4026054921,152,,4031625169,178,,4026054917,10,,4026054923,286,,,,,,,,5u3nf7qbreypvi8rut8n8smhh,K. Misao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506551347,164,1,1,13,34,dich5v7sw466smbqap0d9rbyj,0,27.7,30.5,2023-02-11T18:16:03.010Z,2023-02-14T00:15:18Z,4031625225,178,,4026056705,5,,4026056715,141,80.0,4026056713,140,66.7,4026056711,56,Left,4026056709,152,,4026056721,1,,4026056719,213,0.7,8zt0zlypar7m1eqj4zu8ul695,João Basso,4026056707,155,,4026056717,212,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506551381,113,1,1,13,37,cmbqc74mshg77ra7mywec2a6b,0,33.3,19.7,2023-02-11T18:16:05.803Z,2023-02-14T00:15:24Z,4026056881,3,,4026056887,141,0.0,4031625283,388,,4026056891,213,5.4,4026056883,56,Back,4026056885,140,44.1,4026056889,212,17.8,,,,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506551389,114,5,1,13,40,cmbqc74mshg77ra7mywec2a6b,0,43,-0.6,2023-02-11T18:16:09.387Z,2023-02-14T00:15:31Z,4026057161,233,165,4026056933,347,,4026056931,56,Back,,,,,,,,,,,,,,,,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506551423,165,5,1,13,40,dich5v7sw466smbqap0d9rbyj,1,57,100.6,2023-02-11T18:16:09.387Z,2023-02-14T00:15:30Z,4026057131,56,Left,4026057133,347,,4026057151,233,114,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506551435,166,1,1,13,42,dich5v7sw466smbqap0d9rbyj,0,58.7,100,2023-02-11T18:16:11.137Z,2023-02-14T00:15:34Z,4026057211,213,6.0,4026057199,56,Left,4026057195,107,,4026057205,141,96.8,4026057209,212,11.3,4026057203,140,69.1,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506551497,115,1,1,13,43,cmbqc74mshg77ra7mywec2a6b,0,30.5,3.8,2023-02-11T18:16:11.997Z,2023-02-14T00:15:42Z,4026057529,212,15.5,4026057525,140,44.9,4026057531,213,6.1,4026057523,56,Back,4031625499,178,,4026057527,141,0.0,4026057521,157,,4026057533,1,,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506551503,116,5,1,13,45,cmbqc74mshg77ra7mywec2a6b,0,43.3,-0.9,2023-02-11T18:16:14.268Z,2023-02-14T00:15:51Z,4026057559,56,Back,4026058313,233,167,4026057561,347,,,,,,,,,,,,,,,,,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506551633,167,5,1,13,45,dich5v7sw466smbqap0d9rbyj,1,56.7,100.9,2023-02-11T18:16:14.268Z,2023-02-14T00:15:51Z,4026058257,347,,4026058255,56,Left,4026058275,233,116,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506551659,168,1,1,14,0,dich5v7sw466smbqap0d9rbyj,0,55.8,100,2023-02-11T18:16:29.134Z,2023-02-14T00:15:57Z,4026058385,212,18.1,4026058389,213,5.6,4026058383,141,85.4,4026058379,56,Left,4026058381,140,69.6,4026058377,107,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506551685,117,1,1,14,1,cmbqc74mshg77ra7mywec2a6b,1,27.3,9.1,2023-02-11T18:16:30.277Z,2023-02-14T00:16:02Z,4026058559,3,,4031625811,388,,4026058561,56,Back,4026058567,212,24.0,4026058565,141,43.4,4026058569,213,1.3,4026058563,140,32.5,,,,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506551703,118,1,1,14,3,cmbqc74mshg77ra7mywec2a6b,0,32.5,43.4,2023-02-11T18:16:31.770Z,2023-02-14T00:16:09Z,4026058647,3,,4026058655,212,12.4,4026058653,141,26.8,4031625891,178,,4026058649,56,Back,4026058651,140,37.3,4026058657,213,5.1,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506551725,169,44,1,14,5,dich5v7sw466smbqap0d9rbyj,1,62.9,73,2023-02-11T18:16:33.547Z,2023-02-14T06:06:08Z,4026058779,56,Center,4026058781,286,,4026058867,233,119,,,,,,,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506551737,119,44,1,14,5,cmbqc74mshg77ra7mywec2a6b,0,37.1,27,2023-02-11T18:16:33.548Z,2023-02-14T00:16:15Z,4026058911,233,169,4026058835,56,Back,4026058837,285,,,,,,,,,,,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506551733,170,61,1,14,5,dich5v7sw466smbqap0d9rbyj,1,63.1,72.9,2023-02-11T18:16:33.630Z,2023-02-14T06:06:08Z,4031626023,21,,4031626025,388,,4026058821,56,Center,,,,,,,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506551759,171,1,1,14,6,dich5v7sw466smbqap0d9rbyj,1,63,69.2,2023-02-11T18:16:34.777Z,2023-02-14T00:16:29Z,4026058973,212,7.4,4026058967,56,Center,4026058975,213,3.5,4031626111,178,,4026058969,140,56.3,4026058971,141,65.6,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506551787,172,1,1,14,7,dich5v7sw466smbqap0d9rbyj,1,56.3,65.4,2023-02-11T18:16:36.231Z,2023-02-14T00:16:36Z,4026059117,213,3.8,4026059111,140,45.6,4026059113,141,53.3,4026059115,212,13.9,4026059109,56,Back,4031626173,178,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506551815,173,1,1,14,9,dich5v7sw466smbqap0d9rbyj,0,45.6,53.3,2023-02-11T18:16:37.620Z,2023-02-14T00:16:44Z,4031626191,178,,4026059223,56,Center,4026059225,140,85.9,4026059229,212,42.8,4026059231,213,6.1,4026059233,1,,4026059227,141,44.2,4026059221,157,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506551829,120,52,1,14,13,cmbqc74mshg77ra7mywec2a6b,1,13.9,52.1,2023-02-11T18:16:41.845Z,2023-02-14T00:16:52Z,4031626317,178,,4029639263,378,,,,,,,,,,,,,,,,,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506552035,121,80,1,14,26,cmbqc74mshg77ra7mywec2a6b,0,14.7,40.3,2023-02-11T18:16:54.536Z,2023-02-14T00:17:23Z,4031626673,178,,,,,,,,,,,,,,,,,,,,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506552181,122,1,1,14,28,cmbqc74mshg77ra7mywec2a6b,1,19.3,36.4,2023-02-11T18:16:57.391Z,2023-02-14T00:17:27Z,4026061081,212,54.0,4026061069,157,,4026061077,140,70.7,4031626729,178,,4026061085,1,,4026061073,198,,4026061083,213,0.0,4026061075,56,Center,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,4026061079,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506552185,123,61,1,14,33,cmbqc74mshg77ra7mywec2a6b,1,70.7,37,2023-02-11T18:17:01.611Z,2023-02-14T00:17:37Z,4031626841,178,,4026061097,56,Center,,,,,,,,,,,,,,,,,,,2vsfek9vs6zdvueb4v23vrj6d,W. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506552199,174,49,1,14,35,dich5v7sw466smbqap0d9rbyj,1,34.2,56.6,2023-02-11T18:17:03.637Z,2023-02-14T00:17:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506552233,175,1,1,14,35,dich5v7sw466smbqap0d9rbyj,1,34.4,54.9,2023-02-11T18:17:03.778Z,2023-02-14T00:17:53Z,4031626981,178,,4026061347,141,21.7,4026061353,213,5.1,4026061343,56,Back,4026061345,140,42.0,4026061349,212,23.9,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506552249,176,1,1,14,38,dich5v7sw466smbqap0d9rbyj,0,42.9,18.8,2023-02-11T18:17:06.878Z,2023-02-14T00:18:01Z,4026061453,141,29.0,4026061455,212,25.6,4026061447,155,,4026061457,213,0.3,4026061451,140,66.4,4026061449,56,Center,4031627117,178,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506552259,124,8,1,14,39,cmbqc74mshg77ra7mywec2a6b,1,31.7,66.7,2023-02-11T18:17:08.260Z,2023-02-14T00:18:13Z,4031627277,388,,4026061509,56,Back,4026061577,15,,4029640721,385,,,,,,,,,,,,,,l8ewedihgtz1oz6ikm333mz8,Ítalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506552299,125,6,1,14,43,cmbqc74mshg77ra7mywec2a6b,0,42.8,75.1,2023-02-11T18:17:12.312Z,2023-02-14T00:18:23Z,4026062093,233,177,4026061777,56,Back,4026061779,73,,,,,,,,,,,,,,,,,l8ewedihgtz1oz6ikm333mz8,Ítalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506552349,177,6,1,14,43,dich5v7sw466smbqap0d9rbyj,1,57.2,24.9,2023-02-11T18:17:12.312Z,2023-02-14T00:18:22Z,4026062033,75,,4026062027,56,Center,4026062077,233,125,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506552939,178,1,1,15,26,dich5v7sw466smbqap0d9rbyj,0,99.7,0.4,2023-02-11T18:17:55.378Z,2023-02-13T23:06:42Z,4026065007,140,90.7,4026064997,2,,4031569693,178,,4026065009,141,46.1,4026064999,6,,4026065001,155,,4026065011,212,32.5,4026065005,56,Center,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,4026065003,223,,4029642223,72,,4026065013,213,1.9,4026065015,1,,,,,,,,,,,,,,,,,,,,,,
2506552983,129,12,1,15,28,cmbqc74mshg77ra7mywec2a6b,1,10.3,54.9,2023-02-11T18:17:56.570Z,2023-02-13T23:11:59Z,4026065271,141,62.9,4031574891,178,,4026065265,140,30.9,4026065275,212,22.3,4026065279,213,0.2,4026065261,56,Back,,,,,,,2vsfek9vs6zdvueb4v23vrj6d,W. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506552985,179,1,1,15,30,dich5v7sw466smbqap0d9rbyj,0,71.4,32.6,2023-02-11T18:17:58.688Z,2023-02-13T23:12:35Z,4026065291,212,2.7,4026065285,56,Center,4026065289,141,36.4,4026065293,213,1.8,4026065287,140,70.7,4031575577,178,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506552987,130,49,1,15,32,cmbqc74mshg77ra7mywec2a6b,1,29.5,42.8,2023-02-11T18:18:00.700Z,2023-02-13T23:12:45Z,,,,,,,,,,,,,,,,,,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
