id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2479805121,190,49,1,21,56,bwt8yfk8rkcwiwyr0mopd7wqd,1,10.3,76.4,2022-10-30T20:51:53.998Z,2022-11-01T22:26:26Z,,,,,,,,,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805131,191,1,1,21,56,bwt8yfk8rkcwiwyr0mopd7wqd,1,10.3,76.4,2022-10-30T20:51:54.151Z,2022-11-01T22:26:30Z,3885466325,56,Back,3885466329,141,69.3,3885466331,212,7.9,3885466333,213,3.8,3885466327,140,4.3,3888673947,178,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805141,192,1,1,21,58,bwt8yfk8rkcwiwyr0mopd7wqd,1,4.3,69.3,2022-10-30T20:51:55.953Z,2022-11-01T22:26:34Z,3885466415,141,96.5,3885466411,56,Back,3885466419,213,1.2,3888673991,178,,3885466417,212,20.0,3885466413,140,11.6,3885466409,155,,,,,10jwipbmvqza53ja0lwof9be1,Henrique Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805171,193,1,1,22,1,bwt8yfk8rkcwiwyr0mopd7wqd,0,11.8,96.5,2022-10-30T20:51:59.069Z,2022-11-01T22:26:41Z,3885466625,141,96.9,3885466621,56,Back,3885466629,213,0.0,3888674043,178,,3885466627,212,28.9,3885466623,140,39.3,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805173,244,4,1,22,4,26t6lvlpql4w5wu1ih73qpy36,1,64,5.6,2022-10-30T20:52:02.106Z,2022-11-01T22:26:47Z,3885466639,294,,3885466641,56,Right,3885466645,286,,3885466707,233,194,3885466643,152,,3885466637,13,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805181,194,4,1,22,4,bwt8yfk8rkcwiwyr0mopd7wqd,0,36,94.4,2022-10-30T20:52:02.107Z,2022-11-01T22:26:46Z,3885466711,233,244,3885466697,152,,3885466693,294,,3885466699,285,,3885466695,56,Back,3885466691,13,,3888674123,178,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805257,245,1,1,22,31,26t6lvlpql4w5wu1ih73qpy36,1,62.5,21.2,2022-10-30T20:52:28.285Z,2022-11-01T22:27:12Z,3885467239,141,96.5,3885467271,189,,3885467245,1,,3885467231,196,,3888674423,178,,3885467237,140,68.4,3885467233,152,,3885467235,56,Left,dq41kziilg4jki9erxel9d3ze,Fabiano,3885467241,212,3885467229,155,,3885467243,213,,51.6,1.5,3885467227,5,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805273,246,1,1,22,36,26t6lvlpql4w5wu1ih73qpy36,0,58.5,95.9,2022-10-30T20:52:34.007Z,2022-11-01T22:27:19Z,3885467437,236,,3885467373,213,0.0,3885467371,212,4.9,3885467365,56,Left,3885467439,233,196,3888674493,178,,3885467367,140,63.2,3885467443,286,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,3885467369,141,,,,,,,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805279,196,74,1,22,37,bwt8yfk8rkcwiwyr0mopd7wqd,1,37.2,7,2022-10-30T20:52:34.227Z,2022-11-01T22:27:22Z,3885467433,285,,3885467471,233,246,3885467431,56,Back,3888674537,178,,,,,,,,,,,,,,1f57m5jalwzn2xwr3xqtjiy8l,B. Aouacheria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805283,197,5,1,22,38,bwt8yfk8rkcwiwyr0mopd7wqd,0,38.4,-1.3,2022-10-30T20:52:35.528Z,2022-11-01T22:27:29Z,3885467455,56,Back,3885467457,347,,3885467587,233,247,,,,,,,,,,,,,,,,1f57m5jalwzn2xwr3xqtjiy8l,B. Aouacheria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805307,247,5,1,22,38,26t6lvlpql4w5wu1ih73qpy36,1,61.6,101.3,2022-10-30T20:52:35.528Z,2022-11-01T22:27:28Z,3885467575,56,Left,3885467579,233,197,3885467577,347,,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805321,248,1,1,22,52,26t6lvlpql4w5wu1ih73qpy36,1,64.6,100,2022-10-30T20:52:49.767Z,2022-11-01T22:27:35Z,3885467677,56,Left,3885467685,213,6.1,3885467681,141,93.8,3885467683,212,23.4,3885467687,1,,3885467675,107,,3885467679,140,86.4,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805375,251,61,1,22,54,26t6lvlpql4w5wu1ih73qpy36,0,84.3,91.5,2022-10-30T20:52:52.137Z,2022-11-01T22:27:41Z,3888674797,15,,3885468033,56,Left,3888674799,388,,,,,,,,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805323,249,43,1,22,55,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-10-30T20:52:52.488Z,2022-10-30T20:52:56Z,3885467695,56,Left,3885467769,144,61,,,,,,,,,,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805337,198,4,1,22,56,bwt8yfk8rkcwiwyr0mopd7wqd,1,10.4,12.2,2022-10-30T20:52:53.413Z,2022-11-01T22:28:04Z,3885467795,285,,3885467791,56,Back,3885467787,13,,3885467789,295,,3885467807,233,250,3885467793,152,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805327,250,4,1,22,56,26t6lvlpql4w5wu1ih73qpy36,0,89.6,87.8,2022-10-30T20:52:53.414Z,2022-11-01T22:28:04Z,3885467729,295,,3885467827,233,198,3885467731,56,Left,3885467735,286,,3885467733,152,,3885467727,13,,3888675081,178,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805427,199,1,1,23,28,bwt8yfk8rkcwiwyr0mopd7wqd,0,11.4,16.9,2022-10-30T20:53:25.255Z,2022-11-01T22:28:11Z,3888675167,178,,3885468469,213,0,3885468461,56,Right,3885468459,152,,3885468467,212,64.5,3885468463,140,72.8,3885468457,155,,3885468465,141,16.9,30bhky4x90yqfyzhsawfz6pcl,S. Kritsyuk,3885468455,5,3885468513,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805435,252,1,1,23,31,26t6lvlpql4w5wu1ih73qpy36,0,23.9,90.2,2022-10-30T20:53:28.214Z,2022-11-01T22:28:17Z,3885468525,140,34.4,3885468521,3,,3885468529,212,13.1,3885468527,141,79.8,3885468523,56,Back,3888675217,388,,3885468531,213,5.7,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805447,200,61,1,23,31,bwt8yfk8rkcwiwyr0mopd7wqd,1,68.8,23.2,2022-10-30T20:53:28.744Z,2022-11-01T22:28:33Z,3888675403,178,,3885468603,56,Center,,,,,,,,,,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805463,201,1,1,23,34,bwt8yfk8rkcwiwyr0mopd7wqd,1,45.8,33.7,2022-10-30T20:53:31.473Z,2022-11-01T22:28:41Z,3885468709,141,18.1,3885468705,56,Back,3885468713,213,4.2,3885468711,212,12.2,3888675529,178,,3885468707,140,40.0,,,,,,,8bn4i1qj747gh0hz6vbn0u25m,Matheus Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805471,202,1,1,23,36,bwt8yfk8rkcwiwyr0mopd7wqd,1,40.2,17.5,2022-10-30T20:53:34.054Z,2022-11-01T22:28:51Z,3885468747,212,17.6,3888675647,178,,3885468743,140,54.3,3885468749,213,5.7,3885468741,56,Right,3885468745,141,3.4,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805479,203,1,1,23,37,bwt8yfk8rkcwiwyr0mopd7wqd,1,54.3,3.4,2022-10-30T20:53:35.065Z,2022-11-01T22:28:56Z,3885468803,212,9.5,3885468797,56,Right,3888675717,178,,3885468805,213,0.5,3885468801,141,10.6,3885468799,140,62.0,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805491,204,1,1,23,38,bwt8yfk8rkcwiwyr0mopd7wqd,1,62,10.6,2022-10-30T20:53:35.859Z,2022-11-01T22:29:03Z,3885468857,56,Right,3885468863,212,7.6,3888675797,178,,3885468859,140,54.9,3885468861,141,12.4,3885468865,213,3.0,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805501,205,1,1,23,40,bwt8yfk8rkcwiwyr0mopd7wqd,1,57.2,20.3,2022-10-30T20:53:37.609Z,2022-11-01T22:29:13Z,3885468965,212,10.3,3885468961,140,53.0,3885468959,56,Center,3885468967,213,2.0,3888675935,178,,3885468963,141,34.0,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805505,206,1,1,23,44,bwt8yfk8rkcwiwyr0mopd7wqd,1,61.2,25.6,2022-10-30T20:53:41.846Z,2022-11-01T22:29:18Z,3885469017,212,14.1,3885469013,140,61.1,3885469019,213,4.7,3885469015,141,4.9,3885469011,56,Right,3888676001,178,,,,,,,,8bn4i1qj747gh0hz6vbn0u25m,Matheus Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805509,207,1,1,23,46,bwt8yfk8rkcwiwyr0mopd7wqd,1,61.8,4.6,2022-10-30T20:53:43.954Z,2022-11-01T22:29:21Z,3885469055,141,12.4,3885469051,56,Right,3885469059,213,1.0,3888676037,178,,3885469057,212,6.1,3885469053,140,64.7,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805511,208,1,1,23,47,bwt8yfk8rkcwiwyr0mopd7wqd,1,64.7,12.4,2022-10-30T20:53:44.664Z,2022-11-01T22:29:25Z,3885469089,156,,3885469067,140,57.9,3888676079,178,,3885469073,213,3.7,3885469069,141,6.5,3885469071,212,8.2,3885469065,56,Right,,,,8bn4i1qj747gh0hz6vbn0u25m,Matheus Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805521,209,1,1,23,48,bwt8yfk8rkcwiwyr0mopd7wqd,1,55.6,8.9,2022-10-30T20:53:45.774Z,2022-11-01T22:29:31Z,3885469149,212,21.4,3885469145,140,37.1,3885469151,213,2.7,3888676133,178,,3885469147,141,22.1,3885469143,56,Back,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805533,210,1,1,23,50,bwt8yfk8rkcwiwyr0mopd7wqd,1,37.1,22.1,2022-10-30T20:53:47.582Z,2022-11-01T22:29:36Z,3885469271,212,11.0,3885469265,56,Back,3885469269,141,35.2,3885469267,140,43.2,3885469273,213,0.9,3888676225,178,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805551,211,1,1,23,54,bwt8yfk8rkcwiwyr0mopd7wqd,1,53.5,27.4,2022-10-30T20:53:51.274Z,2022-11-01T22:29:43Z,3885469411,141,9.1,3885469415,213,5.4,3885469407,56,Right,3888676307,178,,3885469413,212,15.7,3885469409,140,62.6,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805553,212,1,1,23,59,bwt8yfk8rkcwiwyr0mopd7wqd,0,76.3,8.5,2022-10-30T20:53:56.412Z,2022-11-01T22:29:48Z,3885469429,140,78.5,3885469435,213,1.0,3888676363,178,,3885469431,141,14.3,3885469433,212,4.6,3885469427,56,Right,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480430131,1285,67,1,23,59,26t6lvlpql4w5wu1ih73qpy36,1,22.3,87.2,2022-10-30T20:53:57.193Z,2022-11-02T01:02:16Z,3888703309,233,1135,,,,,,,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480430127,1135,67,1,23,59,bwt8yfk8rkcwiwyr0mopd7wqd,0,77.7,12.8,2022-10-30T20:53:57.194Z,2022-11-01T23:21:16Z,3888703313,233,1285,,,,,,,,,,,,,,,,,,,,,,1f57m5jalwzn2xwr3xqtjiy8l,B. Aouacheria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805557,253,8,1,24,0,26t6lvlpql4w5wu1ih73qpy36,1,26.6,85.7,2022-10-30T20:53:57.258Z,2022-11-02T01:02:17Z,3885469449,56,Back,3888676461,178,,3886496243,384,,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805569,213,13,1,24,2,bwt8yfk8rkcwiwyr0mopd7wqd,1,78.5,28.9,2022-10-30T20:53:59.478Z,2022-11-01T22:29:59Z,3885469847,458,,3885469547,56,Center,3885469543,22,,3885469843,103,75,3885469849,230,98.4,3885469841,102,60.7,3885469851,231,48.9,3885469651,72,,ebaganzllbxfacvobgmsu1045,Murilo,3885469545,18,3885469839,77,,3885469845,215,,,,3888676527,178,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805575,214,5,1,24,3,bwt8yfk8rkcwiwyr0mopd7wqd,0,100.8,57,2022-10-30T20:54:01.103Z,2022-11-01T22:30:03Z,3885469599,56,Center,3885469601,346,,3885469623,233,254,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805567,254,5,1,24,3,26t6lvlpql4w5wu1ih73qpy36,1,-0.8,43,2022-10-30T20:54:01.103Z,2022-11-01T22:30:03Z,3885469531,56,Back,3885469533,346,,3885469603,233,214,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805601,255,1,1,24,20,26t6lvlpql4w5wu1ih73qpy36,1,4.8,51.5,2022-10-30T20:54:17.386Z,2022-11-01T22:30:10Z,3885469911,56,Back,3885469915,141,64.4,3885469919,213,0.3,3885470063,189,,3885469917,212,29.5,3885469923,237,,3885469909,124,,3885469913,140,31.6,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805607,256,1,1,24,20,26t6lvlpql4w5wu1ih73qpy36,1,31.9,66.6,2022-10-30T20:54:18.094Z,2022-11-01T22:30:20Z,3885469963,56,Back,3888676795,178,,3885469967,141,77.6,3885469965,140,46.4,3885469971,213,0.5,3885469969,212,17.0,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805609,257,1,1,24,21,26t6lvlpql4w5wu1ih73qpy36,1,46.4,77.6,2022-10-30T20:54:18.793Z,2022-11-01T22:30:25Z,3888676867,178,,3885469985,212,14.1,3885469981,140,43.3,3885469987,213,1.8,3885469979,56,Back,3885469983,141,97.7,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805617,258,1,1,24,25,26t6lvlpql4w5wu1ih73qpy36,0,43.3,97.7,2022-10-30T20:54:22.416Z,2022-11-01T22:30:32Z,3885470043,213,6.2,3888676953,178,,3885470039,141,95.0,3885470035,56,Left,3885470041,212,30.5,3885470037,140,72.3,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480430195,1143,67,1,24,27,bwt8yfk8rkcwiwyr0mopd7wqd,1,25.6,5.5,2022-10-30T20:54:24.640Z,2022-11-02T01:02:17Z,3888703559,233,1289,,,,,,,,,,,,,,,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480430193,1289,67,1,24,27,26t6lvlpql4w5wu1ih73qpy36,0,74.4,94.5,2022-10-30T20:54:24.641Z,2022-11-01T23:22:14Z,3888703563,233,1143,,,,,,,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805621,216,12,1,24,27,bwt8yfk8rkcwiwyr0mopd7wqd,1,23.7,6.8,2022-10-30T20:54:24.697Z,2022-11-02T01:02:18Z,3885470073,213,5.0,3888677005,178,,3885470067,140,25.4,3885470083,167,,3885470071,212,6.0,3885470065,56,Back,3885470069,141,0.0,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805623,217,5,1,24,28,bwt8yfk8rkcwiwyr0mopd7wqd,0,30.2,-1.2,2022-10-30T20:54:25.318Z,2022-11-01T22:30:41Z,3885470173,233,259,3885470079,347,,3885470077,56,Back,,,,,,,,,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805633,259,5,1,24,28,26t6lvlpql4w5wu1ih73qpy36,1,69.8,101.2,2022-10-30T20:54:25.318Z,2022-11-01T22:30:41Z,3885470149,56,Left,3885470161,233,217,3885470151,347,,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805647,260,1,1,24,31,26t6lvlpql4w5wu1ih73qpy36,1,69.5,100,2022-10-30T20:54:28.859Z,2022-11-01T23:37:01Z,3885470243,212,11.6,3885470237,56,Left,3885470235,107,,3885470241,141,84.0,3885470245,213,4.7,3885470239,140,69.0,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805655,261,1,1,24,33,26t6lvlpql4w5wu1ih73qpy36,1,69,84,2022-10-30T20:54:30.309Z,2022-11-01T23:37:29Z,3885470315,189,,3885470303,141,93.6,3888677183,178,,3885470307,213,1.2,3885470299,56,Left,3885470301,140,71.6,3885470305,212,7.1,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805675,262,1,1,24,34,26t6lvlpql4w5wu1ih73qpy36,0,68.8,91.7,2022-10-30T20:54:32.082Z,2022-11-01T23:37:37Z,3885470421,212,16.6,3885470411,56,Center,3885470419,141,74.3,3888677225,178,,3885470417,140,79.9,3885470423,213,5.5,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805661,218,8,1,24,35,bwt8yfk8rkcwiwyr0mopd7wqd,1,21.4,30.7,2022-10-30T20:54:32.874Z,2022-11-01T23:37:43Z,3886496761,384,,3885470343,56,Back,3888677237,178,,,,,,,,,,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805667,219,49,1,24,36,bwt8yfk8rkcwiwyr0mopd7wqd,1,21.4,30.7,2022-10-30T20:54:33.769Z,2022-11-01T22:31:04Z,,,,,,,,,,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480430237,1290,83,1,24,37,26t6lvlpql4w5wu1ih73qpy36,1,75,76.3,2022-10-30T20:54:34.490Z,2022-11-01T23:23:10Z,3888703721,399,244663,,,,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805683,220,1,1,24,39,bwt8yfk8rkcwiwyr0mopd7wqd,1,26.3,23.6,2022-10-30T20:54:36.306Z,2022-11-01T22:31:11Z,3885470485,213,1.0,3885470481,141,38.6,3885470477,56,Back,3885470483,212,12.5,3885470479,140,33.2,3888677421,178,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805691,221,1,1,24,40,bwt8yfk8rkcwiwyr0mopd7wqd,1,33.1,38.6,2022-10-30T20:54:37.561Z,2022-11-01T22:31:19Z,3885470527,141,33.5,3885473125,156,,3888677541,178,,3885470525,140,31.1,3885470529,212,4.1,3885470531,213,4.2,3885470519,56,Back,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805705,222,1,1,24,41,bwt8yfk8rkcwiwyr0mopd7wqd,1,31.1,33.5,2022-10-30T20:54:38.352Z,2022-11-01T22:31:23Z,3885470623,213,0.1,3885470617,140,33.5,3885470619,141,33.8,3885470615,56,Back,3888677587,178,,3885470621,212,2.5,,,,,,,8bn4i1qj747gh0hz6vbn0u25m,Matheus Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805707,223,61,1,24,41,bwt8yfk8rkcwiwyr0mopd7wqd,1,33.6,33.8,2022-10-30T20:54:38.503Z,2022-11-01T22:31:34Z,3885470627,56,Back,3888677737,389,,3888677735,21,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805735,224,1,1,24,42,bwt8yfk8rkcwiwyr0mopd7wqd,0,39.1,37.4,2022-10-30T20:54:40.132Z,2022-11-01T22:31:39Z,3885470733,56,Back,3888677795,178,,3885470739,212,5.9,3885470735,140,42.9,3885470741,213,5.5,3885470737,141,31.0,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805727,263,49,1,24,44,26t6lvlpql4w5wu1ih73qpy36,1,64.1,73.7,2022-10-30T20:54:41.377Z,2022-11-01T22:31:45Z,,,,,,,,,,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805733,264,1,1,24,45,26t6lvlpql4w5wu1ih73qpy36,1,63.8,73.8,2022-10-30T20:54:42.428Z,2022-11-01T22:31:51Z,3885470721,56,Center,3885470725,141,57.9,3885470729,213,5.4,3888677939,178,,3885470727,212,13.8,3885470723,140,71.9,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805737,265,61,1,24,46,26t6lvlpql4w5wu1ih73qpy36,0,71.9,57.9,2022-10-30T20:54:43.435Z,2022-11-01T22:31:58Z,3888678027,178,,3885470743,56,Center,,,,,,,,,,,,,,,,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805753,225,49,1,24,48,bwt8yfk8rkcwiwyr0mopd7wqd,1,33.9,63.3,2022-10-30T20:54:45.480Z,2022-11-01T22:32:04Z,,,,,,,,,,,,,,,,,,,,,,,,,10jwipbmvqza53ja0lwof9be1,Henrique Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805759,226,1,1,24,48,bwt8yfk8rkcwiwyr0mopd7wqd,0,33.9,63.3,2022-10-30T20:54:45.587Z,2022-11-01T22:32:09Z,3885470867,213,4.6,3885470863,141,42.4,3885470865,212,14.4,3888678129,178,,3885470861,140,31.8,3885470859,56,Back,,,,,,,10jwipbmvqza53ja0lwof9be1,Henrique Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805781,266,49,1,24,49,26t6lvlpql4w5wu1ih73qpy36,1,72.3,62.6,2022-10-30T20:54:47.197Z,2022-11-01T22:32:18Z,,,,,,,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479805793,267,1,1,24,53,26t6lvlpql4w5wu1ih73qpy36,1,72.4,62.4,2022-10-30T20:54:50.234Z,2022-11-01T22:32:22Z,3885471049,56,Center,3885471053,141,27.8,3885471057,213,4.8,3888678303,178,,3885471055,212,23.6,3885471051,140,73.8,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
