id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/11/value,qualifier/16/value,assist,qualifier/18/value
2510459137,32,1,1,1,38,7catg5lpivcmpf4xhggh6d8rk,0,45.7,61.1,2023-02-20T19:02:53.083Z,2023-02-23T03:01:05Z,4046686051,141,77.1,4046686053,212,36.7,4046686057,1,,4046686049,140,79.1,4046686047,56,Center,4046686045,155,,4046686055,213,0.3,4050284161,178,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459147,19,1,1,1,39,alyavx3ad35bp1xuwmqk7sgev,0,20.3,24.4,2023-02-20T19:02:54.881Z,2023-02-23T03:01:10Z,4050284173,388,,4046686075,141,24.1,4046686077,212,10.9,4046686079,213,6.3,4046686071,56,Back,4046686073,140,30.7,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459157,33,1,1,1,42,7catg5lpivcmpf4xhggh6d8rk,1,67.8,80.5,2023-02-20T19:02:57.344Z,2023-02-23T03:01:13Z,4046686105,56,Left,4046686107,140,80.0,4046686109,141,92.2,4050284181,178,,4046686113,213,0.6,4046686111,212,15.1,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459173,34,1,1,1,44,7catg5lpivcmpf4xhggh6d8rk,1,81.7,92.4,2023-02-20T19:02:59.596Z,2023-02-23T03:01:15Z,4046686185,56,Left,4046686193,213,6.0,4046686187,140,94.8,4046686189,141,86.1,4050284193,178,,4046686191,212,14.4,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459179,35,1,1,1,46,7catg5lpivcmpf4xhggh6d8rk,0,95.2,84.9,2023-02-20T19:03:01.470Z,2023-02-23T03:01:18Z,4046686227,56,Center,4048535971,72,,4046686229,140,99.0,4050284211,178,,4046686235,212,20.7,4048535969,224,,4046686223,2,,4046686239,213,4.9,83ekq1r2omnsazmp41pio8s89,Trincão,4046686233,141,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459185,20,52,1,1,47,alyavx3ad35bp1xuwmqk7sgev,1,1.3,45.4,2023-02-20T19:03:02.552Z,2023-02-23T03:01:24Z,4048535999,377,,4050284221,178,,,,,,,,,,,,,,,,,,,,chwv6iayowufvu6hb1fg6ydwp,Rodrigo Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459253,21,1,1,2,8,alyavx3ad35bp1xuwmqk7sgev,0,13.4,35.9,2023-02-20T19:03:23.436Z,2023-02-23T03:01:25Z,4046686627,199,,4046688507,1,,4046686629,56,Center,4046686635,212,56.3,4048536085,189,,4046686637,213,6.2,4046686633,141,32.2,4046686631,140,67.0,chwv6iayowufvu6hb1fg6ydwp,Rodrigo Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459263,36,44,1,2,11,7catg5lpivcmpf4xhggh6d8rk,1,35.8,69.2,2023-02-20T19:03:26.254Z,2023-02-23T04:25:04Z,4046686705,285,,4046686703,56,Back,4046686759,233,22,,,,,,,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459267,22,44,1,2,11,alyavx3ad35bp1xuwmqk7sgev,0,64.2,30.8,2023-02-20T19:03:26.255Z,2023-02-23T03:01:30Z,4046686721,286,,4046686801,233,36,4046686719,56,Center,,,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459269,37,1,1,2,11,7catg5lpivcmpf4xhggh6d8rk,0,37.6,68.1,2023-02-20T19:03:26.314Z,2023-02-23T04:25:05Z,4046686729,140,43.7,4046686727,56,Back,4046686735,213,0.5,4046686731,141,72.7,4046686725,3,,4050284247,388,,4046686733,212,7.1,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459305,23,1,1,2,13,alyavx3ad35bp1xuwmqk7sgev,1,57.2,27.2,2023-02-20T19:03:28.366Z,2023-02-23T03:01:36Z,4046686903,141,17.0,4050284257,178,,4046686901,140,62.9,4046686907,213,5.4,4046686905,212,9.2,4046686899,56,Right,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459307,24,3,1,2,15,alyavx3ad35bp1xuwmqk7sgev,0,65.3,11,2023-02-20T19:03:30.178Z,2023-02-23T03:01:41Z,4050284271,178,,4046686915,56,Right,4046687029,233,38,4048536273,465,,4046686917,286,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459291,38,7,1,2,15,7catg5lpivcmpf4xhggh6d8rk,1,34.7,89,2023-02-20T19:03:30.191Z,2023-02-23T03:01:44Z,4048536257,385,,4046686835,285,,4046686919,233,24,4046686831,167,,4050284281,178,,4046686833,56,Back,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459313,25,5,1,2,15,alyavx3ad35bp1xuwmqk7sgev,1,68,-0.4,2023-02-20T19:03:30.844Z,2023-02-23T03:01:50Z,4046686957,347,,4046686955,56,Right,4046686989,233,39,,,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459299,39,5,1,2,15,7catg5lpivcmpf4xhggh6d8rk,0,32,100.4,2023-02-20T19:03:30.844Z,2023-02-23T03:01:50Z,4046686875,347,,4046687019,233,25,4046686869,56,Back,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459385,26,1,1,2,32,alyavx3ad35bp1xuwmqk7sgev,0,59.3,0,2023-02-20T19:03:47.197Z,2023-02-23T03:01:52Z,4046687315,107,,4046687325,213,0.3,4046687327,1,,4046687319,140,87.7,4046687317,56,Right,4046687321,141,12.5,4046687323,212,31.3,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459389,40,1,1,2,34,7catg5lpivcmpf4xhggh6d8rk,0,12.2,86.4,2023-02-20T19:03:49.514Z,2023-02-23T03:01:59Z,4046687347,213,6.1,4046687343,141,80.2,4046687341,140,32.6,4046687337,3,,4046687339,56,Back,4046687345,212,21.8,4050284325,388,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459413,27,3,1,2,37,alyavx3ad35bp1xuwmqk7sgev,0,69.7,15.4,2023-02-20T19:03:52.906Z,2023-02-23T03:02:06Z,4046687453,286,,4046687467,211,,4048536529,465,,4046687451,56,Right,4050284341,178,,,,,,,,,,,7137owa2iq6cpmdiwi6uldh3p,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459409,41,1,1,2,38,7catg5lpivcmpf4xhggh6d8rk,0,25.1,88,2023-02-20T19:03:53.805Z,2023-02-23T03:02:17Z,4046687429,56,Back,4046687435,212,1.3,4046787785,233,350,4050284373,178,,4046687437,213,5.8,4046687433,141,87.1,4046687431,140,26.2,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510477827,350,61,1,2,38,alyavx3ad35bp1xuwmqk7sgev,1,64,13.3,2023-02-20T19:03:53.967Z,2023-02-23T03:02:26Z,4046787767,56,Right,4050284393,389,,,,,,,,,,,,,,,,,,,,7137owa2iq6cpmdiwi6uldh3p,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459417,42,49,1,2,39,7catg5lpivcmpf4xhggh6d8rk,1,29.1,90.1,2023-02-20T19:03:54.883Z,2023-02-23T03:02:29Z,,,,,,,,,,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459419,43,3,1,2,40,7catg5lpivcmpf4xhggh6d8rk,0,29.6,89.2,2023-02-20T19:03:55.170Z,2023-02-23T03:02:33Z,4050284429,178,,4046687471,285,,4046687473,211,,4048536635,465,,4046687469,56,Back,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459463,30,49,1,2,41,alyavx3ad35bp1xuwmqk7sgev,1,64.1,6.2,2023-02-20T19:03:56.525Z,2023-02-23T03:02:38Z,,,,,,,,,,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511142731,847,67,1,2,41,alyavx3ad35bp1xuwmqk7sgev,1,70.5,10.8,2023-02-20T19:03:56.574Z,2023-02-23T04:25:05Z,4050299215,233,1021,,,,,,,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511142729,1021,67,1,2,41,7catg5lpivcmpf4xhggh6d8rk,0,29.5,89.2,2023-02-20T19:03:56.575Z,2023-02-23T04:02:28Z,4050299219,233,847,,,,,,,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459435,28,1,1,2,41,alyavx3ad35bp1xuwmqk7sgev,0,66.3,7.3,2023-02-20T19:03:56.613Z,2023-02-23T04:25:05Z,4046687545,141,7.3,4050284447,178,,4046687541,56,Right,4046687543,140,86.5,4046687547,212,21.2,4046687549,213,0,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510475683,502,49,1,2,44,7catg5lpivcmpf4xhggh6d8rk,1,11.8,90.7,2023-02-20T19:03:59.172Z,2023-02-23T03:02:45Z,,,,,,,,,,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459487,44,1,1,2,44,7catg5lpivcmpf4xhggh6d8rk,0,9.8,89.6,2023-02-20T19:03:59.386Z,2023-02-23T03:02:48Z,4046687757,141,100.0,4046687763,1,,4046687759,212,14.7,4046687761,213,0.6,4046687751,157,,4046687753,56,Back,4050284463,178,,4046687755,140,21.4,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459459,29,5,1,2,45,alyavx3ad35bp1xuwmqk7sgev,1,78.6,-1.5,2023-02-20T19:04:00.820Z,2023-02-23T03:02:49Z,4046688249,233,45,4046687659,56,Right,4046687661,347,,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459491,45,5,1,2,45,7catg5lpivcmpf4xhggh6d8rk,0,21.4,101.5,2023-02-20T19:04:00.820Z,2023-02-23T03:02:49Z,4046688255,233,29,4046687781,347,,4046687779,56,Back,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459591,31,1,1,3,6,alyavx3ad35bp1xuwmqk7sgev,0,74.4,0,2023-02-20T19:04:21.626Z,2023-02-23T03:02:52Z,4046688295,213,1.0,4046688285,107,,4046688291,141,25.9,4046688289,140,86.4,4046688287,56,Center,4046688293,212,22.6,4046688297,1,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459595,46,12,1,3,7,7catg5lpivcmpf4xhggh6d8rk,1,8.1,66,2023-02-20T19:04:22.971Z,2023-02-23T03:02:57Z,4050284487,388,,4046688305,56,Back,4046688313,213,0.1,4046688311,212,21.9,4046688319,15,,4046688307,140,28.8,4046688309,141,69.3,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459621,32,44,1,3,9,alyavx3ad35bp1xuwmqk7sgev,1,73.5,32.2,2023-02-20T19:04:24.482Z,2023-02-23T04:25:06Z,4046688425,56,Center,4046688427,286,,4046688435,233,47,,,,,,,,,,,,,,,,7137owa2iq6cpmdiwi6uldh3p,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459609,47,44,1,3,9,7catg5lpivcmpf4xhggh6d8rk,0,26.5,67.8,2023-02-20T19:04:24.483Z,2023-02-23T03:03:04Z,4046688457,233,32,4046688361,285,,4046688359,56,Back,,,,,,,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459631,33,61,1,3,9,alyavx3ad35bp1xuwmqk7sgev,1,73.2,36.5,2023-02-20T19:04:24.569Z,2023-02-23T04:25:06Z,4050284513,15,,4046688489,56,Center,4050284515,388,,,,,,,,,,,,,,,,,7137owa2iq6cpmdiwi6uldh3p,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459925,39,1,1,3,10,alyavx3ad35bp1xuwmqk7sgev,0,85.1,24.7,2023-02-20T19:04:25.403Z,2023-02-23T03:03:18Z,4046690011,140,78.3,4046690013,141,30.4,4046690017,213,2.6,4046690009,56,Center,4050284531,178,,4046690007,3,,4046690015,212,8.1,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459629,48,49,1,3,11,7catg5lpivcmpf4xhggh6d8rk,1,34.5,70.7,2023-02-20T19:04:26.322Z,2023-02-23T03:03:23Z,,,,,,,,,,,,,,,,,,,,,,,,,c270jephiphzfpig96q3jyz11,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459657,49,1,1,3,11,7catg5lpivcmpf4xhggh6d8rk,1,34.5,70.7,2023-02-20T19:04:26.421Z,2023-02-23T03:03:27Z,4046688615,212,8.0,4050284553,178,,4046688611,140,29.0,4046688613,141,78.8,4046688617,213,2.4,4046688609,56,Back,,,,,,,c270jephiphzfpig96q3jyz11,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459661,50,4,1,3,13,7catg5lpivcmpf4xhggh6d8rk,1,28.8,79.8,2023-02-20T19:04:28.910Z,2023-02-23T03:03:29Z,4046688635,13,,4046688641,265,,4046688643,285,,4046688825,233,34,4046688639,152,,4046688637,56,Back,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459695,34,4,1,3,13,alyavx3ad35bp1xuwmqk7sgev,0,71.2,20.2,2023-02-20T19:04:28.911Z,2023-02-23T03:03:29Z,4046688799,13,,4046688807,286,,4050284569,178,,4046688803,152,,4046688801,56,Right,4046688831,233,50,4046688805,265,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459737,51,1,1,3,25,7catg5lpivcmpf4xhggh6d8rk,1,19.5,62.7,2023-02-20T19:04:40.101Z,2023-02-23T03:04:15Z,4046689015,140,21.7,4050284649,178,,4046689013,56,Back,4046689021,213,1.4,4046689011,152,,4046689019,212,11.4,4046689207,189,,4046689009,5,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,4046689017,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459755,52,1,1,3,25,7catg5lpivcmpf4xhggh6d8rk,1,21.6,79,2023-02-20T19:04:41.014Z,2023-02-23T03:04:18Z,4046689117,141,24.4,4050284653,178,,4046689119,212,37.1,4046689123,1,,4046689113,56,Back,4046689121,213,4.7,4048537103,189,,4046689115,140,22.5,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459767,53,1,1,3,33,7catg5lpivcmpf4xhggh6d8rk,1,39.1,19.5,2023-02-20T19:04:48.157Z,2023-02-23T03:04:24Z,4046689203,213,2.1,4046689201,212,9.1,4046689195,56,Back,4046689197,140,34.9,4046689199,141,31.2,4050284669,178,,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459787,54,1,1,3,36,7catg5lpivcmpf4xhggh6d8rk,1,36.5,36.9,2023-02-20T19:04:51.802Z,2023-02-23T03:04:27Z,4046689311,140,38.9,4046689313,141,73.9,4046689309,56,Back,4046689317,213,1.5,4050284673,178,,4046689315,212,25.3,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459809,55,1,1,3,40,7catg5lpivcmpf4xhggh6d8rk,1,45.8,78.7,2023-02-20T19:04:55.282Z,2023-02-23T03:04:30Z,4050284679,178,,4046689405,212,9.3,4046689399,56,Back,4046689401,140,46.5,4046689403,141,65.1,4046689407,213,4.8,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459821,56,1,1,3,42,7catg5lpivcmpf4xhggh6d8rk,1,46.4,65.1,2023-02-20T19:04:57.475Z,2023-02-23T03:04:33Z,4046689443,140,72.7,4046689451,1,,4046689441,56,Right,4046689449,213,5.3,4046689447,212,49.5,4046689445,141,4.6,4050284687,178,,4046689437,155,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,4046689439,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459841,57,1,1,3,45,7catg5lpivcmpf4xhggh6d8rk,1,72.7,4.4,2023-02-20T19:05:00.225Z,2023-02-23T03:04:44Z,4050284703,178,,4046689553,3,,4046689563,213,0.9,4046689557,140,80.4,4046689561,212,13.2,4046689559,141,19.7,4046689555,56,Right,,,,3e8mxxfs5q7gt4lg2beqpkwyd,Héctor Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459845,58,1,1,3,47,7catg5lpivcmpf4xhggh6d8rk,1,89.7,20.7,2023-02-20T19:05:02.961Z,2023-02-23T03:04:48Z,4046689589,140,91.9,4046689591,141,35.7,4046689593,212,10.5,4046689587,56,Center,4050284715,178,,4046689595,213,1.3,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459847,59,50,1,3,49,7catg5lpivcmpf4xhggh6d8rk,1,90.6,31.7,2023-02-20T19:05:04.139Z,2023-02-23T03:05:01Z,4046689601,286,,4046689599,56,Center,4046689661,233,35,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459859,35,7,1,3,49,alyavx3ad35bp1xuwmqk7sgev,1,9.4,68.3,2023-02-20T19:05:04.182Z,2023-02-23T03:05:03Z,4050284745,178,,4046689649,56,Back,4048537365,385,,4046689653,233,59,4046689651,285,,,,,,,,,,,c9lykzcr3q7hr50ui74iqastm,Sandro Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459877,36,12,1,3,49,alyavx3ad35bp1xuwmqk7sgev,1,7.4,58.5,2023-02-20T19:05:04.562Z,2023-02-23T03:05:11Z,4050284771,178,,4046689743,213,1.4,4046689741,212,6.6,4046689735,56,Back,4046689737,140,8.2,4046689739,141,68.1,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459883,37,12,1,3,51,alyavx3ad35bp1xuwmqk7sgev,1,8.2,66.2,2023-02-20T19:05:06.249Z,2023-02-23T03:05:15Z,4046689765,140,15.1,4050284785,178,,4046689767,141,100.0,4046689769,212,25.0,4046689807,167,,4046689763,56,Back,4046689771,213,1.3,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459885,38,5,1,3,52,alyavx3ad35bp1xuwmqk7sgev,0,15.3,101.4,2023-02-20T19:05:07.860Z,2023-02-23T03:05:19Z,4046689777,56,Back,4046689779,347,,4046689821,233,60,,,,,,,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459879,60,5,1,3,52,7catg5lpivcmpf4xhggh6d8rk,1,84.7,-1.4,2023-02-20T19:05:07.860Z,2023-02-23T03:05:19Z,4046689747,347,,4046689745,56,Right,4046689811,233,38,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459959,61,1,1,4,6,7catg5lpivcmpf4xhggh6d8rk,1,79.9,0,2023-02-20T19:05:21.890Z,2023-02-23T03:05:21Z,4046690181,56,Right,4046690183,140,61.3,4046690187,212,20.1,4046690193,189,,4046690179,107,,4046690189,213,2.9,4046690185,141,5.0,,,,3e8mxxfs5q7gt4lg2beqpkwyd,Héctor Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459971,62,1,1,4,7,7catg5lpivcmpf4xhggh6d8rk,1,57.6,13.9,2023-02-20T19:05:22.972Z,2023-02-23T03:05:25Z,4046690263,140,54.0,4046690261,56,Center,4046690269,213,1.7,4046690267,212,21.3,4046690265,141,44.7,4050284821,178,,4048537555,189,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459979,63,1,1,4,10,7catg5lpivcmpf4xhggh6d8rk,1,53.9,44.2,2023-02-20T19:05:25.726Z,2023-02-23T03:05:28Z,4046690325,213,1.3,4046690321,141,66.8,4050284851,178,,4046690323,212,15.8,4046690319,140,57.2,4046690317,56,Center,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510460003,64,1,1,4,14,7catg5lpivcmpf4xhggh6d8rk,1,65.2,70.3,2023-02-20T19:05:29.492Z,2023-02-23T03:05:34Z,4050284859,178,,4046690455,56,Left,4046690461,212,22.3,4046690459,141,90.6,4046690463,213,0.7,4046690457,140,81.9,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510460015,65,1,1,4,17,7catg5lpivcmpf4xhggh6d8rk,0,82.4,87.1,2023-02-20T19:05:32.165Z,2023-02-23T03:05:39Z,4046690525,213,5.3,4046690515,56,Center,4046690549,4,,4046690517,140,93.4,4046690519,141,59.3,4050284867,178,,4046690521,212,22.2,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510460023,40,8,1,4,18,alyavx3ad35bp1xuwmqk7sgev,1,11.1,32.6,2023-02-20T19:05:33.233Z,2023-02-23T03:05:45Z,4046690575,56,Back,4046690747,14,,4050284879,389,,4048537647,385,,,,,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510460077,66,1,1,4,19,7catg5lpivcmpf4xhggh6d8rk,1,97.4,75.5,2023-02-20T19:05:34.790Z,2023-02-23T03:05:49Z,4046690805,213,4.2,4046690795,196,,4046690803,212,55.5,4050284887,178,,4046690801,141,2.7,4046690797,56,Right,4046690799,140,73.6,4046690807,1,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510460099,67,1,1,4,25,7catg5lpivcmpf4xhggh6d8rk,1,72.5,2,2023-02-20T19:05:40.686Z,2023-02-23T03:05:54Z,4046690933,56,Right,4046690939,212,8.2,4046690937,141,7.6,4050284897,178,,4046690941,213,2.7,4046690935,140,65.6,,,,,,,3e8mxxfs5q7gt4lg2beqpkwyd,Héctor Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510460143,68,1,1,4,28,7catg5lpivcmpf4xhggh6d8rk,1,66.2,7.5,2023-02-20T19:05:43.360Z,2023-02-23T03:05:58Z,4046691151,140,72.3,4046691153,141,17.2,4046691149,56,Right,4046691157,213,0.8,4050284901,178,,4046691155,212,9.2,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510460171,69,1,1,4,33,7catg5lpivcmpf4xhggh6d8rk,1,71,17.5,2023-02-20T19:05:48.251Z,2023-02-23T03:06:05Z,4046691283,213,5.5,4046691281,212,12.8,4046691277,140,80.0,4046691279,141,4.7,4046691275,56,Right,4050284907,178,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
