id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2500127699,551,1,2,59,36,3b4nxgvmwzstmoq6borytkwx1,1,30.9,3.1,2023-01-23T21:34:57.590Z,2023-01-25T06:50:46Z,3992467043,56,Back,3992467047,141,13.4,3992467051,213,1.6,3992467045,140,30.7,3994114385,178,,3992467049,212,7.0,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127701,552,61,2,59,37,3b4nxgvmwzstmoq6borytkwx1,0,30.3,13.7,2023-01-23T21:34:58.260Z,2023-01-25T06:50:53Z,3994114413,178,,3992467059,56,Back,,,,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127711,512,49,2,59,38,alyavx3ad35bp1xuwmqk7sgev,1,62.5,71.7,2023-01-23T21:34:59.758Z,2023-01-25T06:50:59Z,,,,,,,,,,,,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127713,513,1,2,59,39,alyavx3ad35bp1xuwmqk7sgev,1,62.3,71.2,2023-01-23T21:35:00.607Z,2023-01-25T06:51:15Z,3992467117,56,Center,3992467123,212,10.1,3992467121,141,59.3,3992467119,140,68.0,3994114499,178,,3992467125,213,5.3,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127719,514,1,2,59,41,alyavx3ad35bp1xuwmqk7sgev,1,68,59.3,2023-01-23T21:35:02.172Z,2023-01-25T06:51:26Z,3992467155,140,64.8,3994114545,178,,3992467153,56,Center,3992467157,141,40.2,3992467161,213,4.5,3992467159,212,13.4,,,,,,,1w926qtyntprx5ommoaa5nhed,Euller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127729,515,1,2,59,42,alyavx3ad35bp1xuwmqk7sgev,1,64.8,40.2,2023-01-23T21:35:03.750Z,2023-01-25T06:51:32Z,3994114557,178,,3992467215,141,17.3,3992467219,212,17.0,3992467223,213,5.1,3992467213,140,71.2,3992467211,56,Right,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127735,516,50,2,59,45,alyavx3ad35bp1xuwmqk7sgev,1,75,13,2023-01-23T21:35:06.317Z,2023-01-25T06:51:56Z,3992467251,286,,3992467287,233,553,3992467249,56,Right,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127739,553,7,2,59,45,3b4nxgvmwzstmoq6borytkwx1,1,25,87,2023-01-23T21:35:06.877Z,2023-01-25T06:52:01Z,3992467269,56,Back,3992467271,285,,3994114885,178,,3993116307,385,,3992467267,167,,3992467279,233,516,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127751,517,5,2,59,47,alyavx3ad35bp1xuwmqk7sgev,1,69.3,-1.4,2023-01-23T21:35:08.625Z,2023-01-25T06:52:05Z,3992467305,56,Right,3992467307,347,,3992467319,233,554,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127741,554,5,2,59,47,3b4nxgvmwzstmoq6borytkwx1,0,30.7,101.4,2023-01-23T21:35:08.625Z,2023-01-25T06:52:04Z,3992467273,56,Back,3992467341,233,517,3992467275,347,,,,,,,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127773,518,1,2,59,53,alyavx3ad35bp1xuwmqk7sgev,1,70.3,0,2023-01-23T21:35:14.305Z,2023-01-25T06:52:14Z,3992467459,140,71.0,3992467465,213,1.5,3992467455,107,,3992467461,141,12.1,3992467463,212,9.3,3992467457,56,Right,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127783,519,1,2,59,54,alyavx3ad35bp1xuwmqk7sgev,1,71,12.1,2023-01-23T21:35:15.574Z,2023-01-25T06:52:25Z,3992467513,141,8.6,3992467517,213,3.5,3992467511,140,65.3,3992467515,212,6.4,3992467509,56,Right,3994114999,178,,,,,,,,1w926qtyntprx5ommoaa5nhed,Euller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127789,520,3,2,59,55,alyavx3ad35bp1xuwmqk7sgev,0,67.4,11.8,2023-01-23T21:35:16.741Z,2023-01-25T06:52:49Z,3992467587,233,555,3993116789,465,,3992467551,56,Right,3992467553,286,,3994115101,178,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127779,555,7,2,59,55,3b4nxgvmwzstmoq6borytkwx1,0,32.6,88.2,2023-01-23T21:35:16.799Z,2023-01-25T06:52:53Z,3994115119,178,,3992467583,233,520,3992467491,56,Back,3992467493,285,,3993116975,385,,,,,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127811,521,1,2,59,58,alyavx3ad35bp1xuwmqk7sgev,1,54.6,13.9,2023-01-23T21:35:19.733Z,2023-01-25T06:52:59Z,3992467709,140,34.5,3992467715,213,2.8,3994115141,178,,3992467711,141,24.1,3992467713,212,22.2,3992467707,56,Back,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127837,522,1,2,60,3,alyavx3ad35bp1xuwmqk7sgev,1,25,25.6,2023-01-23T21:35:24.702Z,2023-01-26T12:20:12Z,3992467855,212,14.7,3992467851,140,15.2,3995587913,178,,3992467853,141,41.0,3992467857,213,2.3,3992467849,56,Back,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127841,523,1,2,60,8,alyavx3ad35bp1xuwmqk7sgev,1,13.7,47.1,2023-01-23T21:35:29.134Z,2023-01-26T12:20:15Z,3992467873,140,22.3,3992467877,212,22.7,3992467869,155,,3992467871,56,Back,3992467879,213,1.2,3995587917,178,,3992467875,141,77.7,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127869,524,1,2,60,10,alyavx3ad35bp1xuwmqk7sgev,1,22.3,77.7,2023-01-23T21:35:31.696Z,2023-01-26T12:20:20Z,3995587977,178,,3992468055,213,6.0,3992468047,56,Back,3992468049,140,31.8,3992468051,141,74.1,3992468053,212,10.3,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127879,525,1,2,60,11,alyavx3ad35bp1xuwmqk7sgev,1,31.8,74.1,2023-01-23T21:35:32.862Z,2023-01-26T12:20:25Z,3995588035,178,,3992468119,141,51.6,3992468117,140,10.6,3992468123,213,3.7,3992468121,212,27.0,3992468115,56,Back,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127893,526,1,2,60,16,alyavx3ad35bp1xuwmqk7sgev,1,10.1,51.6,2023-01-23T21:35:37.488Z,2023-01-26T12:20:28Z,3992468203,56,Back,3992468207,141,30.9,3992468211,213,5.3,3992468209,212,16.6,3995588061,178,,3992468205,140,18.4,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127909,527,1,2,60,19,alyavx3ad35bp1xuwmqk7sgev,1,18.4,30.9,2023-01-23T21:35:40.170Z,2023-01-26T12:20:31Z,3992468279,56,Back,3992468285,212,10.7,3992468283,141,30.7,3992468287,213,6.3,3995588083,178,,3992468281,140,28.6,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127929,528,1,2,60,22,alyavx3ad35bp1xuwmqk7sgev,1,29,29.2,2023-01-23T21:35:43.769Z,2023-01-26T12:20:37Z,3995588143,178,,3992468427,212,13.0,3992468423,140,40.4,3992468421,56,Back,3992468429,213,0.4,3992468425,141,36.7,,,,,,,1w926qtyntprx5ommoaa5nhed,Euller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127949,529,1,2,60,25,alyavx3ad35bp1xuwmqk7sgev,1,40.5,35,2023-01-23T21:35:46.407Z,2023-01-26T12:20:39Z,3992468501,140,64.1,3995588153,178,,3992468503,141,31.1,3992468507,213,6.2,3992468499,56,Center,3992468505,212,24.9,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127977,530,1,2,60,29,alyavx3ad35bp1xuwmqk7sgev,0,66.8,20.3,2023-01-23T21:35:50.805Z,2023-01-26T12:20:42Z,3992468637,213,6.0,3992468633,141,9.9,3992468631,140,92.9,3995588187,178,,3992468629,56,Right,3992468635,212,28.3,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127995,556,12,2,60,32,3b4nxgvmwzstmoq6borytkwx1,1,6.4,86.6,2023-01-23T21:35:53.596Z,2023-01-27T06:56:36Z,3992468731,141,88.8,3992468733,212,1.6,3992468727,56,Back,3995588215,178,,3992468735,213,1.3,3992468729,140,6.8,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500127979,531,61,2,60,32,alyavx3ad35bp1xuwmqk7sgev,1,91,5.4,2023-01-23T21:35:53.620Z,2023-01-27T06:56:39Z,3992468641,56,Right,3995588255,178,,,,,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128005,532,5,2,60,33,alyavx3ad35bp1xuwmqk7sgev,0,95.8,-1.6,2023-01-23T21:35:54.781Z,2023-01-26T12:20:56Z,3992468777,347,,3992468775,56,Right,3992473137,233,557,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128095,557,5,2,60,33,3b4nxgvmwzstmoq6borytkwx1,1,4.2,101.6,2023-01-23T21:35:54.781Z,2023-01-26T12:20:57Z,3992473129,233,532,3992469293,56,Back,3992469295,347,,,,,,,,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128111,558,1,2,60,57,3b4nxgvmwzstmoq6borytkwx1,0,5.9,100,2023-01-23T21:36:18.646Z,2023-01-26T12:21:01Z,3992469391,141,95.3,3992469387,56,Back,3992469397,1,,3992469393,212,22.5,3992469389,140,27.0,3992469395,213,6.1,3992469385,107,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128117,533,43,2,60,57,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-01-23T21:36:18.834Z,2023-01-23T21:39:33Z,3992469439,56,Right,3992469445,212,4.5,3992469447,213,0.9,3992469443,141,10.1,3992469441,140,62.3,3992473145,144,1,3992469437,107,0,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500261545,878,1,2,60,59,alyavx3ad35bp1xuwmqk7sgev,1,61.8,7.5,2023-01-23T21:36:20.150Z,2023-01-26T12:21:10Z,3995588363,21,,3995588361,178,,3993121381,56,Right,3993121383,140,71.7,3993121387,212,10.4,3993121389,213,0.1,3993121385,141,8.4,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128119,534,49,2,60,59,alyavx3ad35bp1xuwmqk7sgev,1,62.3,10.1,2023-01-23T21:36:20.938Z,2023-01-26T12:21:14Z,,,,,,,,,,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128123,535,1,2,61,0,alyavx3ad35bp1xuwmqk7sgev,1,62.3,10.1,2023-01-23T21:36:21.113Z,2023-01-26T12:21:25Z,3992469475,212,3.7,3992469477,213,4.2,3995588455,178,,3992469473,141,5.3,3992469469,56,Right,3992469471,140,60.7,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128127,536,1,2,61,0,alyavx3ad35bp1xuwmqk7sgev,0,61.3,3.5,2023-01-23T21:36:21.816Z,2023-01-26T12:21:29Z,3992469491,140,62.6,3992469497,213,0.9,3992469493,141,5.8,3992469523,286,,3992469517,236,,3992469519,233,559,3992469495,212,2.1,3995588507,178,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,3992469489,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128125,559,74,2,61,0,3b4nxgvmwzstmoq6borytkwx1,1,27.2,96.8,2023-01-23T21:36:21.897Z,2023-01-26T12:21:34Z,3992469485,285,,3992469529,233,536,3992469483,56,Back,3995588535,178,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128139,537,61,2,61,1,alyavx3ad35bp1xuwmqk7sgev,1,61.5,4.1,2023-01-23T21:36:22.065Z,2023-01-26T12:21:41Z,3995588585,178,,3992469539,56,Right,3995588583,21,,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128143,538,5,2,61,2,alyavx3ad35bp1xuwmqk7sgev,0,69.3,-1.6,2023-01-23T21:36:23.311Z,2023-01-26T12:21:44Z,3992469561,233,560,3992469553,347,,3992469551,56,Right,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128137,560,5,2,61,2,3b4nxgvmwzstmoq6borytkwx1,1,30.7,101.6,2023-01-23T21:36:23.311Z,2023-01-26T12:21:45Z,3992469535,56,Back,3992469537,347,,3992469555,233,538,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128167,561,1,2,61,15,3b4nxgvmwzstmoq6borytkwx1,1,30.3,100,2023-01-23T21:36:36.240Z,2023-01-26T12:21:54Z,3992469777,56,Back,3992469787,212,7.3,3992469773,107,,3992469785,141,93.2,3992469781,140,35.1,3992469789,213,5.5,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128215,562,1,2,61,18,3b4nxgvmwzstmoq6borytkwx1,1,36,93.2,2023-01-23T21:36:39.292Z,2023-01-26T12:22:02Z,3992469999,56,Left,3995588725,178,,3992470001,140,88.1,3992470007,213,0.0,3992470003,141,94.2,3992470009,1,,3992470005,212,54.7,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128221,563,1,2,61,26,3b4nxgvmwzstmoq6borytkwx1,1,83.2,89.3,2023-01-23T21:36:47.774Z,2023-01-26T12:22:07Z,3992470039,56,Center,3992470045,212,16.2,3992470043,141,71.7,3992470047,213,4.0,3992470041,140,72.8,3995588789,178,,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128233,564,1,2,61,28,3b4nxgvmwzstmoq6borytkwx1,1,72.6,71.7,2023-01-23T21:36:49.701Z,2023-01-26T12:22:12Z,3992470095,213,4.1,3992470089,140,67.7,3992470091,141,60.2,3992470087,56,Center,3992470093,212,9.4,3995588839,178,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128239,565,1,2,61,29,3b4nxgvmwzstmoq6borytkwx1,1,67.7,60.2,2023-01-23T21:36:50.326Z,2023-01-26T12:22:19Z,3992470135,213,2.1,3992470129,140,65.5,3995588885,178,,3992470127,56,Center,3992470133,212,4.4,3992470131,141,65.7,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128249,566,1,2,61,30,3b4nxgvmwzstmoq6borytkwx1,1,65.5,65.7,2023-01-23T21:36:51.260Z,2023-01-26T12:22:25Z,3992470193,140,64.6,3992470197,212,17.8,3992470191,56,Center,3995588929,178,,3992470195,141,39.5,3992470199,213,4.7,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128291,567,1,2,61,33,3b4nxgvmwzstmoq6borytkwx1,1,64.7,40.7,2023-01-23T21:36:54.012Z,2023-01-26T12:23:07Z,3995589133,178,,3992470343,141,3.2,3992470347,213,4.8,3992470345,212,25.6,3992470339,56,Right,3992470341,140,66.4,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128307,568,1,2,61,37,3b4nxgvmwzstmoq6borytkwx1,1,63,8.5,2023-01-23T21:36:58.817Z,2023-01-26T12:23:13Z,3992470419,141,30.5,3995589151,178,,3992470415,56,Back,3992470423,213,2.6,3992470417,140,39.8,3992470421,212,28.6,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128327,569,1,2,61,40,3b4nxgvmwzstmoq6borytkwx1,1,39.8,30.5,2023-01-23T21:37:01.440Z,2023-01-26T12:23:17Z,3992470523,141,66.6,3992470527,213,1.5,3992470521,140,41.6,3995589195,178,,3992470525,212,24.6,3992470519,56,Back,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128331,570,1,2,61,45,3b4nxgvmwzstmoq6borytkwx1,0,41.8,71.7,2023-01-23T21:37:06.854Z,2023-01-26T12:23:21Z,3992470553,141,82.5,3992470557,213,0.2,3992470551,140,71.3,3992470549,56,Left,3992470547,155,,3992470555,212,31.8,3995589223,178,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128349,539,1,2,61,47,alyavx3ad35bp1xuwmqk7sgev,1,19.7,12.7,2023-01-23T21:37:08.783Z,2023-01-26T12:23:26Z,3992470677,141,30.4,3992470673,56,Back,3992470671,3,,3992470681,213,1.1,3992470675,140,25.9,3995589251,178,,3992470679,212,13.7,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128357,540,49,2,61,49,alyavx3ad35bp1xuwmqk7sgev,1,25.9,30.4,2023-01-23T21:37:10.651Z,2023-01-26T12:23:31Z,,,,,,,,,,,,,,,,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128365,541,1,2,61,49,alyavx3ad35bp1xuwmqk7sgev,1,25.9,30.4,2023-01-23T21:37:10.836Z,2023-01-26T12:23:36Z,3995589309,178,,3992470737,140,43.1,3992470741,212,18.1,3992470743,213,0.1,3992470735,56,Back,3992470739,141,32.7,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500841101,1436,83,2,61,51,3b4nxgvmwzstmoq6borytkwx1,1,58.5,66.7,2023-01-23T21:37:12.438Z,2023-01-27T06:58:04Z,3996154479,399,165807,,,,,,,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128371,542,1,2,61,51,alyavx3ad35bp1xuwmqk7sgev,1,42.9,32.6,2023-01-23T21:37:12.641Z,2023-01-26T12:23:42Z,3995589341,178,,3992470789,140,39.2,3992470795,213,3.6,3992470793,212,4.4,3992470787,56,Back,3992470791,141,29.7,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128389,543,1,2,61,52,alyavx3ad35bp1xuwmqk7sgev,1,39.2,29.7,2023-01-23T21:37:13.057Z,2023-01-26T12:23:49Z,3992470903,141,52.7,3992470907,213,0.8,3992470901,140,54.5,3995589399,178,,3992470899,56,Center,3992470905,212,22.4,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128395,544,1,2,61,54,alyavx3ad35bp1xuwmqk7sgev,0,59.7,50.2,2023-01-23T21:37:15.389Z,2023-01-26T12:23:54Z,3992470941,56,Center,3992470943,140,72.0,3992470947,212,15.2,3995589483,178,,3992470949,213,0.6,3992470945,141,62.0,,,,,,,bfy36wqp37utkkbl13k7s99m1,L. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128393,571,8,2,61,55,3b4nxgvmwzstmoq6borytkwx1,1,25.5,35.3,2023-01-23T21:37:16.827Z,2023-01-26T12:23:59Z,3992470935,56,Back,3995589511,178,,3993121743,384,,,,,,,,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128407,545,49,2,61,58,alyavx3ad35bp1xuwmqk7sgev,1,62.1,72.7,2023-01-23T21:37:19.327Z,2023-01-26T12:24:05Z,,,,,,,,,,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128409,546,50,2,62,0,alyavx3ad35bp1xuwmqk7sgev,1,65.8,70.4,2023-01-23T21:37:21.571Z,2023-01-26T12:24:11Z,3992471007,286,,3992471005,56,Center,3992471087,233,572,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128419,572,7,2,62,0,3b4nxgvmwzstmoq6borytkwx1,1,34.2,29.6,2023-01-23T21:37:21.726Z,2023-01-26T12:24:15Z,3992471067,56,Back,3995589609,178,,3993122103,384,,3992471083,233,546,3992471069,285,,,,,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128421,573,49,2,62,1,3b4nxgvmwzstmoq6borytkwx1,1,25.6,35.8,2023-01-23T21:37:22.858Z,2023-01-26T12:24:21Z,,,,,,,,,,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128425,574,1,2,62,2,3b4nxgvmwzstmoq6borytkwx1,1,25.6,35.8,2023-01-23T21:37:23.012Z,2023-01-26T12:24:25Z,3992471099,213,5.0,3992471095,141,24.8,3992471097,212,7.9,3995589697,178,,3992471093,140,28.0,3992471091,56,Back,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128445,575,1,2,62,3,3b4nxgvmwzstmoq6borytkwx1,1,28,24.8,2023-01-23T21:37:24.406Z,2023-01-26T12:24:30Z,3992471213,212,12.8,3992471207,56,Back,3995589771,178,,3992471211,141,12.1,3992471209,140,37.0,3992471215,213,5.5,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128461,576,1,2,62,10,3b4nxgvmwzstmoq6borytkwx1,1,39.2,39.4,2023-01-23T21:37:30.998Z,2023-01-26T12:24:43Z,3992471331,141,73.7,3992471333,212,23.4,3992471327,56,Back,3992471329,140,38.1,3995589895,178,,3992471335,213,1.6,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128475,577,1,2,62,12,3b4nxgvmwzstmoq6borytkwx1,1,39.2,75.5,2023-01-23T21:37:33.879Z,2023-01-26T12:24:47Z,3992471439,140,61.0,3992471445,213,0.6,3995589915,178,,3992471437,56,Left,3992471441,141,98.3,3992471443,212,27.6,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500128479,578,1,2,62,18,3b4nxgvmwzstmoq6borytkwx1,1,70.2,89.6,2023-01-23T21:37:39.621Z,2023-01-26T12:24:51Z,3992471461,213,4.6,3992471453,56,Center,3992471457,141,78.0,3992471459,212,8.0,3995589981,178,,3992471455,140,69.0,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
