id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2455302423,37,1,1,2,0,66bsnl0zjb7l5akwo00h0y5me,1,25.5,32.2,2022-09-03T19:31:45.066Z,2022-09-06T11:25:55Z,3755257243,56,Back,3755257249,212,12.6,3755257251,213,5.3,3755257245,140,31.8,3762127145,178,,3755257247,141,16.4,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455302489,38,1,1,2,3,66bsnl0zjb7l5akwo00h0y5me,1,32,18.6,2022-09-03T19:31:48.521Z,2022-09-06T11:25:59Z,3755257619,213,1.6,3755257613,141,63.4,3755257603,56,Back,3755257609,140,31.2,3762127209,178,,3755257617,212,30.5,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455302563,39,1,1,2,7,66bsnl0zjb7l5akwo00h0y5me,1,32.3,62.3,2022-09-03T19:31:52.027Z,2022-09-06T11:26:05Z,3755258061,141,4.9,3755258055,155,,3755258065,212,70.5,3755258057,56,Right,3755258069,213,5.7,3755258073,1,,3755258059,140,88.2,3762127361,178,,9iqmeo87l56hr3gymmxgkxysq,David Carmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455302605,40,1,1,2,15,66bsnl0zjb7l5akwo00h0y5me,1,88.1,10.4,2022-09-03T19:32:00.560Z,2022-09-06T11:26:20Z,3755259535,154,,3755258261,56,Center,3755258265,141,40.6,3755258267,212,22.9,3755258269,213,2.0,3755258263,140,78.4,3762127647,178,,3755259533,210,13,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455302611,41,13,1,2,17,66bsnl0zjb7l5akwo00h0y5me,1,78.4,40.6,2022-09-03T19:32:02Z,2022-09-06T11:26:20Z,3755258301,22,,3762127731,178,,3755258305,56,Center,3755259563,103,97.2,3755259569,230,99.0,3755259557,55,40,3755259555,154,,3755259551,81,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,3755259553,29,,,3755259565,215,3755258303,18,3755259567,328,3755259289,20,3755259561,102,38.2,3755259571,231,48.4,,,,,,,,,,,,,,,,,,,,,,,
2455302621,18,5,1,2,19,bwt8yfk8rkcwiwyr0mopd7wqd,1,-0.7,51.7,2022-09-03T19:32:03.995Z,2022-09-06T11:26:24Z,3755258363,346,,3755258373,233,42,3755258361,56,Back,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455302617,42,5,1,2,19,66bsnl0zjb7l5akwo00h0y5me,0,100.7,48.3,2022-09-03T19:32:03.995Z,2022-09-06T11:26:24Z,3755258399,233,18,3755258343,56,Center,3755258349,346,,,,,,,,,,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455302925,19,1,1,2,35,bwt8yfk8rkcwiwyr0mopd7wqd,1,4.5,56.4,2022-09-03T19:32:20.038Z,2022-09-06T11:26:28Z,3755260195,56,Back,3755262595,189,,3755260219,74,,3755260213,213,5.5,3755260189,124,,3755260215,1,,3755260203,141,10.4,3755260209,212,44.5,664x98r3mbynnh19u1cx984q,Andrew,3755260199,140,34.7,,3755260193,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455302957,20,3,1,2,38,bwt8yfk8rkcwiwyr0mopd7wqd,1,37.7,9.2,2022-09-03T19:32:23.812Z,2022-09-06T11:26:31Z,3760590035,464,,3755260393,56,Back,3755260419,233,43,3762127883,178,,3755260395,286,,,,,,,,,,,cpcsusprqvec5l4mvwl6td23t,E. Hackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455302865,43,45,1,2,38,66bsnl0zjb7l5akwo00h0y5me,0,62.3,90.8,2022-09-03T19:32:23.812Z,2022-09-06T11:26:31Z,3755259881,56,Left,3755260447,233,20,3755259883,285,,,,,,,,,,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455302973,21,1,1,2,40,bwt8yfk8rkcwiwyr0mopd7wqd,0,31.3,9.5,2022-09-03T19:32:25.458Z,2022-09-06T11:26:35Z,3755260459,140,33.0,3755260463,212,2.4,3762127957,178,,3755260457,56,Back,3755260465,213,0.7,3755260461,141,11.8,,,,,,,cpcsusprqvec5l4mvwl6td23t,E. Hackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455302893,44,61,1,2,40,66bsnl0zjb7l5akwo00h0y5me,1,57.6,92.9,2022-09-03T19:32:25.662Z,2022-09-06T11:26:38Z,3755260033,56,Left,3762127985,178,,,,,,,,,,,,,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455302919,45,49,1,2,41,66bsnl0zjb7l5akwo00h0y5me,1,56.4,81.5,2022-09-03T19:32:26.639Z,2022-09-06T11:26:41Z,,,,,,,,,,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303035,46,1,1,2,42,66bsnl0zjb7l5akwo00h0y5me,1,56.7,81.5,2022-09-03T19:32:27.601Z,2022-09-06T11:26:51Z,3755262481,210,15,3755260703,56,Left,3755260709,212,16.8,3755260711,213,0.1,3755260705,140,72.6,3762128103,178,,3755260707,141,84.5,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303039,47,15,1,2,49,66bsnl0zjb7l5akwo00h0y5me,1,85,73.6,2022-09-03T19:32:34.438Z,2022-09-06T11:26:52Z,3755262499,147,69.3,3755262503,231,52.2,3755262283,20,,3755262487,55,46,3755260731,56,Center,3755260729,64,,3755262287,82,,3755262495,215,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,3755262491,102,47.5,,3755262325,233,3762128257,178,3755262493,103,3760590703,80,3755260727,22,,3755262485,29,,22,19,3755262497,146,87.5,3755262501,230,99.5,,,,,,,,,,,,,,,
2455303055,22,10,1,2,49,bwt8yfk8rkcwiwyr0mopd7wqd,1,13.1,28.6,2022-09-03T19:32:34.524Z,2022-09-06T11:26:55Z,3755260807,56,Back,3762128345,178,,3755260805,94,,3755262345,233,47,,,,,,,,,,,,,cpcsusprqvec5l4mvwl6td23t,E. Hackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303105,23,49,1,2,53,bwt8yfk8rkcwiwyr0mopd7wqd,1,3.5,80.2,2022-09-03T19:32:38.588Z,2022-09-06T11:27:02Z,,,,,,,,,,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303155,24,1,1,2,55,bwt8yfk8rkcwiwyr0mopd7wqd,0,3.9,82,2022-09-03T19:32:40.082Z,2022-09-06T11:27:06Z,3755261351,1,,3762128575,178,,3755261349,213,6.3,3755261343,140,34.7,3755261347,212,32.3,3755261345,141,81.7,3755261341,56,Back,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456597985,996,67,1,2,56,66bsnl0zjb7l5akwo00h0y5me,1,73,14.2,2022-09-03T19:32:41.239Z,2022-09-06T12:35:29Z,3762173013,233,747,,,,,,,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456597977,747,67,1,2,56,bwt8yfk8rkcwiwyr0mopd7wqd,0,27,85.8,2022-09-03T19:32:41.240Z,2022-09-06T11:49:57Z,3762173021,233,996,,,,,,,,,,,,,,,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303163,48,8,1,2,56,66bsnl0zjb7l5akwo00h0y5me,1,73.6,16.2,2022-09-03T19:32:41.263Z,2022-09-06T12:35:29Z,3755261409,56,Right,3762128663,178,,3760591153,384,,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303271,25,1,1,3,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,5.1,73.2,2022-09-03T19:32:44.895Z,2022-09-06T11:27:14Z,3755261923,141,74.8,3755261919,56,Back,3762128771,178,,3755261921,140,30.5,3755261925,212,26.7,3755261927,213,0.0,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303277,26,61,1,3,1,bwt8yfk8rkcwiwyr0mopd7wqd,0,28.4,79.3,2022-09-03T19:32:46.284Z,2022-09-06T11:27:29Z,3755261959,56,Back,3762129069,178,,,,,,,,,,,,,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303253,49,1,1,3,2,66bsnl0zjb7l5akwo00h0y5me,0,73.4,16.2,2022-09-03T19:32:47.316Z,2022-09-06T11:27:34Z,3755261823,56,Right,3755261829,212,1.2,3755508773,233,296,3762129169,178,,3755508777,286,,3755261831,213,3.5,3755261825,140,72.3,3755508771,236,,8y0e1y90ih393h7zv7srfot79,Otávio,3755261827,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455348049,296,74,1,3,2,bwt8yfk8rkcwiwyr0mopd7wqd,1,31.2,89.4,2022-09-03T19:32:47.383Z,2022-09-06T11:27:36Z,3762129245,178,,3755508745,56,Back,3755508779,233,49,3755508747,285,,,,,,,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303331,27,5,1,3,4,bwt8yfk8rkcwiwyr0mopd7wqd,0,27.2,101.5,2022-09-03T19:32:49.542Z,2022-09-06T11:27:39Z,3755262249,347,,3755263441,233,50,3755262247,56,Back,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303327,50,5,1,3,4,66bsnl0zjb7l5akwo00h0y5me,1,72.8,-1.5,2022-09-03T19:32:49.542Z,2022-09-06T11:27:39Z,3755262223,347,,3755262221,56,Right,3755263427,233,27,,,,,,,,,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303481,51,1,1,3,15,66bsnl0zjb7l5akwo00h0y5me,1,64.2,0,2022-09-03T19:32:59.987Z,2022-09-06T11:27:46Z,3755263091,212,12.4,3755263085,56,Right,3755263087,140,61.5,3755263095,213,1.8,3755263081,107,,3755265783,189,,3755263089,141,16.9,3755263083,155,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304431,66,1,1,3,16,66bsnl0zjb7l5akwo00h0y5me,1,60.1,9.5,2022-09-03T19:33:01.597Z,2022-09-06T11:27:48Z,3755268153,155,,3755268159,140,58.9,3755268165,213,1.6,3755268167,1,,3755268161,141,82.7,3755268285,189,,3762129493,178,,3755268163,212,49.8,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,3755268157,56,Left,,3755268155,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303511,52,1,1,3,17,66bsnl0zjb7l5akwo00h0y5me,1,56.6,85.4,2022-09-03T19:33:02.517Z,2022-09-06T11:27:52Z,3755263253,141,95.0,3762129585,178,,3755263251,140,67.4,3755263257,213,0.5,3755263249,56,Left,3755263255,212,13.1,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303535,53,1,1,3,19,66bsnl0zjb7l5akwo00h0y5me,1,65.9,93.6,2022-09-03T19:33:04.651Z,2022-09-06T11:27:56Z,3755263387,56,Left,3755263391,141,89.3,3755263395,213,3.7,3755263393,212,5.6,3762129687,178,,3755263389,140,61.3,,,,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303551,54,1,1,3,21,66bsnl0zjb7l5akwo00h0y5me,1,61.2,89,2022-09-03T19:33:06.677Z,2022-09-06T11:28:00Z,3762129765,178,,3755263497,212,9.2,3755263495,141,79.9,3755263491,56,Left,3755263493,140,54.7,3755263499,213,3.9,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303615,55,1,1,3,24,66bsnl0zjb7l5akwo00h0y5me,1,54.7,79.1,2022-09-03T19:33:09.235Z,2022-09-06T11:28:04Z,3755263843,141,31.8,3755263849,1,,3755263839,56,Back,3755263841,140,42.4,3755263847,213,4.3,3762129887,178,,3755263845,212,34.7,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303643,56,1,1,3,28,66bsnl0zjb7l5akwo00h0y5me,1,45,31.8,2022-09-03T19:33:13.156Z,2022-09-06T11:28:08Z,3755264017,140,65.2,3755264015,56,Left,3755264021,212,44.3,3762129991,178,,3755264025,1,,3755264023,213,1.1,3755264019,141,89.0,3755264013,155,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303655,28,45,1,3,32,bwt8yfk8rkcwiwyr0mopd7wqd,0,27.4,11,2022-09-03T19:33:17.227Z,2022-09-06T11:28:12Z,3755264069,56,Back,3755264075,285,,3755264325,233,57,,,,,,,,,,,,,,,,cpcsusprqvec5l4mvwl6td23t,E. Hackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303703,57,3,1,3,32,66bsnl0zjb7l5akwo00h0y5me,1,72.6,89,2022-09-03T19:33:17.227Z,2022-09-06T11:28:12Z,3762130081,178,,3755264277,56,Left,3760592193,465,,3755264295,233,28,3755264279,286,,,,,,,,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303759,58,1,1,3,37,66bsnl0zjb7l5akwo00h0y5me,1,77.1,91.4,2022-09-03T19:33:22.542Z,2022-09-06T11:28:15Z,3762130129,178,,3755264589,141,76.1,3755264587,140,64.1,3755264591,212,17.2,3755264585,56,Center,3755264597,213,3.8,,,,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303815,59,1,1,3,41,66bsnl0zjb7l5akwo00h0y5me,1,64.8,73.8,2022-09-03T19:33:26.085Z,2022-09-06T11:28:22Z,3755264853,141,39.2,3755264857,213,4.5,3755264855,212,24.2,3762130271,178,,3755264849,56,Center,3755264851,140,59.3,,,,,,,9iqmeo87l56hr3gymmxgkxysq,David Carmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303831,60,1,1,3,44,66bsnl0zjb7l5akwo00h0y5me,0,59,38.2,2022-09-03T19:33:29.612Z,2022-09-06T11:28:24Z,3755264949,56,Right,3755264957,141,0.0,3762130293,178,,3755264961,213,5.7,3755264941,155,,3755264963,1,,3755264953,140,94.5,3755264959,212,46.2,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303901,29,5,1,3,49,bwt8yfk8rkcwiwyr0mopd7wqd,1,6.5,101.8,2022-09-03T19:33:34.804Z,2022-09-06T11:28:30Z,3755265343,233,61,3755265337,56,Back,3755265339,347,,,,,,,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455303833,61,5,1,3,49,66bsnl0zjb7l5akwo00h0y5me,0,93.5,-1.8,2022-09-03T19:33:34.804Z,2022-09-06T11:28:30Z,3755265363,233,29,3755264967,347,,3755264965,56,Right,,,,,,,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304079,30,1,1,4,3,bwt8yfk8rkcwiwyr0mopd7wqd,1,6,100,2022-09-03T19:33:47.975Z,2022-09-06T11:28:37Z,3755266305,213,6.1,3755266299,141,88.7,3755266291,107,,3755266295,56,Back,3755266303,212,37.4,3755266297,140,40.7,3755266309,1,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304091,31,3,1,4,6,bwt8yfk8rkcwiwyr0mopd7wqd,0,41.3,84.4,2022-09-03T19:33:51.681Z,2022-09-06T11:28:52Z,3762130813,178,,3755266343,286,,3755266577,233,62,3755266339,56,Back,3760593135,464,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304121,62,7,1,4,7,66bsnl0zjb7l5akwo00h0y5me,1,58.7,15.6,2022-09-03T19:33:52.601Z,2022-09-06T11:28:55Z,3755266507,285,,3760593199,384,,3755266505,56,Right,3755266553,233,31,3762130867,178,,,,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304131,63,49,1,4,9,66bsnl0zjb7l5akwo00h0y5me,1,57.9,18.9,2022-09-03T19:33:53.985Z,2022-09-06T11:28:58Z,,,,,,,,,,,,,,,,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304173,64,1,1,4,9,66bsnl0zjb7l5akwo00h0y5me,0,58.4,18.9,2022-09-03T19:33:54.071Z,2022-09-06T11:29:00Z,3755266721,141,17.7,3755266717,56,Right,3755266725,213,6.3,3762130993,178,,3755266727,1,,3755266723,212,45.7,3755266719,140,100.0,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304219,32,5,1,4,15,bwt8yfk8rkcwiwyr0mopd7wqd,1,-1.4,85.4,2022-09-03T19:34:00.849Z,2022-09-06T11:29:03Z,3755266953,233,65,3755266935,56,Back,3755266937,346,,,,,,,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304175,65,5,1,4,15,66bsnl0zjb7l5akwo00h0y5me,0,101.4,14.6,2022-09-03T19:34:00.849Z,2022-09-06T11:29:04Z,3755266735,346,,3755266733,56,Right,3755266975,233,32,,,,,,,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304557,33,1,1,4,32,bwt8yfk8rkcwiwyr0mopd7wqd,1,4.4,56.7,2022-09-03T19:34:16.959Z,2022-09-06T11:29:07Z,3755268913,213,1.3,3755268907,140,9.5,3755268929,189,,3755268905,56,Back,3755268903,124,,3755268909,141,86.2,3755268911,212,20.8,3755268917,237,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304633,34,1,1,4,35,bwt8yfk8rkcwiwyr0mopd7wqd,0,11,87.1,2022-09-03T19:34:19.980Z,2022-09-06T11:29:11Z,3755269271,157,,3755269277,140,45.5,3755269275,56,Back,3762131159,178,,3755269279,141,87.4,3755269281,212,36.2,3755269287,1,,3755269285,213,0.0,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304637,67,44,1,4,37,66bsnl0zjb7l5akwo00h0y5me,1,55.8,11.7,2022-09-03T19:34:22.608Z,2022-09-06T12:35:30Z,3755269357,233,35,3755269299,56,Right,3755269301,286,,,,,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304641,35,44,1,4,37,bwt8yfk8rkcwiwyr0mopd7wqd,0,44.2,88.3,2022-09-03T19:34:22.609Z,2022-09-06T11:29:15Z,3755269319,285,,3755269329,233,67,3755269317,56,Back,,,,,,,,,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304653,68,1,1,4,37,66bsnl0zjb7l5akwo00h0y5me,0,59.1,7.3,2022-09-03T19:34:22.693Z,2022-09-06T12:35:30Z,3760593753,141,0.0,3760593749,3,,3760593755,212,6.3,3760593757,213,5.2,3760593751,140,62.0,3755269363,56,Right,3762131311,388,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304697,37,5,1,4,40,bwt8yfk8rkcwiwyr0mopd7wqd,1,41,101.2,2022-09-03T19:34:25.343Z,2022-09-06T11:29:23Z,3755269603,56,Back,3755269629,233,69,3755269605,347,,,,,,,,,,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304669,69,5,1,4,40,66bsnl0zjb7l5akwo00h0y5me,0,59,-1.2,2022-09-03T19:34:25.343Z,2022-09-06T11:29:24Z,3755269647,233,37,3755269427,347,,3755269425,56,Right,,,,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304659,36,43,1,4,41,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-09-03T19:34:26.072Z,2022-09-03T19:35:11Z,3755269397,213,5.2,3755269395,212,3.2,3755269387,3,0,3755269391,140,46.9,3755269389,56,Back,3755273989,144,1,3755269393,141,83.3,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304857,38,1,1,4,48,bwt8yfk8rkcwiwyr0mopd7wqd,1,45.6,100,2022-09-03T19:34:33.769Z,2022-09-06T11:29:28Z,3755270471,140,65.4,3755270475,212,26.8,3755270467,56,Center,3755270477,213,5.6,3755270463,107,,3755270473,141,76.3,3755270479,1,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304865,39,61,1,4,50,bwt8yfk8rkcwiwyr0mopd7wqd,0,65.3,76.3,2022-09-03T19:34:35.284Z,2022-09-06T11:29:33Z,3762131583,21,,3755270511,56,Center,3762131585,388,,,,,,,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304849,70,49,1,4,50,66bsnl0zjb7l5akwo00h0y5me,1,39.9,12.9,2022-09-03T19:34:35.762Z,2022-09-06T11:29:36Z,,,,,,,,,,,,,,,,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304891,71,1,1,4,51,66bsnl0zjb7l5akwo00h0y5me,1,39.9,12.9,2022-09-03T19:34:35.932Z,2022-09-06T11:29:39Z,3755270645,213,0.1,3755270637,56,Right,3755270641,141,17.7,3755270635,155,,3762131713,178,,3755270639,140,61.1,3755270643,212,22.5,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304945,72,1,1,4,52,66bsnl0zjb7l5akwo00h0y5me,1,63.5,18.3,2022-09-03T19:34:37.655Z,2022-09-06T11:29:43Z,3755270963,212,8.6,3755270959,140,63.1,3755270955,3,,3755270957,56,Center,3755270977,156,,3755270965,213,1.6,3755270961,141,30.9,3762131801,178,,1nd8l0ofw9x779c0ufwbbo4ph,Toni Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455304975,73,1,1,4,56,66bsnl0zjb7l5akwo00h0y5me,1,66.8,33,2022-09-03T19:34:41.494Z,2022-09-06T11:29:49Z,3755271103,141,33.4,3762131959,178,,3755271099,56,Center,3755271101,140,78.4,3755271107,213,0.0,3755271105,212,12.2,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456311237,941,61,1,4,56,66bsnl0zjb7l5akwo00h0y5me,1,71.9,34,2022-09-03T19:34:41.845Z,2022-09-06T11:29:58Z,3760594731,56,Center,3762132173,178,,,,,,,,,,,,,,,,,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
