id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value
2521851471,134,1,1,19,44,491xixnlsp75o7cr3w2gc1o0z,0,53.6,5.6,2023-03-18T18:21:13.218Z,2023-03-20T14:59:34Z,4106923359,140,61.6,4106923367,212,8.9,4106923357,56,Right,4106923363,141,9.8,4106923371,213,0.3,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851477,135,43,1,19,45,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2023-03-18T18:21:14.066Z,2023-03-18T18:22:08Z,4106923385,56,Right,4106923387,286,0,4106923533,233,144,4106927895,144,50,,,,,,,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851491,144,8,1,19,45,dich5v7sw466smbqap0d9rbyj,1,36.2,94.2,2023-03-18T18:21:14.067Z,2023-03-20T14:59:56Z,4106923459,56,Back,4113052417,384,,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851581,136,5,1,19,46,491xixnlsp75o7cr3w2gc1o0z,1,61.4,-1,2023-03-18T18:21:14.402Z,2023-03-18T18:21:22Z,4106923957,56,Right,4106923967,233,145,4106923959,347,,,,,,,,,,,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851493,145,5,1,19,46,dich5v7sw466smbqap0d9rbyj,0,38.6,101,2023-03-18T18:21:14.402Z,2023-03-18T18:35:19Z,4106923987,233,136,4106923463,56,Back,4106923465,347,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851605,137,1,1,19,53,491xixnlsp75o7cr3w2gc1o0z,0,55.4,0,2023-03-18T18:21:21.929Z,2023-03-20T15:00:06Z,4106924071,140,100.0,4113052913,189,,4106924069,56,Right,4106924067,107,,4106924165,1,,4106924077,213,0.3,4106924073,141,17.7,4106924075,212,49.3,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851627,138,5,1,19,56,491xixnlsp75o7cr3w2gc1o0z,0,100.8,19.3,2023-03-18T18:21:24.564Z,2023-03-18T18:21:26Z,4106924295,233,146,4106924189,346,,4106924187,56,Right,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851631,146,5,1,19,56,dich5v7sw466smbqap0d9rbyj,1,-0.8,80.7,2023-03-18T18:21:24.564Z,2023-03-18T18:35:20Z,4106924241,346,,4106924239,56,Back,4106924271,233,138,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851865,147,1,1,20,11,dich5v7sw466smbqap0d9rbyj,1,4.7,58.1,2023-03-18T18:21:40.121Z,2023-03-18T18:21:41Z,4106925607,213,6.2,4106925601,141,54.8,4106925587,124,,4106925591,56,Back,4106925605,212,20.0,4106925611,237,,4106925595,140,23.6,,,,12uvfzb3xe7bk4h6xl6c8cet,Thiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851897,148,1,1,20,13,dich5v7sw466smbqap0d9rbyj,1,23.9,54.9,2023-03-18T18:21:41.545Z,2023-03-18T18:21:43Z,4106925781,140,37.0,4106925787,213,5.5,4106925783,141,33.4,4106925785,212,20.1,4106925779,56,Back,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851909,149,1,1,20,15,dich5v7sw466smbqap0d9rbyj,1,37,33.4,2023-03-18T18:21:43.393Z,2023-03-18T18:21:44Z,4106925861,140,34.8,4106925867,213,1.8,4106925863,141,47.5,4106925865,212,9.9,4106925859,56,Back,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851943,150,1,1,20,16,dich5v7sw466smbqap0d9rbyj,1,34.8,47.5,2023-03-18T18:21:44.721Z,2023-03-18T18:21:47Z,4106926137,213,0.4,4106926131,140,51.2,4106926135,212,18.8,4106926129,56,Center,4106926133,141,58.5,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521851995,151,1,1,20,19,dich5v7sw466smbqap0d9rbyj,1,52,58.8,2023-03-18T18:21:47.691Z,2023-03-20T15:05:16Z,4106926389,212,32.9,4106927359,210,13,4106926381,155,,4106926387,141,37.3,4106926391,213,5.8,4106927363,154,,4106926383,56,Center,4106926393,1,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,4106926385,140,1,,,,,,,,,,,,,,,,,,,,80.1,,,,,,,,,,,,
2521852067,139,59,1,20,20,491xixnlsp75o7cr3w2gc1o0z,0,0,0,2023-03-18T18:21:48.753Z,2023-03-20T15:04:48Z,4106926793,56,Back,,,,,,,,,,,,,,,,,,,,,,1k5y6mool4qz2xtg6mp892vh1,Marafona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852025,152,13,1,20,21,dich5v7sw466smbqap0d9rbyj,1,80.5,39.4,2023-03-18T18:21:49.522Z,2023-03-20T15:05:16Z,4106926537,22,,4106927463,231,42.1,4106927453,215,,4106927455,328,,4106926539,18,,4106927443,154,,4106927451,103,15.3,4106927445,55,151,3vln1sp3b13v1yhcsd0vl3c2x,Rafa Mújica,4106926907,20,,4106926911,153,,4106927461,230,4106927437,73,4106927457,146,81.5,4106927449,102,4106926541,56,Center,4106927459,147,41.9,,,85.4,64.2,4106927439,29,,,,,,,,
2523003599,771,61,1,20,22,491xixnlsp75o7cr3w2gc1o0z,1,19.7,63.4,2023-03-18T18:21:51.014Z,2023-03-20T15:05:27Z,4113062511,56,Back,,,,,,,,,,,,,,,,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852091,140,12,1,20,25,491xixnlsp75o7cr3w2gc1o0z,1,3.6,41.6,2023-03-18T18:21:53.762Z,2023-03-18T18:22:15Z,4106926931,212,32.7,4106926951,167,,4106926925,56,Back,4106926929,141,0.0,4106926933,213,5.2,4106926927,140,17.2,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852093,141,5,1,20,26,491xixnlsp75o7cr3w2gc1o0z,0,16.6,-1.5,2023-03-18T18:21:55.249Z,2023-03-18T18:35:20Z,4106926991,233,153,4106926935,56,Back,4106926937,347,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852087,153,5,1,20,26,dich5v7sw466smbqap0d9rbyj,1,83.4,101.5,2023-03-18T18:21:55.249Z,2023-03-18T18:21:58Z,4106926905,347,,4106926983,233,141,4106926903,56,Left,,,,,,,,,,,,,,,,3vln1sp3b13v1yhcsd0vl3c2x,Rafa Mújica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852195,154,1,1,20,36,dich5v7sw466smbqap0d9rbyj,1,84,100,2023-03-18T18:22:04.985Z,2023-03-18T18:58:22Z,4106927633,107,,4106927641,212,14.6,4106927635,56,Left,4106927639,141,83.7,4107098599,189,,4106927637,140,76.2,4106927643,213,4.1,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852227,155,1,1,20,38,dich5v7sw466smbqap0d9rbyj,1,75.3,80.9,2023-03-18T18:22:06.465Z,2023-03-18T18:58:36Z,4106927809,140,60.8,4106927803,56,Center,4106927815,141,63.9,4106927827,213,3.8,4106927823,212,19.1,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852263,156,1,1,20,39,dich5v7sw466smbqap0d9rbyj,1,60.8,63.9,2023-03-18T18:22:07.705Z,2023-03-18T18:22:10Z,4106928019,141,37.7,4106928023,213,4.0,4106928021,212,23.3,4106928017,140,46.5,4106928015,56,Back,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852297,157,1,1,20,42,dich5v7sw466smbqap0d9rbyj,1,49.7,37.1,2023-03-18T18:22:11.258Z,2023-03-18T18:22:12Z,4106928263,141,43.7,4106928265,212,6.4,4106928259,56,Center,4106928261,140,54.0,4106928267,213,0.8,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852337,158,1,1,20,44,dich5v7sw466smbqap0d9rbyj,1,54,43.7,2023-03-18T18:22:12.537Z,2023-03-18T18:22:15Z,4106928493,141,73.5,4106928495,212,25.1,4106928491,140,39.9,4106928497,213,2.2,4106928489,56,Back,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852349,159,1,1,20,47,dich5v7sw466smbqap0d9rbyj,1,38.7,73.7,2023-03-18T18:22:15.849Z,2023-03-18T18:22:16Z,4106928561,212,12.1,4106928563,213,0.8,4106928557,140,46.7,4106928553,56,Back,4106928559,141,86.6,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852391,160,1,1,20,48,dich5v7sw466smbqap0d9rbyj,1,46.7,86.6,2023-03-18T18:22:16.561Z,2023-03-18T18:22:19Z,4106928809,213,3.6,4106928801,56,Back,4106928807,212,19.1,4106928803,140,30.3,4106928805,141,74.6,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852463,161,1,1,20,50,dich5v7sw466smbqap0d9rbyj,1,30.2,74.4,2023-03-18T18:22:19.193Z,2023-03-18T18:22:22Z,4106929179,140,7.8,4106929185,213,3.8,4106929183,212,30.8,4106929177,56,Back,4106929181,141,45.1,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852513,162,1,1,20,54,dich5v7sw466smbqap0d9rbyj,0,10.8,38,2023-03-18T18:22:22.817Z,2023-03-18T18:22:28Z,4106929537,1,,4106929527,56,Back,4106929535,213,6.2,4106929525,157,,4106929533,212,37.7,4106929529,140,46.6,4106929531,141,34.7,,,,12uvfzb3xe7bk4h6xl6c8cet,Thiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852511,142,44,1,20,57,491xixnlsp75o7cr3w2gc1o0z,1,54.4,61.9,2023-03-18T18:22:26.185Z,2023-03-18T18:22:36Z,4106929521,56,Center,4106929523,286,,4106929573,233,163,,,,,,,,,,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852517,163,44,1,20,57,dich5v7sw466smbqap0d9rbyj,0,45.6,38.1,2023-03-18T18:22:26.186Z,2023-03-18T18:22:28Z,4106929663,233,142,4106929549,285,,4106929547,56,Back,,,,,,,,,,,,,,,,3vln1sp3b13v1yhcsd0vl3c2x,Rafa Mújica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852557,144,1,1,20,58,491xixnlsp75o7cr3w2gc1o0z,1,54.6,55.5,2023-03-18T18:22:26.385Z,2023-03-20T15:08:54Z,4106929753,213,3.9,4106929749,141,21.9,4106929755,1,,4106929747,140,32.1,4106929751,212,32.9,4106929743,3,,4106929745,56,Back,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852531,143,43,1,20,58,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2023-03-18T18:22:26.626Z,2023-03-18T18:22:29Z,4106929619,3,0,4106929623,140,55.1,4106929625,141,57.8,4106929621,56,Center,4106929693,144,1,4106929629,213,3.1,4106929627,212,0,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852559,145,49,1,21,0,491xixnlsp75o7cr3w2gc1o0z,1,30.6,20.3,2023-03-18T18:22:28.489Z,2023-03-20T15:09:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852581,146,1,1,21,1,491xixnlsp75o7cr3w2gc1o0z,1,30,21.8,2023-03-18T18:22:29.674Z,2023-03-18T18:22:31Z,4106929875,141,38.5,4106929873,140,10.9,4106929877,212,23.0,4106929871,56,Back,4106929879,213,2.6,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852627,147,1,1,21,3,491xixnlsp75o7cr3w2gc1o0z,1,10.9,38.5,2023-03-18T18:22:31.609Z,2023-03-18T18:22:36Z,4106930165,212,36.8,4106930159,56,Back,4106930163,141,90.0,4106930167,213,1.3,4106930161,140,21.7,4106930169,1,,,,,,,,1k5y6mool4qz2xtg6mp892vh1,Marafona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852691,148,1,1,21,9,491xixnlsp75o7cr3w2gc1o0z,1,25.2,93.6,2023-03-18T18:22:37.554Z,2023-03-18T18:22:42Z,4106930553,56,Back,4106930559,212,22.8,4106930557,141,69.1,4106930561,213,4.0,4106930555,140,10.4,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852739,149,1,1,21,13,491xixnlsp75o7cr3w2gc1o0z,1,10.4,69.1,2023-03-18T18:22:42.105Z,2023-03-18T18:22:46Z,4106930819,155,,4106930823,56,Back,4106930831,213,5.1,4106930825,140,30.1,4106930833,1,,4106930829,212,49.2,4106930821,196,,4106930827,141,3.5,1k5y6mool4qz2xtg6mp892vh1,Marafona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852745,150,61,1,21,17,491xixnlsp75o7cr3w2gc1o0z,0,30.1,3.4,2023-03-18T18:22:45.449Z,2023-03-20T15:09:35Z,4106930853,56,Back,,,,,,,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852751,151,5,1,21,18,491xixnlsp75o7cr3w2gc1o0z,0,34.3,-0.5,2023-03-18T18:22:46.785Z,2023-03-18T18:22:52Z,4106930879,347,,4106931389,233,164,4106930877,56,Back,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852841,164,5,1,21,18,dich5v7sw466smbqap0d9rbyj,1,65.7,100.5,2023-03-18T18:22:46.785Z,2023-03-18T18:35:20Z,4106931327,347,,4106931367,233,151,4106931325,56,Left,,,,,,,,,,,,,,,,3vln1sp3b13v1yhcsd0vl3c2x,Rafa Mújica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852893,165,1,1,21,25,dich5v7sw466smbqap0d9rbyj,1,60.5,100,2023-03-18T18:22:54.136Z,2023-03-18T18:22:55Z,4106931649,140,54.7,4106931653,212,10.3,4106931647,56,Left,4106931655,213,4.1,4106931651,141,89.1,4106931645,107,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852913,166,1,1,21,26,dich5v7sw466smbqap0d9rbyj,1,54.7,89.1,2023-03-18T18:22:55.281Z,2023-03-18T18:22:56Z,4106931769,140,38.5,4106931773,212,17.2,4106931771,141,93.2,4106931767,56,Back,4106931775,213,3.0,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852965,167,1,1,21,28,dich5v7sw466smbqap0d9rbyj,1,38.5,93.2,2023-03-18T18:22:56.401Z,2023-03-18T18:23:00Z,4106932107,140,41.2,4106932111,212,12.6,4106932105,56,Back,4106932113,213,4.9,4106932109,141,75.2,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521852997,168,1,1,21,31,dich5v7sw466smbqap0d9rbyj,1,43.3,77.3,2023-03-18T18:23:00.217Z,2023-03-18T18:23:02Z,4106932311,212,20.1,4106932307,140,59.8,4106932305,56,Left,4106932313,213,0.5,4106932309,141,92.4,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521853045,169,1,1,21,34,dich5v7sw466smbqap0d9rbyj,1,59.8,92.4,2023-03-18T18:23:02.408Z,2023-03-18T18:23:04Z,4106932581,141,97.5,4106932583,212,18.2,4106932577,56,Back,4106932585,213,2.9,4106932579,140,42.8,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521853107,170,1,1,21,36,dich5v7sw466smbqap0d9rbyj,1,39.8,87.2,2023-03-18T18:23:04.713Z,2023-03-18T18:23:10Z,4106932931,140,33.9,4106932939,1,,4106932937,213,4.5,4106932929,56,Back,4106932933,141,36.8,4106932935,212,34.8,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521853143,171,1,1,21,41,dich5v7sw466smbqap0d9rbyj,1,39.3,30.7,2023-03-18T18:23:10.064Z,2023-03-18T18:23:13Z,4106933147,213,1.0,4106933135,155,,4106933149,1,,4106933141,140,64.4,4106933145,212,50.4,4106933139,56,Left,4106933143,141,93.8,4106933137,196,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521853191,172,1,1,21,44,dich5v7sw466smbqap0d9rbyj,1,64.4,93.8,2023-03-18T18:23:13.257Z,2023-03-18T18:23:16Z,4106933399,141,93.0,4106933403,213,6.3,4106933397,140,84.9,4106933393,3,,4106933395,56,Left,4106933401,212,21.5,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521853257,173,1,1,21,48,dich5v7sw466smbqap0d9rbyj,1,84.9,93.2,2023-03-18T18:23:16.368Z,2023-03-18T18:23:20Z,4106933761,140,75.5,4106933767,213,2.9,4106933763,141,96.9,4106933765,212,10.2,4106933759,56,Left,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521853273,152,45,1,21,52,491xixnlsp75o7cr3w2gc1o0z,0,20.4,4.8,2023-03-18T18:23:20.592Z,2023-03-18T18:23:24Z,4106933849,56,Back,4106933851,285,,4106934073,233,174,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521853303,174,3,1,21,52,dich5v7sw466smbqap0d9rbyj,1,79.6,95.2,2023-03-18T18:23:20.592Z,2023-03-20T15:10:26Z,4106934049,233,152,4106934009,56,Left,4106934011,286,,4113070681,465,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521853327,175,1,1,21,54,dich5v7sw466smbqap0d9rbyj,0,95.9,95.3,2023-03-18T18:23:22.409Z,2023-03-20T15:10:34Z,4106934127,213,4.5,4113070881,72,,4106934121,140,92.2,4113070879,224,,4106934125,212,17.0,4106934119,56,Center,4106934123,141,71.0,4106934111,2,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521853359,153,12,1,21,55,491xixnlsp75o7cr3w2gc1o0z,1,8.4,28.8,2023-03-18T18:23:24.122Z,2023-03-18T18:23:26Z,4106934339,141,12.5,4106934343,213,5.4,4106934335,56,Back,4106934341,212,14.2,4106934337,140,16.9,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521853371,154,49,1,21,57,491xixnlsp75o7cr3w2gc1o0z,1,16.2,14.6,2023-03-18T18:23:26.121Z,2023-03-18T18:23:26Z,,,,,,,,,,,,,,,,,,,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521853413,155,1,1,21,58,491xixnlsp75o7cr3w2gc1o0z,0,16.4,20.7,2023-03-18T18:23:26.753Z,2023-03-18T18:23:28Z,4106934573,213,0.3,4106934563,155,,4106934569,141,33.1,4106934571,212,29.5,4106934567,140,43.3,4106934565,56,Back,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521853431,176,43,1,22,1,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-03-18T18:23:29.360Z,2023-03-18T18:23:41Z,4106934645,56,Center,4106936033,144,61,,,,,,,,,,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521853449,177,8,1,22,1,dich5v7sw466smbqap0d9rbyj,1,57.7,67.7,2023-03-18T18:23:30.185Z,2023-03-20T15:10:45Z,4106934737,56,Center,4113071291,384,,,,,,,,,,,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521853487,178,49,1,22,2,dich5v7sw466smbqap0d9rbyj,1,61.8,65.4,2023-03-18T18:23:30.760Z,2023-03-20T15:10:46Z,,,,,,,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521853541,179,1,1,22,3,dich5v7sw466smbqap0d9rbyj,1,61.8,65.4,2023-03-18T18:23:31.768Z,2023-03-18T18:23:34Z,4106935199,212,12.0,4106935197,141,55.1,4106935201,213,5.7,4106935193,56,Center,4106935195,140,71.1,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521853579,180,1,1,22,6,dich5v7sw466smbqap0d9rbyj,1,70,44.6,2023-03-18T18:23:34.377Z,2023-03-18T18:23:36Z,4106935369,212,21.6,4106935363,56,Center,4106935371,213,3.9,4106935367,141,23.9,4106935365,140,54.4,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521853723,181,1,1,22,7,dich5v7sw466smbqap0d9rbyj,1,54.4,23.9,2023-03-18T18:23:36.201Z,2023-03-18T18:23:42Z,4106936109,213,2.4,4106936101,56,Back,4106936107,212,18.3,4106936103,140,42.0,4106936105,141,42.8,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521853737,182,1,1,22,13,dich5v7sw466smbqap0d9rbyj,1,43.6,46,2023-03-18T18:23:42.273Z,2023-03-18T18:23:43Z,4106936211,140,40.1,4106936217,213,1.8,4106936213,141,74.4,4106936215,212,19.7,4106936209,56,Back,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521853771,183,1,1,22,15,dich5v7sw466smbqap0d9rbyj,1,40.1,74.4,2023-03-18T18:23:43.441Z,2023-03-18T18:23:44Z,4106936395,141,80.7,4106936397,212,7.9,4106936391,56,Back,4106936393,140,46.4,4106936399,213,0.6,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521853823,184,1,1,22,16,dich5v7sw466smbqap0d9rbyj,1,46.4,80.7,2023-03-18T18:23:44.792Z,2023-03-18T18:23:47Z,4106936735,56,Back,4106936741,212,13.4,4106936743,213,3.6,4106936737,140,35.1,4106936739,141,71.4,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521854017,185,1,1,22,19,dich5v7sw466smbqap0d9rbyj,1,30.6,67.7,2023-03-18T18:23:47.816Z,2023-03-18T18:24:01Z,4106937851,141,41.3,4106937857,213,4.0,4106937853,212,24.8,4106937849,140,14.3,4106937847,56,Back,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521854093,186,1,1,22,33,dich5v7sw466smbqap0d9rbyj,1,12.7,41,2023-03-18T18:24:01.505Z,2023-03-20T15:24:40Z,4106938315,140,56.1,4113088133,155,,4106938321,213,0.7,4106938313,56,Left,4106938317,141,96.5,4106938319,212,59.2,4106938323,1,,,,,12uvfzb3xe7bk4h6xl6c8cet,Thiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521854125,187,4,1,22,39,dich5v7sw466smbqap0d9rbyj,1,47.6,97.2,2023-03-18T18:24:08.273Z,2023-03-18T18:24:10Z,4106938515,13,,4106938655,233,156,4106938517,56,Back,4106938521,265,,4106938519,152,,4106938523,286,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
