id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2458781451,260,12,1,29,28,491xixnlsp75o7cr3w2gc1o0z,1,14.6,51.9,2022-09-11T15:02:02.936Z,2022-09-13T11:20:35Z,3773724507,212,31.1,3773724505,141,85.0,3777327755,178,,3773724503,140,35.1,3773724509,213,0.8,3773724501,56,Back,,,,,,,2fb4hr89a6zcwz14grb362az8,Kayky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781357,248,2,1,29,31,ewsf6evtguu9j7k6js4tlgl89,1,68.4,22.5,2022-09-11T15:02:06.382Z,2022-09-13T11:20:50Z,3777328043,388,,3773724029,56,Center,3773724031,140,84.9,3773724033,141,26.2,3773724027,3,,3773724025,7,53unfq55ouhqni5jbl07fyqc5,,,,,,,3uvek737jr8909is4vi1d9nxm,Léo Bolgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781453,261,55,1,29,31,491xixnlsp75o7cr3w2gc1o0z,1,18.1,46.6,2022-09-11T15:02:06.383Z,2022-09-13T11:20:50Z,,,,,,,,,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781635,262,1,1,30,0,491xixnlsp75o7cr3w2gc1o0z,1,17.3,46,2022-09-11T15:02:35.242Z,2022-09-13T11:12:28Z,3773725385,1,,3773725373,241,,3773725377,140,40.6,3773725375,56,Back,3773725383,213,5.4,3777316529,178,,3773725369,5,,3773725371,155,,53y263xxfdf1itytiqhg3v6c5,I. Vekič,3776274079,189,3773725379,141,3.8,3773725381,212,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781665,263,1,1,30,4,491xixnlsp75o7cr3w2gc1o0z,1,53.4,14,2022-09-11T15:02:38.690Z,2022-09-13T11:12:39Z,3773725543,141,33.6,3773725545,212,15.5,3773725547,213,1.0,3777316795,178,,3773725539,56,Center,3773725541,140,61.0,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781669,249,45,1,30,6,ewsf6evtguu9j7k6js4tlgl89,0,41,66.7,2022-09-11T15:02:40.987Z,2022-09-13T11:12:52Z,3773725557,285,,3773725555,56,Back,3773725631,233,264,,,,,,,,,,,,,,,,613xzggyqa0ugkmu2u6oxkmp5,Y. Eteki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781677,264,3,1,30,6,491xixnlsp75o7cr3w2gc1o0z,1,59,33.3,2022-09-11T15:02:40.987Z,2022-09-13T11:12:52Z,3773725599,286,,3773725615,233,249,3777316909,178,,3776274231,464,,3773725597,56,Center,,,,,,,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781687,265,1,1,30,7,491xixnlsp75o7cr3w2gc1o0z,1,57.8,34,2022-09-11T15:02:41.792Z,2022-09-13T11:12:56Z,3773725657,212,15.9,3773725655,141,30.6,3773725653,140,42.8,3777317193,178,,3773725659,213,3.3,3773725651,56,Back,,,,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781689,266,1,1,30,7,491xixnlsp75o7cr3w2gc1o0z,1,42.9,30.6,2022-09-11T15:02:42.503Z,2022-09-13T11:12:59Z,3773725669,141,56.0,3777317283,178,,3773725671,212,20.7,3773725673,213,1.0,3773725667,140,53.7,3773725665,56,Center,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781715,267,1,1,30,9,491xixnlsp75o7cr3w2gc1o0z,1,55.6,56.4,2022-09-11T15:02:43.623Z,2022-09-13T11:13:09Z,3773725851,212,10.8,3777317599,178,,3773725849,141,69.3,3773725845,56,Center,3773725847,140,61.6,3773725853,213,0.9,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781779,268,1,1,30,11,491xixnlsp75o7cr3w2gc1o0z,1,63.3,75.4,2022-09-11T15:02:45.625Z,2022-09-13T11:13:13Z,3773726191,56,Left,3773726199,213,1.0,3773726193,140,72.0,3777317739,178,,3773726195,141,96.8,3773726197,212,17.2,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781801,269,1,1,30,16,491xixnlsp75o7cr3w2gc1o0z,0,76.5,87.7,2022-09-11T15:02:50.681Z,2022-09-13T11:13:18Z,3773726283,2,,3776274465,20,,3776274463,223,,3773726287,56,Center,3773726285,155,,3777317891,178,,3773726293,212,19.2,3773726295,213,5.0,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,3773726291,141,3773726289,140,81.3,,,,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781811,250,1,1,30,17,ewsf6evtguu9j7k6js4tlgl89,0,17.7,39.1,2022-09-11T15:02:51.654Z,2022-09-13T11:13:22Z,3773726341,141,18.8,3773726339,140,29.9,3777318021,178,,3773726335,157,,3773726337,56,Back,3773726343,212,18.8,3773726345,213,5.5,3773726347,1,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781849,270,1,1,30,18,491xixnlsp75o7cr3w2gc1o0z,1,67.6,77.5,2022-09-11T15:02:53.429Z,2022-09-13T11:13:27Z,3773726525,212,6.9,3773726519,56,Center,3773726527,213,4.9,3773726523,141,67.6,3777318177,388,,3773726517,3,,3773726521,140,69.1,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781853,271,61,1,30,19,491xixnlsp75o7cr3w2gc1o0z,1,68.5,67.9,2022-09-11T15:02:54.525Z,2022-09-13T11:13:34Z,3777318363,178,,3773726537,56,Center,,,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459460609,953,67,1,30,21,491xixnlsp75o7cr3w2gc1o0z,1,64.7,83.2,2022-09-11T15:02:55.672Z,2022-09-13T21:08:14Z,3777350887,233,783,,,,,,,,,,,,,,,,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459460607,783,67,1,30,21,ewsf6evtguu9j7k6js4tlgl89,0,35.3,16.8,2022-09-11T15:02:55.673Z,2022-09-13T11:40:24Z,3777350913,233,953,,,,,,,,,,,,,,,,,,,,,,3uvek737jr8909is4vi1d9nxm,Léo Bolgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781889,272,1,1,30,21,491xixnlsp75o7cr3w2gc1o0z,1,65.1,83.5,2022-09-11T15:02:55.686Z,2022-09-13T21:08:14Z,3773727497,141,79.3,3773727495,140,71.2,3777318471,178,,3773727499,212,7.0,3773726593,56,Left,3773727501,213,5.9,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459460507,952,43,1,30,21,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-11T15:02:55.717Z,2022-09-13T11:40:12Z,3777350715,144,67,3777350377,233,782,,,,,,,,,,,,,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459460505,782,43,1,30,21,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2022-09-11T15:02:55.718Z,2022-09-13T11:40:12Z,3777350711,144,67,3777350385,233,952,,,,,,,,,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781911,273,61,1,30,22,491xixnlsp75o7cr3w2gc1o0z,0,74.5,73.3,2022-09-11T15:02:56.750Z,2022-09-13T11:13:46Z,3777318683,178,,3773726669,56,Center,,,,,,,,,,,,,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459460629,784,43,1,30,22,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2022-09-11T15:02:56.762Z,2022-09-14T06:02:38Z,3777351009,178,0,3778786909,144,82,,,,,,,,,,,,,,,,,,,3uvek737jr8909is4vi1d9nxm,Léo Bolgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459460643,785,43,1,30,22,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2022-09-11T15:02:57.040Z,2022-09-14T06:02:39Z,3778786915,144,82,3777351071,178,0,,,,,,,,,,,,,,,,,,,3uvek737jr8909is4vi1d9nxm,Léo Bolgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459727459,1147,67,1,30,22,ewsf6evtguu9j7k6js4tlgl89,1,26.4,30,2022-09-11T15:02:57.391Z,2022-09-14T06:35:31Z,3778787769,233,1607,,,,,,,,,,,,,,,,,,,,,,3uvek737jr8909is4vi1d9nxm,Léo Bolgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459727457,1607,67,1,30,22,491xixnlsp75o7cr3w2gc1o0z,0,73.6,70,2022-09-11T15:02:57.392Z,2022-09-14T06:04:44Z,3778787777,233,1147,,,,,,,,,,,,,,,,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781899,251,1,1,30,23,ewsf6evtguu9j7k6js4tlgl89,1,25,29.2,2022-09-11T15:02:58.057Z,2022-09-13T11:13:50Z,3773726631,140,20.7,3773726633,141,21.8,3773726635,212,6.8,3773726637,213,4.0,3773726629,56,Back,3777318753,178,,,,,,,,3uvek737jr8909is4vi1d9nxm,Léo Bolgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781901,252,49,1,30,24,ewsf6evtguu9j7k6js4tlgl89,1,20.7,21.8,2022-09-11T15:02:58.830Z,2022-09-13T11:13:54Z,,,,,,,,,,,,,,,,,,,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781917,253,1,1,30,24,ewsf6evtguu9j7k6js4tlgl89,1,20.7,21.8,2022-09-11T15:02:58.982Z,2022-09-13T11:13:58Z,3773726697,212,14.7,3777318961,178,,3773726695,141,6.2,3773726693,140,30.4,3773726699,213,5.5,3773726691,56,Back,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781965,254,1,1,30,28,ewsf6evtguu9j7k6js4tlgl89,1,30.4,6.2,2022-09-11T15:03:02.554Z,2022-09-13T11:14:02Z,3773726931,213,2.1,3777319077,178,,3773726925,141,26.4,3773726919,56,Back,3773726921,140,23.5,3773726929,212,15.5,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458781999,255,1,1,30,33,ewsf6evtguu9j7k6js4tlgl89,1,34.1,31.6,2022-09-11T15:03:08.256Z,2022-09-13T11:14:07Z,3773727059,213,1.0,3773727051,56,Back,3773727055,141,56.0,3773727057,212,19.8,3773727053,140,44.4,3777319161,178,,,,,,,,3uvek737jr8909is4vi1d9nxm,Léo Bolgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782015,256,1,1,30,37,ewsf6evtguu9j7k6js4tlgl89,1,49.6,41.5,2022-09-11T15:03:12.187Z,2022-09-13T11:14:12Z,3773727167,141,31.5,3773727165,140,43.2,3773727163,56,Back,3773727169,212,9.6,3777319301,178,,3773727171,213,3.9,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782039,257,1,1,30,39,ewsf6evtguu9j7k6js4tlgl89,1,43.2,31.5,2022-09-11T15:03:13.977Z,2022-09-13T11:14:17Z,3777319421,178,,3773727291,56,Back,3773727327,213,2.3,3773727297,212,19.6,3773727295,141,53.4,3773727293,140,31.0,,,,,,,613xzggyqa0ugkmu2u6oxkmp5,Y. Eteki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782065,258,1,1,30,41,ewsf6evtguu9j7k6js4tlgl89,1,31.2,53.4,2022-09-11T15:03:16.386Z,2022-09-13T11:14:22Z,3773727441,56,Back,3773727449,213,1.1,3773727443,140,38.5,3777319541,178,,3773727445,141,76.6,3773727447,212,17.5,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782081,259,1,1,30,44,ewsf6evtguu9j7k6js4tlgl89,1,38.7,77,2022-09-11T15:03:18.752Z,2022-09-13T11:14:25Z,3777319635,178,,3773727543,141,93.8,3773727547,213,0.6,3773727545,212,20.0,3773727539,56,Left,3773727541,140,54.3,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782095,260,1,1,30,47,ewsf6evtguu9j7k6js4tlgl89,1,57,88.1,2022-09-11T15:03:22.215Z,2022-09-13T11:14:33Z,3773727601,212,5.9,3773727595,56,Left,3773727597,140,61.0,3773727599,141,82.1,3773727603,213,5.5,3777319785,178,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782097,261,1,1,30,48,ewsf6evtguu9j7k6js4tlgl89,0,61,82.1,2022-09-11T15:03:22.753Z,2022-09-13T11:14:37Z,3773727617,140,63.4,3773727615,56,Center,3773727613,168,,3777319895,178,,3773727621,212,6.5,3773727619,141,73.3,3773727623,213,5.1,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782105,274,49,1,30,49,491xixnlsp75o7cr3w2gc1o0z,1,34.3,25,2022-09-11T15:03:23.850Z,2022-09-13T11:14:45Z,,,,,,,,,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782109,275,1,1,30,49,491xixnlsp75o7cr3w2gc1o0z,1,33.9,23.6,2022-09-11T15:03:23.947Z,2022-09-13T11:14:49Z,3773727683,213,6.0,3773727675,56,Back,3773727677,140,39.1,3773727679,141,21.3,3773727681,212,5.7,3777320259,178,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782149,276,1,1,30,52,491xixnlsp75o7cr3w2gc1o0z,1,40.1,20,2022-09-11T15:03:26.630Z,2022-09-13T11:14:54Z,3777320429,178,,3773727843,140,53.6,3773727845,141,4.4,3773727847,212,17.7,3773727841,56,Right,3773727849,213,5.6,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782167,277,1,1,30,55,491xixnlsp75o7cr3w2gc1o0z,1,55,5.5,2022-09-11T15:03:29.867Z,2022-09-13T11:15:46Z,3773727937,56,Back,3773727943,212,20.8,3773727945,213,2.9,3773727941,141,13.4,3773727939,140,35.9,3777321659,178,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782207,278,1,1,30,58,491xixnlsp75o7cr3w2gc1o0z,1,34.1,21.6,2022-09-11T15:03:32.626Z,2022-09-13T11:15:53Z,3773728155,141,56.3,3773728157,212,23.8,3773728153,140,30.9,3777321803,178,,3773728159,213,1.7,3773728151,56,Back,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782233,279,1,1,31,1,491xixnlsp75o7cr3w2gc1o0z,1,34,56.1,2022-09-11T15:03:35.711Z,2022-09-13T11:15:57Z,3777321869,178,,3773728303,141,93.3,3773728307,213,1.3,3773728305,212,26.6,3773728299,56,Back,3773728301,140,41.7,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782257,280,1,1,31,5,491xixnlsp75o7cr3w2gc1o0z,1,42,93.5,2022-09-11T15:03:39.575Z,2022-09-13T11:16:03Z,3773728419,212,18.2,3777321971,178,,3773728421,213,4.1,3773728413,56,Back,3773728415,140,32.5,3773728417,141,71.2,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782275,281,1,1,31,7,491xixnlsp75o7cr3w2gc1o0z,1,32.5,71.2,2022-09-11T15:03:42.205Z,2022-09-13T11:16:06Z,3773728561,140,40.7,3773728563,141,35.5,3773728567,213,5.1,3773728565,212,25.8,3777322061,178,,3773728559,56,Back,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459461249,963,43,1,31,9,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-11T15:03:43.618Z,2022-09-13T11:42:44Z,3777353781,144,82,3777353671,178,0,,,,,,,,,,,,,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782303,282,1,1,31,10,491xixnlsp75o7cr3w2gc1o0z,1,40.9,35.1,2022-09-11T15:03:44.667Z,2022-09-13T11:16:12Z,3773728689,56,Center,3773728691,140,52.1,3773728697,213,6.1,3773728695,212,12.0,3777322181,178,,3773728693,141,31.9,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782321,283,1,1,31,15,491xixnlsp75o7cr3w2gc1o0z,1,69.8,72,2022-09-11T15:03:49.975Z,2022-09-13T11:16:16Z,3773728791,56,Left,3773728799,213,1.0,3777322243,178,,3773728793,140,77.3,3773728795,141,91.1,3773728797,212,15.2,,,,,,,2fb4hr89a6zcwz14grb362az8,Kayky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782349,284,1,1,31,17,491xixnlsp75o7cr3w2gc1o0z,1,78.1,91.2,2022-09-11T15:03:52.058Z,2022-09-13T11:16:22Z,3777322401,178,,3773728931,56,Left,3773728949,213,3.9,3773728941,141,83.0,3773728945,212,8.5,3773728937,140,72.0,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782385,285,1,1,31,21,491xixnlsp75o7cr3w2gc1o0z,1,70.7,78.1,2022-09-11T15:03:56.019Z,2022-09-13T11:16:38Z,3773729127,140,63.8,3773729125,56,Center,3773729133,213,4.5,3777322799,178,,3773729131,212,29.1,3773729129,141,36.6,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782417,286,1,1,31,25,491xixnlsp75o7cr3w2gc1o0z,1,64.4,36.7,2022-09-11T15:03:59.861Z,2022-09-13T11:16:43Z,3773729287,56,Center,3773729295,141,56.3,3773729301,213,2.2,3773729299,212,16.3,3773729291,140,55.5,3777322973,178,,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782431,287,1,1,31,27,491xixnlsp75o7cr3w2gc1o0z,1,55.5,56.3,2022-09-11T15:04:01.808Z,2022-09-13T11:16:45Z,3773729383,141,75.0,3773729385,212,13.4,3773729387,213,1.3,3777323045,178,,3773729381,140,59.5,3773729379,56,Center,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782455,288,1,1,31,30,491xixnlsp75o7cr3w2gc1o0z,1,59.9,75.7,2022-09-11T15:04:04.913Z,2022-09-13T11:16:49Z,3773729495,212,15.1,3773729497,213,1.0,3773729493,141,94.2,3777323147,178,,3773729489,56,Left,3773729491,140,67.8,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782479,289,1,1,31,32,491xixnlsp75o7cr3w2gc1o0z,1,67.8,94.2,2022-09-11T15:04:07.507Z,2022-09-14T06:43:25Z,3773730217,210,13,3773729663,56,Left,3773729665,140,52.5,3773729667,141,84.7,3773729671,213,3.5,3777323319,178,,3773729669,212,17.3,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2458782477,262,45,1,31,36,ewsf6evtguu9j7k6js4tlgl89,0,41.3,8,2022-09-11T15:04:10.866Z,2022-09-13T11:17:05Z,3773729661,285,,3773729881,233,290,3773729659,56,Back,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782507,290,3,1,31,36,491xixnlsp75o7cr3w2gc1o0z,1,58.7,92,2022-09-11T15:04:10.866Z,2022-09-13T11:17:04Z,3773729813,286,,3776277615,465,,3773729873,233,262,3777323517,178,,3773729811,56,Left,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782513,291,13,1,31,42,491xixnlsp75o7cr3w2gc1o0z,1,76.8,68.4,2022-09-11T15:04:16.925Z,2022-09-14T06:43:25Z,3777323805,178,,3773730009,72,,3773730237,230,97.5,3773730235,215,,3773729857,56,Center,3773729855,18,,3773730239,231,51.3,3773730231,102,51.6,3zkqv88qpc3tm22pex5qfillh,Antunes,3773729851,22,3773730225,29,,3773730227,55,289,,3773730233,103,84.7,,3773730223,74,,,,,,,,,,,,,,,,,,,,,,
2458782519,263,5,1,31,43,ewsf6evtguu9j7k6js4tlgl89,1,-1.2,49.7,2022-09-11T15:04:18.051Z,2022-09-13T11:17:18Z,3773729889,346,,3773729887,56,Back,3773729911,233,292,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782521,292,5,1,31,43,491xixnlsp75o7cr3w2gc1o0z,0,101.2,50.3,2022-09-11T15:04:18.051Z,2022-09-13T11:17:18Z,3773729893,346,,3773729951,233,263,3773729891,56,Center,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782769,264,1,1,32,9,ewsf6evtguu9j7k6js4tlgl89,1,4.4,48.1,2022-09-11T15:04:44.527Z,2022-09-13T11:17:22Z,3773731381,140,24.8,3773731379,56,Back,3776278239,189,,3773731391,237,,3773731385,212,24.1,3773731387,213,5.8,3773731377,124,,3773731383,141,31.8,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782785,265,1,1,32,10,ewsf6evtguu9j7k6js4tlgl89,1,24.8,31.8,2022-09-11T15:04:44.868Z,2022-09-13T11:17:23Z,3773731489,213,0.1,3773731481,56,Back,3777323957,178,,3773731487,212,15.4,3773731485,141,34.2,3773731483,140,39.4,3776278303,189,,,,,3uvek737jr8909is4vi1d9nxm,Léo Bolgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782807,266,1,1,32,12,ewsf6evtguu9j7k6js4tlgl89,1,43.2,34.3,2022-09-11T15:04:46.806Z,2022-09-13T11:17:31Z,3773731609,56,Back,3777324189,178,,3773731611,140,39.7,3773731617,213,1.7,3773731615,212,23.7,3773731613,141,68.7,,,,,,,613xzggyqa0ugkmu2u6oxkmp5,Y. Eteki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782831,267,1,1,32,15,ewsf6evtguu9j7k6js4tlgl89,1,42.1,72.3,2022-09-11T15:04:50.126Z,2022-09-13T11:17:38Z,3777324311,178,,3773731721,140,56.0,3773731725,212,17.3,3773731719,56,Left,3773731727,213,0.6,3773731723,141,86.0,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782851,268,1,1,32,18,ewsf6evtguu9j7k6js4tlgl89,1,55.8,84.8,2022-09-11T15:04:52.792Z,2022-09-13T11:17:46Z,3773731819,140,46.8,3773731825,213,3.7,3777324501,178,,3773731823,212,11.0,3773731817,56,Back,3773731821,141,76.6,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458782885,269,1,1,32,20,ewsf6evtguu9j7k6js4tlgl89,1,45.7,73.9,2022-09-11T15:04:54.842Z,2022-09-13T11:17:51Z,3773731947,56,Left,3777324611,178,,3773731955,213,0.7,3773731953,212,18.6,3773731951,141,92.0,3773731949,140,59.0,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
