id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/11/value,qualifier/15/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2458969989,22,5,1,2,17,26t6lvlpql4w5wu1ih73qpy36,0,27.2,101.6,2022-09-11T19:32:28.900Z,2022-09-13T12:01:01Z,3774773835,347,,3774774891,233,32,3774773833,56,Back,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970189,32,5,1,2,17,cgvbluoerzbzcr7aaxge3wkcv,1,72.8,-1.6,2022-09-11T19:32:28.900Z,2022-09-13T12:01:01Z,3774774875,233,22,3774774871,56,Right,3774774873,347,,,,,,,,,,,,,,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970221,33,1,1,2,31,cgvbluoerzbzcr7aaxge3wkcv,1,70.8,0,2022-09-11T19:32:42.492Z,2022-09-13T12:01:22Z,3774775039,213,2.0,3774775037,212,8.8,3774775035,141,9.8,3774775029,107,,3774775031,56,Right,3774775033,140,67.4,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970267,34,1,1,2,32,cgvbluoerzbzcr7aaxge3wkcv,1,67.3,9.8,2022-09-11T19:32:43.347Z,2022-09-13T12:01:29Z,3777380045,178,,3774775289,140,71.9,3774775293,212,7.0,3774775291,141,2.3,3774775287,56,Right,3774775295,213,5.5,,,,,,,4agmh5fbf826bjrxtg3mw5at,A. Oudrhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970269,35,50,1,2,34,cgvbluoerzbzcr7aaxge3wkcv,1,72.2,3.2,2022-09-11T19:32:46.232Z,2022-09-13T12:01:59Z,3774775303,56,Right,3774775305,286,,3774776309,233,23,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970263,23,7,1,2,35,26t6lvlpql4w5wu1ih73qpy36,1,27.8,96.8,2022-09-11T19:32:46.569Z,2022-09-13T12:02:03Z,3777380785,178,,3774775265,167,,3774775363,233,35,3774775269,285,,3774775267,56,Back,3775737061,385,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970265,24,5,1,2,36,26t6lvlpql4w5wu1ih73qpy36,0,31.7,101.5,2022-09-11T19:32:47.413Z,2022-09-13T12:02:12Z,3774775281,347,,3774775279,56,Back,3774775667,233,36,,,,,,,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970329,36,5,1,2,36,cgvbluoerzbzcr7aaxge3wkcv,1,68.3,-1.5,2022-09-11T19:32:47.413Z,2022-09-13T12:02:11Z,3774775623,56,Right,3774775625,347,,3774775645,233,24,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970357,37,1,1,2,41,cgvbluoerzbzcr7aaxge3wkcv,1,65.7,0,2022-09-11T19:32:52.368Z,2022-09-13T12:02:34Z,3774775805,140,41.8,3774775803,56,Back,3774775801,107,,3774775809,212,26.2,3774775811,213,2.9,3774775813,1,,3774775807,141,9.1,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970389,38,1,1,2,44,cgvbluoerzbzcr7aaxge3wkcv,1,41.8,9.2,2022-09-11T19:32:55.706Z,2022-09-13T12:02:45Z,3774775999,141,41.8,3774775997,140,36.0,3774775995,56,Back,3774776001,212,23.0,3774776003,213,1.8,3777381935,178,,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970437,39,1,1,2,49,cgvbluoerzbzcr7aaxge3wkcv,1,36.3,42.1,2022-09-11T19:33:00.889Z,2022-09-13T12:03:00Z,3777382255,178,,3774776277,56,Back,3774776285,213,5.1,3774776283,212,21.3,3774776279,140,43.6,3774776281,141,12.9,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970473,40,1,1,2,54,cgvbluoerzbzcr7aaxge3wkcv,1,43.5,15.9,2022-09-11T19:33:05.278Z,2022-09-13T12:03:20Z,3774776475,213,2.0,3774776471,141,46.7,3774776473,212,23.4,3777382727,178,,3774776469,140,33.6,3774776467,56,Back,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970501,41,1,1,2,55,cgvbluoerzbzcr7aaxge3wkcv,1,33.8,48.5,2022-09-11T19:33:07.016Z,2022-09-13T12:03:28Z,3777382881,178,,3774776607,56,Back,3774776609,140,35.9,3774776615,213,1.4,3774776611,141,66.1,3774776613,212,12.2,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970521,42,1,1,2,58,cgvbluoerzbzcr7aaxge3wkcv,1,35.9,66.1,2022-09-11T19:33:09.453Z,2022-09-13T12:03:36Z,3777383071,178,,3774776707,56,Back,3774776711,141,55.4,3774776713,212,9.3,3774776715,213,5.4,3774776709,140,41.4,,,,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970539,43,1,1,3,0,cgvbluoerzbzcr7aaxge3wkcv,0,37.7,58.8,2022-09-11T19:33:11.305Z,2022-09-13T12:03:40Z,3774776803,56,Back,3774777997,286,,3774778361,233,25,3774776807,141,61.0,3774776811,213,1.6,3774776809,212,1.5,3774776805,140,37.7,3777383161,178,,4agmh5fbf826bjrxtg3mw5at,A. Oudrhiri,3774777995,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970547,25,74,1,3,0,26t6lvlpql4w5wu1ih73qpy36,1,57,25.6,2022-09-11T19:33:11.425Z,2022-09-13T12:04:00Z,3777383675,178,,3774778295,285,,3774778335,233,43,3774776867,56,Center,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970571,26,49,1,3,1,26t6lvlpql4w5wu1ih73qpy36,1,58.7,16.7,2022-09-11T19:33:12.653Z,2022-09-13T12:04:22Z,,,,,,,,,,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970575,27,1,1,3,1,26t6lvlpql4w5wu1ih73qpy36,0,58.7,16.7,2022-09-11T19:33:12.741Z,2022-09-13T12:04:25Z,3774777015,213,0.6,3774777009,140,67.8,3777383435,178,,3774777013,212,11.9,3774777011,141,27.1,3774777007,56,Center,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970591,44,12,1,3,3,cgvbluoerzbzcr7aaxge3wkcv,1,25.7,59,2022-09-11T19:33:14.321Z,2022-09-13T12:04:52Z,3774777089,140,35.0,3774777091,141,100.0,3774777093,212,30.8,3774777087,56,Back,3774777095,213,1.2,3777385085,178,,3774777137,167,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970687,28,5,1,3,4,26t6lvlpql4w5wu1ih73qpy36,1,68.2,-1.2,2022-09-11T19:33:16.111Z,2022-09-13T12:05:04Z,3774777619,233,45,3774777601,56,Right,3774777603,347,,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970597,45,5,1,3,4,cgvbluoerzbzcr7aaxge3wkcv,0,31.8,101.2,2022-09-11T19:33:16.111Z,2022-09-13T12:05:04Z,3774777641,233,28,3774777121,56,Back,3774777123,347,,,,,,,,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970707,29,1,1,3,12,26t6lvlpql4w5wu1ih73qpy36,1,67.5,0,2022-09-11T19:33:23.815Z,2022-09-13T12:05:27Z,3774777693,107,,3774777695,56,Back,3774777705,1,,3774777703,213,2.8,3774777701,212,28.1,3774777699,141,12.8,3774777697,140,42.3,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970717,30,1,1,3,16,26t6lvlpql4w5wu1ih73qpy36,1,35.7,24.8,2022-09-11T19:33:27.385Z,2022-09-13T12:05:30Z,3774777771,213,1.7,3774777763,56,Back,3774777765,140,31.0,3774777767,141,65.4,3774777769,212,28.0,3777386047,178,,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970765,31,1,1,3,18,26t6lvlpql4w5wu1ih73qpy36,1,30.9,66,2022-09-11T19:33:30.248Z,2022-09-13T12:05:35Z,3774777991,213,1.4,3774777987,141,81.6,3774777989,212,10.8,3774777983,56,Back,3774777985,140,32.7,3777386217,178,,,,,,,,1l93qv71yu7ohs9ida8cx2zqi,Bruno Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970781,32,1,1,3,22,26t6lvlpql4w5wu1ih73qpy36,1,33.1,76.8,2022-09-11T19:33:33.993Z,2022-09-13T12:05:41Z,3774778077,213,4.8,3774778069,56,Back,3774778075,212,20.8,3777386405,178,,3774778073,141,46.3,3774778071,140,34.0,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970799,33,1,1,3,24,26t6lvlpql4w5wu1ih73qpy36,0,34,46.3,2022-09-11T19:33:36.067Z,2022-09-13T12:05:47Z,3774778173,212,27.9,3774778171,141,20.0,3774778175,213,5.6,3777386559,178,,3774778169,140,54.4,3774778167,56,Right,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970813,46,49,1,3,26,cgvbluoerzbzcr7aaxge3wkcv,1,43.2,79.9,2022-09-11T19:33:37.542Z,2022-09-13T12:06:18Z,,,,,,,,,,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970847,47,61,1,3,26,cgvbluoerzbzcr7aaxge3wkcv,1,43.2,79.9,2022-09-11T19:33:37.596Z,2022-09-13T12:06:38Z,3774778421,56,Back,3777387687,178,,,,,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970851,48,1,1,3,28,cgvbluoerzbzcr7aaxge3wkcv,1,39,70.1,2022-09-11T19:33:39.525Z,2022-09-13T12:06:46Z,3777388257,178,,3774778441,56,Center,3774778443,140,64.0,3774778445,141,46.6,3774778447,212,30.7,3774778449,213,5.7,,,,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459716631,1007,67,1,3,29,cgvbluoerzbzcr7aaxge3wkcv,1,65.2,49.4,2022-09-11T19:33:40.980Z,2022-09-14T05:44:15Z,3778731815,233,1008,,,,,,,,,,,,,,,,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459716629,1008,67,1,3,29,26t6lvlpql4w5wu1ih73qpy36,0,34.8,50.6,2022-09-11T19:33:40.981Z,2022-09-14T03:41:38Z,3778731835,233,1007,,,,,,,,,,,,,,,,,,,,,,1l93qv71yu7ohs9ida8cx2zqi,Bruno Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970881,50,1,1,3,29,cgvbluoerzbzcr7aaxge3wkcv,1,63.7,50.7,2022-09-11T19:33:41.091Z,2022-09-14T05:44:16Z,3774778617,213,5.1,3774778615,212,11.3,3774778609,56,Center,3774778613,141,35.1,3774778611,140,67.3,3777392109,178,,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970859,49,43,1,3,30,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-09-11T19:33:42.090Z,2022-09-11T19:35:19Z,3774778485,56,Center,3774778493,213,5.5,3774784713,144,1,3774778491,212,10.2,3774778487,140,62.9,3774778489,141,51.6,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459726429,1528,67,1,3,31,cgvbluoerzbzcr7aaxge3wkcv,1,67.6,35.9,2022-09-11T19:33:42.619Z,2022-09-14T06:28:19Z,3778783159,233,1535,,,,,,,,,,,,,,,,,,,,,,1u12u8adgqxh2aaobf9xdo91x,Joca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459726427,1535,67,1,3,31,26t6lvlpql4w5wu1ih73qpy36,0,32.4,64.1,2022-09-11T19:33:42.620Z,2022-09-14T05:54:39Z,3778783163,233,1528,,,,,,,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970887,51,50,1,3,31,cgvbluoerzbzcr7aaxge3wkcv,1,69.2,33.4,2022-09-11T19:33:42.672Z,2022-09-13T12:09:43Z,3774778635,56,Center,3774924397,286,,3774924485,233,448,,,,,,,,,,,,,,,,1u12u8adgqxh2aaobf9xdo91x,Joca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458997935,448,7,1,3,32,26t6lvlpql4w5wu1ih73qpy36,0,30.8,66.6,2022-09-11T19:33:43.404Z,2022-09-13T12:10:02Z,3774924475,233,51,3777393109,178,,3774924437,285,,3774924435,56,Back,3775738679,385,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458998017,409,61,1,3,32,cgvbluoerzbzcr7aaxge3wkcv,1,72.3,29.3,2022-09-11T19:33:43.433Z,2022-09-13T12:10:17Z,3777393445,178,,3774924871,56,Center,,,,,,,,,,,,,,,,,,,1u12u8adgqxh2aaobf9xdo91x,Joca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970895,52,61,1,3,32,cgvbluoerzbzcr7aaxge3wkcv,0,76.4,38.2,2022-09-11T19:33:44.141Z,2022-09-13T12:10:26Z,3774778673,56,Center,3777393623,178,,,,,,,,,,,,,,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459716643,1009,43,1,3,33,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-09-11T19:33:44.276Z,2022-09-14T03:41:51Z,3778731907,144,82,3778731859,178,0,,,,,,,,,,,,,,,,,,,1l93qv71yu7ohs9ida8cx2zqi,Bruno Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970925,34,12,1,3,35,26t6lvlpql4w5wu1ih73qpy36,1,15.2,73.1,2022-09-11T19:33:46.407Z,2022-09-13T12:10:51Z,3777393785,178,,3774778823,167,,3774778797,56,Back,3774778799,140,17.2,3774778803,212,19.5,3774778801,141,100.0,3774778805,213,1.5,,,,1l93qv71yu7ohs9ida8cx2zqi,Bruno Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970927,35,5,1,3,37,26t6lvlpql4w5wu1ih73qpy36,0,18.8,101.4,2022-09-11T19:33:48.509Z,2022-09-13T12:10:46Z,3774778809,347,,3774778937,233,53,3774778807,56,Back,,,,,,,,,,,,,,,,1l93qv71yu7ohs9ida8cx2zqi,Bruno Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458970947,53,5,1,3,37,cgvbluoerzbzcr7aaxge3wkcv,1,81.2,-1.4,2022-09-11T19:33:48.509Z,2022-09-13T12:10:45Z,3774778915,233,35,3774778913,347,,3774778911,56,Right,,,,,,,,,,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458971043,54,1,1,3,40,cgvbluoerzbzcr7aaxge3wkcv,1,79.5,0,2022-09-11T19:33:51.939Z,2022-09-13T12:11:26Z,3774779393,56,Right,3774779391,107,,3774779395,140,75.8,3774779401,213,2.0,3774779397,141,11.9,3774779399,212,9.8,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458971053,55,1,1,3,44,cgvbluoerzbzcr7aaxge3wkcv,1,73.9,13.2,2022-09-11T19:33:55.984Z,2022-09-13T12:11:33Z,3777394995,178,,3774779469,213,4.6,3774779465,141,5.2,3774779467,212,5.5,3774779463,140,73.3,3774779461,56,Right,,,,,,,1u12u8adgqxh2aaobf9xdo91x,Joca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459716685,1008,43,1,3,45,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-09-11T19:33:56.270Z,2022-09-14T03:42:08Z,3778732019,178,0,3778732027,144,82,,,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458971097,56,1,1,3,46,cgvbluoerzbzcr7aaxge3wkcv,1,69.4,5,2022-09-11T19:33:57.716Z,2022-09-13T12:11:44Z,3774779677,213,1.6,3774779669,56,Right,3774779675,212,3.1,3774779671,140,69.2,3774779673,141,9.5,3777395189,178,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459142995,853,1,1,3,48,cgvbluoerzbzcr7aaxge3wkcv,1,70.1,9.8,2022-09-11T19:33:59.657Z,2022-09-13T12:12:08Z,3775740501,141,8.7,3775740503,212,11.3,3775740505,213,3.2,3777395857,178,,3775740499,140,59.4,3775740497,56,Right,,,,,,,1u12u8adgqxh2aaobf9xdo91x,Joca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458971139,57,1,1,3,51,cgvbluoerzbzcr7aaxge3wkcv,1,54.5,8.6,2022-09-11T19:34:02.429Z,2022-09-13T12:12:18Z,3774779831,56,Back,3777396047,178,,3774779833,140,41.5,3774779839,212,23.0,3774779841,213,2.2,3774779837,141,35.8,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458971191,58,1,1,3,53,cgvbluoerzbzcr7aaxge3wkcv,1,44.1,46.9,2022-09-11T19:34:04.374Z,2022-09-13T12:12:32Z,3774779977,56,Back,3777396471,178,,3774779985,213,1.7,3774779981,141,74.8,3774779979,140,41.1,3774779983,212,19.2,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458971213,59,1,1,3,55,cgvbluoerzbzcr7aaxge3wkcv,1,41.2,75,2022-09-11T19:34:06.600Z,2022-09-13T12:12:44Z,3777396735,178,,3774780129,213,0.7,3774780121,56,Left,3774780123,140,54.7,3774780125,141,92.6,3774780127,212,18.6,,,,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458971219,60,1,1,3,56,cgvbluoerzbzcr7aaxge3wkcv,0,54.7,92.9,2022-09-11T19:34:07.759Z,2022-09-13T12:13:02Z,3774780169,212,7.7,3774780157,56,Left,3774780165,141,86.5,3774780161,140,60.7,3774780171,213,5.7,3777397255,178,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458971233,36,8,1,3,56,26t6lvlpql4w5wu1ih73qpy36,1,36.6,7.9,2022-09-11T19:34:08.070Z,2022-09-13T12:13:23Z,3777397903,178,,3774780249,56,Back,3775740513,385,,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458971281,61,1,1,3,59,cgvbluoerzbzcr7aaxge3wkcv,1,21.3,84.7,2022-09-11T19:34:11.118Z,2022-09-13T12:13:35Z,3777398087,178,,3774780495,141,55.7,3774780493,140,8.8,3774780491,56,Back,3774780499,213,4.1,3774780497,212,23.7,,,,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458971317,62,1,1,4,2,cgvbluoerzbzcr7aaxge3wkcv,1,9.1,55.1,2022-09-11T19:34:14.040Z,2022-09-13T12:13:50Z,3774780665,56,Back,3774780673,213,5.2,3774780671,212,36.8,3777398431,178,,3774780667,140,24.0,3774780669,141,6.1,3774780677,1,,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458971371,63,1,1,4,7,cgvbluoerzbzcr7aaxge3wkcv,1,29.9,5.3,2022-09-11T19:34:18.320Z,2022-09-13T12:14:05Z,3774780967,155,,3774780969,56,Right,3774780979,213,6.3,3774780983,1,,3774780971,140,62.8,3774780973,141,5.2,3777398811,178,,3774780975,212,34.5,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458971415,64,1,1,4,9,cgvbluoerzbzcr7aaxge3wkcv,1,63.7,5.5,2022-09-11T19:34:21.246Z,2022-09-13T12:14:21Z,3774781215,141,17.0,3774781211,56,Right,3774781213,140,62.6,3777399199,388,,3774781207,3,,3774781221,213,1.7,3774781217,212,7.9,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458971451,65,1,1,4,14,cgvbluoerzbzcr7aaxge3wkcv,1,65.1,12.3,2022-09-11T19:34:26.167Z,2022-09-13T12:14:28Z,3777399325,178,,3774781377,141,5.6,3774781385,213,5.3,3774781381,212,5.4,3774781367,56,Right,3774781373,140,67.9,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458971457,66,1,1,4,16,cgvbluoerzbzcr7aaxge3wkcv,1,67.3,6.7,2022-09-11T19:34:27.947Z,2022-09-13T12:14:41Z,3774781419,140,70.5,3774781417,56,Right,3777399609,178,,3774781421,141,2.6,3774781423,212,4.4,3774781425,213,5.6,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459716821,1018,43,1,4,18,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-09-11T19:34:29.327Z,2022-09-14T05:43:48Z,3778777865,144,67,3778732413,233,1010,,,,,,,,,,,,,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459716817,1010,43,1,4,18,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-09-11T19:34:29.328Z,2022-09-14T05:43:48Z,3778777867,144,67,3778732417,233,1018,,,,,,,,,,,,,,,,,,,1l93qv71yu7ohs9ida8cx2zqi,Bruno Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459725411,1526,43,1,4,18,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-09-11T19:34:29.348Z,2022-09-14T05:43:50Z,3778777573,178,0,3778777877,144,82,,,,,,,,,,,,,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458971505,37,45,1,4,18,26t6lvlpql4w5wu1ih73qpy36,0,27.6,94.9,2022-09-11T19:34:29.350Z,2022-09-13T12:14:52Z,3774781663,56,Back,3774781665,285,,3774781703,233,67,,,,,,,,,,,,,,,,1l93qv71yu7ohs9ida8cx2zqi,Bruno Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458971485,67,3,1,4,18,cgvbluoerzbzcr7aaxge3wkcv,1,72.4,5.1,2022-09-11T19:34:29.350Z,2022-09-13T12:14:51Z,3774781531,56,Right,3774781533,286,,3774781679,233,37,3775741191,465,,3777399925,178,,,,,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458971545,68,1,1,4,19,cgvbluoerzbzcr7aaxge3wkcv,1,76.7,8.9,2022-09-11T19:34:31.244Z,2022-09-13T12:15:10Z,3777400323,178,,3774781887,213,1.4,3774781883,141,22.1,3774781881,140,78.0,3774781879,56,Center,3774781885,212,9.1,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
