id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,assist,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/11/value,qualifier/15/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2513868229,1862,43,1,2,34,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-02-26T20:35:44.361Z,2023-03-01T07:50:54Z,4064679675,399,120188,4064679901,144,83,,,,,,,,,,,,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088603,31,1,1,2,34,66bsnl0zjb7l5akwo00h0y5me,1,48.9,72.8,2023-02-26T20:35:44.612Z,2023-03-01T04:37:08Z,4060575313,141,69.2,4064566751,178,,4060575309,56,Back,4060575317,213,3.5,4060575311,140,42.3,4060575315,212,7.3,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088615,32,1,1,2,35,66bsnl0zjb7l5akwo00h0y5me,0,42.3,68.8,2023-02-26T20:35:45.456Z,2023-03-01T04:37:11Z,4064566763,178,,4060575389,56,Center,4060575395,212,18.7,4060575391,140,59.7,4060575397,213,6.1,4060575393,141,62.9,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088623,23,8,1,2,36,bwt8yfk8rkcwiwyr0mopd7wqd,1,40.5,36.2,2023-02-26T20:35:46.216Z,2023-03-01T04:37:14Z,4060575425,56,Back,4064566771,178,,4062559507,383,,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513463017,1013,49,1,2,37,bwt8yfk8rkcwiwyr0mopd7wqd,1,47,32.9,2023-02-26T20:35:47.644Z,2023-03-01T04:37:18Z,,,,,,,,,,,,,,,,,,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088691,25,1,1,2,37,bwt8yfk8rkcwiwyr0mopd7wqd,1,43.7,29.2,2023-02-26T20:35:47.722Z,2023-03-01T04:37:21Z,4060575703,56,Center,4060575709,212,26.8,4060575711,213,0.5,4060575707,141,46.4,4060575705,140,66.7,4064566823,178,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088653,24,43,1,2,39,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-02-26T20:35:49.574Z,2023-02-27T22:24:45Z,4062560129,144,49,,,,,,,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088745,26,1,1,2,40,bwt8yfk8rkcwiwyr0mopd7wqd,1,67.1,45.8,2023-02-26T20:35:50.340Z,2023-03-01T04:37:49Z,4060575993,56,Right,4064566981,178,,4060576001,213,5.3,4060575999,212,26.5,4060575997,141,12.8,4060575995,140,80.5,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088747,27,1,1,2,46,bwt8yfk8rkcwiwyr0mopd7wqd,0,83.3,27.7,2023-02-26T20:35:56.693Z,2023-03-01T04:37:55Z,4060576009,141,32.6,4060576007,140,82.6,4060576005,56,Center,4060576131,236,,4064567009,178,,4060576013,213,1.8,4060576133,233,33,4060576011,212,3.4,ebaganzllbxfacvobgmsu1045,Murilo,4060576137,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088761,33,74,1,2,46,66bsnl0zjb7l5akwo00h0y5me,1,16.5,73.2,2023-02-26T20:35:56.769Z,2023-03-01T04:38:00Z,4060576069,56,Back,4064567025,178,,4060576149,233,27,4060576071,285,,,,,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513112445,404,61,1,2,46,bwt8yfk8rkcwiwyr0mopd7wqd,1,80.2,25,2023-02-26T20:35:57.037Z,2023-03-01T04:38:02Z,4064567035,178,,4060704759,56,Center,,,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088773,34,49,1,2,47,66bsnl0zjb7l5akwo00h0y5me,1,20.5,73.2,2023-02-26T20:35:57.632Z,2023-03-01T04:38:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088839,35,1,1,2,48,66bsnl0zjb7l5akwo00h0y5me,1,23.2,71.4,2023-02-26T20:35:58.416Z,2023-03-01T04:38:21Z,4060576443,213,5.7,4060576441,212,9.3,4060576439,141,63.5,4060576437,140,30.4,4060576435,56,Back,4064567139,178,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088855,36,3,1,2,53,66bsnl0zjb7l5akwo00h0y5me,0,52.2,55.5,2023-02-26T20:36:03.236Z,2023-03-01T04:38:37Z,4062561431,465,,4060576505,286,,4064567255,178,,4060576573,233,28,4060576503,56,Center,,,,,,,,,,f3zl8ymo5ttze20sffzk044q1,D. Namaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088859,28,7,1,2,53,bwt8yfk8rkcwiwyr0mopd7wqd,0,47.8,44.5,2023-02-26T20:36:03.277Z,2023-03-01T04:38:42Z,4060576525,56,Back,4060576527,285,,4060576551,233,36,4062561385,383,,4064567273,178,,,,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088869,37,61,1,2,53,66bsnl0zjb7l5akwo00h0y5me,1,50.3,56.5,2023-02-26T20:36:03.387Z,2023-03-01T04:38:51Z,4064567311,389,,4060576567,56,Center,,,,,,,,,,,,,,,,,,,f3zl8ymo5ttze20sffzk044q1,D. Namaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088879,29,49,1,2,55,bwt8yfk8rkcwiwyr0mopd7wqd,1,38.9,40.1,2023-02-26T20:36:05.620Z,2023-03-01T04:38:57Z,,,,,,,,,,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088887,30,1,1,2,56,bwt8yfk8rkcwiwyr0mopd7wqd,1,38.9,40.1,2023-02-26T20:36:06.294Z,2023-03-01T04:39:00Z,4064567359,178,,4060576643,212,7.8,4060576639,140,46.1,4060576637,56,Back,4060576641,141,42.8,4060576645,213,0.2,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088901,31,1,1,2,57,bwt8yfk8rkcwiwyr0mopd7wqd,1,46.1,42.8,2023-02-26T20:36:07.810Z,2023-03-01T04:39:04Z,4064567377,178,,4060576753,212,7.0,4060576747,56,Back,4060576749,140,39.5,4060576755,213,3.3,4060576751,141,41.3,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088927,32,1,1,2,59,bwt8yfk8rkcwiwyr0mopd7wqd,1,39.9,41.5,2023-02-26T20:36:09.415Z,2023-03-01T04:39:07Z,4060576853,212,23.5,4060576855,213,2.8,4064567393,178,,4060576851,141,53.3,4060576847,56,Back,4060576849,140,18.9,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088943,33,1,1,3,1,bwt8yfk8rkcwiwyr0mopd7wqd,1,18.9,53.3,2023-02-26T20:36:11.663Z,2023-03-01T04:39:10Z,4060576943,212,29.8,4064567409,178,,4060576947,213,1.0,4060576941,141,90.2,4060576937,56,Back,4060576939,140,34.2,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088971,34,1,1,3,4,bwt8yfk8rkcwiwyr0mopd7wqd,0,33.7,94.2,2023-02-26T20:36:14.724Z,2023-03-01T04:39:14Z,4060577131,56,Left,4060577139,213,0.1,4060577137,212,25.9,4060577135,141,97.4,4064567433,178,,4060577133,140,58.3,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513868425,1425,67,1,3,6,66bsnl0zjb7l5akwo00h0y5me,1,40.7,3,2023-02-26T20:36:16.654Z,2023-03-01T09:01:46Z,4064680565,233,1863,,,,,,,,,,,,,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513868421,1863,67,1,3,6,bwt8yfk8rkcwiwyr0mopd7wqd,0,59.3,97,2023-02-26T20:36:16.655Z,2023-03-01T07:51:57Z,4064680581,233,1425,,,,,,,,,,,,,,,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088975,38,61,1,3,6,66bsnl0zjb7l5akwo00h0y5me,1,40.1,6.4,2023-02-26T20:36:16.657Z,2023-03-01T09:01:46Z,4064567505,178,,4060577155,56,Back,,,,,,,,,,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513089005,35,5,1,3,6,bwt8yfk8rkcwiwyr0mopd7wqd,1,58.5,101.6,2023-02-26T20:36:17.013Z,2023-03-01T04:39:32Z,4060577315,233,39,4060577275,56,Left,4060577277,347,,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513088991,39,5,1,3,6,66bsnl0zjb7l5akwo00h0y5me,0,41.5,-1.6,2023-02-26T20:36:17.013Z,2023-03-01T04:39:32Z,4060577205,347,,4060577201,56,Back,4060577325,233,35,,,,,,,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513089135,36,1,1,3,25,bwt8yfk8rkcwiwyr0mopd7wqd,1,60.6,100,2023-02-26T20:36:35.264Z,2023-03-01T04:39:38Z,4060578025,141,90.5,4060578027,212,16.2,4060578021,56,Left,4060578029,213,5.8,4060578019,107,,4060578023,140,74.4,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513089159,37,1,1,3,26,bwt8yfk8rkcwiwyr0mopd7wqd,1,74.4,90.5,2023-02-26T20:36:36.339Z,2023-03-01T04:39:43Z,4060578169,213,6.1,4060578159,168,,4060578167,212,5.6,4060578161,56,Left,4060578157,3,,4064567597,178,,4060578165,141,89.4,4060578163,140,79.7,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513089167,38,44,1,3,27,bwt8yfk8rkcwiwyr0mopd7wqd,1,76.2,89.6,2023-02-26T20:36:37.876Z,2023-03-01T05:28:40Z,4060578231,233,40,4060578195,56,Left,4060578197,286,,,,,,,,,,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513089157,40,44,1,3,27,66bsnl0zjb7l5akwo00h0y5me,0,23.8,10.4,2023-02-26T20:36:37.877Z,2023-03-01T04:39:45Z,4060578149,285,,4060578147,56,Back,4060578239,233,38,,,,,,,,,,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513089191,39,1,1,3,27,bwt8yfk8rkcwiwyr0mopd7wqd,0,79.6,89.4,2023-02-26T20:36:37.974Z,2023-03-01T05:28:40Z,4060578319,213,5.4,4060578309,3,,4060578317,212,16.5,4060578311,56,Center,4060578315,141,69.9,4064567709,388,,4060578313,140,89.0,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513089201,41,49,1,3,30,66bsnl0zjb7l5akwo00h0y5me,1,10.5,32.5,2023-02-26T20:36:40.751Z,2023-03-01T04:40:09Z,,,,,,,,,,,,,,,,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513089221,42,1,1,3,31,66bsnl0zjb7l5akwo00h0y5me,1,10.5,32.5,2023-02-26T20:36:41.778Z,2023-03-01T04:40:14Z,4060578473,141,44.4,4064567785,178,,4060578469,56,Back,4060578475,212,22.6,4060578471,140,30.6,4060578477,213,0.4,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513089235,43,1,1,3,33,66bsnl0zjb7l5akwo00h0y5me,1,30.7,44.6,2023-02-26T20:36:43.365Z,2023-03-01T04:40:19Z,4060578563,140,26.0,4064567811,178,,4062562227,156,,4060578561,56,Back,4060578569,213,3.6,4060578567,212,5.5,4060578565,141,41.1,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513089243,44,1,1,3,34,66bsnl0zjb7l5akwo00h0y5me,1,26,41.1,2023-02-26T20:36:44.455Z,2023-03-01T04:40:22Z,4060578631,212,17.4,4060578625,56,Back,4064567831,178,,4060578629,141,36.7,4060578627,140,42.3,4060578633,213,6.1,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513089259,45,1,1,3,36,66bsnl0zjb7l5akwo00h0y5me,1,45.8,38,2023-02-26T20:36:46.738Z,2023-03-01T04:40:27Z,4060578743,212,13.6,4060578747,213,1.0,4060578735,140,53.1,4060578731,56,Center,4060578739,141,54.5,4064567863,178,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513089309,46,1,1,3,37,66bsnl0zjb7l5akwo00h0y5me,1,53.9,53.9,2023-02-26T20:36:47.959Z,2023-03-01T04:40:32Z,4060579027,56,Center,4060579035,141,37.1,4060579039,213,5.7,4060579037,212,20.7,4060579031,140,70.3,4064567899,178,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513089347,47,1,1,3,41,66bsnl0zjb7l5akwo00h0y5me,1,81,25.5,2023-02-26T20:36:51.329Z,2023-03-01T04:40:47Z,4062568953,23,,4060579211,213,1.3,4060579209,212,17.1,4060579207,141,49.5,4060579201,56,Center,4060581419,210,16,4060579203,140,86.0,4064567943,178,,f3zl8ymo5ttze20sffzk044q1,D. Namaso,4060581421,154,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513089351,48,16,1,3,43,66bsnl0zjb7l5akwo00h0y5me,1,87.2,54,2023-02-26T20:36:53.776Z,2023-03-01T04:40:47Z,4062562517,396,53.2,4062562515,395,94.2,4060580701,375,03:42.555,4062569225,76,,4060580693,20,,4060581505,154,,4060581515,214,,4060581507,55,47,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,4060581525,231,4060579227,17,4060580697,374,2023-02-26 20:36:52.631,,52.0,4060581503,29,4060581513,103,16.5,4064568009,178,4060581521,136,4060581519,328,4060581523,230,94.7,4062568955,23,4060579229,56,Center,4060581511,102,53.8,,,,,,,,,,,,,
2513089889,40,1,1,4,47,bwt8yfk8rkcwiwyr0mopd7wqd,1,49.9,50.3,2023-02-26T20:37:57.767Z,2023-03-01T04:40:51Z,4060582283,213,2.8,4064568059,178,,4060582281,212,7.9,4060582285,279,G,4060582277,140,42.7,4060582279,141,53.7,4060582275,56,Back,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513089919,41,1,1,4,49,bwt8yfk8rkcwiwyr0mopd7wqd,1,42.3,48.8,2023-02-26T20:37:59.603Z,2023-03-01T04:40:56Z,4060582469,140,35.3,4060582467,56,Back,4060582473,212,29.5,4064568095,178,,4060582475,213,4.5,4060582471,141,6.8,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513089925,42,1,1,4,52,bwt8yfk8rkcwiwyr0mopd7wqd,1,34.4,3.8,2023-02-26T20:38:02.354Z,2023-03-01T04:41:00Z,4060582513,213,2.4,4060582503,56,Back,4064568137,178,,4060582509,141,25.4,4060582511,212,21.2,4060582507,140,19.9,,,,,,,5drwrn9zmqeyo7h5zhy28mb8q,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513089943,43,1,1,4,54,bwt8yfk8rkcwiwyr0mopd7wqd,1,20.3,26.5,2023-02-26T20:38:04.170Z,2023-03-01T04:41:27Z,4060582619,141,47.6,4060582617,140,8.2,4060582615,56,Back,4060582621,212,19.2,4064568331,178,,4060582623,213,2.3,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513089959,44,1,1,4,56,bwt8yfk8rkcwiwyr0mopd7wqd,1,8.2,47.8,2023-02-26T20:38:06.173Z,2023-03-01T04:41:29Z,4064568351,178,,4060582709,141,95.4,4060582707,140,31.8,4060582711,212,40.8,4060582705,56,Back,4060582715,1,,4060582713,213,0.9,4060582703,155,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513089971,45,1,1,4,58,bwt8yfk8rkcwiwyr0mopd7wqd,0,31.8,95.4,2023-02-26T20:38:08.492Z,2023-03-01T04:41:33Z,4060582787,141,76.8,4060582789,212,16.8,4060582791,213,5.4,4060582783,56,Back,4060582785,140,42.4,4064568363,178,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513089975,49,49,1,5,0,66bsnl0zjb7l5akwo00h0y5me,1,61.8,21.3,2023-02-26T20:38:10.546Z,2023-03-01T04:41:36Z,,,,,,,,,,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513090027,50,1,1,5,0,66bsnl0zjb7l5akwo00h0y5me,1,61.6,21.5,2023-02-26T20:38:10.615Z,2023-03-01T04:41:41Z,4060583049,56,Center,4060583051,140,69.4,4060583057,213,0.0,4060583055,212,8.2,4064568425,178,,4060583053,141,22.0,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513090051,51,1,1,5,3,66bsnl0zjb7l5akwo00h0y5me,1,59.3,29.2,2023-02-26T20:38:13.994Z,2023-03-01T04:41:45Z,4064568447,178,,4060583163,213,2.8,4060583157,140,43.2,4060583159,141,38.4,4060583161,212,18.0,4060583155,56,Back,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513090071,52,1,1,5,7,66bsnl0zjb7l5akwo00h0y5me,1,44.1,40.4,2023-02-26T20:38:17.126Z,2023-03-01T04:41:50Z,4060583285,213,0.0,4060583281,141,41.3,4064568481,178,,4060583279,140,64.0,4060583277,56,Center,4060583283,212,20.9,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513090095,53,1,1,5,7,66bsnl0zjb7l5akwo00h0y5me,1,64.1,41.1,2023-02-26T20:38:17.983Z,2023-03-01T04:41:53Z,4060583393,56,Center,4064568501,178,,4060583395,140,55.6,4060583397,141,37.1,4060583399,212,9.3,4060583401,213,3.4,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513090107,54,1,1,5,9,66bsnl0zjb7l5akwo00h0y5me,0,57.5,37.1,2023-02-26T20:38:19.594Z,2023-03-01T04:41:57Z,4060584319,4,,4060583483,140,74.5,4060583479,155,,4064568531,178,,4060583487,212,19.4,4060583489,213,0.4,4060583481,56,Center,4060583485,141,48.1,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513090111,46,12,1,5,11,bwt8yfk8rkcwiwyr0mopd7wqd,1,19.8,53.6,2023-02-26T20:38:21.403Z,2023-03-01T04:42:03Z,4064568585,178,,4060583513,213,0.6,4060583505,56,Back,4060583511,212,12.8,4060583507,140,30.2,4060583509,141,63.5,4060583519,15,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513090125,55,3,1,5,13,66bsnl0zjb7l5akwo00h0y5me,0,76.5,33,2023-02-26T20:38:23.464Z,2023-03-01T04:42:08Z,4060583721,233,47,4060583575,286,,4064568621,178,,4062571199,465,,4060583573,56,Center,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513090135,47,7,1,5,13,bwt8yfk8rkcwiwyr0mopd7wqd,1,23.5,67,2023-02-26T20:38:23.509Z,2023-03-01T04:42:12Z,4064568643,178,,4060583687,233,55,4060583633,285,,4060583631,56,Back,4062570811,385,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513848695,1167,67,1,5,14,bwt8yfk8rkcwiwyr0mopd7wqd,1,24.9,64.8,2023-02-26T20:38:24.512Z,2023-03-01T05:28:41Z,4064578821,233,912,,,,,,,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513848691,912,67,1,5,14,66bsnl0zjb7l5akwo00h0y5me,0,75.1,35.2,2023-02-26T20:38:24.513Z,2023-03-01T05:10:54Z,4064578825,233,1167,,,,,,,,,,,,,,,,,,,,,,f3zl8ymo5ttze20sffzk044q1,D. Namaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513090143,48,61,1,5,14,bwt8yfk8rkcwiwyr0mopd7wqd,0,26.1,64.8,2023-02-26T20:38:24.524Z,2023-03-01T05:28:41Z,4064568663,178,,4060583661,56,Back,,,,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513090157,56,3,1,5,15,66bsnl0zjb7l5akwo00h0y5me,0,79.2,42.8,2023-02-26T20:38:25.587Z,2023-03-01T04:42:26Z,4060583753,286,,4060583845,233,49,4060583751,56,Center,4064568725,178,,4062571619,465,,,,,,,,,,,f3zl8ymo5ttze20sffzk044q1,D. Namaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513090163,49,7,1,5,16,bwt8yfk8rkcwiwyr0mopd7wqd,0,20.8,57.2,2023-02-26T20:38:26.174Z,2023-03-01T04:42:29Z,4060583785,285,,4060583813,233,56,4062571577,383,,4064568749,178,,4060583783,56,Back,,,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513091205,71,61,1,5,16,66bsnl0zjb7l5akwo00h0y5me,1,79.6,50.6,2023-02-26T20:38:26.219Z,2023-03-01T04:42:37Z,4060589737,56,Center,4064568813,178,,,,,,,,,,,,,,,,,,,,f3zl8ymo5ttze20sffzk044q1,D. Namaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513090173,57,43,1,5,17,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2023-02-26T20:38:27.624Z,2023-02-26T20:39:13Z,4060583837,56,Center,4060586437,144,61,,,,,,,,,,,,,,,,,,,f3zl8ymo5ttze20sffzk044q1,D. Namaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513090211,50,4,1,5,17,bwt8yfk8rkcwiwyr0mopd7wqd,1,21.2,48.6,2023-02-26T20:38:28.002Z,2023-03-01T04:42:43Z,4060584133,233,58,4060584019,285,,4060584017,265,,4060584011,13,,4060584015,152,,4060584013,56,Back,,,,,,,5drwrn9zmqeyo7h5zhy28mb8q,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
