id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2516611759,24,4,1,2,18,491xixnlsp75o7cr3w2gc1o0z,0,34.2,14.5,2023-03-06T20:22:47.624Z,2023-03-08T08:08:14Z,4081884915,178,,4079210669,13,,4079210677,285,,4079210719,233,30,4079210671,56,Back,4079210673,152,,4079210675,265,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516611879,31,1,1,2,26,ewsf6evtguu9j7k6js4tlgl89,1,62.5,90,2023-03-06T20:22:54.987Z,2023-03-08T08:08:20Z,4079213909,189,,4079211285,212,6.0,4079211275,5,,4079211277,152,,4079211287,213,3.1,4079211279,56,Left,4081885011,178,,4079211283,141,90.6,64upo0p7ealjcpfkldjiqlvit,Neto,4079211281,140,,,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516611909,32,1,1,2,27,ewsf6evtguu9j7k6js4tlgl89,1,56.5,90.6,2023-03-06T20:22:56.354Z,2023-03-08T08:08:24Z,4079211455,56,Left,4081885085,178,,4079211463,213,5.0,4079211457,140,58.3,4079211459,141,81.6,4079211461,212,6.4,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516611957,33,1,1,2,31,ewsf6evtguu9j7k6js4tlgl89,1,48.3,78.3,2023-03-06T20:22:59.699Z,2023-03-08T08:08:29Z,4079211767,141,34.7,4079211769,212,35.0,4079211773,1,,4079211771,213,4.2,4079211763,56,Back,4081885185,178,,4079211765,140,30.6,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516611973,34,1,1,2,35,ewsf6evtguu9j7k6js4tlgl89,1,30.6,34.7,2023-03-06T20:23:03.917Z,2023-03-08T08:08:37Z,4079211861,212,12.0,4079211859,141,29.9,4079211857,140,41.6,4079211863,213,6.0,4081885361,178,,4079211855,56,Back,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516611979,35,1,1,2,36,ewsf6evtguu9j7k6js4tlgl89,0,41.6,29.9,2023-03-06T20:23:04.782Z,2023-03-08T08:08:42Z,4079225535,236,,4079211901,213,5.8,4079211895,140,42.8,4079225545,286,,4079211893,56,Back,4079215873,168,,4081885479,178,,4079211897,141,28.9,2htuct5gfuihhhvx9trpkmj56,Y. Soma,4079225539,233,4079211899,212,52,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516614359,52,74,1,2,36,491xixnlsp75o7cr3w2gc1o0z,1,53.6,74.7,2023-03-06T20:23:04.868Z,2023-03-08T08:08:45Z,4079225133,56,Center,4081885529,178,,4079225135,285,,4079225551,233,35,,,,,,,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612213,26,49,1,2,36,491xixnlsp75o7cr3w2gc1o0z,1,55.1,72.3,2023-03-06T20:23:05.479Z,2023-03-08T08:08:56Z,,,,,,,,,,,,,,,,,,,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517125563,967,43,1,2,36,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2023-03-06T20:23:05.554Z,2023-03-09T04:56:53Z,4081911721,233,807,4083425439,144,67,,,,,,,,,,,,,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517125561,807,43,1,2,36,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2023-03-06T20:23:05.555Z,2023-03-09T04:56:52Z,4081911725,233,967,4083425437,144,67,,,,,,,,,,,,,,,,,,,2htuct5gfuihhhvx9trpkmj56,Y. Soma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612013,25,1,1,2,36,491xixnlsp75o7cr3w2gc1o0z,0,57.9,71,2023-03-06T20:23:05.564Z,2023-03-08T11:53:19Z,4079212105,140,68.4,4079212103,56,Left,4079212111,213,0.6,4079212107,141,82.1,4079212109,212,13.4,4081885843,178,,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612731,46,49,1,2,38,ewsf6evtguu9j7k6js4tlgl89,1,24.9,16.3,2023-03-06T20:23:07.208Z,2023-03-08T08:09:08Z,,,,,,,,,,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612067,36,1,1,2,39,ewsf6evtguu9j7k6js4tlgl89,1,22.7,15.1,2023-03-06T20:23:08.238Z,2023-03-08T08:09:14Z,4079212389,140,8.0,4079212393,141,50.7,4079212397,212,28.7,4079212401,213,2.1,4079212385,56,Back,4081886055,178,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612103,37,1,1,2,44,ewsf6evtguu9j7k6js4tlgl89,1,9.3,50.6,2023-03-06T20:23:12.991Z,2023-03-08T08:09:21Z,4081886225,178,,4079212615,213,1.7,4079212609,140,7.8,4079212607,56,Back,4079212611,141,71.1,4079212613,212,14.0,,,,,,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612157,38,1,1,2,46,ewsf6evtguu9j7k6js4tlgl89,1,7.8,71.1,2023-03-06T20:23:15.493Z,2023-03-08T08:09:26Z,4079212915,56,Back,4081886365,178,,4079212923,213,4.5,4079212921,212,16.7,4079212917,140,4.8,4079212919,141,47.0,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612189,39,1,1,2,52,ewsf6evtguu9j7k6js4tlgl89,1,7.2,46.9,2023-03-06T20:23:21.635Z,2023-03-08T08:09:30Z,4079213091,141,64.2,4081886459,178,,4079213089,140,4.2,4079213087,56,Back,4079213093,212,12.2,4079213095,213,1.8,,,,,,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612217,40,1,1,2,55,ewsf6evtguu9j7k6js4tlgl89,1,3.6,68,2023-03-06T20:23:23.802Z,2023-03-08T08:09:33Z,4081886559,178,,4079213245,141,94.8,4079213241,56,Back,4079213243,140,6.9,4079213247,212,18.6,4079213249,213,1.4,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612243,41,1,1,2,57,ewsf6evtguu9j7k6js4tlgl89,0,6.7,95,2023-03-06T20:23:26.371Z,2023-03-08T08:09:40Z,4081886715,178,,4079213355,155,,4079213365,213,6.2,4079213363,212,29.4,4079213357,56,Back,4079213359,140,34.5,4079213361,141,89.7,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612281,27,1,1,2,59,491xixnlsp75o7cr3w2gc1o0z,0,57.5,18.5,2023-03-06T20:23:28.533Z,2023-03-08T08:09:47Z,4079213597,141,29.5,4079213593,140,72.4,4081886915,388,,4079213601,212,17.3,4079213589,56,Center,4079213603,213,0.4,4079213585,3,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612293,42,1,1,3,1,ewsf6evtguu9j7k6js4tlgl89,0,24.5,72.8,2023-03-06T20:23:29.718Z,2023-03-08T08:09:53Z,4079213693,157,,4079213703,213,1.0,4079213701,212,22.8,4079213699,141,100.0,4079213697,140,35.8,4079213695,56,Back,4079213705,1,,4081887057,178,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612377,28,5,1,3,3,491xixnlsp75o7cr3w2gc1o0z,1,61.6,-1.4,2023-03-06T20:23:32.338Z,2023-03-08T08:10:02Z,4079214193,56,Right,4079214195,347,,4079214241,233,43,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612297,43,5,1,3,3,ewsf6evtguu9j7k6js4tlgl89,0,38.4,101.4,2023-03-06T20:23:32.338Z,2023-03-08T08:10:02Z,4079214287,233,28,4079213723,56,Back,4079213725,347,,,,,,,,,,,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612419,29,1,1,3,11,491xixnlsp75o7cr3w2gc1o0z,1,70.5,0,2023-03-06T20:23:40.170Z,2023-03-08T08:10:06Z,4079214445,140,46.9,4079214449,212,25.9,4079214447,141,9.5,4079214443,56,Back,4079214451,213,2.9,4080907563,1,,4079214441,107,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612485,30,1,1,3,14,491xixnlsp75o7cr3w2gc1o0z,1,43.6,16.4,2023-03-06T20:23:43.139Z,2023-03-08T08:10:10Z,4079214817,140,36.4,4079214819,141,49.9,4081887529,178,,4079214823,213,1.9,4079214821,212,24.0,4079214815,56,Back,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612541,31,1,1,3,18,491xixnlsp75o7cr3w2gc1o0z,1,37.4,60.9,2023-03-06T20:23:47.105Z,2023-03-08T08:10:13Z,4079215063,140,54.1,4081887611,178,,4079215073,213,0.8,4079215061,56,Left,4079215069,212,26.4,4079215065,141,90.0,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612577,32,1,1,3,20,491xixnlsp75o7cr3w2gc1o0z,1,53.6,89.6,2023-03-06T20:23:49.618Z,2023-03-08T08:10:16Z,4079215245,141,87.3,4079215243,140,63.2,4079215241,56,Left,4079215249,213,6.1,4081887713,178,,4079215247,212,10.2,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612631,33,61,1,3,22,491xixnlsp75o7cr3w2gc1o0z,0,65.5,87.8,2023-03-06T20:23:50.859Z,2023-03-08T08:10:23Z,4079215489,56,Left,4081887865,178,,,,,,,,,,,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517408181,1345,67,1,3,23,ewsf6evtguu9j7k6js4tlgl89,1,32.9,8.7,2023-03-06T20:23:51.781Z,2023-03-09T07:02:10Z,4083426769,233,1628,,,,,,,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517408179,1628,67,1,3,23,491xixnlsp75o7cr3w2gc1o0z,0,67.1,91.3,2023-03-06T20:23:51.782Z,2023-03-09T04:59:14Z,4083426773,233,1345,,,,,,,,,,,,,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612605,44,1,1,3,23,ewsf6evtguu9j7k6js4tlgl89,0,26.3,5.6,2023-03-06T20:23:51.818Z,2023-03-09T07:02:10Z,4079219347,233,34,4079215377,212,2.0,4081887991,178,,4079215379,213,5.7,4079219183,286,,4079219181,236,,4079215375,141,4.1,4079215371,56,Back,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,4079215373,140,,,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612637,34,74,1,3,23,491xixnlsp75o7cr3w2gc1o0z,1,65.6,87.8,2023-03-06T20:23:51.843Z,2023-03-09T04:59:03Z,4079219379,233,44,4079215519,56,Left,4079219287,285,,4081888103,178,,,,,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612673,35,5,1,3,24,491xixnlsp75o7cr3w2gc1o0z,0,72.4,101.2,2023-03-06T20:23:53.540Z,2023-03-08T08:10:41Z,4079215735,56,Left,4079217663,233,45,4079215737,347,,,,,,,,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612685,45,5,1,3,24,ewsf6evtguu9j7k6js4tlgl89,1,27.6,-1.2,2023-03-06T20:23:53.540Z,2023-03-08T08:10:41Z,4079215823,56,Back,4079215825,347,,4079217621,233,35,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612799,47,1,1,3,35,ewsf6evtguu9j7k6js4tlgl89,1,21.2,0,2023-03-06T20:24:04.324Z,2023-03-08T08:10:46Z,4079216425,56,Back,4079216431,212,8.4,4079216433,213,1.1,4079216789,107,,4079216429,141,9.1,4079216427,140,24.7,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612811,48,1,1,3,36,ewsf6evtguu9j7k6js4tlgl89,1,24.7,9.1,2023-03-06T20:24:05.341Z,2023-03-08T08:10:51Z,4079216503,141,2.2,4081888651,178,,4079216509,213,4.3,4079216507,212,5.1,4079216497,56,Back,4079216499,140,22.8,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612821,49,1,1,3,38,ewsf6evtguu9j7k6js4tlgl89,1,22.8,2.2,2023-03-06T20:24:06.712Z,2023-03-08T08:10:56Z,4079216555,56,Back,4079216563,213,2.8,4079216557,140,16.9,4081888799,178,,4079216561,212,6.6,4079216559,141,5.6,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612833,50,1,1,3,39,ewsf6evtguu9j7k6js4tlgl89,0,16.5,5.9,2023-03-06T20:24:08.627Z,2023-03-08T08:11:03Z,4081888937,178,,4079216649,212,32.2,4079216647,141,0.0,4079216651,213,6.1,4079216643,56,Back,4079216653,1,,4079216641,155,,4079216645,140,46.9,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612943,36,5,1,3,42,491xixnlsp75o7cr3w2gc1o0z,1,58.1,100.9,2023-03-06T20:24:11.225Z,2023-03-08T08:11:15Z,4079217247,56,Left,4079217271,233,51,4079217249,347,,,,,,,,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612841,51,5,1,3,42,ewsf6evtguu9j7k6js4tlgl89,0,41.9,-0.9,2023-03-06T20:24:11.225Z,2023-03-08T08:11:15Z,4079216681,347,,4079217313,233,36,4079216679,56,Back,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612981,37,1,1,3,52,491xixnlsp75o7cr3w2gc1o0z,1,60.3,100,2023-03-06T20:24:21.105Z,2023-03-08T08:11:21Z,4079217491,141,88.8,4079217489,140,56.2,4079217487,56,Left,4079217493,212,10.0,4079217485,107,,4079217495,213,4.3,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613011,38,1,1,3,53,491xixnlsp75o7cr3w2gc1o0z,1,56.2,88.7,2023-03-06T20:24:22.074Z,2023-03-08T08:11:26Z,4079217651,213,1.3,4081889621,178,,4079217643,56,Left,4079217649,212,4.3,4079217647,141,94.8,4079217645,140,57.3,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613019,39,3,1,3,54,491xixnlsp75o7cr3w2gc1o0z,1,57,96,2023-03-06T20:24:23.434Z,2023-03-08T08:11:37Z,4080908351,464,,4079217751,233,52,4079217727,56,Left,4081889819,178,,4079217729,286,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516612999,52,45,1,3,54,ewsf6evtguu9j7k6js4tlgl89,0,43,4,2023-03-06T20:24:23.434Z,2023-03-08T08:11:37Z,4079217583,285,,4079217581,56,Back,4079217763,233,39,,,,,,,,,,,,,,,,2htuct5gfuihhhvx9trpkmj56,Y. Soma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613063,40,1,1,3,56,491xixnlsp75o7cr3w2gc1o0z,1,46.5,95.3,2023-03-06T20:24:24.824Z,2023-03-08T08:11:47Z,4081890015,178,,4079217987,56,Back,4079217995,213,3.6,4079217993,212,25.6,4079217991,141,78.6,4079217989,140,24.7,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613085,41,1,1,3,59,491xixnlsp75o7cr3w2gc1o0z,1,24.7,75.6,2023-03-06T20:24:27.933Z,2023-03-08T08:11:54Z,4079218123,213,4.4,4079218121,212,18.5,4079218115,56,Back,4079218117,140,19.3,4079218119,141,49.7,4081890219,178,,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613139,42,1,1,4,2,491xixnlsp75o7cr3w2gc1o0z,1,19.2,48.7,2023-03-06T20:24:30.762Z,2023-03-08T08:11:58Z,4079218363,141,14.6,4079218361,140,24.9,4079218359,56,Back,4081890311,178,,4079218367,213,5.0,4079218365,212,23.9,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613163,43,1,1,4,8,491xixnlsp75o7cr3w2gc1o0z,1,38.5,14.2,2023-03-06T20:24:37.064Z,2023-03-08T08:12:10Z,4079218487,213,0.5,4079218479,56,Center,4079218481,140,58.0,4079218483,141,29.5,4081890601,178,,4079218485,212,23.0,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613183,44,1,1,4,10,491xixnlsp75o7cr3w2gc1o0z,1,57.9,29.3,2023-03-06T20:24:39.265Z,2023-03-08T08:12:16Z,4079218605,140,35.6,4079218607,141,25.1,4079218609,212,23.6,4079218601,56,Back,4081890823,178,,4079218611,213,3.3,,,,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613205,45,1,1,4,13,491xixnlsp75o7cr3w2gc1o0z,1,35.6,25.1,2023-03-06T20:24:41.906Z,2023-03-08T08:12:21Z,4081890977,178,,4079218755,141,62.1,4079218757,212,25.3,4079218759,213,1.7,4079218751,56,Back,4079218753,140,32.7,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613233,46,1,1,4,15,491xixnlsp75o7cr3w2gc1o0z,1,33.2,65,2023-03-06T20:24:44.562Z,2023-03-08T08:12:26Z,4081891091,178,,4079218881,213,1.1,4079218873,56,Back,4079218879,212,21.9,4079218877,141,93.2,4079218875,140,43.3,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613277,47,1,1,4,18,491xixnlsp75o7cr3w2gc1o0z,0,43.3,93.2,2023-03-06T20:24:47.622Z,2023-03-08T08:12:32Z,4079219127,213,6.0,4079219119,56,Center,4079219129,1,,4079219117,155,,4079219121,140,90.2,4079219123,141,71.1,4081891215,178,,4079219125,212,51.5,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613281,53,49,1,4,23,ewsf6evtguu9j7k6js4tlgl89,1,4.8,28.9,2023-03-06T20:24:52.017Z,2023-03-08T08:12:43Z,,,,,,,,,,,,,,,,,,,,,,,,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613375,54,1,1,4,25,ewsf6evtguu9j7k6js4tlgl89,1,8.1,35.8,2023-03-06T20:24:54.401Z,2023-03-08T08:12:53Z,4079219637,213,1.3,4079220045,189,,4079219625,56,Back,4079219633,141,71.9,4079219629,140,15.0,4081891745,178,,4079219635,212,25.6,,,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613411,55,1,1,4,30,ewsf6evtguu9j7k6js4tlgl89,1,23.8,71.9,2023-03-06T20:24:59.097Z,2023-03-08T08:12:58Z,4079219855,213,1.3,4079219849,140,28.4,4079219847,56,Back,4081891909,178,,4079219851,141,94.5,4079219853,212,16.1,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613443,56,1,1,4,32,ewsf6evtguu9j7k6js4tlgl89,1,25.5,96,2023-03-06T20:25:01.037Z,2023-03-08T08:13:07Z,4079220029,141,69.3,4079220027,140,12.9,4079220031,212,22.5,4079220025,56,Back,4079220033,213,4.1,4081892159,178,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613557,57,1,1,4,44,ewsf6evtguu9j7k6js4tlgl89,1,33.4,70.1,2023-03-06T20:25:13.194Z,2023-03-08T08:13:14Z,4079220735,213,4.3,4081892321,178,,4079220727,56,Back,4079220729,140,27.6,4079220733,212,14.7,4079220731,141,50.4,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613635,58,1,1,4,49,ewsf6evtguu9j7k6js4tlgl89,1,29.6,43.9,2023-03-06T20:25:18.413Z,2023-03-08T08:13:28Z,4079221117,56,Back,4079221119,140,26.4,4079221123,212,22.6,4081892645,178,,4079221121,141,11.0,4079221125,213,4.6,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613641,59,1,1,4,53,ewsf6evtguu9j7k6js4tlgl89,0,26.2,7,2023-03-06T20:25:22.014Z,2023-03-08T08:13:37Z,4079221215,236,,4079221137,56,Back,4079221139,140,27.4,4079221143,212,1.3,4079221141,141,6.5,4079221217,233,48,4079221145,213,6.0,4079221221,286,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,4081892877,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613649,48,74,1,4,53,491xixnlsp75o7cr3w2gc1o0z,1,69.6,95.4,2023-03-06T20:25:22.067Z,2023-03-08T08:13:43Z,4079221251,233,59,4081893013,178,,4079221173,56,Left,4079221175,285,,,,,,,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613665,49,5,1,4,53,491xixnlsp75o7cr3w2gc1o0z,0,70.8,100.9,2023-03-06T20:25:22.382Z,2023-03-08T08:14:03Z,4079221273,347,,4079221271,56,Left,4079222465,233,60,,,,,,,,,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613875,60,5,1,4,53,ewsf6evtguu9j7k6js4tlgl89,1,29.2,-0.9,2023-03-06T20:25:22.382Z,2023-03-08T08:14:03Z,4079222431,56,Back,4079222433,347,,4079222457,233,49,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613939,61,1,1,5,12,ewsf6evtguu9j7k6js4tlgl89,1,33,0,2023-03-06T20:25:41.595Z,2023-03-08T08:14:08Z,4079222805,212,17.8,4079222797,107,,4079222799,56,Back,4079222807,213,0.7,4079222803,141,14.7,4079222801,140,46.4,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517126849,1000,83,1,5,14,491xixnlsp75o7cr3w2gc1o0z,1,69.2,88.4,2023-03-06T20:25:43.647Z,2023-03-08T08:32:41Z,4081917259,399,500904,,,,,,,,,,,,,,,,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516613993,62,1,1,5,17,ewsf6evtguu9j7k6js4tlgl89,1,34.6,13,2023-03-06T20:25:45.759Z,2023-03-08T08:14:17Z,4079223101,140,41.5,4079223103,141,30.1,4081893715,178,,4079223107,213,1.0,4079223105,212,13.7,4079223099,56,Back,,,,,,,edk9jemtelz51uoob4quyd4kq,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
