id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2534024239,29,1,1,1,56,66bsnl0zjb7l5akwo00h0y5me,1,43.1,71.2,2023-04-15T19:33:52.589Z,2023-04-15T19:33:56Z,4192385357,140,41.2,4192385363,213,4.6,4192385359,141,31.3,4192385361,212,27.2,4192385355,56,Back,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024267,30,1,1,2,0,66bsnl0zjb7l5akwo00h0y5me,0,45.3,24.9,2023-04-15T19:33:56.574Z,2023-04-15T19:33:59Z,4192385523,155,,4192385531,212,59.9,4192385527,140,100.0,4192385533,213,6.1,4192385535,1,,4192385529,141,5.9,4192385525,56,Right,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024285,30,5,1,2,3,cmbqc74mshg77ra7mywec2a6b,1,-1,94.6,2023-04-15T19:33:59.680Z,2023-04-15T20:34:23Z,4192385613,56,Back,4192385639,233,31,4192385615,346,,,,,,,,,,,,,,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024269,31,5,1,2,3,66bsnl0zjb7l5akwo00h0y5me,0,101,5.4,2023-04-15T19:33:59.680Z,2023-04-15T19:34:01Z,4192385539,56,Right,4192385541,346,,4192385661,233,30,,,,,,,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024461,31,1,1,2,20,cmbqc74mshg77ra7mywec2a6b,1,4.5,50.1,2023-04-15T19:34:16.542Z,2023-04-15T19:34:23Z,4192386669,237,,4192386665,213,4.9,4192386657,56,Back,4192386659,140,10.5,4192386661,141,6.4,4192386655,124,,4192386663,212,30.4,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024471,32,1,1,2,27,cmbqc74mshg77ra7mywec2a6b,0,10.4,3.7,2023-04-15T19:34:23.518Z,2023-04-15T19:34:24Z,4192386715,141,9.5,4192386719,213,0.1,4192386707,155,,4192386721,1,,4192386711,56,Right,4192386713,140,54.0,4192386717,212,45.9,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024475,32,1,1,2,27,66bsnl0zjb7l5akwo00h0y5me,0,52.3,89.7,2023-04-15T19:34:23.597Z,2023-04-15T20:27:04Z,4192386745,213,6.0,4192386739,140,60.2,4192386735,3,,4192386737,56,Left,4192386743,212,8.6,4192386741,141,86.3,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024521,33,61,1,2,28,cmbqc74mshg77ra7mywec2a6b,0,36.3,14,2023-04-15T19:34:24.806Z,2023-04-15T20:35:07Z,4192386973,56,Back,,,,,,,,,,,,,,,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024511,33,5,1,2,29,66bsnl0zjb7l5akwo00h0y5me,1,59.5,101.6,2023-04-15T19:34:25.517Z,2023-04-15T19:34:30Z,4192386937,56,Left,4192387123,233,34,4192386939,347,,,,,,,,,,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024537,34,5,1,2,29,cmbqc74mshg77ra7mywec2a6b,0,40.5,-1.6,2023-04-15T19:34:25.517Z,2023-04-15T20:34:23Z,4192387051,56,Back,4192387053,347,,4192387145,233,33,,,,,,,,,,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024557,34,1,1,2,34,66bsnl0zjb7l5akwo00h0y5me,1,60.3,100,2023-04-15T19:34:29.950Z,2023-04-15T19:34:31Z,4192387185,212,18.5,4192387177,107,,4192387181,140,43.5,4192387183,141,93.3,4192387187,213,3.4,4192387179,56,Back,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024589,35,1,1,2,35,66bsnl0zjb7l5akwo00h0y5me,1,42.6,92.6,2023-04-15T19:34:31.197Z,2023-04-15T19:34:34Z,4192387369,141,98.4,4192387365,56,Left,4192387371,212,11.2,4192387373,213,0.4,4192387367,140,52.6,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024627,36,1,1,2,38,66bsnl0zjb7l5akwo00h0y5me,1,47.8,93.8,2023-04-15T19:34:34.253Z,2023-04-15T19:34:39Z,4192387643,212,28.6,4192387641,141,58.8,4192387639,140,32.7,4192387635,56,Back,4192387645,213,4.1,,,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024665,37,1,1,2,43,66bsnl0zjb7l5akwo00h0y5me,1,44,36.6,2023-04-15T19:34:39.565Z,2023-04-15T19:34:44Z,4192387851,56,Center,4192387857,212,13.0,4192387853,140,52.9,4192387859,213,5.5,4192387855,141,23.3,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024683,38,1,1,2,48,66bsnl0zjb7l5akwo00h0y5me,1,52,34,2023-04-15T19:34:44.109Z,2023-04-15T19:34:46Z,4192387951,212,21.8,4192387953,213,1.9,4192387949,141,63.9,4192387945,56,Back,4192387947,140,44.4,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024731,39,1,1,2,50,66bsnl0zjb7l5akwo00h0y5me,1,44,66,2023-04-15T19:34:45.949Z,2023-04-15T19:34:52Z,4192388207,56,Left,4192388215,213,0.7,4192388213,212,31.1,4192388209,140,66.7,4192388211,141,95.3,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024743,35,45,1,2,56,cmbqc74mshg77ra7mywec2a6b,0,28.2,11.2,2023-04-15T19:34:52.285Z,2023-04-15T19:34:55Z,4192388313,233,40,4192388275,285,,4192388273,56,Back,,,,,,,,,,,,,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024747,40,3,1,2,56,66bsnl0zjb7l5akwo00h0y5me,1,71.8,88.8,2023-04-15T19:34:52.285Z,2023-04-15T19:34:55Z,4192388287,286,,4192388285,56,Left,4192388307,233,35,,,,,,,,,,,,,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024761,41,1,1,2,58,66bsnl0zjb7l5akwo00h0y5me,1,70.6,64.3,2023-04-15T19:34:54.686Z,2023-04-15T19:34:56Z,4192388365,56,Center,4192388369,141,51.5,4192388373,213,5.0,4192388371,212,9.0,4192388367,140,72.9,,,,,,,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024765,42,1,1,3,0,66bsnl0zjb7l5akwo00h0y5me,0,75,50.9,2023-04-15T19:34:56.333Z,2023-04-15T19:39:08Z,4192388393,213,0.3,4192388391,212,8.9,4192388387,140,83.2,4192388389,141,54.3,4192388385,56,Center,,,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024837,36,12,1,3,0,cmbqc74mshg77ra7mywec2a6b,1,16.4,50,2023-04-15T19:34:56.638Z,2023-04-15T19:35:04Z,4192388779,140,35.1,4192388783,212,20.6,4192388781,141,40.6,4192388777,56,Back,4192388785,213,6.0,,,,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024817,43,1,1,3,2,66bsnl0zjb7l5akwo00h0y5me,1,68.6,71.7,2023-04-15T19:34:58.909Z,2023-04-15T19:39:05Z,4192388641,140,80.2,4192388643,141,89.7,4192388647,213,0.8,4192388639,56,Left,4192388645,212,17.3,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024819,44,1,1,3,6,66bsnl0zjb7l5akwo00h0y5me,0,85.9,93.3,2023-04-15T19:35:01.981Z,2023-04-15T19:35:02Z,4192388665,212,17.6,4192388661,140,89.0,4192388659,56,Center,4192388655,2,,4192388663,141,67.8,4192388667,213,4.9,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024845,37,49,1,3,8,cmbqc74mshg77ra7mywec2a6b,1,13.2,20.9,2023-04-15T19:35:04.095Z,2023-04-15T19:35:04Z,,,,,,,,,,,,,,,,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024857,38,12,1,3,8,cmbqc74mshg77ra7mywec2a6b,1,13.4,19.1,2023-04-15T19:35:04.670Z,2023-04-15T19:35:06Z,4192388891,141,0.0,4192388893,212,14.1,4192388955,167,,4192388889,140,11.7,4192388887,56,Back,4192388895,213,4.6,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024867,39,5,1,3,9,cmbqc74mshg77ra7mywec2a6b,0,10.5,-1,2023-04-15T19:35:05.598Z,2023-04-15T19:35:08Z,4192389195,233,45,4192388945,347,,4192388943,56,Back,,,,,,,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024903,45,5,1,3,9,66bsnl0zjb7l5akwo00h0y5me,1,89.5,101,2023-04-15T19:35:05.598Z,2023-04-15T20:34:24Z,4192389157,347,,4192389175,233,39,4192389155,56,Left,,,,,,,,,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024937,46,1,1,3,12,66bsnl0zjb7l5akwo00h0y5me,1,90.8,100,2023-04-15T19:35:08.861Z,2023-04-15T19:35:10Z,4192389317,140,76.2,4192389313,107,,4192389327,213,3.6,4192389323,212,17.5,4192389315,56,Left,4192389319,141,88.9,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024953,47,1,1,3,13,66bsnl0zjb7l5akwo00h0y5me,1,70.6,86.3,2023-04-15T19:35:09.917Z,2023-04-15T19:35:11Z,4192389411,213,5.1,4192389409,212,6.8,4192389405,140,72.8,4192389403,56,Center,4192389407,141,76.9,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024957,48,1,1,3,15,66bsnl0zjb7l5akwo00h0y5me,0,72.9,76.6,2023-04-15T19:35:11.021Z,2023-04-15T19:35:11Z,4192389433,212,5.5,4192389427,56,Center,4192389431,141,69.1,4192389429,140,71.0,4192389435,213,4.3,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024967,40,8,1,3,16,cmbqc74mshg77ra7mywec2a6b,1,26.5,48.4,2023-04-15T19:35:12.350Z,2023-04-15T20:25:24Z,4192389465,56,Back,,,,,,,,,,,,,,,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534024993,41,49,1,3,18,cmbqc74mshg77ra7mywec2a6b,1,31.3,40,2023-04-15T19:35:14.190Z,2023-04-15T19:35:14Z,,,,,,,,,,,,,,,,,,,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025067,42,1,1,3,18,cmbqc74mshg77ra7mywec2a6b,1,31.3,40,2023-04-15T19:35:14.590Z,2023-04-15T19:35:18Z,4192390049,140,44.7,4192390053,212,26.6,4192390051,141,6.8,4192390047,56,Back,4192390055,213,5.3,,,,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025069,43,1,1,3,22,cmbqc74mshg77ra7mywec2a6b,0,60.7,3.5,2023-04-15T19:35:18.509Z,2023-04-15T19:35:23Z,4192390075,212,8.6,4192390069,56,Right,4192390163,233,49,4192390071,140,68.3,4192390073,141,8.2,4192390077,213,0.4,,,,,,,9kn7hs1nbc0rcismky05z6zmx,Bruno Jordão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025061,49,43,1,3,22,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2023-04-15T19:35:18.510Z,2023-04-15T19:35:21Z,4192390031,285,0,4192390029,56,Back,4192390133,144,74,4192390105,233,43,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025071,50,61,1,3,23,66bsnl0zjb7l5akwo00h0y5me,1,37.6,92,2023-04-15T19:35:19.233Z,2023-04-15T19:35:22Z,4192390079,56,Back,,,,,,,,,,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025095,44,5,1,3,24,cmbqc74mshg77ra7mywec2a6b,1,65.5,-1.2,2023-04-15T19:35:19.934Z,2023-04-15T19:36:38Z,4192390159,347,,4192390157,56,Right,4192390169,233,51,,,,,,,,,,,,,,,,9kn7hs1nbc0rcismky05z6zmx,Bruno Jordão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025091,51,5,1,3,24,66bsnl0zjb7l5akwo00h0y5me,0,34.5,101.2,2023-04-15T19:35:19.934Z,2023-04-15T20:34:24Z,4192390175,233,44,4192390129,347,,4192390125,56,Back,,,,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025187,45,1,1,3,33,cmbqc74mshg77ra7mywec2a6b,1,71,0,2023-04-15T19:35:29.790Z,2023-04-15T20:25:42Z,4192390729,212,11.1,4192390725,140,63.1,4192590785,189,,4192390721,107,,4192390731,213,2.4,4192390723,56,Right,4192390727,141,9.5,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025193,46,1,1,3,35,cmbqc74mshg77ra7mywec2a6b,1,63.1,9.5,2023-04-15T19:35:31.918Z,2023-04-15T19:35:57Z,4192390761,213,4.2,4192392287,156,,4192390751,140,60.3,4192390757,212,5.8,4192390753,141,2.2,4192390749,56,Right,,,,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025201,47,1,1,3,36,cmbqc74mshg77ra7mywec2a6b,0,60.3,2.2,2023-04-15T19:35:32.214Z,2023-04-15T20:35:01Z,4192390781,56,Right,4192390787,212,16.4,4192390783,140,73.5,4192390789,213,0.6,4192390785,141,15.2,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025189,52,49,1,3,37,66bsnl0zjb7l5akwo00h0y5me,1,30.9,81.5,2023-04-15T19:35:33.125Z,2023-04-15T20:35:02Z,,,,,,,,,,,,,,,,,,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025221,53,1,1,3,37,66bsnl0zjb7l5akwo00h0y5me,1,30.2,69.1,2023-04-15T19:35:33.741Z,2023-04-15T19:35:36Z,4192390907,140,26.1,4192390913,213,4.0,4192390911,212,6.7,4192390909,141,61.5,4192390905,56,Back,,,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025251,54,1,1,3,40,66bsnl0zjb7l5akwo00h0y5me,1,27.3,58.5,2023-04-15T19:35:36.206Z,2023-04-15T19:35:38Z,4192391059,213,1.6,4192391055,141,78.2,4192391051,56,Back,4192391057,212,13.4,4192391053,140,27.2,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025293,55,1,1,3,42,66bsnl0zjb7l5akwo00h0y5me,1,28.7,73.3,2023-04-15T19:35:38.477Z,2023-04-15T19:35:42Z,4192391347,56,Back,4192391355,213,4.9,4192391349,140,32.2,4192391353,212,22.9,4192391351,141,40.1,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025349,56,1,1,3,46,66bsnl0zjb7l5akwo00h0y5me,1,36.1,30.6,2023-04-15T19:35:42.541Z,2023-04-15T19:35:47Z,4192391671,213,5.6,4192391665,140,56.4,4192391669,212,27.6,4192391663,56,Right,4192391667,141,4.9,,,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025391,57,1,1,3,51,66bsnl0zjb7l5akwo00h0y5me,1,57.7,3.5,2023-04-15T19:35:47.150Z,2023-04-15T19:35:50Z,4192391895,212,15.0,4192391879,56,Back,4192391889,141,12.2,4192391885,140,44.6,4192391897,213,2.7,,,,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025399,58,1,1,3,54,66bsnl0zjb7l5akwo00h0y5me,1,44.1,14.6,2023-04-15T19:35:50.813Z,2023-04-15T19:35:52Z,4192391951,140,55.3,4192391957,213,0.1,4192391953,141,15.6,4192391949,56,Right,4192391955,212,11.8,,,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025407,59,1,1,3,56,66bsnl0zjb7l5akwo00h0y5me,1,55.3,15.6,2023-04-15T19:35:51.966Z,2023-04-15T19:35:53Z,4192392001,141,12.3,4192392003,212,16.9,4192391999,140,39.3,4192391997,56,Back,4192392005,213,3.3,4192392013,156,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025459,60,1,1,4,0,66bsnl0zjb7l5akwo00h0y5me,1,43,8,2023-04-15T19:35:56.285Z,2023-04-15T19:35:58Z,4192392355,212,14.0,4192392349,56,Right,4192392351,140,55.7,4192392357,213,6.0,4192392353,141,1.7,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025473,61,1,1,4,2,66bsnl0zjb7l5akwo00h0y5me,1,53.9,2.2,2023-04-15T19:35:58.093Z,2023-04-15T19:35:59Z,4192392435,141,8.6,4192392439,213,2.8,4192392431,56,Back,4192392437,212,12.4,4192392433,140,42.8,,,,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025485,62,1,1,4,3,66bsnl0zjb7l5akwo00h0y5me,1,42.9,11.9,2023-04-15T19:35:59.725Z,2023-04-15T19:36:00Z,4192392499,140,47.4,4192392501,141,18.9,4192392503,212,6.7,4192392505,213,0.8,4192392497,56,Back,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025505,63,1,1,4,4,66bsnl0zjb7l5akwo00h0y5me,1,47.4,18.9,2023-04-15T19:36:00.509Z,2023-04-15T19:36:03Z,4192392679,213,3.9,4192392675,141,8.8,4192392677,212,10.0,4192392673,140,40.5,4192392671,56,Back,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025521,64,1,1,4,7,66bsnl0zjb7l5akwo00h0y5me,0,40.6,4,2023-04-15T19:36:02.941Z,2023-04-15T19:36:04Z,4192392787,140,61.0,4192392783,155,,4192392793,213,0.2,4192392791,212,21.7,4192392789,141,9.4,4192392785,56,Right,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025535,48,49,1,4,9,cmbqc74mshg77ra7mywec2a6b,1,28.4,93.6,2023-04-15T19:36:05.261Z,2023-04-15T19:36:05Z,,,,,,,,,,,,,,,,,,,,,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025549,49,61,1,4,9,cmbqc74mshg77ra7mywec2a6b,1,27.7,92.6,2023-04-15T19:36:05.757Z,2023-04-15T20:26:05Z,4192392897,56,Back,,,,,,,,,,,,,,,,,,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025555,50,1,1,4,11,cmbqc74mshg77ra7mywec2a6b,1,39.7,97.5,2023-04-15T19:36:07.325Z,2023-04-15T19:36:08Z,4192392937,56,Back,4192392941,141,93.0,4192392943,212,8.3,4192392945,213,3.5,4192392939,140,32.4,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025575,51,1,1,4,12,cmbqc74mshg77ra7mywec2a6b,0,32.3,93,2023-04-15T19:36:08.093Z,2023-04-15T19:36:10Z,4192393061,213,6.0,4192393055,140,42.0,4192393059,212,10.7,4192393057,141,88.0,4192393053,56,Back,,,,,,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025561,65,8,1,4,12,66bsnl0zjb7l5akwo00h0y5me,1,54,12.3,2023-04-15T19:36:08.637Z,2023-04-15T19:36:08Z,4192392967,56,Right,,,,,,,,,,,,,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025585,66,49,1,4,13,66bsnl0zjb7l5akwo00h0y5me,1,55.4,12.9,2023-04-15T19:36:09.917Z,2023-04-15T19:36:10Z,,,,,,,,,,,,,,,,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025607,67,1,1,4,14,66bsnl0zjb7l5akwo00h0y5me,1,55.4,12.9,2023-04-15T19:36:10.029Z,2023-04-15T19:36:11Z,4192393197,140,57.5,4192393199,141,14.6,4192393201,212,2.5,4192393195,56,Right,4192393203,213,0.5,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025609,68,61,1,4,15,66bsnl0zjb7l5akwo00h0y5me,0,57.6,15.6,2023-04-15T19:36:11.341Z,2023-04-15T19:36:11Z,4192393209,56,Right,,,,,,,,,,,,,,,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025615,52,61,1,4,16,cmbqc74mshg77ra7mywec2a6b,1,41.5,86.8,2023-04-15T19:36:12.104Z,2023-04-15T20:26:20Z,4192393227,56,Back,,,,,,,,,,,,,,,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025641,53,49,1,4,17,cmbqc74mshg77ra7mywec2a6b,1,41.6,88.9,2023-04-15T19:36:13.709Z,2023-04-15T19:36:13Z,,,,,,,,,,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025657,54,1,1,4,17,cmbqc74mshg77ra7mywec2a6b,1,41.6,88.9,2023-04-15T19:36:13.853Z,2023-04-15T19:36:15Z,4192393445,213,4.3,4192393439,140,36.0,4192393437,56,Back,4192393441,141,71.5,4192393443,212,13.2,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025667,55,1,1,4,19,cmbqc74mshg77ra7mywec2a6b,0,35.8,71.4,2023-04-15T19:36:14.974Z,2023-04-15T19:36:16Z,4192393489,155,,4192393491,56,Center,4192393493,140,66.3,4192393497,212,40.5,4192393495,141,34.9,4192393499,213,5.6,4192393501,1,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025699,69,1,1,4,20,66bsnl0zjb7l5akwo00h0y5me,1,32.9,63.6,2023-04-15T19:36:15.997Z,2023-04-15T19:36:18Z,4192393647,140,36.0,4192393643,3,,4192393645,56,Back,4192393649,141,50.1,4192393653,213,5.1,4192393651,212,9.7,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025715,70,1,1,4,22,66bsnl0zjb7l5akwo00h0y5me,1,35.8,50,2023-04-15T19:36:17.949Z,2023-04-15T19:36:19Z,4192393735,213,6.2,4192393725,3,,4192393729,140,45.6,4192393731,141,48.5,4192393727,56,Back,4192393733,212,10.3,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534025717,71,49,1,4,23,66bsnl0zjb7l5akwo00h0y5me,1,45.1,49,2023-04-15T19:36:19.469Z,2023-04-15T19:36:19Z,,,,,,,,,,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
